b5968f3e4f7b4b6d287342d026c79c7a46c4097f85c043b1c090383ed89218d7,8f1dc7f5448a45269f58d7c5315cbf0fe96fb63884f8a9747579dd23a8f64920,f19e238f8e563fe433a913336cab2ca040915202006ce1fe7aaf0927a9cbefd6,97bd831064b6d03d0669f657d015bd919e666923add3dec5b1bf3baaf57cfdbe,e5fbe4b6df4b00a53e4d95bfaf248cbcafc8f483a1dbb97de0d2dd27e671a8c8,8979b2ea893e2dca7fe3b4910d947703817dbf3407a9e1ef85e2d015dbdf97e3,4244fbbacd3aaa7e420a7e615291283c0d12c7fb632b311c0e34e585ff15aaa6,415c7923ebe00a91b10cd5b2d917c8768fa4aed6912c96cddfacb411fee3613e,5f4601d0b74feb932347eb5f800cb5890fe570d9f11d7dbb21f2889538711006,4d32aa2cc5495cf3c90feb4a940798d439fa18848856e8885587e4010b412ce9,598a44217c41dffbb26323b6865d313bf9c9275ba04611f1d1ecf94feaf5fb30
"21","","","","","vo_fpc","","0","vo_fpc_20801","908","19080018"
"11","0","0","0.5","10","107811","0","1","うわっ、あんたそれ…\nミソラの連れてた変な物体じゃない！","908","19080019"
"91","","","","","0","","","","908","19080020"
"93","","","","","0.5","","","0","908","19080021"
"21","","","","","vo_fpc","","0","vo_fpc_20802","908","19080022"
"11","0","0","0.5","10","107811","0","1","なに持ち込んでんのよ！","908","19080023"
"91","","","","","0","","","","908","19080024"
"93","","","","","0.5","","","0","908","19080025"
"3","0.1","","","1","126911","","","08_ranfa_talk","908","19080026"
"3","0.1","","","1","5","","","08_penpokorin","908","19080027"
"21","","","","","vo_fpc","","0","vo_fpc_20803","908","19080028"
"11","0","0","0.5","10","126911","0","1","水に浮くから、浮輪や\nビーチボールのかわりに、って…\n貸してくれたの。","908","19080029"
"91","","","","","0","","","","908","19080030"
"93","","","","","0.5","","","0","908","19080031"
"3","0.1","","","1","126911","","","cmn_swm_tread","908","19080032"
"3","0.1","","","1","5","","","08_penpokorin","908","19080033"
"3","0.1","0.1","","0","107811","1","08_kyaru_talk_loop","08_kyaru_talk_in","908","19080034"
"21","","","","","vo_fpc","","0","vo_fpc_20804","908","19080035"
"11","0","0","0.5","10","107811","0","1","そ、そう…\nそれにしてもそいつ、浮くんだ…","908","19080036"
"91","","","","","0","","","","908","19080037"
"93","","","","","0.5","","","0","908","19080038"
"3","0.1","","","1","126911","","","08_ranfa_talk","908","19080039"
"3","0.1","","","1","5","","","08_penpokorin","908","19080040"
"21","","","","","vo_fpc","","0","vo_fpc_20805","908","19080041"
"11","0","0","0.5","10","126911","0","1","うん、浮く…\n…借り物だから、\n貸してあげられないけれど…\n気になるなら…触ってみる？","908","19080042"
"91","","","","","0","","","","908","19080043"
"93","","","","","0.5","","","0","908","19080044"
"3","0.1","","","1","126911","","","cmn_swm_tread","908","19080045"
"3","0.1","","","1","5","","","08_penpokorin","908","19080046"
"3","0.1","0.1","","0","107811","1","08_kyaru_deny_loop","08_kyaru_deny_in","908","19080047"
"21","","","","","vo_fpc","","0","vo_fpc_20806","908","19080048"
"11","0","0","0.5","10","107811","0","1","いや、いらないから！\nそれ何か怖いのよ、ほんと…","908","19080049"
"91","","","","","0","","","","908","19080050"
"93","","","","","0.5","","","0","908","19080051"
"3","","","","1","107811","","","08_kyaru_run","908","19080052"
"2","","","","-15","107811","","2.07390648567119","850","908","19080053"
"91","","","","","19080053","","","","908","19080054"
"2","","","","-180","126911","","4.29864253393665","850","908","19080055"
"2","","","","-180","5","","4.29864253393665","850","908","19080056"
"33","","","","-180","3","","4.29864253393665","850","908","19080057"
"91","","","","","19080057","","","","908","19080058"
"1","1.75","0","09_jun_spreadFloat","12","1","-125","-850","113611","909","19090001"
"1","1.75","1","09_cmn_float","12","1","-125","-850","113511","909","19090002"
"1","1.75","0","09_cmn_float","22","1","-180","-1050","113411","909","19090003"
"1","1.4875","1","09_misogi_run","12","1","-15","750","122811","909","19090004"
"31","1","","","-850","4","1","-125","11","909","19090005"
"31","1","","","-820","6","1","-125","21","909","19090006"
"31","1","","","-1050","6","1","-180","31","909","19090007"
"23","","","","1","se_10053800","","","se_fpc_water_random","909","19090008"
"91","","","","","19090007","","","0","909","19090009"
"2","","","","-125","113611","12","6.32352941176471","225","909","19090010"
"33","","","","-125","11","12","6.32352941176471","225","909","19090011"
"93","","","","","3","","","0","909","19090012"
"2","","","","-15","122811","","5.65610859728507","-750","909","19090013"
"93","","","","","0.7","","","0","909","19090014"
"3","0.1","0.1","","0","113611","1","09_jun_notice_loop","09_jun_notice_in","909","19090015"
"91","","","","","19090010","","","","909","19090016"
"3","0.1","0.1","","0","113611","1","09_jun_alart_loop","09_jun_alart_in","909","19090017"
"2","","","","-125","113511","12","4.26470588235294","-125","909","19090018"
"33","","","","-125","21","12","4.26470588235294","-95","909","19090019"
"2","","","","-180","113411","12","4.11764705882353","-350","909","19090020"
"33","","","","-180","31","12","4.11764705882353","-350","909","19090021"
"93","","","","","0.5","","","0","909","19090022"
"21","","","","","vo_fpc","","0","vo_fpc_20900","909","19090023"
"11","0","0","0.5","10","113611","0","1","おっと…\nプールサイドを走ったら危ないよ！","909","19090024"
"91","","","","","0","","","","909","19090025"
"93","","","","","0.5","","","0","909","19090026"
"91","","","","","19090018","","","","909","19090027"
"3","0.1","0.1","","0","113611","1","09_jun_idle_loop","09_jun_idle_in","909","19090028"
"3","0.1","","","1","113511","","","09_cmn_float_talk","909","19090029"
"21","","","","","vo_fpc","","0","vo_fpc_20901","909","19090030"
"11","0","0","0.5","10","113511","0","1","あら？\n今、ジュンさんの声がしたような…","909","19090031"
"91","","","","","0","","","","909","19090032"
"93","","","","","0.5","","","0","909","19090033"
"91","","","","","19090033","","","","909","19090034"
"3","0.1","","","1","113511","","","09_cmn_float","909","19090035"
"3","0.1","","","1","113411","","","09_cmn_float_search","909","19090036"
"21","","","","","vo_fpc","","0","vo_fpc_20902","909","19090037"
"11","0","0","0.5","10","113411","0","1","え？　ホント？\nどこだろー？","909","19090038"
"91","","","","","0","","","","909","19090039"
"93","","","","","0.5","","","0","909","19090040"
"3","0.1","","","1","113611","","","09_jun_talk1_loop","909","19090041"
"3","0.1","","","1","113411","","","09_cmn_float","909","19090042"
"21","","","","","vo_fpc","","0","vo_fpc_20903","909","19090043"
"11","0","0","0.5","10","113611","0","1","（ミサト先生とハツネちゃん？\nそういえば鎧姿でしか会ってないな。\nこの姿で会うのは少し気恥ずかしい…）","909","19090044"
"91","","","","","0","","","","909","19090045"
"93","","","","","0.5","","","0","909","19090046"
"21","","","","","vo_fpc","","0","vo_fpc_20904","909","19090047"
"11","0","0","0.5","10","113611","0","1","あのー…\nどなたか探しておられるのですか？","909","19090048"
"91","","","","","0","","","","909","19090049"
"93","","","","","0.5","","","0","909","19090050"
"4","","","","","113511","","","0","909","19090051"
"33","","","","-125","21","","0","-125","909","19090052"
"3","","0.1","","0","113511","1","09_cmn_float_talk","09_cmn_float_notice","909","19090053"
"21","","","","","vo_fpc","","0","vo_fpc_20905","909","19090054"
"11","0","0","0.5","10","113511","0","1","はい、いつも鎧姿の人なんですけど…","909","19090055"
"91","","","","","0","","","","909","19090056"
"93","","","","","0.5","","","0","909","19090057"
"3","0.1","","","1","113411","","","09_cmn_float_smile","909","19090058"
"3","0.1","","","1","113511","","","09_cmn_float","909","19090059"
"21","","","","","vo_fpc","","0","vo_fpc_20906","909","19090060"
"11","0","0","0.5","10","113411","0","1","面白くてかっこいい人なんだ♪","909","19090061"
"91","","","","","0","","","","909","19090062"
"93","","","","","0.5","","","0","909","19090063"
"3","0.3","","","1","113611","","","09_jun_talk2_loop","909","19090064"
"3","0.1","","","1","113411","","","09_cmn_float","909","19090065"
"21","","","","","vo_fpc","","0","vo_fpc_20907","909","19090066"
"11","0","0","0.5","10","113611","0","1","鎧姿ですか…\nそういう人は見かけていませんね…","909","19090067"
"91","","","","","0","","","","909","19090068"
"93","","","","","0.5","","","0","909","19090069"
"3","0.1","","","1","113511","","","09_cmn_float_talk","909","19090070"
"21","","","","","vo_fpc","","0","vo_fpc_20908","909","19090071"
"11","0","0","0.5","10","113511","0","1","そうですかー\n気のせいだったのかしら。","909","19090072"
"91","","","","","0","","","","909","19090073"
"93","","","","","0.5","","","0","909","19090074"
"3","0.1","","","1","113511","","","09_cmn_float","909","19090075"
"21","","","","","vo_fpc","","0","vo_fpc_20909","909","19090076"
"11","0","0","0.5","10","113611","0","1","鎧姿の人はこんな場所には\nいないんじゃないですかね？\n泳ぐ格好じゃなさそうですし…","909","19090077"
"91","","","","","0","","","","909","19090078"
"93","","","","","0.5","","","0","909","19090079"
"3","0.1","","","1","113511","","","09_cmn_float_talk","909","19090080"
"21","","","","","vo_fpc","","0","vo_fpc_20910","909","19090081"
"11","0","0","0.5","10","113511","0","1","でも、ジュンさんは\n真夏の海でも鎧姿だったわよね？","909","19090082"
"91","","","","","0","","","","909","19090083"
"93","","","","","0.5","","","0","909","19090084"
"3","0.1","","","1","113411","","","09_cmn_float_smile","909","19090085"
"3","0.1","","","1","113511","","","09_cmn_float","909","19090086"
"21","","","","","vo_fpc","","0","vo_fpc_20911","909","19090087"
"11","0","0","0.5","10","113411","0","1","うん！\nきっと海の中でも鎧姿で大丈夫だよ♪","909","19090088"
"91","","","","","0","","","","909","19090089"
"93","","","","","0.5","","","0","909","19090090"
"3","0.1","","","1","113611","","","09_jun_talk3_loop","909","19090091"
"21","","","","","vo_fpc","","0","vo_fpc_20912","909","19090092"
"11","0","0","0.5","10","113611","0","1","か、変わった人ですね…\nあははは…","909","19090093"
"91","","","","","0","","","","909","19090094"
"93","","","","","0.5","","","0","909","19090095"
"21","","","","","vo_fpc","","0","vo_fpc_20913","909","19090096"
"11","0","0","0.5","10","113611","0","1","（あとで鎧を着て\nあいさつをしに来よう…）","909","19090097"
"91","","","","","0","","","","909","19090098"
"93","","","","","0.5","","","0","909","19090099"
"3","0.1","0.1","","0","113611","1","09_jun_float_loop","09_jun_float_in","909","19090100"
"2","","","","-125","113611","","3.67647058823529","850","909","19090101"
"33","","","","-125","11","","3.67647058823529","850","909","19090102"
"2","","","","-125","113511","","5.73529411764706","850","909","19090103"
"33","","","","-125","21","","5.73529411764706","850","909","19090104"
"2","","","","-180","113411","","7.05882352941176","850","909","19090105"
"33","","","","-180","31","","7.05882352941176","850","909","19090106"
"91","","","","","19090105","","","","909","19090107"
"1","1.75","0","10_cmn_run","22","1","-15","-750","110411","910","19100001"
"1","1.75","0","10_cmn_run","13","1","-15","-750","110511","910","19100002"
"1","1.4875","0","cmn_run_def_N","12","1","-15","-750","107911","910","19100003"
"31","0","","","-750","4","1","-15","11","910","19100004"
"31","0","","","50","117","1","-180","1171","910","19100005"
"31","0","","","-750","4","1","-15","21","910","19100006"
"31","0","","","275","118","1","-125","1172","910","19100007"
"31","0","","","-50","119","1","-15","119","910","19100008"
"31","0","","","-50","109","1","20","12","910","19100009"
"31","0","","","-50","108","1","55","22","910","19100010"
"23","","","","1","se_10053800","","","se_fpc_water_random","910","19100011"
"91","","","","","19100010","","","0","910","19100012"
"2","","","","-15","107911","","3.16742081447964","-50","910","19100013"
"91","","","","","19100013","","","","910","19100014"
"3","0.1","0.1","","0","107911","1","10_tamaki_handUp_loop","10_tamaki_handUp_in","910","19100015"
"21","","","","","vo_fpc","","0","vo_fpc_21000","910","19100016"
"11","0","0","0.5","10","107911","0","1","にゃっ、にゃっ、にゃ～♪\n水に濡れるのは嫌だけど…","910","19100017"
"91","","","","","0","","","","910","19100018"
"93","","","","","0.5","","","0","910","19100019"
"21","","","","","vo_fpc","","0","vo_fpc_21001","910","19100020"
"11","0","0","0.5","10","107911","0","1","人が多い場所でたい焼きを売る\nチャンスにゃ！　たくさん儲けるにゃー！","910","19100021"
"91","","","","","0","","","","910","19100022"
"93","","","","","0.5","","","0","910","19100023"
"2","","","","-15","110511","","2.07390648567119","-200","910","19100024"
"33","","","","-15","21","","2.07390648567119","-200","910","19100025"
"93","","","","","0.5","","","0","910","19100026"
"21","","","","","vo_fpc","","0","vo_fpc_21002","910","19100027"
"11","0","0","0","35","110511","0","1","いっくさー！\n琉球犬ダーイブさー！","910","19100028"
"91","","","","","19100024","","","","910","19100029"
"23","","","","","se_10053800","","","se_10053800_910_jump_kaori","910","19100030"
"3","0.1","","","0","110511","","","10_kaori_dive","910","19100031"
"93","","","","","1","","","0","910","19100032"
"6","0.1","","","1","110511","0","1","1","910","19100033"
"32","","","","","22","","","1","910","19100034"
"93","","","","","0.2","","","0","910","19100035"
"32","","","","","119","","","1","910","19100036"
"3","0.1","","","1","107911","","","10_tamaki_wet","910","19100037"
"93","","","","","0.5","","","0","910","19100038"
"2","","","","-125","110511","","0","-50","910","19100039"
"33","","","","-125","21","","0","-50","910","19100040"
"93","","","","","0.2","","","0","910","19100041"
"32","","","","","21","","","1","910","19100042"
"6","0.7","","","1","110511","1","1","1","910","19100043"
"3","0.1","0.1","","0","110511","1","10_cmn_float_back","10_cmn_float_back_in","910","19100044"
"2","","","","-125","110511","11","1.22549019607843","275","910","19100045"
"33","","","","-125","21","11","1.22549019607843","275","910","19100046"
"93","","","","","2","","","0","910","19100047"
"2","","","","-15","110411","","2.07390648567119","-220","910","19100048"
"33","","","","-15","11","","2.07390648567119","-220","910","19100049"
"93","","","","","0.5","","","0","910","19100050"
"21","","","","","vo_fpc","","0","vo_fpc_21004","910","19100051"
"11","0","0","0.5","35","110411","0","1","よっしゃ、負けねーぞ！\nウルフェンダーイブ、なんてな！","910","19100052"
"91","","","","","19100048","","","","910","19100053"
"3","0.1","0.1","","0","110411","1","10_makoto_boost_loop","10_makoto_boost_in","910","19100054"
"93","","","","","1.5","","","0","910","19100055"
"3","0.1","","","0","110411","","","10_makoto_dive","910","19100056"
"93","","","","","0.1","","","0","910","19100057"
