28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"","vo_lsv","","0","","0","","vo_lsv_0629","1009806","21","1009806095"
"0","122811","0","10","1","1","0","あ～、焼きそば～！","1009806","11","1009806096"
"","0","","","","","","","1009806","91","1009806097"
"","122811","","1","","","0.2","lsv_idle_memory","1009806","3","1009806098"
"0.2","122911","","0","1","lsv_idle_normal_joyR","0","lsv_smile2","1009806","3","1009806099"
"","vo_lsv","","0","","0","","vo_lsv_0630","1009806","21","1009806100"
"0","122911","0","10","1","1","0","おいしいよね～♪","1009806","11","1009806101"
"","0","","","","","","","1009806","91","1009806102"
"","122711","","1","","","0.2","lsv_talk_joy3_dere","1009806","3","1009806103"
"","vo_lsv","","0","","0","","vo_lsv_0631","1009806","21","1009806104"
"0","122711","0","10","1","1","0","あのソースの香り…\n思い出しただけで\nお腹が空いちゃう…！","1009806","11","1009806105"
"","0","","","","","","","1009806","91","1009806106"
"","122711","","1","","","0.2","lsv_idle_joy_dere2","1009806","3","1009806107"
"","1009806133","","","","","","","1009806","101","1009806108"
"0.2","122711","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806109"
"0.2","122911","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806110"
"0.2","122811","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806111"
"","0.1","","","","","","0","1009806","93","1009806112"
"0.2","122711","","-235","2","0.33","","-200","1009806","2","1009806113"
"0.2","122911","","-220","2","0.33","","100","1009806","2","1009806114"
"0.2","122811","","-250","2","0.33","","270","1009806","2","1009806115"
"","0.7","","","","","","0","1009806","93","1009806116"
"0.2","122811","","0","1","lsv_exactly_joy_loop","0","lsv_exactly_joy_in","1009806","3","1009806117"
"","vo_lsv","","0","","0","","vo_lsv_0632","1009806","21","1009806118"
"0","122811","0","10","1","1","0","うんうん、それそれ！\n夏といえば、\nあのシュワシュワだよー♪","1009806","11","1009806119"
"","0","","","","","","","1009806","91","1009806120"
"","122811","","1","","","0.2","lsv_idle_joy","1009806","3","1009806121"
"","122911","","1","","","0.2","lsv_talk_surprise_dere","1009806","3","1009806122"
"","vo_lsv","","0","","0","","vo_lsv_0633","1009806","21","1009806123"
"0","122911","0","10","1","1","0","ミミはシュワシュワが\nやさしいラムネが\nいいな～","1009806","11","1009806124"
"","0","","","","","","","1009806","91","1009806125"
"","122911","","1","","","0.2","lsv_idle_surprise_joy","1009806","3","1009806126"
"","122711","","1","","","0.2","lsv_talk_normal","1009806","3","1009806127"
"","vo_lsv","","0","","0","","vo_lsv_0634","1009806","21","1009806128"
"0","122711","0","10","1","1","0","せっかくだし、\nみんなで飲みにいこっか。\nもっと涼しくなれるかも。","1009806","11","1009806129"
"","0","","","","","","","1009806","91","1009806130"
"","122711","","1","","","0.2","lsv_idle_normal","1009806","3","1009806131"
"","1009806133","","","","","","","1009806","101","1009806132"
"","0","","","","","","","1009806","91","1009806133"
"","","","","","","","","1009806","102","1009806134"
"","0","","","","","","0.2","1009806","22","1009806135"
"","0.2","","","","","","","1009806","93","1009806136"
"0","122711","0","1","0","0","0","10","1009806","12","1009806137"
"","122711","","1","","","0.2","lsv_talk_bitter","1009806","3","1009806138"
"","3","","","","","","0","1009806","93","1009806139"
"","122711","","1","","","0.2","lsv_idle_surprise_talkjoy","1009806","3","1009806140"
"0","122811","0","1","0","0","0","8","1009806","12","1009806141"
"","122811","","1","","","0.2","lsv_talk_memory","1009806","3","1009806142"
"","3","","","","","","0","1009806","93","1009806143"
"","122811","","1","","","0.2","lsv_idle_joy","1009806","3","1009806144"
"0","122911","0","1","0","0","0","6","1009806","12","1009806145"
"","122911","","1","","","0.2","lsv_talk_wish_joy","1009806","3","1009806146"
"","3","","","","","","0","1009806","93","1009806147"
"","122911","","1","","","0.2","lsv_idle_normal_joyR","1009806","3","1009806148"
"","1009806137","","","","","","","1009806","101","1009806149"
"0","333","","1","0","1","1","1","1009806","6","1009806150"
"","122711","","","","","","1","1009806","4","1009806151"
"","122711","","1","","","0.2","lsv_run","1009806","3","1009806152"
"","122711","","-235","0","0.8","","-750","1009806","2","1009806153"
"","122911","","","","","","0","1009806","4","1009806154"
"","122911","","1","","","0.2","lsv_run","1009806","3","1009806155"
"","122911","","-220","0","0.8","","750","1009806","2","1009806156"
"","122811","","","","","","0","1009806","4","1009806157"
"","122811","","1","","","0.2","lsv_run","1009806","3","1009806158"
"","122811","","-250","0","0.8","","850","1009806","2","1009806159"
"","0.6","","","","","","","1009806","93","1009806160"
"0","122711","","1","0","1","0.2","1","1009806","6","1009806161"
"0","122911","","1","0","1","0.2","1","1009806","6","1009806162"
"0","122811","","1","0","1","0.2","1","1009806","6","1009806163"
"","0","","","","","","","1009806","91","1009806164"
"0","1","lsv_idle_normal","102","-235","-650","1.95","102011","1009807","1","1009807001"
"1","1","lsv_idle_normal","100","-220","650","1.95","100411","1009807","1","1009807002"
"1","1","lsv_idle_normal","101","-250","750","1.95","103611","1009807","1","1009807003"
"0","1","lsv_white_loop","0","0","0","1","333","1009807","5","1009807004"
"0","333","","1","0","1","0","1","1009807","6","1009807005"
"0","102011","","1","0","1","0","1","1009807","6","1009807006"
"0","100411","","1","0","1","0","1","1009807","6","1009807007"
"0","103611","","1","0","1","0","1","1009807","6","1009807008"
"","1","","","","","","0","1009807","93","1009807009"
"0","333","","1","0.4","1","0.8","1","1009807","6","1009807010"
"","102011","","1","","","0.2","lsv_walk_joy","1009807","3","1009807011"
"","102011","","-235","0","2","","-200","1009807","2","1009807012"
"0","102011","","1","1","1","0.4","1","1009807","6","1009807013"
"","100411","","1","","","0.2","lsv_walk","1009807","3","1009807014"
"","100411","","-220","0","2","","100","1009807","2","1009807015"
"0","100411","","1","1","1","0.4","1","1009807","6","1009807016"
"","103611","","1","","","0.2","lsv_walk","1009807","3","1009807017"
"","103611","","-250","0","2","","270","1009807","2","1009807018"
"0","103611","","1","1","1","0.4","1","1009807","6","1009807019"
"","2","","","","","","0","1009807","93","1009807020"
"","102011","","1","","","0.2","lsv_idle_wish_joyR","1009807","3","1009807021"
"","100411","","1","","","0.2","lsv_idle_normal","1009807","3","1009807022"
"","103611","","1","","","0.2","lsv_idle_normal","1009807","3","1009807023"
"","0.6","","","","","","0","1009807","93","1009807024"
"","102011","","1","","","0.2","lsv_talk_wish_joy","1009807","3","1009807025"
"","vo_lsv","","0","","0","","vo_lsv_0721","1009807","21","1009807026"
"0","102011","0","10","1","1","0","みゅ～ちゃんも\nプチグリフォンさんも、\nとってもよろこんでたね～♪","1009807","11","1009807027"
"","0","","","","","","","1009807","91","1009807028"
"","102011","","1","","","0.2","lsv_idle_wish_joyR","1009807","3","1009807029"
"","103611","","1","","","0.2","lsv_talk_surprise_talkjoy","1009807","3","1009807030"
"","vo_lsv","","0","","0","","vo_lsv_0722","1009807","21","1009807031"
"0","103611","0","10","1","1","0","みゅ～ちゃんの順応性が\n高いことがわかったのも\n大きな発見だったよ。","1009807","11","1009807032"
"","0","","","","","","","1009807","91","1009807033"
"","103611","","1","","","0.2","lsv_idle_surprise_doya","1009807","3","1009807034"
"0.2","100411","","0","1","lsv_talk_arm_crossed_loop2","0","lsv_talk_arm_crossed2","1009807","3","1009807035"
"","vo_lsv","","0","","0","","vo_lsv_0723","1009807","21","1009807036"
"0","100411","0","10","1","1","0","今まではミソギたちとしか\nお話してなかったから\n気がつかなかったもんね。","1009807","11","1009807037"
"","0","","","","","","","1009807","91","1009807038"
"","100411","","1","","","0.2","lsv_idle_arm_crossed","1009807","3","1009807039"
"","103611","","1","","","0.2","lsv_talk_joy1_normal","1009807","3","1009807040"
"","vo_lsv","","0","","0","","vo_lsv_0724","1009807","21","1009807041"
"0","103611","0","10","1","1","0","やっぱり情報収集のやり方を\n変えて正解だったね。","1009807","11","1009807042"
"","0","","","","","","","1009807","91","1009807043"
"","103611","","1","","","0.2","lsv_idle_normal_suprise1","1009807","3","1009807044"
"0.2","100411","","0","1","lsv_talk_guts2_loop","0","lsv_talk_guts2","1009807","3","1009807045"
"","vo_lsv","","0","","0","","vo_lsv_0725","1009807","21","1009807046"
"0","100411","0","10","1","1","0","あ、そうだ！　ついでに他にも\n変えてみない？　たとえば…\nみゅ～ちゃんのバッグとか！","1009807","11","1009807047"
"","0","","","","","","","1009807","91","1009807048"
"","100411","","1","","","0.2","lsv_idle_normal_joy","1009807","3","1009807049"
"","102011","","1","","","0.2","lsv_talk_joy3","1009807","3","1009807050"
"","vo_lsv","","0","","0","","vo_lsv_0726","1009807","21","1009807051"
"0","102011","0","10","1","1","0","お外を歩くときは、\nいつもキョウカちゃんの\nプールバッグの中だもんね～","1009807","11","1009807052"
"","0","","","","","","","1009807","91","1009807053"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009807","3","1009807054"
"0.2","103611","","0","1","lsv_talk_arm_crossed_loop2","0","lsv_talk_arm_crossed2","1009807","3","1009807055"
"","vo_lsv","","0","","0","","vo_lsv_0727","1009807","21","1009807056"
"0","103611","0","10","1","1","0","私は別に平気だけど…\nちょっと狭いかもしれないね。\n…あなたはどう思います？","1009807","11","1009807057"
"","0","","","","","","","1009807","91","1009807058"
"","103611","","1","","","0.2","lsv_idle_arm_crossed","1009807","3","1009807059"
"0.2","102011","","0","1","lsv_look_idle_normal","0","lsv_choice","1009807","3","1009807060"
"0.2","100411","","0","1","lsv_look_idle_normal","0","lsv_choice","1009807","3","1009807061"
"0.2","103611","","0","1","lsv_look_idle_normal","0","lsv_choice","1009807","3","1009807062"
"","0.1","","","","","","0","1009807","93","1009807063"
"0.2","102011","","-235","2","0.33","","-452","1009807","2","1009807064"
"0.2","100411","","-220","2","0.33","","420","1009807","2","1009807065"
"0.2","103611","","-250","2","0.33","","545","1009807","2","1009807066"
"","0","","1","","","0.2","0","1009807","22","1009807067"
"","プールバッグのままで。","","0","","","","1009807071","1009807","103","1009807068"
"","バスケットがいいかも。","","0","","","","1009807095","1009807","103","1009807069"
"","リュックサックはどう？","","0","","","","1009807119","1009807","103","1009807070"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009807","3","1009807071"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009807","3","1009807072"
"0.2","103611","","0","1","lsv_look_idle_normal","0","lsv_choice","1009807","3","1009807073"
"","0.1","","","","","","0","1009807","93","1009807074"
"0.2","102011","","-235","2","0.33","","-200","1009807","2","1009807075"
"0.2","100411","","-220","2","0.33","","100","1009807","2","1009807076"
"0.2","103611","","-250","2","0.33","","270","1009807","2","1009807077"
"","0.7","","","","","","0","1009807","93","1009807078"
"","103611","","1","","","0.2","lsv_look_idle_sad","1009807","3","1009807079"
"","vo_lsv","","0","","0","","vo_lsv_0728","1009807","21","1009807080"
"0","103611","0","10","1","1","0","そ、そうですか？\nまあ、あなたがそういうなら…\nこのままでいいのかも。","1009807","11","1009807081"
"","0","","","","","","","1009807","91","1009807082"
"","103611","","1","","","0.2","lsv_idle_normal","1009807","3","1009807083"
"","100411","","1","","","0.2","lsv_talk_wish_surprise","1009807","3","1009807084"
"","vo_lsv","","0","","0","","vo_lsv_0729","1009807","21","1009807085"
"0","100411","0","10","1","1","0","確かに、みゅ～ちゃんは夜も\nプールバッグで寝てるもんね。\n変えない方がいっか。","1009807","11","1009807086"
"","0","","","","","","","1009807","91","1009807087"
"","100411","","1","","","0.2","lsv_idle_wish","1009807","3","1009807088"
"","102011","","1","","","0.2","lsv_talk_normal","1009807","3","1009807089"
"","vo_lsv","","0","","0","","vo_lsv_0730","1009807","21","1009807090"
"0","102011","0","10","1","1","0","あと抱っこするときは、\nかわりばんこにするのもね♪","1009807","11","1009807091"
"","0","","","","","","","1009807","91","1009807092"
"","102011","","1","","","0.2","lsv_idle_normal","1009807","3","1009807093"
"","1009807143","","","","","","","1009807","101","1009807094"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009807","3","1009807095"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009807","3","1009807096"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009807","3","1009807097"
"","0.1","","","","","","0","1009807","93","1009807098"
"0.2","102011","","-235","2","0.33","","-200","1009807","2","1009807099"
"0.2","100411","","-220","2","0.33","","100","1009807","2","1009807100"
"0.2","103611","","-250","2","0.33","","270","1009807","2","1009807101"
"","0.7","","","","","","0","1009807","93","1009807102"
"","102011","","1","","","0.2","lsv_talk_surprise_talkjoy","1009807","3","1009807103"
"","vo_lsv","","0","","0","","vo_lsv_0731","1009807","21","1009807104"
"0","102011","0","10","1","1","0","バスケットなら\nゆりかごみたいになって\nみゅ～ちゃんも気持ちいいかも♪","1009807","11","1009807105"
"","0","","","","","","","1009807","91","1009807106"
"","102011","","1","","","0.2","lsv_idle_surprise_joy","1009807","3","1009807107"
"","103611","","1","","","0.2","lsv_talk_sad","1009807","3","1009807108"
"","vo_lsv","","0","","0","","vo_lsv_0732","1009807","21","1009807109"
"0","103611","0","10","1","1","0","うーん…ちゃんと持たないと\nユラユラ揺れすぎて\n酔っちゃうかもしれないよ？","1009807","11","1009807110"
"","0","","","","","","","1009807","91","1009807111"
"","103611","","1","","","0.2","lsv_idle_sad_normal","1009807","3","1009807112"
"0.2","100411","","0","1","lsv_talk_cool_joy_loop","0","lsv_talk_cool_joy","1009807","3","1009807113"
"","vo_lsv","","0","","0","","vo_lsv_0733","1009807","21","1009807114"
"0","100411","0","10","1","1","0","試すだけ試してみようよ。\n気に入らないみたいなら、\nプールバッグのままでいいし♪","1009807","11","1009807115"
"","0","","","","","","","1009807","91","1009807116"
"","100411","","1","","","0.2","lsv_idle_cool","1009807","3","1009807117"
"","1009807143","","","","","","","1009807","101","1009807118"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009807","3","1009807119"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009807","3","1009807120"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009807","3","1009807121"
"","0.1","","","","","","0","1009807","93","1009807122"
"0.2","102011","","-235","2","0.33","","-200","1009807","2","1009807123"
"0.2","100411","","-220","2","0.33","","100","1009807","2","1009807124"
"0.2","103611","","-250","2","0.33","","270","1009807","2","1009807125"
"","0.7","","","","","","0","1009807","93","1009807126"
"0.2","100411","","0","1","lsv_talk_guts2_loop","0","lsv_talk_guts2","1009807","3","1009807127"
"","vo_lsv","","0","","0","","vo_lsv_0734","1009807","21","1009807128"
"0","100411","0","10","1","1","0","おんぶみたいな感じになるね！\nそれもありかも？","1009807","11","1009807129"
"","0","","","","","","","1009807","91","1009807130"
