151233aef2c9cca7fdf47c9016874a4d0e78a5abc424c32b93f916289ade6690,3e77bc722d2e9423ba3fb1eb4d22ab84713eadf3ef83ee1ee1eb0683a67e04ca,545d992f0b0ffd0a50a2c47cebcfed8084b3c440173d7df37f58b53ec399945f,d9581ad73b59a1290b4301248b67cb2fa1ebba9fd826b1fcf79db69f2464c104,af26e2bd4e783ff90c022618b90d28f1ecf91351484caa8be036ef788f2e2ff2,85fa26f672dca5d494308177bfdad4c013dd09b277109fd45737e4173cb5daee,691c7dca8a1900fdf45f6d5b46613bd8ac8628e714f4719b1c6607bb2d2f1c64,4c8ab354477e3ba7a0b9785a228237696cf8dc3280afc6683eea60f798812244,425fef8b4e177b999b465551e35fc0dae55e801bbf8b178f912203e2bf7ccbb8,06fe1750da6284e4729b62b73410269940e24f5d4b22829864324afec182ae5b,1d994f3d35a18b9674e373aceb87b7f6e33117a257364431c26c3201bddabb29
"514052","104931","3","1","0","514","nop_14_shizuru_feed_loop","","0","nop_14_shizuru_feed_in","0.2"
"514053","2","3","1","0","514","nop_14_shizuru_feed_loop","","0","nop_14_shizuru_feed_in","0"
"514054","514049","91","","","514","","","","",""
"514055","vo_drama_10082014","21","","0","514","0","","","vo_drama_10082014_007",""
"514056","101131","11","0","8","514","1","0.5","0","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","0"
"514057","101131","3","","1","514","","","","nop_talk_anger2","0.2"
"514058","1","93","","","514","","","","1",""
"514059","101131","3","","1","514","","","","nop_14_rino_look_talk_joy4","0.2"
"514060","1","93","","","514","","","","1",""
"514061","101131","3","1","0","514","nop_14_rino_feed_loop","","0","nop_14_rino_feed_in","0.2"
"514062","1","3","1","0","514","nop_14_rino_feed_loop","","0","nop_14_rino_feed_in","0"
"514063","514056","91","","","514","","","","",""
"514064","vo_drama_10082014","21","","0","514","0","","","vo_drama_10082014_008",""
"514065","106831","11","0","8","514","1","0.5","0","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","0"
"514066","106831","3","","1","514","","","","nop_talk_bitter","0.2"
"514067","4","93","","","514","","","","1",""
"514068","106831","3","1","0","514","nop_talk_arm_crossed_loop_joy","","0","nop_talk_arm_crossed_joy","0.2"
"514069","514065","91","","","514","","","","",""
"514070","0.5","93","","","514","","","","0",""
"515001","1","1","-270","105","515","150","nop_idle_joy1","1","102931","1.95"
"515002","1","1","-255","103","515","-150","nop_idle_wish","0","104211","1.95"
"515003","1","1","-275","104","515","-300","nop_15_tsumugi_idle_arm_crossed","0","105411","1.95"
"515004","0.5","93","","","515","","","","0",""
"515005","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_001",""
"515006","102931","11","0","6","515","1","0.5","0","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","0"
"515007","102931","3","","1","515","","","","nop_15_nozomi_talk_joy","0.2"
"515008","2.5","93","","","515","","","","1",""
"515009","102931","3","1","0","515","nop_15_nozomi_start_loop","","0.2","nop_15_nozomi_start","0.2"
"515010","3","93","","","515","","","","1",""
"515011","102931","3","","1","515","","","","nop_talk_bitter","0.2"
"515012","515006","91","","","515","","","","",""
"515013","0.2","93","","","515","","","","1",""
"515014","102931","3","","1","515","","","","nop_idle_bitter","0.2"
"515015","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_002",""
"515016","104211","11","0","5","515","1","0.5","0","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","0"
"515017","104211","3","","1","515","","","","nop_talk_worry","0.2"
"515018","3","93","","","515","","","","1",""
"515019","104211","3","","1","515","","","","nop_talk_wish4","0.2"
"515020","5","93","","","515","","","","1",""
"515021","104211","3","","1","515","","","","nop_talk_joy3","0.2"
"515022","1.5","93","","","515","","","","1",""
"515023","104211","3","1","0","515","nop_idle_normal","","0.2","nop_bow2","0.2"
"515024","515016","91","","","515","","","","",""
"515025","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_003",""
"515026","105411","11","0","7","515","1","0.5","0","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","0"
"515027","105411","3","","1","515","","","","nop_talk_sad2","0.2"
"515028","4.5","93","","","515","","","","1",""
"515029","105411","3","","1","515","","","","nop_talk_anger","0.2"
"515030","515026","91","","","515","","","","",""
"515031","105411","3","","1","515","","","","nop_idle_anger","0.2"
"515032","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_004",""
"515033","102931","11","0","8","515","1","0.5","0","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","0"
"515034","102931","3","","1","515","","","","nop_talk_bitter","0.2"
"515035","1.5","93","","","515","","","","1",""
"515036","102931","3","","1","515","","","","nop_talk_thinking","0.2"
"515037","515033","91","","","515","","","","",""
"515038","102931","3","","1","515","","","","nop_idle_thinking","0.2"
"515039","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_005",""
"515040","105411","11","0","6","515","1","0.5","0","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","0"
"515041","105411","3","","1","515","","","","nop_talk_surprise2","0.2"
"515042","1.75","93","","","515","","","","1",""
"515043","105411","3","","1","515","","","","nop_talk_anger2","0.2"
"515044","515040","91","","","515","","","","",""
"515045","105411","3","","1","515","","","","nop_idle_anger2","0.2"
"515046","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_006",""
"515047","104211","11","0","7","515","1","0.5","0","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","0"
"515048","104211","3","","1","515","","","","nop_talk_wish","0.2"
"515049","515047","91","","","515","","","","",""
"515050","104211","3","","1","515","","","","nop_idle_wish","0.2"
"515051","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_007",""
"515052","102931","11","0","6","515","1","0.5","0","こんなに人が集まったのも\nきっとキミの人望だね。","0"
"515053","102931","3","","1","515","","","","nop_15_nozomi_talk_joy","0.2"
"515054","515052","91","","","515","","","","",""
"515055","102931","3","","1","515","","","","nop_idle_joy1","0.2"
"515056","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_008",""
"515057","105411","11","0","7","515","1","0.5","0","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","0"
"515058","105411","3","","1","515","","","","nop_talk_surprise1","0.2"
"515059","2","93","","","515","","","","1",""
"515060","105411","3","","1","515","","","","nop_talk_thinking","0.5"
"515061","5","93","","","515","","","","1",""
"515062","105411","3","","1","515","","","","nop_talk_surprise1","0.2"
"515063","515057","91","","","515","","","","",""
"515064","105411","3","","1","515","","","","nop_idle_surprise1","0.2"
"515065","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_009",""
"515066","102931","11","0","5","515","1","0.5","0","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","0"
"515067","102931","3","","1","515","","","","nop_talk_joy2","0.2"
"515068","2","93","","","515","","","","1",""
"515069","102931","3","","1","515","","","","nop_talk_normal","0.2"
"515070","515066","91","","","515","","","","",""
"515071","102931","3","","1","515","","","","nop_idle_normal","0.2"
"515072","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_010",""
"515073","104211","11","0","7","515","1","0.5","0","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","0"
"515074","104211","3","","1","515","","","","nop_talk_joy1","0.2"
"515075","2.25","93","","","515","","","","1",""
"515076","104211","3","","1","515","","","","nop_talk_wish","0.2"
"515077","515073","91","","","515","","","","",""
"515078","104211","3","","1","515","","","","nop_idle_wish","0.2"
"515079","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_011",""
"515080","105411","11","0","6","515","1","0.5","0","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","0"
"515081","105411","3","1","0","515","nop_talk_guts2_loop","","0.2","nop_talk_guts2","0.2"
"515082","3.5","93","","","515","","","","1",""
"515083","105411","3","1","0","515","nop_talk_doya_loop","","0.2","nop_talk_doya","0.2"
"515084","515080","91","","","515","","","","",""
"515085","105411","3","","1","515","","","","nop_idle_doya","0.2"
"515086","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_012",""
"515087","102931","11","0","6","515","1","0.5","0","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","0"
"515088","102931","3","","1","515","","","","nop_talk_joy2","0.2"
"515089","2","93","","","515","","","","1",""
"515090","102931","3","","1","515","","","","nop_talk_joy1","0.2"
"515091","515087","91","","","515","","","","",""
"515092","102931","3","","1","515","","","","nop_idle_joy1","0.2"
"515093","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_013",""
"515094","104211","11","0","7","515","1","0.5","0","新しい年の始まりに相応しい\n素敵なライブにしてみせます。","0"
"515095","104211","3","","1","515","","","","nop_talk_joy3_blink","0.2"
"515096","515094","91","","","515","","","","",""
"515097","104211","3","","1","515","","","","nop_idle_joy1","0.2"
"515098","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_014",""
"515099","105411","11","0","8","515","1","0.5","0","完璧なステージを\nお見せしますから。\n期待しててください。","0"
"515100","105411","3","1","0","515","nop_15_tsumugi_talk_arm_crossed_loop","","0.2","nop_15_tsumugi_talk_arm_crossed","0.2"
"515101","2.5","93","","","515","","","","1",""
"515102","105411","3","","1","515","","","","nop_talk_arm_crossed_loop_joy","0.2"
"515103","515099","91","","","515","","","","",""
"515104","105411","3","","1","515","","","","nop_idle_arm_crossed_joy","0.2"
"515105","vo_drama_10082015","21","","0","515","0","","","vo_drama_10082015_015",""
"515106","102931","11","0","6","515","1","0.5","0","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","0"
"515107","102931","3","","1","515","","","","nop_talk_joy2","0.2"
"515108","3","93","","","515","","","","",""
"515109","102931","3","1","0","515","nop_talk_joy1_wink","","0.2","nop_15_cmn_last","0.2"
"515110","515106","91","","","515","","","","",""
"515111","102931","3","1","0","515","nop_idle_guts4","","0.2","nop_talk_guts4","0.2"
"515112","0.2","93","","","515","","","","",""
"515113","104211","3","1","0","515","nop_idle_guts2","","0.2","nop_talk_guts2","0.2"
"515114","0.1","93","","","515","","","","",""
"515115","105411","3","1","0","515","nop_idle_guts2","","0.2","nop_talk_guts2","0.2"
"515116","1","93","","","515","","","","0",""
"516001","1","1","-255","105","516","150","nop_idle_normal","1","106731","1.95"
"516002","1","1","-255","101","516","-150","nop_idle_joy2","0","106631","1.95"
"516003","1","1","-275","104","516","-300","nop_16_kaya_idle_normal2","0","106531","1.95"
"516004","1","5","-255","106","516","230","nop_rago_idle","1","2","1.95"
"516005","1","5","-255","106","516","150","NoItem_idle","1","22","1.95"
"516006","1","5","-255","100","516","150","NoItem","1","23","1.95"
"516007","23","6","0","1","516","1","","0","1","0"
"516008","22","6","0","1","516","1","","0","1","0"
"516009","0.5","93","","","516","","","","0",""
"516010","106631","3","","1","516","","","","nop_talk_joy2","0.2"
"516011","vo_drama_10082016","21","","0","516","0","","","vo_drama_10082016_001",""
"516012","106631","11","0","8","516","1","0.5","0","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","0"
"516013","2.2","93","","","516","","","","1",""
"516014","106631","3","1","0","516","nop_16_inori_talk_doya_loop","","0","nop_16_inori_talk_doya","0.2"
"516015","516012","91","","","516","","","","",""
"516016","106631","3","","1","516","","","","nop_16_inori_idle_doya","0.2"
"516017","106531","3","","1","516","","","","nop_16_kaya_talk_normal","0.2"
"516018","vo_drama_10082016","21","","0","516","0","","","vo_drama_10082016_002",""
"516019","106531","11","0","8","516","1","0.5","0","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","0"
"516020","4","93","","","516","","","","1",""
"516021","106531","3","1","0","516","nop_16_kaya_talk_normal2_loop","","0","nop_16_kaya_talk_normal2","0.2"
"516022","516019","91","","","516","","","","",""
"516023","106531","3","","1","516","","","","nop_16_kaya_idle_normal2","0.2"
"516024","106731","3","","1","516","","","","nop_talk_joy1","0.2"
"516025","vo_drama_10082016","21","","0","516","0","","","vo_drama_10082016_003",""
"516026","106731","11","0","8","516","1","0.5","0","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","0"
"516027","516026","91","","","516","","","","",""
"516028","106731","3","","1","516","","","","nop_idle_joy1","0.2"
"516029","106631","3","1","0","516","nop_16_inori_talk_nofaith_loop","","0","nop_16_inori_talk_nofaith","0.2"
"516030","vo_drama_10082016","21","","0","516","0","","","vo_drama_10082016_004",""
"516031","106631","11","0","8","516","1","0.5","0","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","0"
"516032","4","93","","","516","","","","1",""
"516033","106631","3","1","0","516","nop_16_inori_talk_guts_loop","","0","nop_16_inori_talk_guts","0.2"
"516034","516031","91","","","516","","","","",""
"516035","106631","3","","1","516","","","","nop_16_inori_idle_guts","0.2"
"516036","106731","3","","1","516","","","","nop_talk_normal","0.2"
"516037","vo_drama_10082016","21","","0","516","0","","","vo_drama_10082016_005",""
"516038","106731","11","0","8","516","1","0.5","0","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","0"
"516039","4","93","","","516","","","","1",""
"516040","106731","3","1","0","516","nop_talk_guts2_loop","","0","nop_talk_guts2","0.2"
"516041","516038","91","","","516","","","","",""
"516042","106731","3","","1","516","","","","nop_idle_wish","0.2"
"516043","22","3","","1","516","","","","nop_16_homare_idle_wish","0.2"
"516044","106631","3","","1","516","","","","nop_talk_sad","0.2"
"516045","vo_drama_10082016","21","","0","516","0","","","vo_drama_10082016_006",""
"516046","106631","11","0","8","516","1","0.5","0","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","0"
"516047","3.4","93","","","516","","","","1",""
"516048","23","3","","1","516","","","","BlackFade","0"
"516049","23","6","0.5","1","516","1","","0","1","0.2"
"516050","0.2","93","","","516","","","","1",""
"516051","22","6","1","1","516","1","","0","1","0"
"516052","22","3","1","0","516","nop_16_homare_idle_kaigan_wish","","0.2","nop_16_homare_talk_kaigan_wish","0.2"
"516053","106731","3","1","0","516","nop_16_homare_idle_kaigan_wish","","0.2","nop_16_homare_talk_kaigan_wish","0.2"
"516054","106631","3","1","0","516","nop_talk_surprise2","","0.2","nop_surprise","0.2"
"516055","1","93","","","516","","","","0",""
"516056","23","6","0","1","516","1","","0","1","0.2"
"516057","516046","91","","","516","","","","",""
"516058","106631","3","","1","516","","","","nop_idle_surprise2","0.2"
"516059","106531","3","1","0","516","nop_15_tsumugi_talk_arm_crossed_loop","","0","nop_15_tsumugi_talk_arm_crossed","0.2"
"516060","vo_drama_10082016","21","","0","516","0","","","vo_drama_10082016_007",""
"516061","106531","11","0","8","516","1","0.5","0","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","0"
"516062","4","93","","","516","","","","1",""
"516063","106531","3","1","0","516","nop_16_inori_talk_doya_loop","","0","nop_16_inori_talk_doya","0.2"
"516064","516061","91","","","516","","","","",""
"516065","106531","3","","1","516","","","","nop_16_inori_idle_doya","0.2"
"516066","0.5","93","","","516","","","","0",""
"517001","1","1","-225","104","517","150","nop_idle_normal","1","111031","1.95"
"517002","1","1","-225","103","517","-150","nop_idle_normal","0","110931","1.95"
"517003","1","1","-255","105","517","-300","nop_17_chloe_idle_normal2","0","110831","1.95"
"517004","0.5","93","","","517","","","","0",""
"517005","vo_drama_10082017","21","","0","517","0","","","vo_drama_10082017_001",""
"517006","110931","11","0","8","517","1","0.5","0","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","0"
"517007","110931","3","1","0","517","nop_idle_normal","","0.2","nop_17_chieru_swing","0.2"
"517008","1.5","93","","","517","","","","1",""
"517009","110931","3","1","0","517","nop_17_chieru_ahahaStand_loop","","0","nop_17_chieru_ahahaStand_in","0.2"
"517010","4","93","","","517","","","","1",""
"517011","110931","3","1","0","517","nop_17_chieru_huhuStand_loop","","0","nop_17_chieru_huhuStand_in","0.2"
"517012","517006","91","","","517","","","","",""
"517013","vo_drama_10082017","21","","0","517","0","","","vo_drama_10082017_002",""
"517014","110831","11","0","8","517","1","0.5","0","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","0"
"517015","110831","3","1","0","517","nop_17_chloe_talk_normal_sad_loop","","0","nop_17_chloe_talk_normal_sad","0.2"
"517016","3.5","93","","","517","","","","1",""
"517017","110831","3","","1","517","","","","nop_talk_worry","0.2"
"517018","517014","91","","","517","","","","",""
"517019","110831","3","","1","517","","","","nop_17_chloe_idle_normal2","0.2"
"517020","vo_drama_10082017","21","","0","517","0","","","vo_drama_10082017_003",""
"517021","111031","11","0","8","517","1","0.5","0","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","0"
"517022","111031","3","","1","517","","","","nop_talk_normal_suprise1","0.2"
"517023","110931","3","","1","517","","","","nop_idle_normal_suprise1","0.2"
"517024","2.2","93","","","517","","","","1",""
"517025","111031","3","","1","517","","","","nop_talk_joy1","0.2"
"517026","4.8","93","","","517","","","","1",""
"517027","111031","3","","1","517","","","","nop_talk_joy3_blink2","0.2"
"517028","517021","91","","","517","","","","",""
"517029","111031","3","","1","517","","","","nop_idle_normal","0.2"
"517030","vo_drama_10082017","21","","0","517","0","","","vo_drama_10082017_004",""
"517031","110931","11","0","8","517","1","0.5","0","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","0"
"517032","110931","3","","1","517","","","","nop_talk_joy1_normal","0.2"
"517033","4.3","93","","","517","","","","1",""
"517034","110931","3","1","0","517","nop_17_chieru_talk_doya_loop","","0","nop_17_chieru_talk_doya","0.2"
"517035","517031","91","","","517","","","","",""
"517036","vo_drama_10082017","21","","0","517","0","","","vo_drama_10082017_005",""
"517037","111031","11","0","8","517","1","0.5","0","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","0"
"517038","111031","3","1","0","517","nop_17_yuni_talk_nofaith_loop","","0","nop_17_yuni_talk_nofaith","0.2"
"517039","3","93","","","517","","","","1",""
"517040","111031","3","1","0","517","nop_talk_guts2_loop","","0","nop_talk_guts2","0.2"
"517041","517037","91","","","517","","","","",""
"517042","vo_drama_10082017","21","","0","517","0","","","vo_drama_10082017_006",""
"517043","110831","11","0","8","517","1","0.5","0","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","0"
"517044","110831","3","","1","517","","","","nop_talk_arm_crossed_loop2","0.2"
"517045","1.7","93","","","517","","","","1",""
"517046","110831","3","1","0","517","nop_17_chloe_talk_normal_joy_loop","","0","nop_17_chloe_talk_normal_joy","0.2"
"517047","110931","3","","1","517","","","","nop_idle_joy1","0.2"
"517048","517043","91","","","517","","","","",""
"517049","110831","3","","1","517","","","","nop_17_chloe_idle_normal_joy","0.2"
"517050","vo_drama_10082017","21","","0","517","0","","","vo_drama_10082017_007",""
"517051","110931","11","0","8","517","1","0.5","0","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","0"
"517052","110931","3","","1","517","","","","nop_talk_joy2","0.2"
"517053","5","93","","","517","","","","1",""
"517054","111031","3","","1","517","","","","nop_idle_surprise_kira","0.2"
"517055","517051","91","","","517","","","","",""
"517056","110931","3","","1","517","","","","nop_idle_normal","0.2"
"517057","vo_drama_10082017","21","","0","517","0","","","vo_drama_10082017_008",""
"517058","111031","11","0","8","517","1","0.5","0","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","0"
"517059","111031","3","1","0","517","nop_17_yuni_pose_loop","","0","nop_17_yuni_pose","0.2"
"517060","0.7","93","","","517","","","","1",""
"517061","110931","3","1","0","517","nop_idle_normal","","0.2","nop_17_chieru_smile","0.2"
"517062","110931","12","0","1","517","0","0","0","10","0"
"517063","110831","3","1","0","517","nop_17_chloe_idle_normal_joy","","0.2","nop_17_chloe_04","0.2"
"517064","110831","12","0","1","517","0","0","0","6","0"
"517065","1","93","","","517","","","","1",""
"517066","111031","3","","0","517","","","","nop_17_yuni_huhuStand_in","0.2"
"517067","1.5","93","","","517","","","","1",""
"517068","111031","3","1","0","517","nop_17_yuni_ahahaStand_loop","","0","nop_17_yuni_ahahaStand_in","0.2"
"517069","517058","91","","","517","","","","",""
"517070","111031","4","","","517","","","","0",""
"517071","111031","3","","1","517","","","","nop_run","0.2"
"517072","111031","2","0","-225","517","3","","","1000",""
"517073","0.3","93","","","517","","","","0",""
"517074","110931","3","","1","517","","","","nop_run","0.2"
"517075","110931","2","0","-225","517","3","","","1000",""
"517076","0.1","93","","","517","","","","0",""
"517077","110831","3","","1","517","","","","nop_run_joy","0.2"
"517078","110831","2","0","-255","517","3","","","1000",""
"517079","3","93","","","517","","","","0",""
"517080","0.5","93","","","517","","","","0",""
"518001","1","1","-255","105","518","-150","nop_idle_normal","0","115031","1.95"
"518002","1","1","-255","104","518","150","nop_18_muimi_idle_joy_normal","1","114711","1.95"
"518003","1","1","-275","107","518","-1000","nop_18_karin_idle_normal","0","118511","1.95"
"518004","1","1","-275","106","518","300","nop_idle_joy2","1","118031","1.95"
"518005","0.5","93","","","518","","","","0",""
"518006","118031","3","","1","518","","","","nop_18_credita_talk_surprise","0.2"
"518007","vo_drama_10082018","21","","0","518","0","","","vo_drama_10082018_001",""
"518008","118031","11","0","8","518","1","0.5","0","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","0"
"518009","3.5","93","","","518","","","","1",""
"518010","118031","3","1","0","518","nop_talk_doya_loop","","0","nop_talk_doya","0.2"
"518011","518008","91","","","518","","","","",""
"518012","118031","3","","1","518","","","","nop_idle_doya","0.2"
"518013","114711","3","","1","518","","","","nop_18_muimi_hello","0.2"
"518014","vo_drama_10082018","21","","0","518","0","","","vo_drama_10082018_002",""
"518015","114711","11","0","8","518","1","0.5","0","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","0"
"518016","1.5","93","","","518","","","","1",""
"518017","114711","3","","1","518","","","","nop_talk_normal","0.2"
"518018","518015","91","","","518","","","","",""
"518019","114711","3","","1","518","","","","nop_idle_normal","0.2"
"518020","115031","3","","1","518","","","","nop_talk_sad2","0.2"
"518021","vo_drama_10082018","21","","0","518","0","","","vo_drama_10082018_003",""
"518022","115031","11","0","8","518","1","0.5","0","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","0"
"518023","518022","91","","","518","","","","",""
"518024","115031","3","","1","518","","","","nop_idle_normal","0.2"
"518025","114711","3","","1","518","","","","nop_talk_bitter","0.2"
"518026","vo_drama_10082018","21","","0","518","0","","","vo_drama_10082018_004",""
"518027","114711","11","0","8","518","1","0.5","0","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","0"
"518028","518027","91","","","518","","","","",""
"518029","114711","3","","1","518","","","","nop_18_muimi_idle_normal","0.2"
"518030","115031","3","","1","518","","","","nop_talk_thinking","0.2"
"518031","vo_drama_10082018","21","","0","518","0","","","vo_drama_10082018_005",""
"518032","115031","11","0","8","518","1","0.5","0","……適した服装で場に溶け込むのは\n隠密工作の一種です。","0"
"518033","518032","91","","","518","","","","",""
"518034","115031","3","","1","518","","","","nop_idle_thinking","0.2"
"518035","115031","3","","1","518","","","","nop_18_neneka_talk_normal","0.2"
"518036","vo_drama_10082018","21","","0","518","0","","","vo_drama_10082018_006",""
"518037","115031","11","0","8","518","1","0.5","0","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","0"
"518038","3","93","","","518","","","","1",""
"518039","115031","3","1","0","518","nop_18_neneka_humu2_loop","","0","nop_18_neneka_humu2","0.2"
"518040","518037","91","","","518","","","","",""
"518041","118031","3","1","0","518","nop_talk_surprise1","","0","nop_surprise","0.2"
"518042","vo_drama_10082018","21","","0","518","0","","","vo_drama_10082018_007",""
"518043","118031","11","0","8","518","1","0.5","0","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","0"
"518044","1","93","","","518","","","","1",""
"518045","118031","3","","1","518","","","","nop_talk_sad","0.2"
"518046","2","93","","","518","","","","1",""
"518047","118031","3","1","0","518","nop_18_credita_ahahaStand_loop","","0","nop_18_credita_ahahaStand_in","0.2"
"518048","1","93","","","518","","","","1",""
"518049","118511","3","","1","518","","","","nop_walk","0.2"
"518050","118511","2","0","-275","518","3","","","-350",""
"518051","1","93","","","518","","","","0",""
"518052","118031","3","1","0","518","nop_18_credita_ohohoStand_loop","","0","nop_18_credita_ohohoStand_in","0.2"
"518053","2","93","","","518","","","","0",""
"518054","118511","3","","1","518","","","","nop_18_karin_idle_normal","0.2"
"518055","518043","91","","","518","","","","",""
"518056","118031","3","","1","518","nop_idle_sad","","0.4","nop_18_credita_ohohoStand_out","0.2"
"518057","0","93","","","518","","","","0",""
"518058","115031","4","","","518","","","","1",""
"518059","115031","3","","1","518","","","","nop_idle_normal","0.2"
"518060","0","93","","","518","","","","0",""
"518061","114711","3","","1","518","","","","nop_idle_joy1","0.2"
"518062","118031","3","","1","518","","","","nop_idle_normal","0.2"
"518063","118511","3","","1","518","","","","nop_18_karin_talk_normal","0.2"
"518064","vo_drama_10082018","21","","0","518","0","","","vo_drama_10082018_008",""
"518065","118511","11","0","8","518","1","0.5","0","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","0"
"518066","0.5","93","","","518","","","","1",""
"518067","4.5","93","","","518","","","","1",""
"518068","118511","3","1","0","518","nop_18_karin_idle_normal","","0","nop_18_karin_bow","0.2"
"518069","518065","91","","","518","","","","",""
"518070","114711","3","1","0","518","nop_idle_normal","","0","nop_18_muimi_hello","0.2"
"518071","115031","3","1","0","518","nop_idle_normal","","0","nop_bow","0.2"
"518072","118031","3","","1","518","","","","nop_18_credita_ahahaStand_loop","0.2"
"518073","1.5","93","","","518","","","","0",""
