09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7
"0","3","1","対象の敵の物理防御力を{0}ダウン","112301309","2160","12","0","10","1","1","1","1","1","1","0","21","1","0","99","物理防御力ダウン+{0}"
"0","3","0","対象の敵を一定時間行動不能にする","112301310","2160","0","0","8","1","1","0","1","3","1","0","7","0","0","99","スタンの確定成功Ｌｖ+1"
"0","0","1","自分の物理攻撃力を{0}アップ","112350101","0","1","0","90","0","0","0","0","15","1","0","2","15","0","0","物理攻撃力アップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","112351101","0","1","0","90","0","0","0","0","15","1","0","2","240","0","0","物理攻撃力アップ+{0}"
"0","3","25","範囲内の敵に{0}の物理ダメージ","112400101","735","0","0","1","1","0","0","1","2","1","0","1","25","0","99","物理ダメージ+{0}"
"0","3","1","味方全体の物理攻撃力を{0}アップ","112400102","2160","18","0","10","3","1","1","2","9.8","1","0","10","9.8","0","99","物理攻撃力アップ+{0}"
"0","3","1","味方全体の魔法攻撃力を{0}アップ","112400103","2160","18","0","10","3","1","1","2","9.8","1","0","30","9.8","0","99","魔法攻撃力アップ+{0}"
"0","3","50","味方全体のＴＰを{0}回復","112400201","2160","0","0","16","3","0","0","2","0","1","0","1","0.3","0","99","ＴＰ回復量+{0}"
"0","3","1","味方全体のＴＰ上昇を{0}アップ","112400202","2160","12","0","10","3","0","1","2","0","1","0","80","5","0","99",""
"0","3","15","範囲内の敵に{0}の物理ダメージ","112400301","735","0","0","1","2","0","0","1","1.2","1","0","1","15","0","99","物理ダメージ+{0}"
"0","3","50","味方全体のＴＰを{0}回復","112401201","2160","0","0","16","3","0","0","2","0","1","0","1","0.3","0","99","ＴＰ回復量+{0}"
"0","3","1","味方全体のＴＰ上昇を{0}アップ","112401202","2160","12","0","10","3","0","1","2","0","1","0","80","8","0","99",""
"0","3","1","味方全体の物理攻撃力を{0}アップ","112401203","2160","12","0","10","3","0","1","2","12.5","1","0","10","12.5","0","99","物理攻撃力アップ+{0}"
"0","3","1","味方全体の魔法攻撃力を{0}アップ","112401204","2160","12","0","10","3","0","1","2","12.5","1","0","30","12.5","0","99","魔法攻撃力アップ+{0}"
"0","3","128","味方全体のＴＰを{0}回復","112420201","2160","0","0","16","3","0","0","2","0","1","0","1","0","0","99",""
"0","3","1","味方全体のＴＰ上昇を{0}アップ","112420202","2160","12","0","10","3","0","1","2","0","1","0","80","5","0","99",""
"0","3","1","味方全体の物理攻撃力を{0}アップ","112420203","2160","12","0","10","3","0","1","2","4","1","0","10","-1040","0","99","物理攻撃力アップ+{0}"
"0","3","1","味方全体の魔法攻撃力を{0}アップ","112420204","2160","12","0","10","3","0","1","2","4","1","0","30","-1040","0","99","魔法攻撃力アップ+{0}"
"0","3","128","味方全体のＴＰを{0}回復","112421201","2160","0","0","16","3","0","0","2","0","1","0","1","0","0","99",""
"0","3","1","味方全体のＴＰ上昇を{0}アップ","112421202","2160","12","0","10","3","0","1","2","0","1","0","80","8","0","99",""
"0","3","1","味方全体の物理攻撃力を{0}アップ","112421203","2160","12","0","10","3","0","1","2","16.5","1","0","10","-1027.5","0","99","物理攻撃力アップ+{0}"
"0","3","1","味方全体の魔法攻撃力を{0}アップ","112421204","2160","12","0","10","3","0","1","2","16.5","1","0","30","-1027.5","0","99","魔法攻撃力アップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","112450101","0","1","0","90","0","0","0","0","15","1","0","2","15","0","0","物理攻撃力アップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","112451101","0","1","0","90","0","0","0","0","15","1","0","2","240","0","0","物理攻撃力アップ+{0}"
"0","3","30","敵単体に{0}の物理ダメージ","112500101","-1","0","0","1","1","0","0","1","2.4","1","0","1","30","0","1","物理ダメージ+{0}"
"0","7","105","{0}ダメージ分の物理魔法無効バリアを展開する","112500102","0","0","0","6","3","0","0","2","18","1","0","5","105","0","1","無効ダメージ量+{0}"
"0","3","7.5","範囲内の敵に{0}の物理ダメージ","112500201","400","0","0","1","1","0","0","1","0.6","1","0","1","7.5","0","99","物理ダメージ+{0}"
"0","3","1","範囲内の敵の物理防御力を{0}ダウン","112500202","400","12","0","10","1","1","1","1","0.3","1","0","21","0.3","0","99","物理防御力ダウン+{0}"
"0","3","1","範囲内の敵の魔法防御力を{0}ダウン","112500203","400","12","0","10","1","1","1","1","0.3","1","0","41","0.3","0","99","魔法防御力ダウン+{0}"
"0","7","5","敵全体を挑発する","112500204","0","0","0","20","1","0","0","2","0","1","0","1","0.05","0","1",""
"0","3","0","範囲内の敵を一定時間行動不能にする","112500301","400","0","0","8","1","0","0","1","2.5","1","0","5","0","0","99","束縛の確定成功Ｌｖ+1"
"0","3","15","範囲内の敵に{0}の物理ダメージ","112501201","400","0","0","1","1","0","0","1","1.2","1","0","1","15","0","99","物理ダメージ+{0}"
"0","3","1","範囲内の敵の物理防御力を{0}ダウン","112501202","400","12","0","10","1","1","1","1","0.45","1","0","21","0.45","0","99","物理防御力ダウン+{0}"
"0","3","1","範囲内の敵の魔法防御力を{0}ダウン","112501203","400","12","0","10","1","1","1","1","0.45","1","0","41","0.45","0","99","魔法防御力ダウン+{0}"
"0","7","5","敵全体を挑発する","112501204","0","0","0","20","1","0","0","2","0","1","0","1","0.05","0","1",""
"0","7","1","自分の物理防御力を{0}アップ","112501205","0","12","0","10","1","1","1","2","0.8","1","0","20","0.8","0","1","物理防御力アップ+{0}"
"0","7","1","自分の魔法防御力を{0}アップ","112501206","0","12","0","10","1","1","1","2","0.8","1","0","40","0.8","0","1","魔法防御力アップ+{0}"
"0","3","7.5","範囲内の敵に{0}の物理ダメージ","112520201","400","0","0","1","1","0","0","1","1","1","0","1","7.5","0","99","物理ダメージ+{0}"
"0","3","1","範囲内の敵の物理防御力を{0}ダウン","112520202","400","12","0","10","1","1","1","1","0.3","1","0","21","0.3","0","99","物理防御力ダウン+{0}"
"0","3","1","範囲内の敵の魔法防御力を{0}ダウン","112520203","400","12","0","10","1","1","1","1","0.3","1","0","41","0.3","0","99","魔法防御力ダウン+{0}"
"0","7","20","敵全体を挑発する","112520204","0","0","0","20","1","0","0","2","0","1","0","1","0","0","1",""
"0","3","15","範囲内の敵に{0}の物理ダメージ","112521201","400","0","0","1","1","0","0","1","1.6","1","0","1","15","0","99","物理ダメージ+{0}"
"0","3","1","範囲内の敵の物理防御力を{0}ダウン","112521202","400","12","0","10","1","1","1","1","0.45","1","0","21","0.45","0","99","物理防御力ダウン+{0}"
"0","3","1","範囲内の敵の魔法防御力を{0}ダウン","112521203","400","12","0","10","1","1","1","1","0.45","1","0","41","0.45","0","99","魔法防御力ダウン+{0}"
"0","7","20","敵全体を挑発する","112521204","0","0","0","20","1","0","0","2","0","1","0","1","0","0","1",""
"0","7","1","自分の物理防御力を{0}アップ","112521205","0","12","0","10","1","1","1","2","0.8","1","0","20","0.8","0","1","物理防御力アップ+{0}"
"0","7","1","自分の魔法防御力を{0}アップ","112521206","0","12","0","10","1","1","1","2","0.8","1","0","40","0.8","0","1","魔法防御力アップ+{0}"
"0","0","1","自分の物理防御力を{0}アップ","112550101","0","1","0","90","0","0","0","0","2","1","0","3","2","0","0","物理防御力アップ+{0}"
"0","0","1","自分の物理防御力を{0}アップ","112551101","0","1","0","90","0","0","0","0","2","1","0","3","32","0","0","物理防御力アップ+{0}"
"0","3","50","敵単体に{0}の魔法ダメージ","112600101","-1","0","0","1","1","0","0","1","4.2","1","0","2","50","0","1","魔法ダメージ+{0}"
"0","7","1","自分の魔法攻撃力を{0}アップ","112600102","0","18","0","10","1","1","1","2","20","1","0","30","20","0","1","魔法攻撃力アップ+{0}"
"0","3","10","１番目に近い敵単体に{0}の魔法ダメージ","112600201","2160","0","0","1","1","0","0","1","0.54","1","0","2","10","0","1","魔法ダメージ+{0}"
"0","3","10","２番目に近い敵単体に{0}の魔法ダメージ","112600202","2160","0","0","1","1","0","0","1","0.72","1","1","2","10","0","1","魔法ダメージ+{0}"
"0","3","10","３番目に近い敵単体に{0}の魔法ダメージ","112600203","2160","0","0","1","1","0","0","1","0.9","1","2","2","10","0","1","魔法ダメージ+{0}"
"0","5","0","","112600301","2160","0","0","7","3","0","0","2","0","1","0","1","0","0","1",""
"0","3","1","範囲内の味方のＨＰを{0}回復","112600302","300","0.25","0","4","2","0","0","2","2.5","1","0","2","2.5","0","99","ＨＰ回復量+{0}"
"0","3","12","１番目に近い敵単体に{0}の魔法ダメージ","112601201","2160","0","0","1","1","0","0","1","0.84","1","0","2","12","0","1","魔法ダメージ+{0}"
"0","3","12","２番目に近い敵単体に{0}の魔法ダメージ","112601202","2160","0","0","1","1","0","0","1","1.11","1","1","2","12","0","1","魔法ダメージ+{0}"
"0","3","12","３番目に近い敵単体に{0}の魔法ダメージ","112601203","2160","0","0","1","1","0","0","1","1.47","1","2","2","12","0","1","魔法ダメージ+{0}"
"0","7","50","自分のＴＰを{0}回復","112601204","0","0","0","16","3","0","0","2","0","1","0","1","0.3","0","1","ＴＰ回復量+{0}"
"0","7","1","自分の魔法攻撃力を{0}アップ","112601205","0","180","0","10","3","0","1","2","10","1","0","30","10","0","1","魔法攻撃力アップ+{0}"
"0","3","12","１番目に近い敵単体に{0}の魔法ダメージ","112621201","2160","0","0","1","1","0","0","1","1.24","1","0","2","12","0","1","魔法ダメージ+{0}"
"0","3","12","２番目に近い敵単体に{0}の魔法ダメージ","112621202","2160","0","0","1","1","0","0","1","1.51","1","1","2","12","0","1","魔法ダメージ+{0}"
"0","3","12","３番目に近い敵単体に{0}の魔法ダメージ","112621203","2160","0","0","1","1","0","0","1","1.87","1","2","2","12","0","1","魔法ダメージ+{0}"
"0","7","128","自分のＴＰを{0}回復","112621204","0","0","0","16","3","0","0","2","0","1","0","1","0","0","1",""
"0","7","1","自分の魔法攻撃力を{0}アップ","112621205","0","180","0","10","3","0","1","2","10","1","0","30","10","0","1","魔法攻撃力アップ+{0}"
"0","0","1","自分の魔法攻撃力を{0}アップ","112650101","0","1","0","90","0","0","0","0","15","1","0","4","15","0","0","魔法攻撃力アップ+{0}"
"0","0","1","自分の魔法攻撃力を{0}アップ","112651101","0","1","0","90","0","0","0","0","15","1","0","4","240","0","0","魔法攻撃力アップ+{0}"
"0","3","19","範囲内の敵に{0}の物理ダメージ","112700101","790","0","0","1","1","0","0","1","1.5","1","0","1","19","0","99","物理ダメージ+{0}"
"0","3","1","範囲内の敵の物理防御力を{0}ダウン","112700102","790","18","0","10","1","1","1","1","0.5","1","0","21","0.5","0","99","物理防御力ダウン+{0}"
"0","3","22.5","範囲内の敵に{0}の物理ダメージ","112700201","790","0","0","1","1","0","0","1","1.8","1","0","1","22.5","0","99","物理ダメージ+{0}"
"0","3","1","範囲内の敵の物理防御力を{0}ダウン","112700202","790","20","0","10","1","1","1","1","0.9","1","0","21","0.9","0","99","物理防御力ダウン+{0}"
"0","7","0.33","自分の行動速度67％ダウン","112700203","0","0","0","8","1","0","0","2","180","1","0","1","0","0","1",""
"0","3","7.5","範囲内の敵に{0}の物理ダメージ","112700301","790","0","0","1","1","0","0","1","0.6","1","0","1","7.5","0","99","物理ダメージ+{0}"
"0","3","1","範囲内の敵の物理防御力を{0}ダウン","112700302","790","12","0","10","1","1","1","1","0.15","1","0","21","0.15","0","99","物理防御力ダウン+{0}"
"0","3","50","範囲内の敵に{0}の物理ダメージ","112701201","790","0","0","1","1","0","0","1","4","1","0","1","50","0","99","物理ダメージ+{0}"
"0","3","1","範囲内の敵の物理防御力を{0}ダウン","112701202","790","24","0","10","1","1","1","1","1.2","1","0","21","1.2","0","99","物理防御力ダウン+{0}"
"0","7","0.33","自分の行動速度67％ダウン","112701203","0","0","0","8","1","0","0","2","180","1","0","1","0","0","1",""
"0","0","1","自分の物理攻撃力を{0}アップ","112750101","0","1","0","90","0","0","0","0","15","1","0","2","15","0","0","物理攻撃力アップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","112751101","0","1","0","90","0","0","0","0","15","1","0","2","240","0","0","物理攻撃力アップ+{0}"
"0","3","22.5","範囲内の敵に{0}の物理ダメージ","112800101","825","0","0","1","1","0","0","1","1.8","1","0","1","22.5","0","99","物理ダメージ+{0}"
"0","3","6","範囲内の敵を混乱させる","112800102","825","0","0","11","1","0","0","1","100","1","0","1","0","0","99","混乱の確定成功Ｌｖ+1"
"0","7","1","自分の物理攻撃力を{0}アップ","112800201","0","12","1","10","1","1","1","2","18","1","0","10","18","0","1","物理攻撃力アップ+{0}"
"0","7","15","毎秒ＴＰを15回復する","112800202","0","0","0","48","1","0","2","2","0","1","0","1","0","8.5","1",""
"0","3","4","","112800301","775","0","0","26","1","0","3","1","0","1","0","112800302","0.2","0","99",""
"0","3","16","範囲内の敵に{0}の物理ダメージ","112800302","775","0","0","1","1","0","0","1","0.9","1","0","1","16","0","99","物理ダメージ+{0}"
"0","3","450","","112800303","-1","0","0","3","1","0","0","1","900","1","0","3","0","0","1",""
"0","3","4","","112801201","2160","0","0","26","3","0","2","1","9","1","0","112801202","9","0","99",""
"0","7","1","自分の物理攻撃力を{0}アップ","112801202","0","12","1","10","1","1","1","2","18","1","0","10","18","0","1","物理攻撃力アップ+{0}"
"0","7","15","毎秒ＴＰを15回復する","112801203","0","0","0","48","1","0","2","2","0","1","0","1","0","8.5","1",""
"0","3","4","","112801204","2160","0","0","26","3","0","2","1","0","1","0","112801205","25","0","99",""
"0","7","1","自分の物理クリティカルを{0}アップ","112801205","0","12","1","10","1","1","1","2","0","1","0","60","50","0","1","物理クリティカルアップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","112850101","0","1","0","90","0","0","0","0","15","1","0","2","15","0","0","物理攻撃力アップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","112851101","0","1","0","90","0","0","0","0","15","1","0","2","240","0","0","物理攻撃力アップ+{0}"
"0","3","4","","112900101","2160","0","0","26","3","0","3","2","0","1","0","112900102","0.7","0","99",""
"1.5","3","60","敵単体に{0}の物理ダメージ","112900102","-1","0","0","1","1","0","0","1","0.7","1","0","1","60","0","1","物理ダメージ+{0}"
"0","3","10","敵単体に{0}の物理ダメージ","112900201","-1","0","0","1","1","0","0","1","0.8","1","0","1","10","0","1","物理ダメージ+{0}"
"0","7","1","自分の物理クリティカルを{0}アップ","112900202","0","180","0","10","1","1","1","2","0","1","0","60","40","0","1","物理クリティカルアップ+{0}"
"0","7","75","自分のＴＰを{0}回復","112900203","0","0","0","16","1","0","0","2","0","1","0","1","0.75","0","1","ＴＰ回復量+{0}"
"0","3","15","敵単体に{0}の物理ダメージ","112900301","-1","0","0","1","1","0","0","1","1.2","1","0","1","15","0","1","物理ダメージ+{0}"
"0","7","1","","112900302","0","0","0","28","1","0","112900303","2","0","1","0","1001","0","0","1",""
"0","3","1","敵単体の物理防御力を{0}ダウン","112900303","-1","12","0","10","1","1","1","1","0.7","1","0","21","0.7","0","1","物理防御力ダウン+{0}"
"0","3","4","","112901201","2160","0","0","26","3","0","3","2","0","1","0","112901202","0.6","0","99",""
"0","3","10","敵単体に{0}の物理ダメージ","112901202","-1","0","0","1","1","0","0","1","0.8","1","0","1","10","0","1","物理ダメージ+{0}"
"0","3","4","","112901203","2160","0","0","26","3","0","2","2","0","1","0","112901204","25","0","99",""
"0","7","1","自分の物理クリティカルを{0}アップ","112901204","0","180","0","10","1","1","1","2","0","1","0","60","40","0","1","物理クリティカルアップ+{0}"
"0","3","4","","112901205","2160","0","0","26","3","0","1","2","0","1","0","112901206","20","0","99",""
"0","7","75","自分のＴＰを{0}回復","112901206","0","0","0","16","1","0","0","2","0","1","0","1","0.75","0","1","ＴＰ回復量+{0}"
