af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464
"24052","64","64","0","64","64","94","64","64","0","85","0","10","64","64","10","0","64","0","200000008","64","0","30","0","670070164","0","64","64","64","64","0","64","1","1","64","64","1676","1","0","200701"
"24590","65","65","0","65","65","96","65","65","0","87","0","10","65","65","10","0","65","0","200000008","65","0","30","0","670070165","0","65","65","65","65","0","65","1","1","65","65","1752","1","0","200701"
"25128","66","66","0","66","66","98","66","66","0","89","0","10","66","66","10","0","66","0","200000008","66","0","30","0","670070166","0","66","66","66","66","0","66","1","1","66","66","1828","1","0","200701"
"25666","67","67","0","67","67","100","67","67","0","91","0","10","67","67","10","0","67","0","200000008","67","0","30","0","670070167","0","67","67","67","67","0","67","1","1","67","67","1904","1","0","200701"
"26704","68","68","0","68","68","102","68","68","0","93","0","10","68","68","10","0","68","0","200000008","68","0","30","0","670070168","0","68","68","68","68","0","68","1","1","68","68","1980","1","0","200701"
"26742","69","69","0","69","69","104","69","69","0","95","0","10","69","69","10","0","69","0","200000008","69","0","30","0","670070169","0","69","69","69","69","0","69","1","1","69","69","2056","1","0","200701"
"27280","70","70","0","70","70","106","70","70","0","97","0","10","70","70","10","0","70","0","200000008","70","0","30","0","670070170","0","70","70","70","70","0","70","1","1","70","70","2132","1","0","200701"
"27818","71","71","0","71","71","108","71","71","0","99","0","10","71","71","10","0","71","0","200000008","71","0","30","0","670070171","0","71","71","71","71","0","71","1","1","71","71","2208","1","0","200701"
"388","1","1","0","1","1","5","1","1","0","3","0","10","1","1","10","0","1","0","200000006","1","0","30","0","670080001","0","1","1","1","1","32","1","1","1","1","1","0","1","0","200800"
"399","2","2","0","2","2","11","2","2","0","3","0","10","2","2","10","0","2","0","200000006","2","0","30","0","670080002","0","2","2","2","2","37","2","1","1","2","2","0","1","0","200800"
"409","3","3","0","3","3","6","3","3","0","4","0","10","3","3","10","0","3","0","200000006","3","0","30","0","670080003","0","3","3","3","3","43","3","1","1","3","3","0","1","0","200800"
"409","4","4","0","4","4","6","4","4","0","4","0","10","4","4","10","0","4","0","200000006","4","0","30","0","670080004","0","4","4","4","4","43","4","1","1","4","4","0","1","0","200800"
"412","5","5","0","5","5","6","5","5","0","4","0","10","5","5","10","0","5","0","200000006","5","0","30","0","670080005","0","5","5","5","5","47","5","1","1","5","5","0","1","0","200800"
"433","6","6","0","6","6","9","6","6","0","6","0","10","6","6","10","0","6","0","200000006","6","0","30","0","670080006","0","6","6","6","6","64","6","1","1","6","6","0","1","0","200800"
"487","7","7","0","7","7","10","7","7","0","7","0","10","7","7","10","0","7","0","200000006","7","0","30","0","670080007","0","7","7","7","7","73","7","1","1","7","7","0","1","0","200800"
"542","8","8","0","8","8","10","8","8","0","7","0","10","8","8","10","0","8","0","200000006","8","0","30","0","670080008","0","8","8","8","8","82","8","1","1","8","8","0","1","0","200800"
"596","9","9","0","9","9","11","9","9","0","8","0","10","9","9","10","0","9","0","200000006","9","0","30","0","670080009","0","9","9","9","9","91","9","1","1","9","9","0","1","0","200800"
"650","10","10","0","10","10","12","10","10","0","9","0","10","10","10","10","0","10","0","200000006","10","0","30","0","670080010","0","10","10","10","10","100","10","1","1","10","10","0","1","0","200800"
"705","11","11","0","11","11","13","11","11","0","9","0","10","11","11","10","0","11","0","200000006","11","0","30","0","670080011","0","11","11","11","11","109","11","1","1","11","11","0","1","0","200800"
"760","12","12","0","12","12","15","12","12","0","10","0","10","12","12","10","0","12","0","200000006","12","0","30","0","670080012","0","12","12","12","12","119","12","1","1","12","12","0","1","0","200800"
"814","13","13","0","13","13","15","13","13","0","11","0","10","13","13","10","0","13","0","200000006","13","0","30","0","670080013","0","13","13","13","13","127","13","1","1","13","13","0","1","0","200800"
"868","14","14","0","14","14","16","14","14","0","11","0","10","14","14","10","0","14","0","200000006","14","0","30","0","670080014","0","14","14","14","14","136","14","1","1","14","14","0","1","0","200800"
"922","15","15","0","15","15","17","15","15","0","12","0","10","15","15","10","0","15","0","200000006","15","0","30","0","670080015","0","15","15","15","15","145","15","1","1","15","15","0","1","0","200800"
"1003","16","16","0","16","16","18","16","16","0","12","0","10","16","16","10","0","16","0","200000006","16","0","30","0","670080016","0","16","16","16","16","163","16","1","1","16","16","0","1","0","200800"
"1084","17","17","0","17","17","18","17","17","0","12","0","10","17","17","10","0","17","0","200000006","17","0","30","0","670080017","0","17","17","17","17","181","17","1","1","17","17","0","1","0","200800"
"1529","18","18","0","18","18","18","18","18","0","13","0","10","18","18","10","0","18","0","200000006","18","0","30","0","670080018","0","18","18","18","18","219","18","1","1","18","18","0","1","0","200800"
"1748","19","19","0","19","19","18","19","19","0","13","0","10","19","19","10","0","19","0","200000006","19","0","30","0","670080019","0","19","19","19","19","236","19","1","1","19","19","0","1","0","200800"
"1844","20","20","0","20","20","20","20","20","0","13","0","10","20","20","10","0","20","0","200000006","20","0","30","0","670080020","0","20","20","20","20","248","20","1","1","20","20","0","1","0","200800"
"2104","21","21","0","21","21","22","21","21","0","15","0","10","21","21","10","0","21","0","200000006","21","0","30","0","670080021","0","21","21","21","21","275","21","1","1","21","21","0","1","0","200800"
"2364","22","22","0","22","22","24","22","22","0","17","0","10","22","22","10","0","22","0","200000006","22","0","30","0","670080022","0","22","22","22","22","300","22","1","1","22","22","0","1","0","200800"
"2625","23","23","0","23","23","26","23","23","0","18","0","10","23","23","10","0","23","0","200000006","23","0","30","0","670080023","0","23","23","23","23","326","23","1","1","23","23","0","1","0","200800"
"2885","24","24","0","24","24","28","24","24","0","20","0","10","24","24","10","0","24","0","200000006","24","0","30","0","670080024","0","24","24","24","24","352","24","1","1","24","24","0","1","0","200800"
"3186","25","25","0","25","25","29","25","25","0","21","0","10","25","25","10","0","25","0","200000006","25","0","30","0","670080025","0","25","25","25","25","355","25","1","1","25","25","0","1","0","200800"
"3487","26","26","0","26","26","29","26","26","0","21","0","10","26","26","10","0","26","0","200000006","26","0","30","0","670080026","0","26","26","26","26","359","26","1","1","26","26","0","1","0","200800"
"3788","27","27","0","27","27","30","27","27","0","21","0","10","27","27","10","0","27","0","200000006","27","0","30","0","670080027","0","27","27","27","27","386","27","1","1","27","27","0","1","0","200800"
"4089","28","28","0","28","28","30","28","28","0","21","0","10","28","28","10","0","28","0","200000006","28","0","30","0","670080028","0","28","28","28","28","413","28","1","1","28","28","0","1","0","200800"
"4390","29","29","0","29","29","31","29","29","0","22","0","10","29","29","10","0","29","0","200000006","29","0","30","0","670080029","0","29","29","29","29","439","29","1","1","29","29","0","1","0","200800"
"4691","30","30","0","30","30","31","30","30","0","22","0","10","30","30","10","0","30","0","200000006","30","0","30","0","670080030","0","30","30","30","30","466","30","1","1","30","30","0","1","0","200800"
"4991","31","31","0","31","31","31","31","31","0","22","0","10","31","31","10","0","31","0","200000006","31","0","30","0","670080031","0","31","31","31","31","493","31","1","1","31","31","0","1","0","200800"
"5292","32","32","0","32","32","32","32","32","0","22","0","10","32","32","10","0","32","0","200000006","32","0","30","0","670080032","0","32","32","32","32","520","32","1","1","32","32","0","1","0","200800"
"5594","33","33","0","33","33","32","33","33","0","22","0","10","33","33","10","0","33","0","200000006","33","0","30","0","670080033","0","33","33","33","33","547","33","1","1","33","33","0","1","0","200800"
"5894","34","34","0","34","34","32","34","34","0","23","0","10","34","34","10","0","34","0","200000006","34","0","30","0","670080034","0","34","34","34","34","574","34","1","1","34","34","0","1","0","200800"
"6195","35","35","0","35","35","33","35","35","0","23","0","10","35","35","10","0","35","0","200000006","35","0","30","0","670080035","0","35","35","35","35","601","35","1","1","35","35","0","1","0","200800"
"6496","36","36","0","36","36","33","36","36","0","23","0","10","36","36","10","0","36","0","200000006","36","0","30","0","670080036","0","36","36","36","36","628","36","1","1","36","36","0","1","0","200800"
"6685","37","37","0","37","37","38","37","37","0","27","0","10","37","37","10","0","37","0","200000006","37","0","30","0","670080037","0","37","37","37","37","688","37","1","1","37","37","0","1","0","200800"
"6873","38","38","0","38","38","43","38","38","0","31","0","10","38","38","10","0","38","0","200000006","38","0","30","0","670080038","0","38","38","38","38","749","38","1","1","38","38","0","1","0","200800"
"7061","39","39","0","39","39","48","39","39","0","35","0","10","39","39","10","0","39","0","200000006","39","0","30","0","670080039","0","39","39","39","39","809","39","1","1","39","39","0","1","0","200800"
"8772","40","40","0","40","40","48","40","40","0","36","0","10","40","40","10","0","40","0","200000006","40","0","30","0","670080040","0","40","40","40","40","949","40","1","1","40","40","0","1","0","200800"
"10484","41","41","0","41","41","49","41","41","0","36","0","10","41","41","10","0","41","0","200000006","41","0","30","0","670080041","0","41","41","41","41","1088","41","1","1","41","41","0","1","0","200800"
"10730","42","42","0","42","42","50","42","42","0","36","0","10","42","42","10","0","42","0","200000006","42","0","30","0","670080042","0","42","42","42","42","1049","42","1","1","42","42","0","1","0","200800"
"11327","43","43","0","43","43","52","43","43","0","37","0","10","43","43","10","0","43","0","200000006","43","0","30","0","670080043","0","43","43","43","43","1063","43","1","1","43","43","0","1","0","200800"
"11923","44","44","0","44","44","53","44","44","0","38","0","10","44","44","10","0","44","0","200000006","44","0","30","0","670080044","0","44","44","44","44","1077","44","1","1","44","44","0","1","0","200800"
"11969","45","45","0","45","45","53","45","45","0","38","0","10","45","45","10","0","45","0","200000006","45","0","30","0","670080045","0","45","45","45","45","1091","45","1","1","45","45","0","1","0","200800"
"12851","46","46","0","46","46","57","46","46","0","43","0","10","46","46","10","0","46","0","200000006","46","0","30","0","670080046","0","46","46","46","46","1115","46","1","1","46","46","0","1","0","200800"
"15043","47","47","0","47","47","62","47","47","0","52","0","10","47","47","10","0","47","0","200000006","47","0","30","0","670080047","0","47","47","47","47","1138","47","1","1","47","47","0","1","0","200800"
"17235","48","48","0","48","48","67","48","48","0","61","0","10","48","48","10","0","48","0","200000006","48","0","30","0","670080048","0","48","48","48","48","1362","48","1","1","48","48","0","1","0","200800"
"17435","49","49","0","49","49","67","49","49","0","61","0","10","49","49","10","0","49","0","200000006","49","0","30","0","670080049","0","49","49","49","49","1372","49","1","1","49","49","0","1","0","200800"
"17828","50","50","0","50","50","71","50","50","0","64","0","10","50","50","10","0","50","0","200000006","50","0","30","0","670080050","0","50","50","50","50","1438","50","1","1","50","50","0","1","0","200800"
"18221","51","51","0","51","51","75","51","51","0","67","0","10","51","51","10","0","51","0","200000006","51","0","30","0","670080051","0","51","51","51","51","1505","51","1","1","51","51","0","1","0","200800"
"18614","52","52","0","52","52","79","52","52","0","70","0","10","52","52","10","0","52","0","200000006","52","0","30","0","670080052","0","52","52","52","52","1572","52","1","1","52","52","0","1","0","200800"
"19007","53","53","0","53","53","83","53","53","0","72","0","10","53","53","10","0","53","0","200000006","53","0","30","0","670080053","0","53","53","53","53","1639","53","1","1","53","53","0","1","0","200800"
"19401","54","54","0","54","54","88","54","54","0","75","0","10","54","54","10","0","54","0","200000006","54","0","30","0","670080054","0","54","54","54","54","1705","54","1","1","54","54","0","1","0","200800"
"19794","55","55","0","55","55","92","55","55","0","78","0","10","55","55","10","0","55","0","200000006","55","0","30","0","670080055","0","55","55","55","55","1772","55","1","1","55","55","0","1","0","200800"
"20187","56","56","0","56","56","96","56","56","0","81","0","10","56","56","10","0","56","0","200000006","56","0","30","0","670080056","0","56","56","56","56","1838","56","1","1","56","56","0","1","0","200800"
"20580","57","57","0","57","57","100","57","57","0","84","0","10","57","57","10","0","57","0","200000006","57","0","30","0","670080057","0","57","57","57","57","1905","57","1","1","57","57","0","1","0","200800"
"20973","58","58","0","58","58","104","58","58","0","87","0","10","58","58","10","0","58","0","200000006","58","0","30","0","670080058","0","58","58","58","58","1971","58","1","1","58","58","0","1","0","200800"
"22714","59","59","0","59","59","108","59","59","0","91","0","10","59","59","10","0","59","0","200000006","59","0","30","0","670080059","0","59","59","59","59","2062","59","1","1","59","59","0","1","0","200800"
"24455","60","60","0","60","60","113","60","60","0","95","0","10","60","60","10","0","60","0","200000006","60","0","30","0","670080060","0","60","60","60","60","2153","60","1","1","60","60","0","1","0","200800"
"26196","61","61","0","61","61","117","61","61","0","100","0","10","61","61","10","0","61","0","200000006","61","0","30","0","670080061","0","61","61","61","61","2243","61","1","1","61","61","0","1","0","200800"
"26837","62","62","0","62","62","117","62","62","0","100","0","10","62","62","10","0","62","0","200000006","62","0","30","0","670080062","0","62","62","62","62","2343","62","1","1","62","62","0","1","0","200800"
"27477","63","63","0","63","63","117","63","63","0","101","0","10","63","63","10","0","63","0","200000006","63","0","30","0","670080063","0","63","63","63","63","2443","63","1","1","63","63","0","1","0","200800"
"28118","64","64","0","64","64","117","64","64","0","101","0","10","64","64","10","0","64","0","200000006","64","0","30","0","670080064","0","64","64","64","64","2542","64","1","1","64","64","0","1","0","200800"
"28759","65","65","0","65","65","118","65","65","0","102","0","10","65","65","10","0","65","0","200000006","65","0","30","0","670080065","0","65","65","65","65","2642","65","1","1","65","65","0","1","0","200800"
"29399","66","66","0","66","66","118","66","66","0","102","0","10","66","66","10","0","66","0","200000006","66","0","30","0","670080066","0","66","66","66","66","2742","66","1","1","66","66","0","1","0","200800"
"30040","67","67","0","67","67","118","67","67","0","103","0","10","67","67","10","0","67","0","200000006","67","0","30","0","670080067","0","67","67","67","67","2842","67","1","1","67","67","0","1","0","200800"
"30681","68","68","0","68","68","118","68","68","0","103","0","10","68","68","10","0","68","0","200000006","68","0","30","0","670080068","0","68","68","68","68","2941","68","1","1","68","68","0","1","0","200800"
"31321","69","69","0","69","69","118","69","69","0","103","0","10","69","69","10","0","69","0","200000006","69","0","30","0","670080069","0","69","69","69","69","3041","69","1","1","69","69","0","1","0","200800"
"31962","70","70","0","70","70","118","70","70","0","104","0","10","70","70","10","0","70","0","200000006","70","0","30","0","670080070","0","70","70","70","70","3141","70","1","1","70","70","0","1","0","200800"
"32603","71","71","0","71","71","118","71","71","0","104","0","10","71","71","10","0","71","0","200000006","71","0","30","0","670080071","0","71","71","71","71","3241","71","1","1","71","71","0","1","0","200800"
