5cd5ea95c01f6a0c148873f690082c8bc571547f0a12a93a456aa3b577323cfa,b6f6b7cfbce9305439bb19e0c25e4560aadbaccbb16b46286d9d9665ddc19285,7a8df7f4e85e2a770bb78a21ac4eb4b9c35b7993e362ccc2049f84b38ab7776d,907487a7ba6487274c6f88f373ac2a015a3a235da640f7abc8fafb124cab3508,59b779335dab47859d08acf2c12730b0917819fe687b17883e9e48adc652f8d3,8355cd44d39aadb75b6f09e2ee1ee433a7cb7e079c4b4c528bbed391e94e48fa,c53053ae8427e2afc7eed13f4d8d5038d8e8b2c865a49cc4bb29dc491762ce74,43b4bf80c2125c8583c6c11cfa171513588f7972ce52e05b8c679888a52aa814,840b5064323bc994f950f8429737798d6ef9d53f3f3f84bbd84db0ad0ccc16bc,ff498c55c0375bc79cb5e8f265f5f4980657a3979a1c8bb52fb6a6172637684e,988afb0e153c73274d0d0baa5a22af062cb430ceb1ea31708a7b3bd50df3a915,4c49fee34fcc7059af2417df7bc5958d2d62c14973cf9138edfb078a2b7eedc1,77e21baabca79acec4b25855e44e7286af76e2c497df604e7537bafe47b99c2a,61cb41ee4fedf40793282ed489ffb719f631a904855caf5bbbef221bb9573d15,76b8fbb7969e20818da78fc292e508922ed4ff05f3d3add4bfa47633d8ae780b,f78e55fc452957f71698b7364e7f105b87aef27fa245bd0f5f3580c9eb9f51c7,603cb11f5c3a6a3962908e8754104119858780c663b52e5812f06f4971601631,74bf76a5d871f6d9e6f7335b821f249dc4d793d89d60122cbd76f8b7533ea5ef,83edb02e12f6730ef0e7ceadc9c37cdae4b4176cde2399a04a8be60b977e9cec
"960","12309","12","5","24","105801","31","20","0","238","5","0","1366","1504","50820","21","465","0","49"
"960","13269","12","5","24","105801","32","20","0","238","5","0","1467","1605","57855","21","471","0","49"
"960","14274","12","5","24","105801","33","20","0","238","5","0","1570","1708","65605","21","477","0","49"
"960","15335","12","5","24","105801","34","20","0","238","5","0","1675","1813","74135","21","483","0","49"
"960","16434","12","5","24","105801","35","20","0","238","5","0","1781","1919","83375","21","489","0","49"
"960","17570","12","5","24","105801","36","20","0","238","5","0","1888","2026","93175","21","495","0","49"
"75","13","0","0","0","105901","2","0","0","0","0","0","0","4","65","1","0","0","0"
"150","57","0","0","0","105901","3","0","0","0","0","0","0","11","245","1","0","0","0"
"315","133","0","0","0","105901","4","0","0","5","0","0","3","21","480","3","0","0","0"
"475","249","0","0","0","105901","5","0","0","15","0","0","7","35","870","6","0","0","5"
"775","444","0","0","0","105901","6","0","0","15","0","0","11","48","1400","10","0","0","5"
"1590","665","0","0","0","105901","7","0","0","15","0","0","14","66","2130","10","0","0","5"
"1915","887","0","0","0","105901","8","0","0","15","0","0","27","93","2830","10","0","0","5"
"1915","1058","0","0","5","105901","9","10","0","15","0","0","45","118","3940","15","5","0","20"
"1915","1303","0","0","13","105901","10","20","0","15","0","0","65","146","4750","16","20","0","20"
"1915","1564","0","0","16","105901","11","20","0","15","0","0","85","171","5450","21","40","0","40"
"2015","1846","0","0","16","105901","12","20","0","15","0","0","108","200","5850","30","50","0","60"
"2115","2094","0","0","16","105901","13","20","0","15","0","0","142","241","6270","36","50","0","62"
"2115","2383","0","2","16","105901","14","20","0","15","2","0","178","285","6470","36","60","0","64"
"2215","2767","3","4","16","105901","15","20","0","15","4","0","213","317","6470","38","60","0","64"
"2315","3101","3","4","16","105901","16","20","0","15","4","0","255","360","6750","38","72","0","64"
"2315","3367","3","4","16","105901","17","20","0","15","4","0","307","406","7440","41","72","0","64"
"2315","3773","3","4","16","105901","18","20","0","15","4","0","358","443","7850","46","84","0","64"
"2410","4277","3","4","16","105901","19","20","0","15","4","0","407","496","7850","48","96","0","64"
"2505","4753","3","4","16","105901","20","20","0","15","4","0","471","561","7885","48","106","0","64"
"2505","5244","3","4","16","105901","21","20","0","15","4","0","553","623","8030","48","116","0","64"
"2505","5889","3","4","16","105901","22","20","0","15","4","0","628","692","8455","48","116","0","64"
"2505","6653","3","4","16","105901","23","20","0","15","4","0","698","778","8770","48","116","0","64"
"2505","7493","3","4","16","105901","24","20","0","15","4","0","773","866","9090","48","116","0","64"
"2505","8482","3","4","16","105901","25","20","0","15","4","0","848","948","9705","48","133","0","64"
"2505","9597","3","4","16","105901","26","20","0","15","4","0","927","1026","10455","48","159","0","64"
"2505","10847","3","4","16","105901","27","20","0","15","4","0","1002","1098","11455","48","177","0","64"
"2505","11926","3","4","16","105901","28","20","0","15","4","0","1083","1179","14495","48","186","0","64"
"2505","13084","3","4","16","105901","29","20","0","15","4","0","1170","1266","17765","48","195","0","64"
"2505","14587","3","4","16","105901","30","20","0","15","4","0","1255","1351","19395","48","213","0","64"
"2505","16161","3","4","16","105901","31","20","0","15","4","0","1342","1438","21185","48","231","0","64"
"2505","17807","3","4","16","105901","32","20","0","15","4","0","1431","1527","23130","48","249","0","64"
"2505","19551","3","4","16","105901","33","20","0","15","4","0","1522","1618","25320","48","266","0","64"
"2505","21393","3","4","16","105901","34","20","0","15","4","0","1615","1711","27920","48","282","0","64"
"2505","23307","3","4","16","105901","35","20","0","15","4","0","1709","1805","30930","48","298","0","64"
"2505","25283","3","4","16","105901","36","20","0","15","4","0","1804","1900","34280","48","314","0","64"
"50","0","0","0","0","106001","2","26","0","0","0","0","3","0","55","0","0","0","0"
"100","0","0","0","0","106001","3","94","0","0","0","0","7","0","150","0","0","0","0"
"100","0","0","0","0","106001","4","214","0","0","0","0","14","2","270","0","0","0","10"
"100","0","0","0","0","106001","5","405","0","0","0","0","29","2","450","0","0","0","10"
"100","0","0","0","0","106001","6","634","0","50","0","0","42","4","800","0","0","0","10"
"100","0","0","0","0","106001","7","894","0","85","0","0","56","8","1395","0","0","0","15"
"100","0","0","1","4","106001","8","1286","0","120","0","0","63","10","1560","0","0","0","30"
"100","0","0","2","9","106001","9","1710","0","155","0","16","70","10","1700","0","0","0","45"
"520","0","0","4","14","106001","10","2145","0","170","0","40","82","11","1970","0","0","0","45"
"740","0","0","5","14","106001","11","2657","0","186","5","85","87","11","2130","0","0","0","45"
"840","0","0","6","14","106001","12","3181","0","222","11","138","92","14","2230","0","0","0","45"
"840","0","0","6","16","106001","13","3714","0","242","17","200","99","19","2370","0","0","0","45"
"960","0","0","6","18","106001","14","4294","0","272","17","276","106","23","2510","0","0","0","45"
"1080","0","0","6","22","106001","15","4899","0","282","17","346","115","31","2540","0","0","0","45"
"1080","0","0","6","22","106001","16","5572","0","312","17","421","123","36","2570","0","0","0","45"
"1080","0","0","6","22","106001","17","6300","0","342","17","493","132","40","2570","0","0","0","45"
"1080","0","0","6","22","106001","18","7084","0","372","17","582","141","46","2570","0","0","0","45"
"1080","0","0","6","22","106001","19","7972","0","372","17","715","148","51","2570","0","0","0","45"
"1080","0","0","6","22","106001","20","8893","0","372","17","872","162","61","2570","0","0","0","45"
"1180","0","0","6","22","106001","21","9912","0","372","17","1074","170","67","2570","0","0","0","45"
"1280","0","0","6","22","106001","22","11109","0","372","17","1292","177","72","2570","0","0","0","45"
"1280","0","0","6","22","106001","23","12432","0","372","17","1476","193","78","2570","0","0","0","45"
"1280","0","0","6","22","106001","24","13907","0","372","17","1619","210","84","2570","0","0","0","45"
"1280","0","0","6","22","106001","25","15617","0","372","17","1728","218","90","2570","0","0","0","45"
"1280","0","0","6","22","106001","26","17457","0","372","17","1800","227","96","3030","0","0","0","45"
"1280","0","0","6","22","106001","27","19492","0","372","17","1845","235","102","3030","0","0","0","45"
"1280","0","0","6","22","106001","28","21690","0","372","17","1877","240","107","3030","0","0","0","45"
"1280","0","0","6","22","106001","29","24012","0","372","17","1910","244","111","3490","0","0","0","45"
"1280","0","0","6","22","106001","30","26533","0","372","17","1944","248","115","3490","0","0","0","45"
"1280","0","0","6","22","106001","31","29112","0","372","17","1978","252","119","3950","0","0","0","45"
"1280","0","0","6","22","106001","32","31854","0","372","17","2012","256","123","3950","0","0","0","45"
"1280","0","0","6","22","106001","33","34687","0","372","17","2045","260","127","4450","0","0","0","45"
"1280","0","0","6","22","106001","34","37669","0","372","17","2077","264","131","4950","0","0","0","45"
"1280","0","0","6","22","106001","35","40856","0","372","17","2109","268","135","4950","0","0","0","45"
"1280","0","0","6","22","106001","36","44155","0","372","17","2141","272","139","4950","0","0","0","45"
"125","19","0","0","0","106101","2","0","0","0","0","0","0","3","65","0","0","0","0"
"200","67","0","0","0","106101","3","0","0","5","0","0","1","6","305","0","0","0","0"
"255","159","0","0","0","106101","4","0","0","25","0","0","3","11","705","0","0","0","0"
"255","288","0","0","0","106101","5","0","0","50","0","0","7","17","1275","3","0","0","5"
"345","458","0","3","0","106101","6","0","0","50","0","0","12","31","2185","3","0","0","5"
"580","687","0","6","0","106101","7","0","0","75","0","0","18","46","2855","3","0","0","5"
"1115","953","0","6","0","106101","8","0","0","100","0","0","25","59","3695","3","0","0","5"
"1565","1326","0","6","5","106101","9","0","0","125","0","0","32","68","4230","3","10","0","5"
"1715","1771","5","9","14","106101","10","0","0","140","0","0","38","74","4400","3","40","0","15"
"2015","2218","20","9","18","106101","11","0","0","140","0","0","43","78","4780","5","98","0","25"
"2165","2680","50","11","20","106101","12","0","0","140","0","0","45","82","5250","7","156","0","25"
"2285","3210","63","11","22","106101","13","0","0","165","0","0","51","88","5620","7","225","0","25"
"2405","3820","66","11","22","106101","14","0","0","196","0","0","55","93","5910","7","308","0","25"
"2405","4464","66","11","22","106101","15","0","0","222","0","0","61","99","6160","7","400","0","25"
"2405","5175","69","11","22","106101","16","0","0","222","0","0","63","107","6320","7","504","0","25"
"2405","5918","76","11","22","106101","17","0","0","222","0","0","67","113","6430","7","616","0","25"
"2405","6729","80","11","22","106101","18","0","0","222","0","0","72","116","6560","7","789","0","25"
"2405","7640","80","11","22","106101","19","0","0","222","0","0","76","120","6965","7","950","0","25"
"2405","8612","80","11","22","106101","20","0","0","222","0","0","82","126","7565","12","1079","0","25"
"2405","9701","80","11","22","106101","21","0","0","222","0","0","87","132","7895","17","1246","0","25"
"2405","11012","80","11","22","106101","22","0","0","222","0","0","93","138","8105","17","1419","0","25"
"2405","12482","80","11","22","106101","23","0","0","222","0","0","101","143","8235","17","1554","0","25"
"2405","14080","80","11","22","106101","24","0","0","222","0","0","101","143","8935","17","1664","0","25"
"2405","15743","80","11","22","106101","25","0","0","222","0","0","114","156","9365","17","1761","0","25"
"2405","17678","80","11","22","106101","26","0","0","222","0","0","114","156","9990","17","1828","0","25"
"2405","19639","80","11","22","106101","27","0","0","222","0","0","127","169","10350","17","1868","0","25"
"2405","21823","80","11","22","106101","28","0","0","222","0","0","127","169","11075","17","1899","0","25"
"2405","24144","80","11","22","106101","29","0","0","222","0","0","132","174","11595","17","1931","0","25"
"2405","26650","80","11","22","106101","30","0","0","222","0","0","137","179","11795","17","1964","0","25"
"2405","29257","80","11","22","106101","31","0","0","222","0","0","137","179","12520","17","1997","0","25"
"2405","31973","80","11","22","106101","32","0","0","222","0","0","143","185","12720","17","2030","0","25"
"2405","34795","80","11","22","106101","33","0","0","222","0","0","149","191","13290","17","2062","0","25"
"2405","37798","80","11","22","106101","34","0","0","222","0","0","155","197","13590","17","2093","0","25"
"2405","40907","80","11","22","106101","35","0","0","222","0","0","161","203","14260","17","2124","0","25"
"2405","44159","80","11","22","106101","36","0","0","222","0","0","168","210","14560","17","2155","0","25"
"50","17","0","0","0","106301","2","0","0","0","0","0","3","2","50","0","0","0","0"
"105","80","0","0","0","106301","3","0","0","10","0","0","5","3","140","0","0","0","0"
"245","198","0","0","0","106301","4","0","0","45","0","0","7","5","260","0","0","0","5"
"405","353","0","0","0","106301","5","0","0","70","0","0","13","9","530","3","0","0","10"
"915","566","0","0","0","106301","6","0","0","85","0","0","21","16","1000","3","0","0","10"
"1520","838","0","0","0","106301","7","0","0","85","0","0","33","20","1320","7","0","0","10"
"1965","1137","0","0","4","106301","8","0","0","85","0","0","50","31","1750","7","0","0","10"
"2085","1515","0","0","13","106301","9","0","0","85","0","0","67","42","2000","8","25","0","10"
"2265","1926","5","0","22","106301","10","0","0","85","0","0","85","47","2200","8","70","0","20"
"2325","2343","20","0","24","106301","11","0","0","85","0","0","104","47","2200","15","107","0","40"
"2385","2805","45","2","26","106301","12","0","0","85","0","0","117","51","2570","15","140","0","40"
"2385","3331","58","4","28","106301","13","0","0","110","0","0","130","57","2720","15","189","0","40"
"2385","3950","61","6","28","106301","14","0","0","135","0","0","139","64","2720","15","258","0","40"
"2385","4617","64","6","28","106301","15","0","0","135","0","0","146","74","2720","15","337","0","40"
"2385","5295","72","6","28","106301","16","0","0","135","0","0","153","89","2720","15","394","0","40"
"2385","6015","75","6","28","106301","17","0","0","135","0","0","162","102","2770","15","474","0","40"
"2385","6765","75","6","28","106301","18","0","0","135","0","0","181","114","2820","15","583","0","40"
"2385","7611","75","6","28","106301","19","0","0","135","0","0","205","123","2915","15","693","0","40"
"2385","8486","75","6","28","106301","20","0","0","135","0","0","238","141","3110","15","782","0","40"
"2385","9505","75","6","28","106301","21","0","0","135","0","0","267","153","3300","15","885","0","40"
"2385","10732","75","6","28","106301","22","0","0","135","0","0","295","164","3390","15","982","0","40"
"2385","12112","75","6","28","106301","23","0","0","135","0","0","321","176","3480","15","1055","0","40"
"2385","13576","75","6","28","106301","24","0","0","135","0","0","348","186","3890","15","1130","0","40"
"2385","15279","75","6","28","106301","25","0","0","135","0","0","370","194","3890","15","1204","0","40"
"2385","17138","75","6","28","106301","26","0","0","135","0","0","388","200","4210","15","1254","0","40"
"2385","19152","75","6","28","106301","27","0","0","135","0","0","400","205","4530","15","1288","0","40"
"2385","21349","75","6","28","106301","28","0","0","135","0","0","408","211","4530","15","1316","0","40"
"2385","23674","75","6","28","106301","29","0","0","135","0","0","415","218","4850","15","1347","0","40"
"2385","26173","75","6","28","106301","30","0","0","135","0","0","423","226","4850","15","1379","0","40"
"2385","28773","75","6","28","106301","31","0","0","135","0","0","426","229","5375","15","1411","0","40"
"2385","31484","75","6","28","106301","32","0","0","135","0","0","429","232","5900","15","1443","0","40"
"2385","34299","75","6","28","106301","33","0","0","135","0","0","438","241","6270","15","1474","0","40"
"2385","37305","75","6","28","106301","34","0","0","135","0","0","447","250","6270","15","1504","0","40"
"2385","40417","75","6","28","106301","35","0","0","135","0","0","456","259","6640","15","1534","0","40"
"2385","43673","75","6","28","106301","36","0","0","135","0","0","466","269","6640","15","1564","0","40"
"25","25","0","0","0","106401","2","0","0","0","0","0","0","2","110","0","0","0","0"
