4a66343402e19fe7f189a5d2ec3c66d4f4060dbc494cffcde1da22f3db2ff391,44847d06098ef3caf4cd16734ced16819f07a22eb7c563a4294cb5a172947396,ea72c6239ae82143b82fcd70734e6e2760b8452048a389912e2178d2cf85d526,264fbfde84a4384cdaec4d9a5a1b6a30ad9cfa75c530c8cfced345650721e4a7,0349829a2b696df6a3600eb910f8a1753b8ab45358382a40ee33c85def2a261d,d8e1d3eea57a8bb848059222838cce1045da8f82a253b76e7ed15aeb3a4c2d5d,6a058187c53d8d251d21a18deabd96659766f0ea5ba73a9368c3a67c35a86bf6,66160966f0460ead623067a33e71a7e98508611981902d1dd6b52be0faa7d0d9,83929367163b5c55e76765ce4e4cd938a2df936d6a2fc723b92b0526f0504bbe,c30ff42c4dd6cc5f59ee3d64b9c68370d9a8b8948b9669617fd40a135239850c,2ac1c316ee17b7e0a963c886e5efcf115af7ee8462241cb470f3ca100d9ccdfb,68f2b2ced24cb7079558954c89e0bc472043c5651ac186d2223237fa637d1651,8e701ef25c0378a620a18aa1d0f6cde8bd2227bf8ba76ace0e17eec4832c6ebc,bb57c9878eff111d00f79d52c5b7779037c1164dc31907db1f3bca86266517a2,0099df52c666da89a558c751c6ad071bfe8908818da706a2fc569379d265c47c,9d084d7b580bb8d0eb1ea53c2e8a0fbfe494cb7f5bed71f242fa1fb26ee48d69,5dd9506c9627786da2662a6366ca02b38bb7a1247ce6c2e55d865f856244ba22,aa1461a1bf338e52456af4a74ed6b0771ba25b9024e33ad98d8913f51ca0ae45,e416dde66b377349f8eea3ae7af5a9b31a98dd2aeb8ba9a0f793750c4350de20,d4e27cc998db799638c753acc694cb528565cbb63cb14eaad0a61a34e8b114fd,ded2934abfd6c34070dfb5a31087faf795da92dffd6bc3a72714d1aa02c3d255,6d1df63938f50b3e34e1546ae2625db955ffe2730d3cd7ee0090831ecea6fa15,48cf9ccf9b000735c3e4ed738bc3bf073f97d1274d3a16b8e41fbd6050afebb7,d0bfffde5785f129f259e5eb9ba31a90a8f6ef9834f4c6a9f765917e61e722a4
"21460301","2","0","0","1","3","1","0","0","0","214603","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21460401","2","0","0","1","3","1","0","0","0","214604","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21460501","2","0","0","1","3","1","0","0","0","214605","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21460601","2","0","0","1","3","1","0","0","0","214606","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21460701","2","0","0","1","3","1","0","0","0","214607","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21460801","2","0","0","1","3","1","0","0","0","214608","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21460901","2","0","0","1","3","1","0","0","0","214609","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21470101","2","0","0","1","3","1","0","0","0","214701","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21470201","2","0","0","1","3","1","0","0","0","214702","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21470301","2","0","0","1","3","1","0","0","0","214703","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21470401","2","0","0","1","3","1","0","0","0","214704","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21470501","2","0","0","1","3","1","0","0","0","214705","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21470601","2","0","0","1","3","1","0","0","0","214706","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21470701","2","0","0","1","3","1","0","0","0","214707","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21470801","2","0","0","1","3","1","0","0","0","214708","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21480101","3","1001","0","1001","9","1","0","0","1","214801","0","0","0","0","0","1","1002","1001","0","1002","1","0","0"
"21490101","3","1","0","1001","9","1","0","0","1002","214901","0","0","0","0","0","1001","1002","1001","0","1","1002","0","0"
"21490102","2","0","0","2002","3","2001","0","0","0","214901","0","0","0","0","0","0","2001","0","0","0","0","0","0"
"21500101","8","1002","0","1001","16","1001","1","1","1002","215001","0","0","0","1","1002","1001","1002","1","1002","1","1001","1001","1"
"21510001","2","0","0","1001","2","0","0","0","0","215100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21510101","2","0","0","1001","2","0","0","0","0","215101","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21520001","2","0","0","1001","2","0","0","0","0","215200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21520101","2","0","0","1001","2","0","0","0","0","215201","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21540001","2","0","0","1001","3","1001","0","0","0","215400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21540101","2","0","0","1001","3","1001","0","0","0","215401","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21540201","2","0","0","1001","3","1001","0","0","0","215402","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21550001","3","0","0","1001","4","1003","0","0","1003","215500","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"21550101","3","0","0","1001","4","1003","0","0","1003","215501","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"21550201","3","0","0","1001","4","1003","0","0","1003","215502","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"21560001","3","0","0","1001","4","1004","0","0","1004","215600","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"21570001","2","1002","0","1003","9","1002","0","0","1003","215700","0","0","0","0","0","1003","1001","1001","0","1002","1003","0","0"
"21570101","2","1002","0","1003","9","1002","0","0","1003","215701","0","0","0","0","0","1003","1001","1001","0","1002","1003","0","0"
"21570201","2","1002","0","1003","9","1002","0","0","1003","215702","0","0","0","0","0","1003","1001","1001","0","1002","1003","0","0"
"21570301","2","1002","0","1003","9","1002","0","0","1003","215703","0","0","0","0","0","1003","1001","1001","0","1002","1003","0","0"
"21580001","2","0","0","1002","2","0","0","0","0","215800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21580101","2","0","0","1003","2","0","0","0","0","215801","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21580201","2","0","0","1004","2","0","0","0","0","215802","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21580301","2","0","0","1005","2","0","0","0","0","215803","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21590001","2","0","0","1001","2","0","0","0","0","215900","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"21590101","2","0","0","1002","2","0","0","0","0","215901","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"21590201","2","0","0","1003","2","0","0","0","0","215902","0","0","0","0","0","0","1006","0","0","0","0","0","0"
"21600001","2","0","0","1002","2","0","0","0","0","216000","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21600101","2","0","0","1002","2","0","0","0","0","216001","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21600201","2","0","0","1002","2","0","0","0","0","216002","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21600301","2","0","0","1002","2","0","0","0","0","216003","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21610001","2","0","0","1002","2","0","0","0","0","216100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21620001","2","0","0","1002","2","0","0","0","0","216200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21630001","2","0","0","1","3","1","0","0","0","216300","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21630101","2","0","0","1","3","1","0","0","0","216301","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21630201","2","0","0","1","3","1","0","0","0","216302","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21630301","2","0","0","1","3","1","0","0","0","216303","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21630401","2","0","0","1","3","1","0","0","0","216304","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21630501","2","0","0","1","3","1","0","0","0","216305","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21630601","2","0","0","1","3","1","0","0","0","216306","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21630701","2","0","0","1","3","1","0","0","0","216307","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21640001","2","0","0","1","3","1","0","0","0","216400","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21650101","4","1001","0","1001","8","1","0","0","1002","216501","0","0","0","0","0","1002","1002","0","0","1","1","0","0"
"21660101","4","1002","0","1001","9","1","0","0","1001","216601","0","0","0","0","0","1001","1002","1001","0","1","1","0","0"
"21670001","1","0","0","1001","4","1001","0","0","1001","216700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21680001","6","0","0","1001","6","1004","0","0","1005","216800","0","0","0","0","0","1007","1003","0","0","1006","0","0","0"
"21680101","6","0","0","1001","6","1004","0","0","1005","216801","0","0","0","0","0","1007","1003","0","0","1006","0","0","0"
"21690001","2","0","0","1","3","1","0","0","0","216900","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21700001","2","0","0","1","3","1","0","0","0","217000","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21700101","2","0","0","1002","3","1002","0","0","0","217001","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21710001","2","0","0","1","3","1","0","0","0","217100","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21720001","2","0","0","1","3","1","0","0","0","217200","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21730001","2","0","0","1","3","1","0","0","0","217300","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21730101","2","0","0","1","3","1","0","0","0","217301","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21730201","2","0","0","1","3","1","0","0","0","217302","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21730301","2","0","0","1","3","1","0","0","0","217303","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21730401","2","0","0","1","3","1","0","0","0","217304","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21730501","2","0","0","1","3","1","0","0","0","217305","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21730601","2","0","0","1","3","1","0","0","0","217306","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21740001","2","0","0","1002","3","1002","0","0","0","217400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21750001","2","0","0","1002","3","1002","0","0","0","217500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21750101","2","0","0","1003","3","1003","0","0","0","217501","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21750201","2","0","0","1004","3","1004","0","0","0","217502","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21750301","2","0","0","1002","3","1002","0","0","0","217503","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21760101","1","0","0","1002","4","1002","0","0","1001","217601","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21760201","1","0","0","1002","4","1002","0","0","1001","217602","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21760301","1","0","0","1002","4","1002","0","0","1001","217603","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21770001","2","0","0","1003","6","1003","0","0","1001","217700","0","0","0","0","0","1002","1003","0","0","1003","0","0","0"
"25010001","2","0","0","1001","2","0","0","0","0","250100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25020001","2","0","0","1001","2","0","0","0","0","250200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25030001","2","0","0","1001","2","0","0","0","0","250300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25040001","2","0","0","1001","2","0","0","0","0","250400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25050001","2","0","0","1001","2","0","0","0","0","250500","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"25060001","2","0","0","1002","5","1002","0","0","1002","250600","0","0","0","0","0","0","1001","0","0","1001","0","0","0"
"25070001","2","0","0","1001","2","0","0","0","0","250700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25080001","2","0","0","1001","2","0","0","0","0","250800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25090001","2","0","0","1001","2","0","0","0","0","250900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25100001","2","0","0","1001","2","0","0","0","0","251000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25110001","2","0","0","1001","2","0","0","0","0","251100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25120001","2","0","0","1001","2","0","0","0","0","251200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25130001","2","0","0","1001","2","0","0","0","0","251300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25140001","2","0","0","1001","2","0","0","0","0","251400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25150001","2","0","0","1001","2","0","0","0","0","251500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25160001","2","0","0","1001","2","0","0","0","0","251600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25170001","2","0","0","1001","2","0","0","0","0","251700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25180001","2","0","0","1001","2","0","0","0","0","251800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25190001","2","0","0","1001","2","0","0","0","0","251900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25200001","2","0","0","1001","2","0","0","0","0","252000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25210001","2","0","0","1001","2","0","0","0","0","252100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25220001","2","0","0","1001","2","0","0","0","0","252200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25230001","2","0","0","1001","2","0","0","0","0","252300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25240001","2","0","0","1001","2","0","0","0","0","252400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25250001","2","0","0","1001","2","0","0","0","0","252500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25260001","2","0","0","1001","2","0","0","0","0","252600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25270001","2","0","0","1001","2","0","0","0","0","252700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25280001","2","0","0","1001","2","0","0","0","0","252800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25290001","2","0","0","1001","2","0","0","0","0","252900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25300001","2","0","0","1001","2","0","0","0","0","253000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25310001","2","0","0","1001","2","0","0","0","0","253100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25320001","2","0","0","1001","2","0","0","0","0","253200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25330001","2","0","0","1001","2","0","0","0","0","253300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25340001","2","0","0","1001","2","0","0","0","0","253400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25350001","1","0","0","1002","3","1001","0","0","0","253500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25360001","2","0","0","1001","2","0","0","0","0","253600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25370001","2","0","0","1001","2","0","0","0","0","253700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25380001","2","0","0","1001","2","0","0","0","0","253800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25390001","2","0","0","1001","2","0","0","0","0","253900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25400001","2","0","0","1001","2","0","0","0","0","254000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25410001","2","0","0","1001","2","0","0","0","0","254100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25420001","2","0","0","1001","2","0","0","0","0","254200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25430001","2","0","0","1001","2","0","0","0","0","254300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25440001","2","0","0","1001","2","0","0","0","0","254400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25450001","2","0","0","1001","2","0","0","0","0","254500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25460001","2","0","0","1001","2","0","0","0","0","254600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25470001","2","0","0","1001","2","0","0","0","0","254700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25480001","2","0","0","1001","3","1002","0","0","0","254800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25490001","2","0","0","1001","2","0","0","0","0","254900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25500001","2","0","0","1001","2","0","0","0","0","255000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25510001","2","0","0","1001","2","0","0","0","0","255100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25520001","2","0","0","1001","2","0","0","0","0","255200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25530001","2","0","0","1001","2","0","0","0","0","255300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25540001","2","0","0","1001","2","0","0","0","0","255400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25550001","2","0","0","1001","2","0","0","0","0","255500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25560001","1","0","0","1002","3","1002","0","0","0","255600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25570001","2","0","0","1001","2","0","0","0","0","255700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25580001","2","0","0","1001","2","0","0","0","0","255800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25590001","2","0","0","1001","2","0","0","0","0","255900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25600001","2","0","0","1001","2","0","0","0","0","256000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25610001","2","0","0","1001","2","0","0","0","0","256100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25620001","2","0","0","1001","2","0","0","0","0","256200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25630001","2","0","0","1001","2","0","0","0","0","256300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25640001","2","0","0","1001","2","0","0","0","0","256400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25650001","2","0","0","1001","2","0","0","0","0","256500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25660001","2","0","0","1001","2","0","0","0","0","256600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25670001","2","0","0","1001","2","0","0","0","0","256700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25680001","2","0","0","1001","2","0","0","0","0","256800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25690001","2","0","0","1001","2","0","0","0","0","256900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25700001","2","0","0","1001","2","0","0","0","0","257000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25710001","2","0","0","1001","2","0","0","0","0","257100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25720001","2","0","0","1001","2","0","0","0","0","257200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25730001","2","0","0","1001","2","0","0","0","0","257300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25740001","2","0","0","1001","5","1002","0","0","1001","257400","0","0","0","0","0","0","1001","0","0","1001","0","0","0"
"25750001","2","0","0","1001","2","0","0","0","0","257500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"25760001","2","0","0","1001","2","0","0","0","0","257600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
