59eca8df1474c71cb77150b73f16c838ee96be8dd089c3032bc132f50caa93b5,ca1e55060ab8ac8b182acb251616c1c17562c19ef872a2af9fae9b3762646c51,9f35bde421f2bd813f8118d35f79ddb1ea98e9a2b78f4f1c5c396e83d8f44cdd,86e3136aad5792fddf2afc00c0540a02bc44ab1197b8e7e783566b9e01fcba54,7774025341c67628b1b6848b64adc2fb6bb05e9dfce54a437ab608553372a788,f1be606831243682e8503ee69d46db763320d7be5be6e215bc584a034f0a052b,83e013849cfa4972faff20839fc012a89c637469dd957395857790730ccc79aa,fe5bc6d9d069dac94d9959db98deaa2648e38cf28c05870db8d119644c09b358,72b2accc96e4d0a3cf7ce90fe306da25e0997d0a538bb09d5080f21a90abed97,d99e36e1d2a06a53597cdf465d6d42a379e2f7bb015b6b791a7380dd5e8eb611,2aaaba0d0fb410029bb00be19dc495f847ec51e596cdc590c2b0f001881e977c
"nop_14_shizuru_feed_loop","0","514","1","104931","","nop_14_shizuru_feed_in","514052","0","3","0.2"
"nop_14_shizuru_feed_loop","0","514","1","2","","nop_14_shizuru_feed_in","514053","0","3","0"
"","","514","","514049","","","514054","","91",""
"0","","514","","vo_drama_10082014","","vo_drama_10082014_007","514055","0","21",""
"1","0","514","0","101131","0.5","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","514056","8","11","0"
"","","514","","101131","","nop_talk_anger2","514057","1","3","0.2"
"","","514","","1","","1","514058","","93",""
"","","514","","101131","","nop_14_rino_look_talk_joy4","514059","1","3","0.2"
"","","514","","1","","1","514060","","93",""
"nop_14_rino_feed_loop","0","514","1","101131","","nop_14_rino_feed_in","514061","0","3","0.2"
"nop_14_rino_feed_loop","0","514","1","1","","nop_14_rino_feed_in","514062","0","3","0"
"","","514","","514056","","","514063","","91",""
"0","","514","","vo_drama_10082014","","vo_drama_10082014_008","514064","0","21",""
"1","0","514","0","106831","0.5","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","514065","8","11","0"
"","","514","","106831","","nop_talk_bitter","514066","1","3","0.2"
"","","514","","4","","1","514067","","93",""
"nop_talk_arm_crossed_loop_joy","0","514","1","106831","","nop_talk_arm_crossed_joy","514068","0","3","0.2"
"","","514","","514065","","","514069","","91",""
"","","514","","0.5","","0","514070","","93",""
"150","1","515","-270","1","nop_idle_joy1","102931","515001","105","1","1.95"
"-150","0","515","-255","1","nop_idle_wish","104211","515002","103","1","1.95"
"-300","0","515","-275","1","nop_15_tsumugi_idle_arm_crossed","105411","515003","104","1","1.95"
"","","515","","0.5","","0","515004","","93",""
"0","","515","","vo_drama_10082015","","vo_drama_10082015_001","515005","0","21",""
"1","0","515","0","102931","0.5","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","515006","6","11","0"
"","","515","","102931","","nop_15_nozomi_talk_joy","515007","1","3","0.2"
"","","515","","2.5","","1","515008","","93",""
"nop_15_nozomi_start_loop","0.2","515","1","102931","","nop_15_nozomi_start","515009","0","3","0.2"
"","","515","","3","","1","515010","","93",""
"","","515","","102931","","nop_talk_bitter","515011","1","3","0.2"
"","","515","","515006","","","515012","","91",""
"","","515","","0.2","","1","515013","","93",""
"","","515","","102931","","nop_idle_bitter","515014","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_002","515015","0","21",""
"1","0","515","0","104211","0.5","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","515016","5","11","0"
"","","515","","104211","","nop_talk_worry","515017","1","3","0.2"
"","","515","","3","","1","515018","","93",""
"","","515","","104211","","nop_talk_wish4","515019","1","3","0.2"
"","","515","","5","","1","515020","","93",""
"","","515","","104211","","nop_talk_joy3","515021","1","3","0.2"
"","","515","","1.5","","1","515022","","93",""
"nop_idle_normal","0.2","515","1","104211","","nop_bow2","515023","0","3","0.2"
"","","515","","515016","","","515024","","91",""
"0","","515","","vo_drama_10082015","","vo_drama_10082015_003","515025","0","21",""
"1","0","515","0","105411","0.5","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","515026","7","11","0"
"","","515","","105411","","nop_talk_sad2","515027","1","3","0.2"
"","","515","","4.5","","1","515028","","93",""
"","","515","","105411","","nop_talk_anger","515029","1","3","0.2"
"","","515","","515026","","","515030","","91",""
"","","515","","105411","","nop_idle_anger","515031","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_004","515032","0","21",""
"1","0","515","0","102931","0.5","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","515033","8","11","0"
"","","515","","102931","","nop_talk_bitter","515034","1","3","0.2"
"","","515","","1.5","","1","515035","","93",""
"","","515","","102931","","nop_talk_thinking","515036","1","3","0.2"
"","","515","","515033","","","515037","","91",""
"","","515","","102931","","nop_idle_thinking","515038","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_005","515039","0","21",""
"1","0","515","0","105411","0.5","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","515040","6","11","0"
"","","515","","105411","","nop_talk_surprise2","515041","1","3","0.2"
"","","515","","1.75","","1","515042","","93",""
"","","515","","105411","","nop_talk_anger2","515043","1","3","0.2"
"","","515","","515040","","","515044","","91",""
"","","515","","105411","","nop_idle_anger2","515045","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_006","515046","0","21",""
"1","0","515","0","104211","0.5","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","515047","7","11","0"
"","","515","","104211","","nop_talk_wish","515048","1","3","0.2"
"","","515","","515047","","","515049","","91",""
"","","515","","104211","","nop_idle_wish","515050","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_007","515051","0","21",""
"1","0","515","0","102931","0.5","こんなに人が集まったのも\nきっとキミの人望だね。","515052","6","11","0"
"","","515","","102931","","nop_15_nozomi_talk_joy","515053","1","3","0.2"
"","","515","","515052","","","515054","","91",""
"","","515","","102931","","nop_idle_joy1","515055","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_008","515056","0","21",""
"1","0","515","0","105411","0.5","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","515057","7","11","0"
"","","515","","105411","","nop_talk_surprise1","515058","1","3","0.2"
"","","515","","2","","1","515059","","93",""
"","","515","","105411","","nop_talk_thinking","515060","1","3","0.5"
"","","515","","5","","1","515061","","93",""
"","","515","","105411","","nop_talk_surprise1","515062","1","3","0.2"
"","","515","","515057","","","515063","","91",""
"","","515","","105411","","nop_idle_surprise1","515064","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_009","515065","0","21",""
"1","0","515","0","102931","0.5","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","515066","5","11","0"
"","","515","","102931","","nop_talk_joy2","515067","1","3","0.2"
"","","515","","2","","1","515068","","93",""
"","","515","","102931","","nop_talk_normal","515069","1","3","0.2"
"","","515","","515066","","","515070","","91",""
"","","515","","102931","","nop_idle_normal","515071","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_010","515072","0","21",""
"1","0","515","0","104211","0.5","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","515073","7","11","0"
"","","515","","104211","","nop_talk_joy1","515074","1","3","0.2"
"","","515","","2.25","","1","515075","","93",""
"","","515","","104211","","nop_talk_wish","515076","1","3","0.2"
"","","515","","515073","","","515077","","91",""
"","","515","","104211","","nop_idle_wish","515078","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_011","515079","0","21",""
"1","0","515","0","105411","0.5","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","515080","6","11","0"
"nop_talk_guts2_loop","0.2","515","1","105411","","nop_talk_guts2","515081","0","3","0.2"
"","","515","","3.5","","1","515082","","93",""
"nop_talk_doya_loop","0.2","515","1","105411","","nop_talk_doya","515083","0","3","0.2"
"","","515","","515080","","","515084","","91",""
"","","515","","105411","","nop_idle_doya","515085","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_012","515086","0","21",""
"1","0","515","0","102931","0.5","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","515087","6","11","0"
"","","515","","102931","","nop_talk_joy2","515088","1","3","0.2"
"","","515","","2","","1","515089","","93",""
"","","515","","102931","","nop_talk_joy1","515090","1","3","0.2"
"","","515","","515087","","","515091","","91",""
"","","515","","102931","","nop_idle_joy1","515092","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_013","515093","0","21",""
"1","0","515","0","104211","0.5","新しい年の始まりに相応しい\n素敵なライブにしてみせます。","515094","7","11","0"
"","","515","","104211","","nop_talk_joy3_blink","515095","1","3","0.2"
"","","515","","515094","","","515096","","91",""
"","","515","","104211","","nop_idle_joy1","515097","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_014","515098","0","21",""
"1","0","515","0","105411","0.5","完璧なステージを\nお見せしますから。\n期待しててください。","515099","8","11","0"
"nop_15_tsumugi_talk_arm_crossed_loop","0.2","515","1","105411","","nop_15_tsumugi_talk_arm_crossed","515100","0","3","0.2"
"","","515","","2.5","","1","515101","","93",""
"","","515","","105411","","nop_talk_arm_crossed_loop_joy","515102","1","3","0.2"
"","","515","","515099","","","515103","","91",""
"","","515","","105411","","nop_idle_arm_crossed_joy","515104","1","3","0.2"
"0","","515","","vo_drama_10082015","","vo_drama_10082015_015","515105","0","21",""
"1","0","515","0","102931","0.5","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","515106","6","11","0"
"","","515","","102931","","nop_talk_joy2","515107","1","3","0.2"
"","","515","","3","","","515108","","93",""
"nop_talk_joy1_wink","0.2","515","1","102931","","nop_15_cmn_last","515109","0","3","0.2"
"","","515","","515106","","","515110","","91",""
"nop_idle_guts4","0.2","515","1","102931","","nop_talk_guts4","515111","0","3","0.2"
"","","515","","0.2","","","515112","","93",""
"nop_idle_guts2","0.2","515","1","104211","","nop_talk_guts2","515113","0","3","0.2"
"","","515","","0.1","","","515114","","93",""
"nop_idle_guts2","0.2","515","1","105411","","nop_talk_guts2","515115","0","3","0.2"
"","","515","","1","","0","515116","","93",""
"150","1","516","-255","1","nop_idle_normal","106731","516001","105","1","1.95"
"-150","0","516","-255","1","nop_idle_joy2","106631","516002","101","1","1.95"
"-300","0","516","-275","1","nop_16_kaya_idle_normal2","106531","516003","104","1","1.95"
"230","1","516","-255","1","nop_rago_idle","2","516004","106","5","1.95"
"150","1","516","-255","1","NoItem_idle","22","516005","106","5","1.95"
"150","1","516","-255","1","NoItem","23","516006","100","5","1.95"
"1","0","516","0","23","","1","516007","1","6","0"
"1","0","516","0","22","","1","516008","1","6","0"
"","","516","","0.5","","0","516009","","93",""
"","","516","","106631","","nop_talk_joy2","516010","1","3","0.2"
"0","","516","","vo_drama_10082016","","vo_drama_10082016_001","516011","0","21",""
"1","0","516","0","106631","0.5","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","516012","8","11","0"
"","","516","","2.2","","1","516013","","93",""
"nop_16_inori_talk_doya_loop","0","516","1","106631","","nop_16_inori_talk_doya","516014","0","3","0.2"
"","","516","","516012","","","516015","","91",""
"","","516","","106631","","nop_16_inori_idle_doya","516016","1","3","0.2"
"","","516","","106531","","nop_16_kaya_talk_normal","516017","1","3","0.2"
"0","","516","","vo_drama_10082016","","vo_drama_10082016_002","516018","0","21",""
"1","0","516","0","106531","0.5","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","516019","8","11","0"
"","","516","","4","","1","516020","","93",""
"nop_16_kaya_talk_normal2_loop","0","516","1","106531","","nop_16_kaya_talk_normal2","516021","0","3","0.2"
"","","516","","516019","","","516022","","91",""
"","","516","","106531","","nop_16_kaya_idle_normal2","516023","1","3","0.2"
"","","516","","106731","","nop_talk_joy1","516024","1","3","0.2"
"0","","516","","vo_drama_10082016","","vo_drama_10082016_003","516025","0","21",""
"1","0","516","0","106731","0.5","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","516026","8","11","0"
"","","516","","516026","","","516027","","91",""
"","","516","","106731","","nop_idle_joy1","516028","1","3","0.2"
"nop_16_inori_talk_nofaith_loop","0","516","1","106631","","nop_16_inori_talk_nofaith","516029","0","3","0.2"
"0","","516","","vo_drama_10082016","","vo_drama_10082016_004","516030","0","21",""
"1","0","516","0","106631","0.5","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","516031","8","11","0"
"","","516","","4","","1","516032","","93",""
"nop_16_inori_talk_guts_loop","0","516","1","106631","","nop_16_inori_talk_guts","516033","0","3","0.2"
"","","516","","516031","","","516034","","91",""
"","","516","","106631","","nop_16_inori_idle_guts","516035","1","3","0.2"
"","","516","","106731","","nop_talk_normal","516036","1","3","0.2"
"0","","516","","vo_drama_10082016","","vo_drama_10082016_005","516037","0","21",""
"1","0","516","0","106731","0.5","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","516038","8","11","0"
"","","516","","4","","1","516039","","93",""
"nop_talk_guts2_loop","0","516","1","106731","","nop_talk_guts2","516040","0","3","0.2"
"","","516","","516038","","","516041","","91",""
"","","516","","106731","","nop_idle_wish","516042","1","3","0.2"
"","","516","","22","","nop_16_homare_idle_wish","516043","1","3","0.2"
"","","516","","106631","","nop_talk_sad","516044","1","3","0.2"
"0","","516","","vo_drama_10082016","","vo_drama_10082016_006","516045","0","21",""
"1","0","516","0","106631","0.5","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","516046","8","11","0"
"","","516","","3.4","","1","516047","","93",""
"","","516","","23","","BlackFade","516048","1","3","0"
"1","0","516","0.5","23","","1","516049","1","6","0.2"
"","","516","","0.2","","1","516050","","93",""
"1","0","516","1","22","","1","516051","1","6","0"
"nop_16_homare_idle_kaigan_wish","0.2","516","1","22","","nop_16_homare_talk_kaigan_wish","516052","0","3","0.2"
"nop_16_homare_idle_kaigan_wish","0.2","516","1","106731","","nop_16_homare_talk_kaigan_wish","516053","0","3","0.2"
"nop_talk_surprise2","0.2","516","1","106631","","nop_surprise","516054","0","3","0.2"
"","","516","","1","","0","516055","","93",""
"1","0","516","0","23","","1","516056","1","6","0.2"
"","","516","","516046","","","516057","","91",""
"","","516","","106631","","nop_idle_surprise2","516058","1","3","0.2"
"nop_15_tsumugi_talk_arm_crossed_loop","0","516","1","106531","","nop_15_tsumugi_talk_arm_crossed","516059","0","3","0.2"
"0","","516","","vo_drama_10082016","","vo_drama_10082016_007","516060","0","21",""
"1","0","516","0","106531","0.5","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","516061","8","11","0"
"","","516","","4","","1","516062","","93",""
"nop_16_inori_talk_doya_loop","0","516","1","106531","","nop_16_inori_talk_doya","516063","0","3","0.2"
"","","516","","516061","","","516064","","91",""
"","","516","","106531","","nop_16_inori_idle_doya","516065","1","3","0.2"
"","","516","","0.5","","0","516066","","93",""
"150","1","517","-225","1","nop_idle_normal","111031","517001","104","1","1.95"
"-150","0","517","-225","1","nop_idle_normal","110931","517002","103","1","1.95"
"-300","0","517","-255","1","nop_17_chloe_idle_normal2","110831","517003","105","1","1.95"
"","","517","","0.5","","0","517004","","93",""
"0","","517","","vo_drama_10082017","","vo_drama_10082017_001","517005","0","21",""
"1","0","517","0","110931","0.5","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","517006","8","11","0"
"nop_idle_normal","0.2","517","1","110931","","nop_17_chieru_swing","517007","0","3","0.2"
"","","517","","1.5","","1","517008","","93",""
"nop_17_chieru_ahahaStand_loop","0","517","1","110931","","nop_17_chieru_ahahaStand_in","517009","0","3","0.2"
"","","517","","4","","1","517010","","93",""
"nop_17_chieru_huhuStand_loop","0","517","1","110931","","nop_17_chieru_huhuStand_in","517011","0","3","0.2"
"","","517","","517006","","","517012","","91",""
"0","","517","","vo_drama_10082017","","vo_drama_10082017_002","517013","0","21",""
"1","0","517","0","110831","0.5","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","517014","8","11","0"
"nop_17_chloe_talk_normal_sad_loop","0","517","1","110831","","nop_17_chloe_talk_normal_sad","517015","0","3","0.2"
"","","517","","3.5","","1","517016","","93",""
"","","517","","110831","","nop_talk_worry","517017","1","3","0.2"
"","","517","","517014","","","517018","","91",""
"","","517","","110831","","nop_17_chloe_idle_normal2","517019","1","3","0.2"
"0","","517","","vo_drama_10082017","","vo_drama_10082017_003","517020","0","21",""
"1","0","517","0","111031","0.5","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","517021","8","11","0"
"","","517","","111031","","nop_talk_normal_suprise1","517022","1","3","0.2"
"","","517","","110931","","nop_idle_normal_suprise1","517023","1","3","0.2"
"","","517","","2.2","","1","517024","","93",""
"","","517","","111031","","nop_talk_joy1","517025","1","3","0.2"
"","","517","","4.8","","1","517026","","93",""
"","","517","","111031","","nop_talk_joy3_blink2","517027","1","3","0.2"
"","","517","","517021","","","517028","","91",""
"","","517","","111031","","nop_idle_normal","517029","1","3","0.2"
"0","","517","","vo_drama_10082017","","vo_drama_10082017_004","517030","0","21",""
"1","0","517","0","110931","0.5","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","517031","8","11","0"
"","","517","","110931","","nop_talk_joy1_normal","517032","1","3","0.2"
"","","517","","4.3","","1","517033","","93",""
"nop_17_chieru_talk_doya_loop","0","517","1","110931","","nop_17_chieru_talk_doya","517034","0","3","0.2"
"","","517","","517031","","","517035","","91",""
"0","","517","","vo_drama_10082017","","vo_drama_10082017_005","517036","0","21",""
"1","0","517","0","111031","0.5","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","517037","8","11","0"
"nop_17_yuni_talk_nofaith_loop","0","517","1","111031","","nop_17_yuni_talk_nofaith","517038","0","3","0.2"
"","","517","","3","","1","517039","","93",""
"nop_talk_guts2_loop","0","517","1","111031","","nop_talk_guts2","517040","0","3","0.2"
"","","517","","517037","","","517041","","91",""
"0","","517","","vo_drama_10082017","","vo_drama_10082017_006","517042","0","21",""
"1","0","517","0","110831","0.5","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","517043","8","11","0"
"","","517","","110831","","nop_talk_arm_crossed_loop2","517044","1","3","0.2"
"","","517","","1.7","","1","517045","","93",""
"nop_17_chloe_talk_normal_joy_loop","0","517","1","110831","","nop_17_chloe_talk_normal_joy","517046","0","3","0.2"
"","","517","","110931","","nop_idle_joy1","517047","1","3","0.2"
"","","517","","517043","","","517048","","91",""
"","","517","","110831","","nop_17_chloe_idle_normal_joy","517049","1","3","0.2"
"0","","517","","vo_drama_10082017","","vo_drama_10082017_007","517050","0","21",""
"1","0","517","0","110931","0.5","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","517051","8","11","0"
"","","517","","110931","","nop_talk_joy2","517052","1","3","0.2"
"","","517","","5","","1","517053","","93",""
"","","517","","111031","","nop_idle_surprise_kira","517054","1","3","0.2"
"","","517","","517051","","","517055","","91",""
"","","517","","110931","","nop_idle_normal","517056","1","3","0.2"
"0","","517","","vo_drama_10082017","","vo_drama_10082017_008","517057","0","21",""
"1","0","517","0","111031","0.5","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","517058","8","11","0"
"nop_17_yuni_pose_loop","0","517","1","111031","","nop_17_yuni_pose","517059","0","3","0.2"
"","","517","","0.7","","1","517060","","93",""
"nop_idle_normal","0.2","517","1","110931","","nop_17_chieru_smile","517061","0","3","0.2"
"0","0","517","0","110931","0","10","517062","1","12","0"
"nop_17_chloe_idle_normal_joy","0.2","517","1","110831","","nop_17_chloe_04","517063","0","3","0.2"
"0","0","517","0","110831","0","6","517064","1","12","0"
"","","517","","1","","1","517065","","93",""
"","","517","","111031","","nop_17_yuni_huhuStand_in","517066","0","3","0.2"
"","","517","","1.5","","1","517067","","93",""
"nop_17_yuni_ahahaStand_loop","0","517","1","111031","","nop_17_yuni_ahahaStand_in","517068","0","3","0.2"
"","","517","","517058","","","517069","","91",""
"","","517","","111031","","0","517070","","4",""
"","","517","","111031","","nop_run","517071","1","3","0.2"
"3","","517","0","111031","","1000","517072","-225","2",""
"","","517","","0.3","","0","517073","","93",""
"","","517","","110931","","nop_run","517074","1","3","0.2"
"3","","517","0","110931","","1000","517075","-225","2",""
"","","517","","0.1","","0","517076","","93",""
"","","517","","110831","","nop_run_joy","517077","1","3","0.2"
"3","","517","0","110831","","1000","517078","-255","2",""
"","","517","","3","","0","517079","","93",""
"","","517","","0.5","","0","517080","","93",""
"-150","0","518","-255","1","nop_idle_normal","115031","518001","105","1","1.95"
"150","1","518","-255","1","nop_18_muimi_idle_joy_normal","114711","518002","104","1","1.95"
"-1000","0","518","-275","1","nop_18_karin_idle_normal","118511","518003","107","1","1.95"
"300","1","518","-275","1","nop_idle_joy2","118031","518004","106","1","1.95"
"","","518","","0.5","","0","518005","","93",""
"","","518","","118031","","nop_18_credita_talk_surprise","518006","1","3","0.2"
"0","","518","","vo_drama_10082018","","vo_drama_10082018_001","518007","0","21",""
"1","0","518","0","118031","0.5","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","518008","8","11","0"
"","","518","","3.5","","1","518009","","93",""
"nop_talk_doya_loop","0","518","1","118031","","nop_talk_doya","518010","0","3","0.2"
"","","518","","518008","","","518011","","91",""
"","","518","","118031","","nop_idle_doya","518012","1","3","0.2"
"","","518","","114711","","nop_18_muimi_hello","518013","1","3","0.2"
"0","","518","","vo_drama_10082018","","vo_drama_10082018_002","518014","0","21",""
"1","0","518","0","114711","0.5","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","518015","8","11","0"
"","","518","","1.5","","1","518016","","93",""
"","","518","","114711","","nop_talk_normal","518017","1","3","0.2"
"","","518","","518015","","","518018","","91",""
"","","518","","114711","","nop_idle_normal","518019","1","3","0.2"
"","","518","","115031","","nop_talk_sad2","518020","1","3","0.2"
"0","","518","","vo_drama_10082018","","vo_drama_10082018_003","518021","0","21",""
"1","0","518","0","115031","0.5","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","518022","8","11","0"
"","","518","","518022","","","518023","","91",""
"","","518","","115031","","nop_idle_normal","518024","1","3","0.2"
"","","518","","114711","","nop_talk_bitter","518025","1","3","0.2"
"0","","518","","vo_drama_10082018","","vo_drama_10082018_004","518026","0","21",""
"1","0","518","0","114711","0.5","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","518027","8","11","0"
"","","518","","518027","","","518028","","91",""
"","","518","","114711","","nop_18_muimi_idle_normal","518029","1","3","0.2"
"","","518","","115031","","nop_talk_thinking","518030","1","3","0.2"
"0","","518","","vo_drama_10082018","","vo_drama_10082018_005","518031","0","21",""
"1","0","518","0","115031","0.5","……適した服装で場に溶け込むのは\n隠密工作の一種です。","518032","8","11","0"
"","","518","","518032","","","518033","","91",""
"","","518","","115031","","nop_idle_thinking","518034","1","3","0.2"
"","","518","","115031","","nop_18_neneka_talk_normal","518035","1","3","0.2"
"0","","518","","vo_drama_10082018","","vo_drama_10082018_006","518036","0","21",""
"1","0","518","0","115031","0.5","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","518037","8","11","0"
"","","518","","3","","1","518038","","93",""
"nop_18_neneka_humu2_loop","0","518","1","115031","","nop_18_neneka_humu2","518039","0","3","0.2"
"","","518","","518037","","","518040","","91",""
"nop_talk_surprise1","0","518","1","118031","","nop_surprise","518041","0","3","0.2"
"0","","518","","vo_drama_10082018","","vo_drama_10082018_007","518042","0","21",""
"1","0","518","0","118031","0.5","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","518043","8","11","0"
"","","518","","1","","1","518044","","93",""
"","","518","","118031","","nop_talk_sad","518045","1","3","0.2"
"","","518","","2","","1","518046","","93",""
"nop_18_credita_ahahaStand_loop","0","518","1","118031","","nop_18_credita_ahahaStand_in","518047","0","3","0.2"
"","","518","","1","","1","518048","","93",""
"","","518","","118511","","nop_walk","518049","1","3","0.2"
"3","","518","0","118511","","-350","518050","-275","2",""
"","","518","","1","","0","518051","","93",""
"nop_18_credita_ohohoStand_loop","0","518","1","118031","","nop_18_credita_ohohoStand_in","518052","0","3","0.2"
"","","518","","2","","0","518053","","93",""
"","","518","","118511","","nop_18_karin_idle_normal","518054","1","3","0.2"
"","","518","","518043","","","518055","","91",""
"nop_idle_sad","0.4","518","","118031","","nop_18_credita_ohohoStand_out","518056","1","3","0.2"
"","","518","","0","","0","518057","","93",""
"","","518","","115031","","1","518058","","4",""
"","","518","","115031","","nop_idle_normal","518059","1","3","0.2"
"","","518","","0","","0","518060","","93",""
"","","518","","114711","","nop_idle_joy1","518061","1","3","0.2"
"","","518","","118031","","nop_idle_normal","518062","1","3","0.2"
"","","518","","118511","","nop_18_karin_talk_normal","518063","1","3","0.2"
"0","","518","","vo_drama_10082018","","vo_drama_10082018_008","518064","0","21",""
"1","0","518","0","118511","0.5","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","518065","8","11","0"
"","","518","","0.5","","1","518066","","93",""
"","","518","","4.5","","1","518067","","93",""
"nop_18_karin_idle_normal","0","518","1","118511","","nop_18_karin_bow","518068","0","3","0.2"
"","","518","","518065","","","518069","","91",""
"nop_idle_normal","0","518","1","114711","","nop_18_muimi_hello","518070","0","3","0.2"
"nop_idle_normal","0","518","1","115031","","nop_bow","518071","0","3","0.2"
"","","518","","118031","","nop_18_credita_ahahaStand_loop","518072","1","3","0.2"
"","","518","","1.5","","0","518073","","93",""
