3985afeaf89c788982ebe034450f5e5384477dc9b97650f48b268afbae4c2b45,3a1b5c484dde7cf7151ac9a2666d9b12b5583b427181e843da1a67851fddda2b,6d1a9a3bc563e3dacef1aead078644caf9410b6f8686711f103699e426c1f7a0,7610dd6b3bd351013d4fe3a291c1e8122e7cd87ba59f116d7b5722719ca19ff1,0df3aef9786634c0637fb4ffe75cb9eebcab38cfc765bd3c05361812b55af102,f6d538bba62f8de20b2c1719a163e52d0436486fbf46e5610e703a148e9ede99,5ce318569e814a5f267cb15b5f3ea87e0cb09d772520799daa0ff2c78855128e,15c3534b766f9a4777b5cc4f497e2286af2de0fb966f901cc8190975a2940b21,4d9bd31add83fc9de9e772cc2ed6969bb08fb2fb0067036809b8d1738655a5a9,2688a17f7334f8a2bcb99ff57fe75c46fc38012ea03d530cccec8ef99660bc63,5cadad2f201f426292217f82568c568d084ff84e5c02837903c8664b022fc4c4
"nop_14_shizuru_feed_in","","3","104931","514","0","0.2","514052","0","nop_14_shizuru_feed_loop","1"
"nop_14_shizuru_feed_in","","3","2","514","0","0","514053","0","nop_14_shizuru_feed_loop","1"
"","","91","514049","514","","","514054","","",""
"vo_drama_10082014_007","","21","vo_drama_10082014","514","","","514055","0","0",""
"あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","0.5","11","101131","514","0","0","514056","8","1","0"
"nop_talk_anger2","","3","101131","514","","0.2","514057","1","",""
"1","","93","1","514","","","514058","","",""
"nop_14_rino_look_talk_joy4","","3","101131","514","","0.2","514059","1","",""
"1","","93","1","514","","","514060","","",""
"nop_14_rino_feed_in","","3","101131","514","0","0.2","514061","0","nop_14_rino_feed_loop","1"
"nop_14_rino_feed_in","","3","1","514","0","0","514062","0","nop_14_rino_feed_loop","1"
"","","91","514056","514","","","514063","","",""
"vo_drama_10082014_008","","21","vo_drama_10082014","514","","","514064","0","0",""
"大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","0.5","11","106831","514","0","0","514065","8","1","0"
"nop_talk_bitter","","3","106831","514","","0.2","514066","1","",""
"1","","93","4","514","","","514067","","",""
"nop_talk_arm_crossed_joy","","3","106831","514","0","0.2","514068","0","nop_talk_arm_crossed_loop_joy","1"
"","","91","514065","514","","","514069","","",""
"0","","93","0.5","514","","","514070","","",""
"102931","nop_idle_joy1","1","1","515","1","1.95","515001","105","150","-270"
"104211","nop_idle_wish","1","1","515","0","1.95","515002","103","-150","-255"
"105411","nop_15_tsumugi_idle_arm_crossed","1","1","515","0","1.95","515003","104","-300","-275"
"0","","93","0.5","515","","","515004","","",""
"vo_drama_10082015_001","","21","vo_drama_10082015","515","","","515005","0","0",""
"あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","0.5","11","102931","515","0","0","515006","6","1","0"
"nop_15_nozomi_talk_joy","","3","102931","515","","0.2","515007","1","",""
"1","","93","2.5","515","","","515008","","",""
"nop_15_nozomi_start","","3","102931","515","0.2","0.2","515009","0","nop_15_nozomi_start_loop","1"
"1","","93","3","515","","","515010","","",""
"nop_talk_bitter","","3","102931","515","","0.2","515011","1","",""
"","","91","515006","515","","","515012","","",""
"1","","93","0.2","515","","","515013","","",""
"nop_idle_bitter","","3","102931","515","","0.2","515014","1","",""
"vo_drama_10082015_002","","21","vo_drama_10082015","515","","","515015","0","0",""
"もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","0.5","11","104211","515","0","0","515016","5","1","0"
"nop_talk_worry","","3","104211","515","","0.2","515017","1","",""
"1","","93","3","515","","","515018","","",""
"nop_talk_wish4","","3","104211","515","","0.2","515019","1","",""
"1","","93","5","515","","","515020","","",""
"nop_talk_joy3","","3","104211","515","","0.2","515021","1","",""
"1","","93","1.5","515","","","515022","","",""
"nop_bow2","","3","104211","515","0.2","0.2","515023","0","nop_idle_normal","1"
"","","91","515016","515","","","515024","","",""
"vo_drama_10082015_003","","21","vo_drama_10082015","515","","","515025","0","0",""
"まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","0.5","11","105411","515","0","0","515026","7","1","0"
"nop_talk_sad2","","3","105411","515","","0.2","515027","1","",""
"1","","93","4.5","515","","","515028","","",""
"nop_talk_anger","","3","105411","515","","0.2","515029","1","",""
"","","91","515026","515","","","515030","","",""
"nop_idle_anger","","3","105411","515","","0.2","515031","1","",""
"vo_drama_10082015_004","","21","vo_drama_10082015","515","","","515032","0","0",""
"ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","0.5","11","102931","515","0","0","515033","8","1","0"
"nop_talk_bitter","","3","102931","515","","0.2","515034","1","",""
"1","","93","1.5","515","","","515035","","",""
"nop_talk_thinking","","3","102931","515","","0.2","515036","1","",""
"","","91","515033","515","","","515037","","",""
"nop_idle_thinking","","3","102931","515","","0.2","515038","1","",""
"vo_drama_10082015_005","","21","vo_drama_10082015","515","","","515039","0","0",""
"ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","0.5","11","105411","515","0","0","515040","6","1","0"
"nop_talk_surprise2","","3","105411","515","","0.2","515041","1","",""
"1","","93","1.75","515","","","515042","","",""
"nop_talk_anger2","","3","105411","515","","0.2","515043","1","",""
"","","91","515040","515","","","515044","","",""
"nop_idle_anger2","","3","105411","515","","0.2","515045","1","",""
"vo_drama_10082015_006","","21","vo_drama_10082015","515","","","515046","0","0",""
"確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","0.5","11","104211","515","0","0","515047","7","1","0"
"nop_talk_wish","","3","104211","515","","0.2","515048","1","",""
"","","91","515047","515","","","515049","","",""
"nop_idle_wish","","3","104211","515","","0.2","515050","1","",""
"vo_drama_10082015_007","","21","vo_drama_10082015","515","","","515051","0","0",""
"こんなに人が集まったのも\nきっとキミの人望だね。","0.5","11","102931","515","0","0","515052","6","1","0"
"nop_15_nozomi_talk_joy","","3","102931","515","","0.2","515053","1","",""
"","","91","515052","515","","","515054","","",""
"nop_idle_joy1","","3","102931","515","","0.2","515055","1","",""
"vo_drama_10082015_008","","21","vo_drama_10082015","515","","","515056","0","0",""
"そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","0.5","11","105411","515","0","0","515057","7","1","0"
"nop_talk_surprise1","","3","105411","515","","0.2","515058","1","",""
"1","","93","2","515","","","515059","","",""
"nop_talk_thinking","","3","105411","515","","0.5","515060","1","",""
"1","","93","5","515","","","515061","","",""
"nop_talk_surprise1","","3","105411","515","","0.2","515062","1","",""
"","","91","515057","515","","","515063","","",""
"nop_idle_surprise1","","3","105411","515","","0.2","515064","1","",""
"vo_drama_10082015_009","","21","vo_drama_10082015","515","","","515065","0","0",""
"それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","0.5","11","102931","515","0","0","515066","5","1","0"
"nop_talk_joy2","","3","102931","515","","0.2","515067","1","",""
"1","","93","2","515","","","515068","","",""
"nop_talk_normal","","3","102931","515","","0.2","515069","1","",""
"","","91","515066","515","","","515070","","",""
"nop_idle_normal","","3","102931","515","","0.2","515071","1","",""
"vo_drama_10082015_010","","21","vo_drama_10082015","515","","","515072","0","0",""
"私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","0.5","11","104211","515","0","0","515073","7","1","0"
"nop_talk_joy1","","3","104211","515","","0.2","515074","1","",""
"1","","93","2.25","515","","","515075","","",""
"nop_talk_wish","","3","104211","515","","0.2","515076","1","",""
"","","91","515073","515","","","515077","","",""
"nop_idle_wish","","3","104211","515","","0.2","515078","1","",""
"vo_drama_10082015_011","","21","vo_drama_10082015","515","","","515079","0","0",""
"そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","0.5","11","105411","515","0","0","515080","6","1","0"
"nop_talk_guts2","","3","105411","515","0.2","0.2","515081","0","nop_talk_guts2_loop","1"
"1","","93","3.5","515","","","515082","","",""
"nop_talk_doya","","3","105411","515","0.2","0.2","515083","0","nop_talk_doya_loop","1"
"","","91","515080","515","","","515084","","",""
"nop_idle_doya","","3","105411","515","","0.2","515085","1","",""
"vo_drama_10082015_012","","21","vo_drama_10082015","515","","","515086","0","0",""
"やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","0.5","11","102931","515","0","0","515087","6","1","0"
"nop_talk_joy2","","3","102931","515","","0.2","515088","1","",""
"1","","93","2","515","","","515089","","",""
"nop_talk_joy1","","3","102931","515","","0.2","515090","1","",""
"","","91","515087","515","","","515091","","",""
"nop_idle_joy1","","3","102931","515","","0.2","515092","1","",""
"vo_drama_10082015_013","","21","vo_drama_10082015","515","","","515093","0","0",""
"新しい年の始まりに相応しい\n素敵なライブにしてみせます。","0.5","11","104211","515","0","0","515094","7","1","0"
"nop_talk_joy3_blink","","3","104211","515","","0.2","515095","1","",""
"","","91","515094","515","","","515096","","",""
"nop_idle_joy1","","3","104211","515","","0.2","515097","1","",""
"vo_drama_10082015_014","","21","vo_drama_10082015","515","","","515098","0","0",""
"完璧なステージを\nお見せしますから。\n期待しててください。","0.5","11","105411","515","0","0","515099","8","1","0"
"nop_15_tsumugi_talk_arm_crossed","","3","105411","515","0.2","0.2","515100","0","nop_15_tsumugi_talk_arm_crossed_loop","1"
"1","","93","2.5","515","","","515101","","",""
"nop_talk_arm_crossed_loop_joy","","3","105411","515","","0.2","515102","1","",""
"","","91","515099","515","","","515103","","",""
"nop_idle_arm_crossed_joy","","3","105411","515","","0.2","515104","1","",""
"vo_drama_10082015_015","","21","vo_drama_10082015","515","","","515105","0","0",""
"今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","0.5","11","102931","515","0","0","515106","6","1","0"
"nop_talk_joy2","","3","102931","515","","0.2","515107","1","",""
"","","93","3","515","","","515108","","",""
"nop_15_cmn_last","","3","102931","515","0.2","0.2","515109","0","nop_talk_joy1_wink","1"
"","","91","515106","515","","","515110","","",""
"nop_talk_guts4","","3","102931","515","0.2","0.2","515111","0","nop_idle_guts4","1"
"","","93","0.2","515","","","515112","","",""
"nop_talk_guts2","","3","104211","515","0.2","0.2","515113","0","nop_idle_guts2","1"
"","","93","0.1","515","","","515114","","",""
"nop_talk_guts2","","3","105411","515","0.2","0.2","515115","0","nop_idle_guts2","1"
"0","","93","1","515","","","515116","","",""
"106731","nop_idle_normal","1","1","516","1","1.95","516001","105","150","-255"
"106631","nop_idle_joy2","1","1","516","0","1.95","516002","101","-150","-255"
"106531","nop_16_kaya_idle_normal2","1","1","516","0","1.95","516003","104","-300","-275"
"2","nop_rago_idle","5","1","516","1","1.95","516004","106","230","-255"
"22","NoItem_idle","5","1","516","1","1.95","516005","106","150","-255"
"23","NoItem","5","1","516","1","1.95","516006","100","150","-255"
"1","","6","23","516","0","0","516007","1","1","0"
"1","","6","22","516","0","0","516008","1","1","0"
"0","","93","0.5","516","","","516009","","",""
"nop_talk_joy2","","3","106631","516","","0.2","516010","1","",""
"vo_drama_10082016_001","","21","vo_drama_10082016","516","","","516011","0","0",""
"さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","0.5","11","106631","516","0","0","516012","8","1","0"
"1","","93","2.2","516","","","516013","","",""
"nop_16_inori_talk_doya","","3","106631","516","0","0.2","516014","0","nop_16_inori_talk_doya_loop","1"
"","","91","516012","516","","","516015","","",""
"nop_16_inori_idle_doya","","3","106631","516","","0.2","516016","1","",""
"nop_16_kaya_talk_normal","","3","106531","516","","0.2","516017","1","",""
"vo_drama_10082016_002","","21","vo_drama_10082016","516","","","516018","0","0",""
"こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","0.5","11","106531","516","0","0","516019","8","1","0"
"1","","93","4","516","","","516020","","",""
"nop_16_kaya_talk_normal2","","3","106531","516","0","0.2","516021","0","nop_16_kaya_talk_normal2_loop","1"
"","","91","516019","516","","","516022","","",""
"nop_16_kaya_idle_normal2","","3","106531","516","","0.2","516023","1","",""
"nop_talk_joy1","","3","106731","516","","0.2","516024","1","",""
"vo_drama_10082016_003","","21","vo_drama_10082016","516","","","516025","0","0",""
"それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","0.5","11","106731","516","0","0","516026","8","1","0"
"","","91","516026","516","","","516027","","",""
"nop_idle_joy1","","3","106731","516","","0.2","516028","1","",""
"nop_16_inori_talk_nofaith","","3","106631","516","0","0.2","516029","0","nop_16_inori_talk_nofaith_loop","1"
"vo_drama_10082016_004","","21","vo_drama_10082016","516","","","516030","0","0",""
"なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","0.5","11","106631","516","0","0","516031","8","1","0"
"1","","93","4","516","","","516032","","",""
"nop_16_inori_talk_guts","","3","106631","516","0","0.2","516033","0","nop_16_inori_talk_guts_loop","1"
"","","91","516031","516","","","516034","","",""
"nop_16_inori_idle_guts","","3","106631","516","","0.2","516035","1","",""
"nop_talk_normal","","3","106731","516","","0.2","516036","1","",""
"vo_drama_10082016_005","","21","vo_drama_10082016","516","","","516037","0","0",""
"イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","0.5","11","106731","516","0","0","516038","8","1","0"
"1","","93","4","516","","","516039","","",""
"nop_talk_guts2","","3","106731","516","0","0.2","516040","0","nop_talk_guts2_loop","1"
"","","91","516038","516","","","516041","","",""
"nop_idle_wish","","3","106731","516","","0.2","516042","1","",""
"nop_16_homare_idle_wish","","3","22","516","","0.2","516043","1","",""
"nop_talk_sad","","3","106631","516","","0.2","516044","1","",""
"vo_drama_10082016_006","","21","vo_drama_10082016","516","","","516045","0","0",""
"そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","0.5","11","106631","516","0","0","516046","8","1","0"
"1","","93","3.4","516","","","516047","","",""
"BlackFade","","3","23","516","","0","516048","1","",""
"1","","6","23","516","0","0.2","516049","1","1","0.5"
"1","","93","0.2","516","","","516050","","",""
"1","","6","22","516","0","0","516051","1","1","1"
"nop_16_homare_talk_kaigan_wish","","3","22","516","0.2","0.2","516052","0","nop_16_homare_idle_kaigan_wish","1"
"nop_16_homare_talk_kaigan_wish","","3","106731","516","0.2","0.2","516053","0","nop_16_homare_idle_kaigan_wish","1"
"nop_surprise","","3","106631","516","0.2","0.2","516054","0","nop_talk_surprise2","1"
"0","","93","1","516","","","516055","","",""
"1","","6","23","516","0","0.2","516056","1","1","0"
"","","91","516046","516","","","516057","","",""
"nop_idle_surprise2","","3","106631","516","","0.2","516058","1","",""
"nop_15_tsumugi_talk_arm_crossed","","3","106531","516","0","0.2","516059","0","nop_15_tsumugi_talk_arm_crossed_loop","1"
"vo_drama_10082016_007","","21","vo_drama_10082016","516","","","516060","0","0",""
"はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","0.5","11","106531","516","0","0","516061","8","1","0"
"1","","93","4","516","","","516062","","",""
"nop_16_inori_talk_doya","","3","106531","516","0","0.2","516063","0","nop_16_inori_talk_doya_loop","1"
"","","91","516061","516","","","516064","","",""
"nop_16_inori_idle_doya","","3","106531","516","","0.2","516065","1","",""
"0","","93","0.5","516","","","516066","","",""
"111031","nop_idle_normal","1","1","517","1","1.95","517001","104","150","-225"
"110931","nop_idle_normal","1","1","517","0","1.95","517002","103","-150","-225"
"110831","nop_17_chloe_idle_normal2","1","1","517","0","1.95","517003","105","-300","-255"
"0","","93","0.5","517","","","517004","","",""
"vo_drama_10082017_001","","21","vo_drama_10082017","517","","","517005","0","0",""
"きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","0.5","11","110931","517","0","0","517006","8","1","0"
"nop_17_chieru_swing","","3","110931","517","0.2","0.2","517007","0","nop_idle_normal","1"
"1","","93","1.5","517","","","517008","","",""
"nop_17_chieru_ahahaStand_in","","3","110931","517","0","0.2","517009","0","nop_17_chieru_ahahaStand_loop","1"
"1","","93","4","517","","","517010","","",""
"nop_17_chieru_huhuStand_in","","3","110931","517","0","0.2","517011","0","nop_17_chieru_huhuStand_loop","1"
"","","91","517006","517","","","517012","","",""
"vo_drama_10082017_002","","21","vo_drama_10082017","517","","","517013","0","0",""
"てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","0.5","11","110831","517","0","0","517014","8","1","0"
"nop_17_chloe_talk_normal_sad","","3","110831","517","0","0.2","517015","0","nop_17_chloe_talk_normal_sad_loop","1"
"1","","93","3.5","517","","","517016","","",""
"nop_talk_worry","","3","110831","517","","0.2","517017","1","",""
"","","91","517014","517","","","517018","","",""
"nop_17_chloe_idle_normal2","","3","110831","517","","0.2","517019","1","",""
"vo_drama_10082017_003","","21","vo_drama_10082017","517","","","517020","0","0",""
"それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","0.5","11","111031","517","0","0","517021","8","1","0"
"nop_talk_normal_suprise1","","3","111031","517","","0.2","517022","1","",""
"nop_idle_normal_suprise1","","3","110931","517","","0.2","517023","1","",""
"1","","93","2.2","517","","","517024","","",""
"nop_talk_joy1","","3","111031","517","","0.2","517025","1","",""
"1","","93","4.8","517","","","517026","","",""
"nop_talk_joy3_blink2","","3","111031","517","","0.2","517027","1","",""
"","","91","517021","517","","","517028","","",""
"nop_idle_normal","","3","111031","517","","0.2","517029","1","",""
"vo_drama_10082017_004","","21","vo_drama_10082017","517","","","517030","0","0",""
"あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","0.5","11","110931","517","0","0","517031","8","1","0"
"nop_talk_joy1_normal","","3","110931","517","","0.2","517032","1","",""
"1","","93","4.3","517","","","517033","","",""
"nop_17_chieru_talk_doya","","3","110931","517","0","0.2","517034","0","nop_17_chieru_talk_doya_loop","1"
"","","91","517031","517","","","517035","","",""
"vo_drama_10082017_005","","21","vo_drama_10082017","517","","","517036","0","0",""
"それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","0.5","11","111031","517","0","0","517037","8","1","0"
"nop_17_yuni_talk_nofaith","","3","111031","517","0","0.2","517038","0","nop_17_yuni_talk_nofaith_loop","1"
"1","","93","3","517","","","517039","","",""
"nop_talk_guts2","","3","111031","517","0","0.2","517040","0","nop_talk_guts2_loop","1"
"","","91","517037","517","","","517041","","",""
"vo_drama_10082017_006","","21","vo_drama_10082017","517","","","517042","0","0",""
"あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","0.5","11","110831","517","0","0","517043","8","1","0"
"nop_talk_arm_crossed_loop2","","3","110831","517","","0.2","517044","1","",""
"1","","93","1.7","517","","","517045","","",""
"nop_17_chloe_talk_normal_joy","","3","110831","517","0","0.2","517046","0","nop_17_chloe_talk_normal_joy_loop","1"
"nop_idle_joy1","","3","110931","517","","0.2","517047","1","",""
"","","91","517043","517","","","517048","","",""
"nop_17_chloe_idle_normal_joy","","3","110831","517","","0.2","517049","1","",""
"vo_drama_10082017_007","","21","vo_drama_10082017","517","","","517050","0","0",""
"てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","0.5","11","110931","517","0","0","517051","8","1","0"
"nop_talk_joy2","","3","110931","517","","0.2","517052","1","",""
"1","","93","5","517","","","517053","","",""
"nop_idle_surprise_kira","","3","111031","517","","0.2","517054","1","",""
"","","91","517051","517","","","517055","","",""
"nop_idle_normal","","3","110931","517","","0.2","517056","1","",""
"vo_drama_10082017_008","","21","vo_drama_10082017","517","","","517057","0","0",""
"よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","0.5","11","111031","517","0","0","517058","8","1","0"
"nop_17_yuni_pose","","3","111031","517","0","0.2","517059","0","nop_17_yuni_pose_loop","1"
"1","","93","0.7","517","","","517060","","",""
"nop_17_chieru_smile","","3","110931","517","0.2","0.2","517061","0","nop_idle_normal","1"
"10","0","12","110931","517","0","0","517062","1","0","0"
"nop_17_chloe_04","","3","110831","517","0.2","0.2","517063","0","nop_17_chloe_idle_normal_joy","1"
"6","0","12","110831","517","0","0","517064","1","0","0"
"1","","93","1","517","","","517065","","",""
"nop_17_yuni_huhuStand_in","","3","111031","517","","0.2","517066","0","",""
"1","","93","1.5","517","","","517067","","",""
"nop_17_yuni_ahahaStand_in","","3","111031","517","0","0.2","517068","0","nop_17_yuni_ahahaStand_loop","1"
"","","91","517058","517","","","517069","","",""
"0","","4","111031","517","","","517070","","",""
"nop_run","","3","111031","517","","0.2","517071","1","",""
"1000","","2","111031","517","","","517072","-225","3","0"
"0","","93","0.3","517","","","517073","","",""
"nop_run","","3","110931","517","","0.2","517074","1","",""
"1000","","2","110931","517","","","517075","-225","3","0"
"0","","93","0.1","517","","","517076","","",""
"nop_run_joy","","3","110831","517","","0.2","517077","1","",""
"1000","","2","110831","517","","","517078","-255","3","0"
"0","","93","3","517","","","517079","","",""
"0","","93","0.5","517","","","517080","","",""
"115031","nop_idle_normal","1","1","518","0","1.95","518001","105","-150","-255"
"114711","nop_18_muimi_idle_joy_normal","1","1","518","1","1.95","518002","104","150","-255"
"118511","nop_18_karin_idle_normal","1","1","518","0","1.95","518003","107","-1000","-275"
"118031","nop_idle_joy2","1","1","518","1","1.95","518004","106","300","-275"
"0","","93","0.5","518","","","518005","","",""
"nop_18_credita_talk_surprise","","3","118031","518","","0.2","518006","1","",""
"vo_drama_10082018_001","","21","vo_drama_10082018","518","","","518007","0","0",""
"あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","0.5","11","118031","518","0","0","518008","8","1","0"
"1","","93","3.5","518","","","518009","","",""
"nop_talk_doya","","3","118031","518","0","0.2","518010","0","nop_talk_doya_loop","1"
"","","91","518008","518","","","518011","","",""
"nop_idle_doya","","3","118031","518","","0.2","518012","1","",""
"nop_18_muimi_hello","","3","114711","518","","0.2","518013","1","",""
"vo_drama_10082018_002","","21","vo_drama_10082018","518","","","518014","0","0",""
"あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","0.5","11","114711","518","0","0","518015","8","1","0"
"1","","93","1.5","518","","","518016","","",""
"nop_talk_normal","","3","114711","518","","0.2","518017","1","",""
"","","91","518015","518","","","518018","","",""
"nop_idle_normal","","3","114711","518","","0.2","518019","1","",""
"nop_talk_sad2","","3","115031","518","","0.2","518020","1","",""
"vo_drama_10082018_003","","21","vo_drama_10082018","518","","","518021","0","0",""
"かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","0.5","11","115031","518","0","0","518022","8","1","0"
"","","91","518022","518","","","518023","","",""
"nop_idle_normal","","3","115031","518","","0.2","518024","1","",""
"nop_talk_bitter","","3","114711","518","","0.2","518025","1","",""
"vo_drama_10082018_004","","21","vo_drama_10082018","518","","","518026","0","0",""
"そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","0.5","11","114711","518","0","0","518027","8","1","0"
"","","91","518027","518","","","518028","","",""
"nop_18_muimi_idle_normal","","3","114711","518","","0.2","518029","1","",""
"nop_talk_thinking","","3","115031","518","","0.2","518030","1","",""
"vo_drama_10082018_005","","21","vo_drama_10082018","518","","","518031","0","0",""
"……適した服装で場に溶け込むのは\n隠密工作の一種です。","0.5","11","115031","518","0","0","518032","8","1","0"
"","","91","518032","518","","","518033","","",""
"nop_idle_thinking","","3","115031","518","","0.2","518034","1","",""
"nop_18_neneka_talk_normal","","3","115031","518","","0.2","518035","1","",""
"vo_drama_10082018_006","","21","vo_drama_10082018","518","","","518036","0","0",""
"別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","0.5","11","115031","518","0","0","518037","8","1","0"
"1","","93","3","518","","","518038","","",""
"nop_18_neneka_humu2","","3","115031","518","0","0.2","518039","0","nop_18_neneka_humu2_loop","1"
"","","91","518037","518","","","518040","","",""
"nop_surprise","","3","118031","518","0","0.2","518041","0","nop_talk_surprise1","1"
"vo_drama_10082018_007","","21","vo_drama_10082018","518","","","518042","0","0",""
"！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","0.5","11","118031","518","0","0","518043","8","1","0"
"1","","93","1","518","","","518044","","",""
"nop_talk_sad","","3","118031","518","","0.2","518045","1","",""
"1","","93","2","518","","","518046","","",""
"nop_18_credita_ahahaStand_in","","3","118031","518","0","0.2","518047","0","nop_18_credita_ahahaStand_loop","1"
"1","","93","1","518","","","518048","","",""
"nop_walk","","3","118511","518","","0.2","518049","1","",""
"-350","","2","118511","518","","","518050","-275","3","0"
"0","","93","1","518","","","518051","","",""
"nop_18_credita_ohohoStand_in","","3","118031","518","0","0.2","518052","0","nop_18_credita_ohohoStand_loop","1"
"0","","93","2","518","","","518053","","",""
"nop_18_karin_idle_normal","","3","118511","518","","0.2","518054","1","",""
"","","91","518043","518","","","518055","","",""
"nop_18_credita_ohohoStand_out","","3","118031","518","0.4","0.2","518056","1","nop_idle_sad",""
"0","","93","0","518","","","518057","","",""
"1","","4","115031","518","","","518058","","",""
"nop_idle_normal","","3","115031","518","","0.2","518059","1","",""
"0","","93","0","518","","","518060","","",""
"nop_idle_joy1","","3","114711","518","","0.2","518061","1","",""
"nop_idle_normal","","3","118031","518","","0.2","518062","1","",""
"nop_18_karin_talk_normal","","3","118511","518","","0.2","518063","1","",""
"vo_drama_10082018_008","","21","vo_drama_10082018","518","","","518064","0","0",""
"御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","0.5","11","118511","518","0","0","518065","8","1","0"
"1","","93","0.5","518","","","518066","","",""
"1","","93","4.5","518","","","518067","","",""
"nop_18_karin_bow","","3","118511","518","0","0.2","518068","0","nop_18_karin_idle_normal","1"
"","","91","518065","518","","","518069","","",""
"nop_18_muimi_hello","","3","114711","518","0","0.2","518070","0","nop_idle_normal","1"
"nop_bow","","3","115031","518","0","0.2","518071","0","nop_idle_normal","1"
"nop_18_credita_ahahaStand_loop","","3","118031","518","","0.2","518072","1","",""
"0","","93","1.5","518","","","518073","","",""
