eb6313ab5cd30dbb094200b8d42f8dbefdeff0357c2cc46bfdc10959c11774fc,cb315a27af780f11d4234d5a2a31674ca26fe3832f7450d683fb6652ad3e5b7c,3b18192645a14e2c8fe72562082a53db307751b79eab54dee201f9499ae15121,86f28b4b89b42a8bc62ee0be0e5d7a218c3f7a0ecad0fb06a7092571a9c9742e,90dd786c4e7f5f795a2654584b9ba8f3d358bf4eb3e2abe3434a456541119d4f,fcc599351562aae30424cff721e471ca374a7f2053c8da9265f1886816705706,e04f21617b6a66b2b0a9283a5da0e8deb11c159eb64b4cf56f04ea9e2353077f,316bab890a892f7464b4f9ac0b73c5d8113b10e3475df4a7936b6e3a0f16c67e,d52ea472e7bd8fd9fad8e9738c01fdb68f9e6cf9daea1488ac0e16e1ef9c35ef,11908b444a80f193109d50d98a54fce24bee769a3edac5071bed145793f7671e,730c019dc9c27c89a0ff794e14cb43e3dc1e691fdc86e72891893193dd701750,98a8e31504da4b3e74dbb49f0be323aac01a9f2e19a21fa4edca357be4ed68e9,955e17213feacbc28182bcbf8329bf3c3d37ea3b5e899d0494c7a5740b0f7d11,bd0caf6e8ffaeb40707681d4f9784ceb77705c591b9dc31a4042f152224e2738,e6d2840af79c068f59c16e70fba1e9a9229d30bd59d931a7d2b16743be0d497a,49cfb5d630705c5af18631cf07299cca4b3a9beda4b85e7119d64af6949bf4c8,f6990886d9635ff53e57957d3e360f076bb8d43b786cb0f7e0baa28672278d6a,bb2eb17732cb58d2649b7216255faa2937933a5fe56eb66494a7738beaab7580,05a63001229e34194bcb6e49b186e7b4ee0a29a5080f43605d9228a16f0a2417,a1651f42ac6507ab3f338908f620ac5f399abc3405abae6bcae5099847df1603
"2257","12358","4","12385","2","12385","4","12399","よそはよそ、うちはうち","4","12358","4","「人と自分を比べて嫉妬するものではない」という言葉。だだをこねる子どもに対し言われがち","","0","2","これ、何と言う？","4","2","うちはうち"
"2258","12385","4","12423","3","12369","4","12358","ちょうすけ","4","12377","4","落語の名作「寿限無」でつけられた名前。じゅげむじゅげむ………ちょうきゅうめいの□□□□□","","0","2","これ、何と言う？","4","2","ちょうすけ"
"2259","12399","4","12375","2","12427","4","12431","このはし、わたるべからず","4","12383","4","「一休さん」のとんちで、意地悪な桔梗屋が店の前に立てた札に書かれていた言葉","このはし、わたるべからず","0","2","これ、何と言う？","4","2","はしわたる"
"2260","38556","6","23376","2","12426","6","30446","壁に耳あり 障子に目あり","4","12354","4","どこで誰が聞いているか分からないので、秘密というのは漏れるものだ。という意味のことわざ","壁に耳あり 障子に目あり","0","2","これ、何と言う？","6","2","障子目あり"
"2261","12379","4","12356","2","12388","4","12365","せいきまつモノ","4","12414","4","フィクションで人気のあるジャンル。はるか未来、荒廃して無秩序になった世界が描かれる","","0","2","これ、何と言う？","4","2","せいきまつ"
"2262","30064","6","19990","2","29983","6","30028","異世界転生モノ","6","36578","6","近年フィクションで人気のジャンル。主人公が現代社会から異なる世界に飛ばされるのが始まり","","0","2","これ、何と言う？","6","2","異世界転生"
"2263","12375","4","12423","1","12531","4","12367","しょくパン","5","12497","5","ラブコメのお決まりとして、曲がり角でぶつかったヒロインがくわえている食べ物","","0","2","これ、何と言う？","4","2","しょくパン"
"2264","12431","4","12427","2","12358","4","12424","越後屋、お主もわるよのう","4","12398","4","時代劇で、わいろを受け取った悪代官が口にするお決まりのセリフ","","0","2","これ、何と言う？","4","2","わるよのう"
"2265","12365","4","12435","2","12358","4","12376","きんじとう","4","12392","4","本来はピラミッドのこと。転じて、スポーツや文芸などで後世に語り継がれるべき偉業のこと","","0","2","これ、何と言う？","4","2","きんじとう"
"2266","12468","5","12456","3","12450","5","12486","ゴエティア","5","12451","5","「ゲーティア」とも表記される有名な魔法書。ソロモン王の伝承がしるされている","","0","2","これ、何と言う？","5","2","ゴエティア"
"2267","12456","5","12487","2","12398","5","12531","エデンのその","4","12381","4","神がアダムとイブを最初に住まわせた楽園のこと","エデンのその","0","2","これ、何と言う？","5","2","エデンその"
"2268","12495","5","12452","2","12452","5","12479","「ハイターイ！」","5","12540","5","カオリの故郷のあいさつ。発音は伸ばしたり伸ばさなかったりするが、元気なカオリは伸ばしがち","","2268","2","これ、何と言う？","5","1","ハイターイ"
"2269","12511","5","12522","2","12450","5","12458","百万長者＝ミリオネア","5","12493","5","","","0","2","これ、英訳すると？","5","2","ミリオネア"
"2270","12488","5","12522","2","12540","5","12525","トリロジー","5","12472","5","文芸作品などの、「三部作」を指す言葉","","0","2","これ、何と言う？","5","2","トリロジー"
"2271","12487","5","12451","2","12500","5","12473","ユートピア⇔ディストピア","5","12488","5","","","0","2","これ、何と言う？","5","2","ディストピ"
"2272","12417","4","12435","3","12405","4","12374","めんざいふ","4","12356","4","古くは、自分の罪を免除してもらうための証書。現代では、自分の失態を正当化する名目のこと","","0","2","これ、何と言う？","4","2","めんざいふ"
"2273","12487","5","12473","2","12512","5","12466","デスゲーム","5","12540","5","フィクションで人気のジャンル。主人公たちが、死の危険をともなうゲームに参加するストーリー","","0","2","これ、何と言う？","5","2","デスゲーム"
"2274","12523","5","12540","2","12494","5","12503","ループモノ","5","12514","5","フィクションで人気のジャンル。ひたすら同じ時間を繰り返す世界で、原因を究明するストーリー","","0","2","これ、何と言う？","5","2","ループモノ"
"2275","12481","5","12519","2","12464","5","12505","チョベリグ","5","12522","5","太古の時代に使われたと伝承される、「超ベリーグッド」を略したことば","","0","2","これ、何と言う？","5","2","チョベリグ"
"2276","26241","6","12434","2","12378","4","35226","春眠暁を覚えず","4","12360","4","有名な詩の一節。「春の眠り心地の良さに、朝が来たことも気づかず寝過ごしてしまう」の意味","","0","2","これ、何と言う？","6","2","暁を覚えず"
"2277","12463","5","12522","1","12473","5","12473","メリープリンクリスマス！","5","12510","5","","","2277","2","このイベント名の「？」に入るのは？","5","1","クリスマス"
"2278","12495","5","12525","1","12531","5","12454","リトル・ブレイブ・\nハロウィンナイト！","5","12451","5","","","2278","2","このイベント名の「？」に入るのは？","5","1","ハロウィン"
"2279","12511","5","12484","2","12461","5","12461","ミツキとユキ","5","12518","5","このイベントの中心と\nなった2人のキャラ","ミツキとユキ","2279","2","このキャラは誰？","5","1","ミツキユキ"
"2280","12488","5","12514","2","12522","5","12471","モニカ・トモ・シオリ・カスミ","5","12458","5","このイベントの中心と\nなった4人のキャラ","モニカ・トモ・シオリ・カスミ","2280","2","このキャラは誰？","5","1","トモシオリ"
"2281","12452","5","12458","2","12459","5","12463","シズル・イオ・クウカ","5","12454","5","このイベントの中心と\nなった3人のキャラ","シズル・イオ・クウカ","2281","2","このキャラは誰？","5","1","イオクウカ"
"2282","12489","5","12521","2","12474","5","12468","ドラゴンズネスト","5","12531","5","このイベントの中心と\nなったギルドの名前","","2282","2","これ、何？","5","1","ドラゴンズ"
"2283","12523","5","12540","2","12488","5","12475","ルーセント学院","5","12531","5","このイベントの中心と\nなったギルドの名前","","2283","2","これ、何？","5","1","ルーセント"
"2284","12463","5","12523","2","12459","5","12511","アヤネ・クルミ・チカ","5","12481","5","このイベントの中心と\nなった3人のキャラ","アヤネ・クルミ・チカ","2284","2","これ、何？","5","1","クルミチカ"
"2285","12473","5","12488","1","12540","5","12540","サイドストーリー","5","12522","5","プリコネRのストーリー機能で、過去に開催されたイベントをダイジェストでプレイできるもの","","0","2","これ、何と言う？","5","1","ストーリー"
"2286","12362","4","12392","2","12385","4","12418","おともだち","4","12384","4","『ルナ』がよく口にするセリフ。\n「ルナの□□□□□になってくれる？」","","1266","2","これ、何と言う？","4","1","おともだち"
"2287","12354","4","12420","3","12358","4","12383","あやとり大好きあやたろう","4","12429","4","初対面のシーンで、『アオイ』が極度の緊張のあまり口走った謎のひとこと","","2287","2","これ、何と言う？","4","1","あやたろう"
"2288","38450","6","29359","3","12434","6","39764","防犯魔石を鳴らしますよ！","6","30707","4","初対面のシーンで、警戒した『キョウカ』が発したセリフ","","2019","2","これ、何と言う？","6","1","防犯魔石を"
"2289","12461","5","12487","3","12516","5","12496","サルキデバレヤ","5","12524","5","『クルミ』に教えてあげた、緊張を解くおまじない","","2289","2","これ、何と言う？","5","1","キデバレヤ"
"2290","12469","5","12452","3","12463","5","12489","サイドキック","5","12461","5","フィクション作品、特にヒーロー漫画で、主人公の相棒として行動を共にするキャラのこと","サイドキック","0","2","これ、何と言う？","5","2","サイドキク"
"2291","12475","5","12463","3","12531","5","12471","セクション","5","12519","5","「§」マークの正式名称","","0","2","これ、何と言う？","5","2","セクション"
"2292","12497","5","12521","3","12501","5","12464","パラグラフ","5","12521","5","「¶」マークの正式名称","","0","2","これ、何と言う？","5","2","パラグラフ"
"2293","12422","4","12358","2","12358","4","12375","ゆうしょう","4","12423","4","「決勝」で勝つと、どうなる？","","0","2","これ、何と言う？","4","2","ゆうしょう"
"2294","12510","5","12464","1","12488","5","12493","マグネット","5","12483","5","「磁石」の英訳を、カタカナで書くと","","0","2","これ、何と言う？","5","2","マグネット"
"2295","12405","4","12367","1","12366","4","12425","ふくらはぎ","4","12399","4","膝の裏と、足首との間の部位","","0","2","これ、何と言う？","4","2","ふくらはぎ"
"2296","12402","4","12423","2","12435","4","12358","ひょうたんから駒","4","12383","4","「意外なところから、あり得ないものや、思いもよらないものが飛び出すこと」を喩えたことわざ","","0","2","これ、何と言う？","4","2","ひょうたん"
"2297","12403","4","12423","1","12435","4","12358","びょういん","4","12356","4","「HOSPITAL」を和訳すると？","","0","2","これ、何と言う？","4","2","びょういん"
"2298","12394","4","12364","1","12375","4","12428","ながれぼし","4","12412","4","「SHOOTING STAR」を日本語に","","0","2","これ、何と言う？","4","2","ながれぼし"
"2299","12363","4","12374","1","12414","4","12368","かざぐるま","4","12427","4","「風車」の読み方、「ふうしゃ」以外だと？","","0","2","これ、何と言う？","4","2","かざぐるま"
"2300","12362","4","12392","3","12394","4","12375","おとしあな","4","12354","4","「穽」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","おとしあな"
"2301","12363","4","12383","3","12426","4","12388","かたつむり","4","12416","4","「蝸」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","かたつむり"
"2302","12371","4","12358","3","12426","4","12398","こうのとり","4","12392","4","「鸛」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","こうのとり"
"2303","12375","4","12421","1","12417","4","12358","しゅうとめ","4","12392","4","「姑」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","しゅうとめ"
"2304","12420","4","12367","2","12358","4","12376","やくじょう","4","12423","4","「約定」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","やくじょう"
"2305","12376","4","12423","2","12365","4","12358","じょうせき","4","12379","4","「定石」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","じょうせき"
"2306","12360","4","12435","2","12367","4","12365","えんきょく","4","12423","4","「婉曲」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","えんきょく"
"2307","12354","4","12356","2","12358","4","12403","あいびょう","4","12423","4","「愛猫」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","あいびょう"
"2308","12392","4","12371","3","12435","4","12429","ところてん","4","12390","4","「心太」の読み仮名（ひらがな５文字）","","0","2","これ、何と読む？","4","2","ところてん"
