1e143d824efe78b8daa906fc2d18f1435d4a913791dc862a9ffef2092db27645,80868a33e30a90f3372551f188750da412f93c4ceb3d3c93d5d77f54449290b3,bdae442eb4c33df8edcd75c5e7aa36570283af6d47e3b24d4ac103844516b8a3,a2674bdf90f2ba71794425ba26187473a1f15e127869e6e5733468fc9ead36bb,b3e843f3fab380139f814097912e8e84ce6b30b79073aad564adf2efa7797ea9,7531e4c58f0a88289b23d6e89e0a60e040526ef179c4a66132e3445a88f7eed8,a025527e4cd136dcf2f1e187676aa72727d8b665720678c9419273dc25030ee1,e41652a4b84fc339995b09b7c2ea0300b8e5fa2dd8f77ece9df530978ca87893,dc09534f0e6f7906f62325ff6e39f37a849547e3eae36ad48c3c4907d1ceeb92,c5a290f499ffae7e15aa3b51df5d2e53495f667cf8ddeb5914cc9b679764837b,1328721c65adfa0353fd62e46089388aeba186c4ad6a19a94652a61753b75da7,6075b2d0f5a5dd039dae5ca936ccce52514c9c52b856fc2790c229721c383c00,77868b72e2f4ee302bbff544631ec6dd6280cad22d89e9299dd5f1efe26d943e,bb7d154c56d6a35efde6869c6edc894e99e651452428b0e3690de45e184c9c9a,2908a6f1b51b0d2143073f7e159ba37795505a8b15f6b241f374233587395cec,ae3a21e870572465f3128ef1643b871ac884da64a90b7bf00509729996d80831,dfe303f6efc35d25de99c381abe280c7de3f584dd55942fcc5d300971248edd9,50e0010f4204729bf28953d6f694cb47c0f88c19dc9f624a5cdd342231aba377,e66304918526be89524e1e67128dcbb0d4bd51d06cb56be2c542d57715359e72,f31513c400cead7d59b2e6df1837db03948de894f59e3d78224a208e8bbab803,bd6ee0756cd70611982a1585a390859b7615739acad14ec9fa10ac6732e234b8,cad14c5ebce3c19a496037ccd03e525a05611aa61f3a473869c7f63df07cca39,3c0bd7e2a917a2d66c70c76ccaa5b4ed17d83dcdf574ffd14ae01243764ab019,97b4dac05db999badfa204b4a583ccf7699fc39212d79aa507b728e5156cc1f3,56be9f2e48a52cec395016e6fb8bb406755d5c795967aa8d00e75593c6e2bba8,c49957d902314ce688760db5d07a9f4a8ece13f718c25a1959837b7426d4fce7,e8389ac9561bc52a2b0a220f3c359175fd656946e53b30f8bd86e13ccd6adbac,94cb2d73a7b174e55a675e03cf1b7b4398da763d3db72c2d35ab023d887750c0,115ae59d111f51eddde0039ba6697716dc33bc40355b3ed242253e04dde89e85,03c99fe09d6fbf31e00ddae86ddd87239aef97c3f9c1683655b23c903b6296e2,81b94c442069698d65b5f8685dbd0d2aee4fc538d0ec5ac229ca6054cbb8e55f,4dfcf03f18b7cfc028727469460c42ed8f3f2bca1b2ad4acc9d8b1b94a187a5e,7d6af8ed97869ca74dac274669addffab40bcdb589a954f5ec7f5f3e894d6e8c,32dfc9b7f419be95f3b45423fbc0e096b41cf45dc2adf5274e887b3c47165218,466c59ce3ec290fa73b4c4d497eac0a8a97d48e29a40f8f62ae215c9759e3eb0,da1d72c5a23298cf8828d418115a160053c73ae02d449d206825230c6f0f9333,a274ed1f7af442dc7bf9933b3c56b93a77012a47d0fa21abc7e41841da4abaaa,de37e0a100109e82d69a9654cd4860032fed2239c9950dfa448f28ac6abf8e40,eab6ac345ddf359879687f00ce1c0e781b116e33f3aa6916e15d33b54685d551
"551.4","3.1","0","0","110901","4","0","0","40000","0.55","20","95.73","0","120","0","0","0","0","5.28","0","89.31","31109","0","0","0","0.93","0","0","0","0","0","0","0","15.5","0","0","0","0","0"
"620.3","3.49","0","0","110901","5","0","0","50000","0.66","20","114.9","0","150","0","0","0","0","5.94","0","100.5","31109","0","0","0","1.11","0","0","0","0","0","0","0","18.6","0","0","0","0","0"
"412.1","2.85","0","4.42","111001","1","0","0","10000","0.32","0","45.78","0","15","0","0","0","0","2.62","39.76","0","31110","0","0","0","0.29","0","0","0","0","0","0","0","0","0","10","0","0","0"
"494.5","3.42","0","6.63","111001","2","0","0","20000","0.48","0","68.67","0","30","0","0","0","0","3.14","47.71","0","31110","0","0","0","0.44","0","0","0","0","0","0","0","0","0","10","0","0","0"
"576.9","3.99","0","8.84","111001","3","0","0","30000","0.64","0","91.56","0","100","0","0","0","0","3.67","55.66","0","31110","0","0","0","0.58","0","0","0","0","0","0","0","0","0","10","0","0","0"
"659.4","4.56","0","11.05","111001","4","0","0","40000","0.8","0","114.5","0","120","0","0","0","0","4.19","63.62","0","31110","0","0","0","0.73","0","0","0","0","0","0","0","0","0","10","0","0","0"
"741.8","5.13","0","13.26","111001","5","0","0","50000","0.96","0","137.4","0","150","0","0","0","0","4.72","71.57","0","31110","0","0","0","0.87","0","0","0","0","0","0","0","0","0","10","0","0","0"
"282","1.82","0","5.29","111101","1","0","0","10000","0.2","0","31.33","0","15","0","0","0","0","2.05","47.62","0","31111","0","0","0","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338.4","2.18","0","7.94","111101","2","0","0","20000","0.3","0","47","0","30","0","0","0","0","2.46","57.14","0","31111","0","0","0","0.35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394.8","2.55","0","10.58","111101","3","0","0","30000","0.4","0","62.66","0","100","0","0","0","0","2.87","66.67","0","31111","0","0","0","0.46","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451.2","2.91","0","13.23","111101","4","0","0","40000","0.5","0","78.33","0","120","0","0","0","0","3.28","76.19","0","31111","0","0","0","0.58","0","0","0","0","0","0","0","0","0","0","0","0","0"
"507.6","3.28","0","15.87","111101","5","0","0","50000","0.6","0","93.99","0","150","0","0","0","0","3.69","85.72","0","31111","0","0","0","0.69","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344.6","2.39","0","0","111201","1","0","0","10000","0.27","15","38.29","0","15","0","0","0","0","2.62","0","56.39","31112","0","0","0","0.29","0","0","0","0","0","0","0","6.27","0","0","0","0","0"
"413.5","2.87","0","0","111201","2","0","0","20000","0.41","15","57.44","0","30","0","0","0","0","3.14","0","67.67","31112","0","0","0","0.44","0","0","0","0","0","0","0","9.41","0","0","0","0","0"
"482.4","3.35","0","0","111201","3","0","0","30000","0.54","15","76.58","0","100","0","0","0","0","3.67","0","78.95","31112","0","0","0","0.58","0","0","0","0","0","0","0","12.54","0","0","0","0","0"
"551.4","3.82","0","0","111201","4","0","0","40000","0.68","15","95.73","0","120","0","0","0","0","4.19","0","90.22","31112","0","0","0","0.73","0","0","0","0","0","0","0","15.68","0","0","0","0","0"
"620.3","4.3","0","0","111201","5","0","0","50000","0.81","15","114.9","0","150","0","0","0","0","4.72","0","101.5","31112","0","0","0","0.87","0","0","0","0","0","0","0","18.81","0","0","0","0","0"
"353.2","1.94","0","0","111301","1","0","0","10000","0.22","10","39.24","0","15","0","0","0","0","2.05","0","52.97","31113","0","0","0","0.23","0","0","0","0","0","0","0","5.89","0","0","0","0","0"
"423.8","2.33","0","0","111301","2","0","0","20000","0.33","10","58.86","0","30","0","0","0","0","2.46","0","63.56","31113","0","0","0","0.35","0","0","0","0","0","0","0","8.84","0","0","0","0","0"
"494.5","2.72","0","0","111301","3","0","0","30000","0.44","10","78.48","0","100","0","0","0","0","2.87","0","74.16","31113","0","0","0","0.46","0","0","0","0","0","0","0","11.78","0","0","0","0","0"
"565.1","3.1","0","0","111301","4","0","0","40000","0.55","10","98.1","0","120","0","0","0","0","3.28","0","84.75","31113","0","0","0","0.58","0","0","0","0","0","0","0","14.73","0","0","0","0","0"
"635.8","3.49","0","0","111301","5","0","0","50000","0.66","10","117.8","0","150","0","0","0","0","3.69","0","95.35","31113","0","0","0","0.69","0","0","0","0","0","0","0","17.67","0","0","0","0","0"
"286.3","2.05","0","5.13","111401","1","0","0","10000","0.23","0","31.81","0","15","0","0","0","0","2.05","46.14","0","31114","0","0","0","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343.6","2.46","0","7.7","111401","2","0","0","20000","0.35","0","47.72","0","30","0","0","0","0","2.46","55.37","0","31114","0","0","0","0.35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400.8","2.87","0","10.26","111401","3","0","0","30000","0.46","0","63.62","0","100","0","0","0","0","2.87","64.6","0","31114","0","0","0","0.46","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458.1","3.28","0","12.83","111401","4","0","0","40000","0.58","0","79.53","0","120","0","0","0","0","3.28","73.82","0","31114","0","0","0","0.58","0","0","0","0","0","0","0","0","0","0","0","0","0"
"515.3","3.69","0","15.39","111401","5","0","0","50000","0.69","0","95.43","0","150","0","0","0","0","3.69","83.05","0","31114","0","0","0","0.69","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323.8","2.39","0","0","111501","1","0","0","10000","0.27","15","35.97","0","15","0","0","0","0","2.62","0","58.78","31115","0","0","0","0.29","0","0","0","0","0","0","0","6.53","0","0","0","0","0"
"388.6","2.87","0","0","111501","2","0","0","20000","0.41","15","53.96","0","30","0","0","0","0","3.14","0","70.54","31115","0","0","0","0.44","0","0","0","0","0","0","0","9.8","0","0","0","0","0"
"453.3","3.35","0","0","111501","3","0","0","30000","0.54","15","71.94","0","100","0","0","0","0","3.67","0","82.29","31115","0","0","0","0.58","0","0","0","0","0","0","0","13.06","0","0","0","0","0"
"518.1","3.82","0","0","111501","4","0","0","40000","0.68","15","89.93","0","120","0","0","0","0","4.19","0","94.05","31115","0","0","0","0.73","0","0","0","0","0","0","0","16.33","0","0","0","0","0"
"582.8","4.3","0","0","111501","5","0","0","50000","0.81","15","108","0","150","0","0","0","0","4.72","0","105.8","31115","0","0","0","0.87","0","0","0","0","0","0","0","19.59","0","0","0","0","0"
"392.5","2.39","0","0","111601","1","0","0","10000","0.27","10","43.61","0","15","0","0","0","0","2.96","0","42.49","31116","0","0","0","0.33","0","0","0","0","0","0","0","4.72","0","0","0","0","0"
"471","2.87","0","0","111601","2","0","0","20000","0.41","10","65.42","0","30","0","0","0","0","3.55","0","50.99","31116","0","0","0","0.5","0","0","0","0","0","0","0","7.08","0","0","0","0","0"
"549.5","3.35","0","0","111601","3","0","0","30000","0.54","10","87.22","0","100","0","0","0","0","4.14","0","59.49","31116","0","0","0","0.66","0","0","0","0","0","0","0","9.44","0","0","0","0","0"
"628","3.82","0","0","111601","4","0","0","40000","0.68","10","109.1","0","120","0","0","0","0","4.74","0","67.98","31116","0","0","0","0.83","0","0","0","0","0","0","0","11.8","0","0","0","0","0"
"706.5","4.3","0","0","111601","5","0","0","50000","0.81","10","130.9","0","150","0","0","0","0","5.33","0","76.48","31116","0","0","0","0.99","0","0","0","0","0","0","0","14.16","0","0","0","0","0"
"344.6","2.16","0","6.47","111701","1","0","0","10000","0.24","0","38.29","0","15","0","0","0","0","2.51","58.22","0","31117","0","0","0","0.28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413.5","2.59","0","9.71","111701","2","0","0","20000","0.36","0","57.44","0","30","0","0","0","0","3.01","69.86","0","31117","0","0","0","0.42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"482.4","3.02","0","12.94","111701","3","0","0","30000","0.48","0","76.58","0","100","0","0","0","0","3.51","81.51","0","31117","0","0","0","0.56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"551.4","3.46","0","16.18","111701","4","0","0","40000","0.6","0","95.73","0","120","0","0","0","0","4.02","93.15","0","31117","0","0","0","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620.3","3.89","0","19.41","111701","5","0","0","50000","0.72","0","114.9","0","150","0","0","0","0","4.52","104.8","0","31117","0","0","0","0.84","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396.9","2.16","0","0","111801","1","0","0","10000","0.24","15","44.1","0","15","0","0","0","0","2.39","0","52.97","31118","0","0","0","0.27","0","0","0","0","0","0","0","5.89","0","0","0","0","0"
"476.3","2.59","0","0","111801","2","0","0","20000","0.36","15","66.15","0","30","0","0","0","0","2.87","0","63.56","31118","0","0","0","0.41","0","0","0","0","0","0","0","8.84","0","0","0","0","0"
"555.7","3.02","0","0","111801","3","0","0","30000","0.48","15","88.2","0","100","0","0","0","0","3.35","0","74.16","31118","0","0","0","0.54","0","0","0","0","0","0","0","11.78","0","0","0","0","0"
"635","3.46","0","0","111801","4","0","0","40000","0.6","15","110.3","0","120","0","0","0","0","3.82","0","84.75","31118","0","0","0","0.68","0","0","0","0","0","0","0","14.73","0","0","0","0","0"
"714.4","3.89","0","0","111801","5","0","0","50000","0.72","15","132.3","0","150","0","0","0","0","4.3","0","95.35","31118","0","0","0","0.81","0","0","0","0","0","0","0","17.67","0","0","0","0","0"
"396.9","3.53","0","0","111901","1","0","0","10000","0.39","5","44.1","0","15","0","0","0","0","3.76","0","39.99","31119","0","0","0","0.42","0","0","0","0","0","0","0","4.44","0","0","0","0","0"
"476.3","4.24","0","0","111901","2","0","0","20000","0.59","5","66.15","0","30","0","0","0","0","4.51","0","47.99","31119","0","0","0","0.63","0","0","0","0","0","0","0","6.66","0","0","0","0","0"
"555.7","4.94","0","0","111901","3","0","0","30000","0.78","5","88.2","0","100","0","0","0","0","5.26","0","55.99","31119","0","0","0","0.84","0","0","0","0","0","0","0","8.88","0","0","0","0","0"
"635","5.65","0","0","111901","4","0","0","40000","0.98","5","110.3","0","120","0","0","0","0","6.02","0","63.98","31119","0","0","0","1.05","0","0","0","0","0","0","0","11.1","0","0","0","0","0"
"714.4","6.35","0","0","111901","5","0","0","50000","1.17","5","132.3","0","150","0","0","0","0","6.77","0","71.98","31119","0","0","0","1.26","0","0","0","0","0","0","0","13.32","0","0","0","0","0"
"282","1.71","0","5.24","112001","1","0","0","10000","0.19","0","31.33","0","15","0","0","0","0","2.28","47.16","0","31120","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338.4","2.05","0","7.86","112001","2","0","0","20000","0.29","0","47","0","30","0","0","0","0","2.74","56.59","0","31120","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394.8","2.39","0","10.48","112001","3","0","0","30000","0.38","0","62.66","0","100","0","0","0","0","3.19","66.02","0","31120","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451.2","2.74","0","13.1","112001","4","0","0","40000","0.48","0","78.33","0","120","0","0","0","0","3.65","75.46","0","31120","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"507.6","3.08","0","15.72","112001","5","0","0","50000","0.57","0","93.99","0","150","0","0","0","0","4.1","84.89","0","31120","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333.2","2.51","0","4.38","112101","1","0","0","10000","0.28","0","37.03","0","15","0","0","0","0","1.82","39.42","0","31121","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399.8","3.01","0","6.57","112101","2","0","0","20000","0.42","0","55.55","0","30","0","0","0","0","2.18","47.3","0","31121","0","0","0","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466.5","3.51","0","8.76","112101","3","0","0","30000","0.56","0","74.06","0","100","0","0","0","0","2.55","55.19","0","31121","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"533.1","4.02","0","10.95","112101","4","0","0","40000","0.7","0","92.58","0","120","0","0","0","0","2.91","63.07","0","31121","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"599.8","4.52","0","13.14","112101","5","0","0","50000","0.84","0","111.1","0","150","0","0","0","0","3.28","70.96","0","31121","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","2.28","0","4.23","112201","1","0","0","10000","0.25","0","36.56","0","15","0","0","0","0","2.51","38.05","0","31122","0","0","0","0.28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394.8","2.74","0","6.35","112201","2","0","0","20000","0.38","0","54.84","0","30","0","0","0","0","3.01","45.66","0","31122","0","0","0","0.42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460.6","3.19","0","8.46","112201","3","0","0","30000","0.5","0","73.12","0","100","0","0","0","0","3.51","53.27","0","31122","0","0","0","0.56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526.4","3.65","0","10.58","112201","4","0","0","40000","0.63","0","91.4","0","120","0","0","0","0","4.02","60.88","0","31122","0","0","0","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"592.2","4.1","0","12.69","112201","5","0","0","50000","0.75","0","109.7","0","150","0","0","0","0","4.52","68.49","0","31122","0","0","0","0.84","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290.5","2.05","0","0","112301","1","0","0","10000","0.23","10","32.28","0","15","0","0","0","0","2.05","0","45.23","31123","0","0","0","0.23","0","0","0","0","0","0","0","5.03","0","0","0","0","0"
"348.6","2.46","0","0","112301","2","0","0","20000","0.35","10","48.42","0","30","0","0","0","0","2.46","0","54.28","31123","0","0","0","0.35","0","0","0","0","0","0","0","7.55","0","0","0","0","0"
"406.7","2.87","0","0","112301","3","0","0","30000","0.46","10","64.56","0","100","0","0","0","0","2.87","0","63.32","31123","0","0","0","0.46","0","0","0","0","0","0","0","10.06","0","0","0","0","0"
"464.8","3.28","0","0","112301","4","0","0","40000","0.58","10","80.7","0","120","0","0","0","0","3.28","0","72.37","31123","0","0","0","0.58","0","0","0","0","0","0","0","12.58","0","0","0","0","0"
"522.9","3.69","0","0","112301","5","0","0","50000","0.69","10","96.84","0","150","0","0","0","0","3.69","0","81.41","31123","0","0","0","0.69","0","0","0","0","0","0","0","15.09","0","0","0","0","0"
"290.5","2.05","0","0","112401","1","0","0","10000","0.23","10","32.28","0","15","0","0","0","0","2.28","0","44.32","31124","0","0","0","0.25","0","0","0","0","0","0","0","4.92","0","0","0","0","0"
"348.6","2.46","0","0","112401","2","0","0","20000","0.35","10","48.42","0","30","0","0","0","0","2.74","0","53.18","31124","0","0","0","0.38","0","0","0","0","0","0","0","7.38","0","0","0","0","0"
"406.7","2.87","0","0","112401","3","0","0","30000","0.46","10","64.56","0","100","0","0","0","0","3.19","0","62.05","31124","0","0","0","0.5","0","0","0","0","0","0","0","9.84","0","0","0","0","0"
"464.8","3.28","0","0","112401","4","0","0","40000","0.58","10","80.7","0","120","0","0","0","0","3.65","0","70.91","31124","0","0","0","0.63","0","0","0","0","0","0","0","12.3","0","0","0","0","0"
"522.9","3.69","0","0","112401","5","0","0","50000","0.69","10","96.84","0","150","0","0","0","0","4.1","0","79.78","31124","0","0","0","0.75","0","0","0","0","0","0","0","14.76","0","0","0","0","0"
"480.4","3.08","0","0","112501","1","0","0","10000","0.34","10","53.38","0","15","0","0","0","0","4.1","0","31.78","31125","0","0","0","0.46","0","0","0","0","0","0","0","3.53","0","0","0","0","0"
"576.5","3.7","0","0","112501","2","0","0","20000","0.51","10","80.07","0","30","0","0","0","0","4.92","0","38.14","31125","0","0","0","0.69","0","0","0","0","0","0","0","5.3","0","0","0","0","0"
"672.6","4.31","0","0","112501","3","0","0","30000","0.68","10","106.8","0","100","0","0","0","0","5.74","0","44.49","31125","0","0","0","0.92","0","0","0","0","0","0","0","7.06","0","0","0","0","0"
"768.6","4.93","0","0","112501","4","0","0","40000","0.85","10","133.5","0","120","0","0","0","0","6.56","0","50.85","31125","0","0","0","1.15","0","0","0","0","0","0","0","8.83","0","0","0","0","0"
"864.7","5.54","0","0","112501","5","0","0","50000","1.02","10","160.2","0","150","0","0","0","0","7.38","0","57.2","31125","0","0","0","1.38","0","0","0","0","0","0","0","10.59","0","0","0","0","0"
"307.6","2.16","0","4.59","112601","1","0","0","10000","0.24","0","34.18","0","15","0","0","0","0","2.39","41.35","0","31126","0","0","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369.1","2.59","0","6.89","112601","2","0","0","20000","0.36","0","51.27","0","30","0","0","0","0","2.87","49.62","0","31126","0","0","0","0.41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430.6","3.02","0","9.18","112601","3","0","0","30000","0.48","0","68.36","0","100","0","0","0","0","3.35","57.89","0","31126","0","0","0","0.54","0","0","0","0","0","0","0","0","0","0","0","0","0"
"492.2","3.46","0","11.48","112601","4","0","0","40000","0.6","0","85.45","0","120","0","0","0","0","3.82","66.16","0","31126","0","0","0","0.68","0","0","0","0","0","0","0","0","0","0","0","0","0"
"553.7","3.89","0","13.77","112601","5","0","0","50000","0.72","0","102.6","0","150","0","0","0","0","4.3","74.43","0","31126","0","0","0","0.81","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323.8","2.62","0","0","112701","1","0","0","10000","0.29","15","35.97","0","15","0","0","0","0","2.51","0","51.38","31127","0","0","0","0.28","0","0","0","0","0","0","0","5.71","0","0","0","0","0"
"388.6","3.14","0","0","112701","2","0","0","20000","0.44","15","53.96","0","30","0","0","0","0","3.01","0","61.66","31127","0","0","0","0.42","0","0","0","0","0","0","0","8.57","0","0","0","0","0"
"453.3","3.67","0","0","112701","3","0","0","30000","0.58","15","71.94","0","100","0","0","0","0","3.51","0","71.93","31127","0","0","0","0.56","0","0","0","0","0","0","0","11.42","0","0","0","0","0"
"518.1","4.19","0","0","112701","4","0","0","40000","0.73","15","89.93","0","120","0","0","0","0","4.02","0","82.21","31127","0","0","0","0.7","0","0","0","0","0","0","0","14.28","0","0","0","0","0"
"582.8","4.72","0","0","112701","5","0","0","50000","0.87","15","108","0","150","0","0","0","0","4.52","0","92.48","31127","0","0","0","0.84","0","0","0","0","0","0","0","17.13","0","0","0","0","0"
"363.1","2.28","0","0","112801","1","0","0","10000","0.25","15","40.34","0","15","0","0","0","0","2.51","0","48.65","31128","0","0","0","0.28","0","0","0","0","0","0","0","5.41","0","0","0","0","0"
"435.7","2.74","0","0","112801","2","0","0","20000","0.38","15","60.51","0","30","0","0","0","0","3.01","0","58.38","31128","0","0","0","0.42","0","0","0","0","0","0","0","8.12","0","0","0","0","0"
"508.3","3.19","0","0","112801","3","0","0","30000","0.5","15","80.68","0","100","0","0","0","0","3.51","0","68.11","31128","0","0","0","0.56","0","0","0","0","0","0","0","10.82","0","0","0","0","0"
"581","3.65","0","0","112801","4","0","0","40000","0.63","15","100.9","0","120","0","0","0","0","4.02","0","77.84","31128","0","0","0","0.7","0","0","0","0","0","0","0","13.53","0","0","0","0","0"
"653.6","4.1","0","0","112801","5","0","0","50000","0.75","15","121.1","0","150","0","0","0","0","4.52","0","87.57","31128","0","0","0","0.84","0","0","0","0","0","0","0","16.23","0","0","0","0","0"
"282","2.16","0","0","112901","1","0","0","10000","0.24","20","31.33","0","15","0","0","0","0","1.94","0","46.14","31129","0","0","0","0.22","0","0","0","0","0","0","0","5.13","0","0","0","0","0"
"338.4","2.59","0","0","112901","2","0","0","20000","0.36","20","47","0","30","0","0","0","0","2.33","0","55.37","31129","0","0","0","0.33","0","0","0","0","0","0","0","7.7","0","0","0","0","0"
"394.8","3.02","0","0","112901","3","0","0","30000","0.48","20","62.66","0","100","0","0","0","0","2.72","0","64.6","31129","0","0","0","0.44","0","0","0","0","0","0","0","10.26","0","0","0","0","0"
"451.2","3.46","0","0","112901","4","0","0","40000","0.6","20","78.33","0","120","0","0","0","0","3.1","0","73.82","31129","0","0","0","0.55","0","0","0","0","0","0","0","12.83","0","0","0","0","0"
"507.6","3.89","0","0","112901","5","0","0","50000","0.72","20","93.99","0","150","0","0","0","0","3.49","0","83.05","31129","0","0","0","0.66","0","0","0","0","0","0","0","15.39","0","0","0","0","0"
"392.5","2.28","0","0","113001","1","0","0","10000","0.25","10","43.61","0","15","0","0","0","0","2.73","0","44.2","31130","0","0","0","0.3","0","0","0","0","0","0","0","4.91","0","0","0","0","0"
