09a11528222639179fb43b9706012821dd417052126ba2eae4a8bfdbbd07c35b,665338159ccd63318e2f79c86f4bf4282cc53f45dfb0c0b613b9e168abe5da02,6abf07217b3946c9425baf4b2ca80e9618317af01042c6a1b1d8b9946a14029e,09a373c096dddbc769c64b7e7e9aed720e8499c94182555bc48f8fc8962666d7,ee3cbd0df30a0622af4e7a0f9628eaa7f47fe56db39c7998471ab17b8dab6916,6d0b7398d733e05cb85ab713559201d78bba255267b8d3b8a2f0db1acd4683d6,c5d988dfeeca1d85ea90d36006fa99eb5b2b32bdd52be196161273e6869e1758,0c4ddf61472a39a80c5a43d6be3329e436340f264feed0c6ddfe344b9cc85636,162d1f873bea23f37958b41d6c2e1494e1afb2991fa4c717e120d4b712c92288,dd9a3b956b393b4d64affefe80083c411e9975197e411f304dedac4dcb15edd3,b32f43e543964c4ea5336250fe43efb6b3725b24bd5f24a491e5ebacbb09c78b,8240a0fd9993e820a8624c225d5eb490d1d545eb33b55d309920cddddcb10ebb,1c05e2f38243431f56046ffa42e210c97995ba1a872d6555ac3e2ab06680b66e,e44d9294e0eb86a5c7e58f3631dbe78f434e5284cef74545656721c6b2ea2057,6dc979d1fa1a8a3b731d58549eec1790c579cdf851f140278e7349127488238c,d818b2b6e53b981f156a6077b04c553bee1d8a78e38279bd1d5a87074962719e,c78ada34389ea9231b86b11cae633ccc06dd2dfefa27b01e3308b3a173b0d9f1,5138d0c94678f9efa4541766441693de558978999c5422914b89ac89b08d1d20,1bf39f12f7c480749a39ab3bebfe4d679df5056356d935a3143ef50cbf0477b2,f85a5cce5bd7e6664b276bebb13b9d24713786bc29d4ca7b4f6113c6f794becc,14f0527ac2b7fafe284077b5ecebfbf3effd0c38c59a64e3903fa9f80f021e7b,d442364e9485351eb3a29bcc6189f94c282ad0333b129816ccc63c494fb1f7b7,39cf7826e0986db54392e138d8ea958e48c460174c1b9d4444315093a5274d1f,48be942dceb75ac58581428ae5773031fa6bfb72a5c83e5ce88c5bf0aaa157f8,f28b216bc5fa7b781cdda72c6ef4947029074ac64cbdc7d97e7fd5413a6cb6cd,942bf26230d38ca45f62c2bcca6be2d070cff81072e8b509f55be29ddb8cf2a4,2badc201122720132e1d54baf92b83d884e7c53027d3a84bb5f57a35810348ca,1e23172f87b0ebbce0d1ccb0ace8f2991f28d324e7707c1e5d4b94ac174f0f80,86dde55864d7e1b096404f419a3ee7250cf72075e154cabb0bcc7b3b3e9896d0,cdb7031c15522cfc9840edeed5f1fb9c755b4f0aad81177e32a501899500a9df,fa0132ae49fb96a3d69c37b8ea07a85e0777239e5b82e37e4b398ec2933a4a03,46785605c3a47cada4cfcbec3ace9b0adf382ff5be0fe41cfe7558b96e40fe98,3d189c150149e1d0d9af2dbafe4594837459c835d03b1b9c87381199b14385a1,5af2dcb6e394502f4e635ad20a1c7224a7823e6ef03b3037253e63f896890858,ad6ada292fd2ff20bb23656008f7218eb9cee18ffa0d62fe08b5e436a94ee86d,005002bc59dc0443c79bfe7590baf74ec491dfaf4fbedf66368319bad3d5d817,8041855a24c26dcb5dce2345345ec373193efff3400fc83c71174dc2b0b1e9fd,f5ec93b7e915ba0a1426cc71547ac818a897531fa0d1d11ad4b31b3526498ec7,f2f40f4242a8b2b8ad0c7dbf4808026e99a1b5363cf938274c35d53701710d99,d3007a7c5e7b5fabebf885e33f46147f1a99c5a2c103e7c790e080dc2fcb4a17,9dc011103f405954275291ec6970e35b0f517f602c9f3eefdd229db8d0094a02,e29a6d51b6c9d26c912a3adbada6adc4a0a1dca4575441c7f40f52c552aaee51,4c80aef89e2ad34c59c83a456ebc19a122c0784c206d64ea6eec919a534c0457,8887e797b2b34d6451488e3b018417b9eaa22213e52a52030656c63d858fb055
"135","bgm_M41","0","bgm_M41","0","-156","650022072","9","0","0","101241","0","20022107","-142","0","101242","100590","1","bgm_M41","1","0","20022","0","650022071","0","bgm_M41","650022073","0","王都ランドソル 1-7","101243","9","20022101","650022107","0","7","0","90","101241","bgm_M41","0","9","bgm_M41","650022125","0"
"135","bgm_M41","0","bgm_M41","0","27","650022082","9","0","0","101241","0","20022108","-33","0","101242","100200","1","bgm_M41","1","0","20022","0","650022081","0","bgm_M41","650022083","0","王都ランドソル 1-8","101243","9","20022101","650022108","0","8","0","90","101241","bgm_M41","0","9","bgm_M41","650022126","0"
"135","bgm_M41","0","bgm_M41","0","-102","650022092","9","0","0","101241","0","20022109","90","0","101242","100590","1","bgm_M41","1","0","20022","0","650022091","0","bgm_M41","650022093","0","王都ランドソル 1-9","101243","9","20022101","650022109","0","9","0","90","101241","bgm_M41","0","9","bgm_M41","650022127","0"
"135","bgm_M41","0","bgm_M41","0","-100","650022102","9","0","0","101241","0","20022110","295","0","101242","100190","1","bgm_M41","1","0","20022","0","650022101","0","bgm_M41","650022103","0","王都ランドソル 1-10","101243","9","20022101","650022110","0","10","0","90","101241","bgm_M41","0","9","bgm_M41","650022122","0"
"150","bgm_M41","0","bgm_M41","0","90","650022112","10","0","0","101241","0","20022111","186","0","101242","100190","1","bgm_M41","1","0","20022","0","650022111","0","bgm_M41","650022113","0","王都ランドソル 1-11","101243","10","20022101","650022111","0","11","0","90","101241","bgm_M41","0","10","bgm_M41","650022124","0"
"150","bgm_M41","0","bgm_M41","0","55","650022122","10","0","0","101241","0","20022112","390","0","101242","100200","1","bgm_M41","1","0","20022","0","650022121","0","bgm_M41","650022123","0","王都ランドソル 1-12","101243","10","20022101","650022112","0","12","0","90","101241","bgm_M41","0","10","bgm_M41","650022125","0"
"150","bgm_M41","0","bgm_M41","0","88","650022132","10","0","0","101241","0","20022113","585","0","101242","100200","1","bgm_M41","1","0","20022","0","650022131","0","bgm_M41","650022133","0","王都ランドソル 1-13","101243","10","20022101","650022113","0","13","0","90","101241","bgm_M41","0","10","bgm_M41","650022126","0"
"150","bgm_M41","0","bgm_M41","0","-97","650022142","10","0","0","101241","0","20022114","500","0","101242","100190","1","bgm_M41","1","0","20022","0","650022141","0","bgm_M41","650022143","0","王都ランドソル 1-14","101243","10","20022101","650022114","0","14","0","90","101241","bgm_M41","0","10","bgm_M41","650022127","0"
"150","bgm_M41","0","bgm_M41","0","-160","650022152","10","0","0","101241","0","20022115","651","0","101242","100190","1","bgm_M41","1","0","20022","0","650022151","0","bgm_M41","650022153","0","王都ランドソル 1-15","101243","10","20022101","650022115","0","15","0","90","101241","bgm_M41","0","10","bgm_M41","650022123","0"
"240","bgm_M41","0","bgm_M41","54","50","650022162","10","0","31123","102364","0","20022201","-500","0","102362","100190","1","bgm_M41","2","0","20022","0","650022161","5","bgm_M41","650022163","0","王都ランドソル 1-1","102363","16","20022201","650022116","2","16","1","90","102361","bgm_M41","0","16","bgm_M41","650022121","0"
"240","bgm_M41","0","bgm_M41","54","-120","650022172","10","0","31049","102364","0","20022202","-310","0","102362","100590","1","bgm_M41","2","0","20022","0","650022171","5","bgm_M41","650022173","0","王都ランドソル 1-2","102363","16","20022201","650022117","2","17","1","90","102361","bgm_M41","0","16","bgm_M41","650022121","0"
"270","bgm_M41","0","bgm_M41","54","45","650022182","10","0","31123","102364","0","20022203","-145","0","102362","100200","1","bgm_M41","2","0","20022","0","650022181","5","bgm_M41","650022183","0","王都ランドソル 1-3","102363","18","20022201","650022118","2","18","1","90","102361","bgm_M41","0","18","bgm_M41","650022121","0"
"270","bgm_M41","0","bgm_M41","54","45","650022192","10","0","31049","102364","0","20022204","95","0","102362","100200","1","bgm_M41","2","0","20022","0","650022191","5","bgm_M41","650022193","0","王都ランドソル 1-4","102363","18","20022201","650022119","2","19","1","90","102361","bgm_M41","0","18","bgm_M41","650022121","0"
"300","bgm_M41","0","bgm_M41","54","-155","650022202","10","0","31123","102364","0","20022205","210","0","102362","100590","1","bgm_M41","2","0","20022","0","650022201","5","bgm_M41","650022203","0","王都ランドソル 1-5","102363","20","20022201","650022120","2","20","1","90","102361","bgm_M41","0","20","bgm_M41","650022121","0"
"120","bgm_M41","0","bgm_M41","0","21","650023012","8","0","0","102461","0","20023101","-700","0","102462","100590","1","bgm_M41","1","0","20023","0","650023011","0","bgm_M41","650023013","0","聖テレサ女学院 1-1","102463","8","20023101","650023101","0","1","0","90","102461","bgm_M41","0","8","bgm_M41","650023124","0"
"120","bgm_M41","0","bgm_M41","0","-131","650023022","8","0","0","102461","0","20023102","-626","0","102462","100010","1","bgm_M41","1","0","20023","0","650023021","0","bgm_M41","650023023","0","聖テレサ女学院 1-2","102463","8","20023101","650023102","0","2","0","90","102461","bgm_M41","0","8","bgm_M41","650023125","0"
"120","bgm_M41","0","bgm_M41","0","-140","650023032","8","0","0","102461","0","20023103","-480","0","102462","100590","1","bgm_M41","1","0","20023","0","650023031","0","bgm_M41","650023033","0","聖テレサ女学院 1-3","102463","8","20023101","650023103","0","3","0","90","102461","bgm_M41","0","8","bgm_M41","650023126","0"
"120","bgm_M41","0","bgm_M41","0","28","650023042","8","0","0","101951","0","20023104","-519","0","101952","100510","1","bgm_M41","1","0","20023","0","650023041","0","bgm_M41","650023043","0","聖テレサ女学院 1-4","101953","8","20023101","650023104","0","4","0","90","101951","bgm_M41","0","8","bgm_M41","650023127","0"
"120","bgm_M41","0","bgm_M41","0","13","650023052","8","0","0","101951","0","20023105","-360","0","101952","100511","1","bgm_M41","1","0","20023","0","650023051","0","bgm_M41","650023053","0","聖テレサ女学院 1-5","101953","8","20023101","650023105","0","5","0","90","101951","bgm_M41","0","8","bgm_M41","650023123","0"
"135","bgm_M41","0","bgm_M41","0","-155","650023062","9","0","0","102461","0","20023106","-314","0","102462","100010","1","bgm_M41","1","0","20023","0","650023061","0","bgm_M41","650023063","0","聖テレサ女学院 1-6","102463","9","20023101","650023106","0","6","0","90","102461","bgm_M41","0","9","bgm_M41","650023124","0"
"135","bgm_M41","0","bgm_M41","0","-138","650023072","9","0","0","102461","0","20023107","-159","0","102462","100590","1","bgm_M41","1","0","20023","0","650023071","0","bgm_M41","650023073","0","聖テレサ女学院 1-7","102463","9","20023101","650023107","0","7","0","90","102461","bgm_M41","0","9","bgm_M41","650023125","0"
"135","bgm_M41","0","bgm_M41","0","34","650023082","9","0","0","101951","0","20023108","-176","0","101952","100510","1","bgm_M41","1","0","20023","0","650023081","0","bgm_M41","650023083","0","聖テレサ女学院 1-8","101953","9","20023101","650023108","0","8","0","90","101951","bgm_M41","0","9","bgm_M41","650023126","0"
"135","bgm_M41","0","bgm_M41","0","41","650023092","9","0","0","101951","0","20023109","11","0","101952","100511","1","bgm_M41","1","0","20023","0","650023091","0","bgm_M41","650023093","0","聖テレサ女学院 1-9","101953","9","20023101","650023109","0","9","0","90","101951","bgm_M41","0","9","bgm_M41","650023127","0"
"135","bgm_M41","0","bgm_M41","0","-143","650023102","9","0","0","102461","0","20023110","17","0","102462","100010","1","bgm_M41","1","0","20023","0","650023101","0","bgm_M41","650023103","0","聖テレサ女学院 1-10","102463","9","20023101","650023110","0","10","0","90","102461","bgm_M41","0","9","bgm_M41","650023122","0"
"150","bgm_M41","0","bgm_M41","0","-90","650023112","10","0","0","102461","0","20023111","165","0","102462","100590","1","bgm_M41","1","0","20023","0","650023111","0","bgm_M41","650023113","0","聖テレサ女学院 1-11","102463","10","20023101","650023111","0","11","0","90","102461","bgm_M41","0","10","bgm_M41","650023124","0"
"150","bgm_M41","0","bgm_M41","0","61","650023122","10","0","0","101951","0","20023112","227","0","101952","100510","1","bgm_M41","1","0","20023","0","650023121","0","bgm_M41","650023123","0","聖テレサ女学院 1-12","101953","10","20023101","650023112","0","12","0","90","101951","bgm_M41","0","10","bgm_M41","650023125","0"
"150","bgm_M41","0","bgm_M41","0","78","650023132","10","0","0","100021","0","20023113","381","0","100022","100020","1","bgm_M41","1","0","20023","0","650023131","0","bgm_M41","650023133","0","聖テレサ女学院 1-13","100023","10","20023101","650023113","0","13","0","90","100021","bgm_M41","0","10","bgm_M41","650023126","0"
"150","bgm_M41","0","bgm_M41","0","-79","650023142","10","0","0","101951","0","20023114","332","0","101952","100511","1","bgm_M41","1","0","20023","0","650023141","0","bgm_M41","650023143","0","聖テレサ女学院 1-14","101953","10","20023101","650023114","0","14","0","90","101951","bgm_M41","0","10","bgm_M41","650023127","0"
"150","bgm_M41","0","bgm_M41","0","-59","650023152","10","0","0","101951","0","20023115","490","0","101952","100510","1","bgm_M41","1","0","20023","0","650023151","0","bgm_M41","650023153","0","聖テレサ女学院 1-15","101953","10","20023101","650023115","0","15","0","90","101951","bgm_M41","0","10","bgm_M41","650023123","0"
"240","bgm_M41","0","bgm_M41","54","-119","650023162","10","0","31107","102471","0","20023201","-484","0","102472","100010","1","bgm_M41","2","0","20023","0","650023161","5","bgm_M41","650023163","0","聖テレサ女学院 1-1","102473","16","20023201","650023116","2","16","1","90","102471","bgm_M41","0","16","bgm_M41","650023121","0"
"240","bgm_M41","0","bgm_M41","54","28","650023172","10","0","31046","101951","0","20023202","-291","0","101952","100511","1","bgm_M41","2","0","20023","0","650023171","5","bgm_M41","650023173","0","聖テレサ女学院 1-2","101953","16","20023201","650023117","2","17","1","90","101951","bgm_M41","0","16","bgm_M41","650023121","0"
"270","bgm_M41","0","bgm_M41","54","-171","650023182","10","0","31107","102471","0","20023203","-168","0","102472","100010","1","bgm_M41","2","0","20023","0","650023181","5","bgm_M41","650023183","0","聖テレサ女学院 1-3","102473","18","20023201","650023118","2","18","1","90","102471","bgm_M41","0","18","bgm_M41","650023121","0"
"270","bgm_M41","0","bgm_M41","54","-95","650023192","10","0","31046","102471","0","20023204","90","0","102472","100590","1","bgm_M41","2","0","20023","0","650023191","5","bgm_M41","650023193","0","聖テレサ女学院 1-4","102473","18","20023201","650023119","2","19","1","90","102471","bgm_M41","0","18","bgm_M41","650023121","0"
"300","bgm_M41","0","bgm_M41","54","30","650023202","10","0","31107","101951","0","20023205","271","0","101952","100510","1","bgm_M41","2","0","20023","0","650023201","5","bgm_M41","650023203","0","聖テレサ女学院 1-5","101953","20","20023201","650023120","2","20","1","90","101951","bgm_M41","0","20","bgm_M41","650023121","0"
"120","bgm_M41","0","bgm_M41","0","89","650024012","8","0","0","102481","0","20024101","-198","0","102482","100050","1","bgm_M41","1","0","20024","0","650024011","0","bgm_M41","650024013","0","エリザベスパーク 1-1","102483","8","20024101","650024101","0","1","0","90","102481","bgm_M41","0","8","bgm_M41","650024124","0"
"120","bgm_M41","0","bgm_M41","0","9","650024022","8","0","0","102481","0","20024102","21","0","102482","100050","1","bgm_M41","1","0","20024","0","650024021","0","bgm_M41","650024023","0","エリザベスパーク 1-2","102483","8","20024101","650024102","0","2","0","90","102481","bgm_M41","0","8","bgm_M41","650024125","0"
"120","bgm_M41","0","bgm_M41","0","-85","650024032","8","0","0","102481","0","20024103","-342","0","102482","100250","1","bgm_M41","1","0","20024","0","650024031","0","bgm_M41","650024033","0","エリザベスパーク 1-3","102483","8","20024101","650024103","0","3","0","90","102481","bgm_M41","0","8","bgm_M41","650024126","0"
"120","bgm_M41","0","bgm_M41","0","-168","650024042","8","0","0","102481","0","20024104","-82","0","102482","100440","1","bgm_M41","1","0","20024","0","650024041","0","bgm_M41","650024043","0","エリザベスパーク 1-4","102483","8","20024101","650024104","0","4","0","90","102481","bgm_M41","0","8","bgm_M41","650024127","0"
"120","bgm_M41","0","bgm_M41","0","-93","650024052","8","0","0","102481","0","20024105","267","0","102482","100250","1","bgm_M41","1","0","20024","0","650024051","0","bgm_M41","650024053","0","エリザベスパーク 1-5","102483","8","20024101","650024105","0","5","0","90","102481","bgm_M41","0","8","bgm_M41","650024123","0"
"135","bgm_M41","0","bgm_M41","0","5","650024062","9","0","0","101581","0","20024106","-461","0","101582","100590","1","bgm_M41","1","0","20024","0","650024061","0","bgm_M41","650024063","0","王都ランドソル 1-6","101583","9","20024102","650024106","0","6","0","90","101581","bgm_M41","0","9","bgm_M41","650024124","0"
"135","bgm_M41","0","bgm_M41","0","96","650024072","9","0","0","101581","0","20024107","-297","0","101582","100190","1","bgm_M41","1","0","20024","0","650024071","0","bgm_M41","650024073","0","王都ランドソル 1-7","101583","9","20024102","650024107","0","7","0","90","101581","bgm_M41","0","9","bgm_M41","650024125","0"
"135","bgm_M41","0","bgm_M41","0","-114","650024082","9","0","0","101581","0","20024108","-190","0","101582","100200","1","bgm_M41","1","0","20024","0","650024081","0","bgm_M41","650024083","0","王都ランドソル 1-8","101583","9","20024102","650024108","0","8","0","90","101581","bgm_M41","0","9","bgm_M41","650024126","0"
"135","bgm_M41","0","bgm_M41","0","-17","650024092","9","0","0","101581","0","20024109","-34","0","101582","100590","1","bgm_M41","1","0","20024","0","650024091","0","bgm_M41","650024093","0","王都ランドソル 1-9","101583","9","20024102","650024109","0","9","0","90","101581","bgm_M41","0","9","bgm_M41","650024127","0"
"135","bgm_M41","0","bgm_M41","0","66","650024102","9","0","0","101581","0","20024110","134","0","101582","100190","1","bgm_M41","1","0","20024","0","650024101","0","bgm_M41","650024103","0","王都ランドソル 1-10","101583","9","20024102","650024110","0","10","0","90","101581","bgm_M41","0","9","bgm_M41","650024122","0"
"150","bgm_M41","0","bgm_M41","0","-73","650024112","10","0","0","101581","0","20024111","294","0","101582","100200","1","bgm_M41","1","0","20024","0","650024111","0","bgm_M41","650024113","0","王都ランドソル 1-11","101583","10","20024102","650024111","0","11","0","90","101581","bgm_M41","0","10","bgm_M41","650024124","0"
"150","bgm_M41","0","bgm_M41","0","1","650024122","10","0","0","101581","0","20024112","457","0","101582","100190","1","bgm_M41","1","0","20024","0","650024121","0","bgm_M41","650024123","0","王都ランドソル 1-12","101583","10","20024102","650024112","0","12","0","90","101581","bgm_M41","0","10","bgm_M41","650024125","0"
"150","bgm_M41","0","bgm_M41","0","-29","650024132","10","0","0","102481","0","20024113","-309","0","102482","100250","1","bgm_M41","1","0","20024","0","650024131","0","bgm_M41","650024133","0","エリザベスパーク 1-13","102483","10","20024103","650024113","0","13","0","90","102481","bgm_M41","0","10","bgm_M41","650024126","0"
"150","bgm_M41","0","bgm_M41","0","-123","650024142","10","0","0","102481","0","20024114","-88","0","102482","100440","1","bgm_M41","1","0","20024","0","650024141","0","bgm_M41","650024143","0","エリザベスパーク 1-14","102483","10","20024103","650024114","0","14","0","90","102481","bgm_M41","0","10","bgm_M41","650024127","0"
"150","bgm_M41","0","bgm_M41","0","-83","650024152","10","0","0","102481","0","20024115","186","0","102482","100250","1","bgm_M41","1","0","20024","0","650024151","0","bgm_M41","650024153","0","エリザベスパーク 1-15","102483","10","20024103","650024115","0","15","0","90","102481","bgm_M41","0","10","bgm_M41","650024123","0"
"240","bgm_M41","0","bgm_M41","54","84","650024162","10","0","31028","102491","0","20024201","-324","0","102492","100050","1","bgm_M41","2","0","20024","0","650024161","5","bgm_M41","650024163","0","エリザベスパーク 1-1","102493","16","20024201","650024116","2","16","1","90","102491","bgm_M41","0","16","bgm_M41","650024121","0"
"240","bgm_M41","0","bgm_M41","54","-32","650024172","10","0","31033","102491","0","20024202","-178","0","102492","100050","1","bgm_M41","2","0","20024","0","650024171","5","bgm_M41","650024173","0","エリザベスパーク 1-2","102493","16","20024201","650024117","2","17","1","90","102491","bgm_M41","0","16","bgm_M41","650024121","0"
"270","bgm_M41","0","bgm_M41","54","-153","650024182","10","0","31028","102491","0","20024203","-382","0","102492","100250","1","bgm_M41","2","0","20024","0","650024181","5","bgm_M41","650024183","0","エリザベスパーク 1-3","102493","18","20024201","650024118","2","18","1","90","102491","bgm_M41","0","18","bgm_M41","650024121","0"
"270","bgm_M41","0","bgm_M41","54","-185","650024192","10","0","31033","102491","0","20024204","-65","0","102492","100440","1","bgm_M41","2","0","20024","0","650024191","5","bgm_M41","650024193","0","エリザベスパーク 1-4","102493","18","20024201","650024119","2","19","1","90","102491","bgm_M41","0","18","bgm_M41","650024121","0"
"300","bgm_M41","0","bgm_M41","54","-91","650024202","10","0","31028","102491","0","20024205","229","0","102492","100250","1","bgm_M41","2","0","20024","0","650024201","5","bgm_M41","650024203","0","エリザベスパーク 1-5","102493","20","20024201","650024120","2","20","1","90","102491","bgm_M41","0","20","bgm_M41","650024121","0"
"120","bgm_M41","0","bgm_M41","0","-21","650025012","8","0","0","102571","0","20025101","-1423","0","102572","100610","1","bgm_M41","1","0","20025","0","650025011","0","bgm_M41","650025013","0","不思議の国 1-1","102573","8","20025101","650025101","0","1","0","90","102571","bgm_M41","0","8","bgm_M41","650025124","0"
"120","bgm_M41","0","bgm_M41","0","-183","650025022","8","0","0","102571","0","20025102","-1267","0","102572","100611","1","bgm_M41","1","0","20025","0","650025021","0","bgm_M41","650025023","0","不思議の国 1-2","102573","8","20025101","650025102","0","2","0","90","102571","bgm_M41","0","8","bgm_M41","650025125","0"
"120","bgm_M41","0","bgm_M41","0","-202","650025032","8","0","0","102571","0","20025103","-1022","0","102572","100610","1","bgm_M41","1","0","20025","0","650025031","0","bgm_M41","650025033","0","不思議の国 1-3","102573","8","20025101","650025103","0","3","0","90","102571","bgm_M41","0","8","bgm_M41","650025126","0"
