667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e
"32802","25021","600000","2","32821","700","0","0","0","0"
"32803","25021","600000","2","32831","700","0","0","0","0"
"32804","25021","600000","2","32841","700","0","0","0","0"
"32805","25021","600000","2","32851","700","0","0","0","0"
"32901","25021","600000","2","32911","3500","0","0","0","0"
"33001","25021","600000","2","33011","700","0","0","0","0"
"33002","25021","600000","2","33021","700","0","0","0","0"
"33003","25021","600000","2","33031","700","0","0","0","0"
"33004","25021","600000","2","33041","700","0","0","0","0"
"33005","25021","600000","2","33051","700","0","0","0","0"
"33101","25021","600000","2","33111","700","0","0","0","0"
"33102","25021","600000","2","33121","700","0","0","0","0"
"33103","25021","600000","2","33131","700","0","0","0","0"
"33104","25021","600000","2","33141","700","0","0","0","0"
"33105","25021","600000","2","33151","700","0","0","0","0"
"33201","25021","600000","2","33211","3500","0","0","0","0"
"33301","25021","600000","2","33311","700","0","0","0","0"
"33302","25021","600000","2","33321","700","0","0","0","0"
"33303","25021","600000","2","33331","700","0","0","0","0"
"33304","25021","600000","2","33341","700","0","0","0","0"
"33305","25021","600000","2","33351","700","0","0","0","0"
"33401","25021","600000","2","33411","700","0","0","0","0"
"33402","25021","600000","2","33421","700","0","0","0","0"
"33403","25021","600000","2","33431","700","0","0","0","0"
"33404","25021","600000","2","33441","700","0","0","0","0"
"33405","25021","600000","2","33451","700","0","0","0","0"
"33501","25021","600000","2","33511","700","0","0","0","0"
"33502","25021","600000","2","33521","700","0","0","0","0"
"33503","25021","600000","2","33531","700","0","0","0","0"
"33504","25021","600000","2","33541","700","0","0","0","0"
"33505","25021","600000","2","33551","700","0","0","0","0"
"33601","25021","600000","2","33611","700","0","0","0","0"
"33602","25021","600000","2","33621","700","0","0","0","0"
"33603","25021","600000","2","33631","700","0","0","0","0"
"33604","25021","600000","2","33641","700","0","0","0","0"
"33605","25021","600000","2","33651","700","0","0","0","0"
"33701","25021","600000","2","33711","700","0","0","0","0"
"33702","25021","600000","2","33721","700","0","0","0","0"
"33703","25021","600000","2","33731","700","0","0","0","0"
"33704","25021","600000","2","33741","700","0","0","0","0"
"33705","25021","600000","2","33751","700","0","0","0","0"
"33801","25021","600000","2","33811","3500","0","0","0","0"
"33901","25021","600000","2","33911","700","0","0","0","0"
"33902","25021","600000","2","33921","700","0","0","0","0"
"33903","25021","600000","2","33931","700","0","0","0","0"
"33904","25021","600000","2","33941","700","0","0","0","0"
"33905","25021","600000","2","33951","700","0","0","0","0"
"34001","25021","600000","2","34011","700","0","0","0","0"
"34002","25021","600000","2","34021","700","0","0","0","0"
"34003","25021","600000","2","34031","700","0","0","0","0"
"34004","25021","600000","2","34041","700","0","0","0","0"
"34005","25021","600000","2","34051","700","0","0","0","0"
"34101","25021","600000","2","34111","700","0","0","0","0"
"34102","25021","600000","2","34121","700","0","0","0","0"
"34103","25021","600000","2","34131","700","0","0","0","0"
"34104","25021","600000","2","34141","700","0","0","0","0"
"34105","25021","600000","2","34151","700","0","0","0","0"
"34201","25021","600000","2","34211","700","0","0","0","0"
"34202","25021","600000","2","34221","700","0","0","0","0"
"34203","25021","600000","2","34231","700","0","0","0","0"
"34204","25021","600000","2","34241","700","0","0","0","0"
"34205","25021","600000","2","34251","700","0","0","0","0"
"34301","25021","600000","2","34311","3500","0","0","0","0"
"34401","25021","600000","2","34411","700","0","0","0","0"
"34402","25021","600000","2","34421","700","0","0","0","0"
"34403","25021","600000","2","34431","700","0","0","0","0"
"34404","25021","600000","2","34441","700","0","0","0","0"
"34405","25021","600000","2","34451","700","0","0","0","0"
"34501","25021","600000","2","34511","3500","0","0","0","0"
"34601","25021","600000","2","34611","700","0","0","0","0"
"34602","25021","600000","2","34621","700","0","0","0","0"
"34603","25021","600000","2","34631","700","0","0","0","0"
"34604","25021","600000","2","34641","700","0","0","0","0"
"34605","25021","600000","2","34651","700","0","0","0","0"
"34701","25021","600000","2","34711","3500","0","0","0","0"
"34801","25021","600000","2","34811","700","0","0","0","0"
"34802","25021","600000","2","34821","700","0","0","0","0"
"34803","25021","600000","2","34831","700","0","0","0","0"
"34804","25021","600000","2","34841","700","0","0","0","0"
"34805","25021","600000","2","34851","700","0","0","0","0"
"34901","25021","600000","2","34911","700","0","0","0","0"
"34902","25021","600000","2","34921","700","0","0","0","0"
"34903","25021","600000","2","34931","700","0","0","0","0"
"34904","25021","600000","2","34941","700","0","0","0","0"
"34905","25021","600000","2","34951","700","0","0","0","0"
"35001","25021","600000","2","35011","700","0","0","0","0"
"35002","25021","600000","2","35021","700","0","0","0","0"
"35003","25021","600000","2","35031","700","0","0","0","0"
"35004","25021","600000","2","35041","700","0","0","0","0"
"35005","25021","600000","2","35051","700","0","0","0","0"
"35101","25021","600000","2","35111","700","0","0","0","0"
"35102","25021","600000","2","35121","700","0","0","0","0"
"35103","25021","600000","2","35131","700","0","0","0","0"
"35104","25021","600000","2","35141","700","0","0","0","0"
"35105","25021","600000","2","35151","700","0","0","0","0"
"35201","25021","600000","2","35211","700","0","0","0","0"
"35202","25021","600000","2","35221","700","0","0","0","0"
"35203","25021","600000","2","35231","700","0","0","0","0"
"35204","25021","600000","2","35241","700","0","0","0","0"
"35205","25021","600000","2","35251","700","0","0","0","0"
"35301","25021","600000","2","35311","700","0","0","0","0"
"35302","25021","600000","2","35321","700","0","0","0","0"
"35303","25021","600000","2","35331","700","0","0","0","0"
"35304","25021","600000","2","35341","700","0","0","0","0"
"35305","25021","600000","2","35351","700","0","0","0","0"
"35401","25021","600000","2","35411","3500","0","0","0","0"
"35501","25021","600000","2","35511","700","0","0","0","0"
"35502","25021","600000","2","35521","700","0","0","0","0"
"35503","25021","600000","2","35531","700","0","0","0","0"
"35504","25021","600000","2","35541","700","0","0","0","0"
"35505","25021","600000","2","35551","700","0","0","0","0"
"35601","25021","600000","2","35611","700","0","0","0","0"
"35602","25021","600000","2","35621","700","0","0","0","0"
"35603","25021","600000","2","35631","700","0","0","0","0"
"35604","25021","600000","2","35641","700","0","0","0","0"
"35605","25021","600000","2","35651","700","0","0","0","0"
"35701","25021","600000","2","35711","700","0","0","0","0"
"35702","25021","600000","2","35721","700","0","0","0","0"
"35703","25021","600000","2","35731","700","0","0","0","0"
"35704","25021","600000","2","35741","700","0","0","0","0"
"35705","25021","600000","2","35751","700","0","0","0","0"
"35801","25021","600000","2","35811","700","0","0","0","0"
"35802","25021","600000","2","35821","700","0","0","0","0"
"35803","25021","600000","2","35831","700","0","0","0","0"
"35804","25021","600000","2","35841","700","0","0","0","0"
"35805","25021","600000","2","35851","700","0","0","0","0"
"35901","25021","600000","2","35911","700","0","0","0","0"
"35902","25021","600000","2","35921","700","0","0","0","0"
"35903","25021","600000","2","35931","700","0","0","0","0"
"35904","25021","600000","2","35941","700","0","0","0","0"
"35905","25021","600000","2","35951","700","0","0","0","0"
"36001","25021","600000","2","36011","700","0","0","0","0"
"36002","25021","600000","2","36021","700","0","0","0","0"
"36003","25021","600000","2","36031","700","0","0","0","0"
"36004","25021","600000","2","36041","700","0","0","0","0"
"36005","25021","600000","2","36051","700","0","0","0","0"
"36101","25021","600000","2","36111","700","0","0","0","0"
"36102","25021","600000","2","36121","700","0","0","0","0"
"36103","25021","600000","2","36131","700","0","0","0","0"
"36104","25021","600000","2","36141","700","0","0","0","0"
"36105","25021","600000","2","36151","700","0","0","0","0"
"36201","25021","600000","2","36211","3500","0","0","0","0"
"36301","25021","600000","2","36311","700","0","0","0","0"
"36302","25021","600000","2","36321","700","0","0","0","0"
"36303","25021","600000","2","36331","700","0","0","0","0"
"36304","25021","600000","2","36341","700","0","0","0","0"
"36305","25021","600000","2","36351","700","0","0","0","0"
"36401","25021","600000","2","36411","700","0","0","0","0"
"36402","25021","600000","2","36421","700","0","0","0","0"
"36403","25021","600000","2","36431","700","0","0","0","0"
"36404","25021","600000","2","36441","700","0","0","0","0"
"36405","25021","600000","2","36451","700","0","0","0","0"
"36501","25021","600000","2","36511","700","0","0","0","0"
"36502","25021","600000","2","36521","700","0","0","0","0"
"36503","25021","600000","2","36531","700","0","0","0","0"
"36504","25021","600000","2","36541","700","0","0","0","0"
"36505","25021","600000","2","36551","700","0","0","0","0"
"36601","25021","600000","2","36611","700","0","0","0","0"
"36602","25021","600000","2","36621","700","0","0","0","0"
"36603","25021","600000","2","36631","700","0","0","0","0"
"36604","25021","600000","2","36641","700","0","0","0","0"
"36605","25021","600000","2","36651","700","0","0","0","0"
"36701","25021","600000","2","36711","3500","0","0","0","0"
"36801","25021","600000","2","36811","700","0","0","0","0"
"36802","25021","600000","2","36821","700","0","0","0","0"
"36803","25021","600000","2","36831","700","0","0","0","0"
"36804","25021","600000","2","36841","700","0","0","0","0"
"36805","25021","600000","2","36851","700","0","0","0","0"
"36901","25021","600000","2","36911","3500","0","0","0","0"
"37001","25021","600000","2","37011","3500","0","0","0","0"
"37101","25021","600000","2","37111","700","0","0","0","0"
"37102","25021","600000","2","37121","700","0","0","0","0"
"37103","25021","600000","2","37131","700","0","0","0","0"
"37104","25021","600000","2","37141","700","0","0","0","0"
"37105","25021","600000","2","37151","700","0","0","0","0"
"37201","25021","600000","2","37211","3500","0","0","0","0"
"37301","25021","600000","2","37311","700","0","0","0","0"
"37302","25021","600000","2","37321","700","0","0","0","0"
"37303","25021","600000","2","37331","700","0","0","0","0"
"37304","25021","600000","2","37341","700","0","0","0","0"
"37305","25021","600000","2","37351","700","0","0","0","0"
"37401","25021","600000","2","37411","700","0","0","0","0"
"37402","25021","600000","2","37421","700","0","0","0","0"
"37403","25021","600000","2","37431","700","0","0","0","0"
"37404","25021","600000","2","37441","700","0","0","0","0"
"37405","25021","600000","2","37451","700","0","0","0","0"
"37501","25021","600000","2","37511","700","0","0","0","0"
"37502","25021","600000","2","37521","700","0","0","0","0"
"37503","25021","600000","2","37531","700","0","0","0","0"
"37504","25021","600000","2","37541","700","0","0","0","0"
"37505","25021","600000","2","37551","700","0","0","0","0"
"37601","25021","600000","2","37611","3500","0","0","0","0"
"37701","25021","600000","2","37711","700","0","0","0","0"
"37702","25021","600000","2","37721","700","0","0","0","0"
"37703","25021","600000","2","37731","700","0","0","0","0"
"37704","25021","600000","2","37741","700","0","0","0","0"
"37705","25021","600000","2","37751","700","0","0","0","0"
"37801","25021","600000","2","37811","700","0","0","0","0"
"37802","25021","600000","2","37821","700","0","0","0","0"
"37803","25021","600000","2","37831","700","0","0","0","0"
"37804","25021","600000","2","37841","700","0","0","0","0"
"37805","25021","600000","2","37851","700","0","0","0","0"
"37901","25021","610000","2","37911","710","0","0","0","0"
"37902","25021","610000","2","37921","710","0","0","0","0"
"37903","25021","610000","2","37931","710","0","0","0","0"
"37904","25021","610000","2","37941","710","0","0","0","0"
"37905","25021","610000","2","37951","710","0","0","0","0"
"38001","25021","610000","2","38011","3550","0","0","0","0"
"38101","25021","610000","2","38111","3550","0","0","0","0"
"38201","25021","610000","2","38211","3550","0","0","0","0"
"38301","25021","610000","2","38311","710","0","0","0","0"
"38302","25021","610000","2","38321","710","0","0","0","0"
"38303","25021","610000","2","38331","710","0","0","0","0"
"38304","25021","610000","2","38341","710","0","0","0","0"
"38305","25021","610000","2","38351","710","0","0","0","0"
"38401","25021","610000","2","38411","710","0","0","0","0"
"38402","25021","610000","2","38421","710","0","0","0","0"
"38403","25021","610000","2","38431","710","0","0","0","0"
"38404","25021","610000","2","38441","710","0","0","0","0"
"38405","25021","610000","2","38451","710","0","0","0","0"
"38501","25021","610000","2","38511","3550","0","0","0","0"
"38601","25021","610000","2","38611","710","0","0","0","0"
"38602","25021","610000","2","38621","710","0","0","0","0"
"38603","25021","610000","2","38631","710","0","0","0","0"
"38604","25021","610000","2","38641","710","0","0","0","0"
"38605","25021","610000","2","38651","710","0","0","0","0"
"38701","25021","610000","2","38711","710","0","0","0","0"
"38702","25021","610000","2","38721","710","0","0","0","0"
"38703","25021","610000","2","38731","710","0","0","0","0"
"38704","25021","610000","2","38741","710","0","0","0","0"
"38705","25021","610000","2","38751","710","0","0","0","0"
"38801","25021","610000","2","38811","710","0","0","0","0"
"38802","25021","610000","2","38821","710","0","0","0","0"
"38803","25021","610000","2","38831","710","0","0","0","0"
"38804","25021","610000","2","38841","710","0","0","0","0"
"38805","25021","610000","2","38851","710","0","0","0","0"
"38901","25021","610000","2","38911","710","0","0","0","0"
"38902","25021","610000","2","38921","710","0","0","0","0"
"38903","25021","610000","2","38931","710","0","0","0","0"
"38904","25021","610000","2","38941","710","0","0","0","0"
"38905","25021","610000","2","38951","710","0","0","0","0"
"39001","25021","610000","2","39011","710","0","0","0","0"
