f878eac09e7276af25ba183c49913a0ca2219a16b65bb02def9f354876e5ad27,280ec49ef9608ebde9ccba3655ffdd58480825f470824ac797b52329aa5c024b,cf92cc71c68c608dc50e74b0b478f303ade28ee285d186b5aa4708440f5f1bb5,035dc2f64e1bb67eea5c54fb025d3756d1d30d45f6c7d7aafc2b81fe7408240f,f8293b1180b02bfbaf361c6d10846b8ed0f6d590c0ddeb1c62401b55f39b2e53,915976bc15ee8396bc96546769a8801aad921fd9a5ec02445096276cab9d6349,2e1255fd49fa761dd896563f6d489dba72940db4188854adf5b9d384986cc278,c74773c7d4b5199a2103ad66b57a4d747bd2ddb6d199319657c92d35d3c054a8,911e47df448c1d7c6af1639406a0c9758112ad00daf75f9e34abba5eb9ba898d,13c0f800f2bf12bd3353cc993d8a4370c799133dcef6f6a09a061d027a1effc0,f25be7e26e822a9d88c0d4e997dc209d89f00c63e4b2c1b16e2bec759bbc26b9,d1fdd1669bbf55296de7265d6f5e9e83f3bb0916fe0a3099e9063d16040a368f,1bce225bac118c438a8d820d40801d30611e3b773521b684d3372a9989eca702,f1fb6f38ff556800e968dc824540bb6cbc31136fade0b5bd31ccbfc5884630b9,7f48d5fad09b8145181b3441d7b84f4d67d8be3f92f96456dee64d465f0f63c5,ffdaeff2dcde32ff4f5b58d9bd9f3d6f86cdeb8c63a936849536eaaa50c42700,6f8bb1a0fc210e63d2f69019a80542736e49adb934552e7fe74ca25243a87e5b,34a06e34a4b0c0c70fd9931d9c609ece27244e9e904c87250120070ddd635113,172b5641c2c68b4f4e88baf460f92f6a5844605bf97887a587c4444650fc8e78
"5","0","0","25","54","19175","9","0","30","34726","196","128","0","105701","1690","0","185","33","900"
"5","0","0","25","54","20075","9","0","30","37663","196","134","0","105701","1717","0","191","34","900"
"5","0","0","25","54","21345","9","0","30","40706","196","140","0","105701","1744","0","197","35","900"
"5","0","0","25","54","22245","9","0","30","43892","196","147","0","105701","1771","0","204","36","900"
"5","0","0","25","54","23565","9","0","30","47142","196","154","0","105701","1798","0","211","37","900"
"0","0","0","0","0","80","0","0","0","19","0","0","0","105801","0","0","3","2","100"
"1","0","0","0","0","370","0","0","0","59","0","1","0","105801","0","0","6","3","150"
"1","0","0","0","0","910","0","0","0","144","5","2","0","105801","0","0","13","4","180"
"1","0","0","0","0","1795","0","0","0","244","5","9","0","105801","0","0","24","5","180"
"5","0","0","0","0","2840","0","0","0","387","5","14","0","105801","0","0","38","6","270"
"5","0","0","0","0","4045","0","0","0","572","5","24","0","105801","0","0","56","7","270"
"5","0","0","0","0","5885","0","0","0","678","20","38","0","105801","0","0","81","8","270"
"10","10","0","9","0","7065","0","0","15","871","35","52","0","105801","10","0","98","9","270"
"10","20","0","18","0","8035","2","0","15","1121","60","69","0","105801","30","0","120","10","270"
"10","20","0","18","3","9045","5","0","25","1356","60","94","0","105801","50","0","147","11","270"
"15","20","0","21","9","9785","5","0","45","1646","60","113","0","105801","60","0","169","12","370"
"15","20","0","24","12","10465","5","0","47","1943","68","137","0","105801","70","0","205","13","470"
"15","20","0","24","12","10955","5","0","49","2237","76","169","3","105801","74","0","245","14","470"
"15","20","0","24","12","11325","5","0","49","2558","76","206","5","105801","88","0","284","15","570"
"15","20","0","24","12","11615","5","0","49","2904","88","246","5","105801","112","0","323","16","720"
"18","20","0","24","12","12040","5","0","49","3224","88","288","5","105801","142","0","371","17","770"
"21","20","0","24","12","12600","5","0","49","3582","88","330","5","105801","179","0","424","18","770"
"21","20","0","24","12","13225","5","0","49","3989","103","378","5","105801","220","0","481","19","865"
"21","20","0","24","12","13735","5","0","49","4440","138","432","5","105801","258","0","542","20","960"
"21","20","0","24","12","14350","5","0","49","4943","178","489","5","105801","294","0","607","21","960"
"21","20","0","24","12","15455","5","0","49","5492","218","555","5","105801","328","0","679","22","960"
"21","20","0","24","12","16795","5","0","49","6059","238","636","5","105801","358","0","764","23","960"
"21","20","0","24","12","17895","5","0","49","6675","238","725","5","105801","390","0","862","24","960"
"21","20","0","24","12","19405","5","0","49","7357","238","817","5","105801","420","0","967","25","960"
"21","20","0","24","12","22415","5","0","49","8073","238","910","5","105801","435","0","1061","26","960"
"21","20","0","24","12","26970","5","0","49","8819","238","999","5","105801","441","0","1141","27","960"
"21","20","0","24","12","32220","5","0","49","9621","238","1085","5","105801","447","0","1223","28","960"
"21","20","0","24","12","37980","5","0","49","10480","238","1174","5","105801","453","0","1312","29","960"
"21","20","0","24","12","44255","5","0","49","11376","238","1268","5","105801","459","0","1406","30","960"
"21","20","0","24","12","50820","5","0","49","12309","238","1366","5","105801","465","0","1504","31","960"
"21","20","0","24","12","57855","5","0","49","13269","238","1467","5","105801","471","0","1605","32","960"
"21","20","0","24","12","65605","5","0","49","14274","238","1570","5","105801","477","0","1708","33","960"
"21","20","0","24","12","74135","5","0","49","15335","238","1675","5","105801","483","0","1813","34","960"
"21","20","0","24","12","83375","5","0","49","16434","238","1781","5","105801","489","0","1919","35","960"
"21","20","0","24","12","93175","5","0","49","17570","238","1888","5","105801","495","0","2026","36","960"
"21","20","0","24","12","103440","5","0","49","18743","238","1997","5","105801","501","0","2135","37","960"
"1","0","0","0","0","65","0","0","0","13","0","0","0","105901","0","0","4","2","75"
"1","0","0","0","0","245","0","0","0","57","0","0","0","105901","0","0","11","3","150"
"3","0","0","0","0","480","0","0","0","133","5","3","0","105901","0","0","21","4","315"
"6","0","0","0","0","870","0","0","5","249","15","7","0","105901","0","0","35","5","475"
"10","0","0","0","0","1400","0","0","5","444","15","11","0","105901","0","0","48","6","775"
"10","0","0","0","0","2130","0","0","5","665","15","14","0","105901","0","0","66","7","1590"
"10","0","0","0","0","2830","0","0","5","887","15","27","0","105901","0","0","93","8","1915"
"15","10","0","5","0","3940","0","0","20","1058","15","45","0","105901","5","0","118","9","1915"
"16","20","0","13","0","4750","0","0","20","1303","15","65","0","105901","20","0","146","10","1915"
"21","20","0","16","0","5450","0","0","40","1564","15","85","0","105901","40","0","171","11","1915"
"30","20","0","16","0","5850","0","0","60","1846","15","108","0","105901","50","0","200","12","2015"
"36","20","0","16","0","6270","0","0","62","2094","15","142","0","105901","50","0","241","13","2115"
"36","20","0","16","0","6470","2","0","64","2383","15","178","2","105901","60","0","285","14","2115"
"38","20","0","16","3","6470","4","0","64","2767","15","213","4","105901","60","0","317","15","2215"
"38","20","0","16","3","6750","4","0","64","3101","15","255","4","105901","72","0","360","16","2315"
"41","20","0","16","3","7440","4","0","64","3367","15","307","4","105901","72","0","406","17","2315"
"46","20","0","16","3","7850","4","0","64","3773","15","358","4","105901","84","0","443","18","2315"
"48","20","0","16","3","7850","4","0","64","4277","15","407","4","105901","96","0","496","19","2410"
"48","20","0","16","3","7885","4","0","64","4753","15","471","4","105901","106","0","561","20","2505"
"48","20","0","16","3","8030","4","0","64","5244","15","553","4","105901","116","0","623","21","2505"
"48","20","0","16","3","8455","4","0","64","5889","15","628","4","105901","116","0","692","22","2505"
"48","20","0","16","3","8770","4","0","64","6653","15","698","4","105901","116","0","778","23","2505"
"48","20","0","16","3","9090","4","0","64","7493","15","773","4","105901","116","0","866","24","2505"
"48","20","0","16","3","9705","4","0","64","8482","15","848","4","105901","133","0","948","25","2505"
"48","20","0","16","3","10455","4","0","64","9597","15","927","4","105901","159","0","1026","26","2505"
"48","20","0","16","3","11455","4","0","64","10847","15","1002","4","105901","177","0","1098","27","2505"
"48","20","0","16","3","14495","4","0","64","11926","15","1083","4","105901","186","0","1179","28","2505"
"48","20","0","16","3","17765","4","0","64","13084","15","1170","4","105901","195","0","1266","29","2505"
"48","20","0","16","3","19395","4","0","64","14587","15","1255","4","105901","213","0","1351","30","2505"
"48","20","0","16","3","21185","4","0","64","16161","15","1342","4","105901","231","0","1438","31","2505"
"48","20","0","16","3","23130","4","0","64","17807","15","1431","4","105901","249","0","1527","32","2505"
"48","20","0","16","3","25320","4","0","64","19551","15","1522","4","105901","266","0","1618","33","2505"
"48","20","0","16","3","27920","4","0","64","21393","15","1615","4","105901","282","0","1711","34","2505"
"48","20","0","16","3","30930","4","0","64","23307","15","1709","4","105901","298","0","1805","35","2505"
"48","20","0","16","3","34280","4","0","64","25283","15","1804","4","105901","314","0","1900","36","2505"
"48","20","0","16","3","37875","4","0","64","27321","15","1901","4","105901","330","0","1997","37","2505"
"0","26","0","0","0","55","0","0","0","0","0","3","0","106001","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","106001","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","106001","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","106001","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","106001","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","106001","0","0","8","7","100"
"0","1286","0","4","0","1560","1","0","30","0","120","63","0","106001","0","0","10","8","100"
"0","1710","16","9","0","1700","2","0","45","0","155","70","0","106001","0","0","10","9","100"
"0","2145","40","14","0","1970","4","0","45","0","170","82","0","106001","0","0","11","10","520"
"0","2657","85","14","0","2130","5","0","45","0","186","87","5","106001","0","0","11","11","740"
"0","3181","138","14","0","2230","6","0","45","0","222","92","11","106001","0","0","14","12","840"
"0","3714","200","16","0","2370","6","0","45","0","242","99","17","106001","0","0","19","13","840"
"0","4294","276","18","0","2510","6","0","45","0","272","106","17","106001","0","0","23","14","960"
"0","4899","346","22","0","2540","6","0","45","0","282","115","17","106001","0","0","31","15","1080"
"0","5572","421","22","0","2570","6","0","45","0","312","123","17","106001","0","0","36","16","1080"
"0","6300","493","22","0","2570","6","0","45","0","342","132","17","106001","0","0","40","17","1080"
"0","7084","582","22","0","2570","6","0","45","0","372","141","17","106001","0","0","46","18","1080"
"0","7972","715","22","0","2570","6","0","45","0","372","148","17","106001","0","0","51","19","1080"
"0","8893","872","22","0","2570","6","0","45","0","372","162","17","106001","0","0","61","20","1080"
"0","9912","1074","22","0","2570","6","0","45","0","372","170","17","106001","0","0","67","21","1180"
"0","11109","1292","22","0","2570","6","0","45","0","372","177","17","106001","0","0","72","22","1280"
"0","12432","1476","22","0","2570","6","0","45","0","372","193","17","106001","0","0","78","23","1280"
"0","13907","1619","22","0","2570","6","0","45","0","372","210","17","106001","0","0","84","24","1280"
"0","15617","1728","22","0","2570","6","0","45","0","372","218","17","106001","0","0","90","25","1280"
"0","17457","1800","22","0","3030","6","0","45","0","372","227","17","106001","0","0","96","26","1280"
"0","19492","1845","22","0","3030","6","0","45","0","372","235","17","106001","0","0","102","27","1280"
"0","21690","1877","22","0","3030","6","0","45","0","372","240","17","106001","0","0","107","28","1280"
"0","24012","1910","22","0","3490","6","0","45","0","372","244","17","106001","0","0","111","29","1280"
"0","26533","1944","22","0","3490","6","0","45","0","372","248","17","106001","0","0","115","30","1280"
"0","29112","1978","22","0","3950","6","0","45","0","372","252","17","106001","0","0","119","31","1280"
"0","31854","2012","22","0","3950","6","0","45","0","372","256","17","106001","0","0","123","32","1280"
"0","34687","2045","22","0","4450","6","0","45","0","372","260","17","106001","0","0","127","33","1280"
"0","37669","2077","22","0","4950","6","0","45","0","372","264","17","106001","0","0","131","34","1280"
"0","40856","2109","22","0","4950","6","0","45","0","372","268","17","106001","0","0","135","35","1280"
"0","44155","2141","22","0","4950","6","0","45","0","372","272","17","106001","0","0","139","36","1280"
"0","47499","2173","22","0","5450","6","0","45","0","372","277","17","106001","0","0","144","37","1280"
"0","0","0","0","0","65","0","0","0","19","0","0","0","106101","0","0","3","2","125"
"0","0","0","0","0","305","0","0","0","67","5","1","0","106101","0","0","6","3","200"
"0","0","0","0","0","705","0","0","0","159","25","3","0","106101","0","0","11","4","255"
"3","0","0","0","0","1275","0","0","5","288","50","7","0","106101","0","0","17","5","255"
"3","0","0","0","0","2185","3","0","5","458","50","12","0","106101","0","0","31","6","345"
"3","0","0","0","0","2855","6","0","5","687","75","18","0","106101","0","0","46","7","580"
"3","0","0","0","0","3695","6","0","5","953","100","25","0","106101","0","0","59","8","1115"
"3","0","0","5","0","4230","6","0","5","1326","125","32","0","106101","10","0","68","9","1565"
"3","0","0","14","5","4400","9","0","15","1771","140","38","0","106101","40","0","74","10","1715"
"5","0","0","18","20","4780","9","0","25","2218","140","43","0","106101","98","0","78","11","2015"
"7","0","0","20","50","5250","11","0","25","2680","140","45","0","106101","156","0","82","12","2165"
"7","0","0","22","63","5620","11","0","25","3210","165","51","0","106101","225","0","88","13","2285"
"7","0","0","22","66","5910","11","0","25","3820","196","55","0","106101","308","0","93","14","2405"
"7","0","0","22","66","6160","11","0","25","4464","222","61","0","106101","400","0","99","15","2405"
"7","0","0","22","69","6320","11","0","25","5175","222","63","0","106101","504","0","107","16","2405"
"7","0","0","22","76","6430","11","0","25","5918","222","67","0","106101","616","0","113","17","2405"
"7","0","0","22","80","6560","11","0","25","6729","222","72","0","106101","789","0","116","18","2405"
"7","0","0","22","80","6965","11","0","25","7640","222","76","0","106101","950","0","120","19","2405"
"12","0","0","22","80","7565","11","0","25","8612","222","82","0","106101","1079","0","126","20","2405"
"17","0","0","22","80","7895","11","0","25","9701","222","87","0","106101","1246","0","132","21","2405"
"17","0","0","22","80","8105","11","0","25","11012","222","93","0","106101","1419","0","138","22","2405"
"17","0","0","22","80","8235","11","0","25","12482","222","101","0","106101","1554","0","143","23","2405"
"17","0","0","22","80","8935","11","0","25","14080","222","101","0","106101","1664","0","143","24","2405"
"17","0","0","22","80","9365","11","0","25","15743","222","114","0","106101","1761","0","156","25","2405"
"17","0","0","22","80","9990","11","0","25","17678","222","114","0","106101","1828","0","156","26","2405"
"17","0","0","22","80","10350","11","0","25","19639","222","127","0","106101","1868","0","169","27","2405"
"17","0","0","22","80","11075","11","0","25","21823","222","127","0","106101","1899","0","169","28","2405"
"17","0","0","22","80","11595","11","0","25","24144","222","132","0","106101","1931","0","174","29","2405"
"17","0","0","22","80","11795","11","0","25","26650","222","137","0","106101","1964","0","179","30","2405"
"17","0","0","22","80","12520","11","0","25","29257","222","137","0","106101","1997","0","179","31","2405"
"17","0","0","22","80","12720","11","0","25","31973","222","143","0","106101","2030","0","185","32","2405"
"17","0","0","22","80","13290","11","0","25","34795","222","149","0","106101","2062","0","191","33","2405"
"17","0","0","22","80","13590","11","0","25","37798","222","155","0","106101","2093","0","197","34","2405"
"17","0","0","22","80","14260","11","0","25","40907","222","161","0","106101","2124","0","203","35","2405"
