230fd6e4461e7a8e81343e434aaeee6b64c53ac8ffe090b889c79bfdf17b15ae,29442d3bdb6881d41cce6688a44f51f50b07adeee1a3ba9c220135fac7c1e6d7,70cb383a3bc6d6c1e7677cd3f3a99cd7176cb674463d80f45c7cb13d9adc09e9,ef06b4d51a58d04fa17a4b7602397c10b357f637bcce139b7eb577aefa1cfcaa,af176594d48f294f1073bfdaec0ed724efef240e693ff559e5a40b63e911842a,f0d2604f9d2f5981641a9671e8d6516e380625b2b25c80bda7abc60cfde55964,69cf4fa5090d8b0384474b62ee343b808eca90e4e677a320034d841562a176af,0a10ef6516603bf029febf5abd2e0ed7de89f7db6d31a687409d721d235cc6a9,ac378f72e124c6d2d2f77ace7118bc93ae6350c2f2c1d0ea3e6ae698e05f121f,282e70d2f22d313c4e6753f3137b8bcdac217b63e3b58dc4e61a02651edbe737,d3e5369fcda92bb74d5b595a0fb88a8d015f9429d01a4b08eca9ff3c55eb6912,80237e6c46ba6c6e59f8c0a19d9b04fe60450030fe992e815dd85b98d7ff0cd4,755df950a90b04709e4691090ce5057cef6305934a8b95278fd0fb01c33bf087,17d8fac9ab33e0a2edc1366cf7266549dccb9ef6870cd0eb287c10c781318571,63c732c42dca47f65e5e2f8c8e86969ac88bbab6c8763fef984d0e7f96e0f74b,2c3c4dbeabc506703d6138c1079f17c959495644eb2f407d34840921be8afa1f
"610025104","1","0","4","0","123161","0","60241","1","4","123371","0","4","0","0","2"
"610025105","1","0","4","0","113221","0","60241","1","4","113131","0","4","0","0","2"
"610025106","1","0","4","0","113191","0","60241","1","4","113012","0","4","0","0","2"
"610025107","1","0","4","0","113431","0","60241","1","4","113252","0","4","0","0","2"
"610025108","1","0","4","0","113551","0","60241","1","4","113401","0","4","0","0","2"
"610025109","1","0","4","0","113611","0","60241","1","4","123583","0","4","0","0","2"
"610025110","1","0","4","0","113581","0","60241","1","4","123582","0","4","0","0","2"
"610025111","1","0","4","0","113431","0","60241","1","4","123583","0","4","0","0","2"
"610025112","1","0","4","0","113551","0","60241","1","4","113552","0","4","0","0","2"
"610025113","1","0","4","0","113611","0","60241","1","4","123582","0","4","0","0","2"
"610025114","1","0","4","0","113581","0","60241","1","4","124251","0","4","0","0","2"
"610025115","1","0","4","0","113372","0","60241","1","4","114011","0","4","0","0","2"
"610025116","8","0","4","4","114371","0","31112","1","2","60241","124131","3","0","1","2"
"610025117","8","0","4","4","114341","0","31036","1","2","60241","114191","3","0","1","2"
"610025118","8","0","4","4","124311","0","31112","1","2","60241","124071","3","0","1","2"
"610025119","8","0","4","4","124401","0","31036","1","2","60241","114461","3","0","1","2"
"610025120","8","0","4","4","124521","0","31112","1","2","60241","124491","3","0","1","2"
"610025121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610025122","2","0","0","0","0","0","91002","0","2","31112","0","30","0","0","8"
"610025123","2","0","0","0","0","0","91002","0","2","31036","0","30","0","0","8"
"610026011","10","0","2","0","23001","0","91002","3","2","60252","0","30","0","0","8"
"610026021","20","0","2","0","23001","0","91002","6","2","60252","0","60","0","0","8"
"610026031","40","0","2","0","23001","0","91002","12","2","60252","0","100","0","0","8"
"610026101","1","0","4","0","113011","0","60252","1","4","113401","0","10","0","0","2"
"610026102","1","0","4","0","113071","0","60251","1","4","113222","0","4","0","0","2"
"610026103","1","0","4","0","123251","0","60251","1","4","113013","0","4","0","0","2"
"610026104","1","0","4","0","123161","0","60251","1","4","123371","0","4","0","0","2"
"610026105","1","0","4","0","113221","0","60251","1","4","113131","0","4","0","0","2"
"610026106","1","0","4","0","113191","0","60251","1","4","113012","0","4","0","0","2"
"610026107","1","0","4","0","113431","0","60251","1","4","113252","0","4","0","0","2"
"610026108","1","0","4","0","113551","0","60251","1","4","113401","0","4","0","0","2"
"610026109","1","0","4","0","113611","0","60251","1","4","123583","0","4","0","0","2"
"610026110","1","0","4","0","113581","0","60251","1","4","123582","0","4","0","0","2"
"610026111","1","0","4","0","113431","0","60251","1","4","123583","0","4","0","0","2"
"610026112","1","0","4","0","113551","0","60251","1","4","113552","0","4","0","0","2"
"610026113","1","0","4","0","113611","0","60251","1","4","123582","0","4","0","0","2"
"610026114","1","0","4","0","113581","0","60251","1","4","124251","0","4","0","0","2"
"610026115","1","0","4","0","113372","0","60251","1","4","114011","0","4","0","0","2"
"610026116","8","0","4","4","114371","0","31082","1","2","60251","124131","3","0","1","2"
"610026117","8","0","4","4","114341","0","31022","1","2","60251","114191","3","0","1","2"
"610026118","8","0","4","4","124311","0","31082","1","2","60251","124071","3","0","1","2"
"610026119","8","0","4","4","124401","0","31022","1","2","60251","114461","3","0","1","2"
"610026120","8","0","4","4","124521","0","31082","1","2","60251","124491","3","0","1","2"
"610026121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610026122","2","0","0","0","0","0","91002","0","2","31082","0","30","0","0","8"
"610026123","2","0","0","0","0","0","91002","0","2","31022","0","30","0","0","8"
"610027011","10","0","2","0","23001","0","91002","3","2","60262","0","30","0","0","8"
"610027021","20","0","2","0","23001","0","91002","6","2","60262","0","60","0","0","8"
"610027031","40","0","2","0","23001","0","91002","12","2","60262","0","100","0","0","8"
"610027041","200","0","2","0","23001","0","91002","60","2","60262","0","150","0","0","8"
"610027101","1","0","4","0","113011","0","60262","1","4","113401","0","10","0","0","2"
"610027102","1","0","4","0","113071","0","60261","1","4","113222","0","4","0","0","2"
"610027103","1","0","4","0","123251","0","60261","1","4","113013","0","4","0","0","2"
"610027104","1","0","4","0","123161","0","60261","1","4","123371","0","4","0","0","2"
"610027105","1","0","4","0","113221","0","60261","1","4","113131","0","4","0","0","2"
"610027106","1","0","4","0","113191","0","60261","1","4","113012","0","4","0","0","2"
"610027107","1","0","4","0","113431","0","60261","1","4","113252","0","4","0","0","2"
"610027108","1","0","4","0","113551","0","60261","1","4","113401","0","4","0","0","2"
"610027109","1","0","4","0","113611","0","60261","1","4","123583","0","4","0","0","2"
"610027110","1","0","4","0","113581","0","60261","1","4","123582","0","4","0","0","2"
"610027111","1","0","4","0","113431","0","60261","1","4","123583","0","4","0","0","2"
"610027112","1","0","4","0","113551","0","60261","1","4","113552","0","4","0","0","2"
"610027113","1","0","4","0","113611","0","60261","1","4","123582","0","4","0","0","2"
"610027114","1","0","4","0","113581","0","60261","1","4","124251","0","4","0","0","2"
"610027115","1","0","4","0","113372","0","60261","1","4","114011","0","4","0","0","2"
"610027116","8","0","4","4","114371","0","31037","1","2","60261","124131","3","0","1","2"
"610027117","8","0","4","4","114341","0","31005","1","2","60261","114191","3","0","1","2"
"610027118","8","0","4","4","124311","0","31037","1","2","60261","124071","3","0","1","2"
"610027119","8","0","4","4","124401","0","31005","1","2","60261","114461","3","0","1","2"
"610027120","8","0","4","4","124521","0","31037","1","2","60261","124491","3","0","1","2"
"610027121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610027122","2","0","0","0","0","0","91002","0","2","31037","0","30","0","0","8"
"610027123","2","0","0","0","0","0","91002","0","2","31005","0","30","0","0","8"
"610028011","10","0","2","0","23001","0","91002","3","2","60272","0","30","0","0","8"
"610028021","20","0","2","0","23001","0","91002","6","2","60272","0","60","0","0","8"
"610028031","40","0","2","0","23001","0","91002","12","2","60272","0","100","0","0","8"
"610028101","1","0","4","0","113011","0","60272","1","4","113401","0","10","0","0","2"
"610028102","1","0","4","0","113071","0","60271","1","4","113222","0","4","0","0","2"
"610028103","1","0","4","0","123251","0","60271","1","4","113013","0","4","0","0","2"
"610028104","1","0","4","0","123161","0","60271","1","4","123371","0","4","0","0","2"
"610028105","1","0","4","0","113221","0","60271","1","4","113131","0","4","0","0","2"
"610028106","1","0","4","0","113191","0","60271","1","4","113012","0","4","0","0","2"
"610028107","1","0","4","0","113431","0","60271","1","4","113252","0","4","0","0","2"
"610028108","1","0","4","0","113551","0","60271","1","4","113401","0","4","0","0","2"
"610028109","1","0","4","0","113611","0","60271","1","4","123583","0","4","0","0","2"
"610028110","1","0","4","0","113581","0","60271","1","4","123582","0","4","0","0","2"
"610028111","1","0","4","0","113431","0","60271","1","4","123583","0","4","0","0","2"
"610028112","1","0","4","0","113551","0","60271","1","4","113552","0","4","0","0","2"
"610028113","1","0","4","0","113611","0","60271","1","4","123582","0","4","0","0","2"
"610028114","1","0","4","0","113581","0","60271","1","4","124251","0","4","0","0","2"
"610028115","1","0","4","0","113372","0","60271","1","4","114011","0","4","0","0","2"
"610028116","8","0","4","4","114371","0","31009","1","2","60271","124131","3","0","1","2"
"610028117","8","0","4","4","114341","0","31051","1","2","60271","114191","3","0","1","2"
"610028118","8","0","4","4","124311","0","31009","1","2","60271","124071","3","0","1","2"
"610028119","8","0","4","4","124401","0","31051","1","2","60271","114461","3","0","1","2"
"610028120","8","0","4","4","124521","0","31009","1","2","60271","124491","3","0","1","2"
"610028121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610028122","2","0","0","0","0","0","91002","0","2","31009","0","30","0","0","8"
"610028123","2","0","0","0","0","0","91002","0","2","31051","0","30","0","0","8"
"610029011","10","0","2","0","23001","0","91002","3","2","60282","0","30","0","0","8"
"610029021","20","0","2","0","23001","0","91002","6","2","60282","0","60","0","0","8"
"610029031","40","0","2","0","23001","0","91002","12","2","60282","0","100","0","0","8"
"610029041","200","0","2","0","23001","0","91002","60","2","60282","0","150","0","0","8"
"610029101","1","0","4","0","113011","0","60282","1","4","113401","0","10","0","0","2"
"610029102","1","0","4","0","113071","0","60281","1","4","113222","0","4","0","0","2"
"610029103","1","0","4","0","123251","0","60281","1","4","113013","0","4","0","0","2"
"610029104","1","0","4","0","123161","0","60281","1","4","123371","0","4","0","0","2"
"610029105","1","0","4","0","113221","0","60281","1","4","113131","0","4","0","0","2"
"610029106","1","0","4","0","113191","0","60281","1","4","113012","0","4","0","0","2"
"610029107","1","0","4","0","113431","0","60281","1","4","113252","0","4","0","0","2"
"610029108","1","0","4","0","113551","0","60281","1","4","113401","0","4","0","0","2"
"610029109","1","0","4","0","113611","0","60281","1","4","123583","0","4","0","0","2"
"610029110","1","0","4","0","113581","0","60281","1","4","123582","0","4","0","0","2"
"610029111","1","0","4","0","113431","0","60281","1","4","123583","0","4","0","0","2"
"610029112","1","0","4","0","113551","0","60281","1","4","113552","0","4","0","0","2"
"610029113","1","0","4","0","113611","0","60281","1","4","123582","0","4","0","0","2"
"610029114","1","0","4","0","113581","0","60281","1","4","124251","0","4","0","0","2"
"610029115","1","0","4","0","113372","0","60281","1","4","114011","0","4","0","0","2"
"610029116","8","0","4","4","114371","0","31116","1","2","60281","124131","3","0","1","2"
"610029117","8","0","4","4","114341","0","31044","1","2","60281","114191","3","0","1","2"
"610029118","8","0","4","4","124311","0","31116","1","2","60281","124071","3","0","1","2"
"610029119","8","0","4","4","124401","0","31044","1","2","60281","114461","3","0","1","2"
"610029120","8","0","4","4","124521","0","31116","1","2","60281","124491","3","0","1","2"
"610029121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610029122","2","0","0","0","0","0","91002","0","2","31116","0","30","0","0","8"
"610029123","2","0","0","0","0","0","91002","0","2","31044","0","30","0","0","8"
"610030011","10","0","2","0","23001","0","91002","3","2","60292","0","30","0","0","8"
"610030021","20","0","2","0","23001","0","91002","6","2","60292","0","60","0","0","8"
"610030031","40","0","2","0","23001","0","91002","12","2","60292","0","100","0","0","8"
"610030101","1","0","4","0","113011","0","60292","1","4","113401","0","10","0","0","2"
"610030102","1","0","4","0","113071","0","60291","1","4","113222","0","4","0","0","2"
"610030103","1","0","4","0","123251","0","60291","1","4","113013","0","4","0","0","2"
"610030104","1","0","4","0","123161","0","60291","1","4","123371","0","4","0","0","2"
"610030105","1","0","4","0","113221","0","60291","1","4","113131","0","4","0","0","2"
"610030106","1","0","4","0","113191","0","60291","1","4","113012","0","4","0","0","2"
"610030107","1","0","4","0","113431","0","60291","1","4","113252","0","4","0","0","2"
"610030108","1","0","4","0","113551","0","60291","1","4","113401","0","4","0","0","2"
"610030109","1","0","4","0","113611","0","60291","1","4","123583","0","4","0","0","2"
"610030110","1","0","4","0","113581","0","60291","1","4","123582","0","4","0","0","2"
"610030111","1","0","4","0","113431","0","60291","1","4","123583","0","4","0","0","2"
"610030112","1","0","4","0","113551","0","60291","1","4","113552","0","4","0","0","2"
"610030113","1","0","4","0","113611","0","60291","1","4","123582","0","4","0","0","2"
"610030114","1","0","4","0","113581","0","60291","1","4","124251","0","4","0","0","2"
"610030115","1","0","4","0","113372","0","60291","1","4","114011","0","4","0","0","2"
"610030116","8","0","4","4","114371","0","31085","1","2","60291","124131","3","0","1","2"
"610030117","8","0","4","4","114341","0","31029","1","2","60291","114191","3","0","1","2"
"610030118","8","0","4","4","124311","0","31085","1","2","60291","124071","3","0","1","2"
"610030119","8","0","4","4","124401","0","31029","1","2","60291","114461","3","0","1","2"
"610030120","8","0","4","4","124521","0","31085","1","2","60291","124491","3","0","1","2"
"610030121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610030122","2","0","0","0","0","0","91002","0","2","31085","0","30","0","0","8"
"610030123","2","0","0","0","0","0","91002","0","2","31029","0","30","0","0","8"
"610031011","10","0","2","0","23001","0","91002","3","2","60302","0","30","0","0","8"
"610031021","20","0","2","0","23001","0","91002","6","2","60302","0","60","0","0","8"
"610031031","40","0","2","0","23001","0","91002","12","2","60302","0","100","0","0","8"
"610031041","200","0","2","0","23001","0","91002","60","2","60302","0","150","0","0","8"
"610031101","1","0","4","0","113011","0","60302","1","4","113401","0","10","0","0","2"
"610031102","1","0","4","0","113071","0","60301","1","4","113222","0","4","0","0","2"
"610031103","1","0","4","0","123251","0","60301","1","4","113013","0","4","0","0","2"
"610031104","1","0","4","0","123161","0","60301","1","4","123371","0","4","0","0","2"
"610031105","1","0","4","0","113221","0","60301","1","4","113131","0","4","0","0","2"
"610031106","1","0","4","0","113191","0","60301","1","4","113012","0","4","0","0","2"
"610031107","1","0","4","0","113431","0","60301","1","4","113252","0","4","0","0","2"
"610031108","1","0","4","0","113551","0","60301","1","4","113401","0","4","0","0","2"
"610031109","1","0","4","0","113611","0","60301","1","4","123583","0","4","0","0","2"
"610031110","1","0","4","0","113581","0","60301","1","4","123582","0","4","0","0","2"
"610031111","1","0","4","0","113431","0","60301","1","4","123583","0","4","0","0","2"
"610031112","1","0","4","0","113551","0","60301","1","4","113552","0","4","0","0","2"
"610031113","1","0","4","0","113611","0","60301","1","4","123582","0","4","0","0","2"
"610031114","1","0","4","0","113581","0","60301","1","4","124251","0","4","0","0","2"
"610031115","1","0","4","0","113372","0","60301","1","4","114011","0","4","0","0","2"
"610031116","8","0","4","4","114371","0","31121","1","2","60301","124131","3","0","1","2"
"610031117","8","0","4","4","114341","0","31021","1","2","60301","114191","3","0","1","2"
"610031118","8","0","4","4","124311","0","31121","1","2","60301","124071","3","0","1","2"
"610031119","8","0","4","4","124401","0","31021","1","2","60301","114461","3","0","1","2"
"610031120","8","0","4","4","124521","0","31121","1","2","60301","124491","3","0","1","2"
"610031121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610031122","2","0","0","0","0","0","91002","0","2","31121","0","30","0","0","8"
"610031123","2","0","0","0","0","0","91002","0","2","31021","0","30","0","0","8"
"610032011","10","0","2","0","23001","0","91002","3","2","60312","0","30","0","0","8"
"610032021","20","0","2","0","23001","0","91002","6","2","60312","0","60","0","0","8"
"610032031","40","0","2","0","23001","0","91002","12","2","60312","0","100","0","0","8"
