a0d67cd5e0171fc9ed72336dab15ca35000d43f1732c3c858072e37360c002cc,d0e47693144dd901e8bd071234128bd06eb2b5e9071d244213d03c87a0912a66,6e90ec458b2f3770ac83239402932e9648f9293e629a9a9df6a8238a422847e2,bd19185018bb435ae7a1d44deafcd645f37085638af5e01731306a9497ce2343,cefecf9883c2116a64607fd3e79cac9f28b754531464f0d75e1acf543fb459b1
"101080107","10081201","イベント01ハード 1-5","101361","10081205"
"101020403","10082101","イベント01ノーマル 1-1","100061","10082101"
"101010103","10082101","イベント01ノーマル 1-2","100031","10082102"
"101010203","10082101","イベント01ノーマル 1-3","100111","10082103"
"101010501","10082101","イベント01ノーマル 1-4","102971","10082104"
"101010603","10082101","イベント01ノーマル 1-5","101461","10082105"
"101050802","10082101","イベント01ノーマル 1-6","102661","10082106"
"101051003","10082101","イベント01ノーマル 1-7","102661","10082107"
"102040107","10082101","イベント01ノーマル 1-8","102661","10082108"
"101010102","10082101","イベント01ノーマル 1-9","100041","10082109"
"101020305","10082101","イベント01ノーマル 1-10","100581","10082110"
"101010104","10082101","イベント01ノーマル 1-11","100201","10082111"
"101040807","10082101","イベント01ノーマル 1-12","100021","10082112"
"101080205","10082101","イベント01ノーマル 1-13","100031","10082113"
"101020103","10082101","イベント01ノーマル 1-14","102981","10082114"
"101041102","10082101","イベント01ノーマル 1-15","101481","10082115"
"101050306","10082201","イベント01ハード 1-1","102981","10082201"
"101070504","10082201","イベント01ハード 1-2","102981","10082202"
"101070902","10082201","イベント01ハード 1-3","102981","10082203"
"101071207","10082201","イベント01ハード 1-4","101481","10082204"
"101080107","10082201","イベント01ハード 1-5","101481","10082205"
"101020403","10083101","イベント01ノーマル 1-1","102661","10083101"
"101010103","10083101","イベント01ノーマル 1-2","102661","10083102"
"101010203","10083101","イベント01ノーマル 1-3","102661","10083103"
"101010501","10083101","イベント01ノーマル 1-4","102661","10083104"
"101010603","10083101","イベント01ノーマル 1-5","102661","10083105"
"101050802","10083101","イベント01ノーマル 1-6","102661","10083106"
"101051003","10083101","イベント01ノーマル 1-7","102661","10083107"
"102040107","10083101","イベント01ノーマル 1-8","102661","10083108"
"101010102","10083101","イベント01ノーマル 1-9","102671","10083109"
"101020305","10083101","イベント01ノーマル 1-10","100581","10083110"
"101010104","10083101","イベント01ノーマル 1-11","102671","10083111"
"101040807","10083101","イベント01ノーマル 1-12","100581","10083112"
"101080205","10083101","イベント01ノーマル 1-13","102671","10083113"
"101020103","10083101","イベント01ノーマル 1-14","100581","10083114"
"101041102","10083101","イベント01ノーマル 1-15","102671","10083115"
"101050306","10083201","イベント01ハード 1-1","102681","10083201"
"101070504","10083201","イベント01ハード 1-2","102681","10083202"
"101070902","10083201","イベント01ハード 1-3","102691","10083203"
"101071207","10083201","イベント01ハード 1-4","102691","10083204"
"101080107","10083201","イベント01ハード 1-5","102691","10083205"
"101020403","10084101","イベント01ノーマル 1-1","101241","10084101"
"101010103","10084101","イベント01ノーマル 1-2","101241","10084102"
"101010203","10084101","イベント01ノーマル 1-3","101241","10084103"
"101010501","10084101","イベント01ノーマル 1-4","101241","10084104"
"101010603","10084101","イベント01ノーマル 1-5","101241","10084105"
"101050802","10084101","イベント01ノーマル 1-6","101241","10084106"
"101051003","10084101","イベント01ノーマル 1-7","100071","10084107"
"102040107","10084101","イベント01ノーマル 1-8","100111","10084108"
"101010102","10084101","イベント01ノーマル 1-9","100021","10084109"
"101020305","10084101","イベント01ノーマル 1-10","100241","10084110"
"101010104","10084101","イベント01ノーマル 1-11","100241","10084111"
"101040807","10084101","イベント01ノーマル 1-12","100121","10084112"
"101080205","10084101","イベント01ノーマル 1-13","100081","10084113"
"101020103","10084101","イベント01ノーマル 1-14","102365","10084114"
"101041102","10084101","イベント01ノーマル 1-15","100041","10084115"
"101050306","10084201","イベント01ハード 1-1","100711","10084201"
"101070504","10084201","イベント01ハード 1-2","102371","10084202"
"101070902","10084201","イベント01ハード 1-3","102371","10084203"
"101071207","10084201","イベント01ハード 1-4","100411","10084204"
"101080107","10084201","イベント01ハード 1-5","100411","10084205"
"101020403","10085101","イベント01ノーマル 1-1","101241","10085101"
"101010103","10085101","イベント01ノーマル 1-2","101241","10085102"
"101010203","10085101","イベント01ノーマル 1-3","101241","10085103"
"101010501","10085101","イベント01ノーマル 1-4","101241","10085104"
"101010603","10085101","イベント01ノーマル 1-5","101241","10085105"
"101050802","10085101","イベント01ノーマル 1-6","101241","10085106"
"101051003","10085101","イベント01ノーマル 1-7","101241","10085107"
"102040107","10085101","イベント01ノーマル 1-8","101241","10085108"
"101010102","10085101","イベント01ノーマル 1-9","101241","10085109"
"101020305","10085101","イベント01ノーマル 1-10","101241","10085110"
"101010104","10085101","イベント01ノーマル 1-11","81008501","10085111"
"101040807","10085101","イベント01ノーマル 1-12","81008501","10085112"
"101080205","10085101","イベント01ノーマル 1-13","81008501","10085113"
"101020103","10085101","イベント01ノーマル 1-14","81008501","10085114"
"101041102","10085101","イベント01ノーマル 1-15","81008501","10085115"
"101050306","10085201","イベント01ハード 1-1","81008504","10085201"
"101070504","10085201","イベント01ハード 1-2","81008504","10085202"
"101070902","10085201","イベント01ハード 1-3","81008504","10085203"
"101071207","10085201","イベント01ハード 1-4","81008504","10085204"
"101080107","10085201","イベント01ハード 1-5","81008504","10085205"
"101020403","10086101","イベント01ノーマル 1-1","100091","10086101"
"101010103","10086101","イベント01ノーマル 1-2","100091","10086102"
"101010203","10086101","イベント01ノーマル 1-3","100071","10086103"
"101010501","10086101","イベント01ノーマル 1-4","100091","10086104"
"101010603","10086101","イベント01ノーマル 1-5","100021","10086105"
"101050802","10086101","イベント01ノーマル 1-6","100091","10086106"
"101051003","10086101","イベント01ノーマル 1-7","100091","10086107"
"102040107","10086101","イベント01ノーマル 1-8","100071","10086108"
"101010102","10086101","イベント01ノーマル 1-9","100021","10086109"
"101020305","10086101","イベント01ノーマル 1-10","100091","10086110"
"101010104","10086101","イベント01ノーマル 1-11","100071","10086111"
"101040807","10086101","イベント01ノーマル 1-12","100091","10086112"
"101080205","10086101","イベント01ノーマル 1-13","100091","10086113"
"101020103","10086101","イベント01ノーマル 1-14","100091","10086114"
"101041102","10086101","イベント01ノーマル 1-15","100021","10086115"
"101050306","10086201","イベント01ハード 1-1","100431","10086201"
"101070504","10086201","イベント01ハード 1-2","100691","10086202"
"101070902","10086201","イベント01ハード 1-3","100431","10086203"
"101071207","10086201","イベント01ハード 1-4","100911","10086204"
"101080107","10086201","イベント01ハード 1-5","100891","10086205"
"101020403","10087101","イベント01ノーマル 1-1","100091","10087101"
"101010103","10087101","イベント01ノーマル 1-2","101621","10087102"
"101010203","10087101","イベント01ノーマル 1-3","100121","10087103"
"101010501","10087101","イベント01ノーマル 1-4","100041","10087104"
"101010603","10087101","イベント01ノーマル 1-5","100031","10087105"
"101050802","10087101","イベント01ノーマル 1-6","100121","10087106"
"101051003","10087101","イベント01ノーマル 1-7","100021","10087107"
"102040107","10087101","イベント01ノーマル 1-8","101621","10087108"
"101010102","10087101","イベント01ノーマル 1-9","100091","10087109"
"101020305","10087101","イベント01ノーマル 1-10","100091","10087110"
"101010104","10087101","イベント01ノーマル 1-11","100031","10087111"
"101040807","10087101","イベント01ノーマル 1-12","100021","10087112"
"101080205","10087101","イベント01ノーマル 1-13","100021","10087113"
"101020103","10087101","イベント01ノーマル 1-14","101821","10087114"
"101041102","10087101","イベント01ノーマル 1-15","101821","10087115"
"101050306","10087201","イベント01ハード 1-1","101841","10087201"
"101070504","10087201","イベント01ハード 1-2","100691","10087202"
"101070902","10087201","イベント01ハード 1-3","101641","10087203"
"101071207","10087201","イベント01ハード 1-4","100751","10087204"
"101080107","10087201","イベント01ハード 1-5","101841","10087205"
"101020403","10088101","イベント01ノーマル 1-1","102991","10088101"
"101010103","10088101","イベント01ノーマル 1-2","102991","10088102"
"101010203","10088101","イベント01ノーマル 1-3","102991","10088103"
"101010501","10088101","イベント01ノーマル 1-4","102991","10088104"
"101010603","10088101","イベント01ノーマル 1-5","102991","10088105"
"101050802","10088101","イベント01ノーマル 1-6","102991","10088106"
"101051003","10088101","イベント01ノーマル 1-7","102991","10088107"
"102040107","10088101","イベント01ノーマル 1-8","102991","10088108"
"101010102","10088101","イベント01ノーマル 1-9","102991","10088109"
"101020305","10088101","イベント01ノーマル 1-10","102991","10088110"
"101010104","10088102","イベント01ノーマル 1-11","102481","10088111"
"101040807","10088102","イベント01ノーマル 1-12","102481","10088112"
"101080205","10088102","イベント01ノーマル 1-13","102481","10088113"
"101020103","10088102","イベント01ノーマル 1-14","102481","10088114"
"101041102","10088102","イベント01ノーマル 1-15","102481","10088115"
"101050306","10088201","イベント01ハード 1-1","102491","10088201"
"101070504","10088201","イベント01ハード 1-2","102491","10088202"
"101070902","10088201","イベント01ハード 1-3","102491","10088203"
"101071207","10088201","イベント01ハード 1-4","102491","10088204"
"101080107","10088201","イベント01ハード 1-5","102491","10088205"
"101020403","10089101","イベント01ノーマル 1-1","100061","10089101"
"101010103","10089101","イベント01ノーマル 1-2","100071","10089102"
"101010203","10089101","イベント01ノーマル 1-3","100071","10089103"
