a6c55c633996b5e0f3bf25e588eb6b0393a27ecf8b3a348d2a49fa4713895a40,5911da6497f7c25888a1fe0b551b8d9bdbb82972714c7396c5d1563073bfe78e,ace0fe2aa2fb97353416840c9d8a7bbea7a0cbdadf4bb8f2c2c420b67f8356e3,75c3d9f5f27f7e54951d5a2a32572a1f4f77f0fa7b0eb34f98cf30b753bbb931,6c34ab826c5373fcc4d36273e8b5641ceb33c578ca74589c4c654908aa10e708,1c2cdf959f231ec52bdc42b289e1e5ddb7ad8518c5966effb8d9a48a21e9ac9e,38f72405854b2263ac8d3eb1d15bea58de745e00e97855e285a6459e4fac1120,ff6aeddbca955ce5d9f322eef0617ebc5d35ca09aa6212c0a3aa92733a6b2984,c8473d1cf18d35e7b4000b3faebd44566421c1aa52c0a9f3418c5c0b768827ca,a2d65f1ef4d4aaf19b4a6a0691256a4c77e3900a7c7850cea22f5b877749544a,93718fc4972979a294a29de85f868a92754b5264744704338fbc70d51d7e00de,1b1ffd10dfa5d098c1d6f73d66da0d22f752c8f9c3e5d73a81b9c989d234c254,b744d7d62b3ffbdd204b2f00295ab8a3136e901a8f91a956a921a9d81e384ee7
"1","0","10030377","0","0","3","7","0","2","10030085","0","0","10030376"
"10001","0","10030379","0","0","3","17","0","7","10030394","0","0","10030073"
"10001","0","10030380","0","0","3","50","10030024","7","10030027","0","0","10030021"
"10001","0","10030381","0","0","3","47","0","7","10030116","0","0","10030114"
"10001","0","10030382","0","0","3","27","0","7","10030234","0","0","10030232"
"10001","0","10030385","0","0","3","25","0","7","10030317","0","0","10030315"
"0","0","10030386","0","0","3","11","0","12","10030340","0","0","10030338"
"10001","0","10030387","0","0","3","18","0","7","10030244","0","0","10030242"
"10001","0","10030390","0","0","3","22","0","11","10030320","0","0","10030391"
"3","0","10030391","0","0","3","23","0","14","10030390","0","0","10030317"
"10002","0","10030392","0","0","3","4","0","7","10030362","0","0","10030360"
"0","0","10030393","0","0","3","15","0","4","10030370","0","0","10030394"
"3","0","10030394","0","0","3","16","0","14","10030393","0","0","10030379"
"0","0","10030398","0","0","3","17","0","4","10030153","0","0","10030399"
"4","0","10030399","0","0","3","18","0","14","10030398","0","0","10030150"
"3","0","10030400","0","0","3","12","0","14","10030252","0","0","10030401"
"1","0","10030401","0","0","3","13","0","3","10030400","0","0","10030247"
"1","0","10040084","0","10040096","4","56","0","2","10040085","0","0","10040443"
"0","0","10040085","0","0","4","55","0","4","10040086","0","0","10040084"
"2","0","10040086","0","0","4","54","0","2","10040087","0","0","10040085"
"3","0","10040087","0","0","4","53","0","14","10040088","0","0","10040086"
"2","0","10040088","0","0","4","52","0","2","10040089","0","0","10040087"
"3","0","10040089","0","0","4","51","0","2","10040090","0","0","10040088"
"1","0","10040090","0","0","4","50","0","2","10040091","0","0","10040089"
"3","0","10040091","0","0","4","49","0","14","10040092","0","0","10040090"
"0","0","10040092","0","0","4","48","0","4","10040093","0","0","10040091"
"0","0","10040093","0","0","4","47","0","6","10040094","0","0","10040092"
"3","0","10040094","0","0","4","46","0","3","10040095","0","0","10040093"
"3","0","10040095","0","0","4","45","10040105","14","10040106","0","0","10040094"
"10001","0","10040096","0","0","4","55","0","11","10040097","0","0","10040084"
"0","0","10040097","0","0","4","54","0","4","10040098","0","0","10040096"
"3","0","10040098","0","0","4","53","0","2","10040099","0","0","10040097"
"3","0","10040099","0","0","4","52","0","14","10040100","0","0","10040098"
"2","0","10040100","0","0","4","51","0","2","10040101","0","0","10040099"
"10001","0","10040101","0","0","4","50","0","7","10040102","0","0","10040100"
"10003","0","10040102","0","0","4","49","0","7","10040103","0","0","10040101"
"0","0","10040103","0","0","4","48","0","4","10040104","0","0","10040102"
"10001","0","10040104","0","0","4","47","0","7","10040105","0","0","10040103"
"2","0","10040105","0","0","4","46","0","2","10040095","0","0","10040104"
"10001","0","10040106","0","0","4","44","0","7","10040107","0","0","10040095"
"0","0","10040107","0","0","4","43","0","6","10040108","0","0","10040106"
"1","0","10040108","0","10040113","4","42","0","2","10040109","0","0","10040107"
"10001","0","10040109","0","0","4","41","0","11","10040110","0","0","10040108"
"0","0","10040110","0","0","4","40","0","12","10040111","0","0","10040109"
"0","0","10040111","0","0","4","39","10040116","6","10040112","0","0","10040110"
"0","0","10040112","0","0","4","38","0","4","10040117","0","0","10040111"
"3","0","10040113","0","0","4","43","0","2","10040114","0","0","10040108"
"3","0","10040114","0","0","4","42","0","14","10040115","0","0","10040113"
"0","0","10040115","0","0","4","41","0","6","10040116","0","0","10040114"
"10003","0","10040116","0","0","4","40","0","7","10040111","0","0","10040115"
"10001","0","10040117","0","0","4","37","0","7","10040118","0","0","10040112"
"2","0","10040118","0","0","4","36","0","3","10040119","0","0","10040117"
"5","0","10040119","0","0","4","35","0","14","10040120","0","0","10040118"
"0","0","10040120","0","0","4","34","0","4","10040121","0","0","10040119"
"2","0","10040121","0","0","4","33","0","2","10040122","0","0","10040120"
"1","0","10040122","0","0","4","32","0","3","10040123","0","0","10040121"
"3","0","10040123","0","0","4","31","0","14","10040124","0","0","10040122"
"10001","0","10040124","0","0","4","30","0","11","10040125","0","0","10040123"
"0","0","10040125","0","0","4","29","0","12","10040126","0","0","10040124"
"2","0","10040126","0","0","4","28","0","3","10040127","0","0","10040125"
"0","0","10040127","0","0","4","27","0","5","10040128","0","0","10040126"
"10002","0","10040128","0","0","4","26","0","7","10040130","0","0","10040127"
"0","0","10040130","0","0","4","25","0","4","10040131","0","0","10040128"
"2","0","10040131","0","0","4","24","0","3","10040132","0","0","10040130"
"10001","0","10040132","0","0","4","23","0","7","10040133","0","0","10040131"
"0","0","10040133","0","0","4","22","0","4","10040134","0","0","10040132"
"1","0","10040134","0","0","4","21","0","2","10040135","0","0","10040133"
"2","0","10040135","0","0","4","20","0","2","10040136","0","0","10040134"
"2","0","10040136","0","0","4","19","0","3","10040137","0","0","10040135"
"0","0","10040137","0","0","4","18","0","12","10040138","0","0","10040136"
"0","0","10040138","0","0","4","17","0","6","10040139","0","0","10040137"
"0","0","10040139","0","0","4","16","0","4","10040140","0","0","10040138"
"2","0","10040140","0","0","4","15","0","2","10040141","0","0","10040139"
"3","0","10040141","0","0","4","14","0","2","10040142","0","0","10040140"
"3","0","10040142","0","0","4","13","0","14","10040548","0","0","10040141"
"1","0","10040146","0","0","4","3","0","14","10040147","0","0","10040556"
"3","0","10040147","0","0","4","2","0","3","10040148","0","0","10040146"
"2","0","10040148","0","0","4","1","0","2","10040149","0","0","10040147"
"0","0","10040149","0","0","4","0","0","13","10040150","0","0","10040148"
"0","0","10040150","0","0","4","66","0","12","10040151","0","0","10040149"
"0","0","10040151","0","0","4","65","0","6","10040152","0","0","10040150"
"1","0","10040152","0","0","4","64","0","3","10040153","0","0","10040151"
"10002","0","10040153","0","0","4","63","0","7","10040154","0","0","10040152"
"0","0","10040154","0","0","4","62","0","5","10040155","0","0","10040153"
"1","0","10040155","0","0","4","61","0","2","10040156","0","0","10040154"
"10001","0","10040156","0","0","4","60","0","11","10040157","0","0","10040155"
"0","0","10040157","0","0","4","59","0","4","10040158","0","0","10040156"
"1","0","10040158","0","0","4","58","0","2","10040159","0","0","10040157"
"2","0","10040159","0","0","4","57","0","14","10040160","0","0","10040158"
"1","0","10040160","0","0","4","56","0","2","10040161","0","0","10040159"
"1","0","10040161","0","10040166","4","55","0","3","10040162","0","0","10040160"
"0","0","10040162","0","0","4","54","0","4","10040163","0","0","10040161"
"0","0","10040163","0","0","4","53","0","12","10040164","0","0","10040162"
"1","0","10040164","0","0","4","52","0","2","10040165","0","0","10040163"
"0","0","10040165","0","0","4","51","10040170","6","10040171","0","0","10040164"
"4","0","10040166","0","0","4","56","0","14","10040167","0","0","10040161"
"0","0","10040167","0","0","4","55","0","4","10040168","0","0","10040166"
"3","0","10040168","0","0","4","54","0","2","10040169","0","0","10040167"
"6","0","10040169","0","0","4","53","0","14","10040170","0","0","10040168"
"3","0","10040170","0","0","4","52","0","3","10040165","0","0","10040169"
"10001","0","10040171","0","0","4","50","0","11","10040557","0","0","10040165"
"1","0","10040175","0","0","4","40","0","2","10040176","0","0","10040565"
"2","0","10040176","0","0","4","39","0","2","10040177","0","0","10040175"
"0","0","10040177","0","0","4","38","0","4","10040178","0","0","10040176"
"10002","0","10040178","0","0","4","37","0","7","10040179","0","0","10040177"
"10001","0","10040179","0","0","4","36","0","11","10040183","0","0","10040178"
"1","0","10040182","0","0","4","33","0","2","10040185","0","0","10040184"
"4","0","10040183","0","0","4","35","0","14","10040184","0","0","10040179"
"0","0","10040184","0","0","4","34","0","5","10040182","0","0","10040183"
"3","0","10040185","0","0","4","32","0","14","10040186","0","0","10040182"
"0","0","10040186","0","0","4","31","0","4","10040187","0","0","10040185"
"10002","0","10040187","0","0","4","30","0","7","10040188","0","0","10040186"
"0","0","10040188","0","10040196","4","29","0","6","10040189","0","0","10040187"
"2","0","10040189","0","0","4","28","0","2","10040190","0","0","10040188"
"2","0","10040190","0","0","4","27","0","3","10040191","0","0","10040189"
"1","0","10040191","0","0","4","26","0","14","10040192","0","0","10040190"
"3","0","10040192","0","0","4","25","0","3","10040193","0","0","10040191"
"3","0","10040193","0","0","4","24","0","2","10040194","0","0","10040192"
"0","0","10040194","0","0","4","23","0","4","10040195","0","0","10040193"
"0","0","10040195","0","0","4","22","10040201","12","10040202","0","0","10040194"
"10001","0","10040196","0","0","4","28","0","7","10040197","0","0","10040188"
"1","0","10040197","0","0","4","27","0","2","10040198","0","0","10040196"
"1","0","10040198","0","0","4","26","0","14","10040199","0","0","10040197"
"10003","0","10040199","0","0","4","25","0","7","10040200","0","0","10040198"
"2","0","10040200","0","0","4","24","0","14","10040201","0","0","10040199"
"10001","0","10040201","0","0","4","23","0","11","10040195","0","0","10040200"
"0","0","10040202","0","0","4","21","0","4","10040203","0","0","10040195"
"10001","0","10040203","0","10040211","4","20","0","11","10040204","0","0","10040202"
"10003","0","10040204","0","0","4","19","0","7","10040205","0","0","10040203"
"2","0","10040205","0","0","4","18","0","3","10040206","0","0","10040204"
"0","0","10040206","0","0","4","17","0","4","10040207","0","0","10040205"
"5","0","10040207","0","0","4","16","10040213","14","10040208","0","0","10040206"
"2","0","10040208","0","0","4","15","0","2","10040214","0","0","10040207"
"0","0","10040211","0","0","4","19","0","5","10040212","0","0","10040203"
"0","0","10040212","0","0","4","18","0","6","10040213","0","0","10040211"
"3","0","10040213","0","0","4","17","0","2","10040207","0","0","10040212"
"0","0","10040214","0","0","4","14","0","12","10040215","0","0","10040208"
"1","0","10040215","0","0","4","13","0","2","10040216","0","0","10040214"
"10001","0","10040216","0","0","4","12","0","7","10040217","0","0","10040215"
"2","0","10040217","0","0","4","11","0","2","10040218","0","0","10040216"
"10001","0","10040218","0","0","4","10","0","7","10040219","0","0","10040217"
"1","0","10040219","0","0","4","9","0","3","10040220","0","0","10040218"
"10001","0","10040220","0","0","4","8","0","7","10040221","0","0","10040219"
"0","0","10040221","0","10040226","4","7","0","6","10040222","0","0","10040220"
"10001","0","10040222","0","0","4","6","0","7","10040223","0","0","10040221"
"1","0","10040223","0","0","4","5","0","3","10040224","0","0","10040222"
"10002","0","10040224","0","0","4","4","10040229","7","10040225","0","0","10040223"
"0","0","10040225","0","0","4","3","0","4","10040230","0","0","10040224"
"0","0","10040226","0","0","4","8","0","5","10040227","0","0","10040221"
"5","0","10040227","0","0","4","7","0","14","10040228","0","0","10040226"
"10003","0","10040228","0","0","4","6","0","7","10040229","0","0","10040227"
"3","0","10040229","0","0","4","5","0","3","10040224","0","0","10040228"
"3","0","10040230","0","0","4","2","0","2","10040231","0","0","10040225"
"3","0","10040231","0","0","4","1","0","3","10040232","0","0","10040230"
"0","0","10040232","0","0","4","0","0","13","10040233","0","0","10040231"
"1","0","10040233","0","0","4","66","0","2","10040234","0","0","10040232"
"2","0","10040234","0","0","4","65","0","3","10040235","0","0","10040233"
"2","0","10040235","0","0","4","64","0","2","10040236","0","0","10040234"
"0","0","10040236","0","0","4","63","0","5","10040237","0","0","10040235"
"10002","0","10040237","0","10040246","4","62","0","7","10040238","0","0","10040236"
"0","0","10040238","0","0","4","61","0","12","10040239","0","0","10040237"
"0","0","10040239","0","0","4","60","0","6","10040240","0","0","10040238"
"10001","0","10040240","0","0","4","59","0","11","10040241","0","0","10040239"
"1","0","10040241","0","0","4","58","0","2","10040242","0","0","10040240"
"0","0","10040242","0","0","4","57","0","4","10040243","0","0","10040241"
"0","0","10040243","0","0","4","56","10040256","5","10040244","0","0","10040242"
"1","0","10040244","0","0","4","55","0","3","10040245","0","0","10040243"
"2","0","10040245","0","0","4","54","0","14","10040257","0","0","10040244"
"3","0","10040246","0","0","4","67","0","2","10040247","0","0","10040237"
"1","0","10040247","0","0","4","66","0","2","10040248","0","0","10040246"
"6","0","10040248","0","0","4","65","0","14","10040249","0","0","10040247"
"2","0","10040249","0","0","4","64","0","2","10040250","0","0","10040248"
"3","0","10040250","0","0","4","63","0","2","10040251","0","0","10040249"
"3","0","10040251","0","0","4","62","0","14","10040252","0","0","10040250"
"3","0","10040252","0","0","4","61","0","3","10040253","0","0","10040251"
"3","0","10040253","0","0","4","60","0","14","10040254","0","0","10040252"
"0","0","10040254","0","0","4","59","0","4","10040255","0","0","10040253"
"7","0","10040255","0","0","4","58","0","14","10040256","0","0","10040254"
"3","0","10040256","0","0","4","57","0","2","10040243","0","0","10040255"
"1","0","10040257","0","0","4","53","0","3","10040288","0","0","10040245"
"10001","0","10040288","0","10040300","4","52","0","11","10040289","0","0","10040257"
"1","0","10040289","0","0","4","51","0","2","10040290","0","0","10040288"
"1","0","10040290","0","0","4","50","0","3","10040291","0","0","10040289"
"0","0","10040291","0","0","4","49","0","4","10040292","0","0","10040290"
"2","0","10040292","0","0","4","48","0","2","10040293","0","0","10040291"
"0","0","10040293","0","0","4","47","0","6","10040294","0","0","10040292"
"0","0","10040294","0","0","4","46","0","4","10040295","0","0","10040293"
"10002","0","10040295","0","0","4","45","0","7","10040296","0","0","10040294"
"0","0","10040296","0","0","4","44","10040308","12","10040297","0","0","10040295"
"2","0","10040297","0","0","4","43","0","3","10040298","0","0","10040296"
"0","0","10040298","0","0","4","42","0","4","10040299","0","0","10040297"
"0","0","10040299","0","0","4","41","0","6","10040313","0","0","10040298"
"3","0","10040300","0","0","4","53","0","3","10040301","0","0","10040288"
"3","0","10040301","0","0","4","52","0","2","10040302","0","0","10040300"
"0","0","10040302","0","0","4","51","0","4","10040303","0","0","10040301"
"10003","0","10040303","0","0","4","50","0","7","10040304","0","0","10040302"
"4","0","10040304","0","0","4","49","0","14","10040305","0","0","10040303"
"3","0","10040305","0","0","4","48","0","2","10040306","0","0","10040304"
"10003","0","10040306","0","0","4","47","0","7","10040307","0","0","10040305"
"0","0","10040307","0","0","4","46","0","12","10040308","0","0","10040306"
"3","0","10040308","0","0","4","45","0","2","10040296","0","0","10040307"
"2","0","10040313","0","0","4","40","0","2","10040566","0","0","10040299"
"4","0","10040316","0","0","4","31","0","14","10040317","0","0","10040573"
"0","0","10040317","0","0","4","30","0","4","10040318","0","0","10040316"
"0","0","10040318","0","0","4","29","0","12","10040319","0","0","10040317"
"10001","0","10040319","0","0","4","28","0","11","10040320","0","0","10040318"
"0","0","10040320","0","0","4","27","0","5","10040321","0","0","10040319"
