e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f,d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a
"0","78.33","3.46","0","451.2","0","0","0","0","0","0","109801","40000","0","0","0.58","0","120","73.82","0","0","0","4","0","0","0","0","0","0","31098","0","3.28","0","12.83","0","0","0","0","0.6"
"0","93.99","3.89","0","507.6","0","0","0","0","0","0","109801","50000","0","0","0.69","0","150","83.05","0","0","0","5","0","0","0","0","0","0","31098","0","3.69","0","15.39","0","0","0","0","0.72"
"10","125.4","4.54","0","592.2","0","0","0","0","0","1","109801","0","0","0","0.92","0","0","2406.9","0","0","0","6","0","0","0","75","0","0","31098","0","4.31","0","20.52","0","0","0","0","0.96"
"0","41.43","2.62","0","372.9","0","0","0","0","0","0","109901","10000","0","0","0.24","0","15","47.51","0","0","0","1","0","0","0","0","0","0","31099","0","2.16","0","5.28","0","0","0","0","0.29"
"0","62.15","3.14","0","447.5","0","0","0","0","0","0","109901","20000","0","0","0.36","0","30","57.01","0","0","0","2","0","0","0","0","0","0","31099","0","2.59","0","7.92","0","0","0","0","0.44"
"0","82.86","3.67","0","522.1","0","0","0","0","0","0","109901","30000","0","0","0.48","0","100","66.51","0","0","0","3","0","0","0","0","0","0","31099","0","3.02","0","10.56","0","0","0","0","0.58"
"0","103.6","4.19","0","596.6","0","0","0","0","0","0","109901","40000","0","0","0.6","0","120","76.02","0","0","0","4","0","0","0","0","0","0","31099","0","3.46","0","13.2","0","0","0","0","0.73"
"0","124.3","4.72","0","671.2","0","0","0","0","0","0","109901","50000","0","0","0.72","0","150","85.52","0","0","0","5","0","0","0","0","0","0","31099","0","3.89","0","15.84","0","0","0","0","0.87"
"10","165.8","5.5","0","783.1","0","0","0","0","0","1","109901","0","0","0","0.96","0","0","2409.8","0","0","0","6","0","0","0","75","0","0","31099","0","4.54","0","21.12","0","0","0","0","1.16"
"0","31.33","2.28","0","282","0","0","0","0","5.13","0","110001","10000","46.14","15","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31100","0","1.94","0","0","0","0","0","0","0.25"
"0","47","2.74","0","338.4","0","0","0","0","7.7","0","110001","20000","55.37","15","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31100","0","2.33","0","0","0","0","0","0","0.38"
"0","62.66","3.19","0","394.8","0","0","0","0","10.26","0","110001","30000","64.6","15","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31100","0","2.72","0","0","0","0","0","0","0.5"
"0","78.33","3.65","0","451.2","0","0","0","0","12.83","0","110001","40000","73.82","15","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31100","0","3.1","0","0","0","0","0","0","0.63"
"0","93.99","4.1","0","507.6","0","0","0","0","15.39","0","110001","50000","83.05","15","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31100","0","3.49","0","0","0","0","0","0","0.75"
"0","34.81","2.28","0","313.3","0","0","0","0","0","0","110101","10000","0","0","0.27","0","15","42.15","0","0","0","1","0","0","0","0","0","0","31101","0","2.39","0","4.68","0","0","0","0","0.25"
"0","52.21","2.73","0","376","0","0","0","0","0","0","110101","20000","0","0","0.4","0","30","50.58","0","0","0","2","0","0","0","0","0","0","31101","0","2.86","0","7.02","0","0","0","0","0.37"
"0","69.62","3.19","0","438.6","0","0","0","0","0","0","110101","30000","0","0","0.54","0","100","59.01","0","0","0","3","0","0","0","0","0","0","31101","0","3.34","0","9.36","0","0","0","0","0.5"
"0","87.02","3.64","0","501.3","0","0","0","0","0","0","110101","40000","0","0","0.67","0","120","67.44","0","0","0","4","0","0","0","0","0","0","31101","0","3.82","0","11.7","0","0","0","0","0.62"
"0","104.5","4.1","0","564","0","0","0","0","0","0","110101","50000","0","0","0.81","0","150","75.87","0","0","0","5","0","0","0","0","0","0","31101","0","4.3","0","14.04","0","0","0","0","0.75"
"0","41.43","2.05","0","372.9","0","0","0","0","5.44","0","110301","10000","48.99","10","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31103","0","1.94","0","0","0","0","0","0","0.23"
"0","62.14","2.46","0","447.5","0","0","0","0","8.16","0","110301","20000","58.78","10","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31103","0","2.32","0","0","0","0","0","0","0.34"
"0","82.86","2.87","0","522.1","0","0","0","0","10.88","0","110301","30000","68.58","10","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31103","0","2.71","0","0","0","0","0","0","0.46"
"0","103.6","3.28","0","596.6","0","0","0","0","13.6","0","110301","40000","78.38","10","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31103","0","3.1","0","0","0","0","0","0","0.57"
"0","124.3","3.69","0","671.2","0","0","0","0","16.32","0","110301","50000","88.18","10","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31103","0","3.49","0","0","0","0","0","0","0.69"
"0","38.87","2.62","0","349.9","0","0","0","0","6.27","0","110401","10000","56.39","15","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31104","0","2.28","0","0","0","0","0","0","0.29"
"0","58.31","3.14","0","419.9","0","0","0","0","9.41","0","110401","20000","67.67","15","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31104","0","2.74","0","0","0","0","0","0","0.44"
"0","77.74","3.67","0","489.9","0","0","0","0","12.54","0","110401","30000","78.95","15","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31104","0","3.19","0","0","0","0","0","0","0.58"
"0","97.18","4.19","0","559.8","0","0","0","0","15.68","0","110401","40000","90.22","15","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31104","0","3.65","0","0","0","0","0","0","0.73"
"0","116.7","4.72","0","629.8","0","0","0","0","18.81","0","110401","50000","101.5","15","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31104","0","4.1","0","0","0","0","0","0","0.87"
"0","35.97","2.85","0","323.8","0","0","0","0","5.95","0","110501","10000","53.54","15","0.2","0","15","0","0","0","0","1","0","0","0","0","0","0","31105","0","1.82","0","0","0","0","0","0","0.32"
"0","53.96","3.42","0","388.6","0","0","0","0","8.93","0","110501","20000","64.25","15","0.3","0","30","0","0","0","0","2","0","0","0","0","0","0","31105","0","2.18","0","0","0","0","0","0","0.48"
"0","71.94","3.99","0","453.3","0","0","0","0","11.9","0","110501","30000","74.96","15","0.4","0","100","0","0","0","0","3","0","0","0","0","0","0","31105","0","2.55","0","0","0","0","0","0","0.64"
"0","89.93","4.56","0","518.1","0","0","0","0","14.88","0","110501","40000","85.66","15","0.5","0","120","0","0","0","0","4","0","0","0","0","0","0","31105","0","2.91","0","0","0","0","0","0","0.8"
"0","108","5.13","0","582.8","0","0","0","0","17.85","0","110501","50000","96.37","15","0.6","0","150","0","0","0","0","5","0","0","0","0","0","0","31105","0","3.28","0","0","0","0","0","0","0.96"
"0","32.28","1.82","0","290.5","0","0","0","0","0","0","110601","10000","0","0","0.22","0","15","47.16","0","0","0","1","0","0","0","0","0","0","31106","0","1.94","0","5.24","0","0","0","0","0.2"
"0","48.42","2.18","0","348.6","0","0","0","0","0","0","110601","20000","0","0","0.33","0","30","56.59","0","0","0","2","0","0","0","0","0","0","31106","0","2.33","0","7.86","0","0","0","0","0.3"
"0","64.56","2.55","0","406.7","0","0","0","0","0","0","110601","30000","0","0","0.44","0","100","66.02","0","0","0","3","0","0","0","0","0","0","31106","0","2.72","0","10.48","0","0","0","0","0.4"
"0","80.7","2.91","0","464.8","0","0","0","0","0","0","110601","40000","0","0","0.55","0","120","75.46","0","0","0","4","0","0","0","0","0","0","31106","0","3.1","0","13.1","0","0","0","0","0.5"
"0","96.84","3.28","0","522.9","0","0","0","0","0","0","110601","50000","0","0","0.66","0","150","84.89","0","0","0","5","0","0","0","0","0","0","31106","0","3.49","0","15.72","0","0","0","0","0.6"
"0","34.18","2.39","0","307.6","0","0","0","0","4.59","0","110701","10000","41.35","10","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31107","0","2.16","0","0","0","0","0","0","0.27"
"0","51.27","2.87","0","369.1","0","0","0","0","6.89","0","110701","20000","49.62","10","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31107","0","2.59","0","0","0","0","0","0","0.41"
"0","68.36","3.35","0","430.6","0","0","0","0","9.18","0","110701","30000","57.89","10","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31107","0","3.02","0","0","0","0","0","0","0.54"
"0","85.45","3.82","0","492.2","0","0","0","0","11.48","0","110701","40000","66.16","10","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31107","0","3.46","0","0","0","0","0","0","0.68"
"0","102.6","4.3","0","553.7","0","0","0","0","13.77","0","110701","50000","74.43","10","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31107","0","3.89","0","0","0","0","0","0","0.81"
"0","35.97","2.85","0","323.8","0","0","0","0","5.89","0","110801","10000","52.97","10","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31108","0","1.94","0","0","0","0","0","0","0.32"
"0","53.96","3.42","0","388.6","0","0","0","0","8.84","0","110801","20000","63.56","10","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31108","0","2.33","0","0","0","0","0","0","0.48"
"0","71.94","3.99","0","453.3","0","0","0","0","11.78","0","110801","30000","74.16","10","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31108","0","2.72","0","0","0","0","0","0","0.64"
"0","89.93","4.56","0","518.1","0","0","0","0","14.73","0","110801","40000","84.75","10","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31108","0","3.1","0","0","0","0","0","0","0.8"
"0","108","5.13","0","582.8","0","0","0","0","17.67","0","110801","50000","95.35","10","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31108","0","3.49","0","0","0","0","0","0","0.96"
"0","38.29","3.3","0","344.6","0","0","0","0","6.2","0","110901","10000","55.82","20","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31109","0","1.94","0","0","0","0","0","0","0.37"
"0","57.44","3.96","0","413.5","0","0","0","0","9.3","0","110901","20000","66.98","20","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31109","0","2.33","0","0","0","0","0","0","0.56"
"0","76.58","4.62","0","482.4","0","0","0","0","12.4","0","110901","30000","78.15","20","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31109","0","2.72","0","0","0","0","0","0","0.74"
"0","95.73","5.28","0","551.4","0","0","0","0","15.5","0","110901","40000","89.31","20","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31109","0","3.1","0","0","0","0","0","0","0.93"
"0","114.9","5.94","0","620.3","0","0","0","0","18.6","0","110901","50000","100.5","20","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31109","0","3.49","0","0","0","0","0","0","1.11"
"0","45.78","2.62","0","412.1","0","0","0","0","0","0","111001","10000","0","0","0.32","0","15","39.76","0","0","0","1","0","0","0","10","0","0","31110","0","2.85","0","4.42","0","0","0","0","0.29"
"0","68.67","3.14","0","494.5","0","0","0","0","0","0","111001","20000","0","0","0.48","0","30","47.71","0","0","0","2","0","0","0","10","0","0","31110","0","3.42","0","6.63","0","0","0","0","0.44"
"0","91.56","3.67","0","576.9","0","0","0","0","0","0","111001","30000","0","0","0.64","0","100","55.66","0","0","0","3","0","0","0","10","0","0","31110","0","3.99","0","8.84","0","0","0","0","0.58"
"0","114.5","4.19","0","659.4","0","0","0","0","0","0","111001","40000","0","0","0.8","0","120","63.62","0","0","0","4","0","0","0","10","0","0","31110","0","4.56","0","11.05","0","0","0","0","0.73"
"0","137.4","4.72","0","741.8","0","0","0","0","0","0","111001","50000","0","0","0.96","0","150","71.57","0","0","0","5","0","0","0","10","0","0","31110","0","5.13","0","13.26","0","0","0","0","0.87"
"0","31.33","2.05","0","282","0","0","0","0","0","0","111101","10000","0","0","0.2","0","15","47.62","0","0","0","1","0","0","0","0","0","0","31111","0","1.82","0","5.29","0","0","0","0","0.23"
"0","47","2.46","0","338.4","0","0","0","0","0","0","111101","20000","0","0","0.3","0","30","57.14","0","0","0","2","0","0","0","0","0","0","31111","0","2.18","0","7.94","0","0","0","0","0.35"
"0","62.66","2.87","0","394.8","0","0","0","0","0","0","111101","30000","0","0","0.4","0","100","66.67","0","0","0","3","0","0","0","0","0","0","31111","0","2.55","0","10.58","0","0","0","0","0.46"
"0","78.33","3.28","0","451.2","0","0","0","0","0","0","111101","40000","0","0","0.5","0","120","76.19","0","0","0","4","0","0","0","0","0","0","31111","0","2.91","0","13.23","0","0","0","0","0.58"
"0","93.99","3.69","0","507.6","0","0","0","0","0","0","111101","50000","0","0","0.6","0","150","85.72","0","0","0","5","0","0","0","0","0","0","31111","0","3.28","0","15.87","0","0","0","0","0.69"
"0","38.29","2.62","0","344.6","0","0","0","0","6.27","0","111201","10000","56.39","15","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31112","0","2.39","0","0","0","0","0","0","0.29"
"0","57.44","3.14","0","413.5","0","0","0","0","9.41","0","111201","20000","67.67","15","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31112","0","2.87","0","0","0","0","0","0","0.44"
"0","76.58","3.67","0","482.4","0","0","0","0","12.54","0","111201","30000","78.95","15","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31112","0","3.35","0","0","0","0","0","0","0.58"
"0","95.73","4.19","0","551.4","0","0","0","0","15.68","0","111201","40000","90.22","15","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31112","0","3.82","0","0","0","0","0","0","0.73"
"0","114.9","4.72","0","620.3","0","0","0","0","18.81","0","111201","50000","101.5","15","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31112","0","4.3","0","0","0","0","0","0","0.87"
"0","39.24","2.05","0","353.2","0","0","0","0","5.89","0","111301","10000","52.97","10","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31113","0","1.94","0","0","0","0","0","0","0.23"
"0","58.86","2.46","0","423.8","0","0","0","0","8.84","0","111301","20000","63.56","10","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31113","0","2.33","0","0","0","0","0","0","0.35"
"0","78.48","2.87","0","494.5","0","0","0","0","11.78","0","111301","30000","74.16","10","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31113","0","2.72","0","0","0","0","0","0","0.46"
"0","98.1","3.28","0","565.1","0","0","0","0","14.73","0","111301","40000","84.75","10","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31113","0","3.1","0","0","0","0","0","0","0.58"
"0","117.8","3.69","0","635.8","0","0","0","0","17.67","0","111301","50000","95.35","10","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31113","0","3.49","0","0","0","0","0","0","0.69"
"0","31.81","2.05","0","286.3","0","0","0","0","0","0","111401","10000","0","0","0.23","0","15","46.14","0","0","0","1","0","0","0","0","0","0","31114","0","2.05","0","5.13","0","0","0","0","0.23"
"0","47.72","2.46","0","343.6","0","0","0","0","0","0","111401","20000","0","0","0.35","0","30","55.37","0","0","0","2","0","0","0","0","0","0","31114","0","2.46","0","7.7","0","0","0","0","0.35"
"0","63.62","2.87","0","400.8","0","0","0","0","0","0","111401","30000","0","0","0.46","0","100","64.6","0","0","0","3","0","0","0","0","0","0","31114","0","2.87","0","10.26","0","0","0","0","0.46"
"0","79.53","3.28","0","458.1","0","0","0","0","0","0","111401","40000","0","0","0.58","0","120","73.82","0","0","0","4","0","0","0","0","0","0","31114","0","3.28","0","12.83","0","0","0","0","0.58"
"0","95.43","3.69","0","515.3","0","0","0","0","0","0","111401","50000","0","0","0.69","0","150","83.05","0","0","0","5","0","0","0","0","0","0","31114","0","3.69","0","15.39","0","0","0","0","0.69"
"0","35.97","2.62","0","323.8","0","0","0","0","6.53","0","111501","10000","58.78","15","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31115","0","2.39","0","0","0","0","0","0","0.29"
"0","53.96","3.14","0","388.6","0","0","0","0","9.8","0","111501","20000","70.54","15","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31115","0","2.87","0","0","0","0","0","0","0.44"
"0","71.94","3.67","0","453.3","0","0","0","0","13.06","0","111501","30000","82.29","15","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31115","0","3.35","0","0","0","0","0","0","0.58"
"0","89.93","4.19","0","518.1","0","0","0","0","16.33","0","111501","40000","94.05","15","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31115","0","3.82","0","0","0","0","0","0","0.73"
"0","108","4.72","0","582.8","0","0","0","0","19.59","0","111501","50000","105.8","15","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31115","0","4.3","0","0","0","0","0","0","0.87"
"0","43.61","2.96","0","392.5","0","0","0","0","4.72","0","111601","10000","42.49","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31116","0","2.39","0","0","0","0","0","0","0.33"
"0","65.42","3.55","0","471","0","0","0","0","7.08","0","111601","20000","50.99","10","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31116","0","2.87","0","0","0","0","0","0","0.5"
"0","87.22","4.14","0","549.5","0","0","0","0","9.44","0","111601","30000","59.49","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31116","0","3.35","0","0","0","0","0","0","0.66"
"0","109.1","4.74","0","628","0","0","0","0","11.8","0","111601","40000","67.98","10","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31116","0","3.82","0","0","0","0","0","0","0.83"
"0","130.9","5.33","0","706.5","0","0","0","0","14.16","0","111601","50000","76.48","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31116","0","4.3","0","0","0","0","0","0","0.99"
"0","38.29","2.51","0","344.6","0","0","0","0","0","0","111701","10000","0","0","0.24","0","15","58.22","0","0","0","1","0","0","0","0","0","0","31117","0","2.16","0","6.47","0","0","0","0","0.28"
"0","57.44","3.01","0","413.5","0","0","0","0","0","0","111701","20000","0","0","0.36","0","30","69.86","0","0","0","2","0","0","0","0","0","0","31117","0","2.59","0","9.71","0","0","0","0","0.42"
"0","76.58","3.51","0","482.4","0","0","0","0","0","0","111701","30000","0","0","0.48","0","100","81.51","0","0","0","3","0","0","0","0","0","0","31117","0","3.02","0","12.94","0","0","0","0","0.56"
"0","95.73","4.02","0","551.4","0","0","0","0","0","0","111701","40000","0","0","0.6","0","120","93.15","0","0","0","4","0","0","0","0","0","0","31117","0","3.46","0","16.18","0","0","0","0","0.7"
"0","114.9","4.52","0","620.3","0","0","0","0","0","0","111701","50000","0","0","0.72","0","150","104.8","0","0","0","5","0","0","0","0","0","0","31117","0","3.89","0","19.41","0","0","0","0","0.84"
"0","44.1","2.39","0","396.9","0","0","0","0","5.89","0","111801","10000","52.97","15","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31118","0","2.16","0","0","0","0","0","0","0.27"
"0","66.15","2.87","0","476.3","0","0","0","0","8.84","0","111801","20000","63.56","15","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31118","0","2.59","0","0","0","0","0","0","0.41"
"0","88.2","3.35","0","555.7","0","0","0","0","11.78","0","111801","30000","74.16","15","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31118","0","3.02","0","0","0","0","0","0","0.54"
"0","110.3","3.82","0","635","0","0","0","0","14.73","0","111801","40000","84.75","15","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31118","0","3.46","0","0","0","0","0","0","0.68"
"0","132.3","4.3","0","714.4","0","0","0","0","17.67","0","111801","50000","95.35","15","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31118","0","3.89","0","0","0","0","0","0","0.81"
"0","44.1","3.76","0","396.9","0","0","0","0","4.44","0","111901","10000","39.99","5","0.39","0","15","0","0","0","0","1","0","0","0","0","0","0","31119","0","3.53","0","0","0","0","0","0","0.42"
"0","66.15","4.51","0","476.3","0","0","0","0","6.66","0","111901","20000","47.99","5","0.59","0","30","0","0","0","0","2","0","0","0","0","0","0","31119","0","4.24","0","0","0","0","0","0","0.63"
"0","88.2","5.26","0","555.7","0","0","0","0","8.88","0","111901","30000","55.99","5","0.78","0","100","0","0","0","0","3","0","0","0","0","0","0","31119","0","4.94","0","0","0","0","0","0","0.84"
"0","110.3","6.02","0","635","0","0","0","0","11.1","0","111901","40000","63.98","5","0.98","0","120","0","0","0","0","4","0","0","0","0","0","0","31119","0","5.65","0","0","0","0","0","0","1.05"
