c3ea93e158520947406ca08762e1e597adc9d9b7b74b525c7b061c7498329490,9294433c5ceb0651c0fd73e9784d6fa5aa23c01a85809e143634d73a3549cf25,c206f1152c9d7590392fe673e582d57ef9f999317f6406b79ffeada5a626538f,f5a91383c3e421540c0db6afafa242dfb36dc9ee33119aa2b38dc8513cd12916,0e14394c29eb23ba4627fd019bfadedca821bbaae51fb93412792d3ac1f124e7,d97908d4ed0af9d5e7a07f08547be05522bd13557299fce0fbf90d296f4288b1,3a82bf1d27a7e387e9375196c4ccd5eb594184fbf984df59748a607fb5c71333,c09675f377764f5c725ba725cdfac2467e30a1a1b148bc050e106a76bfc4b64a,ef266d36805021df4775bff6b5dfc373ae3d1f551d1ff793a62faa7a17aff545,b390419299c69bc4ffaf4d550f55a5d77bc7433eaf600e37f99025593436e8ab,586153a228383f90f890356ac0cf5b11fe00b84715a97b97f33a5237ea09cb9e,21a04d062a7525e3bfb05f374e9e18da503a0489c8de5a1ef6b1ca7184954e4c,c375ca3711955afc2377bc19060456c5bea2494069248013da5debdcd3f41aa8,bd857a0e271783241f6962f011cf6d03d56781962b58e72e34be19a76d86a36d,8641deae0d04e999991145cd4ff050eceaa351d8beca44dd0d218dfb044f5d51,567742cb2c55fa1d94c0ff818055f726c6a0d2019d2e6da43629ee0dd7183bcd,3caa58b0cdf37758b2214a780c765c6af5114188fc55afd34f5613d6a25d9182,4827263db424e71e29079312b09c7757d6184f7614ec7024ee35688472b196f5,a9a91e400eb46879109426e66680f850ebc6488fd58f975af791f6679bdfcb92,7968abfba8cec7ea1926101848348d19706c6409a3cd04ec42c2298053419d85,f05ace0b5d60660aedb1a6dd0876e6d2d256d7b14323c4459d390515c041ecef,95189d29744acabf530f5cbff612b2e73cfd070584932104be263497a97a2f0a,1530abc0bba397738b6d67c332ef99536a119f001987abd458d69c0ed8d7651d,3ca1a489b4c58c8964ae124f63593ee6c10ce880aef019828a746c8b6d945fb6,586e37ac916fd813c393a6f40a1fbca2ede673f81ee6d0031adec1a1e8b7f37e,d05e705849d57849fd0d8f038c201a2e24370a39f851caefbaac015d3a8a1e8b,659e69368d31bb0340019f6e66a7063f3f752299c5f8d5bf80207621306b7a19,52da1b86a7487becd79530fbb616ad7313bdeb2f3d1d6a111bb03cd75bd01b68,f792d4dafb7ed8432c20ed804495371d77663b1bf5e0ea4edaba441a9f4e43a5,df3892660d07b125bbd456de8fcf9df6864943aecef15323a569da5ba3f8753a,b094e95560635909cd4258992f46f6b1df8848243305348eca86bd84194427fe,0d87df35882235f5e7a403de10d3bc48651f3b20fc5d23f223845b461532d7d0,fed5f4b2178322fd327834955a37de0b1cecf999fcdd8a2db6133529db0d11bf,d4551c5c995d7147735a6676f0a95e40fa1e67c583c13f5722d73d2fe92d955a,6f7bd54e42053c13151207ed2bf89138920f7146fe57c8a1f9f396375364bd77,f29a77bfbc464e34d805de45f5c93b0ad7b639ae1f400dab776dfdc09ed03fe4,dde3f4f47d99a5570187bb50383c2d1102e47212e29243c6e397eabf5f33cb4f,28bd103f302d17ad069b45b6ee8b967d89dacc3b2184b07e8c60061f95ecdb3a,e6d56c2f9042a853dc3336af1b6f0d40732bb1e9207abf9317b0e4366b723b60,c4c3e3a4d30450a4ca3fcaec7a35f10874ac425a740562f056229d283c120816
"320110407","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32011","bgm_M126","140001","0.8","1","25001","0","100","320110107","0","0","4","94002","0","502011421","7","0","1.1","90010"
"320110408","1","103531","1","0","0","0","300","3","40004","103531","90008","-50","0.9","0","3200703","0","bgm_M64","90002","90","0","32011","bgm_M64","140001","0","1","25001","0","100","320110108","0","0","4","94002","0","502011431","8","0","0","90011"
"320110409","1","103531","1","0","0","0","300","3","40006","103531","90008","-50","1.5","0","3200703","0","bgm_M64","90002","90","0","32011","bgm_M64","140001","0","1","25001","0","100","320110109","0","0","4","94002","0","502011441","9","0","0","90009"
"320110410","1","103541","1","0","0","0","300","3","40007","103541","94002","-50","1.2","0","3200704","0","bgm_M63","90008","90","0","32011","bgm_M63","25001","0","1","0","0","100","320110110","0","0","4","140001","0","502011451","10","0","0","90002"
"320110501","0","103531","1.2","0","0","0","700","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32011","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","1","0","0","90002"
"320110502","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32011","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","2","0","0","90002"
"320110503","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32011","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","3","0","0","90002"
"320110504","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32011","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","4","0","0","90002"
"320110505","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200702","0","bgm_M06","90008","90","0","32011","bgm_M06","25001","0","0","90005","0","50","0","0","0","5","140001","0","0","5","0","0","90002"
"320110506","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32011","bgm_M126","140001","1.1","1","25001","0","100","320110106","0","0","5","94002","0","502011511","6","0","0.8","90009"
"320110507","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32011","bgm_M126","140001","0.8","1","25001","0","100","320110107","0","0","5","94002","0","502011521","7","0","1.1","90010"
"320110508","1","103531","1","0","0","0","300","3","40004","103531","90008","-50","0.9","0","3200703","0","bgm_M64","90002","90","0","32011","bgm_M64","140001","0","1","25001","0","100","320110108","0","0","5","94002","0","502011531","8","0","0","90011"
"320110509","1","103531","1","0","0","0","300","3","40006","103531","90008","-50","1.5","0","3200703","0","bgm_M64","90002","90","0","32011","bgm_M64","140001","0","1","25001","0","100","320110109","0","0","5","94002","0","502011541","9","0","0","90009"
"320110510","1","103541","1","0","0","0","300","3","40007","103541","94002","-50","1.2","0","3200704","0","bgm_M63","90008","90","0","32011","bgm_M63","25001","0","1","0","0","100","320110110","0","0","5","140001","0","502011551","10","0","0","90002"
"320120101","0","103531","1.2","0","0","0","700","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","1","0","0","90002"
"320120102","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","2","0","0","90002"
"320120103","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","3","0","0","90002"
"320120104","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","1","140001","0","0","4","0","0","90002"
"320120105","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200702","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","90005","0","50","0","0","0","1","140001","0","0","5","0","0","90002"
"320120106","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1","1","25001","0","100","320120106","0","0","1","94002","0","502012111","6","0","0.8","90009"
"320120107","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1.1","1","25001","0","100","320120107","0","0","1","94002","0","502012121","7","0","0.8","90010"
"320120108","1","103531","1","0","0","0","300","3","40004","103531","90008","-50","1.5","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120108","0","0","1","94002","0","502012131","8","0","0","90011"
"320120109","1","103531","1","0","0","0","300","3","40006","103531","90008","-50","1.2","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120109","0","0","1","94002","0","502012141","9","0","0","90009"
"320120110","1","103541","1","0","0","0","300","3","40007","103541","94002","-50","1.2","0","3200704","0","bgm_M63","90008","90","0","32012","bgm_M63","25001","0","1","0","0","100","320120110","0","0","1","140001","0","502012151","10","0","0","90002"
"320120201","0","103531","1.2","0","0","0","700","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","1","0","0","90002"
"320120202","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","2","0","0","90002"
"320120203","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","3","0","0","90002"
"320120204","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","2","140001","0","0","4","0","0","90002"
"320120205","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200702","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","90005","0","50","0","0","0","2","140001","0","0","5","0","0","90002"
"320120206","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1","1","25001","0","100","320120106","0","0","2","94002","0","502012211","6","0","0.8","90009"
"320120207","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1.1","1","25001","0","100","320120107","0","0","2","94002","0","502012221","7","0","0.8","90010"
"320120208","1","103531","1","0","0","0","300","3","40004","103531","90008","-50","1.5","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120108","0","0","2","94002","0","502012231","8","0","0","90011"
"320120209","1","103531","1","0","0","0","300","3","40006","103531","90008","-50","1.2","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120109","0","0","2","94002","0","502012241","9","0","0","90009"
"320120210","1","103541","1","0","0","0","300","3","40007","103541","94002","-50","1.2","0","3200704","0","bgm_M63","90008","90","0","32012","bgm_M63","25001","0","1","0","0","100","320120110","0","0","2","140001","0","502012251","10","0","0","90002"
"320120301","0","103531","1.2","0","0","0","700","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","1","0","0","90002"
"320120302","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","2","0","0","90002"
"320120303","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","3","0","0","90002"
"320120304","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","3","140001","0","0","4","0","0","90002"
"320120305","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200702","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","90005","0","50","0","0","0","3","140001","0","0","5","0","0","90002"
"320120306","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1","1","25001","0","100","320120106","0","0","3","94002","0","502012311","6","0","0.8","90009"
"320120307","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1.1","1","25001","0","100","320120107","0","0","3","94002","0","502012321","7","0","0.8","90010"
"320120308","1","103531","1","0","0","0","300","3","40004","103531","90008","-50","1.5","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120108","0","0","3","94002","0","502012331","8","0","0","90011"
"320120309","1","103531","1","0","0","0","300","3","40006","103531","90008","-50","1.2","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120109","0","0","3","94002","0","502012341","9","0","0","90009"
"320120310","1","103541","1","0","0","0","300","3","40007","103541","94002","-50","1.2","0","3200704","0","bgm_M63","90008","90","0","32012","bgm_M63","25001","0","1","0","0","100","320120110","0","0","3","140001","0","502012351","10","0","0","90002"
"320120401","0","103531","1.2","0","0","0","700","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","1","0","0","90002"
"320120402","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","2","0","0","90002"
"320120403","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","3","0","0","90002"
"320120404","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","4","140001","0","0","4","0","0","90002"
"320120405","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200702","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","90005","0","50","0","0","0","4","140001","0","0","5","0","0","90002"
"320120406","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1","1","25001","0","100","320120106","0","0","4","94002","0","502012411","6","0","0.8","90009"
"320120407","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1.1","1","25001","0","100","320120107","0","0","4","94002","0","502012421","7","0","0.8","90010"
"320120408","1","103531","1","0","0","0","300","3","40004","103531","90008","-50","1.5","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120108","0","0","4","94002","0","502012431","8","0","0","90011"
"320120409","1","103531","1","0","0","0","300","3","40006","103531","90008","-50","1.2","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120109","0","0","4","94002","0","502012441","9","0","0","90009"
"320120410","1","103541","1","0","0","0","300","3","40007","103541","94002","-50","1.2","0","3200704","0","bgm_M63","90008","90","0","32012","bgm_M63","25001","0","1","0","0","100","320120110","0","0","4","140001","0","502012451","10","0","0","90002"
"320120501","0","103531","1.2","0","0","0","700","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","1","0","0","90002"
"320120502","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","2","0","0","90002"
"320120503","0","103531","1.2","0","0","0","900","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","3","0","0","90002"
"320120504","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200701","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","0","0","50","0","0","0","5","140001","0","0","4","0","0","90002"
"320120505","0","103531","1.2","0","0","0","1400","1","40005","103531","94002","-50","0","0","3200702","0","bgm_M06","90008","90","0","32012","bgm_M06","25001","0","0","90005","0","50","0","0","0","5","140001","0","0","5","0","0","90002"
"320120506","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1","1","25001","0","100","320120106","0","0","5","94002","0","502012511","6","0","0.8","90009"
"320120507","1","103531","1","0.8","0","0.8","300","5","40004","103531","90008","-50","0.8","0","3200703","0","bgm_M126","90002","90","0","32012","bgm_M126","140001","1.1","1","25001","0","100","320120107","0","0","5","94002","0","502012521","7","0","0.8","90010"
"320120508","1","103531","1","0","0","0","300","3","40004","103531","90008","-50","1.5","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120108","0","0","5","94002","0","502012531","8","0","0","90011"
"320120509","1","103531","1","0","0","0","300","3","40006","103531","90008","-50","1.2","0","3200703","0","bgm_M64","90002","90","0","32012","bgm_M64","140001","0","1","25001","0","100","320120109","0","0","5","94002","0","502012541","9","0","0","90009"
"320120510","1","103541","1","0","0","0","300","3","40007","103541","94002","-50","1.2","0","3200704","0","bgm_M63","90008","90","0","32012","bgm_M63","25001","0","1","0","0","100","320120110","0","0","5","140001","0","502012551","10","0","0","90002"
