21ee11d2b08f312fca3c948a9967ae8db8832f64d68150bbab49ce2cb807c9e3,47a6dc4701bf93c5c6f39f6e4e503da029f2bfab362f765d09711999b06ab169,259b749438990a290ff8eba7048fe84c5718fa167dfecbb5d4e5f857a2a94b8d,babcaa3163c34b17fa6f607796b3e4702879a0e5307bdf41d9b9ecdb54155932,857e8ee1c806dd91ab2a69583ab4547593aeed2e3fd3786e3cffe08685b02fd5,649cf31ffa54b458f3182c6bb4916966bfb02e7933018d54876476f99355c629,b400c37eb7e9cdd2f1bff3fa92d86b6e11c87380153b80f6f863f454eb8f95bf,f5a859b828d5183cf3bf2ad2f404237470e3682fd191e294a11ce34cae2b4f5d,4c063902401c69b9540cd0f24450124b95f8b8e8e4e4ad056a66b8ec6bbd7d7d,1647cb030d696c91be547715223123fdaa2bc10151393e3e8735d90311fb6f8c,ecc6812758b34d3210cd7757be48e766bfebdacb131ff5b6f4f922e40eec6876,0b614ab7d7d52b3324accb0212bd1bdc27d5588fd9a0fa9ccda5d7a45341bdde
"10088025","13","5088005","2022/02/28 12:00:00","1003","121401","2022/03/14 20:59:59","0","10088","0","1","5088450"
"10088026","15","0","2022/02/28 12:00:00","1003","105001","2022/03/14 20:59:59","0","10088","0","0","5088411"
"10088027","15","5088003","2022/02/28 12:00:00","1003","121401","2022/03/14 20:59:59","0","10088","0","1","5088431"
"10088028","15","5088005","2022/02/28 12:00:00","1003","121401","2022/03/14 20:59:59","0","10088","0","1","5088451"
"10089001","115801","0","2022/03/16 12:00:00","1004","115801","2022/03/23 20:59:59","0","10089","0","0","5061401"
"10089002","1008903","0","2022/03/16 12:00:00","1002","105201","2022/03/23 20:59:59","0","10089","1","0","5061402"
"10089003","10","0","2022/03/16 12:00:00","1001","105201","2022/03/23 20:59:59","0","10089","0","0","5061403"
"10089004","20","0","2022/03/16 12:00:00","1001","104301","2022/03/23 20:59:59","0","10089","0","0","5061404"
"10089005","30","0","2022/03/16 12:00:00","1001","105201","2022/03/23 20:59:59","0","10089","0","0","5061405"
"10089012","1008903","5061001","2022/03/16 12:00:00","1002","115801","2022/03/23 20:59:59","0","10089","1","1","5061422"
"10089013","10","5061001","2022/03/16 12:00:00","1001","115801","2022/03/23 20:59:59","0","10089","0","1","5061423"
"10089014","20","5061003","2022/03/16 12:00:00","1001","115901","2022/03/23 20:59:59","0","10089","0","1","5061424"
"10089015","30","5061001","2022/03/16 12:00:00","1001","115801","2022/03/23 20:59:59","0","10089","0","1","5061425"
"10089016","2","5061001","2022/03/16 12:00:00","1003","115801","2022/03/23 20:59:59","0","10089","0","1","5061426"
"10089017","3","5061002","2022/03/16 12:00:00","1003","116001","2022/03/23 20:59:59","0","10089","0","1","5061427"
"10089018","4","5061003","2022/03/16 12:00:00","1003","115901","2022/03/23 20:59:59","0","10089","0","1","5061428"
"10089019","5","5061002","2022/03/16 12:00:00","1003","116001","2022/03/23 20:59:59","0","10089","0","1","5061429"
"10089020","6","5061001","2022/03/16 12:00:00","1003","115801","2022/03/23 20:59:59","0","10089","0","1","5061430"
"10089021","8","5061001","2022/03/16 12:00:00","1003","115801","2022/03/23 20:59:59","0","10089","0","1","5061431"
"10090001","1009003","0","2022/03/31 12:00:00","1002","106601","2022/04/14 20:59:59","0","10090","1","0","5090402"
"10090002","1009003","5090002","2022/03/31 12:00:00","1002","121601","2022/04/14 20:59:59","0","10090","1","1","5090422"
"10090003","10","0","2022/03/31 12:00:00","1001","106601","2022/04/14 20:59:59","0","10090","0","0","5090403"
"10090004","10","5090002","2022/03/31 12:00:00","1001","121601","2022/04/14 20:59:59","0","10090","0","1","5090423"
"10090005","20","0","2022/03/31 12:00:00","1001","105501","2022/04/14 20:59:59","0","10090","0","0","5090404"
"10090006","20","5090002","2022/03/31 12:00:00","1001","121501","2022/04/14 20:59:59","0","10090","0","1","5090424"
"10090007","30","0","2022/03/31 12:00:00","1001","105501","2022/04/14 20:59:59","0","10090","0","0","5090405"
"10090008","30","5090002","2022/03/31 12:00:00","1001","121501","2022/04/14 20:59:59","0","10090","0","1","5090425"
"10090009","2","0","2022/03/31 12:00:00","1003","105501","2022/04/14 20:59:59","0","10090","0","0","5090406"
"10090010","2","5090002","2022/03/31 12:00:00","1003","121501","2022/04/14 20:59:59","0","10090","0","1","5090426"
"10090011","4","5090002","2022/03/31 12:00:00","1003","121601","2022/04/14 20:59:59","0","10090","0","1","5090407"
"10090012","7","5090002","2022/03/31 12:00:00","1003","121501","2022/04/14 20:59:59","0","10090","0","1","5090410"
"10090013","10","5090002","2022/03/31 12:00:00","1003","121601","2022/04/14 20:59:59","0","10090","0","1","5090409"
"10090014","15","5090006","2022/03/31 12:00:00","1003","121601","2022/04/14 20:59:59","0","10090","0","1","5090411"
"10091001","1009103","0","2022/04/18 12:00:00","1002","110801","2022/04/25 20:59:59","0","10091","1","0","5064402"
"10091002","10","0","2022/04/18 12:00:00","1001","110901","2022/04/25 20:59:59","0","10091","0","0","5064403"
"10091003","20","0","2022/04/18 12:00:00","1001","111001","2022/04/25 20:59:59","0","10091","0","0","5064404"
"10091004","30","0","2022/04/18 12:00:00","1001","110801","2022/04/25 20:59:59","0","10091","0","0","5064405"
"10091005","2","0","2022/04/18 12:00:00","1003","110801","2022/04/25 20:59:59","0","10091","0","0","5064406"
"10091006","3","0","2022/04/18 12:00:00","1003","110801","2022/04/25 20:59:59","0","10091","0","0","5064407"
"10091007","4","0","2022/04/18 12:00:00","1003","110901","2022/04/25 20:59:59","0","10091","0","0","5064408"
"10091008","5","0","2022/04/18 12:00:00","1003","111001","2022/04/25 20:59:59","0","10091","0","0","5064409"
"10091009","6","0","2022/04/18 12:00:00","1003","110801","2022/04/25 20:59:59","0","10091","0","0","5064410"
"10091010","8","0","2022/04/18 12:00:00","1003","110801","2022/04/25 20:59:59","0","10091","0","0","5064411"
"10091011","1009103","5064001","2022/04/18 12:00:00","1002","116201","2022/04/25 20:59:59","0","10091","1","1","5064422"
"10091012","10","5064001","2022/04/18 12:00:00","1001","116301","2022/04/25 20:59:59","0","10091","0","1","5064423"
"10091013","20","5064001","2022/04/18 12:00:00","1001","116401","2022/04/25 20:59:59","0","10091","0","1","5064424"
"10091014","30","5064001","2022/04/18 12:00:00","1001","116201","2022/04/25 20:59:59","0","10091","0","1","5064425"
"10091015","2","5064001","2022/04/18 12:00:00","1003","116201","2022/04/25 20:59:59","0","10091","0","1","5064426"
"10091016","3","5064001","2022/04/18 12:00:00","1003","116201","2022/04/25 20:59:59","0","10091","0","1","5064427"
"10091017","4","5064001","2022/04/18 12:00:00","1003","116301","2022/04/25 20:59:59","0","10091","0","1","5064428"
"10091018","5","5064001","2022/04/18 12:00:00","1003","116401","2022/04/25 20:59:59","0","10091","0","1","5064429"
"10091019","6","5064001","2022/04/18 12:00:00","1003","116201","2022/04/25 20:59:59","0","10091","0","1","5064430"
"10091020","8","5064001","2022/04/18 12:00:00","1003","116201","2022/04/25 20:59:59","0","10091","0","1","5064431"
"10092001","1009203","0","2022/04/30 12:00:00","1002","101401","2022/05/14 20:59:59","0","10092","1","0","5092402"
"10092002","1009203","5092001","2022/04/30 12:00:00","1002","101401","2022/05/14 20:59:59","0","10092","1","1","5092422"
"10092003","1009203","5092004","2022/04/30 12:00:00","1002","101401","2022/05/14 20:59:59","0","10092","1","1","5092442"
"10092004","10","0","2022/04/30 12:00:00","1001","101401","2022/05/14 20:59:59","0","10092","0","0","5092403"
"10092005","10","5092001","2022/04/30 12:00:00","1001","101401","2022/05/14 20:59:59","0","10092","0","1","5092423"
"10092006","10","5092004","2022/04/30 12:00:00","1001","101401","2022/05/14 20:59:59","0","10092","0","1","5092443"
"10092007","20","0","2022/04/30 12:00:00","1001","103101","2022/05/14 20:59:59","0","10092","0","0","5092404"
"10092008","20","5092001","2022/04/30 12:00:00","1001","122001","2022/05/14 20:59:59","0","10092","0","1","5092424"
"10092009","20","5092004","2022/04/30 12:00:00","1001","122001","2022/05/14 20:59:59","0","10092","0","1","5092444"
"10092010","30","0","2022/04/30 12:00:00","1001","100901","2022/05/14 20:59:59","0","10092","0","0","5092405"
"10092011","30","5092001","2022/04/30 12:00:00","1001","121901","2022/05/14 20:59:59","0","10092","0","1","5092425"
"10092012","30","5092004","2022/04/30 12:00:00","1001","121901","2022/05/14 20:59:59","0","10092","0","1","5092445"
"10092013","2","0","2022/04/30 12:00:00","1003","101401","2022/05/14 20:59:59","0","10092","0","0","5092406"
"10092014","2","5092001","2022/04/30 12:00:00","1003","101401","2022/05/14 20:59:59","0","10092","0","1","5092426"
"10092015","2","5092004","2022/04/30 12:00:00","1003","101401","2022/05/14 20:59:59","0","10092","0","1","5092446"
"10092016","4","0","2022/04/30 12:00:00","1003","103101","2022/05/14 20:59:59","0","10092","0","0","5092407"
"10092017","4","5092001","2022/04/30 12:00:00","1003","122001","2022/05/14 20:59:59","0","10092","0","1","5092427"
"10092018","4","5092004","2022/04/30 12:00:00","1003","122001","2022/05/14 20:59:59","0","10092","0","1","5092447"
"10092019","7","0","2022/04/30 12:00:00","1003","100901","2022/05/14 20:59:59","0","10092","0","0","5092408"
"10092020","7","5092001","2022/04/30 12:00:00","1003","121901","2022/05/14 20:59:59","0","10092","0","1","5092428"
"10092021","7","5092004","2022/04/30 12:00:00","1003","121901","2022/05/14 20:59:59","0","10092","0","1","5092448"
"10092022","10","0","2022/04/30 12:00:00","1003","103101","2022/05/14 20:59:59","0","10092","0","0","5092409"
"10092023","10","5092001","2022/04/30 12:00:00","1003","122001","2022/05/14 20:59:59","0","10092","0","1","5092429"
"10092024","10","5092004","2022/04/30 12:00:00","1003","122001","2022/05/14 20:59:59","0","10092","0","1","5092449"
"10092025","13","0","2022/04/30 12:00:00","1003","100901","2022/05/14 20:59:59","0","10092","0","0","5092410"
"10092026","13","5092001","2022/04/30 12:00:00","1003","121901","2022/05/14 20:59:59","0","10092","0","1","5092430"
"10092027","13","5092004","2022/04/30 12:00:00","1003","121901","2022/05/14 20:59:59","0","10092","0","1","5092450"
"10092028","15","0","2022/04/30 12:00:00","1003","101401","2022/05/14 20:59:59","0","10092","0","0","5092411"
"10092029","15","5092001","2022/04/30 12:00:00","1003","101401","2022/05/14 20:59:59","0","10092","0","1","5092431"
"10092030","15","5092004","2022/04/30 12:00:00","1003","101401","2022/05/14 20:59:59","0","10092","0","1","5092451"
"10093001","1009303","0","2022/05/16 12:00:00","1002","106601","2022/05/23 20:59:59","0","10093","1","0","5066402"
"10093002","1009303","5066003","2022/05/16 12:00:00","1002","116501","2022/05/23 20:59:59","0","10093","1","1","5066422"
"10093003","1009303","5066005","2022/05/16 12:00:00","1002","116501","2022/05/23 20:59:59","0","10093","1","1","5066442"
"10093004","10","0","2022/05/16 12:00:00","1001","106601","2022/05/23 20:59:59","0","10093","0","0","5066403"
"10093005","10","5066003","2022/05/16 12:00:00","1001","116501","2022/05/23 20:59:59","0","10093","0","1","5066423"
"10093006","10","5066005","2022/05/16 12:00:00","1001","116501","2022/05/23 20:59:59","0","10093","0","1","5066443"
"10093007","20","0","2022/05/16 12:00:00","1001","116601","2022/05/23 20:59:59","0","10093","0","0","5066404"
"10093008","20","5066005","2022/05/16 12:00:00","1001","116601","2022/05/23 20:59:59","0","10093","0","1","5066424"
"10093009","30","0","2022/05/16 12:00:00","1001","106601","2022/05/23 20:59:59","0","10093","0","0","5066405"
"10093010","30","5066003","2022/05/16 12:00:00","1001","116501","2022/05/23 20:59:59","0","10093","0","1","5066425"
"10093011","30","5066005","2022/05/16 12:00:00","1001","116501","2022/05/23 20:59:59","0","10093","0","1","5066445"
"10093012","2","0","2022/05/16 12:00:00","1003","106601","2022/05/23 20:59:59","0","10093","0","0","5066406"
"10093013","2","5066003","2022/05/16 12:00:00","1003","116501","2022/05/23 20:59:59","0","10093","0","1","5066426"
"10093014","2","5066005","2022/05/16 12:00:00","1003","116501","2022/05/23 20:59:59","0","10093","0","1","5066446"
"10093015","3","0","2022/05/16 12:00:00","1003","116601","2022/05/23 20:59:59","0","10093","0","0","5066407"
"10093016","3","5066005","2022/05/16 12:00:00","1003","116601","2022/05/23 20:59:59","0","10093","0","1","5066427"
"10093017","4","0","2022/05/16 12:00:00","1003","106601","2022/05/23 20:59:59","0","10093","0","0","5066408"
"10093018","4","5066003","2022/05/16 12:00:00","1003","116501","2022/05/23 20:59:59","0","10093","0","1","5066428"
"10093019","4","5066005","2022/05/16 12:00:00","1003","116501","2022/05/23 20:59:59","0","10093","0","1","5066448"
"10093020","5","0","2022/05/16 12:00:00","1003","116601","2022/05/23 20:59:59","0","10093","0","0","5066409"
"10093021","5","5066005","2022/05/16 12:00:00","1003","116601","2022/05/23 20:59:59","0","10093","0","1","5066429"
"10093022","6","0","2022/05/16 12:00:00","1003","106601","2022/05/23 20:59:59","0","10093","0","0","5066410"
"10093023","6","5066003","2022/05/16 12:00:00","1003","116501","2022/05/23 20:59:59","0","10093","0","1","5066430"
"10093024","6","5066005","2022/05/16 12:00:00","1003","116501","2022/05/23 20:59:59","0","10093","0","1","5066450"
"10093025","8","0","2022/05/16 12:00:00","1003","106601","2022/05/23 20:59:59","0","10093","0","0","5066411"
"10093026","8","5066003","2022/05/16 12:00:00","1003","116501","2022/05/23 20:59:59","0","10093","0","1","5066431"
"10093027","8","5066005","2022/05/16 12:00:00","1003","116501","2022/05/23 20:59:59","0","10093","0","1","5066451"
"10094001","122101","0","2022/05/31 12:00:00","1004","122101","2022/06/14 20:59:59","0","10094","0","0","5094401"
"10094002","1009403","0","2022/05/31 12:00:00","1002","104001","2022/06/14 20:59:59","0","10094","1","0","5094402"
"10094003","10","0","2022/05/31 12:00:00","1001","104001","2022/06/14 20:59:59","0","10094","0","0","5094403"
"10094004","20","0","2022/05/31 12:00:00","1001","104001","2022/06/14 20:59:59","0","10094","0","0","5094404"
"10094005","30","0","2022/05/31 12:00:00","1001","104001","2022/06/14 20:59:59","0","10094","0","0","5094405"
"10094006","2","5094001","2022/05/31 12:00:00","1003","122101","2022/06/14 20:59:59","0","10094","0","1","5094406"
"10094007","4","5094001","2022/05/31 12:00:00","1003","122201","2022/06/14 20:59:59","0","10094","0","1","5094407"
"10094008","7","5094001","2022/05/31 12:00:00","1003","123401","2022/06/14 20:59:59","0","10094","0","1","5094408"
"10094010","10","5094001","2022/05/31 12:00:00","1003","122201","2022/06/14 20:59:59","0","10094","0","1","5094409"
"10094011","13","5094001","2022/05/31 12:00:00","1003","122101","2022/06/14 20:59:59","0","10094","0","1","5094410"
"10094012","15","5094001","2022/05/31 12:00:00","1003","122101","2022/06/14 20:59:59","0","10094","0","1","5094411"
"10094013","1009403","5094001","2022/05/31 12:00:00","1002","122101","2022/06/14 20:59:59","0","10094","1","1","5094422"
"10094014","10","5094001","2022/05/31 12:00:00","1001","122101","2022/06/14 20:59:59","0","10094","0","1","5094423"
"10094015","20","5094001","2022/05/31 12:00:00","1001","122101","2022/06/14 20:59:59","0","10094","0","1","5094424"
"10094016","30","5094001","2022/05/31 12:00:00","1001","122101","2022/06/14 20:59:59","0","10094","0","1","5094425"
"10095001","116801","0","2022/06/16 12:00:00","1004","116801","2022/06/23 20:59:59","0","10095","0","0","5068401"
"10095002","1009503","0","2022/06/16 12:00:00","1002","116701","2022/06/23 20:59:59","0","10095","1","0","5068402"
"10095003","10","0","2022/06/16 12:00:00","1001","116701","2022/06/23 20:59:59","0","10095","0","0","5068403"
"10095004","20","0","2022/06/16 12:00:00","1001","116901","2022/06/23 20:59:59","0","10095","0","0","5068404"
"10095005","30","0","2022/06/16 12:00:00","1001","116701","2022/06/23 20:59:59","0","10095","0","0","5068405"
"10095006","2","0","2022/06/16 12:00:00","1003","116701","2022/06/23 20:59:59","0","10095","0","0","5068406"
"10095007","3","0","2022/06/16 12:00:00","1003","116701","2022/06/23 20:59:59","0","10095","0","0","5068407"
"10095008","4","0","2022/06/16 12:00:00","1003","116901","2022/06/23 20:59:59","0","10095","0","0","5068408"
"10095009","5","0","2022/06/16 12:00:00","1003","116901","2022/06/23 20:59:59","0","10095","0","0","5068409"
"10095010","6","0","2022/06/16 12:00:00","1003","116801","2022/06/23 20:59:59","0","10095","0","0","5068410"
"10095011","8","0","2022/06/16 12:00:00","1003","116701","2022/06/23 20:59:59","0","10095","0","0","5068411"
"10095012","1009503","5068001","2022/06/16 12:00:00","1002","116701","2022/06/23 20:59:59","0","10095","1","1","5068422"
"10095013","10","5068001","2022/06/16 12:00:00","1001","116701","2022/06/23 20:59:59","0","10095","0","1","5068423"
"10095014","20","5068001","2022/06/16 12:00:00","1001","116901","2022/06/23 20:59:59","0","10095","0","1","5068424"
"10095015","30","5068001","2022/06/16 12:00:00","1001","116701","2022/06/23 20:59:59","0","10095","0","1","5068425"
"10095016","2","5068001","2022/06/16 12:00:00","1003","116701","2022/06/23 20:59:59","0","10095","0","1","5068426"
"10095017","3","5068001","2022/06/16 12:00:00","1003","116701","2022/06/23 20:59:59","0","10095","0","1","5068427"
"10095018","4","5068001","2022/06/16 12:00:00","1003","116901","2022/06/23 20:59:59","0","10095","0","1","5068428"
"10095019","5","5068001","2022/06/16 12:00:00","1003","116901","2022/06/23 20:59:59","0","10095","0","1","5068429"
"10095020","6","5068001","2022/06/16 12:00:00","1003","116801","2022/06/23 20:59:59","0","10095","0","1","5068430"
"10095021","8","5068001","2022/06/16 12:00:00","1003","116701","2022/06/23 20:59:59","0","10095","0","1","5068431"
"10096001","122401","0","2022/06/30 12:00:00","1004","122401","2022/07/14 20:59:59","0","10096","0","0","5096401"
"10096002","1009603","0","2022/06/30 12:00:00","1002","100101","2022/07/14 20:59:59","0","10096","1","0","5096402"
"10096003","10","0","2022/06/30 12:00:00","1001","100201","2022/07/14 20:59:59","0","10096","0","0","5096403"
"10096004","20","0","2022/06/30 12:00:00","1001","100301","2022/07/14 20:59:59","0","10096","0","0","5096404"
"10096005","30","0","2022/06/30 12:00:00","1001","100101","2022/07/14 20:59:59","0","10096","0","0","5096405"
"10096006","2","0","2022/06/30 12:00:00","1003","100101","2022/07/14 20:59:59","0","10096","0","0","5096406"
"10096007","4","0","2022/06/30 12:00:00","1003","100301","2022/07/14 20:59:59","0","10096","0","0","5096407"
"10096008","7","0","2022/06/30 12:00:00","1003","100201","2022/07/14 20:59:59","0","10096","0","0","5096408"
"10096009","10","0","2022/06/30 12:00:00","1003","100301","2022/07/14 20:59:59","0","10096","0","0","5096409"
"10096010","13","0","2022/06/30 12:00:00","1003","100101","2022/07/14 20:59:59","0","10096","0","0","5096410"
"10096011","15","0","2022/06/30 12:00:00","1003","100201","2022/07/14 20:59:59","0","10096","0","0","5096411"
"10096013","1009603","5096002","2022/06/30 12:00:00","1002","122401","2022/07/14 20:59:59","0","10096","1","1","5096422"
