ff35ec30a7e50a4668a43e435e6582d52f9673e84a287e67eec98305ac54b98a,f7f87db83d72f6879788afab50d888c879201a47c59d172d3ade6ba3b695e98e,0dac6e201ec63f855406227ac610fd63639b477c1100d6bc9281bd95299ec845,bd6320ec92bb05871b8f745c6e9322b80b0736223b277857da38acb338c4ae64,066d365a27488a51b6d14358497acd9aef38dce17606875811c61e43d2470d69,f2fe0e1658dc0bd0b9326800335188f158d14097149ddd03ecd9407e522a2aa0,c50d7e2f68a80a1761d8391fc1207be267ec937213dd9bb57a16beec2ac6e62d,139cf14f0e4b56deff38adaa7307ea224fc6d1425cf55aa8952b941d7aabda09,3dc4721a6d4b4e4c2c2d69099f3a51f30f09a4cac1da8151f0e9709dc1354c28,95f9df115b9771c1dabe4a396198f0e9d40944ba04eccc49d30c89ad3a98d6e3,ea782b42c5af91c95ecbb00f39401fd7e36c0dde26a521a1ec0f2fa1c5af1d27
"93","","","0","","906","","2.5","","","19060030"
"21","","","vo_fpc_20602","","906","","vo_fpc","0","","19060031"
"3","1","","06_cmn_float_sing","","906","0.2","126911","","","19060032"
"3","1","","06_cmn_float_sing","","906","0.2","117311","","","19060033"
"32","","","0","","906","","10071","","","19060034"
"32","","","1","","906","","10071","","","19060035"
"32","","","1","","906","","10072","","","19060036"
"91","","","","","906","","19060029","","","19060037"
"4","","","1","","906","","126911","","","19060038"
"33","-180","","180","","906","","11","0","","19060039"
"3","0","","06_ranpha_float_notice","1","906","0.1","126911","06_ranpha_float_shy","0.1","19060040"
"3","1","","cmn_float","","906","","117311","","0.1","19060041"
"21","","","vo_fpc_20603","","906","","vo_fpc","0","","19060042"
"11","10","0.5","あっ…","0","906","0","126911","1","0","19060043"
"91","","","","","906","","0","","","19060044"
"93","","","0","","906","","0.5","","","19060045"
"3","0","","06_chika_float_notice_in","1","906","0.1","117311","06_chika_float_notice","0.1","19060046"
"21","","","vo_fpc_20604","","906","","vo_fpc","0","","19060047"
"11","10","0.5","ごめんなさい、素敵な歌だったから\nつい合わせてしまって…\nお邪魔でしたよね。","0","906","0","117311","1","0","19060048"
"91","","","","","906","","0","","","19060049"
"93","","","0","","906","","0.5","","","19060050"
"21","","","vo_fpc_20605","","906","","vo_fpc","0","","19060051"
"11","10","0.5","ううん…\nそっちも、とても素敵な歌…\nだから、よければもう少し、\nこのまま…","0","906","0","126911","1","0","19060052"
"91","","","","","906","","0","","","19060053"
"93","","","0","","906","","0.5","","","19060054"
"3","1","","06_chika_float_smile","","906","0.2","117311","","","19060055"
"21","","","vo_fpc_20606","","906","","vo_fpc","0","","19060056"
"11","10","0.5","はい。","0","906","0","117311","1","0","19060057"
"91","","","","","906","","0","","","19060058"
"93","","","0","","906","","0.5","","","19060059"
"21","","","vo_fpc_20607","","906","","vo_fpc","0","","19060060"
"3","1","","06_cmn_float_sing","","906","0.2","126911","","","19060061"
"3","1","","06_cmn_float_sing","","906","0.2","117311","","","19060062"
"32","","","0","","906","","10071","","","19060063"
"32","","","1","","906","","10071","","","19060064"
"32","","","1","","906","","10081","","","19060065"
"93","","","0","","906","","2","","","19060066"
"2","-180","","850","","906","","126911","4.11764705882353","","19060067"
"33","-180","","880","","906","","11","4.11764705882353","","19060068"
"33","-180","","880","","906","","10071","4.11764705882353","","19060069"
"2","-125","","850","","906","","117311","5.88235294117647","","19060070"
"33","-125","","850","","906","","21","5.88235294117647","","19060071"
"33","-125","","850","","906","","10081","5.88235294117647","","19060072"
"93","","","0","","906","","1.5","","","19060073"
"32","","","0","","906","","10071","","","19060074"
"32","","","1","","906","","10071","","","19060075"
"32","","","0","","906","","10081","","","19060076"
"32","","","1","","906","","10081","","","19060077"
"91","","","","","906","","19060070","","","19060078"
"1","12","07_shinobu_search","127111","-125","907","1.75","1","-850","0","19070001"
"1","22","07_ruka_float","113111","-180","907","1.75","1","-850","0","19070002"
"5","22","07_dokuro_float","4","-180","907","1.75","4","-850","0","19070003"
"31","-850","","11","1","907","1","5","-125","","19070004"
"31","-850","","21","1","907","1","4","-180","","19070005"
"31","-850","","31","1","907","1","4","-180","","19070006"
"23","1","","se_fpc_water_random","","907","","se_10053800","","","19070007"
"91","","","0","","907","","19070006","","","19070008"
"3","1","","07_shinobu_search","","907","0.1","127111","","","19070009"
"2","-125","","325","12","907","","127111","8.38806396344946","","19070010"
"33","-125","","325","12","907","","11","8.38806396344946","","19070011"
"91","","","","","907","","","","","19070012"
"3","0","","07_shinobu_talk_in","1","907","0.1","127111","07_shinobu_talk_loop","0.1","19070013"
"93","","","0","","907","","1","","","19070014"
"21","","","vo_fpc_20700","","907","","vo_fpc","0","","19070015"
"11","10","0.5","お父さん、どこに行ったのかしら？\nまた何か事件を起こしてないといいけど…","0","907","0","127111","1","0","19070016"
"91","","","","","907","","0","","","19070017"
"93","","","0","","907","","0.5","","","19070018"
"2","-180","","-150","12","907","","113111","4.11764705882353","","19070019"
"33","-180","","-150","12","907","","21","4.11764705882353","","19070020"
"91","","","","","907","","","","","19070021"
"3","1","","07_ruka_float2","","907","0.1","113111","","","19070022"
"21","","","vo_fpc_20701","","907","","vo_fpc","0","","19070023"
"11","10","0.5","くっ、まさかこんな場所でしゃれこうべに\nでくわすなんてね…","0","907","0","113111","1","0","19070024"
"91","","","","","907","","0","","","19070025"
"93","","","0","","907","","0.5","","","19070026"
"21","","","vo_fpc_20702","","907","","vo_fpc","0","","19070027"
"11","10","0.5","アイツの前で取り乱して、\nつい蹴っ飛ばしちまったが…","0","907","0","113111","1","0","19070028"
"91","","","","","907","","0","","","19070029"
"93","","","0","","907","","0.5","","","19070030"
"21","","","vo_fpc_20703","","907","","vo_fpc","0","","19070031"
"11","10","0.5","あれから見当たらないってことは\nちゃんと成仏してりゃいいけども…","0","907","0","113111","1","0","19070032"
"91","","","","","907","","0","","","19070033"
"93","","","0","","907","","0.5","","","19070034"
"3","1","","07_ruka_float","","907","0.1","113111","","","19070035"
"21","","","vo_fpc_20704","","907","","vo_fpc","0","","19070036"
"11","10","0.5","『一緒に』とか『逝こう』とか言ってたし\n何か現世に恨みでもあったのかねえ？","0","907","0","113111","1","0","19070037"
"91","","","","","907","","0","","","19070038"
"93","","","0","","907","","0.5","","","19070039"
"2","-180","","850","","907","","113111","4.52488687782805","","19070040"
"33","-180","","850","","907","","21","4.52488687782805","","19070041"
"4","","","1","","907","","113111","","","19070042"
"3","1","","07_ruka_float","","907","0.1","113111","","","19070043"
"93","","","0","","907","","3.2","","","19070044"
"3","0","","07_shinobu_turnFace_in","1","907","0.1","127111","07_shinobu_turnFace_loop","0.1","19070045"
"91","","","","","907","","19070040","","","19070046"
"2","-180","","-200","","907","","4","3.82352941176471","","19070047"
"33","-180","","-200","","907","","31","3.82352941176471","","19070048"
"91","","","","","907","","19070047","","","19070049"
"3","0","","07_shinobu_surprise_in","1","907","0.1","127111","07_shinobu_surprise_loop","0.1","19070050"
"21","","","vo_fpc_20705","","907","","vo_fpc","0","","19070051"
"11","10","0.5","うう…おね…","0","907","0","4","1","120","19070052"
"91","","","","","907","","0","","","19070053"
"93","","","0","","907","","0.5","","","19070054"
"3","1","","07_dokuro_spin","","907","0.2","4","","","19070055"
"21","","","vo_fpc_20706","","907","","vo_fpc","0","","19070056"
"11","10","0.5","おねーちゃん、いっしょに\nウォータースライダーいかなーい？\nぐへへへ…","0","907","0","4","1","120","19070057"
"91","","","","","907","","0","","","19070058"
"93","","","0","","907","","0.5","","","19070059"
"3","0","","07_shinobu_sad_in","1","907","0.1","127111","07_shinobu_sad_loop","0.1","19070060"
"21","","","vo_fpc_20707","","907","","vo_fpc","0","","19070061"
"11","10","0.5","やっぱり自業自得のようですね…\n放っておきましょう。","0","907","0","127111","1","0","19070062"
"91","","","","","907","","0","","","19070063"
"93","","","0","","907","","0.5","","","19070064"
"3","0","","07_shinobu_swim_in","1","907","0.1","127111","07_shinobu_swim_loop","0.1","19070065"
"32","","","1","","907","","11","","","19070066"
"2","-125","","850","","907","","127111","3.08823529411765","","19070067"
"33","-125","","850","","907","","11","3.08823529411765","","19070068"
"3","1","","07_dokuro_float","","907","0.3","4","","","19070069"
"2","-180","","850","","907","","4","6.17647058823529","","19070070"
"33","-180","","850","","907","","31","6.17647058823529","","19070071"
"91","","","","","907","","19070070","","","19070072"
"1","12","cmn_walk_r","107811","-15","908","1.4875","1","750","0","19080001"
"1","23","cmn_swm_tread","126911","-180","908","1.75","1","-900","0","19080002"
"5","22","08_penpokorin","5","-180","908","1.75","5","-900","0","19080003"
"31","-850","","10071","1","908","0","1007","-180","","19080004"
"31","-900","","3","1","908","1","3","-180","","19080005"
"23","1","","se_fpc_water_random","","908","","se_10053800","","","19080006"
"91","","","","","908","","19080005","","","19080007"
"2","-180","","-100","12","908","","126911","5.88235294117647","","19080008"
"2","-180","","-100","12","908","","5","5.88235294117647","","19080009"
"33","-180","","-100","12","908","","3","5.88235294117647","","19080010"
"33","-180","","-50","12","908","","10071","5.88235294117647","","19080011"
"93","","","0","","908","","2.3","","","19080012"
"21","","","vo_fpc_20800","","908","","vo_fpc","0","","19080013"
"32","","","1","","908","","10071","","","19080014"
"2","-15","","300","12","908","","107811","3.30882352941176","","19080015"
"91","","","","","908","","19080015","","","19080016"
"3","0","","08_kyaru_surprise_in","1","908","0.1","107811","08_kyaru_surprise_loop","0.1","19080017"
"21","","","vo_fpc_20801","","908","","vo_fpc","0","","19080018"
"11","10","0.5","うわっ、あんたそれ…\nミソラの連れてた変な物体じゃない！","0","908","0","107811","1","0","19080019"
"91","","","","","908","","0","","","19080020"
"93","","","0","","908","","0.5","","","19080021"
"21","","","vo_fpc_20802","","908","","vo_fpc","0","","19080022"
"11","10","0.5","なに持ち込んでんのよ！","0","908","0","107811","1","0","19080023"
"91","","","","","908","","0","","","19080024"
"93","","","0","","908","","0.5","","","19080025"
"3","1","","08_ranfa_talk","","908","0.1","126911","","","19080026"
"3","1","","08_penpokorin","","908","0.1","5","","","19080027"
"21","","","vo_fpc_20803","","908","","vo_fpc","0","","19080028"
"11","10","0.5","水に浮くから、浮輪や\nビーチボールのかわりに、って…\n貸してくれたの。","0","908","0","126911","1","0","19080029"
"91","","","","","908","","0","","","19080030"
"93","","","0","","908","","0.5","","","19080031"
"3","1","","cmn_swm_tread","","908","0.1","126911","","","19080032"
"3","1","","08_penpokorin","","908","0.1","5","","","19080033"
"3","0","","08_kyaru_talk_in","1","908","0.1","107811","08_kyaru_talk_loop","0.1","19080034"
"21","","","vo_fpc_20804","","908","","vo_fpc","0","","19080035"
"11","10","0.5","そ、そう…\nそれにしてもそいつ、浮くんだ…","0","908","0","107811","1","0","19080036"
"91","","","","","908","","0","","","19080037"
"93","","","0","","908","","0.5","","","19080038"
"3","1","","08_ranfa_talk","","908","0.1","126911","","","19080039"
"3","1","","08_penpokorin","","908","0.1","5","","","19080040"
"21","","","vo_fpc_20805","","908","","vo_fpc","0","","19080041"
"11","10","0.5","うん、浮く…\n…借り物だから、\n貸してあげられないけれど…\n気になるなら…触ってみる？","0","908","0","126911","1","0","19080042"
"91","","","","","908","","0","","","19080043"
"93","","","0","","908","","0.5","","","19080044"
"3","1","","cmn_swm_tread","","908","0.1","126911","","","19080045"
"3","1","","08_penpokorin","","908","0.1","5","","","19080046"
"3","0","","08_kyaru_deny_in","1","908","0.1","107811","08_kyaru_deny_loop","0.1","19080047"
"21","","","vo_fpc_20806","","908","","vo_fpc","0","","19080048"
"11","10","0.5","いや、いらないから！\nそれ何か怖いのよ、ほんと…","0","908","0","107811","1","0","19080049"
"91","","","","","908","","0","","","19080050"
"93","","","0","","908","","0.5","","","19080051"
"3","1","","08_kyaru_run","","908","","107811","","","19080052"
"2","-15","","850","","908","","107811","2.07390648567119","","19080053"
"91","","","","","908","","19080053","","","19080054"
"2","-180","","850","","908","","126911","4.29864253393665","","19080055"
"2","-180","","850","","908","","5","4.29864253393665","","19080056"
"33","-180","","850","","908","","3","4.29864253393665","","19080057"
"91","","","","","908","","19080057","","","19080058"
"1","12","09_jun_spreadFloat","113611","-125","909","1.75","1","-850","0","19090001"
"1","12","09_cmn_float","113511","-125","909","1.75","1","-850","1","19090002"
"1","22","09_cmn_float","113411","-180","909","1.75","1","-1050","0","19090003"
"1","12","09_misogi_run","122811","-15","909","1.4875","1","750","1","19090004"
"31","-850","","11","1","909","1","4","-125","","19090005"
"31","-820","","21","1","909","1","6","-125","","19090006"
"31","-1050","","31","1","909","1","6","-180","","19090007"
"23","1","","se_fpc_water_random","","909","","se_10053800","","","19090008"
"91","","","0","","909","","19090007","","","19090009"
"2","-125","","225","12","909","","113611","6.32352941176471","","19090010"
"33","-125","","225","12","909","","11","6.32352941176471","","19090011"
"93","","","0","","909","","3","","","19090012"
"2","-15","","-750","","909","","122811","5.65610859728507","","19090013"
"93","","","0","","909","","0.7","","","19090014"
"3","0","","09_jun_notice_in","1","909","0.1","113611","09_jun_notice_loop","0.1","19090015"
"91","","","","","909","","19090010","","","19090016"
"3","0","","09_jun_alart_in","1","909","0.1","113611","09_jun_alart_loop","0.1","19090017"
"2","-125","","-125","12","909","","113511","4.26470588235294","","19090018"
"33","-125","","-95","12","909","","21","4.26470588235294","","19090019"
"2","-180","","-350","12","909","","113411","4.11764705882353","","19090020"
"33","-180","","-350","12","909","","31","4.11764705882353","","19090021"
"93","","","0","","909","","0.5","","","19090022"
"21","","","vo_fpc_20900","","909","","vo_fpc","0","","19090023"
"11","10","0.5","おっと…\nプールサイドを走ったら危ないよ！","0","909","0","113611","1","0","19090024"
"91","","","","","909","","0","","","19090025"
"93","","","0","","909","","0.5","","","19090026"
"91","","","","","909","","19090018","","","19090027"
"3","0","","09_jun_idle_in","1","909","0.1","113611","09_jun_idle_loop","0.1","19090028"
"3","1","","09_cmn_float_talk","","909","0.1","113511","","","19090029"
