671df5fc18eee33670777d86e6bbb19c713453b85be9ac49a1385a555150108b,7af08f84359a12adca1c54d015c3393b48f42b0c0c557654ad5d6b4fc5d08f62,31c99fb0c26f9810a146e1d69f1ea7797529c70660a8d504d3b2ca6b5ee75b8f,8fb3415a887f077516de50c78298a604c855163bd97e9d7581e78e322973f765,65bf7cd6e1488fb9673cf6132d77dba74b2ce311e65286fd48d5b7bff0f91056,ef77af6083df7a557ec4116755b4388d70ac797149a35bf87c0ba5a841720c32,916987fd21334d884aa951a7ca157b450ea3c892fcd6aa28617c0209215645c0,2511882626dee04b510f02fc60e2b862f5b6b7dca095b817fb78eec9740062de,310c361c7747cdedfef80f21727edc5fc5e05b4d2f0827dcab8d98e8f082d4fe,75b0bf60a57e516afdf60046b1b50083acbe6ddac75eeba102fda8adcfb684eb,b61ac96867e3abbf1a73a8e14802635cc2720bd1850eb2259eba0f0498d3b002,aa4ffdf61d5d55ae700cf580c81f405baa1309284ee2788fb5ca357351c62e2b,cdfbf9d23070466273769e4997e0bd0b1a47d7f583d09b71f0c51b5e2775aef5,6e23d975b0e8b4ffab2285112bcde09dadb132a66fe66d9860a13ef0329ad0f6
"928","41","101","0","-1","1","2021/09/04 05:00:00","0","0","1","2021/09/08 04:59:59","40","2000","0"
"929","45","104","0","-1","1","2021/09/08 05:00:00","0","0","1","2021/09/21 04:59:59","40","2000","0"
"930","39","111","0","-1","1","2021/09/08 05:00:00","0","0","1","2021/09/12 04:59:59","30","2000","0"
"931","49","111","0","-1","1","2021/09/08 05:00:00","0","0","1","2021/09/12 04:59:59","40","2000","0"
"932","37","109","0","-1","1","2021/09/08 05:00:00","0","0","1","2021/09/12 04:59:59","30","2000","0"
"933","38","112","0","-1","1","2021/09/08 05:00:00","0","0","1","2021/09/12 04:59:59","30","2000","0"
"934","32","102","0","-1","1","2021/09/12 05:00:00","0","0","1","2021/09/15 04:59:59","30","2000","0"
"935","42","102","0","-1","1","2021/09/12 05:00:00","0","0","1","2021/09/15 04:59:59","40","2000","0"
"936","34","103","0","-1","1","2021/09/12 05:00:00","0","0","1","2021/09/15 04:59:59","30","2000","0"
"937","44","103","0","-1","1","2021/09/12 05:00:00","0","0","1","2021/09/15 04:59:59","40","2000","0"
"938","31","101","0","-1","1","2021/09/15 05:00:00","0","0","1","2021/09/20 04:59:59","30","3000","0"
"939","41","101","0","-1","1","2021/09/15 05:00:00","0","0","1","2021/09/20 04:59:59","40","2000","0"
"940","37","109","0","-1","1","2021/09/19 05:00:00","0","0","1","2021/09/22 04:59:59","30","2000","0"
"941","32","102","0","-1","1","2021/09/20 05:00:00","0","0","1","2021/09/24 04:59:59","30","2000","0"
"942","42","102","0","-1","1","2021/09/20 05:00:00","0","0","1","2021/09/24 04:59:59","40","2000","0"
"943","81","101","0","-1","1","2021/09/24 05:00:00","0","0","1","2021/09/30 04:59:59","80","1500","0"
"944","82","102","0","-1","1","2021/09/24 05:00:00","0","0","1","2021/09/30 04:59:59","80","1500","0"
"945","83","111","0","-1","1","2021/09/24 05:00:00","0","0","1","2021/09/30 04:59:59","80","1500","0"
"946","84","109","0","-1","1","2021/09/24 05:00:00","0","0","1","2021/09/30 04:59:59","80","1500","0"
"947","85","112","0","-1","1","2021/09/24 05:00:00","0","0","1","2021/09/30 04:59:59","80","1500","0"
"948","351","8004","0","-1","1","2021/09/24 05:00:00","0","0","1","2021/09/30 04:59:59","80","1500","0"
"949","352","8005","0","-1","1","2021/09/24 05:00:00","0","0","1","2021/09/30 04:59:59","80","1500","0"
"950","37","109","0","-1","1","2021/09/25 05:00:00","0","0","1","2021/10/02 04:59:59","30","2000","0"
"951","38","112","0","-1","1","2021/09/25 05:00:00","0","0","1","2021/10/02 04:59:59","30","2000","0"
"952","31","101","0","-1","1","2021/09/25 05:00:00","0","0","1","2021/10/02 04:59:59","30","2000","0"
"953","41","101","0","-1","1","2021/09/25 05:00:00","0","0","1","2021/10/02 04:59:59","40","2000","0"
"954","34","103","0","-1","1","2021/09/25 05:00:00","0","0","1","2021/10/07 04:59:59","30","2000","0"
"955","44","103","0","-1","1","2021/09/25 05:00:00","0","0","1","2021/10/07 04:59:59","40","2000","0"
"956","251","7004","0","-1","1","2021/11/18 12:00:00","0","0","1","2021/11/25 20:59:59","80","1500","0"
"957","252","7005","0","-1","1","2021/11/18 12:00:00","0","0","1","2021/11/25 20:59:59","80","1500","0"
"958","251","7004","0","-1","1","2021/12/17 12:00:00","0","0","1","2021/12/24 20:59:59","80","1500","0"
"959","252","7005","0","-1","1","2021/12/17 12:00:00","0","0","1","2021/12/24 20:59:59","80","1500","0"
"960","151","6004","0","-1","1","2021/10/31 12:00:00","0","0","1","2021/11/14 20:59:59","80","1500","0"
"961","152","6005","0","-1","1","2021/10/31 12:00:00","0","0","1","2021/11/14 20:59:59","80","1500","0"
"962","32","102","0","-1","1","2021/10/02 05:00:00","0","0","1","2021/10/06 04:59:59","30","2000","0"
"963","42","102","0","-1","1","2021/10/02 05:00:00","0","0","1","2021/10/06 04:59:59","40","2000","0"
"964","45","104","0","-1","1","2021/10/06 05:00:00","0","0","1","2021/10/20 04:59:59","40","2000","0"
"965","31","101","0","-1","1","2021/10/06 5:00:00","0","0","1","2021/10/10 4:59:59","30","2000","0"
"966","41","101","0","-1","1","2021/10/06 5:00:00","0","0","1","2021/10/10 4:59:59","40","2000","0"
"967","39","111","0","-1","1","2021/10/10 5:00:00","0","0","1","2021/10/15 4:59:59","30","2000","0"
"968","49","111","0","-1","1","2021/10/10 5:00:00","0","0","1","2021/10/15 4:59:59","40","2000","0"
"969","37","109","0","-1","1","2021/10/10 5:00:00","0","0","1","2021/10/15 4:59:59","30","2000","0"
"970","38","112","0","-1","1","2021/10/10 5:00:00","0","0","1","2021/10/15 4:59:59","30","2000","0"
"971","31","101","0","-1","1","2021/10/15 5:00:00","0","0","1","2021/10/20 4:59:59","30","3000","0"
"972","41","101","0","-1","1","2021/10/15 5:00:00","0","0","1","2021/10/20 4:59:59","40","2000","0"
"973","32","102","0","-1","1","2021/10/20 05:00:00","0","0","1","2021/10/26 04:59:59","30","2000","0"
"974","42","102","0","-1","1","2021/10/20 05:00:00","0","0","1","2021/10/26 04:59:59","40","2000","0"
"975","37","109","0","-1","1","2021/10/20 5:00:00","0","0","1","2021/10/24 4:59:59","30","2000","0"
"976","81","101","0","-1","1","2021/10/24 05:00:00","0","0","1","2021/10/31 04:59:59","80","1500","0"
"977","82","102","0","-1","1","2021/10/24 05:00:00","0","0","1","2021/10/31 04:59:59","80","1500","0"
"978","83","111","0","-1","1","2021/10/24 05:00:00","0","0","1","2021/10/31 04:59:59","80","1500","0"
"979","84","109","0","-1","1","2021/10/24 05:00:00","0","0","1","2021/10/31 04:59:59","80","1500","0"
"980","85","112","0","-1","1","2021/10/24 05:00:00","0","0","1","2021/10/31 04:59:59","80","1500","0"
"981","351","8004","0","-1","1","2021/10/24 05:00:00","0","0","1","2021/10/31 04:59:59","80","1500","0"
"982","352","8005","0","-1","1","2021/10/24 05:00:00","0","0","1","2021/10/31 04:59:59","80","1500","0"
"983","37","109","0","-1","1","2021/10/26 5:00:00","0","0","1","2021/10/31 4:59:59","30","2000","0"
"984","38","112","0","-1","1","2021/10/26 5:00:00","0","0","1","2021/10/31 4:59:59","30","2000","0"
"985","31","101","0","-1","1","2021/10/26 5:00:00","0","0","1","2021/10/31 4:59:59","30","2000","0"
"986","41","101","0","-1","1","2021/10/26 5:00:00","0","0","1","2021/10/31 4:59:59","40","2000","0"
"987","34","103","0","-1","1","2021/10/26 5:00:00","0","0","1","2021/11/06 4:59:59","30","2000","0"
"988","44","103","0","-1","1","2021/10/26 5:00:00","0","0","1","2021/11/06 4:59:59","40","2000","0"
"989","32","102","0","-1","1","2021/10/31 5:00:00","0","0","1","2021/11/05 04:59:59","30","3000","0"
"990","42","102","0","-1","1","2021/10/31 5:00:00","0","0","1","2021/11/05 04:59:59","40","3000","0"
"991","151","6004","0","-1","1","2021/11/30 12:00:00","0","0","1","2021/12/14 20:59:59","80","1500","0"
"992","152","6005","0","-1","1","2021/11/30 12:00:00","0","0","1","2021/12/14 20:59:59","80","1500","0"
"993","31","101","0","-1","1","2021/11/05 5:00:00","0","0","1","2021/11/10 4:59:59","30","4000","0"
"994","41","101","0","-1","1","2021/11/05 5:00:00","0","0","1","2021/11/10 4:59:59","40","2000","0"
"995","39","111","0","-1","1","2021/11/10 5:00:00","0","0","1","2021/11/15 4:59:59","30","3000","0"
"996","49","111","0","-1","1","2021/11/10 5:00:00","0","0","1","2021/11/15 4:59:59","40","3000","0"
"997","37","109","0","-1","1","2021/11/10 5:00:00","0","0","1","2021/11/15 4:59:59","30","3000","0"
"998","38","112","0","-1","1","2021/11/10 5:00:00","0","0","1","2021/11/15 4:59:59","30","3000","0"
"999","31","101","0","-1","1","2021/11/15 5:00:00","0","0","1","2021/11/19 4:59:59","30","3000","0"
"1000","41","101","0","-1","1","2021/11/15 5:00:00","0","0","1","2021/11/19 4:59:59","40","2000","0"
"1001","45","104","0","-1","1","2021/11/17 05:00:00","0","0","1","2021/12/01 04:59:59","40","2000","0"
"1002","32","102","0","-1","1","2021/11/19 05:00:00","0","0","1","2021/11/25 04:59:59","30","2000","0"
"1003","42","102","0","-1","1","2021/11/19 05:00:00","0","0","1","2021/11/25 04:59:59","40","2000","0"
"1004","81","101","0","-1","1","2021/11/23 05:00:00","0","0","1","2021/12/01 04:59:59","80","1500","0"
"1005","82","102","0","-1","1","2021/11/23 05:00:00","0","0","1","2021/12/01 04:59:59","80","1500","0"
"1006","83","111","0","-1","1","2021/11/23 05:00:00","0","0","1","2021/12/01 04:59:59","80","1500","0"
"1007","84","109","0","-1","1","2021/11/23 05:00:00","0","0","1","2021/12/01 04:59:59","80","1500","0"
"1008","85","112","0","-1","1","2021/11/23 05:00:00","0","0","1","2021/12/01 04:59:59","80","1500","0"
"1009","351","8004","0","-1","1","2021/11/23 05:00:00","0","0","1","2021/12/01 04:59:59","80","1500","0"
"1010","352","8005","0","-1","1","2021/11/23 05:00:00","0","0","1","2021/12/01 04:59:59","80","1500","0"
"1011","37","109","0","-1","1","2021/11/25 5:00:00","0","0","1","2021/12/01 4:59:59","30","2000","0"
"1012","38","112","0","-1","1","2021/11/25 5:00:00","0","0","1","2021/12/01 4:59:59","30","2000","0"
"1013","31","101","0","-1","1","2021/11/25 5:00:00","0","0","1","2021/12/01 4:59:59","30","2000","0"
"1014","41","101","0","-1","1","2021/11/25 5:00:00","0","0","1","2021/12/01 4:59:59","40","2000","0"
"1015","34","103","0","-1","1","2021/11/25 5:00:00","0","0","1","2021/12/06 4:59:59","30","2000","0"
"1016","44","103","0","-1","1","2021/11/25 5:00:00","0","0","1","2021/12/06 4:59:59","40","2000","0"
"1017","251","7004","0","-1","1","2022/01/18 12:00:00","0","0","1","2022/01/25 20:59:59","80","1500","0"
"1018","252","7005","0","-1","1","2022/01/18 12:00:00","0","0","1","2022/01/25 20:59:59","80","1500","0"
"1019","251","7004","0","-1","1","2022/02/10 12:00:00","0","0","1","2022/02/22 20:59:59","80","1500","0"
"1020","252","7005","0","-1","1","2022/02/10 12:00:00","0","0","1","2022/02/22 20:59:59","80","1500","0"
"1021","151","6004","0","-1","1","2022/01/31 12:00:00","0","0","1","2022/02/20 20:59:59","80","1500","0"
"1022","152","6005","0","-1","1","2022/01/31 12:00:00","0","0","1","2022/02/20 20:59:59","80","1500","0"
"1023","151","6004","0","-1","1","2021/12/31 12:00:00","0","0","1","2022/01/14 20:59:59","80","1500","0"
"1024","152","6005","0","-1","1","2021/12/31 12:00:00","0","0","1","2022/01/14 20:59:59","80","1500","0"
"1025","32","102","0","-1","1","2021/12/01 05:00:00","0","0","1","2021/12/06 04:59:59","30","2000","0"
"1026","42","102","0","-1","1","2021/12/01 05:00:00","0","0","1","2021/12/06 04:59:59","40","2000","0"
"1027","31","101","0","-1","1","2021/12/06 5:00:00","0","0","1","2021/12/11 4:59:59","30","2000","0"
"1028","41","101","0","-1","1","2021/12/06 5:00:00","0","0","1","2021/12/11 4:59:59","40","2000","0"
"1029","39","111","0","-1","1","2021/12/11 5:00:00","0","0","1","2021/12/15 4:59:59","30","2000","0"
"1030","49","111","0","-1","1","2021/12/11 5:00:00","0","0","1","2021/12/15 4:59:59","40","2000","0"
"1031","31","101","0","-1","1","2021/12/15 5:00:00","0","0","1","2021/12/20 4:59:59","30","3000","0"
"1032","41","101","0","-1","1","2021/12/15 5:00:00","0","0","1","2021/12/20 4:59:59","40","2000","0"
"1033","45","104","0","-1","1","2021/12/15 5:00:00","0","0","1","2021/12/31 04:59:59","40","2000","0"
"1034","32","102","0","-1","1","2021/12/20 05:00:00","0","0","1","2021/12/26 04:59:59","30","2000","0"
"1035","42","102","0","-1","1","2021/12/20 05:00:00","0","0","1","2021/12/26 04:59:59","40","2000","0"
"1036","37","109","0","-1","1","2021/12/20 05:00:00","0","0","1","2021/12/24 4:59:59","30","2000","0"
"1037","81","101","0","-1","1","2021/12/24 05:00:00","0","0","1","2021/12/31 04:59:59","80","1500","0"
"1038","82","102","0","-1","1","2021/12/24 05:00:00","0","0","1","2021/12/31 04:59:59","80","1500","0"
"1039","83","111","0","-1","1","2021/12/24 05:00:00","0","0","1","2021/12/31 04:59:59","80","1500","0"
"1040","84","109","0","-1","1","2021/12/24 05:00:00","0","0","1","2021/12/31 04:59:59","80","1500","0"
"1041","85","112","0","-1","1","2021/12/24 05:00:00","0","0","1","2021/12/31 04:59:59","80","1500","0"
"1042","351","8004","0","-1","1","2021/12/24 05:00:00","0","0","1","2021/12/31 04:59:59","80","1500","0"
"1043","352","8005","0","-1","1","2021/12/24 05:00:00","0","0","1","2021/12/31 04:59:59","80","1500","0"
"1044","37","109","0","-1","1","2021/12/26 5:00:00","0","0","1","2021/12/31 4:59:59","30","2000","0"
"1045","38","112","0","-1","1","2021/12/26 5:00:00","0","0","1","2021/12/31 4:59:59","30","2000","0"
"1046","31","101","0","-1","1","2021/12/26 5:00:00","0","0","1","2021/12/31 4:59:59","30","2000","0"
"1047","41","101","0","-1","1","2021/12/26 5:00:00","0","0","1","2021/12/31 4:59:59","40","2000","0"
"1048","34","103","0","-1","1","2021/12/26 5:00:00","0","0","1","2022/01/06 4:59:59","30","2000","0"
"1049","44","103","0","-1","1","2021/12/26 5:00:00","0","0","1","2022/01/06 4:59:59","40","2000","0"
"1050","32","102","0","-1","1","2021/12/31 05:00:00","0","0","1","2022/01/06 04:59:59","30","2000","0"
"1051","42","102","0","-1","1","2021/12/31 05:00:00","0","0","1","2022/01/06 04:59:59","40","2000","0"
"1052","31","101","0","-1","1","2022/01/06 5:00:00","0","0","1","2022/01/11 4:59:59","30","2000","0"
"1053","41","101","0","-1","1","2022/01/06 5:00:00","0","0","1","2022/01/11 4:59:59","40","2000","0"
"1054","39","111","0","-1","1","2022/01/11 5:00:00","0","0","1","2022/01/15 4:59:59","30","2000","0"
"1055","49","111","0","-1","1","2022/01/11 5:00:00","0","0","1","2022/01/15 4:59:59","40","2000","0"
"1056","31","101","0","-1","1","2022/01/15 5:00:00","0","0","1","2022/01/20 4:59:59","30","3000","0"
"1057","41","101","0","-1","1","2022/01/15 5:00:00","0","0","1","2022/01/20 4:59:59","40","2000","0"
"1058","32","102","0","-1","1","2022/01/20 05:00:00","0","0","1","2022/01/26 04:59:59","30","2000","0"
"1059","42","102","0","-1","1","2022/01/20 05:00:00","0","0","1","2022/01/26 04:59:59","40","2000","0"
"1060","37","109","0","-1","1","2022/01/20 05:00:00","0","0","1","2022/01/24 4:59:59","30","2000","0"
"1061","45","104","0","-1","1","2022/01/20 5:00:00","0","0","1","2022/02/01 04:59:59","40","2000","0"
"1062","81","101","0","-1","1","2022/01/24 05:00:00","0","0","1","2022/02/01 04:59:59","80","1500","0"
"1063","82","102","0","-1","1","2022/01/24 05:00:00","0","0","1","2022/02/01 04:59:59","80","1500","0"
"1064","83","111","0","-1","1","2022/01/24 05:00:00","0","0","1","2022/02/01 04:59:59","80","1500","0"
"1065","84","109","0","-1","1","2022/01/24 05:00:00","0","0","1","2022/02/01 04:59:59","80","1500","0"
"1066","85","112","0","-1","1","2022/01/24 05:00:00","0","0","1","2022/02/01 04:59:59","80","1500","0"
"1067","351","8004","0","-1","1","2022/01/24 05:00:00","0","0","1","2022/02/01 04:59:59","80","1500","0"
"1068","352","8005","0","-1","1","2022/01/24 05:00:00","0","0","1","2022/02/01 04:59:59","80","1500","0"
"1069","37","109","0","-1","1","2022/01/26 5:00:00","0","0","1","2022/02/01 04:59:59","30","2000","0"
"1070","38","112","0","-1","1","2022/01/26 5:00:00","0","0","1","2022/02/01 04:59:59","30","2000","0"
"1071","31","101","0","-1","1","2022/01/26 5:00:00","0","0","1","2022/02/01 04:59:59","30","2000","0"
"1072","41","101","0","-1","1","2022/01/26 5:00:00","0","0","1","2022/02/01 04:59:59","40","2000","0"
"1073","34","103","0","-1","1","2022/01/26 5:00:00","0","0","1","2022/02/06 04:59:59","30","2000","0"
"1074","44","103","0","-1","1","2022/01/26 5:00:00","0","0","1","2022/02/06 04:59:59","40","2000","0"
"1075","151","6004","0","-1","1","2022/02/28 12:00:00","0","0","1","2022/03/14 20:59:59","80","1500","0"
"1076","152","6005","0","-1","1","2022/02/28 12:00:00","0","0","1","2022/03/14 20:59:59","80","1500","0"
"1077","32","102","0","-1","1","2022/02/01 05:00:00","0","0","1","2022/02/06 04:59:59","30","2000","0"
"1078","42","102","0","-1","1","2022/02/01 05:00:00","0","0","1","2022/02/06 04:59:59","40","2000","0"
"1079","31","101","0","-1","1","2022/02/06 5:00:00","0","0","1","2022/02/11 4:59:59","30","2000","0"
"1080","41","101","0","-1","1","2022/02/06 5:00:00","0","0","1","2022/02/11 4:59:59","40","2000","0"
"1081","39","111","0","-1","1","2022/02/11 5:00:00","0","0","1","2022/02/15 4:59:59","30","2000","0"
"1082","49","111","0","-1","1","2022/02/11 5:00:00","0","0","1","2022/02/15 4:59:59","40","2000","0"
"1083","31","101","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/02/19 4:59:59","30","4000","0"
"1084","41","101","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/02/19 4:59:59","40","2000","0"
"1085","34","103","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/02/21 4:59:59","30","4000","0"
"1086","44","103","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/02/21 4:59:59","40","4000","0"
"1087","91","101","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1088","92","102","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1089","93","111","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1090","94","109","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1091","95","112","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1092","100","8004","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1093","101","8005","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1094","96","6004","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/2/20 20:59:59","100","1500","0"
"1095","97","6005","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/2/20 20:59:59","100","1500","0"
"1096","96","6004","0","-1","1","2022/02/28 12:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1097","97","6005","0","-1","1","2022/02/28 12:00:00","0","0","1","2022/3/1 04:59:59","100","1500","0"
"1098","98","7004","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/2/22 20:59:59","100","1500","0"
"1099","99","7005","0","-1","1","2022/02/15 5:00:00","0","0","1","2022/2/22 20:59:59","100","1500","0"
"1100","32","102","0","-1","1","2022/02/19 05:00:00","0","0","1","2022/02/25 04:59:59","30","4000","0"
"1101","42","102","0","-1","1","2022/02/19 05:00:00","0","0","1","2022/02/25 04:59:59","40","4000","0"
"1102","39","111","0","-1","1","2022/02/25 5:00:00","0","0","1","2022/02/28 4:59:59","30","4000","0"
"1103","49","111","0","-1","1","2022/02/25 5:00:00","0","0","1","2022/02/28 4:59:59","40","4000","0"
"1104","37","109","0","-1","1","2022/02/25 5:00:00","0","0","1","2022/02/28 4:59:59","30","4000","0"
"1105","38","112","0","-1","1","2022/02/25 5:00:00","0","0","1","2022/02/28 4:59:59","30","4000","0"
"1106","31","101","0","-1","1","2022/02/28 5:00:00","0","0","1","2022/03/04 4:59:59","30","4000","0"
"1107","41","101","0","-1","1","2022/02/28 5:00:00","0","0","1","2022/03/04 4:59:59","40","2000","0"
"1108","251","7004","0","-1","1","2022/03/16 12:00:00","0","0","1","2022/03/23 20:59:59","80","1500","0"
"1109","252","7005","0","-1","1","2022/03/16 12:00:00","0","0","1","2022/03/23 20:59:59","80","1500","0"
"1110","32","102","0","-1","1","2022/03/04 05:00:00","0","0","1","2022/03/11 04:59:59","30","2000","0"
"1111","42","102","0","-1","1","2022/03/04 05:00:00","0","0","1","2022/03/11 04:59:59","40","2000","0"
"1112","39","111","0","-1","1","2022/03/11 5:00:00","0","0","1","2022/03/15 4:59:59","30","2000","0"
"1113","49","111","0","-1","1","2022/03/11 5:00:00","0","0","1","2022/03/15 4:59:59","40","2000","0"
"1114","31","101","0","-1","1","2022/03/15 5:00:00","0","0","1","2022/03/20 4:59:59","30","3000","0"
"1115","41","101","0","-1","1","2022/03/15 5:00:00","0","0","1","2022/03/20 4:59:59","40","2000","0"
"1116","32","102","0","-1","1","2022/03/20 05:00:00","0","0","1","2022/03/26 04:59:59","30","2000","0"
"1117","42","102","0","-1","1","2022/03/20 05:00:00","0","0","1","2022/03/26 04:59:59","40","2000","0"
"1118","37","109","0","-1","1","2022/03/20 05:00:00","0","0","1","2022/03/24 4:59:59","30","2000","0"
"1119","45","104","0","-1","1","2022/03/20 05:00:00","0","0","1","2022/04/01 04:59:59","40","2000","0"
"1120","81","101","0","-1","1","2022/03/24 05:00:00","0","0","1","2022/04/01 04:59:59","80","1500","0"
"1121","82","102","0","-1","1","2022/03/24 05:00:00","0","0","1","2022/04/01 04:59:59","80","1500","0"
"1122","83","111","0","-1","1","2022/03/24 05:00:00","0","0","1","2022/04/01 04:59:59","80","1500","0"
"1123","84","109","0","-1","1","2022/03/24 05:00:00","0","0","1","2022/04/01 04:59:59","80","1500","0"
"1124","85","112","0","-1","1","2022/03/24 05:00:00","0","0","1","2022/04/01 04:59:59","80","1500","0"
"1125","351","8004","0","-1","1","2022/03/24 05:00:00","0","0","1","2022/04/01 04:59:59","80","1500","0"
