8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9
"1","514","104931","0","3","0","nop_14_shizuru_feed_in","","0.2","nop_14_shizuru_feed_loop","514052"
"1","514","2","0","3","0","nop_14_shizuru_feed_in","","0","nop_14_shizuru_feed_loop","514053"
"","514","514049","","91","","","","","","514054"
"","514","vo_drama_10082014","0","21","","vo_drama_10082014_007","","","0","514055"
"0","514","101131","8","11","0","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","0.5","0","1","514056"
"","514","101131","1","3","","nop_talk_anger2","","0.2","","514057"
"","514","1","","93","","1","","","","514058"
"","514","101131","1","3","","nop_14_rino_look_talk_joy4","","0.2","","514059"
"","514","1","","93","","1","","","","514060"
"1","514","101131","0","3","0","nop_14_rino_feed_in","","0.2","nop_14_rino_feed_loop","514061"
"1","514","1","0","3","0","nop_14_rino_feed_in","","0","nop_14_rino_feed_loop","514062"
"","514","514056","","91","","","","","","514063"
"","514","vo_drama_10082014","0","21","","vo_drama_10082014_008","","","0","514064"
"0","514","106831","8","11","0","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","0.5","0","1","514065"
"","514","106831","1","3","","nop_talk_bitter","","0.2","","514066"
"","514","4","","93","","1","","","","514067"
"1","514","106831","0","3","0","nop_talk_arm_crossed_joy","","0.2","nop_talk_arm_crossed_loop_joy","514068"
"","514","514065","","91","","","","","","514069"
"","514","0.5","","93","","0","","","","514070"
"-270","515","1","105","1","1","102931","nop_idle_joy1","1.95","150","515001"
"-255","515","1","103","1","0","104211","nop_idle_wish","1.95","-150","515002"
"-275","515","1","104","1","0","105411","nop_15_tsumugi_idle_arm_crossed","1.95","-300","515003"
"","515","0.5","","93","","0","","","","515004"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_001","","","0","515005"
"0","515","102931","6","11","0","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","0.5","0","1","515006"
"","515","102931","1","3","","nop_15_nozomi_talk_joy","","0.2","","515007"
"","515","2.5","","93","","1","","","","515008"
"1","515","102931","0","3","0.2","nop_15_nozomi_start","","0.2","nop_15_nozomi_start_loop","515009"
"","515","3","","93","","1","","","","515010"
"","515","102931","1","3","","nop_talk_bitter","","0.2","","515011"
"","515","515006","","91","","","","","","515012"
"","515","0.2","","93","","1","","","","515013"
"","515","102931","1","3","","nop_idle_bitter","","0.2","","515014"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_002","","","0","515015"
"0","515","104211","5","11","0","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","0.5","0","1","515016"
"","515","104211","1","3","","nop_talk_worry","","0.2","","515017"
"","515","3","","93","","1","","","","515018"
"","515","104211","1","3","","nop_talk_wish4","","0.2","","515019"
"","515","5","","93","","1","","","","515020"
"","515","104211","1","3","","nop_talk_joy3","","0.2","","515021"
"","515","1.5","","93","","1","","","","515022"
"1","515","104211","0","3","0.2","nop_bow2","","0.2","nop_idle_normal","515023"
"","515","515016","","91","","","","","","515024"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_003","","","0","515025"
"0","515","105411","7","11","0","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","0.5","0","1","515026"
"","515","105411","1","3","","nop_talk_sad2","","0.2","","515027"
"","515","4.5","","93","","1","","","","515028"
"","515","105411","1","3","","nop_talk_anger","","0.2","","515029"
"","515","515026","","91","","","","","","515030"
"","515","105411","1","3","","nop_idle_anger","","0.2","","515031"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_004","","","0","515032"
"0","515","102931","8","11","0","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","0.5","0","1","515033"
"","515","102931","1","3","","nop_talk_bitter","","0.2","","515034"
"","515","1.5","","93","","1","","","","515035"
"","515","102931","1","3","","nop_talk_thinking","","0.2","","515036"
"","515","515033","","91","","","","","","515037"
"","515","102931","1","3","","nop_idle_thinking","","0.2","","515038"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_005","","","0","515039"
"0","515","105411","6","11","0","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","0.5","0","1","515040"
"","515","105411","1","3","","nop_talk_surprise2","","0.2","","515041"
"","515","1.75","","93","","1","","","","515042"
"","515","105411","1","3","","nop_talk_anger2","","0.2","","515043"
"","515","515040","","91","","","","","","515044"
"","515","105411","1","3","","nop_idle_anger2","","0.2","","515045"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_006","","","0","515046"
"0","515","104211","7","11","0","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","0.5","0","1","515047"
"","515","104211","1","3","","nop_talk_wish","","0.2","","515048"
"","515","515047","","91","","","","","","515049"
"","515","104211","1","3","","nop_idle_wish","","0.2","","515050"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_007","","","0","515051"
"0","515","102931","6","11","0","こんなに人が集まったのも\nきっとキミの人望だね。","0.5","0","1","515052"
"","515","102931","1","3","","nop_15_nozomi_talk_joy","","0.2","","515053"
"","515","515052","","91","","","","","","515054"
"","515","102931","1","3","","nop_idle_joy1","","0.2","","515055"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_008","","","0","515056"
"0","515","105411","7","11","0","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","0.5","0","1","515057"
"","515","105411","1","3","","nop_talk_surprise1","","0.2","","515058"
"","515","2","","93","","1","","","","515059"
"","515","105411","1","3","","nop_talk_thinking","","0.5","","515060"
"","515","5","","93","","1","","","","515061"
"","515","105411","1","3","","nop_talk_surprise1","","0.2","","515062"
"","515","515057","","91","","","","","","515063"
"","515","105411","1","3","","nop_idle_surprise1","","0.2","","515064"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_009","","","0","515065"
"0","515","102931","5","11","0","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","0.5","0","1","515066"
"","515","102931","1","3","","nop_talk_joy2","","0.2","","515067"
"","515","2","","93","","1","","","","515068"
"","515","102931","1","3","","nop_talk_normal","","0.2","","515069"
"","515","515066","","91","","","","","","515070"
"","515","102931","1","3","","nop_idle_normal","","0.2","","515071"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_010","","","0","515072"
"0","515","104211","7","11","0","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","0.5","0","1","515073"
"","515","104211","1","3","","nop_talk_joy1","","0.2","","515074"
"","515","2.25","","93","","1","","","","515075"
"","515","104211","1","3","","nop_talk_wish","","0.2","","515076"
"","515","515073","","91","","","","","","515077"
"","515","104211","1","3","","nop_idle_wish","","0.2","","515078"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_011","","","0","515079"
"0","515","105411","6","11","0","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","0.5","0","1","515080"
"1","515","105411","0","3","0.2","nop_talk_guts2","","0.2","nop_talk_guts2_loop","515081"
"","515","3.5","","93","","1","","","","515082"
"1","515","105411","0","3","0.2","nop_talk_doya","","0.2","nop_talk_doya_loop","515083"
"","515","515080","","91","","","","","","515084"
"","515","105411","1","3","","nop_idle_doya","","0.2","","515085"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_012","","","0","515086"
"0","515","102931","6","11","0","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","0.5","0","1","515087"
"","515","102931","1","3","","nop_talk_joy2","","0.2","","515088"
"","515","2","","93","","1","","","","515089"
"","515","102931","1","3","","nop_talk_joy1","","0.2","","515090"
"","515","515087","","91","","","","","","515091"
"","515","102931","1","3","","nop_idle_joy1","","0.2","","515092"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_013","","","0","515093"
"0","515","104211","7","11","0","新しい年の始まりに相応しい\n素敵なライブにしてみせます。","0.5","0","1","515094"
"","515","104211","1","3","","nop_talk_joy3_blink","","0.2","","515095"
"","515","515094","","91","","","","","","515096"
"","515","104211","1","3","","nop_idle_joy1","","0.2","","515097"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_014","","","0","515098"
"0","515","105411","8","11","0","完璧なステージを\nお見せしますから。\n期待しててください。","0.5","0","1","515099"
"1","515","105411","0","3","0.2","nop_15_tsumugi_talk_arm_crossed","","0.2","nop_15_tsumugi_talk_arm_crossed_loop","515100"
"","515","2.5","","93","","1","","","","515101"
"","515","105411","1","3","","nop_talk_arm_crossed_loop_joy","","0.2","","515102"
"","515","515099","","91","","","","","","515103"
"","515","105411","1","3","","nop_idle_arm_crossed_joy","","0.2","","515104"
"","515","vo_drama_10082015","0","21","","vo_drama_10082015_015","","","0","515105"
"0","515","102931","6","11","0","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","0.5","0","1","515106"
"","515","102931","1","3","","nop_talk_joy2","","0.2","","515107"
"","515","3","","93","","","","","","515108"
"1","515","102931","0","3","0.2","nop_15_cmn_last","","0.2","nop_talk_joy1_wink","515109"
"","515","515106","","91","","","","","","515110"
"1","515","102931","0","3","0.2","nop_talk_guts4","","0.2","nop_idle_guts4","515111"
"","515","0.2","","93","","","","","","515112"
"1","515","104211","0","3","0.2","nop_talk_guts2","","0.2","nop_idle_guts2","515113"
"","515","0.1","","93","","","","","","515114"
"1","515","105411","0","3","0.2","nop_talk_guts2","","0.2","nop_idle_guts2","515115"
"","515","1","","93","","0","","","","515116"
"-255","516","1","105","1","1","106731","nop_idle_normal","1.95","150","516001"
"-255","516","1","101","1","0","106631","nop_idle_joy2","1.95","-150","516002"
"-275","516","1","104","1","0","106531","nop_16_kaya_idle_normal2","1.95","-300","516003"
"-255","516","1","106","5","1","2","nop_rago_idle","1.95","230","516004"
"-255","516","1","106","5","1","22","NoItem_idle","1.95","150","516005"
"-255","516","1","100","5","1","23","NoItem","1.95","150","516006"
"0","516","23","1","6","0","1","","0","1","516007"
"0","516","22","1","6","0","1","","0","1","516008"
"","516","0.5","","93","","0","","","","516009"
"","516","106631","1","3","","nop_talk_joy2","","0.2","","516010"
"","516","vo_drama_10082016","0","21","","vo_drama_10082016_001","","","0","516011"
"0","516","106631","8","11","0","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","0.5","0","1","516012"
"","516","2.2","","93","","1","","","","516013"
"1","516","106631","0","3","0","nop_16_inori_talk_doya","","0.2","nop_16_inori_talk_doya_loop","516014"
"","516","516012","","91","","","","","","516015"
"","516","106631","1","3","","nop_16_inori_idle_doya","","0.2","","516016"
"","516","106531","1","3","","nop_16_kaya_talk_normal","","0.2","","516017"
"","516","vo_drama_10082016","0","21","","vo_drama_10082016_002","","","0","516018"
"0","516","106531","8","11","0","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","0.5","0","1","516019"
"","516","4","","93","","1","","","","516020"
"1","516","106531","0","3","0","nop_16_kaya_talk_normal2","","0.2","nop_16_kaya_talk_normal2_loop","516021"
"","516","516019","","91","","","","","","516022"
"","516","106531","1","3","","nop_16_kaya_idle_normal2","","0.2","","516023"
"","516","106731","1","3","","nop_talk_joy1","","0.2","","516024"
"","516","vo_drama_10082016","0","21","","vo_drama_10082016_003","","","0","516025"
"0","516","106731","8","11","0","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","0.5","0","1","516026"
"","516","516026","","91","","","","","","516027"
"","516","106731","1","3","","nop_idle_joy1","","0.2","","516028"
"1","516","106631","0","3","0","nop_16_inori_talk_nofaith","","0.2","nop_16_inori_talk_nofaith_loop","516029"
"","516","vo_drama_10082016","0","21","","vo_drama_10082016_004","","","0","516030"
"0","516","106631","8","11","0","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","0.5","0","1","516031"
"","516","4","","93","","1","","","","516032"
"1","516","106631","0","3","0","nop_16_inori_talk_guts","","0.2","nop_16_inori_talk_guts_loop","516033"
"","516","516031","","91","","","","","","516034"
"","516","106631","1","3","","nop_16_inori_idle_guts","","0.2","","516035"
"","516","106731","1","3","","nop_talk_normal","","0.2","","516036"
"","516","vo_drama_10082016","0","21","","vo_drama_10082016_005","","","0","516037"
"0","516","106731","8","11","0","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","0.5","0","1","516038"
"","516","4","","93","","1","","","","516039"
"1","516","106731","0","3","0","nop_talk_guts2","","0.2","nop_talk_guts2_loop","516040"
"","516","516038","","91","","","","","","516041"
"","516","106731","1","3","","nop_idle_wish","","0.2","","516042"
"","516","22","1","3","","nop_16_homare_idle_wish","","0.2","","516043"
"","516","106631","1","3","","nop_talk_sad","","0.2","","516044"
"","516","vo_drama_10082016","0","21","","vo_drama_10082016_006","","","0","516045"
"0","516","106631","8","11","0","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","0.5","0","1","516046"
"","516","3.4","","93","","1","","","","516047"
"","516","23","1","3","","BlackFade","","0","","516048"
"0.5","516","23","1","6","0","1","","0.2","1","516049"
"","516","0.2","","93","","1","","","","516050"
"1","516","22","1","6","0","1","","0","1","516051"
"1","516","22","0","3","0.2","nop_16_homare_talk_kaigan_wish","","0.2","nop_16_homare_idle_kaigan_wish","516052"
"1","516","106731","0","3","0.2","nop_16_homare_talk_kaigan_wish","","0.2","nop_16_homare_idle_kaigan_wish","516053"
"1","516","106631","0","3","0.2","nop_surprise","","0.2","nop_talk_surprise2","516054"
"","516","1","","93","","0","","","","516055"
"0","516","23","1","6","0","1","","0.2","1","516056"
"","516","516046","","91","","","","","","516057"
"","516","106631","1","3","","nop_idle_surprise2","","0.2","","516058"
"1","516","106531","0","3","0","nop_15_tsumugi_talk_arm_crossed","","0.2","nop_15_tsumugi_talk_arm_crossed_loop","516059"
"","516","vo_drama_10082016","0","21","","vo_drama_10082016_007","","","0","516060"
"0","516","106531","8","11","0","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","0.5","0","1","516061"
"","516","4","","93","","1","","","","516062"
"1","516","106531","0","3","0","nop_16_inori_talk_doya","","0.2","nop_16_inori_talk_doya_loop","516063"
"","516","516061","","91","","","","","","516064"
"","516","106531","1","3","","nop_16_inori_idle_doya","","0.2","","516065"
"","516","0.5","","93","","0","","","","516066"
"-225","517","1","104","1","1","111031","nop_idle_normal","1.95","150","517001"
"-225","517","1","103","1","0","110931","nop_idle_normal","1.95","-150","517002"
"-255","517","1","105","1","0","110831","nop_17_chloe_idle_normal2","1.95","-300","517003"
"","517","0.5","","93","","0","","","","517004"
"","517","vo_drama_10082017","0","21","","vo_drama_10082017_001","","","0","517005"
"0","517","110931","8","11","0","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","0.5","0","1","517006"
"1","517","110931","0","3","0.2","nop_17_chieru_swing","","0.2","nop_idle_normal","517007"
"","517","1.5","","93","","1","","","","517008"
"1","517","110931","0","3","0","nop_17_chieru_ahahaStand_in","","0.2","nop_17_chieru_ahahaStand_loop","517009"
"","517","4","","93","","1","","","","517010"
"1","517","110931","0","3","0","nop_17_chieru_huhuStand_in","","0.2","nop_17_chieru_huhuStand_loop","517011"
"","517","517006","","91","","","","","","517012"
"","517","vo_drama_10082017","0","21","","vo_drama_10082017_002","","","0","517013"
"0","517","110831","8","11","0","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","0.5","0","1","517014"
"1","517","110831","0","3","0","nop_17_chloe_talk_normal_sad","","0.2","nop_17_chloe_talk_normal_sad_loop","517015"
"","517","3.5","","93","","1","","","","517016"
"","517","110831","1","3","","nop_talk_worry","","0.2","","517017"
"","517","517014","","91","","","","","","517018"
"","517","110831","1","3","","nop_17_chloe_idle_normal2","","0.2","","517019"
"","517","vo_drama_10082017","0","21","","vo_drama_10082017_003","","","0","517020"
"0","517","111031","8","11","0","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","0.5","0","1","517021"
"","517","111031","1","3","","nop_talk_normal_suprise1","","0.2","","517022"
"","517","110931","1","3","","nop_idle_normal_suprise1","","0.2","","517023"
"","517","2.2","","93","","1","","","","517024"
"","517","111031","1","3","","nop_talk_joy1","","0.2","","517025"
"","517","4.8","","93","","1","","","","517026"
"","517","111031","1","3","","nop_talk_joy3_blink2","","0.2","","517027"
"","517","517021","","91","","","","","","517028"
"","517","111031","1","3","","nop_idle_normal","","0.2","","517029"
"","517","vo_drama_10082017","0","21","","vo_drama_10082017_004","","","0","517030"
"0","517","110931","8","11","0","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","0.5","0","1","517031"
"","517","110931","1","3","","nop_talk_joy1_normal","","0.2","","517032"
"","517","4.3","","93","","1","","","","517033"
"1","517","110931","0","3","0","nop_17_chieru_talk_doya","","0.2","nop_17_chieru_talk_doya_loop","517034"
"","517","517031","","91","","","","","","517035"
"","517","vo_drama_10082017","0","21","","vo_drama_10082017_005","","","0","517036"
"0","517","111031","8","11","0","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","0.5","0","1","517037"
"1","517","111031","0","3","0","nop_17_yuni_talk_nofaith","","0.2","nop_17_yuni_talk_nofaith_loop","517038"
"","517","3","","93","","1","","","","517039"
"1","517","111031","0","3","0","nop_talk_guts2","","0.2","nop_talk_guts2_loop","517040"
"","517","517037","","91","","","","","","517041"
"","517","vo_drama_10082017","0","21","","vo_drama_10082017_006","","","0","517042"
"0","517","110831","8","11","0","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","0.5","0","1","517043"
"","517","110831","1","3","","nop_talk_arm_crossed_loop2","","0.2","","517044"
"","517","1.7","","93","","1","","","","517045"
"1","517","110831","0","3","0","nop_17_chloe_talk_normal_joy","","0.2","nop_17_chloe_talk_normal_joy_loop","517046"
"","517","110931","1","3","","nop_idle_joy1","","0.2","","517047"
"","517","517043","","91","","","","","","517048"
"","517","110831","1","3","","nop_17_chloe_idle_normal_joy","","0.2","","517049"
"","517","vo_drama_10082017","0","21","","vo_drama_10082017_007","","","0","517050"
"0","517","110931","8","11","0","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","0.5","0","1","517051"
"","517","110931","1","3","","nop_talk_joy2","","0.2","","517052"
"","517","5","","93","","1","","","","517053"
"","517","111031","1","3","","nop_idle_surprise_kira","","0.2","","517054"
"","517","517051","","91","","","","","","517055"
"","517","110931","1","3","","nop_idle_normal","","0.2","","517056"
"","517","vo_drama_10082017","0","21","","vo_drama_10082017_008","","","0","517057"
"0","517","111031","8","11","0","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","0.5","0","1","517058"
"1","517","111031","0","3","0","nop_17_yuni_pose","","0.2","nop_17_yuni_pose_loop","517059"
"","517","0.7","","93","","1","","","","517060"
"1","517","110931","0","3","0.2","nop_17_chieru_smile","","0.2","nop_idle_normal","517061"
"0","517","110931","1","12","0","10","0","0","0","517062"
"1","517","110831","0","3","0.2","nop_17_chloe_04","","0.2","nop_17_chloe_idle_normal_joy","517063"
"0","517","110831","1","12","0","6","0","0","0","517064"
"","517","1","","93","","1","","","","517065"
"","517","111031","0","3","","nop_17_yuni_huhuStand_in","","0.2","","517066"
"","517","1.5","","93","","1","","","","517067"
"1","517","111031","0","3","0","nop_17_yuni_ahahaStand_in","","0.2","nop_17_yuni_ahahaStand_loop","517068"
"","517","517058","","91","","","","","","517069"
"","517","111031","","4","","0","","","","517070"
"","517","111031","1","3","","nop_run","","0.2","","517071"
"0","517","111031","-225","2","","1000","","","3","517072"
"","517","0.3","","93","","0","","","","517073"
"","517","110931","1","3","","nop_run","","0.2","","517074"
"0","517","110931","-225","2","","1000","","","3","517075"
"","517","0.1","","93","","0","","","","517076"
"","517","110831","1","3","","nop_run_joy","","0.2","","517077"
"0","517","110831","-255","2","","1000","","","3","517078"
"","517","3","","93","","0","","","","517079"
"","517","0.5","","93","","0","","","","517080"
"-255","518","1","105","1","0","115031","nop_idle_normal","1.95","-150","518001"
"-255","518","1","104","1","1","114711","nop_18_muimi_idle_joy_normal","1.95","150","518002"
"-275","518","1","107","1","0","118511","nop_18_karin_idle_normal","1.95","-1000","518003"
"-275","518","1","106","1","1","118031","nop_idle_joy2","1.95","300","518004"
"","518","0.5","","93","","0","","","","518005"
"","518","118031","1","3","","nop_18_credita_talk_surprise","","0.2","","518006"
"","518","vo_drama_10082018","0","21","","vo_drama_10082018_001","","","0","518007"
"0","518","118031","8","11","0","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","0.5","0","1","518008"
"","518","3.5","","93","","1","","","","518009"
"1","518","118031","0","3","0","nop_talk_doya","","0.2","nop_talk_doya_loop","518010"
"","518","518008","","91","","","","","","518011"
"","518","118031","1","3","","nop_idle_doya","","0.2","","518012"
"","518","114711","1","3","","nop_18_muimi_hello","","0.2","","518013"
"","518","vo_drama_10082018","0","21","","vo_drama_10082018_002","","","0","518014"
"0","518","114711","8","11","0","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","0.5","0","1","518015"
"","518","1.5","","93","","1","","","","518016"
"","518","114711","1","3","","nop_talk_normal","","0.2","","518017"
"","518","518015","","91","","","","","","518018"
"","518","114711","1","3","","nop_idle_normal","","0.2","","518019"
"","518","115031","1","3","","nop_talk_sad2","","0.2","","518020"
"","518","vo_drama_10082018","0","21","","vo_drama_10082018_003","","","0","518021"
"0","518","115031","8","11","0","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","0.5","0","1","518022"
"","518","518022","","91","","","","","","518023"
"","518","115031","1","3","","nop_idle_normal","","0.2","","518024"
"","518","114711","1","3","","nop_talk_bitter","","0.2","","518025"
"","518","vo_drama_10082018","0","21","","vo_drama_10082018_004","","","0","518026"
"0","518","114711","8","11","0","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","0.5","0","1","518027"
"","518","518027","","91","","","","","","518028"
"","518","114711","1","3","","nop_18_muimi_idle_normal","","0.2","","518029"
"","518","115031","1","3","","nop_talk_thinking","","0.2","","518030"
"","518","vo_drama_10082018","0","21","","vo_drama_10082018_005","","","0","518031"
"0","518","115031","8","11","0","……適した服装で場に溶け込むのは\n隠密工作の一種です。","0.5","0","1","518032"
"","518","518032","","91","","","","","","518033"
"","518","115031","1","3","","nop_idle_thinking","","0.2","","518034"
"","518","115031","1","3","","nop_18_neneka_talk_normal","","0.2","","518035"
"","518","vo_drama_10082018","0","21","","vo_drama_10082018_006","","","0","518036"
"0","518","115031","8","11","0","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","0.5","0","1","518037"
"","518","3","","93","","1","","","","518038"
"1","518","115031","0","3","0","nop_18_neneka_humu2","","0.2","nop_18_neneka_humu2_loop","518039"
"","518","518037","","91","","","","","","518040"
"1","518","118031","0","3","0","nop_surprise","","0.2","nop_talk_surprise1","518041"
"","518","vo_drama_10082018","0","21","","vo_drama_10082018_007","","","0","518042"
"0","518","118031","8","11","0","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","0.5","0","1","518043"
"","518","1","","93","","1","","","","518044"
"","518","118031","1","3","","nop_talk_sad","","0.2","","518045"
"","518","2","","93","","1","","","","518046"
"1","518","118031","0","3","0","nop_18_credita_ahahaStand_in","","0.2","nop_18_credita_ahahaStand_loop","518047"
"","518","1","","93","","1","","","","518048"
"","518","118511","1","3","","nop_walk","","0.2","","518049"
"0","518","118511","-275","2","","-350","","","3","518050"
"","518","1","","93","","0","","","","518051"
"1","518","118031","0","3","0","nop_18_credita_ohohoStand_in","","0.2","nop_18_credita_ohohoStand_loop","518052"
"","518","2","","93","","0","","","","518053"
"","518","118511","1","3","","nop_18_karin_idle_normal","","0.2","","518054"
"","518","518043","","91","","","","","","518055"
"","518","118031","1","3","0.4","nop_18_credita_ohohoStand_out","","0.2","nop_idle_sad","518056"
"","518","0","","93","","0","","","","518057"
"","518","115031","","4","","1","","","","518058"
"","518","115031","1","3","","nop_idle_normal","","0.2","","518059"
"","518","0","","93","","0","","","","518060"
"","518","114711","1","3","","nop_idle_joy1","","0.2","","518061"
"","518","118031","1","3","","nop_idle_normal","","0.2","","518062"
"","518","118511","1","3","","nop_18_karin_talk_normal","","0.2","","518063"
"","518","vo_drama_10082018","0","21","","vo_drama_10082018_008","","","0","518064"
"0","518","118511","8","11","0","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","0.5","0","1","518065"
"","518","0.5","","93","","1","","","","518066"
"","518","4.5","","93","","1","","","","518067"
"1","518","118511","0","3","0","nop_18_karin_bow","","0.2","nop_18_karin_idle_normal","518068"
"","518","518065","","91","","","","","","518069"
"1","518","114711","0","3","0","nop_18_muimi_hello","","0.2","nop_idle_normal","518070"
"1","518","115031","0","3","0","nop_bow","","0.2","nop_idle_normal","518071"
"","518","118031","1","3","","nop_18_credita_ahahaStand_loop","","0.2","","518072"
"","518","1.5","","93","","0","","","","518073"
