60398ddfe081503289631d1bf85164587553480e5d221493655bf93fe6ba645f,55e70181ad7159fdab4e24856c9b747502d58fdc4e4cc64524b22fb7a1aa22e3,38232df3f7fd95c6305b7d007d9dce1780f6afb2a6d8a236f43a5d368c9683f1,3895d331b4e081545b4b3a2475ee028eb353e803c215fd2acd50fcd66b7c3ea7,2f057673ce3febe9e0de23f116279ad50158f4f2cbc9e633da971cebfc55f49e,42fd036b9df28205b78703b6cae39e387343281bbd4861865ef9ed8d02a231ee,dcc358207f9f44ef53ded661a9a856468adb48e43c46291a92aeabeea663d552,60af063725ae196fb44f3ffd1a16cde03957f0b27dbb0acc1f8b31078a57fd1e,e22303df1b532ba58ab79e34388a658dde28e532ce4d3d6c8af6e9f1ae46ebf2,907d869bdb6bf69467d98eeff114245615b94529d546fe98b02bcc76fda42252,fa179dd99843473c4704757fa6a5cef754d96144152c4bb1e73c7967a957f5fe,0a161bc1b5fac1189c146d543bee11e8c0ddddc8196cdb9ed237f391c0e3f85c,ba339da5f0845f83d5fbe8ee89df3f865a7064de29c20a58fde95b56bce30158,8c65854f34665d796f472c17c07849186ab84976fe192f0431277fa07afe8295,807c0281b1c4c9ba36893bfedc9bf9c6e39d8ddec670cc4f6ae4b5107d1e677f,8a43be5111401c73f62c1b6b211e546a79ad7f23b8948db3e464701d130147e7,d31c73e185a71f71550f0c989713521213bef6eaebb360b2c65e862a698da7ad,45a8ac25525d7addcc9c99600524a1e630ebee2c6a05853e089f8b6ad9d7facd,0a0eb4ef51e96ad9e31e3bda33dcf7f51491785153036de33686839ee816612a,a70c9d99b650fb2ad0a225a25c8436c9b617936f85a992581ad1e6acbde47fa4,52037f9c95b69e8b84ff775df10538f1c51de9d0a205df7b57c42b65672ac9a2,a5a224e61464aa4e25bf29753fb17636290625a1891c9515b5fafeb0154e1b61,c3e3a79d2d4bc60f0630415b6f7c4413e25c0b57a10608594f3477d933b41ee9,ecc86125dc319c00446dd04c76b5cbaaebd29d835220cc3a1c6f92b3879cc880,79b6886809b6e0f1efb8309d65c57fcf0a078d800b2dcee2d407cc8f20b7c9ea,212ce2b5cf1067d5f8b0f89668ef4255dbd5df5bdc068d75c982d6d167d11dae,b503da34f71cff2cdc4ae6f4c95e389d053f3629426ffb676d514882d9e01951,bd8931e9132f440a3533d54f3611e480f259cae5cfdcd4d776eb2ed175fc247c,3b2ab4d37063cb3f9e11d065413fbe906b9e3d88eabd187201235a2caa19f997,77adf7bb1c9b432f837032cbc3206a6ffd03bb3302248769d7e4b0ef52686fd0,fadbff904699caf4c1e7a77d9a3297056e5019e4ee7fb2a0a9ad4d5c5059e0ee,ab51b440066884467200de23348ab473c66910560a0bfb289b19090314689e26,423dfdd89d0a82aa1ef45b3f99b8b874f2ef8505ec0949a0c87d99f32c81cdcd,dc9f53341db5ea2701fe43ba4fe81f41687ecfa4d1f76ef3fae33ee34f888ac1,aa5db613653909f2ec880ef7920c6d7f55641d1283ed830ae11d78b1d5734812,036f9085dcfa3392225908002d0f528040cc16a014c09c85b5db1d2abb6d0265,a2a42fb6736572656a22340815c84ba581c9a659cbe7442a750767c8ee9642d4,489dca6730535afc74622642cf93e4734af709486bbe8b500e1d3581606eaf0f,8d68243fb4da3191a5749422d15521ff01acb839ba59386f24174ae65a803ffa,38c8a09ab1f8f0035b5b34fa742fd0ce3ef7adc2d391d17c2036018f8f117666,a4655504611eb537b6cb0c9d114637a13c13b8255a742bf4722848fe31236a2b,ccda6426c324e5061f1e52305249de54141a7394d9c9993e1f5d254d710f1b82,17c772478c813d0e4a138d4431b190153f16caa282f180501ff3216de128bf88,460f538ef0acb0955b0f40586e91cf73484007d34dfa695c7b6761be827a4a60
"3072","314","0","0","6","0","0","314","33","0","46484","314","0","143","0","0","21","0","0","0","0","0","314","0","14844436","5","314","0","605802","0","0","0","494","0","0","44","2","820104503","2533","200000001","ペコリーヌのシャドウ","36","314","314"
"3185","314","0","0","5","0","0","314","33","0","42067","314","0","165","0","0","21","0","0","0","0","0","314","0","13916198","5","314","0","617101","0","0","0","510","0","0","44","1","820104504","1946","200000001","シズル（サマー）のシャドウ","36","314","314"
"473","3140","0","0","0","0","0","314","1","0","49958","3140","0","0","0","0","0","0","0","0","0","0","3140","0","15880230","0","3140","0","256800","0","0","0","0","0","0","44","0","820104505","709","200000001","ケイブエイプ","0","3140","3140"
"630","3140","0","0","0","0","0","314","1","0","11689","3140","0","0","0","0","0","0","0","0","0","0","3140","0","24443959","0","3140","0","250800","0","0","0","0","0","0","44","0","820104601","3780","200000001","ブルーゴーレム","0","3140","3140"
"1260","3140","0","0","0","0","0","314","1","0","12668","3140","0","0","0","0","0","0","0","0","0","0","3140","0","23251665","0","3140","0","253100","0","0","0","0","0","0","44","0","820104602","1890","200000001","リーフボア","0","3140","3140"
"1480","314","0","0","6","0","0","314","33","0","71606","314","0","37","0","0","17","0","0","0","0","0","314","0","18429573","2","314","0","605301","0","0","0","1443","0","0","58","1","820104603","1387","200000001","モニカのシャドウ","38","314","314"
"415","314","2661","0","5","0","0","314","33","0","0","314","0","45","0","0","0","0","0","0","85735","0","314","0","16095813","17","314","0","680201","0","0","0","0","0","0","44","1","820104604","547","200000001","ユイ（プリンセス）のシャドウ","35","314","314"
"508","314","2527","0","6","0","0","314","33","0","0","314","0","60","0","0","0","0","0","0","83550","0","314","0","17062417","17","314","0","603602","0","0","0","0","0","0","44","1","820104605","617","200000001","キョウカのシャドウ","39","314","314"
"0","0","0","0","1","0","0","450","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","20000","0","217305","0","0","0","0","0","0","100","0","820104606","0","300000008","バーストエネミー","0","0","1"
"948","3150","0","0","0","0","0","315","1","0","13514","3150","0","0","0","0","0","0","0","0","0","0","3150","0","16932838","0","3150","0","251300","0","0","0","0","0","0","44","0","820104701","2370","200000001","ジャングルガード","0","3150","3150"
"790","3150","0","0","0","0","0","315","1","0","0","3150","0","0","0","0","0","0","0","0","57289","0","3150","0","15505878","0","3150","0","254900","0","0","0","0","0","0","44","0","820104702","1185","200000001","バットケイブ","0","3150","3150"
"409","315","2525","0","5","0","0","315","33","0","0","315","0","45","0","0","0","0","0","0","82576","0","315","0","11914600","17","315","0","622301","0","0","0","0","0","0","44","1","820104703","569","200000001","ヴァンピィのシャドウ","34","315","315"
"472","315","2312","0","5","0","0","315","33","0","0","315","0","45","0","0","0","0","0","0","84387","0","315","0","11946557","17","315","0","621101","0","0","0","0","0","0","44","1","820104704","580","200000001","キャル（オーバーロード）のシャドウ","34","315","315"
"948","3150","0","0","0","0","0","315","1","0","0","3150","0","945","0","0","0","0","0","0","2436","0","3150","0","15972782","0","3150","0","257400","0","0","0","0","0","0","44","0","820104705","1422","200000001","モグリクラゲ","0","3150","3150"
"1264","3150","0","0","0","0","0","315","1","0","12257","3150","0","0","0","0","0","0","0","0","0","0","3150","0","13412910","0","3150","0","251700","0","0","0","0","0","0","44","0","820104801","1896","200000001","スノウゴート","0","3150","3150"
"1264","3150","0","0","0","0","0","315","1","0","12674","3150","0","0","0","0","0","0","0","0","0","0","3150","0","13397169","0","3150","0","253100","0","0","0","0","0","0","44","0","820104802","1896","200000001","リーフボア","0","3150","3150"
"3820","315","0","0","6","0","0","315","33","0","35444","315","0","24","0","0","12","0","0","0","0","0","315","0","11855140","6","315","0","605202","0","0","0","138","0","0","44","1","820104803","2385","200000001","リマのシャドウ","29","315","315"
"3716","315","0","0","6","0","0","315","33","0","44688","315","0","183","0","0","30","0","0","0","0","0","315","0","11500227","5","315","0","604903","0","0","0","541","0","0","44","2","820104804","2357","200000001","シズルのシャドウ","40","315","315"
"790","3150","0","0","0","0","0","315","1","0","18204","3150","0","0","0","0","0","0","0","0","0","0","3150","0","12835385","0","3150","0","253400","0","0","0","0","0","0","44","0","820104805","1185","200000001","ツキツキ","0","3150","3150"
"948","3150","0","0","0","0","0","315","1","0","11979","3150","0","0","0","0","0","0","0","0","0","0","3150","0","13679507","0","3150","0","252900","0","0","0","0","0","0","44","0","820104901","2370","200000001","ハイオーク","0","3150","3150"
"1264","3150","0","0","0","0","0","315","1","0","12257","3150","0","0","0","0","0","0","0","0","0","0","3150","0","13450040","0","3150","0","251700","0","0","0","0","0","0","44","0","820104902","1896","200000001","スノウゴート","0","3150","3150"
"2172","315","63","0","6","0","0","315","33","0","35225","315","0","263","0","0","22","0","0","0","0","0","315","0","11648866","6","315","0","604503","0","0","0","879","0","0","44","1","820104903","3190","200000001","クウカのシャドウ","33","315","315"
"3226","315","0","0","6","0","0","315","33","0","40550","315","0","49","0","0","29","0","0","0","0","0","315","0","11640937","4","315","0","602901","0","0","0","568","0","0","45","1","820104904","2204","200000001","ノゾミのシャドウ","35","315","315"
"790","3150","0","0","0","0","0","315","1","0","0","3150","0","0","0","0","0","0","0","0","51519","0","3150","0","12861398","0","3150","0","253300","0","0","0","0","0","0","44","0","820104905","1185","200000001","イカリイカ","0","3150","3150"
"1200","750","0","0","1","0","0","325","1","0","0","0","0","0","0","0","0","0","0","0","24000","0","1000","0","134000000","0","0","0","316101","0","0","0","0","0","0","60","0","820105001","1200","300000008","レインスピリット","70","0","1200"
"0","0","0","0","1","0","0","325","1","0","0","100","0","0","0","0","0","150","0","0","0","0","500","0","1000000000","0","0","0","217300","0","9000","0","0","0","0","100","0","820105002","0","300000008","バーストエネミー","0","500","0"
"0","0","0","0","1","0","0","325","1","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","820105003","0","300000008","バーストエネミー","0","0","100"
"636","3170","0","0","0","0","0","317","1","0","16759","3170","0","0","0","0","0","0","0","0","0","0","3170","0","16893707","0","3170","0","250800","0","0","0","0","0","0","41","0","820105101","3816","200000001","ブルーゴーレム","0","3170","3170"
"1272","3170","0","0","0","0","0","317","1","0","19055","3170","0","0","0","0","0","0","0","0","0","0","3170","0","15910241","0","3170","0","251800","0","0","0","0","0","0","41","0","820105102","1908","200000001","スタンプ","0","3170","3170"
"1272","3170","0","0","0","0","0","317","1","0","20099","3170","0","0","0","0","0","0","0","0","0","0","3170","0","15474477","0","3170","0","251000","0","0","0","0","0","0","41","0","820105103","2862","200000001","動く剣士像","0","3170","3170"
"3702","317","0","0","6","0","0","317","33","0","73048","317","0","79","0","0","41","0","0","0","0","0","317","0","12159542","4","317","0","605501","0","0","0","268","0","0","41","1","820105104","2775","200000001","アユミのシャドウ","41","317","317"
"892","317","0","0","5","0","0","317","33","0","112793","317","0","45","0","0","5","0","0","0","0","0","317","0","9840115","0","317","0","610701","0","0","0","2675","0","0","65","2","820105105","1063","200000001","アオイ（編入生）のシャドウ","43","317","317"
"1595","3180","0","0","0","0","0","318","1","0","16966","3180","0","0","0","0","0","0","0","0","0","0","3180","0","16151228","0","3180","0","252800","0","0","0","0","0","0","41","0","820105201","1436","200000001","オーク","0","3180","3180"
"319","3180","0","0","0","0","0","318","1","0","19676","3180","0","0","0","0","200","0","0","0","0","0","3180","0","18929105","0","3180","0","250300","0","0","0","0","0","0","41","0","820105202","1436","200000001","ゴブリンリトル","0","3180","3180"
"638","3180","0","0","0","0","0","318","1","0","0","3180","0","0","0","0","0","0","0","0","11797","0","3180","0","17886292","0","3180","0","250600","0","0","0","0","0","0","41","0","820105203","957","200000001","ワッパダヌキ","0","3180","3180"
"4068","318","0","0","6","0","0","318","33","0","60270","318","0","44","0","0","113","0","0","0","0","0","318","0","13375386","4","318","0","600701","0","0","0","311","0","0","41","1","820105204","2536","200000001","ミヤコのシャドウ","28","318","318"
"629","318","0","0","5","0","0","318","33","0","109918","318","0","30","0","0","3","0","0","0","0","0","318","0","10962241","1","318","0","611502","0","0","0","2244","0","0","44","1","820105205","501","200000001","クリスティーナ（クリスマス）のシャドウ","37","318","318"
"1284","3200","0","0","0","0","0","320","1","0","26634","3200","0","0","0","0","0","0","0","0","0","0","3200","0","18862285","0","3200","0","251000","0","0","0","0","0","0","41","0","820105301","2889","200000001","動く剣士像","0","3200","3200"
"850","320","0","0","6","0","0","320","34","0","149862","320","0","30","0","0","3","0","0","0","0","0","320","0","13742548","0","320","0","607101","0","0","0","2086","0","0","44","1","820105302","547","200000001","クリスティーナのシャドウ","47","320","320"
"963","3200","0","0","0","0","0","320","1","0","78730","3200","0","0","0","0","0","0","0","0","0","0","3200","0","17910160","0","3200","0","254400","0","0","0","0","0","0","41","0","820105303","1445","200000001","ウーピーオーク","0","3200","3200"
"2885","320","0","0","6","0","0","320","34","0","104237","320","0","1940","0","0","48","0","0","0","0","0","320","0","14008260","4","320","0","605901","0","0","0","380","0","0","41","1","820105304","2770","200000001","コッコロのシャドウ","28","320","320"
"1170","320","0","0","6","0","0","320","34","0","140740","320","0","45","0","0","3","0","0","0","0","0","320","0","13813342","2","320","0","605101","0","0","0","1973","0","0","41","1","820105305","1133","200000001","ミツキのシャドウ","53","320","320"
"1610","3210","0","0","0","0","0","321","1","0","18337","3210","0","0","0","0","0","0","0","0","0","0","3210","0","16395396","0","3210","0","252800","0","0","0","0","0","0","41","0","820105401","1449","200000001","オーク","0","3210","3210"
"609","321","0","0","5","0","0","321","34","0","124988","321","0","40","0","0","42","0","0","0","0","0","321","0","10499573","0","321","0","609601","0","0","0","3576","0","0","53","2","820105402","544","200000001","ニノン（オーエド）のシャドウ","40","321","321"
"966","3210","0","0","0","0","0","321","1","0","65216","3210","0","0","0","0","0","0","0","0","0","0","3210","0","15045756","0","3210","0","254400","0","0","0","0","0","0","41","0","820105403","1449","200000001","ウーピーオーク","0","3210","3210"
"528","321","2346","0","5","0","0","321","34","0","0","321","0","500","0","0","0","0","0","0","113269","0","321","0","10210125","17","321","0","626101","0","0","0","0","0","0","44","0","820105404","677","200000001","プレシア（フォールン）のシャドウ","34","321","321"
"322","3210","0","0","0","0","0","321","1","0","31814","3210","0","0","0","0","0","0","0","0","0","0","3210","0","14482631","0","3210","0","258800","0","0","0","0","0","0","41","0","820105405","483","200000001","ムックル","0","3210","3210"
"969","3220","0","0","0","0","0","322","1","0","21132","3220","0","0","0","0","0","0","0","0","0","0","3220","0","16700587","0","3220","0","251300","0","0","0","0","0","0","41","0","820105501","2423","200000001","ジャングルガード","0","3220","3220"
"646","3220","0","0","0","0","0","322","1","0","0","3220","0","0","0","0","0","0","0","0","12738","0","3220","0","18272273","0","3220","0","250600","0","0","0","0","0","0","41","0","820105502","969","200000001","ワッパダヌキ","0","3220","3220"
"1503","322","0","0","5","0","0","322","34","0","104321","322","0","35","0","0","13","0","0","0","0","0","322","0","10966386","0","322","0","616901","0","0","0","1507","0","0","41","1","820105503","1162","200000001","ミフユ（作業服）のシャドウ","39","322","322"
"969","3220","0","0","0","0","0","322","1","0","61947","3220","0","0","0","0","0","0","0","0","0","0","3220","0","15374176","0","3220","0","253700","0","0","0","0","0","0","41","0","820105504","1454","200000001","ラットン","0","3220","3220"
"946","322","0","0","5","0","0","322","34","0","110468","322","0","45","0","0","3","0","0","0","0","0","322","0","11316223","1","322","0","617501","0","0","0","2223","0","0","41","1","820105505","917","200000001","ミツキ（オーエド）のシャドウ","41","322","322"
"1625","3240","0","0","0","0","0","324","1","0","22448","3240","0","0","0","0","0","0","0","0","0","0","3240","0","19956592","0","3240","0","252800","0","0","0","0","0","0","41","0","820105601","1463","200000001","オーク","0","3240","3240"
"1300","3240","0","0","0","0","0","324","1","0","24121","3240","0","0","0","0","0","0","0","0","0","0","3240","0","19857006","0","3240","0","253100","0","0","0","0","0","0","41","0","820105602","1950","200000001","リーフボア","0","3240","3240"
"4735","324","0","0","6","0","0","324","34","0","63737","324","0","24","0","0","12","0","0","0","0","0","324","0","16833813","6","324","0","605202","0","0","0","156","0","0","41","1","820105603","3095","200000001","リマのシャドウ","29","324","324"
"491","324","2779","0","5","0","0","324","34","0","0","324","0","45","0","0","0","0","0","0","141563","0","324","0","12462951","17","324","0","622301","0","0","0","0","0","0","41","1","820105604","676","200000001","ヴァンピィのシャドウ","34","324","324"
"1841","324","675","0","6","0","0","324","34","0","0","324","0","153","0","0","3","0","0","0","120432","0","324","0","14291015","31","324","0","600601","0","0","0","0","0","0","41","1","820105605","2183","200000001","アカリのシャドウ","39","324","324"
"0","0","0","0","1","0","0","450","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217305","0","0","0","0","0","0","100","0","820105606","0","300000008","バーストエネミー","0","0","1"
"0","0","0","0","1","0","0","450","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217303","0","0","0","0","0","0","100","0","820105607","0","300000008","バーストエネミー","0","0","9950"
"978","3250","0","0","0","0","0","325","1","0","18589","3250","0","0","0","0","0","0","0","0","0","0","3250","0","17017351","0","3250","0","252900","0","0","0","0","0","0","41","0","820105701","2445","200000001","ハイオーク","0","3250","3250"
"1304","3250","0","0","0","0","0","325","1","0","21838","3250","0","0","0","0","0","0","0","0","0","0","3250","0","16190659","0","3250","0","251000","0","0","0","0","0","0","41","0","820105702","2934","200000001","動く剣士像","0","3250","3250"
"1304","3250","0","0","0","0","0","325","1","0","20635","3250","0","0","0","0","0","0","0","0","0","0","3250","0","16581905","0","3250","0","250100","0","0","0","0","0","0","41","0","820105703","1956","200000001","スパイククラブ","0","3250","3250"
"533","325","2348","0","5","0","0","325","34","0","0","325","0","45","0","0","0","0","0","0","119062","0","325","0","10342020","18","325","0","609201","0","0","0","0","0","0","41","1","820105704","642","200000001","アンのシャドウ","36","325","325"
"2000","325","596","0","6","0","0","325","34","0","0","325","0","153","0","0","3","0","0","0","90010","0","325","0","11736927","31","325","0","601401","0","0","0","0","0","0","41","1","820105705","3063","200000001","カスミのシャドウ","29","325","325"
"1308","3260","0","0","0","0","0","326","1","0","20440","3260","0","0","0","0","0","0","0","0","0","0","3260","0","16760931","0","3260","0","252000","0","0","0","0","0","0","41","0","820105801","1962","200000001","トレント","0","3260","3260"
"1962","3260","0","0","0","0","0","326","1","0","21592","3260","0","0","0","0","0","0","0","0","0","0","3260","0","16092274","0","3260","0","250900","0","0","0","0","0","0","41","0","820105802","1962","200000001","動く戦士像","0","3260","3260"
"3202","326","0","0","6","0","0","326","34","0","57373","326","0","61","0","0","42","0","0","0","0","0","326","0","14130420","4","326","0","605601","0","0","0","1103","0","0","41","1","820105803","3904","200000001","ルカのシャドウ","63","326","326"
