ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562
"0","empty","5","24","1","5","-14","1021315","13","1021315015","0"
"0","empty","5","13","1","6","-24","1021315","11","1021315016","-10"
"0","empty","5","12","1","7","-24","1021315","13","1021315017","-10"
"0","empty","5","29","1","8","-14","1021315","0","1021315018","0"
"0","empty","5","10","1","9","-19","1021315","0","1021315019","-5"
"0","","6","0.54","0","0.87","1","1021315","6","1021315020","0.4"
"0","","6","0.54","0","0.87","1","1021315","7","1021315021","0.4"
"0","","6","0.54","0","0.87","1","1021315","9","1021315022","0.4"
"","","141","","","","","1021315","1","1021315023",""
"","","91","","","","","1021315","0","1021315024",""
"","","93","","","0","","1021315","0.033","1021315025",""
"","","23","0","","se_obtent_10213_drama_cook_nela","","1021315","se_10067600","1021315026",""
"0","","3","0","0","nefy_cook","","1021315","1","1021315027",""
"0","","3","0","0","nefy_cook","","1021315","2","1021315028",""
"0","","3","0","0","nefy_end","","1021315","3","1021315029",""
"0","","3","0","0","nefy_cook","","1021315","4","1021315030",""
"0","","3","0","0","nefy_white","","1021315","5","1021315031",""
"0","","3","0","0","nefy_cook","","1021315","6","1021315032",""
"0","","3","0","0","nefy_white","","1021315","7","1021315033",""
"0","","3","0","0","nefy_cook","","1021315","8","1021315034",""
"0","","3","0","0","nefy_cook_w","","1021315","9","1021315035",""
"","","93","","","0","","1021315","3","1021315036",""
"","","21","0","","vo_obtent_1021315_01","","1021315","vo_obtent_1021315","1021315037","0"
"","","93","","","0","","1021315","2.366","1021315038",""
"","","101","","","","","1021315","1021315040","1021315039",""
"","","24","","","0","","1021315","se_obtent_10213_drama_cook_nela","1021315040",""
"","","22","","","0","","1021315","0","1021315041",""
"0","","6","1","0","1","0","1021315","1","1021315042","1"
"0","","6","1","0","1","0","1021315","2","1021315043","1"
"0","","6","1","0","1","0","1021315","3","1021315044","1"
"0","","6","1","0","1","0","1021315","4","1021315045","1"
"0","","6","1","0","1","0","1021315","5","1021315046","1"
"0","","6","1","0","1","0","1021315","6","1021315047","1"
"0","","6","1","0","1","0","1021315","7","1021315048","1"
"0","","6","1","0","1","0","1021315","8","1021315049","1"
"0","","6","1","0","1","0","1021315","9","1021315050","1"
"","","37","","","eat","","1021315","1","1021315051",""
"","","32","","","0","","1021315","3","1021315052",""
"","","32","","","0","","1021315","6","1021315053",""
"","","32","","","1","","1021315","10","1021315054",""
"","","32","","","1","","1021315","100","1021315055",""
"","","23","0","","se_obtent_10213_drama_eat","","1021315","se_10067600","1021315056",""
"","","93","","","0","","1021315","0","1021315057",""
"","","21","0","","vo_obtent_1021315_02","","1021315","vo_obtent_1021315","1021315058","0"
"","","93","","","0","","1021315","2.8","1021315059",""
"","","21","0","","vo_obtent_1021315_03","","1021315","vo_obtent_1021315","1021315060","0"
"","","93","","","0","","1021315","2.6","1021315061",""
"","","26","","","","","1021315","2","1021315062",""
"","","21","0","","vo_obtent_1021315_04","","1021315","vo_obtent_1021315","1021315063","0"
"","","93","","","0","","1021315","2.5","1021315064",""
"","","101","","","","","1021315","1021315066","1021315065",""
"","","32","","","0","","1021315","10","1021315066",""
"","","32","","","0","","1021315","100","1021315067",""
"","","32","","","1","","1021315","20","1021315068",""
"","","32","","","1","","1021315","200","1021315069",""
"","","32","","","1","","1021315","300","1021315070",""
"","","24","","","0","","1021315","se_obtent_10213_drama_eat","1021315071",""
"","","22","","","0","","1021315","0","1021315072",""
"","","21","0","","vo_obtent_1021315_05","","1021315","vo_obtent_1021315","1021315073","0"
"","","25","","","bgm_MC319A","","1021315","bgm_MC319A","1021315074",""
"","","23","0","","se_obtent_10213_drama_break_1","","1021315","se_10067600","1021315075",""
"","","93","","","0","","1021315","3.5","1021315076",""
"","","101","","","","","1021315","1021315078","1021315077",""
"","","37","","","break_2","","1021315","20","1021315078",""
"","","37","","","break_2","","1021315","200","1021315079",""
"","","37","","","break_2","","1021315","300","1021315080",""
"","","24","","","0","","1021315","se_obtent_10213_drama_break_1","1021315081",""
"","","22","","","0","","1021315","0","1021315082",""
"","","21","0","","vo_obtent_1021315_06","","1021315","vo_obtent_1021315","1021315083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021315","se_10067600","1021315084",""
"","","93","","","0","","1021315","4","1021315085",""
"","","101","","","","","1021315","1021315087","1021315086",""
"","","37","","","break_3","","1021315","20","1021315087",""
"","","37","","","break_3","","1021315","200","1021315088",""
"","","37","","","break_3","","1021315","300","1021315089",""
"","","24","","","0","","1021315","se_obtent_10213_drama_break_2","1021315090",""
"","","22","","","0","","1021315","0","1021315091",""
"","","21","0","","vo_obtent_1021315_07","","1021315","vo_obtent_1021315","1021315092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021315","se_10067600","1021315093",""
"","","93","","","0","","1021315","5","1021315094",""
"","","101","","","","","1021315","1021315096","1021315095",""
"","","37","","","break_4","","1021315","300","1021315096",""
"","","32","","","1","","1021315","21","1021315097",""
"","","93","","","0","","1021315","0.2","1021315098",""
"","","141","","","","","1021315","0","1021315099",""
"","","93","","","0","","1021315","0.1","1021315100",""
"","","92","","","","","1021315","","1021315101",""
"","","101","","","","","1021315","1021315103","1021315102",""
"","","24","","","0","","1021315","se_obtent_10213_drama_break_3","1021315103",""
"","","22","","","0","","1021315","0","1021315104",""
"","","32","","","1","","1021315","22","1021315105",""
"","","93","","","0","","1021315","0.4","1021315106",""
"","","31","0","1","1","1","1021316","1","1021316001","0"
"","","31","0","1","3","1","1021316","3","1021316002","0"
"","","31","0","1","6","1","1021316","6","1021316003","0"
"","","31","0","0","10","1","1021316","10","1021316004","0"
"","","31","0","0","20","1","1021316","20","1021316005","0"
"","","31","0","0","21","1","1021316","21","1021316006","0"
"","","31","0","0","22","1","1021316","22","1021316007","0"
"","","31","0","0","100","1","1021316","116","1021316008","0"
"","","31","0","0","200","1","1021316","216","1021316009","0"
"","","31","0","0","300","1","1021316","316","1021316010","0"
"0","empty","5","27","1","1","-14","1021316","1","1021316011","0"
"0","empty","5","28","1","2","-14","1021316","3","1021316012","0"
"0","empty","5","26","1","3","-14","1021316","3","1021316013","0"
"0","empty","5","25","1","4","-14","1021316","11","1021316014","0"
"0","empty","5","24","1","5","-14","1021316","13","1021316015","0"
"0","empty","5","13","1","6","-24","1021316","11","1021316016","-10"
"0","empty","5","12","1","7","-24","1021316","13","1021316017","-10"
"0","empty","5","29","1","8","-14","1021316","0","1021316018","0"
"0","empty","5","10","1","9","-19","1021316","0","1021316019","-5"
"0","","6","0.54","0","0.87","1","1021316","6","1021316020","0.4"
"0","","6","0.54","0","0.87","1","1021316","7","1021316021","0.4"
"0","","6","0.54","0","0.87","1","1021316","9","1021316022","0.4"
"","","141","","","","","1021316","1","1021316023",""
"","","91","","","","","1021316","0","1021316024",""
"","","93","","","0","","1021316","0.033","1021316025",""
"","","23","0","","se_obtent_10213_drama_cook_nela","","1021316","se_10067600","1021316026",""
"0","","3","0","0","nefy_cook","","1021316","1","1021316027",""
"0","","3","0","0","nefy_cook","","1021316","2","1021316028",""
"0","","3","0","0","nefy_end","","1021316","3","1021316029",""
"0","","3","0","0","nefy_cook","","1021316","4","1021316030",""
"0","","3","0","0","nefy_white","","1021316","5","1021316031",""
"0","","3","0","0","nefy_cook","","1021316","6","1021316032",""
"0","","3","0","0","nefy_white","","1021316","7","1021316033",""
"0","","3","0","0","nefy_cook","","1021316","8","1021316034",""
"0","","3","0","0","nefy_cook_w","","1021316","9","1021316035",""
"","","93","","","0","","1021316","3","1021316036",""
"","","21","0","","vo_obtent_1021316_01","","1021316","vo_obtent_1021316","1021316037","0"
"","","93","","","0","","1021316","2.366","1021316038",""
"","","101","","","","","1021316","1021316040","1021316039",""
"","","24","","","0","","1021316","se_obtent_10213_drama_cook_nela","1021316040",""
"","","22","","","0","","1021316","0","1021316041",""
"0","","6","1","0","1","0","1021316","1","1021316042","1"
"0","","6","1","0","1","0","1021316","2","1021316043","1"
"0","","6","1","0","1","0","1021316","3","1021316044","1"
"0","","6","1","0","1","0","1021316","4","1021316045","1"
"0","","6","1","0","1","0","1021316","5","1021316046","1"
"0","","6","1","0","1","0","1021316","6","1021316047","1"
"0","","6","1","0","1","0","1021316","7","1021316048","1"
"0","","6","1","0","1","0","1021316","8","1021316049","1"
"0","","6","1","0","1","0","1021316","9","1021316050","1"
"","","37","","","eat","","1021316","1","1021316051",""
"","","32","","","0","","1021316","3","1021316052",""
"","","32","","","0","","1021316","6","1021316053",""
"","","32","","","1","","1021316","10","1021316054",""
"","","32","","","1","","1021316","100","1021316055",""
"","","23","0","","se_obtent_10213_drama_eat","","1021316","se_10067600","1021316056",""
"","","93","","","0","","1021316","0","1021316057",""
"","","21","0","","vo_obtent_1021316_02","","1021316","vo_obtent_1021316","1021316058","0"
"","","93","","","0","","1021316","2.8","1021316059",""
"","","21","0","","vo_obtent_1021316_03","","1021316","vo_obtent_1021316","1021316060","0"
"","","93","","","0","","1021316","2.6","1021316061",""
"","","26","","","","","1021316","2","1021316062",""
"","","21","0","","vo_obtent_1021316_04","","1021316","vo_obtent_1021316","1021316063","0"
"","","93","","","0","","1021316","2.5","1021316064",""
"","","101","","","","","1021316","1021316066","1021316065",""
"","","32","","","0","","1021316","10","1021316066",""
"","","32","","","0","","1021316","100","1021316067",""
"","","32","","","1","","1021316","20","1021316068",""
"","","32","","","1","","1021316","200","1021316069",""
"","","32","","","1","","1021316","300","1021316070",""
"","","24","","","0","","1021316","se_obtent_10213_drama_eat","1021316071",""
"","","22","","","0","","1021316","0","1021316072",""
"","","21","0","","vo_obtent_1021316_05","","1021316","vo_obtent_1021316","1021316073","0"
"","","25","","","bgm_MC319A","","1021316","bgm_MC319A","1021316074",""
"","","23","0","","se_obtent_10213_drama_break_1","","1021316","se_10067600","1021316075",""
"","","93","","","0","","1021316","3.5","1021316076",""
"","","101","","","","","1021316","1021316078","1021316077",""
"","","37","","","break_2","","1021316","20","1021316078",""
"","","37","","","break_2","","1021316","200","1021316079",""
"","","37","","","break_2","","1021316","300","1021316080",""
"","","24","","","0","","1021316","se_obtent_10213_drama_break_1","1021316081",""
"","","22","","","0","","1021316","0","1021316082",""
"","","21","0","","vo_obtent_1021316_06","","1021316","vo_obtent_1021316","1021316083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021316","se_10067600","1021316084",""
"","","93","","","0","","1021316","4","1021316085",""
"","","101","","","","","1021316","1021316087","1021316086",""
"","","37","","","break_3","","1021316","20","1021316087",""
"","","37","","","break_3","","1021316","200","1021316088",""
"","","37","","","break_3","","1021316","300","1021316089",""
"","","24","","","0","","1021316","se_obtent_10213_drama_break_2","1021316090",""
"","","22","","","0","","1021316","0","1021316091",""
"","","21","0","","vo_obtent_1021316_07","","1021316","vo_obtent_1021316","1021316092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021316","se_10067600","1021316093",""
"","","93","","","0","","1021316","5","1021316094",""
"","","101","","","","","1021316","1021316096","1021316095",""
"","","37","","","break_4","","1021316","300","1021316096",""
"","","32","","","1","","1021316","21","1021316097",""
"","","93","","","0","","1021316","0.2","1021316098",""
"","","141","","","","","1021316","0","1021316099",""
"","","93","","","0","","1021316","0.1","1021316100",""
"","","92","","","","","1021316","","1021316101",""
"","","101","","","","","1021316","1021316103","1021316102",""
"","","24","","","0","","1021316","se_obtent_10213_drama_break_3","1021316103",""
"","","22","","","0","","1021316","0","1021316104",""
"","","32","","","1","","1021316","22","1021316105",""
"","","93","","","0","","1021316","0.4","1021316106",""
"","","31","0","1","1","1","1021317","1","1021317001","0"
"","","31","0","1","3","1","1021317","3","1021317002","0"
"","","31","0","1","6","1","1021317","6","1021317003","0"
"","","31","0","0","10","1","1021317","10","1021317004","0"
"","","31","0","0","20","1","1021317","20","1021317005","0"
"","","31","0","0","21","1","1021317","21","1021317006","0"
"","","31","0","0","22","1","1021317","22","1021317007","0"
"","","31","0","0","100","1","1021317","117","1021317008","0"
"","","31","0","0","200","1","1021317","217","1021317009","0"
"","","31","0","0","300","1","1021317","317","1021317010","0"
"0","empty","5","27","1","1","-14","1021317","1","1021317011","0"
"0","empty","5","28","1","2","-14","1021317","3","1021317012","0"
"0","empty","5","26","1","3","-14","1021317","3","1021317013","0"
"0","empty","5","25","1","4","-14","1021317","11","1021317014","0"
"0","empty","5","24","1","5","-14","1021317","13","1021317015","0"
"0","empty","5","13","1","6","-24","1021317","11","1021317016","-10"
"0","empty","5","12","1","7","-24","1021317","13","1021317017","-10"
"0","empty","5","29","1","8","-14","1021317","0","1021317018","0"
"0","empty","5","10","1","9","-19","1021317","0","1021317019","-5"
"0","","6","0.54","0","0.87","1","1021317","6","1021317020","0.4"
"0","","6","0.54","0","0.87","1","1021317","7","1021317021","0.4"
"0","","6","0.54","0","0.87","1","1021317","9","1021317022","0.4"
"","","141","","","","","1021317","1","1021317023",""
"","","91","","","","","1021317","0","1021317024",""
"","","93","","","0","","1021317","0.033","1021317025",""
"","","23","0","","se_obtent_10213_drama_cook_nela","","1021317","se_10067600","1021317026",""
"0","","3","0","0","nefy_cook","","1021317","1","1021317027",""
"0","","3","0","0","nefy_cook","","1021317","2","1021317028",""
"0","","3","0","0","nefy_end","","1021317","3","1021317029",""
"0","","3","0","0","nefy_cook","","1021317","4","1021317030",""
"0","","3","0","0","nefy_white","","1021317","5","1021317031",""
"0","","3","0","0","nefy_cook","","1021317","6","1021317032",""
"0","","3","0","0","nefy_white","","1021317","7","1021317033",""
"0","","3","0","0","nefy_cook","","1021317","8","1021317034",""
"0","","3","0","0","nefy_cook_w","","1021317","9","1021317035",""
"","","93","","","0","","1021317","3","1021317036",""
