1c2e037cb0844c79cc4b698a93b4a5aca52ed9c5f9b1e206c7ec0be699fab1e2,b385296d6c865ae410c71c3c9ba9a7fbd678112dc55a448781a8dbe92a23f5e5,b13cc210272fbc04b7ac3fb84e20a551501b18db5e8faac52b3332729d2361dc,4b07056cb66e8c6ba4a2969c71d17d0cb92f781ee2432fa41f9a20ad55b1093f,e21d1016557b4a6960b36c03da6a477fc0200d6125b141c36d341e8f75042433,4b2dde91786077bc9b73883688eb357288cb8a139f8c35a5ddb1d77ff17a0312,b818b7cd543f52b7fdddb30d76e934f9d6f2328684dc4315f41b81768cfceca9,bc84424a08a978f0a23447ad822337baad7fc4259603374e575d2ce0da74df5a,e84d6a712fe44d44b3463393b07960aa891c8af1c5a1d4a9143d3c42396abb32,acb5a8aecfb4236f3f3d52daca4cae9826ad032678b1ac7de733843e51785a4c,06e10546ed54759e7568b851f62220ac336602a09952b21e6776dcf3791d43cf,0c6cd07dce5888bdf0a0e7d99d555c5751fa5d7b80ea9bb549c86a35ae089f4b,396b7584d4d1b0c295b101f46956f03ddc29f0e6a16f70c1eeabf42363531bdc,fcf9abcddbccf2ba1de06c6ab0c73a8b18faebb0b2ef241b3253003d0daccccf,ea37694b12b0f6ce677960ddb679cae679913ab7b9e29e8de5d286aa78e02783,0cdd8a1dd292da40ecfde6bb2130ad6d9e741d5ac8c49cf22cc336b6e44544de,9f4d5ab5663b41be53bf4af293020f00f282c8d965fb9fb58ad71a026d9d0808,114412000af38fed73c707a5520def68a2fc73c7c84f2bffc6b598eaa52876aa,91c6dea09321b1b0e9c9cacbd87fff21b614c956fb3432ab46e66dc25b212168,45446fb2e972f07750d7e5ce12e6d58d3877eec79e662ff2b41a11f84054b9b1,bcee2121afc8443b23c7940545e62815a69f17a55231e2d80dcd4eb5ba124a1b,5a4505c82d2e92a47bc6642152a92890b1f2e3808ac6b327e303435d2bbe36b9,93b53317d96fb6f39c6c30ec189d8c0a77d59d0a198b82aef4f2fb956ce16584,2d1c5cf36a30c1d96fdb3069ed6a192840376479d085b08cd2226030df2388d9,d72484b4d314316b58dbbba6aab7aaeda7e5d355ce80c4b784695aa1bb6f74b8,56fb5add99d785d7d4b2177c1ec963ef3ca4dd6bb0ea97cf66d630b3b230da34,1880d05a437e22674b5f33a593c9634f7d3d1be9e4ae91a5a88c2a3fdd45f361,0ae280770b8d0e9470c95ccb0556f1479cbe79d384e8b9004f05b19621420cb6,8a08012d17c40e74e22c09acfefea314af91ec66561b537178b4eef5e9f7d48a,35e96893825555c2a78ac45eecccce5b57799ace3e1788411cb104cf302f4b47,adfdc27dfa7d2ee83018830c5f89fbe3b0dff60788f1a7ad8dc1c4e8f99696e4,21629c8b1da1500494524d74fc408ec86f2a3ac9f9aeb7800b2692ff99995491,952fe73d8fac699be35d235db862bf9244b4970ba7cae2698756f08ccc92d8fc,d28b0255ca3866e69c703ddb23fb36c9da9df43a0a21c08348d70a1cff0a4879,adfeaef73eb9c104789e8792965d4ce1f61271a27819d78c72f9d6260ae7194e,ac4cb91dc729eae74a5f2001f75fb7d86f73b711b707531e551a8cf66dafa1d6,8688d72d83fa6ffa2a090a486ca28bd0279234494fefdd4f9fd2230205e2f2b1,95832537a93d3989239852944e22086b5facfd5479ef38e97ffa3ab939eeda4f,2dcbafa237bbf6e6f2b789c9e2e952e510d54ab017d720fc848947a31a7cc345,bb3e728013e59c718873b244b4de9e2839f5564212f599be42a751f8f599889d,3959f0ab4517cc3133fecb3f1467263cfd240696207cd3c13d24cfdf14cf740b
"620330059","10011008","1","0","64001","0","4","0","60022","0","0","3","0","0","2","12","620130161","0","1","100","61001002","10011007","64001","1","0","1","10011006","5","1","0","0","70","620250061","0","0","620290261","713","101011","600110643","0","600000774"
"620330060","10011008","1","0","65001","0","4","0","60022","0","0","3","0","0","2","12","620130162","0","1","100","61001002","10011007","65001","1","0","1","10011006","5","1","0","0","70","620250062","0","0","620290262","722","101011","600110653","0","600000775"
"620330061","10011008","1","0","66001","0","4","0","60022","0","0","3","0","0","2","12","620130163","0","1","100","61001002","10011007","66001","1","0","1","10011006","5","1","0","0","70","620250063","0","0","620290263","733","101011","600110663","0","600000776"
"620330062","10011008","1","0","67001","0","4","0","60022","0","0","3","0","0","2","12","620130164","0","1","100","61001002","10011007","67001","1","0","1","10011006","5","1","0","0","70","620250064","0","0","620290264","741","101011","600110673","0","600000777"
"620330063","10011008","1","0","68001","0","4","0","60022","0","0","3","0","0","2","12","620130165","0","1","100","61001002","10011007","68001","1","0","1","10011006","5","1","0","0","70","620250065","0","0","620290265","750","101011","600110683","0","600000778"
"620330064","10011008","1","0","69001","0","4","0","60022","0","0","3","0","0","2","12","620130166","0","1","100","61001002","10011007","69001","1","0","1","10011006","5","1","0","0","70","620250066","0","0","620290266","762","101011","600110693","0","600000779"
"620040001","10011001","1","0","3001","0","4","0","60022","0","0","3","0","0","2","12","620210101","0","1","100","61001002","10011001","3001","1","0","1","10011001","36","1","0","0","24","620100001","0","0","620030001","258","101011","600110033","0","600000784"
"620040001","10011001","1","0","4001","0","4","0","60022","0","0","3","0","0","2","12","620210101","0","1","100","61001002","10011001","4001","1","0","1","10011001","36","1","0","0","24","620100001","0","0","620030001","258","101011","600110043","0","600000785"
"620040001","10011001","1","0","5001","0","4","0","60022","0","0","3","0","0","2","12","620210102","0","1","100","61001002","10011001","5001","1","0","1","10011001","36","1","0","0","24","620100002","0","0","620030002","268","101011","600110053","0","600000786"
"620040002","10011001","1","0","6001","0","4","0","60022","0","0","3","0","0","2","12","620210103","0","1","100","61001002","10011001","6001","1","0","1","10011001","36","1","0","0","24","620100003","0","0","620030003","273","101011","600110063","0","600000787"
"620040003","10011001","1","0","7001","0","4","0","60022","0","0","3","0","0","2","12","620210104","0","1","100","61001002","10011001","7001","1","0","1","10011001","36","1","0","0","24","620100004","0","0","620030004","281","101011","600110073","0","600000788"
"620040004","10011001","1","0","8001","0","4","0","60022","0","0","3","0","0","2","12","620210105","0","1","100","61001002","10011001","8001","1","0","1","10011001","36","1","0","0","24","620100005","0","0","620030005","288","101011","600110083","0","600000789"
"620040005","10011002","1","0","9001","0","4","0","60022","0","0","3","0","0","2","12","620210106","0","1","100","61001002","10011001","9001","1","0","1","10011001","36","1","0","0","24","620100006","0","0","620030006","298","101011","600110093","0","600000790"
"620040006","10011002","1","0","10001","0","4","0","60022","0","0","3","0","0","2","12","620210107","0","1","100","61001002","10011001","10001","1","0","1","10011001","36","1","0","0","24","620100007","0","0","620030007","309","101011","600110103","0","600000791"
"620040007","10011002","1","0","11001","0","4","0","60022","0","0","3","0","0","2","12","620210108","0","1","100","61001002","10011001","11001","1","0","1","10011001","36","1","0","0","24","620100008","0","0","620030008","313","101011","600110113","0","600000792"
"620040008","10011002","1","0","12001","0","4","0","60022","0","0","3","0","0","2","12","620210109","0","1","100","61001002","10011001","12001","1","0","1","10011001","36","1","0","0","24","620100009","0","0","620030009","321","101011","600110123","0","600000793"
"620040009","10011002","1","0","13001","0","4","0","60022","0","0","3","0","0","2","12","620210110","0","1","100","61001002","10011001","13001","1","0","1","10011001","36","1","0","0","24","620100010","0","0","620030010","326","101011","600110133","0","600000794"
"620040010","10011002","1","0","14001","0","4","0","60022","0","0","3","0","0","2","12","620210111","0","1","100","61001002","10011001","14001","1","0","1","10011001","36","1","0","0","24","620100011","0","0","620030011","336","101011","600110143","0","600000795"
"620040011","10011002","1","0","15001","0","4","0","60022","0","0","3","0","0","2","12","620210112","0","1","100","61001002","10011001","15001","1","0","1","10011001","36","1","0","0","24","620100012","0","0","620030012","341","101011","600110153","0","600000796"
"620040012","10011002","1","0","16001","0","4","0","60022","0","0","3","0","0","2","12","620210113","0","1","100","61001002","10011001","16001","1","0","1","10011001","36","1","0","0","24","620100013","0","0","620030013","351","101011","600110163","0","600000797"
"620040013","10011002","1","0","17001","0","4","0","60022","0","0","3","0","0","2","12","620210114","0","1","100","61001002","10011001","17001","1","0","1","10011001","36","1","0","0","24","620100014","0","0","620030014","356","101011","600110173","0","600000798"
"620040014","10011003","1","0","18001","0","4","0","60022","0","0","3","0","0","2","12","620210115","0","1","100","61001002","10011002","18001","1","0","1","10011001","36","1","0","0","24","620100015","0","0","620030015","366","101011","600110183","0","600000799"
"620040015","10011003","1","0","19001","0","4","0","60022","0","0","3","0","0","2","12","620210116","0","1","100","61001002","10011002","19001","1","0","1","10011001","36","1","0","0","24","620100016","0","0","620030016","371","101011","600110193","0","600000800"
"620040016","10011003","1","0","20001","0","4","0","60022","0","0","3","0","0","2","12","620210117","0","1","100","61001002","10011002","20001","1","0","1","10011001","36","1","0","0","24","620100017","0","0","620030017","375","101011","600110203","0","600000801"
"620040017","10011003","1","0","21001","0","4","0","60022","0","0","3","0","0","2","12","620210118","0","1","100","61001002","10011002","21001","1","0","1","10011001","36","1","0","0","24","620100018","0","0","620030018","381","101011","600110213","0","600000802"
"620040018","10011003","1","0","22001","0","4","0","60022","0","0","3","0","0","2","12","620210119","0","1","100","61001002","10011002","22001","1","0","1","10011001","36","1","0","0","24","620100019","0","0","620030019","386","101011","600110223","0","600000803"
"620040019","10011003","1","0","23001","0","4","0","60022","0","0","3","0","0","2","12","620210120","0","1","100","61001002","10011002","23001","1","0","1","10011001","36","1","0","0","24","620100020","0","0","620030020","390","101011","600110233","0","600000804"
"620040020","10011003","1","0","24001","0","4","0","60022","0","0","3","0","0","2","12","620210121","0","1","100","61001002","10011002","24001","1","0","1","10011001","36","1","0","0","24","620100021","0","0","620030021","396","101011","600110243","0","600000805"
"620040021","10011003","1","0","25001","0","4","0","60022","0","0","3","0","0","2","12","620210122","0","1","100","61001002","10011002","25001","1","0","1","10011001","36","1","0","0","24","620100022","0","0","620030022","401","101011","600110253","0","600000806"
"620040022","10011003","1","0","26001","0","4","0","60022","0","0","3","0","0","2","12","620210123","0","1","100","61001002","10011002","26001","1","0","1","10011001","36","1","0","0","24","620100023","0","0","620030023","405","101011","600110263","0","600000807"
"620040023","10011004","1","0","27001","0","4","0","60022","0","0","3","0","0","2","12","620210124","0","1","100","61001002","10011003","27001","1","0","1","10011001","36","1","0","0","24","620100024","0","0","620030024","411","101011","600110273","0","600000808"
"620040024","10011004","1","0","28001","0","4","0","60022","0","0","3","0","0","2","12","620210125","0","1","100","61001002","10011003","28001","1","0","1","10011001","36","1","0","0","24","620100025","0","0","620030025","417","101011","600110283","0","600000809"
"620040025","10011004","1","0","29001","0","4","0","60022","0","0","3","0","0","2","12","620210126","0","1","100","61001002","10011003","29001","1","0","1","10011001","36","1","0","0","24","620100026","0","0","620030026","422","101011","600110293","0","600000810"
"620040026","10011004","1","0","30001","0","4","0","60022","0","0","3","0","0","2","12","620210127","0","1","100","61001002","10011003","30001","1","0","1","10011001","36","1","0","0","24","620100027","0","0","620030027","427","101011","600110303","0","600000811"
"620040027","10011004","1","0","31001","0","4","0","60022","0","0","3","0","0","2","12","620210128","0","1","100","61001002","10011003","31001","1","0","1","10011001","36","1","0","0","24","620100028","0","0","620030028","433","101011","600110313","0","600000812"
"620040028","10011004","1","0","32001","0","4","0","60022","0","0","3","0","0","2","12","620210129","0","1","100","61001002","10011003","32001","1","0","1","10011001","36","1","0","0","24","620100029","0","0","620030029","442","101011","600110323","0","600000813"
"620040029","10011004","1","0","33001","0","4","0","60022","0","0","3","0","0","2","12","620210130","0","1","100","61001002","10011003","33001","1","0","1","10011001","36","1","0","0","24","620100030","0","0","620030030","455","101011","600110333","0","600000814"
"620040030","10011004","1","0","34001","0","4","0","60022","0","0","3","0","0","2","12","620210131","0","1","100","61001002","10011003","34001","1","0","1","10011001","36","1","0","0","24","620100031","0","0","620030031","460","101011","600110343","0","600000815"
"620040031","10011005","1","0","35001","0","4","0","60022","0","0","3","0","0","2","12","620210132","0","1","100","61001002","10011004","35001","1","0","1","10011002","36","1","0","0","24","620100032","0","0","620030032","464","101011","600110353","0","600000816"
"620040032","10011005","1","0","36001","0","4","0","60022","0","0","3","0","0","2","12","620210133","0","1","100","61001002","10011004","36001","1","0","1","10011002","36","1","0","0","24","620100033","0","0","620030033","476","101011","600110363","0","600000817"
"620040033","10011005","1","0","37001","0","4","0","60022","0","0","3","0","0","2","12","620210134","0","1","100","61001002","10011004","37001","1","0","1","10011002","36","1","0","0","24","620100034","0","0","620030034","482","101011","600110373","0","600000818"
"620040034","10011005","1","0","38001","0","4","0","60022","0","0","3","0","0","2","12","620210135","0","1","100","61001002","10011004","38001","1","0","1","10011002","36","1","0","0","24","620100035","0","0","620030035","492","101011","600110383","0","600000819"
"620040035","10011005","1","0","39001","0","4","0","60022","0","0","3","0","0","2","12","620210136","0","1","100","61001002","10011004","39001","1","0","1","10011002","36","1","0","0","24","620100036","0","0","620030036","500","101011","600110393","0","600000820"
"620040036","10011005","1","0","40001","0","4","0","60022","0","0","3","0","0","2","12","620210137","0","1","100","61001002","10011004","40001","1","0","1","10011002","36","1","0","0","24","620100037","0","0","620030037","514","101011","600110403","0","600000821"
"620040037","10011005","1","0","41001","0","4","0","60022","0","0","3","0","0","2","12","620210138","0","1","100","61001002","10011004","41001","1","0","1","10011002","36","1","0","0","24","620100038","0","0","620030038","518","101011","600110413","0","600000822"
"620040038","10011006","1","0","42001","0","4","0","60022","0","0","3","0","0","2","12","620210139","0","1","100","61001002","10011005","42001","1","0","1","10011003","36","1","0","0","24","620100039","0","0","620030039","523","101011","600110423","0","600000823"
"620040039","10011006","1","0","43001","0","4","0","60022","0","0","3","0","0","2","12","620210140","0","1","100","61001002","10011005","43001","1","0","1","10011003","36","1","0","0","24","620100040","0","0","620030040","538","101011","600110433","0","600000824"
"620040040","10011006","1","0","44001","0","4","0","60022","0","0","3","0","0","2","12","620210141","0","1","100","61001002","10011005","44001","1","0","1","10011003","36","1","0","0","24","620100041","0","0","620030041","551","101011","600110443","0","600000825"
"620040041","10011006","1","0","45001","0","4","0","60022","0","0","3","0","0","2","12","620210142","0","1","100","61001002","10011005","45001","1","0","1","10011003","36","1","0","0","24","620100042","0","0","620030042","565","101011","600110453","0","600000826"
"620040042","10011006","1","0","46001","0","4","0","60022","0","0","3","0","0","2","12","620210143","0","1","100","61001002","10011005","46001","1","0","1","10011003","36","1","0","0","24","620100043","0","0","620030043","574","101011","600110463","0","600000827"
"620040043","10011006","1","0","47001","0","4","0","60022","0","0","3","0","0","2","12","620210144","0","1","100","61001002","10011005","47001","1","0","1","10011003","36","1","0","0","24","620100044","0","0","620030044","577","101011","600110473","0","600000828"
"620040044","10011006","1","0","48001","0","4","0","60022","0","0","3","0","0","2","12","620210145","0","1","100","61001002","10011005","48001","1","0","1","10011003","36","1","0","0","24","620100045","0","0","620030045","587","101011","600110483","0","600000829"
"620040045","10011007","1","0","49001","0","4","0","60022","0","0","3","0","0","2","12","620210146","0","1","100","61001002","10011006","49001","1","0","1","10011004","36","1","0","0","24","620100046","0","0","620030046","598","101011","600110493","0","600000830"
"620040046","10011007","1","0","50001","0","4","0","60022","0","0","3","0","0","2","12","620210147","0","1","100","61001002","10011006","50001","1","0","1","10011004","36","1","0","0","24","620100047","0","0","620030047","614","101011","600110503","0","600000831"
"620040047","10011007","1","0","51001","0","4","0","60022","0","0","3","0","0","2","12","620210148","0","1","100","61001002","10011006","51001","1","0","1","10011004","36","1","0","0","24","620100048","0","0","620030048","621","101011","600110513","0","600000832"
"620040048","10011007","1","0","52001","0","4","0","60022","0","0","3","0","0","2","12","620210149","0","1","100","61001002","10011006","52001","1","0","1","10011004","36","1","0","0","24","620100049","0","0","620030049","629","101011","600110523","0","600000833"
"620040049","10011007","1","0","53001","0","4","0","60022","0","0","3","0","0","2","12","620210150","0","1","100","61001002","10011006","53001","1","0","1","10011004","36","1","0","0","24","620100050","0","0","620030050","640","101011","600110533","0","600000834"
"620040050","10011007","1","0","54001","0","4","0","60022","0","0","3","0","0","2","12","620210151","0","1","100","61001002","10011006","54001","1","0","1","10011004","36","1","0","0","24","620100051","0","0","620030051","647","101011","600110543","0","600000835"
"620040051","10011007","1","0","55001","0","4","0","60022","0","0","3","0","0","2","12","620210152","0","1","100","61001002","10011006","55001","1","0","1","10011004","36","1","0","0","24","620100052","0","0","620030052","652","101011","600110553","0","600000836"
"620040052","10011007","1","0","56001","0","4","0","60022","0","0","3","0","0","2","12","620210153","0","1","100","61001002","10011006","56001","1","0","1","10011004","36","1","0","0","24","620100053","0","0","620030053","659","101011","600110563","0","600000837"
