c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5
"31804","1","ぺコリーヌ（プリンセス）のメモリーピース","0","5314212","31804","2030/08/01 14:59:59","0","ぺコリーヌ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31805","1","コッコロ（プリンセス）のメモリーピース","0","1432212","31805","2030/08/01 14:59:59","0","コッコロ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31806","1","キャル（プリンセス）のメモリーピース","0","1170212","31806","2030/08/01 14:59:59","0","キャル（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31807","1","ハツネ＆シオリのメモリーピース","0","5032212","31807","2030/08/01 14:59:59","0","ハツネ＆シオリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31808","1","ミソギ＆ミミ＆キョウカのメモリーピース","0","6124212","31808","2030/08/01 14:59:59","0","ミソギ＆ミミ＆キョウカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31809","1","アキノ＆サレンのメモリーピース","0","11212","31809","2030/08/01 14:59:59","0","アキノ＆サレンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31810","1","アン＆グレアのメモリーピース","0","94212","31810","2030/08/01 14:59:59","0","アン＆グレアの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31811","1","シズル＆リノのメモリーピース","0","2122212","31810","2030/08/01 14:59:59","0","シズル＆リノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31812","1","シェフィ（プリンセス）のメモリーピース","0","2103232","31812","2030/08/01 14:59:59","0","シェフィ（プリンセス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"32001","1","ヒヨリのピュアメモリーピース","0","5174111","32001","2030/08/01 14:59:59","0","ヒヨリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32002","1","ユイのピュアメモリーピース","0","7201111","32002","2030/08/01 14:59:59","0","ユイの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32003","1","レイのピュアメモリーピース","0","8301111","32003","2030/08/01 14:59:59","0","レイの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32004","1","ミソギのピュアメモリーピース","0","6124111","32004","2030/08/01 14:59:59","0","ミソギの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32005","1","マツリのピュアメモリーピース","0","6032111","32005","2030/08/01 14:59:59","0","マツリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32006","1","アカリのピュアメモリーピース","0","10111","32006","2030/08/01 14:59:59","0","アカリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32007","1","ミヤコのピュアメモリーピース","0","6170111","32007","2030/08/01 14:59:59","0","ミヤコの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32008","1","ユキのピュアメモリーピース","0","7211111","32008","2030/08/01 14:59:59","0","ユキの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32009","1","アンナのピュアメモリーピース","0","94311","32009","2030/08/01 14:59:59","0","アンナの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32010","1","マホのピュアメモリーピース","0","6054111","32010","2030/08/01 14:59:59","0","マホの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32011","1","リノのピュアメモリーピース","0","8144111","32011","2030/08/01 14:59:59","0","リノの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32012","1","ハツネのピュアメモリーピース","0","5032111","32012","2030/08/01 14:59:59","0","ハツネの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32013","1","ナナカのピュアメモリーピース","0","4040111","32013","2030/08/01 14:59:59","0","ナナカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32014","1","カスミのピュアメモリーピース","0","1022111","32013","2030/08/01 14:59:59","0","カスミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32015","1","ミサトのピュアメモリーピース","0","6120211","32015","2030/08/01 14:59:59","0","ミサトの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32016","1","スズナのピュアメモリーピース","0","2222111","32016","2030/08/01 14:59:59","0","スズナの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32017","1","カオリのピュアメモリーピース","0","1004111","32017","2030/08/01 14:59:59","0","カオリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32018","1","イオのピュアメモリーピース","0","104111","32018","2030/08/01 14:59:59","0","イオの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32020","1","ミミのピュアメモリーピース","0","6161111","32020","2030/08/01 14:59:59","0","ミミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32021","1","クルミのピュアメモリーピース","0","1282111","32021","2030/08/01 14:59:59","0","クルミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32022","1","ヨリのピュアメモリーピース","0","7481111","32022","2030/08/01 14:59:59","0","ヨリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32023","1","アヤネのピュアメモリーピース","0","64111","32023","2030/08/01 14:59:59","0","アヤネの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32025","1","スズメのピュアメモリーピース","0","2222211","32025","2030/08/01 14:59:59","0","スズメの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32026","1","リンのピュアメモリーピース","0","8194111","32026","2030/08/01 14:59:59","0","リンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32027","1","エリコのピュアメモリーピース","0","381111","32027","2030/08/01 14:59:59","0","エリコの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32028","1","サレンのピュアメモリーピース","0","2083111","32028","2030/08/01 14:59:59","0","サレンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32029","1","ノゾミのピュアメモリーピース","0","4424111","32029","2030/08/01 14:59:59","0","ノゾミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32030","1","ニノンのピュアメモリーピース","0","4144111","32030","2030/08/01 14:59:59","0","ニノンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
"32031","1","シノブのピュアメモリーピース","0","2144111","32031","2030/08/01 14:59:59","0","シノブの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","18","9999","2015/12/17 15:00:00"
