0e06697ede36037c2a43581e76ed458025a35f390787239b2950a1f528fd44e0,a5f89a893cc280fae4145b7e0d32925f508a50f6d7e1aaab47c8db7db1e90255,548ecf1b83d788fcca7090878ce5c413111da31e3e08d2ec0beb7662a14b75db,3ea31aec89f4387024e977c705f86edef72c0b74f3dcae3ca039c6db7a27bcf0,8c6043c0ef79dedcb1a9bcb003908cfbc32b0ebc86194f68fea4dec2fa9fb40c,245ebadf2c92bf279c624bc48682c36f89004041517bad5453e3065218aa0621,18ff0ab06eb7f60acfc3a9808c222d6b16b04dedf8acf97b8e33341ce627a7f2,5404b95bfbe1b92e209936bb125f30ffba21a77e4a4e682eb5e5066dff7bf9a8,3ab9a7f36c0b1101dc33e7d9e9294ca3839180a60ea5b6a8d6518411f3133eb8,7f3b4620eabd5a6fa65049b8124726342544eea8e313f28dc1f55aac969c1526,0c66e231c818b51542e5d095684740e88308d38d4026a5dc906eab6c6e69f500,6e793b291f5cb42de97f2775856547584b997b61789222e30ff4397190b4385d,6ee8494d99d384719dea2da0dcd81943653ab8e41896e7a3437d2b36d802ff09,a3f5681b491afd33e38a8f781a0c8c000fd55552f868cc187c54dfdc7eb624c3,5e98c00d5503fbc69ce7642ec2fd862d35e9b4911d047e46aaaee6189a38963e,31588a0b7a9cd296ad3a7ff231c3e5f0f1548b536ee753dd8aa2e8e6a1c4282f,035d5ed2ba35e00f7ffcafe74a17ba11fb7645c7bd6cfb217ca75d1e20d63460,bfc6b9e6d1ecf3fbdf9544ec825d538a507251be2b79175cf36380bb0c4213bf,9f159a91c27cadeac940e768af52ad99cdd46d714fbc02eeacc13324a90f256f,415d54a2db5cc72fca5377314df8d9efbf8a3091ca727800df62646ac4d0b894
"1277004","127700404","0","1","0","0","0","0","0","0","0","0","0","1277004","0","0","0","127731","1277","1"
"1277004","127700405","0","1","0","0","0","0","0","0","0","0","0","1277004","0","0","0","127731","1277","1"
"1277004","127700406","0","1","0","0","0","0","0","0","0","0","0","1277004","0","0","0","127731","1277","1"
"1278002","127800201","0","1","0","0","0","0","0","0","0","0","0","1278002","0","0","0","127812","1278","1"
"1278002","127800202","0","1","0","0","0","0","0","0","0","0","0","1278002","0","0","0","127812","1278","1"
"1278002","127800203","0","1","0","0","0","0","0","0","0","0","0","1278002","0","0","0","127812","1278","1"
"1278004","127800401","0","1","0","0","0","0","0","0","0","0","0","1278004","0","0","0","127831","1278","1"
"1278004","127800402","0","1","0","0","0","0","0","0","0","0","0","1278004","0","0","0","127831","1278","1"
"1279003","127900301","0","1","0","0","0","0","0","0","0","0","0","1279003","0","0","0","127911","1279","1"
"1279003","127900302","0","1","0","0","0","0","0","0","0","0","0","1279003","0","0","0","127911","1279","1"
"1279004","127900401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105831","1279","1"
"1280001","128000101","0","1","7511","6511","0","0","0","0","0","0","0","1280001","0","128011","0","311","1280","1"
"1280001","128000102","0","1","7511","6511","0","0","0","0","0","0","0","1280001","0","128011","0","311","1280","1"
"1280004","128000401","0","1","0","118031","0","0","0","0","0","0","0","1280004","0","0","0","3731","1280","1"
"1280004","128000402","0","1","0","118031","0","0","0","0","0","0","0","1280004","0","0","0","3731","1280","1"
"1283002","128300201","0","1","5311","416","0","0","0","0","0","0","0","1283002","0","128311","0","111","1283","1"
"1283002","128300202","0","1","5311","416","0","0","0","0","0","0","0","1283002","0","128311","0","111","1283","1"
"1283002","128300203","0","1","5311","416","0","0","0","0","0","0","0","1283002","0","128311","0","111","1283","1"
"1283002","128300204","0","1","5311","416","0","0","0","0","0","0","0","1283002","0","128311","0","111","1283","1"
"1283002","128300205","0","1","5311","416","0","0","0","0","0","0","0","1283002","0","128311","0","111","1283","1"
"1283002","128300206","0","1","5311","416","0","0","0","0","0","0","0","1283002","0","128311","0","111","1283","1"
"1283004","128300401","0","1","0","0","0","0","0","0","0","0","0","1283004","0","0","0","106631","1283","1"
"1283004","128300402","0","1","0","0","0","0","0","0","0","0","0","1283004","0","0","0","106631","1283","1"
"1283004","128300403","0","1","0","0","0","0","0","0","0","0","0","1283004","0","0","0","106631","1283","1"
"1284003","128400301","0","1","103813","100011","0","0","0","0","0","0","0","1284003","0","128411","0","417","1284","1"
"1284003","128400302","0","1","128411","103813","0","0","0","0","0","0","0","1284003","0","0","0","417","1284","1"
"1284004","128400401","0","1","0","103831","0","0","0","0","0","0","0","0","0","0","0","101231","1284","1"
"1285001","128500101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","128511","1285","1"
"1285004","128500401","0","1","0","101431","0","0","0","0","0","0","0","0","0","0","0","3731","1285","1"
"1287001","128700101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100111","1287","1"
"1287004","128700401","0","1","0","100132","0","0","0","0","0","0","0","1287004","0","0","0","1231","1287","1"
"1287004","128700402","0","1","0","100132","0","0","0","0","0","0","0","1287004","0","0","0","1231","1287","1"
"1288003","128800301","0","1","0","0","0","0","0","0","0","0","0","1288003","0","0","0","128812","1288","1"
"1288003","128800302","0","1","0","0","0","0","0","0","0","0","0","1288003","0","0","0","128812","1288","1"
"1288003","128800303","0","1","0","0","0","0","0","0","0","0","0","1288003","0","0","0","128812","1288","1"
"1288004","128800401","0","1","0","0","0","0","0","0","0","0","0","1288004","0","0","0","100332","1288","1"
"1288004","128800402","0","1","0","0","0","0","0","0","0","0","0","1288004","0","0","0","100332","1288","1"
"1289001","128900101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1289","1"
"1289001","128900102","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1289","1"
"1289001","128900103","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1289","1"
"1289001","128900104","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1289","1"
"1289002","128900201","0","1","0","0","0","0","0","0","0","0","0","1289002","0","0","0","128911","1289","1"
"1289002","128900202","0","1","0","0","0","0","0","0","0","0","0","1289002","0","0","0","128911","1289","1"
"1289002","128900203","0","1","0","0","0","0","0","0","0","0","0","1289002","0","0","0","128911","1289","1"
"1289002","128900204","0","1","0","0","0","0","0","0","0","0","0","1289002","0","0","0","128911","1289","1"
"1289003","128900301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1289","1"
"1289004","128900401","0","1","0","0","0","0","0","0","0","0","0","1289004","0","0","0","100231","1289","1"
"1289004","128900402","0","1","0","0","0","0","0","0","0","0","0","1289004","0","0","0","100231","1289","1"
"1289004","128900403","0","1","0","0","0","0","0","0","0","0","0","1289004","0","0","0","100231","1289","1"
"1290002","129000201","0","1","0","0","0","0","0","0","0","0","0","1290002","0","0","0","129011","1290","1"
"1290002","129000202","0","1","0","0","0","0","0","0","0","0","0","1290002","0","0","0","129011","1290","1"
"1290002","129000203","0","1","0","0","0","0","0","0","0","0","0","1290002","0","0","0","129011","1290","1"
"1290004","129000401","0","1","0","0","0","0","0","0","0","0","0","1290004","0","0","0","129031","1290","1"
"1290004","129000402","0","1","0","0","0","0","0","0","0","0","0","1290004","0","0","0","129031","1290","1"
"1296003","129600301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","129612","1296","1"
"1296004","129600401","0","1","0","0","0","0","0","0","0","0","0","1296004","0","0","0","129631","1296","1"
"1296004","129600402","0","1","0","0","0","0","0","0","0","0","0","1296004","0","0","0","129631","1296","1"
"1296004","129600403","0","1","0","0","0","0","0","0","0","0","0","1296004","0","0","0","129631","1296","1"
"1297003","129700301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","129711","1297","1"
"1297004","129700401","0","1","0","0","0","0","0","0","0","0","0","1297004","0","0","0","129731","1297","1"
"1297004","129700402","0","1","0","0","0","0","0","0","0","0","0","1297004","0","0","0","129731","1297","1"
"1298003","129800301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","129811","1298","1"
"1298004","129800401","0","1","0","0","0","0","0","0","0","0","0","1298004","0","0","0","104331","1298","1"
"1298004","129800402","0","1","0","0","0","0","0","0","0","0","0","1298004","0","0","0","104331","1298","1"
"1298004","129800403","0","1","0","0","0","0","0","0","0","0","0","1298004","0","0","0","104331","1298","1"
"1299002","129900201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","129911","1299","1"
"1299004","129900401","0","1","0","0","0","0","0","0","0","0","0","1299004","0","0","0","102731","1299","1"
"1299004","129900402","0","1","0","0","0","0","0","0","0","0","0","1299004","0","0","0","102731","1299","1"
"1300003","130000301","0","1","130012","100011","0","0","0","0","0","0","0","0","0","0","0","1411","1300","1"
"1300004","130000401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","130031","1300","1"
"1301001","130100101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1301","1"
"1301001","130100102","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1301","1"
"1301002","130100201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1301","1"
"1301002","130100202","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1301","1"
"1301002","130100203","0","1","0","130212","0","0","0","0","0","0","0","1301002","0","0","0","130112","1301","1"
"1301002","130100204","0","1","0","130212","0","0","0","0","0","0","0","1301002","0","0","0","130112","1301","1"
"1301002","130100205","0","1","0","130212","0","0","0","0","0","0","0","1301002","0","0","0","130112","1301","1"
"1301004","130100401","0","1","0","0","0","0","0","0","0","0","0","1301004","0","0","0","130132","1301","1"
"1301004","130100402","0","1","0","0","0","0","0","0","0","0","0","1301004","0","0","0","130132","1301","1"
"1301004","130100403","0","1","0","0","0","0","0","0","0","0","0","1301004","0","0","0","130132","1301","1"
"1302001","130200101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","130212","1302","1"
"1302004","130200401","0","1","0","0","0","0","0","0","0","0","0","1302004","0","0","0","130231","1302","1"
"1302004","130200402","0","1","0","0","0","0","0","0","0","0","0","1302004","0","0","0","130231","1302","1"
"1307001","130700101","0","1","0","130711","0","0","0","0","0","0","0","0","0","0","0","4911","1307","1"
"1307004","130700401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","103631","1307","1"
"1308002","130800201","130811","1","1111","911","0","0","0","0","0","0","0","1308002","0","100011","0","811","1308","1"
"1308002","130800202","130811","1","1111","911","0","0","0","0","0","0","0","1308002","0","100011","0","811","1308","1"
"1308004","130800401","0","1","0","0","0","0","0","0","0","0","0","1308004","0","0","0","102531","1308","1"
"1308004","130800402","0","1","0","0","0","0","0","0","0","0","0","1308004","0","0","0","102531","1308","1"
"1309003","130900301","0","1","0","130912","0","0","0","0","0","0","0","1309003","0","0","0","1211","1309","1"
"1309003","130900302","0","1","0","130912","0","0","0","0","0","0","0","1309003","0","0","0","1211","1309","1"
"1309004","130900401","0","1","0","0","0","0","0","0","0","0","0","1309004","0","0","0","130931","1309","1"
"1309004","130900402","0","1","0","0","0","0","0","0","0","0","0","1309004","0","0","0","130931","1309","1"
"1309004","130900403","0","1","0","0","0","0","0","0","0","0","0","1309004","0","0","0","130931","1309","1"
"1310001","131000101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","131011","1310","1"
"1310003","131000301","0","1","0","0","0","0","0","0","0","0","0","1310003","0","0","0","131011","1310","1"
"1310003","131000302","0","1","0","0","0","0","0","0","0","0","0","1310003","0","0","0","131011","1310","1"
"1310003","131000303","0","1","0","0","0","0","0","0","0","0","0","1310003","0","0","0","131011","1310","1"
"1310004","131000401","0","1","0","0","0","0","0","0","0","0","0","1310004","0","0","0","101031","1310","1"
"1310004","131000402","0","1","0","0","0","0","0","0","0","0","0","1310004","0","0","0","101031","1310","1"
"1310004","131000403","0","1","0","0","0","0","0","0","0","0","0","1310004","0","0","0","101031","1310","1"
"1311003","131100301","0","1","191618","131111","0","0","0","0","0","0","0","0","0","0","0","100011","1311","1"
"1311004","131100401","0","1","0","0","0","0","0","0","0","0","0","1311004","0","0","0","123331","1311","1"
"1311004","131100402","0","1","0","0","0","0","0","0","0","0","0","1311004","0","0","0","123331","1311","1"
"1311004","131100403","0","1","0","0","0","0","0","0","0","0","0","1311004","0","0","0","123331","1311","1"
"1312001","131200101","0","1","0","131214","0","0","0","0","0","0","0","1312001","0","0","0","126911","1312","1"
"1312001","131200102","0","1","0","131214","0","0","0","0","0","0","0","1312001","0","0","0","126911","1312","1"
"1312001","131200103","0","1","0","131214","0","0","0","0","0","0","0","1312001","0","0","0","126911","1312","1"
"1312004","131200401","0","1","0","0","0","0","0","0","0","0","0","1312004","0","0","0","118231","1312","1"
"1312004","131200402","0","1","0","0","0","0","0","0","0","0","0","1312004","0","0","0","0","1312","1"
"1316001","131600101","0","1","0","131611","0","0","0","0","0","0","0","1316001","0","0","0","1413","1316","1"
"1316001","131600102","0","1","0","131611","0","0","0","0","0","0","0","1316001","0","0","0","1413","1316","1"
"1316004","131600401","0","1","0","0","0","0","0","0","0","0","0","1316004","0","0","0","125831","1316","1"
"1316004","131600402","0","1","0","0","0","0","0","0","0","0","0","1316004","0","0","0","125831","1316","1"
"1316004","131600403","0","1","0","0","0","0","0","0","0","0","0","1316004","0","0","0","125831","1316","1"
"1316004","131600404","0","1","0","0","0","0","0","0","0","0","0","1316004","0","0","0","125831","1316","1"
"1317003","131700301","0","1","0","131711","0","0","0","0","0","0","0","1317003","0","0","0","100011","1317","1"
"1317003","131700302","0","1","0","131711","0","0","0","0","0","0","0","1317003","0","0","0","100011","1317","1"
"1317004","131700401","0","1","0","190911","0","0","0","0","0","0","0","0","0","0","0","134011","1317","1"
"1318003","131800301","0","1","131813","106715","0","0","0","0","0","0","0","1318003","0","0","0","100011","1318","1"
"1318003","131800302","0","1","131813","106715","0","0","0","0","0","0","0","1318003","0","0","0","100011","1318","1"
"1318004","131800401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106731","1318","1"
"1319002","131900201","131911","1","2713","2612","0","0","0","0","0","0","0","0","0","107612","0","113","1319","1"
"1319004","131900401","107812","1","107512","2713","0","0","0","0","0","0","0","1319004","131911","107612","0","2612","1319","1"
"1319004","131900402","107812","1","107512","2713","0","0","0","0","0","0","0","1319004","131911","107612","0","2612","1319","1"
"1320002","132000201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","132011","1320","1"
"1320004","132000401","0","1","0","0","0","0","0","0","0","0","0","1320004","0","0","0","132011","1320","1"
"1320004","132000402","0","1","0","190011","0","0","0","0","0","0","0","1320004","0","0","0","132011","1320","1"
"1321002","132100201","0","1","100011","1411","0","0","0","0","0","0","0","0","0","132112","0","311","1321","1"
"1321003","132100301","0","1","0","132112","0","0","0","0","0","0","0","0","0","0","0","1413","1321","1"
"1322003","132200301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","132212","1322","1"
"1322004","132200401","0","1","0","0","0","0","0","0","0","0","0","1322004","0","0","0","102931","1322","1"
"1322004","132200402","0","1","0","0","0","0","0","0","0","0","0","1322004","0","0","0","102931","1322","1"
"1323001","132300101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","132312","1323","1"
"1323003","132300301","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1323","1"
"1323003","132300302","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1323","1"
"1323003","132300303","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1323","1"
"1323003","132300304","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1323","1"
"1323004","132300401","0","1","0","0","0","0","0","0","0","0","0","1323004","0","0","0","132331","1323","1"
"1323004","132300402","0","1","0","0","0","0","0","0","0","0","0","1323004","0","0","0","132331","1323","1"
"1323004","132300403","0","1","0","0","0","0","0","0","0","0","0","1323004","0","0","0","132331","1323","1"
"1324001","132400101","0","1","0","132412","0","0","0","0","0","0","0","1324001","0","0","0","312","1324","1"
"1324001","132400102","0","1","0","132412","0","0","0","0","0","0","0","1324001","0","0","0","312","1324","1"
"1324004","132400401","0","1","0","132531","0","0","0","0","0","0","0","1324004","0","0","0","132431","1324","1"
"1324004","132400402","0","1","0","132531","0","0","0","0","0","0","0","1324004","0","0","0","132431","1324","1"
"1325003","132500301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","132512","1325","1"
"1325004","132500401","0","1","0","0","0","0","0","0","0","0","0","1325004","0","0","0","132531","1325","1"
"1325004","132500402","0","1","0","0","0","0","0","0","0","0","0","1325004","0","0","0","132531","1325","1"
"1328003","132800301","0","1","0","0","0","0","0","0","0","0","0","1328003","0","0","0","132812","1328","1"
"1328003","132800302","0","1","0","0","0","0","0","0","0","0","0","1328003","0","0","0","132812","1328","1"
"1328004","132800401","0","1","0","0","0","0","0","0","0","0","0","1328004","0","0","0","126533","1328","1"
"1328004","132800402","0","1","0","0","0","0","0","0","0","0","0","1328004","0","0","0","126533","1328","1"
"1329002","132900201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","132912","1329","1"
"1329004","132900401","0","1","101832","231","0","0","0","0","0","0","0","0","0","0","0","131","1329","1"
