5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130101","0","0","1","1","211301"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130201","0","0","1","1","211302"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130301","0","0","1","1","211303"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130401","0","0","1","1","211304"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130501","0","0","1","1","211305"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130601","0","0","1","1","211306"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130701","0","0","1","1","211307"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130801","0","0","1","1","211308"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21130901","0","0","1","1","211309"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21140001","0","0","1","1","211400"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21150001","0","0","1","1","211500"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21150101","0","0","1","1","211501"
"3","1004","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","21160001","0","0","1004","1001","211600"
"3","1001","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","21170001","0","0","1001","1","211700"
"2","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21180001","0","0","1002","1002","211800"
"2","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21180101","0","0","1002","1002","211801"
"2","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21180201","0","0","1002","1002","211802"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21190101","0","0","0","1","211901"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21190201","0","0","0","1","211902"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21190301","0","0","0","1","211903"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21190401","0","0","0","1","211904"
"4","1","0","0","0","0","0","8","0","0","1","0","0","1002","1","1","0","0","21200101","1001","0","1002","1001","212001"
"3","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","21210101","1","0","1","1001","212101"
"3","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1001","0","0","21220101","1","0","1","1002","212201"
"3","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","21230101","1","0","1","1001","212301"
"3","1001","0","0","0","0","0","7","0","0","1001","0","0","0","1","1001","0","0","21240101","1","0","1","1","212401"
"3","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1001","0","0","21250101","1","0","1","1002","212501"
"3","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","21260101","1","0","1","1001","212601"
"3","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","21270101","1","0","1","1001","212701"
"3","1002","1001","0","0","0","0","10","0","1","1001","0","0","1","1","1002","0","0","21280101","1","0","1","1001","212801"
"3","1001","0","0","0","0","0","8","0","0","1","0","0","1001","1002","1","0","0","21290101","1002","0","1","1002","212901"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21300001","0","0","0","1","213000"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21300101","0","0","0","1","213001"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21300201","0","0","0","1","213002"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21310001","0","0","0","1001","213100"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21320001","0","0","1001","1001","213200"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21320101","0","0","1001","1001","213201"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21320201","0","0","1001","1001","213202"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21320301","0","0","1001","1001","213203"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21320401","0","0","1001","1001","213204"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21330001","0","0","1001","1001","213300"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21340001","0","0","1001","1001","213400"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21340101","0","0","1001","1001","213401"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21340201","0","0","1001","1001","213402"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21350001","0","0","1001","1001","213500"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21350101","0","0","1001","1001","213501"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21350201","0","0","1001","1001","213502"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21350301","0","0","1001","1001","213503"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21350401","0","0","1001","1001","213504"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21350501","0","0","1001","1001","213505"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21350601","0","0","1001","1001","213506"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21350701","0","0","1001","1001","213507"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21360001","0","0","1002","1002","213600"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21360101","0","0","1002","1002","213601"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21370001","0","0","1001","1001","213700"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21380001","0","0","1001","1001","213800"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21390001","0","0","1001","1001","213900"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21400001","0","0","1001","1001","214000"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21410001","0","0","0","1001","214100"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21420001","0","0","0","1001","214200"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21430001","0","0","0","1001","214300"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21440001","0","0","0","1001","214400"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450101","0","0","1","1","214501"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450201","0","0","1","1","214502"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450301","0","0","1","1","214503"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450401","0","0","1","1","214504"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450501","0","0","1","1","214505"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450601","0","0","1","1","214506"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450701","0","0","1","1","214507"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450801","0","0","1","1","214508"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21450901","0","0","1","1","214509"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460101","0","0","1","1","214601"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460201","0","0","1","1","214602"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460301","0","0","1","1","214603"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460401","0","0","1","1","214604"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460501","0","0","1","1","214605"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460601","0","0","1","1","214606"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460701","0","0","1","1","214607"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460801","0","0","1","1","214608"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21460901","0","0","1","1","214609"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21470101","0","0","1","1","214701"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21470201","0","0","1","1","214702"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21470301","0","0","1","1","214703"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21470401","0","0","1","1","214704"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21470501","0","0","1","1","214705"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21470601","0","0","1","1","214706"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21470701","0","0","1","1","214707"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21470801","0","0","1","1","214708"
"3","1002","0","0","0","0","0","9","0","1001","1001","0","0","1","1","1002","0","0","21480101","1","0","1","1001","214801"
"3","1002","0","0","0","0","0","9","0","1001","1","0","0","1002","1002","1","0","0","21490101","1001","0","1","1001","214901"
"2","2001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21490102","0","0","2001","2002","214901"
"8","1002","1002","1","1","0","0","16","1002","1","1002","0","0","1001","1002","1","1","1","21500101","1001","1001","1001","1001","215001"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21510001","0","0","0","1001","215100"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21510101","0","0","0","1001","215101"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21520001","0","0","0","1001","215200"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21520101","0","0","0","1001","215201"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21540001","0","0","1001","1001","215400"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21540101","0","0","1001","1001","215401"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21540201","0","0","1001","1001","215402"
"3","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","21550001","0","0","1003","1001","215500"
"3","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","21550101","0","0","1003","1001","215501"
"3","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","21550201","0","0","1003","1001","215502"
"3","1004","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","21560001","0","0","1004","1001","215600"
"2","1001","0","0","0","0","0","9","0","1001","1002","0","0","1003","1003","1002","0","0","21570001","1003","0","1002","1003","215700"
"2","1001","0","0","0","0","0","9","0","1001","1002","0","0","1003","1003","1002","0","0","21570101","1003","0","1002","1003","215701"
"2","1001","0","0","0","0","0","9","0","1001","1002","0","0","1003","1003","1002","0","0","21570201","1003","0","1002","1003","215702"
"2","1001","0","0","0","0","0","9","0","1001","1002","0","0","1003","1003","1002","0","0","21570301","1003","0","1002","1003","215703"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21580001","0","0","0","1002","215800"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21580101","0","0","0","1003","215801"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21580201","0","0","0","1004","215802"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21580301","0","0","0","1005","215803"
"2","1004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21590001","0","0","0","1001","215900"
"2","1005","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21590101","0","0","0","1002","215901"
"2","1006","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21590201","0","0","0","1003","215902"
"2","1004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21590301","0","0","0","1001","215903"
"2","1005","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21590401","0","0","0","1002","215904"
"2","1006","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21590501","0","0","0","1003","215905"
"2","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21600001","0","0","0","1002","216000"
"2","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21600101","0","0","0","1002","216001"
"2","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21600201","0","0","0","1002","216002"
"2","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21600301","0","0","0","1002","216003"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21610001","0","0","0","1002","216100"
"2","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21620001","0","0","0","1002","216200"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630001","0","0","1","1","216300"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630101","0","0","1","1","216301"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630201","0","0","1","1","216302"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630301","0","0","1","1","216303"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630401","0","0","1","1","216304"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630501","0","0","1","1","216305"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630601","0","0","1","1","216306"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630701","0","0","1","1","216307"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630801","0","0","1","1","216308"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21630901","0","0","1","1","216309"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21640001","0","0","1","1","216400"
"4","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1002","1","0","0","21650101","1002","0","1","1001","216501"
"4","1002","0","0","0","0","0","9","0","1001","1002","0","0","1","1001","1","0","0","21660101","1001","0","1","1001","216601"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","21670001","0","0","1001","1001","216700"
"6","1003","0","0","0","0","0","6","0","0","0","0","0","0","1005","1006","0","0","21680001","1007","0","1004","1001","216800"
"6","1003","0","0","0","0","0","6","0","0","0","0","0","0","1005","1006","0","0","21680101","1007","0","1004","1001","216801"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690001","0","0","1","1","216900"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690101","0","0","1","1","216901"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690201","0","0","1","1","216902"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690301","0","0","1","1","216903"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690401","0","0","1","1","216904"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690501","0","0","1","1","216905"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690601","0","0","1","1","216906"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690701","0","0","1","1","216907"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690801","0","0","1","1","216908"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21690901","0","0","1","1","216909"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700001","0","0","1","1","217000"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700101","0","0","1002","1002","217001"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700201","0","0","1","1","217002"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700301","0","0","1","1","217003"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700401","0","0","1","1","217004"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700501","0","0","1","1","217005"
"1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21700601","0","0","0","1","217006"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700701","0","0","1","1","217007"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700801","0","0","1","1","217008"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21700901","0","0","1","1","217009"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21710001","0","0","1","1","217100"
"2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21720001","0","0","1","1","217200"
