4ef1b3a0b92bd294e2dfedc0fd7888e833f331758c98e2f8614ca0f3ca5d72d2,a27b644709c05047c43e6483bc97f0daa982ee6c104f3413073b6a68d36f5dff,eed499aecf8084d21493d2428457a6f912188d062a7866f0f16c4e5195c21e62,c37f73cf054229fb7d2ec4328b434d5c3560bf7b3b88868a0e491f0a016853b6,cd4b191ba1fdf934db01b68f3d157c04ac040a12dabd81abc67346293aadb872,ec3ce700cca1b151ee669ff0bed30f852a9836ea0332d0c12be7dce70cd995d3,21040413017a3e6c151e30cc1e27b4659e39f16c9e26569cfafc18ba75f043f7,20f81933ff407c26003869bcf9453c687a525ef5f35e3a4821e1bf1293cf6475,5ec91dd1043f54075d789810e096519f629decae883f32877bc84a42b42d5c23,19da2dcf5ac2ca1caba1cc785455c82d67f7d986bb82733964ce2b1404fcaf16,a995040453a08e855b53bcdfae43d7f48e0bfae637f6ef4bbbf7a112fd8cdf98,ffbb0a9077d9f5880e8f9ce0900bd5b760164d073f5e60f6f4c2488f303a9477,ce1988e6438ea33ab4d9215dc132728a4b54ff9d7ce2550ef51b9fdf5bff08a7,1b153965b393aff9ff145a6d667d931badafb287b1535e0f44de44224466444c,425125f7c623ec5b9ffed08d3171afa5b1aa1ed154205ad4a7e2379875321d19,b25a6beeb13515ef3d371a091f2c477b0d537dfc7e9d082ecb7606dedbe95f9a,8216e4e60547afdbae4963e33bcc62e521a065b7bfb6c0577005a87877ae1963,9ec0720896ca740dcc5c86e87d1485e2f0718da0fa9c6a30b6c20b9159c35606,4397fc4d064cdfb4a1a4aa8b2e4c9d03cdf93eaac861f0350b5da5ab232e2a38,ab8a46f0729da0a264429474be3162c0461d8bf0b6841f5dc5456c9200db30f8,dab1d6e64ec4422ffc464d9dfb9d9783266222478772259cd1b57c5f83abcfdc
"1","0","20","0","10","1.35","0","0","0","1","0","自分の物理防御力を{0}アップ","2","物理防御力アップ+{0}","3","12","7","1.35","117100203","1","1"
"9","0","117100205","0","26","1.6","0","0","0","1","0","","2","","2","0","7","0","117100204","1","2"
"1","0","1","0","4","1.6","0","0","0","1","0","自分のＨＰを{0}回復","2","ＨＰ回復量+{0}","1","0.08","7","1.6","117100205","1","0"
"9","0","117100302","0","26","2.7","0","0","0","1","0","","2","","2","0","7","0","117100301","1","2"
"1","0","10","2160","10","3","0","0","0","99","0","味方全体の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","3","12","3","3","117100302","1","1"
"9","0","117100304","0","26","0.9","0","0","0","1","0","","2","","2","0","7","0","117100303","1","2"
"1","0","1","2160","4","0.9","0","0","0","99","0","味方全体のＨＰを{0}回復","2","ＨＰ回復量+{0}","3","0.045","3","0.9","117100304","1","0"
"9","0","117101202","0","26","40","0","0","0","1","0","","2","","2","0","7","0","117101201","1","1"
"18.75","0","1","500","1","18.75","0","0","0","99","0","範囲内の敵に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","3","1.5","117101202","1","0"
"1","0","20","0","10","1.35","0","0","0","1","0","自分の物理防御力を{0}アップ","2","物理防御力アップ+{0}","3","12","7","1.35","117101203","1","1"
"9","0","117101205","0","26","3.2","0","0","0","1","0","","2","","2","0","7","0","117101204","1","2"
"1","0","1","0","4","4","0","0","0","1","0","自分のＨＰを{0}回復","2","ＨＰ回復量+{0}","1","0.2","7","4","117101205","1","0"
"9","0","117101207","0","26","1.6","0","0","0","1","0","","2","","2","0","7","0","117101206","1","2"
"1","0","10","2160","10","5","0","0","0","99","0","味方全体の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","3","12","3","5","117101207","1","1"
"9","0","117101302","0","26","2.7","0","0","0","1","0","","2","","2","0","7","0","117101301","1","2"
"1","0","10","2160","10","15","0","0","0","99","0","味方全体の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","3","24","3","15","117101302","1","1"
"9","0","117101304","0","26","0.9","0","0","0","1","0","","2","","2","0","7","0","117101303","1","2"
"1","0","1","2160","4","0.9","0","0","0","99","0","味方全体のＨＰを{0}回復","2","ＨＰ回復量+{0}","3","0.045","3","0.9","117101304","1","0"
"9","0","117101306","0","26","0.2","0","0","0","1","0","","2","","2","0","7","0","117101305","1","1"
"0.2","0","1","2160","48","0.2","0","12.5","0","99","0","毎秒ＨＰを{0}回復する","2","回復量+{0}","3","0","3","0.024","117101306","1","1"
"4","0","117101308","2160","27","1","0","0","0","99","0","","1","","2","0","3","0","117101307","1","2"
"9","0","117101309","0","26","2.7","0","0","0","1","0","","2","","1","0","7","0","117101308","1","2"
"1","0","10","2160","10","20","0","0","0","1","0","自分の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","2","180","7","20","117101309","1","1"
"1","0","20","2160","10","0.6","0","0","0","1","0","自分の物理防御力を{0}アップ","2","物理防御力アップ+{0}","2","180","7","0.6","117101310","1","1"
"1","0","3","0","90","2","0","0","0","0","0","自分の物理防御力を{0}アップ","0","物理防御力アップ+{0}","0","1","0","2","117150101","1","0"
"1","0","3","0","90","32","0","0","0","0","0","自分の物理防御力を{0}アップ","0","物理防御力アップ+{0}","0","1","0","2","117151101","1","0"
"2","0","110","2160","10","16","1","0","1","99","0","味方全体の物理攻撃クリティカル時のダメージを16％アップ","2","","3","18","3","0","117200101","1","1"
"60","0","1","-1","1","60","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","3","4.8","117200102","1","0"
"1","0","10","2160","10","12","0","0","0","99","0","味方全体の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","3","12","3","12","117200201","1","1"
"1","0","20","2160","10","0.8","0","0","0","99","0","味方全体の物理防御力を{0}アップ","2","物理防御力アップ+{0}","3","12","3","0.8","117200202","1","1"
"1","0","40","2160","10","0.8","0","0","0","99","0","味方全体の魔法防御力を{0}アップ","2","魔法防御力アップ+{0}","3","12","3","0.8","117200203","1","1"
"30","0","1","2160","16","0.3","0","0","0","99","0","味方全体のＴＰを{0}回復","2","ＴＰ回復量+{0}","3","0","3","0","117200301","1","0"
"1","0","10","2160","10","9","0","0","0","99","0","味方全体の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","3","12","3","9","117200302","1","1"
"1","0","10","2160","10","24","0","0","0","99","0","味方全体の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","3","12","3","24","117201201","1","1"
"1","0","20","2160","10","0.8","0","0","0","99","0","味方全体の物理防御力を{0}アップ","2","物理防御力アップ+{0}","3","12","3","0.8","117201202","1","1"
"1","0","40","2160","10","0.8","0","0","0","99","0","味方全体の魔法防御力を{0}アップ","2","魔法防御力アップ+{0}","3","12","3","0.8","117201203","1","1"
"1","0","80","2160","10","5","0","0","0","99","0","味方全体のＴＰ上昇を５アップ","2","","3","12","3","0","117201204","1","1"
"108","0","1","2160","16","0","0","0","0","99","0","味方全体のＴＰを{0}回復","2","","3","0","3","0","117220301","1","0"
"1","0","10","2160","10","-1031","0","0","0","99","0","味方全体の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","3","12","3","13","117220302","1","1"
"1","0","2","0","90","15","0","0","0","0","0","自分の物理攻撃力を{0}アップ","0","物理攻撃力アップ+{0}","0","1","0","15","117250101","1","0"
"1","0","2","0","90","240","0","0","0","0","0","自分の物理攻撃力を{0}アップ","0","物理攻撃力アップ+{0}","0","1","0","15","117251101","1","0"
"1","0","20","2160","10","0.95","0","0","1","99","0","味方全体の物理防御力を{0}アップ","2","物理防御力アップ+{0}","3","18","3","0.95","117300101","1","1"
"1","0","40","2160","10","0.95","0","0","1","99","0","味方全体の魔法防御力を{0}アップ","2","魔法防御力アップ+{0}","3","18","3","0.95","117300102","1","1"
"25","0","6","2160","6","25","0","0","0","99","0","{0}ダメージ分の物理魔法吸収バリアを展開する","2","吸収ダメージ量+{0}","3","0","3","18","117300103","1","0"
"21","0","117300202","2160","26","-0.7","0","0","0","1","0","","2","魔法防御力アップ+{0}","3","0","7","-0.7","117300201","1","2"
"1","0","40","255","10","3","0","0","1","99","0","範囲内の味方の魔法防御力を{0}アップ","2","魔法防御力アップ+{0}","2","12","3","3","117300202","1","1"
"3","0","1","0","45","0","0","0","0","1","0","","2","","1","0","7","0","117300203","1","0"
"1","0","2","2160","4","5","0","0","0","1","0","味方単体のＨＰを{0}回復","2","ＨＰ回復量+{0}","3","0.3","5","5","117300301","1","0"
"0.3","0","2","2160","48","0.3","0","8.5","0","1","0","毎秒ＨＰを{0}回復する","2","回復量+{0}","3","0","5","0.05","117300302","1","1"
"21","0","117301202","2160","26","-0.7","0","0","0","1","0","","2","","3","0","7","-0.7","117301201","1","2"
"1","0","40","255","10","3","0","0","1","99","0","範囲内の味方の魔法防御力を{0}アップ","2","魔法防御力アップ+{0}","2","12","3","3","117301202","1","1"
"21","0","117301204","2160","26","-270","0","0","0","1","0","","2","","3","0","7","0","117301203","1","1"
"1000","0","1","0","16","0","0","0","0","1","0","自分のＴＰを{0}回復","2","","2","0","7","0","117301204","1","0"
"21","0","117301206","2160","26","-10","0","0","0","1","0","","2","","3","0","7","-10","117301205","1","1"
"50","0","2","255","6","50","0","0","0","99","0","{0}ダメージ分の魔法無効バリアを展開する","2","無効ダメージ量+{0}","2","0","3","12","117301206","1","0"
"3","0","1","0","45","0","0","0","0","1","0","","2","","1","0","7","0","117301207","1","0"
"1","0","4","0","90","15","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","0","魔法攻撃力アップ+{0}","0","1","0","15","117350101","1","0"
"1","0","4","0","90","240","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","0","魔法攻撃力アップ+{0}","0","1","0","15","117351101","1","0"
"50","0","1","-1","1","50","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","3","4.2","117400101","1","0"
"0.5","0","1","-1","8","0","0","0","0","0","0","敵単体の行動速度50％ダウン","1","行動速度低下の確定成功Ｌｖ+1","1","0","1","8","117400102","1","0"
"15","0","1","-1","1","15","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","3","1.2","117400201","1","0"
"0","0","5","-1","8","0","0","0","0","0","0","敵単体を一定時間行動不能にする","1","束縛の確定成功Ｌｖ+1","1","0","1","2.5","117400202","1","0"
"5","0","1","2160","1","5","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","38","0.4","117400301","1","0"
"0","0","5","2160","8","0","0","0","0","0","0","敵単体を一定時間行動不能にする","1","束縛の確定成功Ｌｖ+1","1","0","1","2.5","117400302","1","0"
"175","0","8","2160","3","-1","0","0","0","0","0","","1","","1","0","1","750","117400303","1","0"
"30","0","1","2160","1","30","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","38","2.4","117401201","1","0"
"0","0","5","2160","8","0","0","0","0","0","0","敵単体を一定時間行動不能にする","1","束縛の確定成功Ｌｖ+1","1","0","1","3.5","117401202","1","0"
"150","0","2","2160","16","0","0","0","0","0","0","敵単体のＴＰを{0}失わせる","1","","1","0","1","0","117401203","1","0"
"1","0","2","0","90","15","0","0","0","0","0","自分の物理攻撃力を{0}アップ","0","物理攻撃力アップ+{0}","0","1","0","15","117450101","1","0"
"1","0","2","0","90","240","0","0","0","0","0","自分の物理攻撃力を{0}アップ","0","物理攻撃力アップ+{0}","0","1","0","15","117451101","1","0"
"28.125","0","1","900","1","28.125","0","0","0","99","1","範囲内の敵に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","3","2.25","117500101","1","0"
"0","0","501","900","23","0","117500104","0","0","99","0","","1","","1","0","3","0","117500102","1","117500103"
"9.6","0","5","900","9","9.6","0","30","0","99","0","敵が呪い状態の時、毎秒ダメージが初期値{0}の30％ずつアップするダメージを与える呪詛状態にする","1","呪詛の初期ダメージ量+{0}","1","0","3","18.5","117500103","1","0"
"3.6","0","3","900","9","3.6","0","0","0","99","0","敵が呪い状態でない時、{0}ダメージを与える呪い状態にする","1","呪いの1秒当たりのダメージ量+{0}","1","0","3","12.5","117500104","1","0"
"15","0","1","2160","1","15","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","2","0","5","1.2","117500201","1","0"
"1","0","21","2160","10","0.6","1","0","0","1","0","敵単体の物理防御力を{0}ダウン","1","物理防御力ダウン+{0}","2","12","1","0.6","117500202","1","0"
"1","0","41","2160","10","0.6","1","0","0","1","0","敵単体の魔法防御力を{0}ダウン","1","魔法防御力ダウン+{0}","2","12","1","0.6","117500203","1","0"
"0","0","5","2160","8","0","0","0","0","1","0","敵単体を一定時間行動不能にする","1","束縛の確定成功Ｌｖ+1","2","0","1","2.5","117500204","1","0"
"3.6","0","3","900","9","3.6","0","0","0","99","0","{0}ダメージを与える呪い状態にする","1","呪いの1秒当たりのダメージ量+{0}","1","0","3","12.5","117500301","1","0"
"1","0","21","900","10","0.4","1","0","0","99","0","範囲内の敵の物理防御力を{0}ダウン","1","物理防御力ダウン+{0}","1","12","3","0.4","117500302","1","0"
"1","0","41","900","10","0.4","1","0","0","99","0","範囲内の敵の魔法防御力を{0}ダウン","1","魔法防御力ダウン+{0}","1","12","3","0.4","117500303","1","0"
"30","0","1","2160","1","30","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","2","0","5","2.4","117501201","1","0"
"1","0","21","2160","10","0.8","1","0","0","1","0","敵単体の物理防御力を{0}ダウン","1","物理防御力ダウン+{0}","2","12","1","0.8","117501202","1","0"
"1","0","41","2160","10","0.8","1","0","0","1","0","敵単体の魔法防御力を{0}ダウン","1","魔法防御力ダウン+{0}","2","12","1","0.8","117501203","1","0"
"1","0","11","2160","10","8","1","0","0","1","0","敵単体の物理攻撃力を{0}ダウン","1","物理攻撃力ダウン+{0}","2","12","1","8","117501204","1","0"
"1","0","31","2160","10","8","1","0","0","1","0","敵単体の魔法攻撃力を{0}ダウン","1","魔法攻撃力ダウン+{0}","2","12","1","8","117501205","1","0"
"0","0","5","2160","8","0","0","0","0","1","0","敵単体を一定時間行動不能にする","1","束縛の確定成功Ｌｖ+1","2","0","1","3.5","117501206","1","0"
"1","0","2","0","90","15","0","0","0","0","0","自分の物理攻撃力を{0}アップ","0","物理攻撃力アップ+{0}","0","1","0","15","117550101","1","0"
"1","0","2","0","90","240","0","0","0","0","0","自分の物理攻撃力を{0}アップ","0","物理攻撃力アップ+{0}","0","1","0","15","117551101","1","0"
"1","0","30","2160","10","16","0","0","0","99","0","味方全体の魔法攻撃力を{0}アップ","2","魔法攻撃力アップ+{0}","3","18","3","16","117600101","1","1"
"1.6","0","2","2160","8","0","0","0","0","99","0","味方全体の行動速度60％アップ","2","","3","0","3","18","117600102","1","0"
"1","0","41","2160","10","0.4","0","0","0","99","0","敵全体の魔法防御力を{0}ダウン","1","魔法防御力ダウン+{0}","3","18","3","0.4","117600103","1","1"
"0","0","1","2160","7","0","0","0","0","1","0","","2","","2","0","5","0","117600201","1","0"
"1","0","2","120","4","4.25","0","0","0","99","0","範囲内の味方のＨＰを{0}回復","2","ＨＰ回復量+{0}","2","0.34","3","4.25","117600202","1","0"
"100","0","1","2160","16","1","0","0","0","1","0","味方単体のＴＰを{0}回復","2","ＴＰ回復量+{0}","2","0","13","0","117600301","1","0"
"0","0","1","2160","7","0","0","0","0","1","0","","2","","2","0","13","0","117600302","1","0"
"1","0","30","200","10","7.5","0","0","0","99","0","範囲内の味方の魔法攻撃力を{0}アップ","2","魔法攻撃力アップ+{0}","2","12","1","7.5","117600303","1","1"
"0","0","1","2160","7","0","0","0","0","1","0","","2","","2","0","5","0","117601201","1","0"
"1","0","2","120","4","4.25","0","0","0","99","0","範囲内の味方のＨＰを{0}回復","2","ＨＰ回復量+{0}","2","0.34","3","4.25","117601202","1","0"
"1","0","30","120","10","15","0","0","0","99","0","範囲内の味方の魔法攻撃力を{0}アップ","2","魔法攻撃力アップ+{0}","2","12","1","15","117601203","1","1"
"360","0","1","2160","16","0","0","0","0","1","0","味方単体のＴＰを{0}回復","2","","2","0","13","0","117620301","1","0"
"0","0","1","2160","7","0","0","0","0","1","0","","2","","2","0","13","0","117620302","1","0"
"1","0","30","200","10","-1552.5","0","0","0","99","0","範囲内の味方の魔法攻撃力を{0}アップ","2","魔法攻撃力アップ+{0}","2","12","1","13.5","117620303","1","1"
"1","0","5","0","90","2","0","0","0","0","0","自分の魔法防御力を{0}アップ","0","魔法防御力アップ+{0}","0","1","0","2","117650101","1","0"
"1","0","5","0","90","32","0","0","0","0","0","自分の魔法防御力を{0}アップ","0","魔法防御力アップ+{0}","0","1","0","2","117651101","1","0"
"13","0","117700102","-1","26","12","0","0","0","1","0","","1","","1","0","3","0","117700101","1","3"
"30","0","1","-1","1","30","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","3","2.4","117700102","1","0"
"13","0","117700202","-1","26","6","0","0","0","1","0","","1","","1","0","3","0","117700201","1","3"
"15","0","1","-1","1","15","0","0","0","1","0","敵単体に{0}の物理ダメージ","1","物理ダメージ+{0}","1","0","3","1.2","117700202","1","0"
"13","0","117700204","-1","26","25","0","0","0","1","0","","1","","1","0","3","25","117700203","1","2"
"1","0","10","-1","10","5","0","0","0","1","0","自分の物理攻撃力を{0}アップ","2","物理攻撃力アップ+{0}","2","12","7","5","117700204","1","1"
