ec2e1fe69dcbd3c9e51ff4035943fe71766d9d82aa2f6f4558f47bae30ba3cc2,63911f49d18e3256edd55e00171afbf9489515b2fc5b73201fe7f81c81482686,977de6d90d46d690497c128fb89c5a554214715212571f74977b134dca58938f,cde1792a591067a1be04215306a1e84521956837d95850458f9c937a12318260,844518bcfcdc9d7c0cd0c3387a824d22fd2cca4bd2f5660fcbcaa3bd0d75ceea,f7aa4f51cccc58f50f580d394b5b0e5c331d12155e346332f73d8b5c4aa377c4,51c7bd2460e7fee0eaa2e7678428d895d2db6558c29e803b4667a1450ab864e9,9552a177aee75724590b0a62554c23d8d81316272cdde2fe5f2611c0590c65f3,5b77ace9045de9440818f4539230b2b9460c326edeffbaa20e114cea125d2673,8245427ff3378fc3b45d730b8f649a8e352638a5ac7ed48e1b4dc59fb7830796,69ba278cc783b993f8ad2d40da52385927908a38a14f8d581da7a27a1b95ac14,bf384befda6d9bd04126a647bf7c4e803ba2c2b36d6f0bfe466a8e9c9669b0e2,d187a953e2ba3c5c235bde134fac7ea929ceb5f046def8d0d29d84b6a5d12457,2da644eccd564540d6c43c74a03de8fc910a9755c05199a9fa4e48311583d623,21ef226d4d0a7c0a89b46dff164a12d2dc3d6da8695ddbd4eaed8bb82480e065,7553bf783c49f5bff90f50164d1a97f14b68b2b27487b140e3f749df4dbeb883,a27aa147d2b9d72a203d6e58162fa126e8ab673e40a0854dd56d46973861c298,5d45c2aa120c61c634024ffa8d99298ce33883578d5301b7e6c18baf98ac5b47,68d56f72b5fc7e286b550983e5aaee3ea73376047a5768d2ed5adeb52b50d0d8,c8e064a6d7b86c32988a64e5fe62307e864018427e6eaac661b6163bf1943a46
"12464","この曲の名前は？","1","12540","12525","","5","5","3","12456","イベント「ショーグン道中記　白翼のサムライ」のエンディング楽曲","5","3149","3","白翼のグローリエ","12522","3149","5","5","グローリエ"
"70","この曲の名前は？","1","82","73","","2","2","3","84","イベント「スズナレインボーステージ」のエンディング楽曲","2","3150","3","背伸びFIRSTKiss","83","3150","2","2","FIRST"
"12475","この曲の名前は？","1","12475","12531","なかよしセンセーション","5","5","3","12519","イベント「森の臆病者と聖なる学舎の異端児」のエンディング楽曲","5","3151","3","なかよしセンセーション","12471","3151","5","5","センセショ"
"12511","この曲の名前は？","1","12540","12521","","5","5","3","12517","「メインストーリー第2部」のオープニング楽曲（カタカナで）","5","3152","1","ミラージュゲーム","12472","3152","5","5","ミラージュ"
"12495","この曲の名前は？","1","12488","12540","","5","5","3","12523","イベント「まきばの四農士 貧乏牧場奮闘記！」のエンディング楽曲（カタカナで）","5","3153","3","ハートフルプレイス","12501","3153","5","5","ハートフル"
"12497","この曲の名前は？","1","12489","12521","パラドックス","5","5","3","12473","イベント「響け！絶叫！ハロウィンゴーストフェスティバル」のエンディング楽曲（カタカナで）","5","3154","3","パラドックス","12463","3154","5","5","パラドクス"
"12514","この曲の名前は？","1","12513","12540","","5","5","3","12488","イベント「カルミナサマーライブ　ジャスト ア モーメント！」のエンディング楽曲","5","3155","1","ジャストアモーメント！","12531","3155","5","5","モーメント"
"12490","この曲の名前は？","1","12471","12523","","5","5","3","12488","イベント「イリーガルオーエドカルテ　Dr.ミツキの診察室」のエンディング楽曲（カタカナで）","5","3156","3","ナルシストレーション♡","12473","3156","5","5","ナルシスト"
"12388","この曲の名前は？","1","12368","12394","","4","4","3","12398","第1部13章\nエンディング楽曲","4","3157","2","つなぐもの","12418","3157","4","4","つなぐもの"
"12525","これ、何と言う？","2","12452","12527","","5","5","3","12523","ゲームのシステムの一種。大勢で戦い、負けた者が抜けていく形式で最も強い一人を決める","5","3158","1","バトルロワイヤル","12516","0","5","5","ロワイヤル"
"12501","これ、何と言う？","2","12487","12540","","5","5","3","12540","一般に「フード付きのスウェット」の意味で浸透した「パーカー」、本来の正しい呼び方は？","5","3159","3","フーディー","12451","0","5","5","フーディー"
"12362","これ、何と言う？","2","12417","12402","","4","4","3","12414","「だっこ」の仕方の一種。抱っこされる側が身体を横にして、ひざと上体の二点を抱えられる","4","3160","2","おひめさまだっこ","12373","0","4","4","おひめさま"
"12418","これ、何と言う？","2","12364","12398","","4","4","3","12426","複数人が集まって、怖い話を代わるがわる100個語っていくという文化。夏に行うことが多い","4","3161","2","ひゃくものがたり","12383","0","4","4","ものがたり"
"12522","これ、何と言う？","2","12495","12501","","5","5","3","12460","映画の技法の一つ。ピンチの場面など、気になるところであえて中断し、ハラハラ感を煽る","5","3162","3","クリフハンガー","12531","0","5","5","リフハンガ"
"12458","これ、略さずに言うと？","2","12473","12465","カラオケ＝空オーケストラ","5","5","3","12521","","5","3163","3","カラオケ＝空オーケストラ","12488","0","5","5","オケストラ"
"12506","これ、略さずに言うと？","2","12524","12450","","5","5","3","12488","保護者と教員による団体である「PTA」、「P」は何の略？（カタカナで）","5","3164","3","ペアレント","12531","0","5","5","ペアレント"
"12405","これ、何と言う？","2","12403","12426","","4","4","3","12419","将棋の戦法を、「飛車」の動き方によって2つに分けたとき、一つは「居飛車」でもう一つは何？","4","3165","3","ふりびしゃ（ひらがなで）","12375","0","4","4","ふりびしゃ"
"12375","これ、何と言う？","2","12385","12363","","4","4","3","12358","花札の役の一つ。生き物の描かれた特定の札3枚による組み合わせ","4","3166","1","いのしかちょう","12423","0","4","4","しかちょう"
"25104","この「ハプニング」の名前は？","1","22287","23652","","6","6","3","20837","","6","3167","3","成層圏突入","31361","3167","6","6","成層圏突入"
"12501","これ、何と言う？","2","12531","12449","","5","5","3","12540","よく使われる化粧品の一つ。顔全体に塗り、肌の表面を整える役目を持つ","5","3168","1","ファンデーション","12487","0","5","5","ファンデー"
"12450","これ、何と言う？","2","12471","12452","","5","5","3","12489","よく使われる化粧品の一つ。目の周りに塗り、文字通り陰影を演出する役目を持つ","5","3169","2","アイシャドウ","12515","0","5","5","アイシャド"
"12510","これ、何と言う？","1","12503","12452","","5","5","3","12501","プリコネRで、自分のプロフィールカードを作成する機能の名前","5","3170","3","マイプロフカード","12525","0","5","5","マイプロフ"
"12524","これ、何と言う？","2","12509","12473","","5","5","3","12473","「呼びかけと応答」という意味で、コンサートなどで演者の呼びかけに対し観客が応えること","5","3171","2","コール&レスポンス","12531","0","5","5","レスポンス"
"12450","これ、何と言う？","2","12471","12459","","5","5","3","12463","森羅万象が記述されているとされる書物。宇宙創生の頃より存在する","5","3173","3","アカシックレコード","12483","0","5","5","アカシック"
"12496","これ、何と言う？","2","12531","12454","","5","5","3","12451","「賞金稼ぎ」とも呼ばれる、賞金首を捕まえて報酬を得ることを生業としている人たちのこと","5","3174","2","バウンティーハンター","12486","0","5","5","バウンティ"
"12506","これ、何と言う？","2","12466","12523","","5","5","3","12460","民間伝承として有名な、姿かたちが自分にそっくりの存在。もし遭遇すると死に至ると言われる","5","3175","1","ドッペルゲンガー","12531","0","5","5","ペルゲンガ"
"12458","これ、何と言う？","2","12491","12512","","5","5","3","12473","音楽業界で、「総集編」の意味で使われる言葉。似た言葉として「コンピレーション」も使われる","5","3176","2","オムニバス形式","12496","0","5","5","オムニバス"
"12450","これ、何と言う？","2","12477","12531","","5","5","3","12472","創作物に用いられる、複数の作者が同じテーマの作品を持ち寄って作る作品のこと","5","3177","2","アンソロジー","12525","0","5","5","アンソロジ"
"20108","これ、何と言う？","2","20108","31036","","6","6","3","19968","神社への参拝の作法の一つ。お辞儀を2回、拍手を2回、お辞儀を1回、という一連の動作を指す","6","3178","3","二礼二拍一礼","25293","0","6","6","二礼二拍一"
"12527","これ、何と言う？","1","12510","12489","ワードマスター","5","5","3","12479","ミニゲーム「しりとりドラ\nゴンズ」でワード図鑑を\nコンプリートした者の称号","5","3179","3","ワードマスター","12473","3179","5","5","ワドマスタ"
"12475","これ、何と言う？","2","12501","12523","","5","5","3","12540","「自撮り」とも呼ばれる、自分で自分を写真撮影する行為、英語での呼び方は？","5","3180","2","セルフィー","12451","0","5","5","セルフィー"
"12471","これ、何と言う？","2","12508","12515","","5","5","3","29577","子どもに人気の遊び道具。ストローの先にせっけん水をつけ、大きな球を吹き出して楽しむ","6","3181","1","シャボン玉","12531","0","5","5","シャボン玉"
"12495","これ、何と言う？","2","12502","12489","H⇒「ハード」　B⇒「ブラック」","5","5","3","12463","鉛筆の芯の種類である「HB」。「H」と「B」はそれぞれ何の略？","5","3182","3","H⇒「ハード」　B⇒「ブラック」","12521","0","5","5","ハドブラク"
"12522","これ、何と言う？","2","12472","12517","イリュージョン","5","5","3","12531","手品や奇術の別名だが、特に大掛かりな装置やステージを使ったものを指すことが多い","5","3183","1","イリュージョン","12519","0","5","5","リュジョン"
"12454","これ、略さずに言うと？","2","12487","12489","クラファン＝クラウド ファンディング","5","5","3","12531","","5","3184","2","クラファン＝クラウド ファンディング","12451","0","5","5","ウドディン"
"12496","これ、何と言う？","2","12456","12521","","5","5","3","12451","テレビ番組のジャンルの一つ。お笑いやトーク、ゲームなどの企画が多く、娯楽の性質が強い","5","3185","1","バラエティ番組","12486","0","5","5","バラエティ"
"12375","これ、何と言う？","2","12362","12375","","4","4","3","12375","和式の庭園に置かれる、竹製の装置。水の重みで動作し、「カポーン」と風情のある音が鳴る","4","3186","2","ししおどし","12393","0","4","4","ししおどし"
"12360","これ、何と言う？","2","12377","12403","","4","4","3","12362","目を細めてニコニコと笑う顔つきのこと。「七福神」のとある神様をほうふつとさせることから","4","3187","2","えびすがお","12364","0","4","4","えびすがお"
"12473","これ、何と言う？","2","12475","12522","スリーセブン","5","5","3","12531","数字の「7」が三つ並んだもの。スロットマシーンでもおなじみで、非常に縁起が良いとされる","5","3188","1","スリーセブン","12502","0","5","5","スリセブン"
"12518","これ、略さずに言うと？","2","12475","12450","","5","5","3","12501","","5","3189","3","DIY\n＝ドゥ イット ユアセルフ","12523","0","5","5","ユアセルフ"
"12372","これ、何と言う？","2","12421","12375","","4","4","3","12435","寺や神社を参拝した証となる印を集めること。スタンプラリー感覚で楽しめるとして、人気上昇中","4","3190","3","ごしゅいん集め","12356","0","4","4","ごしゅいん"
