6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc,75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d
"勝利3","","101602","vo_btl_101602_win_003","vo_btl_101602","10160203"
"敗北1","","101602","vo_btl_101602_lose_001","vo_btl_101602","10160204"
"敗北2","","101602","vo_btl_101602_lose_002","vo_btl_101602","10160205"
"敗北3","","101602","vo_btl_101602_lose_003","vo_btl_101602","10160206"
"気絶1","","101602","vo_btl_101602_retire_001","vo_btl_101602","10160207"
"気絶2","","101602","vo_btl_101602_retire_002","vo_btl_101602","10160208"
"気絶3","","101602","vo_btl_101602_retire_003","vo_btl_101602","10160209"
"スキルカットイン1","","101602","vo_btl_101602_cutin_001","vo_btl_101602","10160210"
"スキルカットイン2","","101602","vo_btl_101602_cutin_002","vo_btl_101602","10160211"
"スキルカットイン3","","101602","vo_btl_101602_cutin_003","vo_btl_101602","10160212"
"ユニオンバースト1","","101602","vo_btl_101602_skill_000_001","vo_btl_101602","10160213"
"ユニオンバースト2","","101602","vo_btl_101602_skill_000_002","vo_btl_101602","10160214"
"ユニオンバースト3","","101602","vo_btl_101602_skill_000_003","vo_btl_101602","10160215"
"バトルスタート","","101602","vo_btl_101602_wavestart","vo_btl_101602","10160216"
"次のwaveへ","","101602","vo_btl_101602_nextwave","vo_btl_101602","10160217"
"最終waveへ","","101602","vo_btl_101602_lastwave","vo_btl_101602","10160218"
"バトルへのローディング","","101602","vo_cmn_101602_battlestart_001","vo_cmn_101602","10160219"
"バトル結果1","","101602","vo_cmn_101602_battleresult_001","vo_cmn_101602","10160220"
"バトル結果2","","101602","vo_cmn_101602_battleresult_002","vo_cmn_101602","10160221"
"マイページ1","","101602","vo_cmn_101602_mypage_001","vo_cmn_101602","10160222"
"マイページ2","","101602","vo_cmn_101602_mypage_002","vo_cmn_101602","10160223"
"マイページ3","","101602","vo_cmn_101602_mypage_003","vo_cmn_101602","10160224"
"マイページ4","","101602","vo_cmn_101602_mypage_004","vo_cmn_101602","10160225"
"マイページ5","","101602","vo_cmn_101602_mypage_005","vo_cmn_101602","10160226"
"ガチャ登場セリフ","","101602","vo_cmn_101602_gacha_001","vo_cmn_101602","10160227"
"自己紹介","","101602","vo_cmn_101602_profile_001","vo_cmn_101602","10160228"
"ギルドハウス1","","101602","vo_room_101602_auto_001","vo_room_101602","10160229"
"ギルドハウス2","","101602","vo_room_101602_auto_002","vo_room_101602","10160230"
"ギルドハウス3","","101602","vo_room_101602_auto_003","vo_room_101602","10160231"
"ギルドハウス4","","101602","vo_room_101602_auto_004","vo_room_101602","10160232"
"ギルドハウス5","","101602","vo_room_101602_auto_005","vo_room_101602","10160233"
"ギルドハウスタップ1","","101602","vo_room_101602_tap_001","vo_room_101602","10160234"
"ギルドハウスタップ2","","101602","vo_room_101602_tap_002","vo_room_101602","10160235"
"ギルドハウスタップ3","","101602","vo_room_101602_tap_003","vo_room_101602","10160236"
"ギルドハウスタップ4","","101602","vo_room_101602_tap_004","vo_room_101602","10160237"
"勝利1","","101701","vo_btl_101701_win_001","vo_btl_101701","10170101"
"勝利2","","101701","vo_btl_101701_win_002","vo_btl_101701","10170102"
"勝利3","","101701","vo_btl_101701_win_003","vo_btl_101701","10170103"
"敗北1","","101701","vo_btl_101701_lose_001","vo_btl_101701","10170104"
"敗北2","","101701","vo_btl_101701_lose_002","vo_btl_101701","10170105"
"敗北3","","101701","vo_btl_101701_lose_003","vo_btl_101701","10170106"
"気絶1","","101701","vo_btl_101701_retire_001","vo_btl_101701","10170107"
"気絶2","","101701","vo_btl_101701_retire_002","vo_btl_101701","10170108"
"気絶3","","101701","vo_btl_101701_retire_003","vo_btl_101701","10170109"
"スキルカットイン1","","101701","vo_btl_101701_cutin_001","vo_btl_101701","10170110"
"スキルカットイン2","","101701","vo_btl_101701_cutin_002","vo_btl_101701","10170111"
"スキルカットイン3","","101701","vo_btl_101701_cutin_003","vo_btl_101701","10170112"
"ユニオンバースト1","","101701","vo_btl_101701_skill_000_001","vo_btl_101701","10170113"
"ユニオンバースト2","","101701","vo_btl_101701_skill_000_002","vo_btl_101701","10170114"
"ユニオンバースト3","","101701","vo_btl_101701_skill_000_003","vo_btl_101701","10170115"
"バトルスタート","","101701","vo_btl_101701_wavestart","vo_btl_101701","10170116"
"次のwaveへ","","101701","vo_btl_101701_nextwave","vo_btl_101701","10170117"
"最終waveへ","","101701","vo_btl_101701_lastwave","vo_btl_101701","10170118"
"バトルへのローディング","","101701","vo_cmn_101701_battlestart_001","vo_cmn_101701","10170119"
"バトル結果1","","101701","vo_cmn_101701_battleresult_001","vo_cmn_101701","10170120"
"バトル結果2","","101701","vo_cmn_101701_battleresult_002","vo_cmn_101701","10170121"
"マイページ1","","101701","vo_cmn_101701_mypage_001","vo_cmn_101701","10170122"
"マイページ2","","101701","vo_cmn_101701_mypage_002","vo_cmn_101701","10170123"
"マイページ3","","101701","vo_cmn_101701_mypage_003","vo_cmn_101701","10170124"
"マイページ4","","101701","vo_cmn_101701_mypage_004","vo_cmn_101701","10170125"
"マイページ5","","101701","vo_cmn_101701_mypage_005","vo_cmn_101701","10170126"
"ガチャ登場セリフ","","101701","vo_cmn_101701_gacha_001","vo_cmn_101701","10170127"
"自己紹介","","101701","vo_cmn_101701_profile_001","vo_cmn_101701","10170128"
"ギルドハウス1","","101701","vo_room_101701_auto_001","vo_room_101701","10170129"
"ギルドハウス2","","101701","vo_room_101701_auto_002","vo_room_101701","10170130"
"ギルドハウス3","","101701","vo_room_101701_auto_003","vo_room_101701","10170131"
"ギルドハウス4","","101701","vo_room_101701_auto_004","vo_room_101701","10170132"
"ギルドハウス5","","101701","vo_room_101701_auto_005","vo_room_101701","10170133"
"ギルドハウスタップ1","","101701","vo_room_101701_tap_001","vo_room_101701","10170134"
"ギルドハウスタップ2","","101701","vo_room_101701_tap_002","vo_room_101701","10170135"
"ギルドハウスタップ3","","101701","vo_room_101701_tap_003","vo_room_101701","10170136"
"ギルドハウスタップ4","","101701","vo_room_101701_tap_004","vo_room_101701","10170137"
"勝利1","","101702","vo_btl_101702_win_001","vo_btl_101702","10170201"
"勝利2","","101702","vo_btl_101702_win_002","vo_btl_101702","10170202"
"勝利3","","101702","vo_btl_101702_win_003","vo_btl_101702","10170203"
"敗北1","","101702","vo_btl_101702_lose_001","vo_btl_101702","10170204"
"敗北2","","101702","vo_btl_101702_lose_002","vo_btl_101702","10170205"
"敗北3","","101702","vo_btl_101702_lose_003","vo_btl_101702","10170206"
"気絶1","","101702","vo_btl_101702_retire_001","vo_btl_101702","10170207"
"気絶2","","101702","vo_btl_101702_retire_002","vo_btl_101702","10170208"
"気絶3","","101702","vo_btl_101702_retire_003","vo_btl_101702","10170209"
"スキルカットイン1","","101702","vo_btl_101702_cutin_001","vo_btl_101702","10170210"
"スキルカットイン2","","101702","vo_btl_101702_cutin_002","vo_btl_101702","10170211"
"スキルカットイン3","","101702","vo_btl_101702_cutin_003","vo_btl_101702","10170212"
"ユニオンバースト1","","101702","vo_btl_101702_skill_000_001","vo_btl_101702","10170213"
"ユニオンバースト2","","101702","vo_btl_101702_skill_000_002","vo_btl_101702","10170214"
"ユニオンバースト3","","101702","vo_btl_101702_skill_000_003","vo_btl_101702","10170215"
"バトルスタート","","101702","vo_btl_101702_wavestart","vo_btl_101702","10170216"
"次のwaveへ","","101702","vo_btl_101702_nextwave","vo_btl_101702","10170217"
"最終waveへ","","101702","vo_btl_101702_lastwave","vo_btl_101702","10170218"
"バトルへのローディング","","101702","vo_cmn_101702_battlestart_001","vo_cmn_101702","10170219"
"バトル結果1","","101702","vo_cmn_101702_battleresult_001","vo_cmn_101702","10170220"
"バトル結果2","","101702","vo_cmn_101702_battleresult_002","vo_cmn_101702","10170221"
"マイページ1","","101702","vo_cmn_101702_mypage_001","vo_cmn_101702","10170222"
"マイページ2","","101702","vo_cmn_101702_mypage_002","vo_cmn_101702","10170223"
"マイページ3","","101702","vo_cmn_101702_mypage_003","vo_cmn_101702","10170224"
"マイページ4","","101702","vo_cmn_101702_mypage_004","vo_cmn_101702","10170225"
"マイページ5","","101702","vo_cmn_101702_mypage_005","vo_cmn_101702","10170226"
"ガチャ登場セリフ","","101702","vo_cmn_101702_gacha_001","vo_cmn_101702","10170227"
"自己紹介","","101702","vo_cmn_101702_profile_001","vo_cmn_101702","10170228"
"ギルドハウス1","","101702","vo_room_101702_auto_001","vo_room_101702","10170229"
"ギルドハウス2","","101702","vo_room_101702_auto_002","vo_room_101702","10170230"
"ギルドハウス3","","101702","vo_room_101702_auto_003","vo_room_101702","10170231"
"ギルドハウス4","","101702","vo_room_101702_auto_004","vo_room_101702","10170232"
"ギルドハウス5","","101702","vo_room_101702_auto_005","vo_room_101702","10170233"
"ギルドハウスタップ1","","101702","vo_room_101702_tap_001","vo_room_101702","10170234"
"ギルドハウスタップ2","","101702","vo_room_101702_tap_002","vo_room_101702","10170235"
"ギルドハウスタップ3","","101702","vo_room_101702_tap_003","vo_room_101702","10170236"
"ギルドハウスタップ4","","101702","vo_room_101702_tap_004","vo_room_101702","10170237"
"勝利1","","101801","vo_btl_101801_win_001","vo_btl_101801","10180101"
"勝利2","","101801","vo_btl_101801_win_002","vo_btl_101801","10180102"
"勝利3","","101801","vo_btl_101801_win_003","vo_btl_101801","10180103"
"敗北1","","101801","vo_btl_101801_lose_001","vo_btl_101801","10180104"
"敗北2","","101801","vo_btl_101801_lose_002","vo_btl_101801","10180105"
"敗北3","","101801","vo_btl_101801_lose_003","vo_btl_101801","10180106"
"気絶1","","101801","vo_btl_101801_retire_001","vo_btl_101801","10180107"
"気絶2","","101801","vo_btl_101801_retire_002","vo_btl_101801","10180108"
"気絶3","","101801","vo_btl_101801_retire_003","vo_btl_101801","10180109"
"スキルカットイン1","","101801","vo_btl_101801_cutin_001","vo_btl_101801","10180110"
"スキルカットイン2","","101801","vo_btl_101801_cutin_002","vo_btl_101801","10180111"
"スキルカットイン3","","101801","vo_btl_101801_cutin_003","vo_btl_101801","10180112"
"ユニオンバースト1","","101801","vo_btl_101801_skill_000_001","vo_btl_101801","10180113"
"ユニオンバースト2","","101801","vo_btl_101801_skill_000_002","vo_btl_101801","10180114"
"ユニオンバースト3","","101801","vo_btl_101801_skill_000_003","vo_btl_101801","10180115"
"バトルスタート","","101801","vo_btl_101801_wavestart","vo_btl_101801","10180116"
"次のwaveへ","","101801","vo_btl_101801_nextwave","vo_btl_101801","10180117"
"最終waveへ","","101801","vo_btl_101801_lastwave","vo_btl_101801","10180118"
"バトルへのローディング","","101801","vo_cmn_101801_battlestart_001","vo_cmn_101801","10180119"
"バトル結果1","","101801","vo_cmn_101801_battleresult_001","vo_cmn_101801","10180120"
"バトル結果2","","101801","vo_cmn_101801_battleresult_002","vo_cmn_101801","10180121"
"マイページ1","","101801","vo_cmn_101801_mypage_001","vo_cmn_101801","10180122"
"マイページ2","","101801","vo_cmn_101801_mypage_002","vo_cmn_101801","10180123"
"マイページ3","","101801","vo_cmn_101801_mypage_003","vo_cmn_101801","10180124"
"マイページ4","","101801","vo_cmn_101801_mypage_004","vo_cmn_101801","10180125"
"マイページ5","","101801","vo_cmn_101801_mypage_005","vo_cmn_101801","10180126"
"ガチャ登場セリフ","","101801","vo_cmn_101801_gacha_001","vo_cmn_101801","10180127"
"自己紹介","","101801","vo_cmn_101801_profile_001","vo_cmn_101801","10180128"
"ギルドハウス1","","101801","vo_room_101801_auto_001","vo_room_101801","10180129"
"ギルドハウス2","","101801","vo_room_101801_auto_002","vo_room_101801","10180130"
"ギルドハウス3","","101801","vo_room_101801_auto_003","vo_room_101801","10180131"
"ギルドハウス4","","101801","vo_room_101801_auto_004","vo_room_101801","10180132"
"ギルドハウス5","","101801","vo_room_101801_auto_005","vo_room_101801","10180133"
"ギルドハウスタップ1","","101801","vo_room_101801_tap_001","vo_room_101801","10180134"
"ギルドハウスタップ2","","101801","vo_room_101801_tap_002","vo_room_101801","10180135"
"ギルドハウスタップ3","","101801","vo_room_101801_tap_003","vo_room_101801","10180136"
"ギルドハウスタップ4","","101801","vo_room_101801_tap_004","vo_room_101801","10180137"
"勝利1","","101802","vo_btl_101802_win_001","vo_btl_101802","10180201"
"勝利2","","101802","vo_btl_101802_win_002","vo_btl_101802","10180202"
"勝利3","","101802","vo_btl_101802_win_003","vo_btl_101802","10180203"
"敗北1","","101802","vo_btl_101802_lose_001","vo_btl_101802","10180204"
"敗北2","","101802","vo_btl_101802_lose_002","vo_btl_101802","10180205"
"敗北3","","101802","vo_btl_101802_lose_003","vo_btl_101802","10180206"
"気絶1","","101802","vo_btl_101802_retire_001","vo_btl_101802","10180207"
"気絶2","","101802","vo_btl_101802_retire_002","vo_btl_101802","10180208"
"気絶3","","101802","vo_btl_101802_retire_003","vo_btl_101802","10180209"
"スキルカットイン1","","101802","vo_btl_101802_cutin_001","vo_btl_101802","10180210"
"スキルカットイン2","","101802","vo_btl_101802_cutin_002","vo_btl_101802","10180211"
"スキルカットイン3","","101802","vo_btl_101802_cutin_003","vo_btl_101802","10180212"
"ユニオンバースト1","","101802","vo_btl_101802_skill_000_001","vo_btl_101802","10180213"
"ユニオンバースト2","","101802","vo_btl_101802_skill_000_002","vo_btl_101802","10180214"
"ユニオンバースト3","","101802","vo_btl_101802_skill_000_003","vo_btl_101802","10180215"
"バトルスタート","","101802","vo_btl_101802_wavestart","vo_btl_101802","10180216"
"次のwaveへ","","101802","vo_btl_101802_nextwave","vo_btl_101802","10180217"
"最終waveへ","","101802","vo_btl_101802_lastwave","vo_btl_101802","10180218"
"バトルへのローディング","","101802","vo_cmn_101802_battlestart_001","vo_cmn_101802","10180219"
"バトル結果1","","101802","vo_cmn_101802_battleresult_001","vo_cmn_101802","10180220"
"バトル結果2","","101802","vo_cmn_101802_battleresult_002","vo_cmn_101802","10180221"
"マイページ1","","101802","vo_cmn_101802_mypage_001","vo_cmn_101802","10180222"
"マイページ2","","101802","vo_cmn_101802_mypage_002","vo_cmn_101802","10180223"
"マイページ3","","101802","vo_cmn_101802_mypage_003","vo_cmn_101802","10180224"
"マイページ4","","101802","vo_cmn_101802_mypage_004","vo_cmn_101802","10180225"
"マイページ5","","101802","vo_cmn_101802_mypage_005","vo_cmn_101802","10180226"
"ガチャ登場セリフ","","101802","vo_cmn_101802_gacha_001","vo_cmn_101802","10180227"
"自己紹介","","101802","vo_cmn_101802_profile_001","vo_cmn_101802","10180228"
"ギルドハウス1","","101802","vo_room_101802_auto_001","vo_room_101802","10180229"
"ギルドハウス2","","101802","vo_room_101802_auto_002","vo_room_101802","10180230"
"ギルドハウス3","","101802","vo_room_101802_auto_003","vo_room_101802","10180231"
"ギルドハウス4","","101802","vo_room_101802_auto_004","vo_room_101802","10180232"
"ギルドハウス5","","101802","vo_room_101802_auto_005","vo_room_101802","10180233"
"ギルドハウスタップ1","","101802","vo_room_101802_tap_001","vo_room_101802","10180234"
"ギルドハウスタップ2","","101802","vo_room_101802_tap_002","vo_room_101802","10180235"
"ギルドハウスタップ3","","101802","vo_room_101802_tap_003","vo_room_101802","10180236"
"ギルドハウスタップ4","","101802","vo_room_101802_tap_004","vo_room_101802","10180237"
"勝利1","","102001","vo_btl_102001_win_001","vo_btl_102001","10200101"
"勝利2","","102001","vo_btl_102001_win_002","vo_btl_102001","10200102"
"勝利3","","102001","vo_btl_102001_win_003","vo_btl_102001","10200103"
"敗北1","","102001","vo_btl_102001_lose_001","vo_btl_102001","10200104"
"敗北2","","102001","vo_btl_102001_lose_002","vo_btl_102001","10200105"
"敗北3","","102001","vo_btl_102001_lose_003","vo_btl_102001","10200106"
