4b1fd5c1a4e041d370dd9e07a2ff6ac7b6989cee836483c28819cca230ee3a17,296a18d16612fbbbe09c5cb28e7ce9878805404022ecadae81de94b711fe84a8,3338317589bca67fd83d64f5e65d852c2a78a9f486347e6967ef2e1fbb8da3d1,07d382b95740e764ae11bd1ce584fd749b287849bd8f2b5f649bc137a105466b,4c87407ea8d4fb8f451bbe188f457bfe517a2ac9bbf9e1153746bb7005980bcb,78595e17a85450709bfe77cf19ff104625e3f9476e45aa90bfb07bb0eee352d1,6320a37c8d7f8d74d0f1e1ea3637b103f555089053b8ea8c50c386f99c896de4,6565684bd845faa24b455d9160b3d262867329f5ef5991e28c500a8505534226,46ba944b5e24e98df637579e8b6b9d97dfe212c81aff928869add10f4c7d9adb,3ce299e0872f34966268807585c479b350100013b7c2d4cf98fb78845c2e6ae4,d9eb762d1158c0938135b2e982a6bb0079678bb8dbde405ef2342a7a2700ab90,450917026b1ae534e2f894c53abda57e55be4444dfdafcc020728271a629730d,c6fc3418668e728899e797bc18571d07342f186c0f48615bf9101678e8f7ef5e,997aac44d64ac35fd74ce278876e0cf1f863974514a0b6ed025b21b29f031476,3c1b4d940f8c0289642ae9286c8df59924a264509aace4cc63c5a3674a85b74e,2a693c70219b3d16f17d7d470368d6e502df744c9319562efbdcfe16d9b5608f,4ae3316ff0d464c535daf002be4808ec5f6d64e80e4fd7b6a97e17516f466b7b,ddb90b1f679e2ebad2f360ef6b7844bc2e88d6633818294ac16a89cca95f9fd4,dde2364df2e34ff76b2d71e85e374c149be291e4517e75c1d283ab602b5e4dec,ee2f3fbd6d28e599e9f99200a35a5539d369c295337121c08170eb3688784d1b,7fc852e58bcf11b6f715201573cfeaee589a0da643f493385229083445b24c5b
"126300102","魔法ダメージ+{0}","1","0","0","1.5","2","18.75","3","18.75","2160","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"126300103","","26","0","2","0.4","126300104","0.4","7","2134","0","1","1","0","0","1","","0","0","0","2"
"126300104","魔法攻撃力ダウン+{0}","10","1","1","16","31","16","3","1","2160","1","1","18","0","1","敵単体の魔法攻撃力を{0}ダウン","0","0","0","1"
"126300105","","26","0","2","0.8","126300106","0.8","7","2134","0","1","1","0","0","1","","0","0","0","2"
"126300106","魔法攻撃力アップ+{0}","10","1","1","20","30","20","3","1","100","1","2","18","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126300201","","26","0","2","0.4","126300202","0.4","7","2134","0","1","1","0","0","1","","0","0","0","2"
"126300202","魔法攻撃力アップ+{0}","10","1","1","10","30","10","3","1","100","1","2","12","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126300203","","26","0","1","0","126300204","1","7","2134","0","1","1","0","0","1","","0","0","0","2"
"126300204","","16","0","0","0","1","0","3","40","100","1","2","0","0","99","範囲内の味方のＴＰを{0}回復","0","0","0","2"
"126300301","","77","1","1","180","1","134","7","60","0","1","1","0","0","1","ステータスアップ効果を受けるたびに【美貌】を付与する状態になる","0","0","180","2"
"126300302","魔法防御力アップ+{0}","10","1","1","0.7","40","0.7","3","1","100","1","2","180","0","99","範囲内の味方の魔法防御力を{0}アップ","0","0","0","2"
"126300303","無効ダメージ量+{0}","6","0","0","180","2","70","3","70","100","1","2","0","0","99","{0}ダメージ分の魔法無効バリアを展開する","0","0","0","2"
"126301201","","26","0","2","0.5","126301202","0.5","7","2134","0","1","1","0","0","1","","0","0","0","2"
"126301202","魔法攻撃力アップ+{0}","10","1","1","10","30","10","3","1","100","1","2","12","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126301203","","26","0","2","0","126301204","1","7","2134","0","1","1","0","0","1","","0","0","0","2"
"126301204","","10","1","1","0","70","20","3","1","100","1","2","12","0","99","範囲内の味方の魔法クリティカルを{0}アップ","0","0","0","2"
"126301205","","26","0","1","0","126301206","1","7","2134","0","1","1","0","0","1","","0","0","0","2"
"126301206","","16","0","0","0","1","0","3","40","100","1","2","0","0","99","範囲内の味方のＴＰを{0}回復","0","0","0","2"
"126350101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126351101","魔法攻撃力アップ+{0}","90","0","0","15","4","240","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126400101","","26","0","6","0","126400102","1.5","7","2135","2160","1","3","1.5","0","1","","0","0","0","2"
"126400102","物理ダメージ+{0}","1","0","0","3.2","1","40","3","40","800","1","1","0","0","99","範囲内の敵に{0}の物理ダメージ","0","0","1","1"
"126400103","","28","0","0","1","6135","2","7","1","2160","1","3","0","126400105","1","","0","0","0","2"
"126400104","","35","0","7","180","1","135","7","7","2160","1","3","7","0","1","","0","0","0","2"
"126400105","物理攻撃力アップ+{0}","10","0","1","100","10","100","7","1","2160","1","3","180","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"126400106","","83","0","0","180","2","0","7","3","2160","1","3","0","0","1","自分の行動速度300％加算","0","0","0","2"
"126400107","","22","0","12640102","0","1","0","7","-1","2160","1","3","0","0","1","","0","0","0","2"
"126400201","物理ダメージ+{0}","1","0","0","2.4","1","30","4","30","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"126400202","","10","0","1","0","141","8","4","1","2160","1","1","12","0","1","敵単体の被クリダメを{0}％アップ","0","0","0","1"
"126400301","物理攻撃力アップ+{0}","10","0","1","10","10","10","7","1","2160","1","1","12","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"126400302","","10","0","1","0","60","50","7","1","2160","1","1","12","0","1","自分の物理クリティカルを{0}アップ","0","0","0","2"
"126401201","物理ダメージ+{0}","1","0","0","2.4","1","30","4","30","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"126401202","","10","0","1","0","141","8","4","1","2160","1","1","12","0","1","敵単体の被クリダメを{0}％アップ","0","0","0","1"
"126401203","","45","0","0","0","1","0","7","1","2160","1","2","0","0","1","","0","0","0","2"
"126401204","","28","0","0","0","1211","2","7","1","2160","1","2","0","126401205","1","初使用時、以下の効果が発動する","0","0","0","2"
"126401205","物理防御力ダウン+{0}","10","0","0","0.3","21","0.3","4","1","2160","1","1","180","0","1","敵単体の物理防御力を{0}ダウン","0","0","0","1"
"126401206","","28","0","0","0","1211","2","7","1","2160","1","2","0","126401207","1","","0","0","0","2"
"126401207","物理攻撃力アップ+{0}","10","0","1","32","10","32","7","1","2160","1","2","180","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"126401208","","10","0","1","0","60","300","7","1","2160","1","2","180","0","1","自分の物理クリティカルを{0}アップ","0","0","0","2"
"126401209","","35","0","0","180","0","263","7","1","2160","1","2","1","0","1","自分にスーパーギガンティックアームを付与する","0","0","0","2"
"126401210","","16","0","0","0","1","0","7","1000","2160","1","2","0","0","1","自分のＴＰを{0}回復","0","0","0","2"
"126410101","物理ダメージ+{0}","1","0","0","2.4","1","30","4","30","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","1.5","1","1"
"126410102","","10","0","1","0","141","8","4","1","2160","1","1","12","0","1","敵単体の被クリダメを{0}％アップ","0","0","0","1"
"126410103","","35","0","-1","180","1","135","7","7","2160","1","3","-1","0","1","バッテリーを１つ消費する","0","0","0","2"
"126410201","物理攻撃力アップ+{0}","10","0","1","10","10","10","7","1","2160","1","1","12","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"126410202","","10","0","1","0","60","50","7","1","2160","1","1","12","0","1","自分の物理クリティカルを{0}アップ","0","0","0","2"
"126410203","物理ダメージ+{0}","1","0","0","2.4","1","30","3","30","800","1","1","0","0","99","範囲内の敵に{0}の物理ダメージ","0","1.5","1","1"
"126410204","","35","0","-1","180","1","135","7","7","2160","1","3","-1","0","1","バッテリーを１つ消費する","0","0","0","2"
"126410205","","28","0","126410206","1","6263","2","7","1","2160","1","3","0","0","1","","0","0","0","2"
"126410206","","26","0","6","0","126410203","0.1","7","2135","2160","1","3","0.5","0","1","","0","0","0","2"
"126410301","物理ダメージ+{0}","1","0","0","3.2","1","40","3","40","800","1","1","0","0","99","範囲内の敵に{0}の物理ダメージ","0","0","0","1"
"126410302","","22","0","12640101","0","1","0","7","-1","0","1","1","0","0","1","","0","0","0","2"
"126410303","","13","0","1","100","1","0","7","3","0","1","1","0","0","1","","0","0","0","2"
"126410304","","16","0","0","0","2","0","7","1000","2160","1","3","0","0","1","自分のＴＰを{0}失わせる","0","0","0","2"
"126410305","","49","0","0","1","3","0","7","100","2160","1","3","0","0","1","自分のステータスアップ効果を解除する","0","0","0","2"
"126410306","","83","0","0","180","1","0","7","3","2160","1","3","0","0","1","自分の行動速度300％減算","0","0","0","2"
"126410307","","35","0","-7","180","1","135","7","7","2160","1","3","-7","0","1","バッテリーを７つ消費する","0","0","0","2"
"126410308","","35","0","0","180","1","263","7","1","2160","1","3","-1","0","1","","0","0","0","2"
"126411101","物理攻撃力アップ+{0}","10","0","1","10","10","10","7","1","2160","1","2","12","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"126411102","物理ダメージ+{0}","1","0","0","2.4","1","30","4","30","2160","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","1.5","1","1"
"126411103","","10","0","1","0","141","8","4","1","2160","1","1","12","0","1","敵単体の被クリダメを{0}％アップ","0","0","0","1"
"126411104","","35","0","-1","180","1","135","7","7","2160","1","3","-1","0","1","バッテリーを１つ消費する","0","0","0","2"
"126411105","","28","0","126411106","1","6263","2","7","1","2160","1","3","0","0","1","","0","0","0","2"
"126411106","","26","0","6","0","126411102","0.1","7","2135","2160","1","3","0.5","0","1","","0","0","0","2"
"126450101","最大ＨＰアップ+{0}","90","0","0","75","1","75","0","1","0","1","0","1","0","0","自分の最大ＨＰを{0}アップ","0","0","0","0"
"126451101","最大ＨＰアップ+{0}","90","0","0","75","1","1275","0","1","0","1","0","1","0","0","自分の最大ＨＰを{0}アップ","0","0","0","0"
"126500101","","28","0","126500103","0","3137","2","7","1","2160","1","3","0","126500102","1","","0","0","0","2"
"126500102","魔法ダメージ+{0}","1","0","0","5.2","2","65","3","65","2160","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"126500103","魔法ダメージ+{0}","1","0","0","10.4","2","130","3","130","2160","1","1","0","0","1","界雷中、敵単体に{0}の魔法ダメージ","0","0","0","1"
"126500104","魔法防御力ダウン+{0}","10","0","1","0.6","41","0.6","3","1","2160","1","1","18","0","1","敵単体の魔法防御力を{0}ダウン","0","0","0","1"
"126500105","","10","0","1","0.6","41","0.6","3","1","2160","1","1","18","0","1","","0","0","0","1"
"126500201","","28","0","126500203","0","3137","2","3","1","2160","1","3","0","126500202","1","","0","0","0","2"
"126500202","魔法攻撃力アップ+{0}","10","0","1","15","30","15","3","1","250","1","2","12","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126500203","魔法攻撃力アップ+{0}","10","0","1","30","30","30","3","1","250","1","2","12","0","99","界雷中、範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126500204","","28","0","126500206","0","3137","2","7","1","2160","1","3","0","126500205","1","","0","0","0","2"
"126500205","魔法ダメージ+{0}","1","0","0","1.8","2","22.5","3","22.5","2160","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"126500206","魔法ダメージ+{0}","1","0","0","3.6","2","45","3","45","2160","1","1","0","0","1","界雷中、敵単体に{0}の魔法ダメージ","0","0","0","1"
"126500207","魔法防御力ダウン+{0}","10","0","1","0.4","41","0.4","3","1","2160","1","1","12","0","1","敵単体の魔法防御力を{0}ダウン","0","0","0","1"
"126500208","","10","0","1","0.4","41","0.4","3","1","2160","1","1","12","0","1","","0","0","0","1"
"126500301","","28","0","126500303","0","3137","2","7","1","2160","1","3","0","126500302","1","","0","0","0","2"
"126500302","魔法攻撃力アップ+{0}","10","0","1","15","30","15","3","1","250","1","2","12","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126500303","魔法攻撃力アップ+{0}","10","0","1","30","30","30","3","1","250","1","2","12","0","99","界雷中、範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126500304","","28","0","126500306","0","3137","2","7","1","2160","1","3","0","126500305","1","","0","0","0","2"
"126500305","","10","0","1","0","120","10","3","1","250","1","2","12","0","99","範囲内の味方の魔法攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"126500306","魔法攻撃力アップ+{0}","10","0","1","0","120","20","3","1","250","1","2","12","0","99","界雷中、範囲内の味方の魔法攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"126510101","","105","0","137","0","1","0","7","180","2160","1","3","0","0","1","環境を界雷にする","0","0","0","2"
"126510102","","10","0","1","0","190","10","3","1","2160","1","3","180","0","99","敵味方が与える魔法ダメージを10％アップ","0","1","0","2"
"126510103","","79","0","1","180","10","0","20","1","2160","1","3","0","0","99","物理攻撃をする敵味方が行動する度に最大99999の割合ダメージを与える","0","1","99999","2"
"126550101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126551101","魔法攻撃力アップ+{0}","90","0","0","15","4","240","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126600101","","7","0","0","0","1","0","16","0","2160","1","3","0","0","1","","0","0","0","2"
"126600102","魔法攻撃力アップ+{0}","10","0","1","20","30","20","1","1","200","1","2","18","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126600103","魔法ダメージ+{0}","1","0","0","3.8","2","47.5","3","47.5","2160","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"126600104","魔法ダメージ+{0}","1","0","0","3.8","2","47.5","3","47.5","2160","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"126600105","","103","0","126600104","0","2","0","16","0","2160","1","3","0","0","1","","0","0","0","2"
"126600201","","7","0","0","0","1","0","16","0","2160","1","3","0","0","1","","0","0","0","2"
"126600202","魔法攻撃力アップ+{0}","10","0","1","15","30","15","1","1","200","1","2","12","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126600203","","10","0","1","0","80","5","1","1","200","1","2","12","0","99","範囲内の味方のＴＰ上昇を{0}アップ","0","0","0","2"
"126600204","","7","0","0","0","3","0","16","0","2160","1","3","0","0","1","","0","0","0","2"
"126600205","１秒当たりのＨＰ回復量+{0}","37","315","0","0.035","4","0.7","16","0.7","2160","1","3","0","0","1","毎秒ＨＰを{0}回復するフィールドを展開する","0","0","12.5","2"
"126600206","","96","0","0","12.5","1","0","16","10","2160","1","3","0","1","1","毎秒ＴＰを{0}回復するフィールドを展開する","0","0","315","2"
"126600301","","7","0","0","0","1","0","16","0","2160","1","3","0","0","1","","0","0","0","2"
"126600302","魔法攻撃力アップ+{0}","10","0","1","15","30","15","1","1","200","1","2","12","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126600303","","10","0","1","0","120","8","1","1","200","1","2","12","0","99","範囲内の味方の魔法攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"126600304","物理防御力アップ+{0}","10","0","1","0.8","20","0.8","1","1","200","1","2","12","0","99","範囲内の味方の物理防御力を{0}アップ","0","0","0","2"
"126600305","無効ダメージ量+{0}","6","0","0","12","1","32","1","32","200","1","2","0","0","99","{0}ダメージ分の物理無効バリアを展開する","0","0","0","2"
"126601201","","7","0","0","0","1","0","16","0","2160","1","3","0","0","1","","0","0","0","2"
"126601202","魔法攻撃力アップ+{0}","10","0","1","15","30","15","1","1","200","1","2","12","0","99","範囲内の味方の魔法攻撃力を{0}アップ","0","0","0","2"
"126601203","","10","0","1","0","80","5","1","1","200","1","2","12","0","99","範囲内の味方のＴＰ上昇を{0}アップ","0","0","0","2"
"126601204","","7","0","0","0","3","0","16","0","2160","1","3","0","0","1","","0","0","0","2"
"126601205","１秒当たりのＨＰ回復量+{0}","37","315","0","0.035","4","0.7","16","0.7","2160","1","3","0","0","1","毎秒ＨＰを{0}回復するフィールドを展開する","0","0","12.5","2"
"126601206","","96","0","0","12.5","1","0","16","10","2160","1","3","0","1","1","毎秒ＴＰを{0}回復するフィールドを展開する","0","0","315","2"
"126601207","","26","0","2","0","126601202","0.07","16","8","2160","1","2","30","0","1","","0","0","30","2"
"126650101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126651101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"126651102","魔法クリティカルアップ+{0}","90","0","0","1","7","20","0","1","0","1","0","1","0","0","自分の魔法クリティカルを{0}アップ","0","0","0","0"
