861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b,71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970
"1","514052","514","0","0","3","nop_14_shizuru_feed_in","","0.2","nop_14_shizuru_feed_loop","104931"
"1","514053","514","0","0","3","nop_14_shizuru_feed_in","","0","nop_14_shizuru_feed_loop","2"
"","514054","514","","","91","","","","","514049"
"","514055","514","0","","21","vo_drama_10082014_007","","","0","vo_drama_10082014"
"0","514056","514","8","0","11","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","0.5","0","1","101131"
"","514057","514","1","","3","nop_talk_anger2","","0.2","","101131"
"","514058","514","","","93","1","","","","1"
"","514059","514","1","","3","nop_14_rino_look_talk_joy4","","0.2","","101131"
"","514060","514","","","93","1","","","","1"
"1","514061","514","0","0","3","nop_14_rino_feed_in","","0.2","nop_14_rino_feed_loop","101131"
"1","514062","514","0","0","3","nop_14_rino_feed_in","","0","nop_14_rino_feed_loop","1"
"","514063","514","","","91","","","","","514056"
"","514064","514","0","","21","vo_drama_10082014_008","","","0","vo_drama_10082014"
"0","514065","514","8","0","11","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","0.5","0","1","106831"
"","514066","514","1","","3","nop_talk_bitter","","0.2","","106831"
"","514067","514","","","93","1","","","","4"
"1","514068","514","0","0","3","nop_talk_arm_crossed_joy","","0.2","nop_talk_arm_crossed_loop_joy","106831"
"","514069","514","","","91","","","","","514065"
"","514070","514","","","93","0","","","","0.5"
"-270","515001","515","105","1","1","102931","nop_idle_joy1","1.95","150","1"
"-255","515002","515","103","0","1","104211","nop_idle_wish","1.95","-150","1"
"-275","515003","515","104","0","1","105411","nop_15_tsumugi_idle_arm_crossed","1.95","-300","1"
"","515004","515","","","93","0","","","","0.5"
"","515005","515","0","","21","vo_drama_10082015_001","","","0","vo_drama_10082015"
"0","515006","515","6","0","11","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","0.5","0","1","102931"
"","515007","515","1","","3","nop_15_nozomi_talk_joy","","0.2","","102931"
"","515008","515","","","93","1","","","","2.5"
"1","515009","515","0","0.2","3","nop_15_nozomi_start","","0.2","nop_15_nozomi_start_loop","102931"
"","515010","515","","","93","1","","","","3"
"","515011","515","1","","3","nop_talk_bitter","","0.2","","102931"
"","515012","515","","","91","","","","","515006"
"","515013","515","","","93","1","","","","0.2"
"","515014","515","1","","3","nop_idle_bitter","","0.2","","102931"
"","515015","515","0","","21","vo_drama_10082015_002","","","0","vo_drama_10082015"
"0","515016","515","5","0","11","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","0.5","0","1","104211"
"","515017","515","1","","3","nop_talk_worry","","0.2","","104211"
"","515018","515","","","93","1","","","","3"
"","515019","515","1","","3","nop_talk_wish4","","0.2","","104211"
"","515020","515","","","93","1","","","","5"
"","515021","515","1","","3","nop_talk_joy3","","0.2","","104211"
"","515022","515","","","93","1","","","","1.5"
"1","515023","515","0","0.2","3","nop_bow2","","0.2","nop_idle_normal","104211"
"","515024","515","","","91","","","","","515016"
"","515025","515","0","","21","vo_drama_10082015_003","","","0","vo_drama_10082015"
"0","515026","515","7","0","11","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","0.5","0","1","105411"
"","515027","515","1","","3","nop_talk_sad2","","0.2","","105411"
"","515028","515","","","93","1","","","","4.5"
"","515029","515","1","","3","nop_talk_anger","","0.2","","105411"
"","515030","515","","","91","","","","","515026"
"","515031","515","1","","3","nop_idle_anger","","0.2","","105411"
"","515032","515","0","","21","vo_drama_10082015_004","","","0","vo_drama_10082015"
"0","515033","515","8","0","11","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","0.5","0","1","102931"
"","515034","515","1","","3","nop_talk_bitter","","0.2","","102931"
"","515035","515","","","93","1","","","","1.5"
"","515036","515","1","","3","nop_talk_thinking","","0.2","","102931"
"","515037","515","","","91","","","","","515033"
"","515038","515","1","","3","nop_idle_thinking","","0.2","","102931"
"","515039","515","0","","21","vo_drama_10082015_005","","","0","vo_drama_10082015"
"0","515040","515","6","0","11","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","0.5","0","1","105411"
"","515041","515","1","","3","nop_talk_surprise2","","0.2","","105411"
"","515042","515","","","93","1","","","","1.75"
"","515043","515","1","","3","nop_talk_anger2","","0.2","","105411"
"","515044","515","","","91","","","","","515040"
"","515045","515","1","","3","nop_idle_anger2","","0.2","","105411"
"","515046","515","0","","21","vo_drama_10082015_006","","","0","vo_drama_10082015"
"0","515047","515","7","0","11","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","0.5","0","1","104211"
"","515048","515","1","","3","nop_talk_wish","","0.2","","104211"
"","515049","515","","","91","","","","","515047"
"","515050","515","1","","3","nop_idle_wish","","0.2","","104211"
"","515051","515","0","","21","vo_drama_10082015_007","","","0","vo_drama_10082015"
"0","515052","515","6","0","11","こんなに人が集まったのも\nきっとキミの人望だね。","0.5","0","1","102931"
"","515053","515","1","","3","nop_15_nozomi_talk_joy","","0.2","","102931"
"","515054","515","","","91","","","","","515052"
"","515055","515","1","","3","nop_idle_joy1","","0.2","","102931"
"","515056","515","0","","21","vo_drama_10082015_008","","","0","vo_drama_10082015"
"0","515057","515","7","0","11","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","0.5","0","1","105411"
"","515058","515","1","","3","nop_talk_surprise1","","0.2","","105411"
"","515059","515","","","93","1","","","","2"
"","515060","515","1","","3","nop_talk_thinking","","0.5","","105411"
"","515061","515","","","93","1","","","","5"
"","515062","515","1","","3","nop_talk_surprise1","","0.2","","105411"
"","515063","515","","","91","","","","","515057"
"","515064","515","1","","3","nop_idle_surprise1","","0.2","","105411"
"","515065","515","0","","21","vo_drama_10082015_009","","","0","vo_drama_10082015"
"0","515066","515","5","0","11","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","0.5","0","1","102931"
"","515067","515","1","","3","nop_talk_joy2","","0.2","","102931"
"","515068","515","","","93","1","","","","2"
"","515069","515","1","","3","nop_talk_normal","","0.2","","102931"
"","515070","515","","","91","","","","","515066"
"","515071","515","1","","3","nop_idle_normal","","0.2","","102931"
"","515072","515","0","","21","vo_drama_10082015_010","","","0","vo_drama_10082015"
"0","515073","515","7","0","11","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","0.5","0","1","104211"
"","515074","515","1","","3","nop_talk_joy1","","0.2","","104211"
"","515075","515","","","93","1","","","","2.25"
"","515076","515","1","","3","nop_talk_wish","","0.2","","104211"
"","515077","515","","","91","","","","","515073"
"","515078","515","1","","3","nop_idle_wish","","0.2","","104211"
"","515079","515","0","","21","vo_drama_10082015_011","","","0","vo_drama_10082015"
"0","515080","515","6","0","11","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","0.5","0","1","105411"
"1","515081","515","0","0.2","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","105411"
"","515082","515","","","93","1","","","","3.5"
"1","515083","515","0","0.2","3","nop_talk_doya","","0.2","nop_talk_doya_loop","105411"
"","515084","515","","","91","","","","","515080"
"","515085","515","1","","3","nop_idle_doya","","0.2","","105411"
"","515086","515","0","","21","vo_drama_10082015_012","","","0","vo_drama_10082015"
"0","515087","515","6","0","11","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","0.5","0","1","102931"
"","515088","515","1","","3","nop_talk_joy2","","0.2","","102931"
"","515089","515","","","93","1","","","","2"
"","515090","515","1","","3","nop_talk_joy1","","0.2","","102931"
"","515091","515","","","91","","","","","515087"
"","515092","515","1","","3","nop_idle_joy1","","0.2","","102931"
"","515093","515","0","","21","vo_drama_10082015_013","","","0","vo_drama_10082015"
"0","515094","515","7","0","11","新しい年の始まりに相応しい\n素敵なライブにしてみせます。","0.5","0","1","104211"
"","515095","515","1","","3","nop_talk_joy3_blink","","0.2","","104211"
"","515096","515","","","91","","","","","515094"
"","515097","515","1","","3","nop_idle_joy1","","0.2","","104211"
"","515098","515","0","","21","vo_drama_10082015_014","","","0","vo_drama_10082015"
"0","515099","515","8","0","11","完璧なステージを\nお見せしますから。\n期待しててください。","0.5","0","1","105411"
"1","515100","515","0","0.2","3","nop_15_tsumugi_talk_arm_crossed","","0.2","nop_15_tsumugi_talk_arm_crossed_loop","105411"
"","515101","515","","","93","1","","","","2.5"
"","515102","515","1","","3","nop_talk_arm_crossed_loop_joy","","0.2","","105411"
"","515103","515","","","91","","","","","515099"
"","515104","515","1","","3","nop_idle_arm_crossed_joy","","0.2","","105411"
"","515105","515","0","","21","vo_drama_10082015_015","","","0","vo_drama_10082015"
"0","515106","515","6","0","11","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","0.5","0","1","102931"
"","515107","515","1","","3","nop_talk_joy2","","0.2","","102931"
"","515108","515","","","93","","","","","3"
"1","515109","515","0","0.2","3","nop_15_cmn_last","","0.2","nop_talk_joy1_wink","102931"
"","515110","515","","","91","","","","","515106"
"1","515111","515","0","0.2","3","nop_talk_guts4","","0.2","nop_idle_guts4","102931"
"","515112","515","","","93","","","","","0.2"
"1","515113","515","0","0.2","3","nop_talk_guts2","","0.2","nop_idle_guts2","104211"
"","515114","515","","","93","","","","","0.1"
"1","515115","515","0","0.2","3","nop_talk_guts2","","0.2","nop_idle_guts2","105411"
"","515116","515","","","93","0","","","","1"
"-255","516001","516","105","1","1","106731","nop_idle_normal","1.95","150","1"
"-255","516002","516","101","0","1","106631","nop_idle_joy2","1.95","-150","1"
"-275","516003","516","104","0","1","106531","nop_16_kaya_idle_normal2","1.95","-300","1"
"-255","516004","516","106","1","5","2","nop_rago_idle","1.95","230","1"
"-255","516005","516","106","1","5","22","NoItem_idle","1.95","150","1"
"-255","516006","516","100","1","5","23","NoItem","1.95","150","1"
"0","516007","516","1","0","6","1","","0","1","23"
"0","516008","516","1","0","6","1","","0","1","22"
"","516009","516","","","93","0","","","","0.5"
"","516010","516","1","","3","nop_talk_joy2","","0.2","","106631"
"","516011","516","0","","21","vo_drama_10082016_001","","","0","vo_drama_10082016"
"0","516012","516","8","0","11","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","0.5","0","1","106631"
"","516013","516","","","93","1","","","","2.2"
"1","516014","516","0","0","3","nop_16_inori_talk_doya","","0.2","nop_16_inori_talk_doya_loop","106631"
"","516015","516","","","91","","","","","516012"
"","516016","516","1","","3","nop_16_inori_idle_doya","","0.2","","106631"
"","516017","516","1","","3","nop_16_kaya_talk_normal","","0.2","","106531"
"","516018","516","0","","21","vo_drama_10082016_002","","","0","vo_drama_10082016"
"0","516019","516","8","0","11","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","0.5","0","1","106531"
"","516020","516","","","93","1","","","","4"
"1","516021","516","0","0","3","nop_16_kaya_talk_normal2","","0.2","nop_16_kaya_talk_normal2_loop","106531"
"","516022","516","","","91","","","","","516019"
"","516023","516","1","","3","nop_16_kaya_idle_normal2","","0.2","","106531"
"","516024","516","1","","3","nop_talk_joy1","","0.2","","106731"
"","516025","516","0","","21","vo_drama_10082016_003","","","0","vo_drama_10082016"
"0","516026","516","8","0","11","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","0.5","0","1","106731"
"","516027","516","","","91","","","","","516026"
"","516028","516","1","","3","nop_idle_joy1","","0.2","","106731"
"1","516029","516","0","0","3","nop_16_inori_talk_nofaith","","0.2","nop_16_inori_talk_nofaith_loop","106631"
"","516030","516","0","","21","vo_drama_10082016_004","","","0","vo_drama_10082016"
"0","516031","516","8","0","11","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","0.5","0","1","106631"
"","516032","516","","","93","1","","","","4"
"1","516033","516","0","0","3","nop_16_inori_talk_guts","","0.2","nop_16_inori_talk_guts_loop","106631"
"","516034","516","","","91","","","","","516031"
"","516035","516","1","","3","nop_16_inori_idle_guts","","0.2","","106631"
"","516036","516","1","","3","nop_talk_normal","","0.2","","106731"
"","516037","516","0","","21","vo_drama_10082016_005","","","0","vo_drama_10082016"
"0","516038","516","8","0","11","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","0.5","0","1","106731"
"","516039","516","","","93","1","","","","4"
"1","516040","516","0","0","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","106731"
"","516041","516","","","91","","","","","516038"
"","516042","516","1","","3","nop_idle_wish","","0.2","","106731"
"","516043","516","1","","3","nop_16_homare_idle_wish","","0.2","","22"
"","516044","516","1","","3","nop_talk_sad","","0.2","","106631"
"","516045","516","0","","21","vo_drama_10082016_006","","","0","vo_drama_10082016"
"0","516046","516","8","0","11","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","0.5","0","1","106631"
"","516047","516","","","93","1","","","","3.4"
"","516048","516","1","","3","BlackFade","","0","","23"
"0.5","516049","516","1","0","6","1","","0.2","1","23"
"","516050","516","","","93","1","","","","0.2"
"1","516051","516","1","0","6","1","","0","1","22"
"1","516052","516","0","0.2","3","nop_16_homare_talk_kaigan_wish","","0.2","nop_16_homare_idle_kaigan_wish","22"
"1","516053","516","0","0.2","3","nop_16_homare_talk_kaigan_wish","","0.2","nop_16_homare_idle_kaigan_wish","106731"
"1","516054","516","0","0.2","3","nop_surprise","","0.2","nop_talk_surprise2","106631"
"","516055","516","","","93","0","","","","1"
"0","516056","516","1","0","6","1","","0.2","1","23"
"","516057","516","","","91","","","","","516046"
"","516058","516","1","","3","nop_idle_surprise2","","0.2","","106631"
"1","516059","516","0","0","3","nop_15_tsumugi_talk_arm_crossed","","0.2","nop_15_tsumugi_talk_arm_crossed_loop","106531"
"","516060","516","0","","21","vo_drama_10082016_007","","","0","vo_drama_10082016"
"0","516061","516","8","0","11","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","0.5","0","1","106531"
"","516062","516","","","93","1","","","","4"
"1","516063","516","0","0","3","nop_16_inori_talk_doya","","0.2","nop_16_inori_talk_doya_loop","106531"
"","516064","516","","","91","","","","","516061"
"","516065","516","1","","3","nop_16_inori_idle_doya","","0.2","","106531"
"","516066","516","","","93","0","","","","0.5"
"-225","517001","517","104","1","1","111031","nop_idle_normal","1.95","150","1"
"-225","517002","517","103","0","1","110931","nop_idle_normal","1.95","-150","1"
"-255","517003","517","105","0","1","110831","nop_17_chloe_idle_normal2","1.95","-300","1"
"","517004","517","","","93","0","","","","0.5"
"","517005","517","0","","21","vo_drama_10082017_001","","","0","vo_drama_10082017"
"0","517006","517","8","0","11","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","0.5","0","1","110931"
"1","517007","517","0","0.2","3","nop_17_chieru_swing","","0.2","nop_idle_normal","110931"
"","517008","517","","","93","1","","","","1.5"
"1","517009","517","0","0","3","nop_17_chieru_ahahaStand_in","","0.2","nop_17_chieru_ahahaStand_loop","110931"
"","517010","517","","","93","1","","","","4"
"1","517011","517","0","0","3","nop_17_chieru_huhuStand_in","","0.2","nop_17_chieru_huhuStand_loop","110931"
"","517012","517","","","91","","","","","517006"
"","517013","517","0","","21","vo_drama_10082017_002","","","0","vo_drama_10082017"
"0","517014","517","8","0","11","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","0.5","0","1","110831"
"1","517015","517","0","0","3","nop_17_chloe_talk_normal_sad","","0.2","nop_17_chloe_talk_normal_sad_loop","110831"
"","517016","517","","","93","1","","","","3.5"
"","517017","517","1","","3","nop_talk_worry","","0.2","","110831"
"","517018","517","","","91","","","","","517014"
"","517019","517","1","","3","nop_17_chloe_idle_normal2","","0.2","","110831"
"","517020","517","0","","21","vo_drama_10082017_003","","","0","vo_drama_10082017"
"0","517021","517","8","0","11","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","0.5","0","1","111031"
"","517022","517","1","","3","nop_talk_normal_suprise1","","0.2","","111031"
"","517023","517","1","","3","nop_idle_normal_suprise1","","0.2","","110931"
"","517024","517","","","93","1","","","","2.2"
"","517025","517","1","","3","nop_talk_joy1","","0.2","","111031"
"","517026","517","","","93","1","","","","4.8"
"","517027","517","1","","3","nop_talk_joy3_blink2","","0.2","","111031"
"","517028","517","","","91","","","","","517021"
"","517029","517","1","","3","nop_idle_normal","","0.2","","111031"
"","517030","517","0","","21","vo_drama_10082017_004","","","0","vo_drama_10082017"
"0","517031","517","8","0","11","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","0.5","0","1","110931"
"","517032","517","1","","3","nop_talk_joy1_normal","","0.2","","110931"
"","517033","517","","","93","1","","","","4.3"
"1","517034","517","0","0","3","nop_17_chieru_talk_doya","","0.2","nop_17_chieru_talk_doya_loop","110931"
"","517035","517","","","91","","","","","517031"
"","517036","517","0","","21","vo_drama_10082017_005","","","0","vo_drama_10082017"
"0","517037","517","8","0","11","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","0.5","0","1","111031"
"1","517038","517","0","0","3","nop_17_yuni_talk_nofaith","","0.2","nop_17_yuni_talk_nofaith_loop","111031"
"","517039","517","","","93","1","","","","3"
"1","517040","517","0","0","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","111031"
"","517041","517","","","91","","","","","517037"
"","517042","517","0","","21","vo_drama_10082017_006","","","0","vo_drama_10082017"
"0","517043","517","8","0","11","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","0.5","0","1","110831"
"","517044","517","1","","3","nop_talk_arm_crossed_loop2","","0.2","","110831"
"","517045","517","","","93","1","","","","1.7"
"1","517046","517","0","0","3","nop_17_chloe_talk_normal_joy","","0.2","nop_17_chloe_talk_normal_joy_loop","110831"
"","517047","517","1","","3","nop_idle_joy1","","0.2","","110931"
"","517048","517","","","91","","","","","517043"
"","517049","517","1","","3","nop_17_chloe_idle_normal_joy","","0.2","","110831"
"","517050","517","0","","21","vo_drama_10082017_007","","","0","vo_drama_10082017"
"0","517051","517","8","0","11","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","0.5","0","1","110931"
"","517052","517","1","","3","nop_talk_joy2","","0.2","","110931"
"","517053","517","","","93","1","","","","5"
"","517054","517","1","","3","nop_idle_surprise_kira","","0.2","","111031"
"","517055","517","","","91","","","","","517051"
"","517056","517","1","","3","nop_idle_normal","","0.2","","110931"
"","517057","517","0","","21","vo_drama_10082017_008","","","0","vo_drama_10082017"
"0","517058","517","8","0","11","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","0.5","0","1","111031"
"1","517059","517","0","0","3","nop_17_yuni_pose","","0.2","nop_17_yuni_pose_loop","111031"
"","517060","517","","","93","1","","","","0.7"
"1","517061","517","0","0.2","3","nop_17_chieru_smile","","0.2","nop_idle_normal","110931"
"0","517062","517","1","0","12","10","0","0","0","110931"
"1","517063","517","0","0.2","3","nop_17_chloe_04","","0.2","nop_17_chloe_idle_normal_joy","110831"
"0","517064","517","1","0","12","6","0","0","0","110831"
"","517065","517","","","93","1","","","","1"
"","517066","517","0","","3","nop_17_yuni_huhuStand_in","","0.2","","111031"
"","517067","517","","","93","1","","","","1.5"
"1","517068","517","0","0","3","nop_17_yuni_ahahaStand_in","","0.2","nop_17_yuni_ahahaStand_loop","111031"
"","517069","517","","","91","","","","","517058"
"","517070","517","","","4","0","","","","111031"
"","517071","517","1","","3","nop_run","","0.2","","111031"
"0","517072","517","-225","","2","1000","","","3","111031"
"","517073","517","","","93","0","","","","0.3"
"","517074","517","1","","3","nop_run","","0.2","","110931"
"0","517075","517","-225","","2","1000","","","3","110931"
"","517076","517","","","93","0","","","","0.1"
"","517077","517","1","","3","nop_run_joy","","0.2","","110831"
"0","517078","517","-255","","2","1000","","","3","110831"
"","517079","517","","","93","0","","","","3"
"","517080","517","","","93","0","","","","0.5"
"-255","518001","518","105","0","1","115031","nop_idle_normal","1.95","-150","1"
"-255","518002","518","104","1","1","114711","nop_18_muimi_idle_joy_normal","1.95","150","1"
"-275","518003","518","107","0","1","118511","nop_18_karin_idle_normal","1.95","-1000","1"
"-275","518004","518","106","1","1","118031","nop_idle_joy2","1.95","300","1"
"","518005","518","","","93","0","","","","0.5"
"","518006","518","1","","3","nop_18_credita_talk_surprise","","0.2","","118031"
"","518007","518","0","","21","vo_drama_10082018_001","","","0","vo_drama_10082018"
"0","518008","518","8","0","11","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","0.5","0","1","118031"
"","518009","518","","","93","1","","","","3.5"
"1","518010","518","0","0","3","nop_talk_doya","","0.2","nop_talk_doya_loop","118031"
"","518011","518","","","91","","","","","518008"
"","518012","518","1","","3","nop_idle_doya","","0.2","","118031"
"","518013","518","1","","3","nop_18_muimi_hello","","0.2","","114711"
"","518014","518","0","","21","vo_drama_10082018_002","","","0","vo_drama_10082018"
"0","518015","518","8","0","11","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","0.5","0","1","114711"
"","518016","518","","","93","1","","","","1.5"
"","518017","518","1","","3","nop_talk_normal","","0.2","","114711"
"","518018","518","","","91","","","","","518015"
"","518019","518","1","","3","nop_idle_normal","","0.2","","114711"
"","518020","518","1","","3","nop_talk_sad2","","0.2","","115031"
"","518021","518","0","","21","vo_drama_10082018_003","","","0","vo_drama_10082018"
"0","518022","518","8","0","11","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","0.5","0","1","115031"
"","518023","518","","","91","","","","","518022"
"","518024","518","1","","3","nop_idle_normal","","0.2","","115031"
"","518025","518","1","","3","nop_talk_bitter","","0.2","","114711"
"","518026","518","0","","21","vo_drama_10082018_004","","","0","vo_drama_10082018"
"0","518027","518","8","0","11","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","0.5","0","1","114711"
"","518028","518","","","91","","","","","518027"
"","518029","518","1","","3","nop_18_muimi_idle_normal","","0.2","","114711"
"","518030","518","1","","3","nop_talk_thinking","","0.2","","115031"
"","518031","518","0","","21","vo_drama_10082018_005","","","0","vo_drama_10082018"
"0","518032","518","8","0","11","……適した服装で場に溶け込むのは\n隠密工作の一種です。","0.5","0","1","115031"
"","518033","518","","","91","","","","","518032"
"","518034","518","1","","3","nop_idle_thinking","","0.2","","115031"
"","518035","518","1","","3","nop_18_neneka_talk_normal","","0.2","","115031"
"","518036","518","0","","21","vo_drama_10082018_006","","","0","vo_drama_10082018"
"0","518037","518","8","0","11","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","0.5","0","1","115031"
"","518038","518","","","93","1","","","","3"
"1","518039","518","0","0","3","nop_18_neneka_humu2","","0.2","nop_18_neneka_humu2_loop","115031"
"","518040","518","","","91","","","","","518037"
"1","518041","518","0","0","3","nop_surprise","","0.2","nop_talk_surprise1","118031"
"","518042","518","0","","21","vo_drama_10082018_007","","","0","vo_drama_10082018"
"0","518043","518","8","0","11","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","0.5","0","1","118031"
"","518044","518","","","93","1","","","","1"
"","518045","518","1","","3","nop_talk_sad","","0.2","","118031"
"","518046","518","","","93","1","","","","2"
"1","518047","518","0","0","3","nop_18_credita_ahahaStand_in","","0.2","nop_18_credita_ahahaStand_loop","118031"
"","518048","518","","","93","1","","","","1"
"","518049","518","1","","3","nop_walk","","0.2","","118511"
"0","518050","518","-275","","2","-350","","","3","118511"
"","518051","518","","","93","0","","","","1"
"1","518052","518","0","0","3","nop_18_credita_ohohoStand_in","","0.2","nop_18_credita_ohohoStand_loop","118031"
"","518053","518","","","93","0","","","","2"
"","518054","518","1","","3","nop_18_karin_idle_normal","","0.2","","118511"
"","518055","518","","","91","","","","","518043"
"","518056","518","1","0.4","3","nop_18_credita_ohohoStand_out","","0.2","nop_idle_sad","118031"
"","518057","518","","","93","0","","","","0"
"","518058","518","","","4","1","","","","115031"
"","518059","518","1","","3","nop_idle_normal","","0.2","","115031"
"","518060","518","","","93","0","","","","0"
"","518061","518","1","","3","nop_idle_joy1","","0.2","","114711"
"","518062","518","1","","3","nop_idle_normal","","0.2","","118031"
"","518063","518","1","","3","nop_18_karin_talk_normal","","0.2","","118511"
"","518064","518","0","","21","vo_drama_10082018_008","","","0","vo_drama_10082018"
"0","518065","518","8","0","11","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","0.5","0","1","118511"
"","518066","518","","","93","1","","","","0.5"
"","518067","518","","","93","1","","","","4.5"
"1","518068","518","0","0","3","nop_18_karin_bow","","0.2","nop_18_karin_idle_normal","118511"
"","518069","518","","","91","","","","","518065"
"1","518070","518","0","0","3","nop_18_muimi_hello","","0.2","nop_idle_normal","114711"
"1","518071","518","0","0","3","nop_bow","","0.2","nop_idle_normal","115031"
"","518072","518","1","","3","nop_18_credita_ahahaStand_loop","","0.2","","118031"
"","518073","518","","","93","0","","","","1.5"
