a0d45f907772fc75ab916f2e33d014666c72bbda4848522efdf80f2ff3050cc1,d8f339dcb12aa0d8f276cb20050263b0b6a69b748bf4ab073c6218e64678e582,f1ec85060eba902ffd65d5b3044116716ba6652deb9b88d1035497e99e86c8e4,bc09ac39b1b96391cefc063c2e67dc2a11195966f8a3ad4b51bc098b6fbcf789,3543d2653b9d7476aa3e36c2b6fa3c6aa20adacaf13c6517f4e5681e130d933c,71f79fcfb8cc7f3b6adaabb06fa366be0d0232be34082095a4ed77376f31ec66,c65ecfc908f3d88007779680039b3e39ee8cf89bd003a40335943be5e8225c07,b6d29c707b606aec193890686fe7a0a8d61b8eb257cc54a7537b43ee17e82f7e,3c11ba9cfbb19dcb8fb292579c0c3c0113c0e5f9ba2bfc6e451ce05810b14525,a735216e83ff852d99f00d111ad79b804b11c6bc0396696d1f22336ba696e988,02d11001bde16ad79f6c43e6128d35e020fa7c4a902a0b28e11f8d154a03b2f4,e393b56d0e6f9fa2982e846f10caad0c9ab03de40cb4871a92fadc8069f96502,1449c90ca59521d013e4a4f6e895b0bb96bc92cce9c1bf74c26e0426e32e5542,1be5d8e934cdd3a00ddfe4f95225e858a4e87e2918413a62567542833fc6e931,3d5bdbf98de603e7f0a2eb14d6678071ec377400780f52fdab6c23d608712589
"924171300","924171300","0","0","0","0","0","0","0","0","0","47","0","4","924171302"
"924171400","924171400","0","0","0","0","0","0","0","0","0","47","0","4","924171402"
"924172100","924172100","0","0","0","0","0","0","0","0","0","47","0","4","924172105"
"924172200","924172200","0","0","0","0","0","0","0","0","0","47","0","4","924172205"
"924172300","924172300","0","0","0","0","0","0","0","0","0","47","0","4","924172305"
"924172400","924172400","0","0","0","0","0","0","0","0","0","47","0","4","924172405"
"924173100","924173100","0","0","0","0","0","0","0","0","0","47","0","4","924173102"
"924173200","924173200","0","0","0","0","0","0","0","0","0","47","0","4","924173202"
"924173300","924173300","0","0","0","0","0","0","0","0","0","47","0","4","924173302"
"924173400","924173400","0","0","0","0","0","0","0","0","0","47","0","4","924173402"
"924180100","924180100","0","0","0","0","0","0","0","0","0","46","0","4","924080106"
"924180200","924180200","0","0","0","0","0","0","0","0","0","46","0","4","924080206"
"924180300","924180300","0","0","0","0","0","0","0","0","0","46","0","4","924080306"
"924181100","924181100","0","0","0","0","0","0","0","0","0","47","0","4","924181102"
"924181200","924181200","0","0","0","0","0","0","0","0","0","47","0","4","924181202"
"924181300","924181300","0","0","0","0","0","0","0","0","0","47","0","4","924181302"
"924181400","924181400","0","0","0","0","0","0","0","0","0","47","0","4","924181402"
"924182100","924182100","0","0","0","0","0","0","0","0","0","47","0","4","924182106"
"924182200","924182200","0","0","0","0","0","0","0","0","0","47","0","4","924182206"
"924182300","924182300","0","0","0","0","0","0","0","0","0","47","0","4","924182306"
"924182400","924182400","0","0","0","0","0","0","0","0","0","47","0","4","924182406"
"924183100","924183100","0","0","0","0","0","0","0","0","0","47","0","4","924183102"
"924183200","924183200","0","0","0","0","0","0","0","0","0","47","0","4","924183202"
"924183300","924183300","0","0","0","0","0","0","0","0","0","47","0","4","924183302"
"924183400","924183400","0","0","0","0","0","0","0","0","0","47","0","4","924183402"
"924190100","924190100","0","0","0","0","0","0","0","0","0","46","0","4","924080106"
"924190200","924190200","0","0","0","0","0","0","0","0","0","46","0","4","924080206"
"924190300","924190300","0","0","0","0","0","0","0","0","0","46","0","4","924080306"
"924191100","924191100","0","0","0","0","0","0","0","0","0","47","0","4","924191102"
"924191200","924191200","0","0","0","0","0","0","0","0","0","47","0","4","924191202"
"924191300","924191300","0","0","0","0","0","0","0","0","0","47","0","4","924191302"
"924191400","924191400","0","0","0","0","0","0","0","0","0","47","0","4","924191402"
"924192100","924192100","0","0","0","0","0","0","0","0","0","47","0","4","924192105"
"924192200","924192200","0","0","0","0","0","0","0","0","0","47","0","4","924192205"
"924192300","924192300","0","0","0","0","0","0","0","0","0","47","0","4","924192305"
"924192400","924192400","0","0","0","0","0","0","0","0","0","47","0","4","924192405"
"924193100","924193100","0","0","0","0","0","0","0","0","0","47","0","4","924193102"
"924193200","924193200","0","0","0","0","0","0","0","0","0","47","0","4","924193202"
"924193300","924193300","0","0","0","0","0","0","0","0","0","47","0","4","924193302"
"924193400","924193400","0","0","0","0","0","0","0","0","0","47","0","4","924193402"
"924200100","924200100","0","0","0","0","0","0","0","0","0","46","0","4","924080106"
"924200200","924200200","0","0","0","0","0","0","0","0","0","46","0","4","924080206"
"924200300","924200300","0","0","0","0","0","0","0","0","0","46","0","4","924080306"
"924201100","924201100","0","0","0","0","0","0","0","0","0","47","0","4","924201102"
"924201200","924201200","0","0","0","0","0","0","0","0","0","47","0","4","924201202"
"924201300","924201300","0","0","0","0","0","0","0","0","0","47","0","4","924201302"
"924201400","924201400","0","0","0","0","0","0","0","0","0","47","0","4","924201402"
"924202100","924202100","0","0","0","0","0","0","0","0","0","47","0","4","924202105"
"924202200","924202200","0","0","0","0","0","0","0","0","0","47","0","4","924202205"
"924202300","924202300","0","0","0","0","0","0","0","0","0","47","0","4","924202305"
"924202400","924202400","0","0","0","0","0","0","0","0","0","47","0","4","924202405"
"924203100","924203100","0","0","0","0","0","0","0","0","0","47","0","4","924203102"
"924203200","924203200","0","0","0","0","0","0","0","0","0","47","0","4","924203202"
"924203300","924203300","0","0","0","0","0","0","0","0","0","47","0","4","924203302"
"924203400","924203400","0","0","0","0","0","0","0","0","0","47","0","4","924203402"
"924210100","924010100","0","0","0","0","0","0","0","0","0","46","0","4","924080106"
"924210200","924010200","0","0","0","0","0","0","0","0","0","46","0","4","924080206"
"924210300","924010300","0","0","0","0","0","0","0","0","0","46","0","4","924080306"
"924211100","924211100","0","0","0","0","0","0","0","0","0","47","0","4","924211102"
"924211200","924211200","0","0","0","0","0","0","0","0","0","47","0","4","924211202"
"924211300","924211300","924211303","0","0","0","0","0","4","0","0","47","0","4","924211302"
"924211400","924211400","924211403","0","0","0","0","0","4","0","0","47","0","4","924211402"
"924212100","924212100","0","0","0","0","0","0","0","0","0","47","0","4","924212105"
"924212200","924212200","0","0","0","0","0","0","0","0","0","47","0","4","924212205"
"924212300","924212300","924212306","0","0","0","0","0","4","0","0","47","0","4","924212305"
"924212400","924212400","924212406","0","0","0","0","0","4","0","0","47","0","4","924212405"
"924213100","924213100","0","0","0","0","0","0","0","0","0","47","0","4","924213102"
"924213200","924213200","0","0","0","0","0","0","0","0","0","47","0","4","924213202"
"924213300","924213300","924213303","0","0","0","0","0","4","0","0","47","0","4","924213302"
"924213400","924213400","924213403","0","0","0","0","0","4","0","0","47","0","4","924213402"
"925010100","925010100","0","0","0","0","0","0","0","0","0","46","0","4","924080106"
"925010200","925010200","0","0","0","0","0","0","0","0","0","46","0","4","924080206"
"925010300","925010300","0","0","0","0","0","0","0","0","0","46","0","4","924080306"
"925011100","925011100","0","0","0","0","0","0","0","0","0","47","0","4","925011102"
"925011200","925011200","0","0","0","0","0","0","0","0","0","47","0","4","925011202"
"925011300","925011300","0","0","0","0","0","0","0","0","0","47","0","4","925011302"
"925011400","925011400","0","0","0","0","0","0","0","0","0","47","0","4","925011402"
"925012100","925012100","0","0","0","0","0","0","0","0","0","47","0","4","925012104"
"925012200","925012200","0","0","0","0","0","0","0","0","0","47","0","4","925012204"
"925012300","925012300","0","0","0","0","0","0","0","0","0","47","0","4","925012304"
"925012400","925012400","0","0","0","0","0","0","0","0","0","47","0","4","925012404"
"925013100","925013100","0","0","0","0","0","0","0","0","0","47","0","4","925013102"
"925013200","925013200","0","0","0","0","0","0","0","0","0","47","0","4","925013202"
"925013300","925013300","0","0","0","0","0","0","0","0","0","47","0","4","925013302"
"925013400","925013400","0","0","0","0","0","0","0","0","0","47","0","4","925013402"
