242efe5d6868e517d5280e2c60295fa17be35ec5defa1263524d4bf68aa9096a,4ca754c4bdfbf0b814a0f67d831b477adf9f507411bbc00a2d075e95dd256f93,2edc65ab73a4bb6da6721e7698ec8165afede95cd0e520511502d77fcf810041,e7889b08172bcd1e0f98bbbb47402dac3e31eb0c668a071c32f213d12ae31807,24c28c67f8285cdefe6ca6ca8e9f257c09c94729bab455c8920b71f48fd7aa05,58430630a9b6c0bb7da2e18326dd0543cf4e94e29962a32b1a08ba69fac5549b,5eed272b7a39437832102945b45463fabf44335f6c9fc6f0524eaf35e1b0fd68,b8da1c19c7331c65d29c1bee387468de36d0be39d45b96d265ee6adb512faf35,1f178995801d74307f67dab2bc0a0a736fe543c9c4fcbd33eaa52b75afc09cee,fb3082a49171478492f5c36a77c35b98c0748aba736d48d15070aa4f498b1a60,6e532cc3bfbb5adc6aa600fc6f3dbf8fd2f44d636592e655129199c7fcc25239,ea0ed47817a831e9bf344f5b4be42db8679fd599807b0eaf70d008a71f845896,9850f79ec1e3201b5b41451d568a05abf02e9e667051ab5014d351255b2bd0e1,4a3c283433adc7ab7024885e4ebe62ab092c8ba8a0ffa43a230bbca148a18062,191284f43ba188c42083fd14234d1cb9f923a6d381d815131dc9ec45109743c1,456db485fc64ec8622da954ba33d0e1224a1b07beeaaf70e3a28acd194378cf7,aa749294e6bda8b4f0de1cdf3f4e097e480bf55e377da9349f64a92b9a806838,3d93ee8d4b36c7b9f6c3f9d550f496594cbf7d8ffb50ada4c42ee4fe3ae99e4f,775644ec07cb714f7c1258e2aa42b273480d0200c74e27c69d3214d934bf7728,55db0d87b90167c6001f3b6b4ca3714e5f5aef2e34611244c96b1e428dbc907a,8745c7f9705e38cd47e59e6b3be9039d57ec97d36d26cac57c1f011362850d12,bbcd2cdbc998e4575b42c9cca64acd244de47f1f845bcaaae424534a801b587a,a82045b292a54b23a274898ab28bfddb7d32b21f4da2e856a8b37ef1cf4ae874,52e3aa3ccbbb2b85f002e97d28a947a60ea27b6294e3a6e680f5a90aefb34d6f,ccdac1fc4d2e2de54013e52cf88a66623dfa03138ebc3c9f8ec6ccc8a03094f8,b21ab5c366e14e98e23d29f9b249cb5d9348c908e3cc36b78dfe525e450ca50b
"4","0","0","0","0","0","0","0","0","0","0","0","125015","0","0","0","0","0","0","0","100","0","0","0","3","1004540107"
"4","0","0","0","0","0","0","0","0","0","0","0","115554","0","0","0","0","0","0","0","100","0","0","0","3","1004540108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004540109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004540110"
"2","2","0","0","4","0","0","60452","0","2","60452","34","60452","0","0","0","0","0","0","3","33","33","0","0","2","1004610101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004610102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004610103"
"2","0","0","0","0","0","0","0","0","0","0","0","31135","0","0","0","0","0","0","0","100","0","0","0","1","1004620101"
"2","0","0","0","0","0","0","0","0","0","0","0","31023","0","0","0","0","0","0","0","100","0","0","0","1","1004620102"
"2","2","0","0","6","0","0","60452","0","2","60452","34","60452","0","0","0","0","0","0","5","33","33","0","0","4","1004620103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004620104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004620105"
"2","0","0","0","0","0","0","0","0","0","0","0","31135","0","0","0","0","0","0","0","100","0","0","0","1","1004630101"
"2","2","0","0","8","0","0","60452","0","2","60452","34","60452","0","0","0","0","0","0","5","33","33","0","0","2","1004630102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004630103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004630104"
"2","0","0","0","0","0","0","0","0","0","0","0","31135","0","0","0","0","0","0","0","100","0","0","0","3","1004640101"
"2","0","0","0","0","0","0","0","0","0","0","0","60452","0","0","0","0","0","0","0","100","0","0","0","675","1004640102"
"4","0","0","0","0","0","0","0","0","0","0","0","115077","0","0","0","0","0","0","0","100","0","0","0","3","1004640103"
"4","0","0","0","0","0","0","0","0","0","0","0","125016","0","0","0","0","0","0","0","100","0","0","0","3","1004640104"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1004640105"
"4","0","0","0","0","0","0","0","0","0","0","0","115586","0","0","0","0","0","0","0","100","0","0","0","3","1004640106"
"4","0","0","0","0","0","0","0","0","0","0","0","115585","0","0","0","0","0","0","0","100","0","0","0","3","1004640107"
"4","0","0","0","0","0","0","0","0","0","0","0","115225","0","0","0","0","0","0","0","100","0","0","0","3","1004640108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004640109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004640110"
"2","2","0","0","4","0","0","60462","0","2","60462","34","60462","0","0","0","0","0","0","3","33","33","0","0","2","1004710101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004710102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004710103"
"2","0","0","0","0","0","0","0","0","0","0","0","31056","0","0","0","0","0","0","0","100","0","0","0","1","1004720101"
"2","0","0","0","0","0","0","0","0","0","0","0","31040","0","0","0","0","0","0","0","100","0","0","0","1","1004720102"
"2","2","0","0","6","0","0","60462","0","2","60462","34","60462","0","0","0","0","0","0","5","33","33","0","0","4","1004720103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004720104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004720105"
"2","0","0","0","0","0","0","0","0","0","0","0","31056","0","0","0","0","0","0","0","100","0","0","0","1","1004730101"
"2","2","0","0","8","0","0","60462","0","2","60462","34","60462","0","0","0","0","0","0","5","33","33","0","0","2","1004730102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004730103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004730104"
"2","0","0","0","0","0","0","0","0","0","0","0","31056","0","0","0","0","0","0","0","100","0","0","0","3","1004740101"
"2","0","0","0","0","0","0","0","0","0","0","0","60462","0","0","0","0","0","0","0","100","0","0","0","675","1004740102"
"4","0","0","0","0","0","0","0","0","0","0","0","115136","0","0","0","0","0","0","0","100","0","0","0","3","1004740103"
"4","0","0","0","0","0","0","0","0","0","0","0","115196","0","0","0","0","0","0","0","100","0","0","0","3","1004740104"
"4","0","0","0","0","0","0","0","0","0","0","0","115433","0","0","0","0","0","0","0","100","0","0","0","3","1004740105"
"4","0","0","0","0","0","0","0","0","0","0","0","115315","0","0","0","0","0","0","0","100","0","0","0","3","1004740106"
"4","0","0","0","0","0","0","0","0","0","0","0","115165","0","0","0","0","0","0","0","100","0","0","0","3","1004740107"
"4","0","0","0","0","0","0","0","0","0","0","0","115584","0","0","0","0","0","0","0","100","0","0","0","3","1004740108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004740109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004740110"
"2","2","0","0","4","0","0","60472","0","2","60472","34","60472","0","0","0","0","0","0","3","33","33","0","0","2","1004810101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004810102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004810103"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","1","1004820101"
"2","0","0","0","0","0","0","0","0","0","0","0","31013","0","0","0","0","0","0","0","100","0","0","0","1","1004820102"
"2","2","0","0","6","0","0","60472","0","2","60472","34","60472","0","0","0","0","0","0","5","33","33","0","0","4","1004820103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004820104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004820105"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","1","1004830101"
"2","2","0","0","8","0","0","60472","0","2","60472","34","60472","0","0","0","0","0","0","5","33","33","0","0","2","1004830102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004830103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004830104"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","3","1004840101"
"2","0","0","0","0","0","0","0","0","0","0","0","60472","0","0","0","0","0","0","0","100","0","0","0","675","1004840102"
"4","0","0","0","0","0","0","0","0","0","0","0","125017","0","0","0","0","0","0","0","100","0","0","0","3","1004840103"
"4","0","0","0","0","0","0","0","0","0","0","0","125226","0","0","0","0","0","0","0","100","0","0","0","3","1004840104"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1004840105"
"4","0","0","0","0","0","0","0","0","0","0","0","115616","0","0","0","0","0","0","0","100","0","0","0","3","1004840106"
"4","0","0","0","0","0","0","0","0","0","0","0","115225","0","0","0","0","0","0","0","100","0","0","0","3","1004840107"
"4","0","0","0","0","0","0","0","0","0","0","0","115615","0","0","0","0","0","0","0","100","0","0","0","3","1004840108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004840109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004840110"
"2","2","0","0","4","0","0","60482","0","2","60482","34","60482","0","0","0","0","0","0","3","33","33","0","0","2","1004910101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1004910102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1004910103"
"2","0","0","0","0","0","0","0","0","0","0","0","31112","0","0","0","0","0","0","0","100","0","0","0","1","1004920101"
"2","0","0","0","0","0","0","0","0","0","0","0","31036","0","0","0","0","0","0","0","100","0","0","0","1","1004920102"
"2","2","0","0","6","0","0","60482","0","2","60482","34","60482","0","0","0","0","0","0","5","33","33","0","0","4","1004920103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1004920104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1004920105"
"2","0","0","0","0","0","0","0","0","0","0","0","31112","0","0","0","0","0","0","0","100","0","0","0","1","1004930101"
"2","2","0","0","8","0","0","60482","0","2","60482","34","60482","0","0","0","0","0","0","5","33","33","0","0","2","1004930102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1004930103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1004930104"
"2","0","0","0","0","0","0","0","0","0","0","0","31112","0","0","0","0","0","0","0","100","0","0","0","3","1004940101"
"2","0","0","0","0","0","0","0","0","0","0","0","60482","0","0","0","0","0","0","0","100","0","0","0","675","1004940102"
"4","0","0","0","0","0","0","0","0","0","0","0","125017","0","0","0","0","0","0","0","100","0","0","0","3","1004940103"
"4","0","0","0","0","0","0","0","0","0","0","0","115557","0","0","0","0","0","0","0","100","0","0","0","3","1004940104"
"4","0","0","0","0","0","0","0","0","0","0","0","115077","0","0","0","0","0","0","0","100","0","0","0","3","1004940105"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1004940106"
"4","0","0","0","0","0","0","0","0","0","0","0","115586","0","0","0","0","0","0","0","100","0","0","0","3","1004940107"
"4","0","0","0","0","0","0","0","0","0","0","0","115615","0","0","0","0","0","0","0","100","0","0","0","3","1004940108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1004940109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1004940110"
"2","2","0","0","4","0","0","60492","0","2","60492","34","60492","0","0","0","0","0","0","3","33","33","0","0","2","1005010101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1005010102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1005010103"
"2","0","0","0","0","0","0","0","0","0","0","0","31141","0","0","0","0","0","0","0","100","0","0","0","1","1005020101"
"2","0","0","0","0","0","0","0","0","0","0","0","31054","0","0","0","0","0","0","0","100","0","0","0","1","1005020102"
"2","2","0","0","6","0","0","60492","0","2","60492","34","60492","0","0","0","0","0","0","5","33","33","0","0","4","1005020103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1005020104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1005020105"
"2","0","0","0","0","0","0","0","0","0","0","0","31141","0","0","0","0","0","0","0","100","0","0","0","1","1005030101"
"2","2","0","0","8","0","0","60492","0","2","60492","34","60492","0","0","0","0","0","0","5","33","33","0","0","2","1005030102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1005030103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1005030104"
"2","0","0","0","0","0","0","0","0","0","0","0","31141","0","0","0","0","0","0","0","100","0","0","0","3","1005040101"
"2","0","0","0","0","0","0","0","0","0","0","0","60492","0","0","0","0","0","0","0","100","0","0","0","675","1005040102"
"4","0","0","0","0","0","0","0","0","0","0","0","126011","0","0","0","0","0","0","0","100","0","0","0","3","1005040103"
"4","0","0","0","0","0","0","0","0","0","0","0","115557","0","0","0","0","0","0","0","100","0","0","0","3","1005040104"
"4","0","0","0","0","0","0","0","0","0","0","0","125017","0","0","0","0","0","0","0","100","0","0","0","3","1005040105"
"4","0","0","0","0","0","0","0","0","0","0","0","115617","0","0","0","0","0","0","0","100","0","0","0","3","1005040106"
"4","0","0","0","0","0","0","0","0","0","0","0","115556","0","0","0","0","0","0","0","100","0","0","0","3","1005040107"
"4","0","0","0","0","0","0","0","0","0","0","0","115586","0","0","0","0","0","0","0","100","0","0","0","3","1005040108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1005040109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1005040110"
"2","2","0","0","4","0","0","60502","0","2","60502","34","60502","0","0","0","0","0","0","3","33","33","0","0","2","1005110101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1005110102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1005110103"
"2","0","0","0","0","0","0","0","0","0","0","0","31037","0","0","0","0","0","0","0","100","0","0","0","1","1005120101"
"2","0","0","0","0","0","0","0","0","0","0","0","31005","0","0","0","0","0","0","0","100","0","0","0","1","1005120102"
"2","2","0","0","6","0","0","60502","0","2","60502","34","60502","0","0","0","0","0","0","5","33","33","0","0","4","1005120103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1005120104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1005120105"
"2","0","0","0","0","0","0","0","0","0","0","0","31037","0","0","0","0","0","0","0","100","0","0","0","1","1005130101"
"2","2","0","0","8","0","0","60502","0","2","60502","34","60502","0","0","0","0","0","0","5","33","33","0","0","2","1005130102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1005130103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1005130104"
"2","0","0","0","0","0","0","0","0","0","0","0","31037","0","0","0","0","0","0","0","100","0","0","0","3","1005140101"
"2","0","0","0","0","0","0","0","0","0","0","0","60502","0","0","0","0","0","0","0","100","0","0","0","675","1005140102"
"4","0","0","0","0","0","0","0","0","0","0","0","115317","0","0","0","0","0","0","0","100","0","0","0","3","1005140103"
"4","0","0","0","0","0","0","0","0","0","0","0","115617","0","0","0","0","0","0","0","100","0","0","0","3","1005140104"
"4","0","0","0","0","0","0","0","0","0","0","0","115587","0","0","0","0","0","0","0","100","0","0","0","3","1005140105"
"4","0","0","0","0","0","0","0","0","0","0","0","125016","0","0","0","0","0","0","0","100","0","0","0","3","1005140106"
"4","0","0","0","0","0","0","0","0","0","0","0","115616","0","0","0","0","0","0","0","100","0","0","0","3","1005140107"
"4","0","0","0","0","0","0","0","0","0","0","0","115555","0","0","0","0","0","0","0","100","0","0","0","3","1005140108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1005140109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1005140110"
"2","2","0","0","4","0","0","60512","0","2","60512","34","60512","0","0","0","0","0","0","3","33","33","0","0","2","1005210101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1005210102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1005210103"
"2","0","0","0","0","0","0","0","0","0","0","0","31014","0","0","0","0","0","0","0","100","0","0","0","1","1005220101"
"2","0","0","0","0","0","0","0","0","0","0","0","31037","0","0","0","0","0","0","0","100","0","0","0","1","1005220102"
"2","2","0","0","6","0","0","60512","0","2","60512","34","60512","0","0","0","0","0","0","5","33","33","0","0","4","1005220103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1005220104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1005220105"
"2","0","0","0","0","0","0","0","0","0","0","0","31014","0","0","0","0","0","0","0","100","0","0","0","1","1005230101"
"2","2","0","0","8","0","0","60512","0","2","60512","34","60512","0","0","0","0","0","0","5","33","33","0","0","2","1005230102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1005230103"
