766a34d88cb5deaa577f199ceabb825aaf75f6ea88f7a98f159135f0ba5949fe,318190a00a6cd6d6e96bd92f18ba5b4bad15562c515d078de0a9341eda01f682,5c87b23c15823afb8add09e0f5ac350432da389c0f0c7a937e5154a567b9a1e7,24f2ce5d9d51a68810081080d96632b07c3c6eb89c1c7608f1882b78ad96c680,a17ef5b833c150a978f329dc725a609744e4d81c717d788d5466a6cf51a5f84f,c47a015fadc1798a4ab89b7c1f3d6503555f3c077536f21860b5d88d86158e79,a76c137682b61e0f75463c7ac48e5f444a6e10925c44f0cd650a5599beb6bdd8,fda9c055b2c87464c460c2107e97f8db392ca6f2ad547cee69f8f1357b31af9c,2e2ae8ad191790a2a3b9fb90661daafa925e7902b5245d0de88011778b6169d1,29351ea1ef7b2087e59e2931bf85f2bd0df9bdab62054f28e51e760e7a829054,494a0191eb7405f6957b871ff9fbaf6cbecba3ac4ebc5daecba64b1e63122018,188a85825f720c9609300e6645b7ff72573d92f012bfa1720331dfb55ca52550,eb197908a1986786f4eb30d911f4a940021d172c82a6267d0868a27e0c01132a,810dd93d97a878cae97b61f8c951c3f1a582d488ab927a2987de7ec978eed564,7f8ff282c4e14a1c4c32925953360a7453e8f95a759389fefed363dd3e49c2df
"1","0","10075","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81075003","2021/09/17 12:00:00","81075003","0","9016","2021/09/26 14:59:59","10075105"
"2","0","10075","0","601","ヨリ、アカリのシャドウを倒そう","0","6011","81075004","2021/09/17 12:00:00","81075004","0","9001","2021/09/26 14:59:59","10075106"
"6640000","0","10075","1","601","スペシャルバトルのボスのHPを5960000まで減らそう","0","6011","81075005","2021/09/17 12:00:00","81075005","1","9018","2021/09/26 14:59:59","10075111"
"9620000","0","10075","1","601","スペシャルバトルのボスのHPを2980000まで減らそう","0","6011","81075006","2021/09/17 12:00:00","81075006","1","9018","2021/09/26 14:59:59","10075113"
"1","0","10075","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81075007","2021/09/17 12:00:00","81075007","0","9016","2021/09/26 14:59:59","10075115"
"1","0","10075","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81075008","2021/09/17 12:00:00","81075008","0","9015","2021/09/26 14:59:59","10075118"
"1","0","10076","0","601","カオリ、ニノン、スズナのシャドウを倒そう","0","6011","81076001","2021/09/30 12:00:00","81076001","0","9001","2021/10/18 14:59:59","10076103"
"300000","0","10076","1","601","スペシャルバトルのボスのHPを31700000まで減らそう","0","6011","81076002","2021/09/30 12:00:00","81076002","1","9018","2021/10/18 14:59:59","10076104"
"600000","0","10076","1","601","スペシャルバトルのボスのHPを31400000まで減らそう","0","6011","81076003","2021/09/30 12:00:00","81076003","1","9018","2021/10/18 14:59:59","10076105"
"1","0","10076","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81076004","2021/09/30 12:00:00","81076004","0","9016","2021/10/18 14:59:59","10076106"
"11500000","0","10076","1","601","スペシャルバトルのボスのHPを20500000まで減らそう","0","6011","81076005","2021/09/30 12:00:00","81076005","1","9018","2021/10/18 14:59:59","10076107"
"21800000","0","10076","1","601","スペシャルバトルのボスのHPを10200000まで減らそう","0","6011","81076006","2021/09/30 12:00:00","81076006","1","9018","2021/10/18 14:59:59","10076108"
"1","0","10076","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81076007","2021/09/30 12:00:00","81076007","0","9016","2021/10/18 14:59:59","10076109"
"1","0","10076","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81076008","2021/09/30 12:00:00","81076008","0","9015","2021/10/18 14:59:59","10076110"
"35","0","10077","0","601","ゴーストミニオンズを35体倒そう","0","6011","81077001","2021/10/18 12:00:00","81077001","0","9014","2021/10/27 14:59:59","10077103"
"1670000","0","10077","1","601","スペシャルバトルのボスのHPを8130000まで減らそう","0","6011","81077002","2021/10/18 12:00:00","81077002","1","9018","2021/10/27 14:59:59","10077104"
"3330000","0","10077","1","601","スペシャルバトルのボスのHPを6470000まで減らそう","0","6011","81077003","2021/10/18 12:00:00","81077003","1","9018","2021/10/27 14:59:59","10077105"
"1","0","10077","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81077004","2021/10/18 12:00:00","81077004","0","9016","2021/10/27 14:59:59","10077106"
"6600000","0","10077","1","601","スペシャルバトルのボスのHPを3200000まで減らそう","0","6011","81077005","2021/10/18 12:00:00","81077005","1","9018","2021/10/27 14:59:59","10077111"
"8200000","0","10077","1","601","スペシャルバトルのボスのHPを1600000まで減らそう","0","6011","81077006","2021/10/18 12:00:00","81077006","1","9018","2021/10/27 14:59:59","10077113"
"1","0","10077","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81077007","2021/10/18 12:00:00","81077007","0","9016","2021/10/27 14:59:59","10077115"
"1","0","10077","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81077008","2021/10/18 12:00:00","81077008","0","9015","2021/10/27 14:59:59","10077118"
"6600000","0","10078","1","601","スペシャルバトルのボスのHPを88400000まで減らそう","0","6011","81078001","2021/10/31 12:00:00","81078001","1","9018","2021/11/18 14:59:59","10078103"
"13300000","0","10078","1","601","スペシャルバトルのボスのHPを81700000まで減らそう","0","6011","81078002","2021/10/31 12:00:00","81078002","1","9018","2021/11/18 14:59:59","10078104"
"1","0","10078","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81078003","2021/10/31 12:00:00","81078003","0","9016","2021/11/18 14:59:59","10078105"
"490","0","10078","0","601","アンチビースト・トリニティのバリアを破ろう","0","6011","81078004","2021/10/31 12:00:00","81078004","4","9014","2021/11/18 14:59:59","10078106"
"45000000","0","10078","1","601","スペシャルバトルのボスのHPを50000000まで減らそう","0","6011","81078005","2021/10/31 12:00:00","81078005","1","9018","2021/11/18 14:59:59","10078111"
"70000000","0","10078","1","601","スペシャルバトルのボスのHPを25000000まで減らそう","0","6011","81078006","2021/10/31 12:00:00","81078006","1","9018","2021/11/18 14:59:59","10078113"
"1","0","10078","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81078007","2021/10/31 12:00:00","81078007","0","9016","2021/11/18 14:59:59","10078115"
"1","0","10078","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","0","6011","81078008","2021/10/31 12:00:00","81078008","0","9015","2021/11/18 14:59:59","10078118"
"1500000","0","10079","1","601","スペシャルバトルのボスのHPを18700000まで減らそう","0","6011","81079001","2021/11/18 12:00:00","81079001","1","9018","2021/11/27 14:59:59","10079103"
"3100000","0","10079","1","601","スペシャルバトルのボスのHPを17100000まで減らそう","0","6011","81079002","2021/11/18 12:00:00","81079002","1","9018","2021/11/27 14:59:59","10079104"
"1","0","10079","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81079003","2021/11/18 12:00:00","81079003","0","9016","2021/11/27 14:59:59","10079105"
"6700000","0","10079","1","601","スペシャルバトルのボスのHPを13500000まで減らそう","0","6011","81079004","2021/11/18 12:00:00","81079004","1","9018","2021/11/27 14:59:59","10079106"
"8700000","0","10079","1","601","スペシャルバトルのボスのHPを11500000まで減らそう","0","6011","81079005","2021/11/18 12:00:00","81079005","1","9018","2021/11/27 14:59:59","10079107"
"1","0","10079","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81079006","2021/11/18 12:00:00","81079006","0","9016","2021/11/27 14:59:59","10079108"
"13870000","0","10079","1","601","スペシャルバトルのボスのHPを6330000まで減らそう","0","6011","81079007","2021/11/18 12:00:00","81079007","1","9018","2021/11/27 14:59:59","10079109"
"17040000","0","10079","1","601","スペシャルバトルのボスのHPを3160000まで減らそう","0","6011","81079008","2021/11/18 12:00:00","81079008","1","9018","2021/11/27 14:59:59","10079110"
"1","0","10079","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81079009","2021/11/18 12:00:00","81079009","0","9016","2021/11/27 14:59:59","10079111"
"1","0","10079","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81079010","2021/11/18 12:00:00","81079010","0","9015","2021/11/27 14:59:59","10079112"
"3","0","10080","0","601","ミヤコ、マヒル、リノのシャドウを倒そう","0","6011","81080001","2021/11/30 12:00:00","81080001","0","9001","2021/12/18 14:59:59","10080103"
"8800000","0","10080","1","601","スペシャルバトルのボスのHPを71200000まで減らそう","0","6011","81080002","2021/11/30 12:00:00","81080002","1","9018","2021/12/18 14:59:59","10080104"
"17600000","0","10080","1","601","スペシャルバトルのボスのHPを62400000まで減らそう","0","6011","81080003","2021/11/30 12:00:00","81080003","1","9018","2021/12/18 14:59:59","10080105"
"1","0","10080","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81080004","2021/11/30 12:00:00","81080004","0","9016","2021/12/18 14:59:59","10080106"
"44300000","0","10080","1","601","スペシャルバトルのボスのHPを35700000まで減らそう","0","6011","81080005","2021/11/30 12:00:00","81080005","1","9018","2021/12/18 14:59:59","10080107"
"62100000","0","10080","1","601","スペシャルバトルのボスのHPを17900000まで減らそう","0","6011","81080006","2021/11/30 12:00:00","81080006","1","9018","2021/12/18 14:59:59","10080108"
"1","0","10080","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81080007","2021/11/30 12:00:00","81080007","0","9016","2021/12/18 14:59:59","10080109"
"1","0","10080","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81080008","2021/11/30 12:00:00","81080008","0","9015","2021/12/18 14:59:59","10080110"
"3600000","0","10081","1","601","スペシャルバトルのボスのHPを17400000まで減らそう","0","6011","81081001","2021/12/17 12:00:00","81081001","1","9018","2021/12/26 14:59:59","10081103"
"7300000","0","10081","1","601","スペシャルバトルのボスのHPを13700000まで減らそう","0","6011","81081002","2021/12/17 12:00:00","81081002","1","9018","2021/12/26 14:59:59","10081104"
"1","0","10081","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81081003","2021/12/17 12:00:00","81081003","0","9016","2021/12/26 14:59:59","10081105"
"3","0","10081","0","601","アキノ、ユカリ、サレンのシャドウを倒そう","0","6011","81081004","2021/12/17 12:00:00","81081004","0","9001","2021/12/26 14:59:59","10081106"
"14280000","0","10081","1","601","スペシャルバトルのボスのHPを6720000まで減らそう","0","6011","81081005","2021/12/17 12:00:00","81081005","1","9018","2021/12/26 14:59:59","10081107"
"17640000","0","10081","1","601","スペシャルバトルのボスのHPを3360000まで減らそう","0","6011","81081006","2021/12/17 12:00:00","81081006","1","9018","2021/12/26 14:59:59","10081108"
"1","0","10081","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81081007","2021/12/17 12:00:00","81081007","0","9016","2021/12/26 14:59:59","10081109"
"1","0","10081","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81081008","2021/12/17 12:00:00","81081008","0","9015","2021/12/26 14:59:59","10081110"
"20","0","10082","0","601","ハイオークを20体倒そう","0","6011","81082001","2021/12/31 12:00:00","81082001","0","9014","2022/01/18 14:59:59","10082103"
"5600000","0","10082","1","601","スペシャルバトルのボスのHPを27400000まで減らそう","0","6011","81082002","2021/12/31 12:00:00","81082002","1","9018","2022/01/18 14:59:59","10082106"
"11200000","0","10082","1","601","スペシャルバトルのボスのHPを21800000まで減らそう","0","6011","81082003","2021/12/31 12:00:00","81082003","1","9018","2022/01/18 14:59:59","10082107"
"1","0","10082","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81082004","2021/12/31 12:00:00","81082004","0","9016","2022/01/18 14:59:59","10082108"
"22200000","0","10082","1","601","スペシャルバトルのボスのHPを10800000まで減らそう","0","6011","81082005","2021/12/31 12:00:00","81082005","1","9018","2022/01/18 14:59:59","10082109"
"27600000","0","10082","1","601","スペシャルバトルのボスのHPを5400000まで減らそう","0","6011","81082006","2021/12/31 12:00:00","81082006","1","9018","2022/01/18 14:59:59","10082110"
"1","0","10082","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81082007","2021/12/31 12:00:00","81082007","0","9016","2022/01/18 14:59:59","10082111"
"1","0","10082","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81082008","2021/12/31 12:00:00","81082008","0","9015","2022/01/18 14:59:59","10082112"
"1450000","0","10083","1","601","スペシャルバトルのボスのHPを17300000まで減らそう","0","6011","81083001","2022/01/18 12:00:00","81083001","1","9018","2022/01/27 14:59:59","10083103"
"2850000","0","10083","1","601","スペシャルバトルのボスのHPを15900000まで減らそう","0","6011","81083002","2022/01/18 12:00:00","81083002","1","9018","2022/01/27 14:59:59","10083104"
"1","0","10083","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81083003","2022/01/18 12:00:00","81083003","0","9016","2022/01/27 14:59:59","10083105"
"6350000","0","10083","1","601","スペシャルバトルのボスのHPを12400000まで減らそう","0","6011","81083004","2022/01/18 12:00:00","81083004","1","9018","2022/01/27 14:59:59","10083106"
"8350000","0","10083","1","601","スペシャルバトルのボスのHPを10400000まで減らそう","0","6011","81083005","2022/01/18 12:00:00","81083005","1","9018","2022/01/27 14:59:59","10083107"
"1","0","10083","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81083006","2022/01/18 12:00:00","81083006","0","9016","2022/01/27 14:59:59","10083108"
"13120000","0","10083","1","601","スペシャルバトルのボスのHPを5630000まで減らそう","0","6011","81083007","2022/01/18 12:00:00","81083007","1","9018","2022/01/27 14:59:59","10083109"
"15940000","0","10083","1","601","スペシャルバトルのボスのHPを2810000まで減らそう","0","6011","81083008","2022/01/18 12:00:00","81083008","1","9018","2022/01/27 14:59:59","10083110"
"1","0","10083","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81083009","2022/01/18 12:00:00","81083009","0","9016","2022/01/27 14:59:59","10083111"
"1","0","10083","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81083010","2022/01/18 12:00:00","81083010","0","9015","2022/01/27 14:59:59","10083112"
"4","0","10084","0","601","ゴーレムとブルーゴーレムを倒そう","0","6011","81084001","2022/01/31 12:00:00","81084001","0","9001","2022/02/24 14:59:59","10084103"
"10","0","10084","0","601","シャドウを10体倒そう","0","6011","81084002","2022/01/31 12:00:00","81084002","0","9014","2022/02/24 14:59:59","10084104"
"2350000","0","10084","1","601","グレーターゴーレムのHPを4650000まで減らそう","0","6011","81084003","2022/01/31 12:00:00","81084003","1","9018","2022/02/24 14:59:59","10084105"
