b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3
"カスミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","カスミのピュアメモリーピース","1","32013","18","0","0","1022111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32014"
"ミサトの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ミサトのピュアメモリーピース","1","32015","18","0","0","6120211","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32015"
"スズナの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","スズナのピュアメモリーピース","1","32016","18","0","0","2222111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32016"
"カオリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","カオリのピュアメモリーピース","1","32017","18","0","0","1004111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32017"
"イオの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","イオのピュアメモリーピース","1","32018","18","0","0","104111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32018"
"ミミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ミミのピュアメモリーピース","1","32020","18","0","0","6161111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32020"
"クルミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","クルミのピュアメモリーピース","1","32021","18","0","0","1282111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32021"
"ヨリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ヨリのピュアメモリーピース","1","32022","18","0","0","7481111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32022"
"アヤネの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","アヤネのピュアメモリーピース","1","32023","18","0","0","64111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32023"
"スズメの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","スズメのピュアメモリーピース","1","32025","18","0","0","2222211","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32025"
"リンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","リンのピュアメモリーピース","1","32026","18","0","0","8194111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32026"
"エリコの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","エリコのピュアメモリーピース","1","32027","18","0","0","381111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32027"
"サレンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","サレンのピュアメモリーピース","1","32028","18","0","0","2083111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32028"
"ノゾミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ノゾミのピュアメモリーピース","1","32029","18","0","0","4424111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32029"
"ニノンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ニノンのピュアメモリーピース","1","32030","18","0","0","4144111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32030"
"シノブの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","シノブのピュアメモリーピース","1","32031","18","0","0","2144111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32031"
"アキノの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","アキノのピュアメモリーピース","1","32032","18","0","0","11111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32032"
"マヒルの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","マヒルのピュアメモリーピース","1","32033","18","0","0","6051111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32033"
"ユカリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ユカリのピュアメモリーピース","1","32034","18","0","0","7210111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32034"
"キョウカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","キョウカのピュアメモリーピース","1","32036","18","0","0","1174111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32036"
"トモの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","トモのピュアメモリーピース","1","32037","18","0","0","3464111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32037"
"シオリの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","シオリのピュアメモリーピース","1","32038","18","0","0","2104111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32038"
"アオイの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","アオイのピュアメモリーピース","1","32040","18","0","0","4111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32040"
"チカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","チカのピュアメモリーピース","1","32042","18","0","0","3110111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32042"
"マコトの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","マコトのピュアメモリーピース","1","32043","18","0","0","6014111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32043"
"イリヤの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","イリヤのピュアメモリーピース","1","32044","18","0","0","181111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32044"
"クウカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","クウカのピュアメモリーピース","1","32045","18","0","0","1202111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32045"
"タマキの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","タマキのピュアメモリーピース","1","32046","18","0","0","3060111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32046"
"ジュンの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ジュンのピュアメモリーピース","1","32047","18","0","0","2172111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32047"
"ミフユの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ミフユのピュアメモリーピース","1","32048","18","0","0","6152111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32048"
"シズルの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","シズルのピュアメモリーピース","1","32049","18","0","0","2122111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32049"
"ミサキの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ミサキのピュアメモリーピース","1","32050","18","0","0","6120111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32050"
"ミツキの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ミツキのピュアメモリーピース","1","32051","18","0","0","6132111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32051"
"リマの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","リマのピュアメモリーピース","1","32052","18","0","0","8160111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32052"
"モニカの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","モニカのピュアメモリーピース","1","32053","18","0","0","6441111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32053"
"ツムギの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","ツムギのピュアメモリーピース","1","32054","18","0","0","3262111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32054"
"アユミの純真なる記憶の断片が封印されたアイテム。一定数集めると、キャラの最奥に秘められた真の力を解き放つ。","アユミのピュアメモリーピース","1","32055","18","0","0","72111","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","32055"
