40f387155230b234850893cb255cc9d8ce143b86b262fbb765a55327b4f425ad,649c8405733caf756bdaa41dd3161e4d90b87093740dd8c1c73315f68a16e67b,397442e16da6985725f80bcd9a4aa65bb4760ed1339a42245ced40d487054b66,4b854180e562e7ed88a837d74bc7636810a26ccf7fd1e557ff4f78a6e38d66c0,9b31f187218acf4994f9f2b9fd4ba8f0e5919cecb0cfaf52a61e0e57ed95d2d1,9c0058cf55265fd88b4a196a3e0038669e17c8ea999bbdc3ec1f10ede9eaf0f0,8e31f4ea34dd645e2c08577d5959b5b4bd1c8f4b6400af3005762490aeccf1b3,3229acf01478b5ab84c19b8e1910cffe6fa123b00df303fb3f3451f520e61d8b,bf253693bd50f1a06b2e8a2ea15cacd759dbc66ba0a13187724a2d890e877e5f,ac11203e9139099b425dbc3e6b047389502bda9293bc279cef76bbcbd73bc47e,0d2c7f5a1e22de9a0af907d5a4ade4bf06e95eb4e727fbca07b388f5db7c4b90,7628d8cf9339632374e42b1058ad18893de8f5f1bc76c247dea1f659fab1fd9a,9753f56d8248217b50302d059d671a9890b7884c2f76c1aaedbdb90b3fd5a70b,c66da56a16f6bc618236852195e77194ce2aea62c86e27f35a4608ceb09a0402,1a49f1e1be629eeaa44d9e314a876c54d64eed0a89c8d3e88715c151bb59cec7,6401ecd3f0a5ef0fa5d354d00bda3c848764f0ac228dd67776b5f34e2f89193b,98120d0407e9cb718986e44116659670a7f2fa60da552063be341ad381801092,c596c41fa8a3cffb1ed2d2f5ff2482e10951b1376cb2848114b3de986ae2a9b6,7a5f5b995729cd29b2ebe1c3f2d47cfdba2bce9b280f4e2f031698c34c699208,27ec748b0919af68d541c95b0b2ce5269ea9a39f2720f59726d319b3e4b521cb,f98b1bd81e68129ee93affcd086790e8695d42cc7b4d57d54600069ac46c87c3,83c48f0ce15233ac394732189aad2271e581659171c33e938d8337b21705ecd8,c012040d67e34d11ba2de80bf8285794d6b4a2096c9e2903f9cd02a650221e4b,ec29dabeb159fabe58f8ea7b8759fb3c375b7531b9683e2c38bba5693a610f63,aa5d0749e4d515e5e5668a0b43dfaa8f71fa53a71fff0ce674cea55d9e19e2f1,592e2a37ee08b0fe2e08ecc1f201220686eb257c032c96e334e0afe4fbd42fb6,e820fe039256666287c6301c83544521e7eda46d90f0cd3956030fe73e8815fb,9682694957f2bfa6bb1219613c6c464c5df5137701117000fc3a13714948a98a,7804052748dc8bc0594872a780602b3223415ed66e2711638210d37cae1a6c39,89e2d7c694e6face82d439d1ab4bb4f65ac80600f02eae79d54e54236dbdf0b0,f80e1207be347b86b399745699a027ef8caf1f79398022bd203565299ccf0838,ab36514e06c3836fc78efca3441b3e63f53b714430f003c95a2e971f126a4c4f,e7720958a42b058cfca8a4dbf2f68b941d72698804ca45f02fa7e6e1fa45c656,887395311175622436e5a3bf7db6b5c3042e5afeadadc1d807b7dcd7fa6a5a1b,e867887e78057610b1f194cf0d83334b451f81c255e37d70e1914c2ca6d88f34,d283f91e7f4f95b1ea020364ea9c2efb534fd38c02e45ab603253fe2b2644c14,e2cc421412277a786cda331fd9a30ee42b5bde405bf2dc07fbc0b8084b13bace,32845014da224cb3cd10ab6d8f4955f902644197ecaec89d5bd33408bc7f489e,29f10327a34ad776e28ea8967285359daf86336fcb4a44b760e040de8df8bcab,e57c5ac3b1e3c098ebcededb8df011d8170ccfc1dd1f30ae28042dbd5fdef938
"30","0","0","0","0","8","1","0","8","10","0","8","7","8","10","8","0","8","8","8","0","1","670080008","200000006","1","8","542","82","8","8","10","200800","0","8","8","8","8","8","8","0"
"30","0","0","0","0","9","1","0","9","11","0","9","8","9","10","9","0","9","9","9","0","1","670080009","200000006","1","9","596","91","9","9","10","200800","0","9","9","9","9","9","9","0"
"30","0","0","0","0","10","1","0","10","12","0","10","9","10","10","10","0","10","10","10","0","1","670080010","200000006","1","10","650","100","10","10","10","200800","0","10","10","10","10","10","10","0"
"30","0","0","0","0","11","1","0","11","13","0","11","9","11","10","11","0","11","11","11","0","1","670080011","200000006","1","11","705","109","11","11","10","200800","0","11","11","11","11","11","11","0"
"30","0","0","0","0","12","1","0","12","15","0","12","10","12","10","12","0","12","12","12","0","1","670080012","200000006","1","12","760","119","12","12","10","200800","0","12","12","12","12","12","12","0"
"30","0","0","0","0","13","1","0","13","15","0","13","11","13","10","13","0","13","13","13","0","1","670080013","200000006","1","13","814","127","13","13","10","200800","0","13","13","13","13","13","13","0"
"30","0","0","0","0","14","1","0","14","16","0","14","11","14","10","14","0","14","14","14","0","1","670080014","200000006","1","14","868","136","14","14","10","200800","0","14","14","14","14","14","14","0"
"30","0","0","0","0","15","1","0","15","17","0","15","12","15","10","15","0","15","15","15","0","1","670080015","200000006","1","15","922","145","15","15","10","200800","0","15","15","15","15","15","15","0"
"30","0","0","0","0","16","1","0","16","18","0","16","12","16","10","16","0","16","16","16","0","1","670080016","200000006","1","16","1003","163","16","16","10","200800","0","16","16","16","16","16","16","0"
"30","0","0","0","0","17","1","0","17","18","0","17","12","17","10","17","0","17","17","17","0","1","670080017","200000006","1","17","1084","181","17","17","10","200800","0","17","17","17","17","17","17","0"
"30","0","0","0","0","18","1","0","18","18","0","18","13","18","10","18","0","18","18","18","0","1","670080018","200000006","1","18","1529","219","18","18","10","200800","0","18","18","18","18","18","18","0"
"30","0","0","0","0","19","1","0","19","18","0","19","13","19","10","19","0","19","19","19","0","1","670080019","200000006","1","19","1748","236","19","19","10","200800","0","19","19","19","19","19","19","0"
"30","0","0","0","0","20","1","0","20","20","0","20","13","20","10","20","0","20","20","20","0","1","670080020","200000006","1","20","1844","248","20","20","10","200800","0","20","20","20","20","20","20","0"
"30","0","0","0","0","21","1","0","21","22","0","21","15","21","10","21","0","21","21","21","0","1","670080021","200000006","1","21","2104","275","21","21","10","200800","0","21","21","21","21","21","21","0"
"30","0","0","0","0","22","1","0","22","24","0","22","17","22","10","22","0","22","22","22","0","1","670080022","200000006","1","22","2364","300","22","22","10","200800","0","22","22","22","22","22","22","0"
"30","0","0","0","0","23","1","0","23","26","0","23","18","23","10","23","0","23","23","23","0","1","670080023","200000006","1","23","2625","326","23","23","10","200800","0","23","23","23","23","23","23","0"
"30","0","0","0","0","24","1","0","24","28","0","24","20","24","10","24","0","24","24","24","0","1","670080024","200000006","1","24","2885","352","24","24","10","200800","0","24","24","24","24","24","24","0"
"30","0","0","0","0","25","1","0","25","29","0","25","21","25","10","25","0","25","25","25","0","1","670080025","200000006","1","25","3186","355","25","25","10","200800","0","25","25","25","25","25","25","0"
"30","0","0","0","0","26","1","0","26","29","0","26","21","26","10","26","0","26","26","26","0","1","670080026","200000006","1","26","3487","359","26","26","10","200800","0","26","26","26","26","26","26","0"
"30","0","0","0","0","27","1","0","27","30","0","27","21","27","10","27","0","27","27","27","0","1","670080027","200000006","1","27","3788","386","27","27","10","200800","0","27","27","27","27","27","27","0"
"30","0","0","0","0","28","1","0","28","30","0","28","21","28","10","28","0","28","28","28","0","1","670080028","200000006","1","28","4089","413","28","28","10","200800","0","28","28","28","28","28","28","0"
"30","0","0","0","0","29","1","0","29","31","0","29","22","29","10","29","0","29","29","29","0","1","670080029","200000006","1","29","4390","439","29","29","10","200800","0","29","29","29","29","29","29","0"
"30","0","0","0","0","30","1","0","30","31","0","30","22","30","10","30","0","30","30","30","0","1","670080030","200000006","1","30","4691","466","30","30","10","200800","0","30","30","30","30","30","30","0"
"30","0","0","0","0","31","1","0","31","31","0","31","22","31","10","31","0","31","31","31","0","1","670080031","200000006","1","31","4991","493","31","31","10","200800","0","31","31","31","31","31","31","0"
"30","0","0","0","0","32","1","0","32","32","0","32","22","32","10","32","0","32","32","32","0","1","670080032","200000006","1","32","5292","520","32","32","10","200800","0","32","32","32","32","32","32","0"
"30","0","0","0","0","33","1","0","33","32","0","33","22","33","10","33","0","33","33","33","0","1","670080033","200000006","1","33","5594","547","33","33","10","200800","0","33","33","33","33","33","33","0"
"30","0","0","0","0","34","1","0","34","32","0","34","23","34","10","34","0","34","34","34","0","1","670080034","200000006","1","34","5894","574","34","34","10","200800","0","34","34","34","34","34","34","0"
"30","0","0","0","0","35","1","0","35","33","0","35","23","35","10","35","0","35","35","35","0","1","670080035","200000006","1","35","6195","601","35","35","10","200800","0","35","35","35","35","35","35","0"
"30","0","0","0","0","36","1","0","36","33","0","36","23","36","10","36","0","36","36","36","0","1","670080036","200000006","1","36","6496","628","36","36","10","200800","0","36","36","36","36","36","36","0"
"30","0","0","0","0","37","1","0","37","38","0","37","27","37","10","37","0","37","37","37","0","1","670080037","200000006","1","37","6685","688","37","37","10","200800","0","37","37","37","37","37","37","0"
"30","0","0","0","0","38","1","0","38","43","0","38","31","38","10","38","0","38","38","38","0","1","670080038","200000006","1","38","6873","749","38","38","10","200800","0","38","38","38","38","38","38","0"
"30","0","0","0","0","39","1","0","39","48","0","39","35","39","10","39","0","39","39","39","0","1","670080039","200000006","1","39","7061","809","39","39","10","200800","0","39","39","39","39","39","39","0"
"30","0","0","0","0","40","1","0","40","48","0","40","36","40","10","40","0","40","40","40","0","1","670080040","200000006","1","40","8772","949","40","40","10","200800","0","40","40","40","40","40","40","0"
"30","0","0","0","0","41","1","0","41","49","0","41","36","41","10","41","0","41","41","41","0","1","670080041","200000006","1","41","10484","1088","41","41","10","200800","0","41","41","41","41","41","41","0"
"30","0","0","0","0","42","1","0","42","50","0","42","36","42","10","42","0","42","42","42","0","1","670080042","200000006","1","42","10730","1049","42","42","10","200800","0","42","42","42","42","42","42","0"
"30","0","0","0","0","43","1","0","43","52","0","43","37","43","10","43","0","43","43","43","0","1","670080043","200000006","1","43","11327","1063","43","43","10","200800","0","43","43","43","43","43","43","0"
"30","0","0","0","0","44","1","0","44","53","0","44","38","44","10","44","0","44","44","44","0","1","670080044","200000006","1","44","11923","1077","44","44","10","200800","0","44","44","44","44","44","44","0"
"30","0","0","0","0","45","1","0","45","53","0","45","38","45","10","45","0","45","45","45","0","1","670080045","200000006","1","45","11969","1091","45","45","10","200800","0","45","45","45","45","45","45","0"
"30","0","0","0","0","46","1","0","46","57","0","46","43","46","10","46","0","46","46","46","0","1","670080046","200000006","1","46","12851","1115","46","46","10","200800","0","46","46","46","46","46","46","0"
"30","0","0","0","0","47","1","0","47","62","0","47","52","47","10","47","0","47","47","47","0","1","670080047","200000006","1","47","15043","1138","47","47","10","200800","0","47","47","47","47","47","47","0"
"30","0","0","0","0","48","1","0","48","67","0","48","61","48","10","48","0","48","48","48","0","1","670080048","200000006","1","48","17235","1362","48","48","10","200800","0","48","48","48","48","48","48","0"
"30","0","0","0","0","49","1","0","49","67","0","49","61","49","10","49","0","49","49","49","0","1","670080049","200000006","1","49","17435","1372","49","49","10","200800","0","49","49","49","49","49","49","0"
"30","0","0","0","0","50","1","0","50","71","0","50","64","50","10","50","0","50","50","50","0","1","670080050","200000006","1","50","17828","1438","50","50","10","200800","0","50","50","50","50","50","50","0"
"30","0","0","0","0","51","1","0","51","75","0","51","67","51","10","51","0","51","51","51","0","1","670080051","200000006","1","51","18221","1505","51","51","10","200800","0","51","51","51","51","51","51","0"
"30","0","0","0","0","52","1","0","52","79","0","52","70","52","10","52","0","52","52","52","0","1","670080052","200000006","1","52","18614","1572","52","52","10","200800","0","52","52","52","52","52","52","0"
"30","0","0","0","0","53","1","0","53","83","0","53","72","53","10","53","0","53","53","53","0","1","670080053","200000006","1","53","19007","1639","53","53","10","200800","0","53","53","53","53","53","53","0"
"30","0","0","0","0","54","1","0","54","88","0","54","75","54","10","54","0","54","54","54","0","1","670080054","200000006","1","54","19401","1705","54","54","10","200800","0","54","54","54","54","54","54","0"
"30","0","0","0","0","55","1","0","55","92","0","55","78","55","10","55","0","55","55","55","0","1","670080055","200000006","1","55","19794","1772","55","55","10","200800","0","55","55","55","55","55","55","0"
"30","0","0","0","0","56","1","0","56","96","0","56","81","56","10","56","0","56","56","56","0","1","670080056","200000006","1","56","20187","1838","56","56","10","200800","0","56","56","56","56","56","56","0"
"30","0","0","0","0","57","1","0","57","100","0","57","84","57","10","57","0","57","57","57","0","1","670080057","200000006","1","57","20580","1905","57","57","10","200800","0","57","57","57","57","57","57","0"
"30","0","0","0","0","58","1","0","58","104","0","58","87","58","10","58","0","58","58","58","0","1","670080058","200000006","1","58","20973","1971","58","58","10","200800","0","58","58","58","58","58","58","0"
"30","0","0","0","0","59","1","0","59","108","0","59","91","59","10","59","0","59","59","59","0","1","670080059","200000006","1","59","22714","2062","59","59","10","200800","0","59","59","59","59","59","59","0"
"30","0","0","0","0","60","1","0","60","113","0","60","95","60","10","60","0","60","60","60","0","1","670080060","200000006","1","60","24455","2153","60","60","10","200800","0","60","60","60","60","60","60","0"
"30","0","0","0","0","61","1","0","61","117","0","61","100","61","10","61","0","61","61","61","0","1","670080061","200000006","1","61","26196","2243","61","61","10","200800","0","61","61","61","61","61","61","0"
"30","0","0","0","0","62","1","0","62","117","0","62","100","62","10","62","0","62","62","62","0","1","670080062","200000006","1","62","26837","2343","62","62","10","200800","0","62","62","62","62","62","62","0"
"30","0","0","0","0","63","1","0","63","117","0","63","101","63","10","63","0","63","63","63","0","1","670080063","200000006","1","63","27477","2443","63","63","10","200800","0","63","63","63","63","63","63","0"
"30","0","0","0","0","64","1","0","64","117","0","64","101","64","10","64","0","64","64","64","0","1","670080064","200000006","1","64","28118","2542","64","64","10","200800","0","64","64","64","64","64","64","0"
"30","0","0","0","0","65","1","0","65","118","0","65","102","65","10","65","0","65","65","65","0","1","670080065","200000006","1","65","28759","2642","65","65","10","200800","0","65","65","65","65","65","65","0"
"30","0","0","0","0","66","1","0","66","118","0","66","102","66","10","66","0","66","66","66","0","1","670080066","200000006","1","66","29399","2742","66","66","10","200800","0","66","66","66","66","66","66","0"
"30","0","0","0","0","67","1","0","67","118","0","67","103","67","10","67","0","67","67","67","0","1","670080067","200000006","1","67","30040","2842","67","67","10","200800","0","67","67","67","67","67","67","0"
"30","0","0","0","0","68","1","0","68","118","0","68","103","68","10","68","0","68","68","68","0","1","670080068","200000006","1","68","30681","2941","68","68","10","200800","0","68","68","68","68","68","68","0"
"30","0","0","0","0","69","1","0","69","118","0","69","103","69","10","69","0","69","69","69","0","1","670080069","200000006","1","69","31321","3041","69","69","10","200800","0","69","69","69","69","69","69","0"
"30","0","0","0","0","70","1","0","70","118","0","70","104","70","10","70","0","70","70","70","0","1","670080070","200000006","1","70","31962","3141","70","70","10","200800","0","70","70","70","70","70","70","0"
"30","0","0","0","0","71","1","0","71","118","0","71","104","71","10","71","0","71","71","71","0","1","670080071","200000006","1","71","32603","3241","71","71","10","200800","0","71","71","71","71","71","71","0"
"30","0","0","0","0","1","1","0","1","8","0","1","5","1","10","1","0","1","1","1","0","1","670080101","200000006","1","1","789","62","1","1","10","200801","0","1","1","1","1","1","1","0"
"30","0","0","0","0","2","1","0","2","19","0","2","5","2","10","2","0","2","2","2","0","1","670080102","200000006","1","2","811","73","2","2","10","200801","0","2","2","2","2","2","2","0"
"30","0","0","0","0","3","1","0","3","10","0","3","7","3","10","3","0","3","3","3","0","1","670080103","200000006","1","3","833","83","3","3","10","200801","0","3","3","3","3","3","3","0"
"30","0","0","0","0","4","1","0","4","10","0","4","7","4","10","4","0","4","4","4","0","1","670080104","200000006","1","4","833","83","4","4","10","200801","0","4","4","4","4","4","4","0"
"30","0","0","0","0","5","1","0","5","10","0","5","7","5","10","5","0","5","5","5","0","1","670080105","200000006","1","5","837","91","5","5","10","200801","0","5","5","5","5","5","5","0"
"30","0","0","0","0","6","1","0","6","15","0","6","10","6","10","6","0","6","6","6","0","1","670080106","200000006","1","6","881","125","6","6","10","200801","0","6","6","6","6","6","6","0"
"30","0","0","0","0","7","1","0","7","17","0","7","11","7","10","7","0","7","7","7","0","1","670080107","200000006","1","7","991","143","7","7","10","200801","0","7","7","7","7","7","7","0"
"30","0","0","0","0","8","1","0","8","18","0","8","13","8","10","8","0","8","8","8","0","1","670080108","200000006","1","8","1102","160","8","8","10","200801","0","8","8","8","8","8","8","0"
"30","0","0","0","0","9","1","0","9","19","0","9","14","9","10","9","0","9","9","9","0","1","670080109","200000006","1","9","1212","177","9","9","10","200801","0","9","9","9","9","9","9","0"
"30","0","0","0","0","10","1","0","10","21","0","10","15","10","10","10","0","10","10","10","0","1","670080110","200000006","1","10","1323","195","10","10","10","200801","0","10","10","10","10","10","10","0"
"30","0","0","0","0","11","1","0","11","23","0","11","16","11","10","11","0","11","11","11","0","1","670080111","200000006","1","11","1434","213","11","11","10","200801","0","11","11","11","11","11","11","0"
"30","0","0","0","0","12","1","0","12","25","0","12","17","12","10","12","0","12","12","12","0","1","670080112","200000006","1","12","1545","231","12","12","10","200801","0","12","12","12","12","12","12","0"
"30","0","0","0","0","13","1","0","13","25","0","13","19","13","10","13","0","13","13","13","0","1","670080113","200000006","1","13","1656","247","13","13","10","200801","0","13","13","13","13","13","13","0"
"30","0","0","0","0","14","1","0","14","28","0","14","19","14","10","14","0","14","14","14","0","1","670080114","200000006","1","14","1766","265","14","14","10","200801","0","14","14","14","14","14","14","0"
"30","0","0","0","0","15","1","0","15","29","0","15","20","15","10","15","0","15","15","15","0","1","670080115","200000006","1","15","1876","283","15","15","10","200801","0","15","15","15","15","15","15","0"
