2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6
"600000468","100","620300139","0","0","0","0","0","0","4","2","60021","42001","0","0","1","0","0","0","1","1","0","101011","0","0","42001","0","523","0","620070039","36","10011006","0","0","0","0","600110422","61001010","0","620090039","2"
"600000469","100","620300140","0","0","0","0","0","0","4","2","60021","43001","0","0","1","0","0","0","1","1","0","101011","0","0","43001","0","538","0","620070040","36","10011006","0","0","0","0","600110432","61001010","0","620090040","2"
"600000470","100","620300141","0","0","0","0","0","0","4","2","60021","44001","0","0","1","0","0","0","1","1","0","101011","0","0","44001","0","551","0","620070041","36","10011006","0","0","0","0","600110442","61001010","0","620090041","2"
"600000471","100","620300142","0","0","0","0","0","0","4","2","60021","45001","0","0","1","0","0","0","1","1","0","101011","0","0","45001","0","565","0","620070042","36","10011006","0","0","0","0","600110452","61001010","0","620090042","2"
"600000472","100","620300143","0","0","0","0","0","0","4","2","60021","46001","0","0","1","0","0","0","1","1","0","101011","0","0","46001","0","574","0","620070043","36","10011006","0","0","0","0","600110462","61001010","0","620090043","2"
"600000473","100","620300144","0","0","0","0","0","0","4","2","60021","47001","0","0","1","0","0","0","1","1","0","101011","0","0","47001","0","577","0","620070044","36","10011006","0","0","0","0","600110472","61001010","0","620090044","2"
"600000474","100","620300145","0","0","0","0","0","0","4","2","60021","48001","0","0","1","0","0","0","1","1","0","101011","0","0","48001","0","587","0","620070045","36","10011006","0","0","0","0","600110482","61001010","0","620090045","2"
"600000475","100","620300146","0","0","0","0","0","0","4","2","60021","49001","0","0","1","0","0","0","1","1","0","101011","0","0","49001","0","598","0","620070046","36","10011007","0","0","0","0","600110492","61001010","0","620090046","2"
"600000476","100","620300147","0","0","0","0","0","0","4","2","60021","50001","0","0","1","0","0","0","1","1","0","101011","0","0","50001","0","614","0","620070047","36","10011007","0","0","0","0","600110502","61001010","0","620090047","2"
"600000477","100","620300148","0","0","0","0","0","0","4","2","60021","51001","0","0","1","0","0","0","1","1","0","101011","0","0","51001","0","621","0","620070048","36","10011007","0","0","0","0","600110512","61001010","0","620090048","2"
"600000478","100","620300149","0","0","0","0","0","0","4","2","60021","52001","0","0","1","0","0","0","1","1","0","101011","0","0","52001","0","629","0","620070049","36","10011007","0","0","0","0","600110522","61001010","0","620090049","2"
"600000479","100","620300150","0","0","0","0","0","0","4","2","60021","53001","0","0","1","0","0","0","1","1","0","101011","0","0","53001","0","640","0","620070050","36","10011007","0","0","0","0","600110532","61001010","0","620090050","2"
"600000480","100","620300151","0","0","0","0","0","0","4","2","60021","54001","0","0","1","0","0","0","1","1","0","101011","0","0","54001","0","647","0","620070051","36","10011007","0","0","0","0","600110542","61001010","0","620090051","2"
"600000481","100","620300152","0","0","0","0","0","0","4","2","60021","55001","0","0","1","0","0","0","1","1","0","101011","0","0","55001","0","652","0","620070052","36","10011007","0","0","0","0","600110552","61001010","0","620090052","2"
"600000482","100","620300153","0","0","0","0","0","0","4","2","60021","56001","0","0","1","0","0","0","1","1","0","101011","0","0","56001","0","659","0","620070053","36","10011007","0","0","0","0","600110562","61001010","0","620090053","2"
"600000483","100","620300154","0","0","0","0","0","0","4","2","60021","57001","0","0","1","0","0","0","1","1","0","101011","0","0","57001","0","662","0","620070054","36","10011007","0","0","0","0","600110572","61001010","0","620090054","2"
"600000484","100","620300155","0","0","0","0","0","0","4","2","60021","58001","0","0","1","0","0","0","1","1","0","101011","0","0","58001","0","667","0","620070055","36","10011007","0","0","0","0","600110582","61001010","0","620090055","2"
"600000485","100","620300156","0","0","0","0","0","0","4","2","60021","59001","0","0","1","0","0","0","1","1","0","101011","0","0","59001","0","679","0","620070056","36","10011007","0","0","0","0","600110592","61001010","0","620090056","2"
"600000486","100","620300157","0","0","0","0","0","0","4","2","60021","60001","0","0","1","0","0","0","1","1","0","101011","0","0","60001","0","683","0","620070057","36","10011007","0","0","0","0","600110602","61001010","0","620090057","2"
"600000487","100","620300158","0","0","0","0","0","0","4","2","60021","61001","0","0","1","0","0","0","1","1","0","101011","0","0","61001","0","692","0","620070058","36","10011007","0","0","0","0","600110612","61001010","0","620090058","2"
"600000488","100","620300159","0","0","0","0","0","0","4","2","60021","62001","0","0","1","0","0","0","1","1","0","101011","0","0","62001","0","698","0","620070059","10","10011008","0","0","0","0","600110622","61001010","0","620090059","2"
"600000489","100","620300160","0","0","0","0","0","0","4","2","60021","63001","0","0","1","0","0","0","1","1","0","101011","0","0","63001","0","703","0","620070060","10","10011008","0","0","0","0","600110632","61001010","0","620090060","2"
"600000490","100","620300161","0","0","0","0","0","0","4","2","60021","64001","0","0","1","0","0","0","1","1","0","101011","0","0","64001","0","713","0","620070061","10","10011008","0","0","0","0","600110642","61001010","0","620090061","2"
"600000491","100","620300162","0","0","0","0","0","0","4","2","60021","65001","0","0","1","0","0","0","1","1","0","101011","0","0","65001","0","722","0","620070062","10","10011008","0","0","0","0","600110652","61001010","0","620090062","2"
"600000492","100","620300163","0","0","0","0","0","0","4","2","60021","66001","0","0","1","0","0","0","1","1","0","101011","0","0","66001","0","733","0","620070063","10","10011008","0","0","0","0","600110662","61001010","0","620090063","2"
"600000493","100","620300164","0","0","0","0","0","0","4","2","60021","67001","0","0","1","0","0","0","1","1","0","101011","0","0","67001","0","741","0","620070064","10","10011008","0","0","0","0","600110672","61001010","0","620090064","2"
"600000494","100","620300165","0","0","0","0","0","0","4","2","60021","68001","0","0","1","0","0","0","1","1","0","101011","0","0","68001","0","750","0","620070065","10","10011008","0","0","0","0","600110682","61001010","0","620090065","2"
"600000495","100","620300166","0","0","0","0","0","0","4","2","60021","69001","0","0","1","0","0","0","1","1","0","101011","0","0","69001","0","762","0","620070066","10","10011008","0","0","0","0","600110692","61001010","0","620090066","2"
"600000500","100","620300001","0","0","0","0","0","0","4","2","60021","3001","0","0","1","0","0","0","1","1","0","101011","0","0","3001","0","258","0","620390001","36","10011001","0","0","0","0","600110032","61001010","0","620120001","2"
"600000501","100","620300001","0","0","0","0","0","0","4","2","60021","4001","0","0","1","0","0","0","1","1","0","101011","0","0","4001","0","258","0","620390001","36","10011001","0","0","0","0","600110042","61001010","0","620120001","2"
"600000502","100","620300002","0","0","0","0","0","0","4","2","60021","5001","0","0","1","0","0","0","1","1","0","101011","0","0","5001","0","268","0","620390002","36","10011001","0","0","0","0","600110052","61001010","0","620120001","2"
"600000503","100","620300003","0","0","0","0","0","0","4","2","60021","6001","0","0","1","0","0","0","1","1","0","101011","0","0","6001","0","273","0","620390003","36","10011001","0","0","0","0","600110062","61001010","0","620120001","2"
"600000504","100","620300004","0","0","0","0","0","0","4","2","60021","7001","0","0","1","0","0","0","1","1","0","101011","0","0","7001","0","281","0","620390004","36","10011001","0","0","0","0","600110072","61001010","0","620120002","2"
"600000505","100","620300005","0","0","0","0","0","0","4","2","60021","8001","0","0","1","0","0","0","1","1","0","101011","0","0","8001","0","288","0","620390005","36","10011001","0","0","0","0","600110082","61001010","0","620120003","2"
"600000506","100","620300006","0","0","0","0","0","0","4","2","60021","9001","0","0","1","0","0","0","1","1","0","101011","0","0","9001","0","298","0","620390006","36","10011002","0","0","0","0","600110092","61001010","0","620120004","2"
"600000507","100","620300007","0","0","0","0","0","0","4","2","60021","10001","0","0","1","0","0","0","1","1","0","101011","0","0","10001","0","309","0","620390007","36","10011002","0","0","0","0","600110102","61001010","0","620120005","2"
"600000508","100","620300008","0","0","0","0","0","0","4","2","60021","11001","0","0","1","0","0","0","1","1","0","101011","0","0","11001","0","313","0","620390008","36","10011002","0","0","0","0","600110112","61001010","0","620120006","2"
"600000509","100","620300009","0","0","0","0","0","0","4","2","60021","12001","0","0","1","0","0","0","1","1","0","101011","0","0","12001","0","321","0","620390009","36","10011002","0","0","0","0","600110122","61001010","0","620120007","2"
"600000510","100","620300010","0","0","0","0","0","0","4","2","60021","13001","0","0","1","0","0","0","1","1","0","101011","0","0","13001","0","326","0","620390010","36","10011002","0","0","0","0","600110132","61001010","0","620120008","2"
"600000511","100","620300011","0","0","0","0","0","0","4","2","60021","14001","0","0","1","0","0","0","1","1","0","101011","0","0","14001","0","336","0","620390011","36","10011002","0","0","0","0","600110142","61001010","0","620120009","2"
"600000512","100","620300012","0","0","0","0","0","0","4","2","60021","15001","0","0","1","0","0","0","1","1","0","101011","0","0","15001","0","341","0","620390012","36","10011002","0","0","0","0","600110152","61001010","0","620120010","2"
"600000513","100","620300013","0","0","0","0","0","0","4","2","60021","16001","0","0","1","0","0","0","1","1","0","101011","0","0","16001","0","351","0","620390013","36","10011002","0","0","0","0","600110162","61001010","0","620120011","2"
"600000514","100","620300014","0","0","0","0","0","0","4","2","60021","17001","0","0","1","0","0","0","1","1","0","101011","0","0","17001","0","356","0","620390014","36","10011002","0","0","0","0","600110172","61001010","0","620120012","2"
"600000515","100","620300015","0","0","0","0","0","0","4","2","60021","18001","0","0","1","0","0","0","1","1","0","101011","0","0","18001","0","366","0","620390015","36","10011003","0","0","0","0","600110182","61001010","0","620120013","2"
"600000516","100","620300016","0","0","0","0","0","0","4","2","60021","19001","0","0","1","0","0","0","1","1","0","101011","0","0","19001","0","371","0","620390016","36","10011003","0","0","0","0","600110192","61001010","0","620120014","2"
"600000517","100","620300017","0","0","0","0","0","0","4","2","60021","20001","0","0","1","0","0","0","1","1","0","101011","0","0","20001","0","375","0","620390017","36","10011003","0","0","0","0","600110202","61001010","0","620120015","2"
"600000518","100","620300018","0","0","0","0","0","0","4","2","60021","21001","0","0","1","0","0","0","1","1","0","101011","0","0","21001","0","381","0","620390018","36","10011003","0","0","0","0","600110212","61001010","0","620120016","2"
"600000519","100","620300019","0","0","0","0","0","0","4","2","60021","22001","0","0","1","0","0","0","1","1","0","101011","0","0","22001","0","386","0","620390019","36","10011003","0","0","0","0","600110222","61001010","0","620120017","2"
"600000520","100","620300020","0","0","0","0","0","0","4","2","60021","23001","0","0","1","0","0","0","1","1","0","101011","0","0","23001","0","390","0","620390020","36","10011003","0","0","0","0","600110232","61001010","0","620120018","2"
"600000521","100","620300021","0","0","0","0","0","0","4","2","60021","24001","0","0","1","0","0","0","1","1","0","101011","0","0","24001","0","396","0","620390021","36","10011003","0","0","0","0","600110242","61001010","0","620120019","2"
"600000522","100","620300022","0","0","0","0","0","0","4","2","60021","25001","0","0","1","0","0","0","1","1","0","101011","0","0","25001","0","401","0","620390022","36","10011003","0","0","0","0","600110252","61001010","0","620120020","2"
"600000523","100","620300023","0","0","0","0","0","0","4","2","60021","26001","0","0","1","0","0","0","1","1","0","101011","0","0","26001","0","405","0","620390023","36","10011003","0","0","0","0","600110262","61001010","0","620120021","2"
"600000524","100","620300024","0","0","0","0","0","0","4","2","60021","27001","0","0","1","0","0","0","1","1","0","101011","0","0","27001","0","411","0","620390024","36","10011004","0","0","0","0","600110272","61001010","0","620120022","2"
"600000525","100","620300025","0","0","0","0","0","0","4","2","60021","28001","0","0","1","0","0","0","1","1","0","101011","0","0","28001","0","417","0","620390025","36","10011004","0","0","0","0","600110282","61001010","0","620120023","2"
"600000526","100","620300026","0","0","0","0","0","0","4","2","60021","29001","0","0","1","0","0","0","1","1","0","101011","0","0","29001","0","422","0","620390026","36","10011004","0","0","0","0","600110292","61001010","0","620120024","2"
"600000527","100","620300027","0","0","0","0","0","0","4","2","60021","30001","0","0","1","0","0","0","1","1","0","101011","0","0","30001","0","427","0","620390027","36","10011004","0","0","0","0","600110302","61001010","0","620120025","2"
"600000528","100","620300028","0","0","0","0","0","0","4","2","60021","31001","0","0","1","0","0","0","1","1","0","101011","0","0","31001","0","433","0","620390028","36","10011004","0","0","0","0","600110312","61001010","0","620120026","2"
"600000529","100","620300029","0","0","0","0","0","0","4","2","60021","32001","0","0","1","0","0","0","1","1","0","101011","0","0","32001","0","442","0","620390029","36","10011004","0","0","0","0","600110322","61001010","0","620120027","2"
"600000530","100","620300030","0","0","0","0","0","0","4","2","60021","33001","0","0","1","0","0","0","1","1","0","101011","0","0","33001","0","455","0","620390030","36","10011004","0","0","0","0","600110332","61001010","0","620120028","2"
"600000531","100","620300031","0","0","0","0","0","0","4","2","60021","34001","0","0","1","0","0","0","1","1","0","101011","0","0","34001","0","460","0","620390031","36","10011004","0","0","0","0","600110342","61001010","0","620120029","2"
"600000532","100","620300032","0","0","0","0","0","0","4","2","60021","35001","0","0","1","0","0","0","1","1","0","101011","0","0","35001","0","464","0","620390032","36","10011005","0","0","0","0","600110352","61001010","0","620120030","2"
"600000533","100","620300033","0","0","0","0","0","0","4","2","60021","36001","0","0","1","0","0","0","1","1","0","101011","0","0","36001","0","476","0","620390033","36","10011005","0","0","0","0","600110362","61001010","0","620120031","2"
"600000534","100","620300034","0","0","0","0","0","0","4","2","60021","37001","0","0","1","0","0","0","1","1","0","101011","0","0","37001","0","482","0","620390034","36","10011005","0","0","0","0","600110372","61001010","0","620120032","2"
"600000535","100","620300035","0","0","0","0","0","0","4","2","60021","38001","0","0","1","0","0","0","1","1","0","101011","0","0","38001","0","492","0","620390035","36","10011005","0","0","0","0","600110382","61001010","0","620120033","2"
"600000536","100","620300036","0","0","0","0","0","0","4","2","60021","39001","0","0","1","0","0","0","1","1","0","101011","0","0","39001","0","500","0","620390036","36","10011005","0","0","0","0","600110392","61001010","0","620120034","2"
"600000537","100","620300037","0","0","0","0","0","0","4","2","60021","40001","0","0","1","0","0","0","1","1","0","101011","0","0","40001","0","514","0","620390037","36","10011005","0","0","0","0","600110402","61001010","0","620120035","2"
"600000538","100","620300038","0","0","0","0","0","0","4","2","60021","41001","0","0","1","0","0","0","1","1","0","101011","0","0","41001","0","518","0","620390038","36","10011005","0","0","0","0","600110412","61001010","0","620120036","2"
"600000539","100","620300039","0","0","0","0","0","0","4","2","60021","42001","0","0","1","0","0","0","1","1","0","101011","0","0","42001","0","523","0","620390039","36","10011006","0","0","0","0","600110422","61001010","0","620120037","2"
"600000540","100","620300040","0","0","0","0","0","0","4","2","60021","43001","0","0","1","0","0","0","1","1","0","101011","0","0","43001","0","538","0","620390040","36","10011006","0","0","0","0","600110432","61001010","0","620120038","2"
