ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb
"2160","3","0","0","1","0.36","4.5","2","4.5","","1","0","1","","1","1","103800203","1","0","0","0"
"0","7","0","0","1","0","40","0","1","ＴＰ回復量+{0}","2","0","1","自分のＴＰを{0}回復","1","1","103800204","16","0","0","0"
"-1","3","0","0","1","1.2","15","0","15","物理ダメージ+{0}","1","0","1","敵単体に{0}の物理ダメージ","1","1","103800301","1","0","0","0"
"0","7","0","0","1","0","40","0","1","ＴＰ回復量+{0}","2","0","1","自分のＴＰを{0}回復","1","1","103800302","16","0","0","0"
"2160","3","0","0","1","4","50","0","50","物理ダメージ+{0}","1","0","1","１番目に近い敵単体に{0}の物理ダメージ","1","1","103801101","1","0","0","0"
"2160","3","0","18","1","0.2","1","0","0.2","物理防御力ダウン+{0}","1","1","1","１番目に近い敵単体の物理防御力を{0}ダウン","1","21","103801102","10","1","0","0"
"2160","3","0","0","1","4","50","1","50","物理ダメージ+{0}","1","0","1","２番目に近い敵単体に{0}の物理ダメージ","1","1","103801103","1","0","0","0"
"2160","3","0","18","1","0.2","1","1","0.2","物理防御力ダウン+{0}","1","1","1","２番目に近い敵単体の物理防御力を{0}ダウン","1","21","103801104","10","1","0","0"
"0","7","0","180","1","35","1","0","35","物理攻撃力アップ+{0}","2","1","1","自分の物理攻撃力を{0}アップ","1","10","103801105","10","1","0","0"
"2160","3","0","0","1","0.54","4.5","0","4.5","物理ダメージ+{0}","1","0","1","１番目に近い敵単体に{0}の物理ダメージ","1","1","103801201","1","0","0","0"
"2160","3","0","0","1","0.72","4.5","1","4.5","物理ダメージ+{0}","1","0","1","２番目に近い敵単体に{0}の物理ダメージ","1","1","103801202","1","0","0","0"
"2160","3","0","0","1","0.9","4.5","2","4.5","物理ダメージ+{0}","1","0","1","３番目に近い敵単体に{0}の物理ダメージ","1","1","103801203","1","0","0","0"
"0","7","0","0","1","0","60","0","1.25","ＴＰ回復量+{0}","2","0","1","自分のＴＰを{0}回復","1","1","103801204","16","0","0","0"
"2160","3","0","0","1","0.76","4.5","0","4.5","物理ダメージ+{0}","1","0","1","最大３キャラに各{0}の物理ダメージ","1","1","103820201","1","0","0","0"
"2160","3","0","0","1","0.76","4.5","1","4.5","","1","0","1","","1","1","103820202","1","0","0","0"
"2160","3","0","0","1","0.76","4.5","2","4.5","","1","0","1","","1","1","103820203","1","0","0","0"
"0","7","0","0","1","0","300","0","0","","2","0","1","自分のＴＰを{0}回復","1","1","103820204","16","0","0","0"
"-1","3","0","0","1","1.6","15","0","15","物理ダメージ+{0}","1","0","1","敵単体に{0}の物理ダメージ","1","1","103820301","1","0","0","0"
"0","7","0","0","1","0","300","0","0","","2","0","1","自分のＴＰを{0}回復","1","1","103820302","16","0","0","0"
"2160","3","0","0","1","0.94","4.5","0","4.5","物理ダメージ+{0}","1","0","1","１番目に近い敵単体に{0}の物理ダメージ","1","1","103821201","1","0","0","0"
"2160","3","0","0","1","1.12","4.5","1","4.5","物理ダメージ+{0}","1","0","1","２番目に近い敵単体に{0}の物理ダメージ","1","1","103821202","1","0","0","0"
"2160","3","0","0","1","1.3","4.5","2","4.5","物理ダメージ+{0}","1","0","1","３番目に近い敵単体に{0}の物理ダメージ","1","1","103821203","1","0","0","0"
"0","7","0","0","1","0","385","0","0","","2","0","1","自分のＴＰを{0}回復","1","1","103821204","16","0","0","0"
"0","0","0","1","0","15","1","0","15","物理攻撃力アップ+{0}","0","0","1","自分の物理攻撃力を{0}アップ","0","2","103850101","90","0","0","0"
"0","0","0","1","0","15","1","0","240","物理攻撃力アップ+{0}","0","0","1","自分の物理攻撃力を{0}アップ","0","2","103851101","90","0","0","0"
"-1","3","0","0","1","0","0","0","0","","1","0","1","","1","1","104000101","7","0","0","0"
"150","1","0","0","99","1.44","18","0","18","物理ダメージ+{0}","1","0","1","範囲内の敵に{0}の物理ダメージ","2","1","104000102","1","0","0","0"
"-1","3","0","0","1","1.2","15","0","15","物理ダメージ+{0}","1","0","1","敵単体に{0}の物理ダメージ","1","1","104000201","1","0","0","0"
"2160","2","0","0","1","8","2.25","0","2.25","毒の1秒当たりのダメージ量+{0}","1","0","1","{0}ダメージを与える毒状態にする","3","1","104000202","9","0","0","0"
"-1","3","0","0","1","0.6","8","0","8","物理ダメージ+{0}","1","0","1","敵単体に{0}の物理ダメージ","1","1","104000301","1","0","0","0"
"-1","1","0","0","1","2.25","0","0","0","麻痺の確定成功Ｌｖ+{0}","1","0","1","敵単体を一定時間行動不能にする","1","3","104000302","8","0","0","0"
"-1","3","0","0","1","0","0","0","0","","1","0","1","","1","1","104001101","7","0","0","0"
"400","3","0","0","99","0","1","0","2","","1","0","1","","2","502","104001102","23","104001103","104001105","0"
"400","3","0","0","99","4.8","60","0","60","物理ダメージ+{0}","1","0","1","敵が毒状態の時、範囲内の敵に{0}の物理ダメージ","2","1","104001103","1","0","0","0"
"400","3","0","0","99","12","28","0","28","猛毒の1秒当たりのダメージ量+{0}","1","0","1","敵が毒状態の時、{0}ダメージを与える猛毒状態にする","2","4","104001104","9","0","0","0"
"400","3","0","0","99","1.44","18","0","18","物理ダメージ+{0}","1","0","1","敵が毒状態でない時、範囲内の敵に{0}の物理ダメージ","2","1","104001105","1","0","0","0"
"400","3","0","0","99","24","3.75","0","3.75","毒の1秒当たりのダメージ量+{0}","1","0","1","敵が毒状態でない時、{0}ダメージを与える毒状態にする","2","1","104001106","9","0","0","0"
"-1","3","0","0","1","0","1","0","2","","1","0","1","","1","502","104001201","23","104001203","104001202","0"
"-1","3","0","0","1","4","50","0","50","物理ダメージ+{0}","1","0","1","敵が毒状態の時、敵単体に{0}の物理ダメージ","1","1","104001202","1","0","0","0"
"-1","3","0","0","1","1.2","15","0","15","物理ダメージ+{0}","1","0","1","敵が毒状態でない時、敵単体に{0}の物理ダメージ","1","1","104001203","1","0","0","0"
"-1","3","0","0","1","12","28","0","28","猛毒の1秒当たりのダメージ量+{0}","1","0","1","敵が毒状態の時、{0}ダメージを与える猛毒状態にする","1","4","104001204","9","0","0","0"
"-1","3","0","0","1","24","3.75","0","3.75","毒の1秒当たりのダメージ量+{0}","1","0","1","敵が毒状態でない時、{0}ダメージを与える毒状態にする","1","1","104001205","9","0","0","0"
"0","0","0","1","0","15","1","0","15","物理攻撃力アップ+{0}","0","0","1","自分の物理攻撃力を{0}アップ","0","2","104050101","90","0","0","0"
"0","0","0","1","0","15","1","0","15","物理攻撃力アップ+{0}","0","0","1","自分の物理攻撃力を{0}アップ","0","2","104051101","90","0","0","0"
"0","0","0","1","0","0","1","0","30","","0","0","1","自分の物理防御力を{0}アップ","0","3","104051102","90","0","0","0"
"2160","3","0","0.4","99","5.25","1","0","5.25","ＨＰ回復量+{0}","2","0","1","範囲内の味方のＨＰを{0}回復","1","2","104200101","4","0","0","0"
"2160","10","1","0","1","1","0","0","0","唱喚する精霊のＬｖ+{0}","2","0","1","精霊を唱喚する","1","1","104200102","15","404201","1","1"
"2160","10","0","0","1","0","0","0","0","","2","0","1","","1","1","104200201","7","0","0","0"
"200","1","0","12","99","8","1","0","8","物理攻撃力アップ+{0}","2","1","1","範囲内の味方の物理攻撃力を{0}アップ","2","10","104200202","10","1","0","0"
"-1","3","0","12","1","7.5","1","0","7.5","物理攻撃力ダウン+{0}","1","0","1","敵単体の物理攻撃力を{0}ダウン","1","11","104200301","10","1","0","0"
"2160","3","0","0.5","99","6.5","1","0","6.5","ＨＰ回復量+{0}","2","0","1","味方全体のＨＰを{0}回復","3","2","104201101","4","0","0","0"
"2160","3","0","18","99","24","1","0","24","物理攻撃力アップ+{0}","2","1","1","味方全体の物理攻撃力を{0}アップ","3","10","104201102","10","1","0","0"
"2160","3","0","18","99","0","2","0","27.9","","2","1","1","味方全体の物理攻撃クリティカル時のダメージを28％アップ","3","110","104201103","10","1","0","0"
"2160","3","18.5","0","99","0.025","0.25","0","0.25","回復量+{0}","2","0","1","毎秒ＨＰを{0}回復する","3","2","104201104","48","1","0","0"
"2160","10","1","0","1","1","0","0","0","唱喚する精霊のＬｖ+{0}","2","0","1","精霊を唱喚する","2","1","104201105","15","404205","1","1"
"2160","10","0","0","1","0","0","0","0","","2","0","1","","1","1","104201201","7","0","0","0"
"200","1","0","12","99","18","1","0","18","物理攻撃力アップ+{0}","2","1","1","範囲内の味方の物理攻撃力を{0}アップ","2","10","104201202","10","1","0","0"
"200","1","0","12","99","0","1","0","50","物理クリティカルアップ+{0}","2","1","1","範囲内の味方の物理クリティカルを{0}アップ","2","60","104201203","10","1","0","0"
"2160","10","8","0","1","0.05","0.5","0","0.5","１秒当たりのＨＰ回復量+{0}","2","250","1","毎秒ＨＰを{0}回復するフィールドを展開する","1","4","104201204","37","0","1","0"
"0","7","1","0","1","1","0","0","0","","2","0","1","","3","1","104210101","15","404202","1","1"
"0","7","1","0","1","1","0","0","0","","2","300","1","","3","1","104210201","15","404203","1","1"
"0","7","1","0","1","1","0","0","0","","2","300","1","","3","1","104210301","15","404204","1","1"
"0","0","0","1","0","15","1","0","15","魔法攻撃力アップ+{0}","0","0","1","自分の魔法攻撃力を{0}アップ","0","4","104250101","90","0","0","0"
"0","0","0","1","0","15","1","0","15","魔法攻撃力アップ+{0}","0","0","1","自分の魔法攻撃力を{0}アップ","0","4","104251101","90","0","0","0"
"0","0","0","1","0","0","1","0","30","","0","0","1","自分の魔法防御力を{0}アップ","0","5","104251102","90","0","0","0"
"-1","3","0","0","1","3.6","45","0","45","物理ダメージ+{0}","1","0","1","敵単体に{0}の物理ダメージ","1","1","104300101","1","0","0","0"
"-1","3","0","18","1","0.9","1","0","0.9","物理防御力ダウン+{0}","1","1","1","敵単体の物理防御力を{0}ダウン","1","21","104300102","10","1","0","0"
"-1","3","0","0","1","1.6","20","0","20","物理ダメージ+{0}","1","0","1","敵単体に{0}の物理ダメージ","1","1","104300201","1","0","0","0"
"0","7","0","0","1","1","1","0","2","","2","0","1","","1","6139","104300301","28","104300303","104300302","0"
"-1","3","0","12","1","0.8","1","0","0.8","物理防御力ダウン+{0}","1","1","1","敵単体の物理防御力を{0}ダウン","1","21","104300302","10","1","0","0"
"-1","3","0","18","1","1","1","0","1","","1","1","1","","1","21","104300303","10","1","0","0"
"0","7","0","1","1","18","1","0","139","","2","0","1","自分に狼牙の咆哮を付与する","1","0","104301101","35","0","0","0"
"-1","3","0","0","1","8","100","0","100","物理ダメージ+{0}","1","0","1","敵単体に{0}の物理ダメージ","1","1","104301102","1","0","0","0"
"-1","3","0","18","1","1.4","1","0","1.4","物理防御力ダウン+{0}","1","1","1","敵単体の物理防御力を{0}ダウン","1","21","104301103","10","1","0","0"
"0","7","0","0","1","1","1","0","2","","2","0","1","","1","6139","104301201","28","104301203","104301202","0"
"-1","3","0","0","1","2","25","0","25","物理ダメージ+{0}","1","0","1","敵単体に{0}の物理ダメージ","1","1","104301202","1","0","0","0"
"-1","3","0","0","1","4","50","0","50","","1","0","1","","1","1","104301203","1","0","0","0"
"0","7","0","0","1","1","1","0","2","","2","0","1","","1","6139","104301204","28","104301206","104301205","0"
"0","7","0","12","1","7.5","1","0","7.5","物理攻撃力アップ+{0}","2","1","1","自分の物理攻撃力を{0}アップ","3","10","104301205","10","1","0","0"
"0","7","0","18","1","60","1","0","60","","2","1","1","","3","10","104301206","10","1","0","0"
"0","0","0","1","0","15","1","0","15","物理攻撃力アップ+{0}","0","0","1","自分の物理攻撃力を{0}アップ","0","2","104350101","90","0","0","0"
"0","0","0","1","0","15","1","0","240","物理攻撃力アップ+{0}","0","0","1","自分の物理攻撃力を{0}アップ","0","2","104351101","90","0","0","0"
"2160","3","0","0","1","0","0","0","0","","1","0","1","","2","1","104400101","7","0","0","0"
"250","1","0","0","99","2.16","27","0","27","魔法ダメージ+{0}","1","0","1","範囲内の敵に{0}の魔法ダメージ","2","2","104400102","1","0","0","0"
"0","7","0","0","1","0","2","0","20","","2","0","1","自分のＨＰを20％回復","3","2","104400103","4","0","0","0"
"2160","3","0","0","1","0","100","0","0","","1","0","1","","1","1","104400104","2","0","0","0"
"0","7","0","0","1","0","90","0","0","","2","0","1","自分の残りＨＰの90％を消費","3","2","104400201","46","3","100","0"
"-1","3","0","0","1","1.6","20","0","20","魔法ダメージ+{0}","1","0","1","敵単体に{0}の魔法ダメージ","1","2","104400202","1","0","0","0"
"0","7","0","12","1","11","1","0","11","魔法攻撃力アップ+{0}","2","1","1","自分の魔法攻撃力を{0}アップ","3","30","104400203","10","1","0","0"
"0","7","0","0","1","1","300","0","0","","2","0","1","自分のＴＰを{0}回復","1","1","104400204","16","0","0","0"
"0","7","0","600","1","0","0","0","0.007","","2","0","1","","1","104400204","104400205","26","1","0","0"
"0","7","0","0","1","0","90","0","0","","2","0","1","自分の残りＨＰの90％を消費","3","2","104400301","46","3","100","0"
"600","3","0","0","99","1.2","15","0","15","魔法ダメージ+{0}","1","0","1","範囲内の敵に{0}の魔法ダメージ","1","2","104400302","1","0","0","0"
"0","7","0","0","1","1","100","0","0","","2","0","1","自分のＴＰを{0}回復","1","1","104400303","16","0","0","0"
"0","7","0","200","1","0","0","0","0.007","","2","0","1","","1","104400303","104400304","26","1","0","0"
"2160","3","0","0","1","0","0","0","0","","1","0","1","","2","1","104401101","7","0","0","0"
"300","1","0","0","99","4.8","60","0","60","魔法ダメージ+{0}","1","0","1","範囲内の敵に{0}の魔法ダメージ","2","2","104401102","1","0","0","0"
"0","7","0","0","1","0","2","0","20","","2","0","1","自分のＨＰを20％回復","3","2","104401103","4","0","0","0"
"2160","3","0","0","1","0","100","0","0","","1","0","1","","1","1","104401104","2","0","0","0"
"0","7","0","0","1","1","0","0","0","","2","0","1","自分に宵闇の加護を１つ付与する","3","2","104401105","33","6","0","0"
"0","7","0","0","1","0","90","0","0","","2","0","1","自分の残りＨＰの90％を消費","3","2","104401201","46","3","100","0"
"-1","3","0","0","1","2","25","0","25","魔法ダメージ+{0}","1","0","1","敵単体に{0}の魔法ダメージ","1","2","104401202","1","0","0","0"
"0","7","0","12","1","13","1","0","13","魔法攻撃力アップ+{0}","2","1","1","自分の魔法攻撃力を{0}アップ","3","30","104401203","10","1","0","0"
"0","7","0","0","1","1","300","0","0","","2","0","1","自分のＴＰを{0}回復","1","1","104401204","16","0","0","0"
"0","7","0","600","1","0","0","0","0.007","","2","0","1","","1","104401204","104401205","26","1","0","0"
"0","7","0","0","1","0","90","0","0","","2","0","1","自分の残りＨＰの90％を消費","3","2","104402201","46","3","100","0"
"2160","3","0","0","1","0","0","0","0","","1","0","1","","2","1","104402202","7","0","0","0"
"300","3","0","0","99","3.6","45","0","45","魔法ダメージ+{0}","1","0","1","範囲内の敵に{0}の魔法ダメージ","2","2","104402203","1","0","0","0"
"-1","3","0","0","1","0","1","0","2","","1","0","1","","3","501","104402204","28","104402205","0","0"
"0","7","0","0","1","0","2","0","0","","2","0","1","敵が呪い状態の時、一定時間全ての物理攻撃を回避する","1","2","104402205","21","0","0","0"
"0","7","0","4","1","0","0","0","0.00005","","2","0","1","","3","104402205","104402206","26","1","0","0"
"2160","14005","0","0","99","12","1.55","0","0","","2","0","1","闇属性の味方の行動速度55％アップ","3","2","104402207","8","0","0","0"
"0","7","0","12","1","30","1","0","30","魔法攻撃力アップ+{0}","2","0","1","自分の魔法攻撃力を{0}アップ","1","30","104402208","10","1","0","0"
"0","7","60","60","1","0","0","0","0.4","","2","0","1","","3","104402208","104402209","26","2","0","0"
"0","7","0","0","1","1","300","0","0","","2","0","1","自分のＴＰを{0}回復","1","1","104402210","16","0","0","0"
"0","7","0","600","1","0","0","0","0.007","","2","0","1","","1","104402210","104402211","26","1","0","0"
"0","0","0","1","0","15","1","0","15","魔法攻撃力アップ+{0}","0","0","1","自分の魔法攻撃力を{0}アップ","0","4","104450101","90","0","0","0"
