e5245ac1ddef0b0518aa2a88ea8d1120128461ec34815a45e0143cc895b54399,cc1552595f7995daa4c73ad3ef111a4f3753118536d279b8d607744eb8d52000,20f527d76b95e0fbdade818ae2d635d41a66f88d4a032a596f7763de24e669c4,8667f3c75b23bac9c91474b0866acbb105a96e8344baf7037560a6bb5a4eaade,316230ec6c54e669fee656696bd3357ca92329a0381127072293d289686c9a36,56d1f9e10d12acd3573c97ac05e452f6386822141f940d3d21a71edc995edf41,6b75258b3d32c0842d232e66340fc2c3df446905a019f28ff35813108ef0b8cc,1c0d4ab46a7e2297eadb4581e69ac53643c890360a5c826c1928e91b686975eb,176329ee0118d3e1ae84efc6e6910e2a32f9164fdf8f0c0694504e8922e14898,9d88fb6d26c81c8fa76be5a0872d8bfc5d710e9f839aad22fafd2a5736083c33,0aae839ddad5789627ad95c56680b22189118fb316820af6ec646e82eb058850,f92b14681da385bafa4828be792c25a9fba393943bebab741f6d81d9d9a63509,dff91d43acfdd3c1790e63be43ea7c85575de2bb539cebc69536529d2c9c6fc3
"10001","0","3","0","0","10030315","10030385","25","0","0","0","7","10030317"
"0","0","3","0","0","10030338","10030386","11","0","0","0","12","10030340"
"10001","0","3","0","0","10030242","10030387","18","0","0","0","7","10030244"
"10001","0","3","0","0","10030391","10030390","22","0","0","0","11","10030320"
"3","0","3","0","0","10030317","10030391","23","0","0","0","14","10030390"
"10002","0","3","0","0","10030360","10030392","4","0","0","0","7","10030362"
"0","0","3","0","0","10030394","10030393","15","0","0","0","4","10030370"
"3","0","3","0","0","10030379","10030394","16","0","0","0","14","10030393"
"0","0","3","0","0","10030399","10030398","17","0","0","0","4","10030153"
"4","0","3","0","0","10030150","10030399","18","0","0","0","14","10030398"
"3","0","3","0","0","10030401","10030400","12","0","0","0","14","10030252"
"1","0","3","0","0","10030247","10030401","13","0","0","0","3","10030400"
"1","0","4","10040096","0","10040443","10040084","56","0","0","0","2","10040085"
"0","0","4","0","0","10040084","10040085","55","0","0","0","4","10040086"
"2","0","4","0","0","10040085","10040086","54","0","0","0","2","10040087"
"3","0","4","0","0","10040086","10040087","53","0","0","0","14","10040088"
"2","0","4","0","0","10040087","10040088","52","0","0","0","2","10040089"
"3","0","4","0","0","10040088","10040089","51","0","0","0","2","10040090"
"1","0","4","0","0","10040089","10040090","50","0","0","0","2","10040091"
"3","0","4","0","0","10040090","10040091","49","0","0","0","14","10040092"
"0","0","4","0","0","10040091","10040092","48","0","0","0","4","10040093"
"0","0","4","0","0","10040092","10040093","47","0","0","0","6","10040094"
"3","0","4","0","0","10040093","10040094","46","0","0","0","3","10040095"
"3","0","4","0","0","10040094","10040095","45","0","10040105","0","14","10040106"
"10001","0","4","0","0","10040084","10040096","55","0","0","0","11","10040097"
"0","0","4","0","0","10040096","10040097","54","0","0","0","4","10040098"
"3","0","4","0","0","10040097","10040098","53","0","0","0","2","10040099"
"3","0","4","0","0","10040098","10040099","52","0","0","0","14","10040100"
"2","0","4","0","0","10040099","10040100","51","0","0","0","2","10040101"
"10001","0","4","0","0","10040100","10040101","50","0","0","0","7","10040102"
"10003","0","4","0","0","10040101","10040102","49","0","0","0","7","10040103"
"0","0","4","0","0","10040102","10040103","48","0","0","0","4","10040104"
"10001","0","4","0","0","10040103","10040104","47","0","0","0","7","10040105"
"2","0","4","0","0","10040104","10040105","46","0","0","0","2","10040095"
"10001","0","4","0","0","10040095","10040106","44","0","0","0","7","10040107"
"0","0","4","0","0","10040106","10040107","43","0","0","0","6","10040108"
"1","0","4","10040113","0","10040107","10040108","42","0","0","0","2","10040109"
"10001","0","4","0","0","10040108","10040109","41","0","0","0","11","10040110"
"0","0","4","0","0","10040109","10040110","40","0","0","0","12","10040111"
"0","0","4","0","0","10040110","10040111","39","0","10040116","0","6","10040112"
"0","0","4","0","0","10040111","10040112","38","0","0","0","4","10040117"
"3","0","4","0","0","10040108","10040113","43","0","0","0","2","10040114"
"3","0","4","0","0","10040113","10040114","42","0","0","0","14","10040115"
"0","0","4","0","0","10040114","10040115","41","0","0","0","6","10040116"
"10003","0","4","0","0","10040115","10040116","40","0","0","0","7","10040111"
"10001","0","4","0","0","10040112","10040117","37","0","0","0","7","10040118"
"2","0","4","0","0","10040117","10040118","36","0","0","0","3","10040119"
"5","0","4","0","0","10040118","10040119","35","0","0","0","14","10040120"
"0","0","4","0","0","10040119","10040120","34","0","0","0","4","10040121"
"2","0","4","0","0","10040120","10040121","33","0","0","0","2","10040122"
"1","0","4","0","0","10040121","10040122","32","0","0","0","3","10040123"
"3","0","4","0","0","10040122","10040123","31","0","0","0","14","10040124"
"10001","0","4","0","0","10040123","10040124","30","0","0","0","11","10040125"
"0","0","4","0","0","10040124","10040125","29","0","0","0","12","10040126"
"2","0","4","0","0","10040125","10040126","28","0","0","0","3","10040127"
"0","0","4","0","0","10040126","10040127","27","0","0","0","5","10040128"
"10002","0","4","0","0","10040127","10040128","26","0","0","0","7","10040130"
"0","0","4","0","0","10040128","10040130","25","0","0","0","4","10040131"
"2","0","4","0","0","10040130","10040131","24","0","0","0","3","10040132"
"10001","0","4","0","0","10040131","10040132","23","0","0","0","7","10040133"
"0","0","4","0","0","10040132","10040133","22","0","0","0","4","10040134"
"1","0","4","0","0","10040133","10040134","21","0","0","0","2","10040135"
"2","0","4","0","0","10040134","10040135","20","0","0","0","2","10040136"
"2","0","4","0","0","10040135","10040136","19","0","0","0","3","10040137"
"0","0","4","0","0","10040136","10040137","18","0","0","0","12","10040138"
"0","0","4","0","0","10040137","10040138","17","0","0","0","6","10040139"
"0","0","4","0","0","10040138","10040139","16","0","0","0","4","10040140"
"2","0","4","0","0","10040139","10040140","15","0","0","0","2","10040141"
"3","0","4","0","0","10040140","10040141","14","0","0","0","2","10040142"
"3","0","4","0","0","10040141","10040142","13","0","0","0","14","10040548"
"1","0","4","0","0","10040556","10040146","3","0","0","0","14","10040147"
"3","0","4","0","0","10040146","10040147","2","0","0","0","3","10040148"
"2","0","4","0","0","10040147","10040148","1","0","0","0","2","10040149"
"0","0","4","0","0","10040148","10040149","0","0","0","0","13","10040150"
"0","0","4","0","0","10040149","10040150","66","0","0","0","12","10040151"
"0","0","4","0","0","10040150","10040151","65","0","0","0","6","10040152"
"1","0","4","0","0","10040151","10040152","64","0","0","0","3","10040153"
"10002","0","4","0","0","10040152","10040153","63","0","0","0","7","10040154"
"0","0","4","0","0","10040153","10040154","62","0","0","0","5","10040155"
"1","0","4","0","0","10040154","10040155","61","0","0","0","2","10040156"
"10001","0","4","0","0","10040155","10040156","60","0","0","0","11","10040157"
"0","0","4","0","0","10040156","10040157","59","0","0","0","4","10040158"
"1","0","4","0","0","10040157","10040158","58","0","0","0","2","10040159"
"2","0","4","0","0","10040158","10040159","57","0","0","0","14","10040160"
"1","0","4","0","0","10040159","10040160","56","0","0","0","2","10040161"
"1","0","4","10040166","0","10040160","10040161","55","0","0","0","3","10040162"
"0","0","4","0","0","10040161","10040162","54","0","0","0","4","10040163"
"0","0","4","0","0","10040162","10040163","53","0","0","0","12","10040164"
"1","0","4","0","0","10040163","10040164","52","0","0","0","2","10040165"
"0","0","4","0","0","10040164","10040165","51","0","10040170","0","6","10040171"
"4","0","4","0","0","10040161","10040166","56","0","0","0","14","10040167"
"0","0","4","0","0","10040166","10040167","55","0","0","0","4","10040168"
"3","0","4","0","0","10040167","10040168","54","0","0","0","2","10040169"
"6","0","4","0","0","10040168","10040169","53","0","0","0","14","10040170"
"3","0","4","0","0","10040169","10040170","52","0","0","0","3","10040165"
"10001","0","4","0","0","10040165","10040171","50","0","0","0","11","10040557"
"1","0","4","0","0","10040565","10040175","40","0","0","0","2","10040176"
"2","0","4","0","0","10040175","10040176","39","0","0","0","2","10040177"
"0","0","4","0","0","10040176","10040177","38","0","0","0","4","10040178"
"10002","0","4","0","0","10040177","10040178","37","0","0","0","7","10040179"
"10001","0","4","0","0","10040178","10040179","36","0","0","0","11","10040183"
"1","0","4","0","0","10040184","10040182","33","0","0","0","2","10040185"
"4","0","4","0","0","10040179","10040183","35","0","0","0","14","10040184"
"0","0","4","0","0","10040183","10040184","34","0","0","0","5","10040182"
"3","0","4","0","0","10040182","10040185","32","0","0","0","14","10040186"
"0","0","4","0","0","10040185","10040186","31","0","0","0","4","10040187"
"10002","0","4","0","0","10040186","10040187","30","0","0","0","7","10040188"
"0","0","4","10040196","0","10040187","10040188","29","0","0","0","6","10040189"
"2","0","4","0","0","10040188","10040189","28","0","0","0","2","10040190"
"2","0","4","0","0","10040189","10040190","27","0","0","0","3","10040191"
"1","0","4","0","0","10040190","10040191","26","0","0","0","14","10040192"
"3","0","4","0","0","10040191","10040192","25","0","0","0","3","10040193"
"3","0","4","0","0","10040192","10040193","24","0","0","0","2","10040194"
"0","0","4","0","0","10040193","10040194","23","0","0","0","4","10040195"
"0","0","4","0","0","10040194","10040195","22","0","10040201","0","12","10040202"
"10001","0","4","0","0","10040188","10040196","28","0","0","0","7","10040197"
"1","0","4","0","0","10040196","10040197","27","0","0","0","2","10040198"
"1","0","4","0","0","10040197","10040198","26","0","0","0","14","10040199"
"10003","0","4","0","0","10040198","10040199","25","0","0","0","7","10040200"
"2","0","4","0","0","10040199","10040200","24","0","0","0","14","10040201"
"10001","0","4","0","0","10040200","10040201","23","0","0","0","11","10040195"
"0","0","4","0","0","10040195","10040202","21","0","0","0","4","10040203"
"10001","0","4","10040211","0","10040202","10040203","20","0","0","0","11","10040204"
"10003","0","4","0","0","10040203","10040204","19","0","0","0","7","10040205"
"2","0","4","0","0","10040204","10040205","18","0","0","0","3","10040206"
"0","0","4","0","0","10040205","10040206","17","0","0","0","4","10040207"
"5","0","4","0","0","10040206","10040207","16","0","10040213","0","14","10040208"
"2","0","4","0","0","10040207","10040208","15","0","0","0","2","10040214"
"0","0","4","0","0","10040203","10040211","19","0","0","0","5","10040212"
"0","0","4","0","0","10040211","10040212","18","0","0","0","6","10040213"
"3","0","4","0","0","10040212","10040213","17","0","0","0","2","10040207"
"0","0","4","0","0","10040208","10040214","14","0","0","0","12","10040215"
"1","0","4","0","0","10040214","10040215","13","0","0","0","2","10040216"
"10001","0","4","0","0","10040215","10040216","12","0","0","0","7","10040217"
"2","0","4","0","0","10040216","10040217","11","0","0","0","2","10040218"
"10001","0","4","0","0","10040217","10040218","10","0","0","0","7","10040219"
"1","0","4","0","0","10040218","10040219","9","0","0","0","3","10040220"
"10001","0","4","0","0","10040219","10040220","8","0","0","0","7","10040221"
"0","0","4","10040226","0","10040220","10040221","7","0","0","0","6","10040222"
"10001","0","4","0","0","10040221","10040222","6","0","0","0","7","10040223"
"1","0","4","0","0","10040222","10040223","5","0","0","0","3","10040224"
"10002","0","4","0","0","10040223","10040224","4","0","10040229","0","7","10040225"
"0","0","4","0","0","10040224","10040225","3","0","0","0","4","10040230"
"0","0","4","0","0","10040221","10040226","8","0","0","0","5","10040227"
"5","0","4","0","0","10040226","10040227","7","0","0","0","14","10040228"
"10003","0","4","0","0","10040227","10040228","6","0","0","0","7","10040229"
"3","0","4","0","0","10040228","10040229","5","0","0","0","3","10040224"
"3","0","4","0","0","10040225","10040230","2","0","0","0","2","10040231"
"3","0","4","0","0","10040230","10040231","1","0","0","0","3","10040232"
"0","0","4","0","0","10040231","10040232","0","0","0","0","13","10040233"
"1","0","4","0","0","10040232","10040233","66","0","0","0","2","10040234"
"2","0","4","0","0","10040233","10040234","65","0","0","0","3","10040235"
"2","0","4","0","0","10040234","10040235","64","0","0","0","2","10040236"
"0","0","4","0","0","10040235","10040236","63","0","0","0","5","10040237"
"10002","0","4","10040246","0","10040236","10040237","62","0","0","0","7","10040238"
"0","0","4","0","0","10040237","10040238","61","0","0","0","12","10040239"
"0","0","4","0","0","10040238","10040239","60","0","0","0","6","10040240"
"10001","0","4","0","0","10040239","10040240","59","0","0","0","11","10040241"
"1","0","4","0","0","10040240","10040241","58","0","0","0","2","10040242"
"0","0","4","0","0","10040241","10040242","57","0","0","0","4","10040243"
"0","0","4","0","0","10040242","10040243","56","0","10040256","0","5","10040244"
"1","0","4","0","0","10040243","10040244","55","0","0","0","3","10040245"
"2","0","4","0","0","10040244","10040245","54","0","0","0","14","10040257"
"3","0","4","0","0","10040237","10040246","67","0","0","0","2","10040247"
"1","0","4","0","0","10040246","10040247","66","0","0","0","2","10040248"
"6","0","4","0","0","10040247","10040248","65","0","0","0","14","10040249"
"2","0","4","0","0","10040248","10040249","64","0","0","0","2","10040250"
"3","0","4","0","0","10040249","10040250","63","0","0","0","2","10040251"
"3","0","4","0","0","10040250","10040251","62","0","0","0","14","10040252"
"3","0","4","0","0","10040251","10040252","61","0","0","0","3","10040253"
"3","0","4","0","0","10040252","10040253","60","0","0","0","14","10040254"
"0","0","4","0","0","10040253","10040254","59","0","0","0","4","10040255"
"7","0","4","0","0","10040254","10040255","58","0","0","0","14","10040256"
"3","0","4","0","0","10040255","10040256","57","0","0","0","2","10040243"
"1","0","4","0","0","10040245","10040257","53","0","0","0","3","10040288"
"10001","0","4","10040300","0","10040257","10040288","52","0","0","0","11","10040289"
"1","0","4","0","0","10040288","10040289","51","0","0","0","2","10040290"
"1","0","4","0","0","10040289","10040290","50","0","0","0","3","10040291"
"0","0","4","0","0","10040290","10040291","49","0","0","0","4","10040292"
"2","0","4","0","0","10040291","10040292","48","0","0","0","2","10040293"
"0","0","4","0","0","10040292","10040293","47","0","0","0","6","10040294"
"0","0","4","0","0","10040293","10040294","46","0","0","0","4","10040295"
"10002","0","4","0","0","10040294","10040295","45","0","0","0","7","10040296"
"0","0","4","0","0","10040295","10040296","44","0","10040308","0","12","10040297"
"2","0","4","0","0","10040296","10040297","43","0","0","0","3","10040298"
"0","0","4","0","0","10040297","10040298","42","0","0","0","4","10040299"
"0","0","4","0","0","10040298","10040299","41","0","0","0","6","10040313"
"3","0","4","0","0","10040288","10040300","53","0","0","0","3","10040301"
"3","0","4","0","0","10040300","10040301","52","0","0","0","2","10040302"
"0","0","4","0","0","10040301","10040302","51","0","0","0","4","10040303"
"10003","0","4","0","0","10040302","10040303","50","0","0","0","7","10040304"
"4","0","4","0","0","10040303","10040304","49","0","0","0","14","10040305"
"3","0","4","0","0","10040304","10040305","48","0","0","0","2","10040306"
"10003","0","4","0","0","10040305","10040306","47","0","0","0","7","10040307"
"0","0","4","0","0","10040306","10040307","46","0","0","0","12","10040308"
"3","0","4","0","0","10040307","10040308","45","0","0","0","2","10040296"
"2","0","4","0","0","10040299","10040313","40","0","0","0","2","10040566"
"4","0","4","0","0","10040573","10040316","31","0","0","0","14","10040317"
"0","0","4","0","0","10040316","10040317","30","0","0","0","4","10040318"
"0","0","4","0","0","10040317","10040318","29","0","0","0","12","10040319"
"10001","0","4","0","0","10040318","10040319","28","0","0","0","11","10040320"
"0","0","4","0","0","10040319","10040320","27","0","0","0","5","10040321"
"10001","0","4","0","0","10040320","10040321","26","0","0","0","7","10040323"
"2","0","4","0","0","10040321","10040323","25","0","0","0","3","10040324"
"1","0","4","0","0","10040323","10040324","24","0","0","0","2","10040325"
