3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba
"6","2570","0","0","64","0","384","869","17","0","0","107801","158","45","8902","20","880","0","22"
"6","2570","0","0","70","0","384","1071","17","0","0","107801","166","45","9921","21","980","0","22"
"6","2570","0","0","75","0","384","1289","17","0","0","107801","173","45","11118","22","1080","0","22"
"6","2570","0","0","81","0","384","1473","17","0","0","107801","189","45","12441","23","1080","0","22"
"6","2570","0","0","87","0","384","1616","17","0","0","107801","206","45","13916","24","1080","0","22"
"6","2570","0","0","93","0","384","1725","17","0","0","107801","214","45","15626","25","1080","0","22"
"6","3030","0","0","99","0","384","1797","17","0","0","107801","223","45","17466","26","1080","0","22"
"6","3030","0","0","105","0","384","1842","17","0","0","107801","231","45","19501","27","1080","0","22"
"6","3030","0","0","110","0","384","1874","17","0","0","107801","236","45","21699","28","1080","0","22"
"6","3490","0","0","114","0","384","1907","17","0","0","107801","240","45","24021","29","1080","0","22"
"6","3490","0","0","118","0","384","1941","17","0","0","107801","244","45","26542","30","1080","0","22"
"6","3950","0","0","122","0","384","1975","17","0","0","107801","248","45","29121","31","1080","0","22"
"6","3950","0","0","126","0","384","2009","17","0","0","107801","252","45","31863","32","1080","0","22"
"6","4450","0","0","130","0","384","2042","17","0","0","107801","256","45","34696","33","1080","0","22"
"6","4950","0","0","134","0","384","2074","17","0","0","107801","260","45","37678","34","1080","0","22"
"0","65","20","0","2","0","0","0","0","1","0","107901","0","0","0","2","100","0","0"
"0","160","73","0","6","0","5","0","0","3","0","107901","0","0","0","3","150","0","0"
"0","375","175","0","9","0","30","0","0","5","0","107901","2","0","0","4","320","0","0"
"0","800","293","0","16","0","50","0","0","11","0","107901","5","10","0","5","480","0","0"
"3","1215","517","0","24","0","50","0","0","15","0","107901","6","10","0","6","870","0","0"
"6","1535","780","0","30","0","75","0","0","19","0","107901","8","10","0","7","1710","0","0"
"9","2015","1097","0","38","0","100","0","0","19","0","107901","10","10","0","8","2570","0","0"
"9","2480","1416","0","53","10","100","0","0","26","0","107901","20","10","0","9","3020","0","5"
"9","3260","1726","0","72","30","100","0","0","27","5","107901","35","10","0","10","3320","0","10"
"9","3880","2137","0","75","82","100","0","0","32","10","107901","42","30","0","11","3620","0","10"
"9","4310","2554","0","87","140","100","0","0","36","30","107901","45","30","0","12","4020","0","12"
"9","4660","3013","0","97","199","125","0","0","36","50","107901","53","30","0","13","4140","0","14"
"9","4990","3508","0","108","282","156","0","0","38","50","107901","67","30","0","14","4260","0","14"
"9","5100","4115","0","118","396","162","0","0","38","50","107901","75","30","0","15","4260","0","14"
"9","5100","4760","0","131","508","162","0","0","38","53","107901","81","30","0","16","4260","0","14"
"9","5150","5428","0","145","619","162","0","0","38","60","107901","87","30","0","17","4260","0","14"
"9","5200","6143","0","157","770","162","0","0","40","64","107901","96","30","0","18","4260","0","14"
"9","5545","6955","0","167","927","162","0","0","42","64","107901","105","30","0","19","4260","0","14"
"9","5990","7849","0","177","1045","162","0","0","47","64","107901","115","30","0","20","4260","0","14"
"9","6245","8821","0","190","1192","162","0","0","52","64","107901","127","30","0","21","4260","0","14"
"9","6400","10007","0","203","1357","162","0","0","52","64","107901","139","30","0","22","4260","0","14"
"9","6490","11347","0","220","1496","162","0","0","52","64","107901","154","30","0","23","4260","0","14"
"9","6580","12746","0","241","1634","162","0","0","52","64","107901","176","30","0","24","4260","0","14"
"9","6580","14356","0","257","1739","162","0","0","52","64","107901","198","30","0","25","4260","0","14"
"9","7105","16195","0","263","1788","162","0","0","52","64","107901","207","30","0","26","4260","0","14"
"9","7950","18134","0","268","1816","162","0","0","52","64","107901","214","30","0","27","4260","0","14"
"9","8270","20211","0","278","1844","162","0","0","52","64","107901","226","30","0","28","4260","0","14"
"9","8590","22461","0","288","1873","162","0","0","52","64","107901","236","30","0","29","4260","0","14"
"9","8910","24856","0","298","1903","162","0","0","52","64","107901","246","30","0","30","4260","0","14"
"9","9435","27387","0","303","1933","162","0","0","52","64","107901","251","30","0","31","4260","0","14"
"9","9960","30017","0","309","1963","162","0","0","52","64","107901","257","30","0","32","4260","0","14"
"9","10330","32750","0","321","1992","162","0","0","52","64","107901","269","30","0","33","4260","0","14"
"9","10700","35648","0","333","2020","162","0","0","52","64","107901","281","30","0","34","4260","0","14"
"0","65","18","0","3","0","0","0","0","1","0","108001","0","0","0","2","50","0","0"
"0","250","58","0","10","0","0","0","0","1","0","108001","1","0","0","3","100","0","0"
"0","590","153","0","19","0","0","0","0","1","0","108001","3","0","0","4","125","0","0"
"0","1045","285","0","32","0","0","0","0","4","0","108001","7","0","0","5","125","0","0"
"0","1785","458","0","50","0","0","0","0","4","0","108001","16","0","0","6","125","0","0"
"0","2280","714","0","68","0","0","0","0","8","0","108001","22","0","0","7","125","0","0"
"0","3360","935","0","93","0","0","0","0","8","0","108001","33","0","0","8","125","0","0"
"0","4270","1189","0","112","5","0","0","0","13","0","108001","44","15","10","9","125","0","5"
"0","4640","1594","0","122","45","0","0","0","18","0","108001","53","40","10","10","125","0","10"
"0","5000","2085","0","133","102","0","0","0","18","0","108001","62","50","10","11","125","0","10"
"2","5370","2547","0","146","124","0","0","0","20","11","108001","71","50","10","12","125","0","16"
"2","5520","3057","0","160","167","25","0","0","20","21","108001","83","50","10","13","125","0","19"
"4","5580","3643","0","172","226","50","0","0","22","21","108001","93","50","10","14","125","0","19"
"4","5580","4280","0","182","290","62","0","0","22","21","108001","106","50","10","15","225","0","19"
"6","5730","4943","0","198","356","62","0","0","22","24","108001","112","50","10","16","225","0","19"
"6","6030","5677","0","207","414","62","0","0","22","27","108001","119","50","10","17","225","0","19"
"6","6430","6460","0","215","521","62","0","0","22","27","108001","128","50","10","18","225","0","19"
"6","6775","7365","0","229","609","62","0","0","22","27","108001","132","50","10","19","225","0","19"
"6","6970","8384","0","238","700","62","0","0","22","27","108001","145","50","10","20","225","0","19"
"6","7160","9455","0","254","795","71","0","0","22","27","108001","159","50","10","21","225","0","19"
"6","7250","10680","0","278","897","71","0","0","22","27","108001","174","50","10","22","225","0","19"
"6","7595","12047","0","295","938","71","0","0","22","27","108001","195","50","10","23","225","0","19"
"6","8450","13556","0","311","992","71","0","0","22","27","108001","199","50","10","24","225","0","19"
"6","8520","15256","0","331","1025","71","0","0","22","27","108001","212","50","10","25","225","0","19"
"6","8910","17125","0","345","1049","71","0","0","22","27","108001","221","50","10","26","225","0","19"
"6","9330","19124","0","357","1067","71","0","0","22","27","108001","228","50","10","27","225","0","19"
"6","9955","21295","0","361","1085","71","0","0","22","27","108001","230","50","10","28","225","0","19"
"6","10315","23509","0","380","1107","71","0","0","22","27","108001","247","50","10","29","225","0","19"
"6","10415","25936","0","394","1139","71","0","0","22","27","108001","261","50","10","30","225","0","19"
"6","10835","28493","0","403","1162","71","0","0","22","27","108001","270","50","10","31","225","0","19"
"6","11460","31187","0","407","1185","71","0","0","22","27","108001","274","50","10","32","225","0","19"
"6","11660","33962","0","422","1215","71","0","0","22","27","108001","289","50","10","33","225","0","19"
"6","11860","36885","0","437","1244","71","0","0","22","27","108001","304","50","10","34","225","0","19"
"0","65","26","0","3","0","0","0","0","0","0","108101","0","0","0","2","50","0","0"
"0","190","100","0","5","0","0","0","0","0","0","108101","0","0","0","3","100","0","0"
"0","480","216","0","9","0","10","0","0","0","0","108101","1","0","0","4","270","0","0"
"0","725","424","0","12","0","30","0","0","0","0","108101","2","10","0","5","430","0","0"
"0","1100","695","0","20","0","30","0","0","0","0","108101","3","10","0","6","820","0","0"
"2","1750","947","0","32","0","30","0","0","0","0","108101","5","10","0","7","1660","0","0"
"4","2530","1232","0","45","0","30","0","0","0","0","108101","12","10","0","8","2220","0","8"
"8","2945","1614","0","60","25","30","0","0","1","0","108101","19","10","0","9","2220","0","21"
"8","3365","2010","0","68","80","30","0","0","6","0","108101","26","35","0","10","2320","0","26"
"11","3765","2462","0","79","124","30","0","0","6","3","108101","32","45","0","11","2670","0","26"
"11","3935","2890","0","83","166","30","0","0","13","36","108101","37","61","0","12","2670","0","26"
"13","4085","3379","0","94","215","55","0","0","15","46","108101","46","67","0","13","2670","0","26"
"15","4225","3914","0","107","292","80","0","0","15","49","108101","56","67","0","14","2670","0","26"
"15","4405","4500","0","121","382","80","0","0","15","52","108101","64","67","0","15","2670","0","26"
"15","4505","5106","0","136","486","80","0","0","15","62","108101","70","67","0","16","2670","0","26"
"15","4555","5780","0","148","589","80","0","0","15","72","108101","76","67","0","17","2670","0","26"
"15","4605","6546","0","157","722","80","0","0","15","72","108101","85","67","0","18","2670","0","26"
"15","4700","7372","0","169","883","80","0","0","15","72","108101","97","67","0","19","2670","0","26"
"15","4895","8221","0","191","1040","80","0","0","15","77","108101","109","67","0","20","2670","0","26"
"15","5085","9319","0","197","1253","80","0","0","15","82","108101","114","67","0","21","2670","0","26"
"15","5175","10552","0","213","1457","80","0","0","15","87","108101","122","67","0","22","2670","0","26"
"15","5265","11950","0","229","1624","80","0","0","15","87","108101","131","67","0","23","2670","0","26"
"15","5395","13460","0","244","1760","80","0","0","15","87","108101","144","67","0","24","2670","0","26"
"15","5735","15130","0","257","1863","80","0","0","15","87","108101","157","67","0","25","2670","0","26"
"15","7210","16794","0","272","1930","80","0","0","15","87","108101","177","67","0","26","2670","0","26"
"15","7610","18749","0","285","1972","80","0","0","15","87","108101","190","67","0","27","2670","0","26"
"15","7760","20947","0","290","2003","80","0","0","15","87","108101","195","67","0","28","2670","0","26"
"15","8230","23273","0","295","2036","80","0","0","15","87","108101","200","67","0","29","2670","0","26"
"15","8640","25653","0","310","2071","80","0","0","15","87","108101","215","67","0","30","2670","0","26"
"15","9315","28264","0","310","2106","80","0","0","15","87","108101","215","67","0","31","2670","0","26"
"15","9475","30985","0","316","2141","80","0","0","15","87","108101","221","67","0","32","2670","0","26"
"15","10170","33802","0","316","2175","80","0","0","15","87","108101","221","67","0","33","2670","0","26"
"15","10710","36686","0","331","2208","80","0","0","15","87","108101","236","67","0","34","2670","0","26"
"0","65","19","0","1","0","10","0","0","1","0","108201","0","0","0","2","50","0","0"
"0","185","74","0","3","0","30","0","0","2","0","108201","0","0","0","3","75","0","0"
"0","365","175","0","6","0","65","0","0","4","0","108201","2","0","0","4","215","0","0"
"0","635","330","0","10","0","115","0","0","7","0","108201","4","5","0","5","375","0","0"
"3","985","556","0","15","0","145","0","0","11","0","108201","5","5","0","6","675","0","0"
"6","1305","819","0","21","0","170","0","0","15","0","108201","7","5","0","7","1515","0","0"
"9","1935","1118","0","30","10","195","0","0","15","0","108201","14","5","0","8","2075","0","9"
"9","2350","1483","0","45","40","195","0","5","22","0","108201","19","5","0","9","2075","0","23"
"9","2550","1965","0","50","100","195","0","10","22","0","108201","27","15","0","10","2075","0","37"
"9","2950","2412","0","53","148","195","0","10","27","3","108201","38","35","0","11","2075","0","37"
"9","3120","2852","0","57","188","195","0","10","34","36","108201","43","45","0","12","2075","0","37"
"9","3370","3326","0","70","241","220","0","10","34","56","108201","51","45","0","13","2075","0","37"
"9","3530","3816","0","88","308","245","0","10","36","59","108201","65","45","0","14","2075","0","37"
"9","3530","4392","0","101","416","245","0","10","38","59","108201","78","45","0","15","2075","0","37"
"9","3530","4993","0","112","545","245","0","10","38","67","108201","90","45","0","16","2075","0","37"
"9","3580","5632","0","128","661","245","0","10","38","75","108201","99","45","0","17","2075","0","37"
"9","3630","6303","0","146","798","245","0","10","40","75","108201","115","45","0","18","2075","0","37"
"9","3725","7117","0","160","928","245","0","10","42","75","108201","128","45","0","19","2075","0","37"
"9","3920","8045","0","178","1019","245","0","10","42","75","108201","138","45","0","20","2075","0","37"
"9","4230","9019","0","201","1114","245","0","10","42","75","108201","150","45","0","21","2075","0","37"
"9","4440","10140","0","227","1198","245","0","10","42","75","108201","169","45","0","22","2075","0","37"
"9","4530","11484","0","247","1239","245","0","10","42","75","108201","190","45","0","23","2075","0","37"
"9","5145","13027","0","252","1268","245","0","10","42","75","108201","198","45","0","24","2075","0","37"
"9","5670","14728","0","258","1301","245","0","10","42","75","108201","207","45","0","25","2075","0","37"
"9","7015","16313","0","279","1325","245","0","10","42","75","108201","236","45","0","26","2075","0","37"
"9","10170","17742","0","306","1343","245","0","10","42","75","108201","272","45","0","27","2075","0","37"
"9","13855","19260","0","333","1368","245","0","10","42","75","108201","303","45","0","28","2075","0","37"
"9","16050","21196","0","353","1401","245","0","10","42","75","108201","323","45","0","29","2075","0","37"
"9","16370","23534","0","368","1444","245","0","10","42","75","108201","338","45","0","30","2075","0","37"
"9","16895","26008","0","378","1487","245","0","10","42","75","108201","348","45","0","31","2075","0","37"
"9","17420","28592","0","388","1529","245","0","10","42","75","108201","358","45","0","32","2075","0","37"
"9","17420","31267","0","409","1577","245","0","10","42","75","108201","379","45","0","33","2075","0","37"
"9","17420","34096","0","431","1623","245","0","10","42","75","108201","401","45","0","34","2075","0","37"
"0","55","0","0","0","0","0","0","0","0","0","108301","3","0","26","2","50","0","0"
