9a18a90392d446ca41990238b5fc055e33edafb9f0fb909a884194ffd4831908,9ed0848742fe886bea9aa0b1aac2b8a37ca1f54bb30e974ef7740f05a3c5bf6c,743f5e0e581b5df6ba5f2d0a69063e905459a0533412bf7fbbf91cbb52d9da92,6344eb8200ba77b5cb2cbb56cda512f2052ee85482a999464ce19c57b0d25172,d4d3c80041dad21114f43f21a0c3948e2babf571aad99921e1f33eacdb971cc6,8bde8b1c6208af98c6d0d197d00f7896f7cc49a31ee05705994e2d6b735d8c2f,9ea87265e550d9f1bb83feaa44b2b71f564814ed01dc3ac7d2d38c6408f233d5,0769c2db70b33f315eb69267428d6e5b6ceb360148c8eedcc145540f83548305,1dcd4a23421d6cd7c5eaa30b7f9d64b36cfe2ef3a04d8f0af9cc73bd05000fdf,f439b2d62da13bf718524e2fff4552cf8d2ba60d08381eec633ded150852de42,82644d253bd0bfd7d2e5023eee1346d44ff8c91bc53b41ba3be9f20a867a273b,c1c6a5b8c00b90eaf7f3773a420f83fb08ee1cc2d48354c9e5b10b92eb602bd2,7711d090c14526721dddb3377ee3d52e8af27b0a639ddddce056acebc6ca26c4,9e6e937a835d4ef3ea9981704484b8bdc2023495af1ccdb4cce4aacc5cb531ad
"56011818","1","6011","0","2030/04/01 14:59:59","5","301","0","ハツネ（ニューイヤー）を★5にしよう","501","2015/04/01 15:00:00","201251","128401","56011818"
"56011819","1","6011","0","2030/04/01 14:59:59","6","301","0","カヤを★6にしよう","501","2015/04/01 15:00:00","201097","106501","56011819"
"56011820","1","6011","0","2030/04/01 14:59:59","1","301","0","カスミ（ニューイヤー）を仲間にしよう","501","2015/04/01 15:00:00","201252","128501","56011820"
"56011821","1","6011","0","2030/04/01 14:59:59","3","301","0","カスミ（ニューイヤー）を★3にしよう","501","2015/04/01 15:00:00","201252","128501","56011821"
"56011822","1","6011","0","2030/04/01 14:59:59","5","301","0","カスミ（ニューイヤー）を★5にしよう","501","2015/04/01 15:00:00","201252","128501","56011822"
"56011823","1","6011","0","2030/04/01 14:59:59","1","301","0","レイ（アストラル）を仲間にしよう","501","2015/04/01 15:00:00","201253","128801","56011823"
"56011824","1","6011","0","2030/04/01 14:59:59","3","301","0","レイ（アストラル）を★3にしよう","501","2015/04/01 15:00:00","201253","128801","56011824"
"56011825","1","6011","0","2030/04/01 14:59:59","5","301","0","レイ（アストラル）を★5にしよう","501","2015/04/01 15:00:00","201253","128801","56011825"
"56011826","1","6011","0","2030/04/01 14:59:59","1","301","0","ユイ（アストラル）を仲間にしよう","501","2015/04/01 15:00:00","201254","128901","56011826"
"56011827","1","6011","0","2030/04/01 14:59:59","3","301","0","ユイ（アストラル）を★3にしよう","501","2015/04/01 15:00:00","201254","128901","56011827"
"56011828","1","6011","0","2030/04/01 14:59:59","5","301","0","ユイ（アストラル）を★5にしよう","501","2015/04/01 15:00:00","201254","128901","56011828"
"56011829","1","6011","0","2030/04/01 14:59:59","1","301","0","ヒヨリ（アストラル）を仲間にしよう","501","2015/04/01 15:00:00","201255","128701","56011829"
"56011830","1","6011","0","2030/04/01 14:59:59","3","301","0","ヒヨリ（アストラル）を★3にしよう","501","2015/04/01 15:00:00","201255","128701","56011830"
"56011831","1","6011","0","2030/04/01 14:59:59","5","301","0","ヒヨリ（アストラル）を★5にしよう","501","2015/04/01 15:00:00","201255","128701","56011831"
"56011832","1","6011","0","2030/04/01 14:59:59","1","301","0","エリスを仲間にしよう","501","2015/04/01 15:00:00","201256","129001","56011832"
"56011833","1","6011","0","2030/04/01 14:59:59","3","301","0","エリスを★3にしよう","501","2015/04/01 15:00:00","201256","129001","56011833"
"56011834","1","6011","0","2030/04/01 14:59:59","5","301","0","エリスを★5にしよう","501","2015/04/01 15:00:00","201256","129001","56011834"
"56011835","1","6011","0","2030/04/01 14:59:59","1","301","0","ユニ（ウィンター）を仲間にしよう","501","2015/04/01 15:00:00","201257","129301","56011835"
"56011836","1","6011","0","2030/04/01 14:59:59","3","301","0","ユニ（ウィンター）を★3にしよう","501","2015/04/01 15:00:00","201257","129301","56011836"
"56011837","1","6011","0","2030/04/01 14:59:59","5","301","0","ユニ（ウィンター）を★5にしよう","501","2015/04/01 15:00:00","201257","129301","56011837"
"56011838","1","6011","0","2030/04/01 14:59:59","6","301","0","ヒヨリ（ニューイヤー）を★6にしよう","501","2015/04/01 15:00:00","201071","108701","56011838"
"56011839","1","6011","0","2030/04/01 14:59:59","6","301","0","ユイ（ニューイヤー）を★6にしよう","501","2015/04/01 15:00:00","201072","108801","56011839"
"56011840","1","6011","0","2030/04/01 14:59:59","6","301","0","レイ（ニューイヤー）を★6にしよう","501","2015/04/01 15:00:00","201073","108901","56011840"
"56011841","1","6011","0","2030/04/01 14:59:59","1","301","0","クロエ（ウィンター）を仲間にしよう","501","2015/04/01 15:00:00","201258","129401","56011841"
"56011842","1","6011","0","2030/04/01 14:59:59","3","301","0","クロエ（ウィンター）を★3にしよう","501","2015/04/01 15:00:00","201258","129401","56011842"
"56011843","1","6011","0","2030/04/01 14:59:59","5","301","0","クロエ（ウィンター）を★5にしよう","501","2015/04/01 15:00:00","201258","129401","56011843"
"56011844","1","6011","0","2030/04/01 14:59:59","1","301","0","マコト（コマンダー）を仲間にしよう","501","2015/04/01 15:00:00","201259","129801","56011844"
"56011845","1","6011","0","2030/04/01 14:59:59","3","301","0","マコト（コマンダー）を★3にしよう","501","2015/04/01 15:00:00","201259","129801","56011845"
"56011846","1","6011","0","2030/04/01 14:59:59","5","301","0","マコト（コマンダー）を★5にしよう","501","2015/04/01 15:00:00","201259","129801","56011846"
"56011847","1","6011","0","2030/04/01 14:59:59","1","301","0","エリコ（コマンダー）を仲間にしよう","501","2015/04/01 15:00:00","201260","129901","56011847"
"56011848","1","6011","0","2030/04/01 14:59:59","3","301","0","エリコ（コマンダー）を★3にしよう","501","2015/04/01 15:00:00","201260","129901","56011848"
"56011849","1","6011","0","2030/04/01 14:59:59","5","301","0","エリコ（コマンダー）を★5にしよう","501","2015/04/01 15:00:00","201260","129901","56011849"
"56011850","1","6011","0","2030/04/01 14:59:59","1","301","0","アネモネを仲間にしよう","501","2015/04/01 15:00:00","201261","129601","56011850"
"56011851","1","6011","0","2030/04/01 14:59:59","3","301","0","アネモネを★3にしよう","501","2015/04/01 15:00:00","201261","129601","56011851"
"56011852","1","6011","0","2030/04/01 14:59:59","5","301","0","アネモネを★5にしよう","501","2015/04/01 15:00:00","201261","129601","56011852"
"56011853","1","6011","0","2030/04/01 14:59:59","1","301","0","キョウカ（スプリング）を仲間にしよう","501","2015/04/01 15:00:00","201262","130701","56011853"
"56011854","1","6011","0","2030/04/01 14:59:59","3","301","0","キョウカ（スプリング）を★3にしよう","501","2015/04/01 15:00:00","201262","130701","56011854"
"56011855","1","6011","0","2030/04/01 14:59:59","5","301","0","キョウカ（スプリング）を★5にしよう","501","2015/04/01 15:00:00","201262","130701","56011855"
"56011856","1","6011","0","2030/04/01 14:59:59","1","301","0","スズメ（スプリング）を仲間にしよう","501","2015/04/01 15:00:00","201263","130801","56011856"
"56011857","1","6011","0","2030/04/01 14:59:59","3","301","0","スズメ（スプリング）を★3にしよう","501","2015/04/01 15:00:00","201263","130801","56011857"
"56011858","1","6011","0","2030/04/01 14:59:59","5","301","0","スズメ（スプリング）を★5にしよう","501","2015/04/01 15:00:00","201263","130801","56011858"
"56011859","1","6011","0","2030/04/01 14:59:59","1","301","0","マホ（ドリームパーク）を仲間にしよう","501","2015/04/01 15:00:00","201264","131001","56011859"
"56011860","1","6011","0","2030/04/01 14:59:59","3","301","0","マホ（ドリームパーク）を★3にしよう","501","2015/04/01 15:00:00","201264","131001","56011860"
"56011861","1","6011","0","2030/04/01 14:59:59","5","301","0","マホ（ドリームパーク）を★5にしよう","501","2015/04/01 15:00:00","201264","131001","56011861"
"56011862","1","6011","0","2030/04/01 14:59:59","6","301","0","ルカを★6にしよう","501","2015/04/01 15:00:00","201051","105601","56011862"
"56011863","1","6011","0","2030/04/01 14:59:59","1","301","0","クルルを仲間にしよう","501","2015/04/01 15:00:00","201265","130901","56011863"
"56011864","1","6011","0","2030/04/01 14:59:59","3","301","0","クルルを★3にしよう","501","2015/04/01 15:00:00","201265","130901","56011864"
"56011865","1","6011","0","2030/04/01 14:59:59","5","301","0","クルルを★5にしよう","501","2015/04/01 15:00:00","201265","130901","56011865"
"56011866","1","6011","0","2030/04/01 14:59:59","1","301","0","ネア（サマー）を仲間にしよう","501","2015/04/01 15:00:00","201266","131101","56011866"
"56011867","1","6011","0","2030/04/01 14:59:59","3","301","0","ネア（サマー）を★3にしよう","501","2015/04/01 15:00:00","201266","131101","56011867"
"56011868","1","6011","0","2030/04/01 14:59:59","5","301","0","ネア（サマー）を★5にしよう","501","2015/04/01 15:00:00","201266","131101","56011868"
"56011869","1","6011","0","2030/04/01 14:59:59","1","301","0","ネフィ＝ネラを仲間にしよう","501","2015/04/01 15:00:00","201267","129701","56011869"
"56011870","1","6011","0","2030/04/01 14:59:59","3","301","0","ネフィ＝ネラを★3にしよう","501","2015/04/01 15:00:00","201267","129701","56011870"
"56011871","1","6011","0","2030/04/01 14:59:59","5","301","0","ネフィ＝ネラを★5にしよう","501","2015/04/01 15:00:00","201267","129701","56011871"
"56011872","1","6011","0","2030/04/01 14:59:59","1","301","0","ミソラ（サマー）を仲間にしよう","501","2015/04/01 15:00:00","201268","131201","56011872"
"56011873","1","6011","0","2030/04/01 14:59:59","3","301","0","ミソラ（サマー）を★3にしよう","501","2015/04/01 15:00:00","201268","131201","56011873"
"56011874","1","6011","0","2030/04/01 14:59:59","5","301","0","ミソラ（サマー）を★5にしよう","501","2015/04/01 15:00:00","201268","131201","56011874"
"56011875","1","6011","0","2030/04/01 14:59:59","1","301","0","リリ（サマー）を仲間にしよう","501","2015/04/01 15:00:00","201269","131601","56011875"
"56011876","1","6011","0","2030/04/01 14:59:59","3","301","0","リリ（サマー）を★3にしよう","501","2015/04/01 15:00:00","201269","131601","56011876"
"56011877","1","6011","0","2030/04/01 14:59:59","5","301","0","リリ（サマー）を★5にしよう","501","2015/04/01 15:00:00","201269","131601","56011877"
"56011878","1","6011","0","2030/04/01 14:59:59","1","301","0","アメス（サマー）を仲間にしよう","501","2015/04/01 15:00:00","201270","131701","56011878"
"56011879","1","6011","0","2030/04/01 14:59:59","3","301","0","アメス（サマー）を★3にしよう","501","2015/04/01 15:00:00","201270","131701","56011879"
"56011880","1","6011","0","2030/04/01 14:59:59","5","301","0","アメス（サマー）を★5にしよう","501","2015/04/01 15:00:00","201270","131701","56011880"
"56011881","1","6011","0","2030/04/01 14:59:59","1","301","0","ネビアを仲間にしよう","501","2015/04/01 15:00:00","201271","118601","56011881"
"56011882","1","6011","0","2030/04/01 14:59:59","3","301","0","ネビアを★3にしよう","501","2015/04/01 15:00:00","201271","118601","56011882"
"56011883","1","6011","0","2030/04/01 14:59:59","5","301","0","ネビアを★5にしよう","501","2015/04/01 15:00:00","201271","118601","56011883"
"56011884","1","6011","0","2030/04/01 14:59:59","1","301","0","ホマレ（サマー）を仲間にしよう","501","2015/04/01 15:00:00","201272","131801","56011884"
"56011885","1","6011","0","2030/04/01 14:59:59","3","301","0","ホマレ（サマー）を★3にしよう","501","2015/04/01 15:00:00","201272","131801","56011885"
"56011886","1","6011","0","2030/04/01 14:59:59","5","301","0","ホマレ（サマー）を★5にしよう","501","2015/04/01 15:00:00","201272","131801","56011886"
"56011887","1","6011","0","2030/04/01 14:59:59","1","301","0","シェフィ（プリンセス）を仲間にしよう","501","2015/04/01 15:00:00","201273","181201","56011887"
"56011888","1","6011","0","2030/04/01 14:59:59","3","301","0","シェフィ（プリンセス）を★3にしよう","501","2015/04/01 15:00:00","201273","181201","56011888"
"56011889","1","6011","0","2030/04/01 14:59:59","5","301","0","シェフィ（プリンセス）を★5にしよう","501","2015/04/01 15:00:00","201273","181201","56011889"
"56011890","1","6011","0","2030/04/01 14:59:59","1","301","0","エミリア（サマー）を仲間にしよう","501","2015/04/01 15:00:00","201274","131901","56011890"
"56011891","1","6011","0","2030/04/01 14:59:59","3","301","0","エミリア（サマー）を★3にしよう","501","2015/04/01 15:00:00","201274","131901","56011891"
"56011892","1","6011","0","2030/04/01 14:59:59","5","301","0","エミリア（サマー）を★5にしよう","501","2015/04/01 15:00:00","201274","131901","56011892"
"56011893","1","6011","0","2030/04/01 14:59:59","1","301","0","レム（サマー）を仲間にしよう","501","2015/04/01 15:00:00","201275","132101","56011893"
"56011894","1","6011","0","2030/04/01 14:59:59","3","301","0","レム（サマー）を★3にしよう","501","2015/04/01 15:00:00","201275","132101","56011894"
"56011895","1","6011","0","2030/04/01 14:59:59","5","301","0","レム（サマー）を★5にしよう","501","2015/04/01 15:00:00","201275","132101","56011895"
"56012001","1","6012","0","2030/04/01 14:59:59","10","301","0","美食殿の合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202001","1","56012001"
"56012002","1","6012","0","2030/04/01 14:59:59","10","301","0","トゥインクルウィッシュの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202002","2","56012002"
"56012003","1","6012","0","2030/04/01 14:59:59","10","301","0","ラビリンスの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202003","3","56012003"
"56012004","1","6012","0","2030/04/01 14:59:59","10","301","0","カルミナの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202004","4","56012004"
"56012005","1","6012","0","2030/04/01 14:59:59","10","301","0","リトルリリカルの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202005","5","56012005"
"56012006","1","6012","0","2030/04/01 14:59:59","10","301","0","フォレスティエの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202006","6","56012006"
"56012007","1","6012","0","2030/04/01 14:59:59","10","301","0","ディアボロスの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202007","7","56012007"
"56012008","1","6012","0","2030/04/01 14:59:59","10","301","0","NIGHTMAREの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202008","8","56012008"
"56012009","1","6012","0","2030/04/01 14:59:59","10","301","0","サレンディア救護院の合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202009","9","56012009"
"56012010","1","6012","0","2030/04/01 14:59:59","10","301","0","カォンの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202010","10","56012010"
"56012011","1","6012","0","2030/04/01 14:59:59","10","301","0","エリザベスパークの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202011","11","56012011"
"56012012","1","6012","0","2030/04/01 14:59:59","10","301","0","メルクリウス財団の合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202012","12","56012012"
"56012013","1","6012","0","2030/04/01 14:59:59","10","301","0","トワイライトキャラバンの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202013","13","56012013"
"56012014","1","6012","0","2030/04/01 14:59:59","10","301","0","ルーセント学院の合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202014","14","56012014"
"56012015","1","6012","0","2030/04/01 14:59:59","10","301","0","ヴァイスフリューゲルの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202015","15","56012015"
"56012016","1","6012","0","2030/04/01 14:59:59","10","301","0","聖テレサ女学院（なかよし部）の合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202016","16","56012016"
"56012017","1","6012","0","2030/04/01 14:59:59","10","301","0","ドラゴンズネストの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202017","17","56012017"
"56012018","0","6012","0","2030/04/01 14:59:59","10","301","0","","501","2015/04/01 15:00:00","202018","18","0"
"56012019","0","6012","0","2030/04/01 14:59:59","20","301","0","","501","2015/04/01 15:00:00","202019","19","0"
"56012020","0","6012","0","2030/04/01 14:59:59","10","301","0","","501","2015/04/01 15:00:00","202020","20","0"
"56012100","1","6012","0","2030/04/01 14:59:59","10","301","0","ニュージェネレーションズの合計絆ランクを10にしよう","501","2015/04/01 15:00:00","202100","100","56012100"
"56014001","1","6014","0","2030/04/01 14:59:59","10","108","0","10人とフレンドになろう","904","2019/09/24 15:00:00","503001","0","56014001"
"56014002","1","6014","0","2030/04/01 14:59:59","20","108","0","20人とフレンドになろう","904","2019/09/24 15:00:00","503001","0","56014002"
"56014003","1","6014","0","2030/04/01 14:59:59","30","108","0","30人とフレンドになろう","904","2019/09/24 15:00:00","503001","0","56014003"
"56015001","1","6016","0","2030/04/01 14:59:59","10","109","0","フレンドバトルで10回戦おう","905","2019/10/31 12:00:00","504001","0","56015001"
"56015002","1","6016","0","2030/04/01 14:59:59","50","109","0","フレンドバトルで50回戦おう","905","2019/10/31 12:00:00","504001","0","56015002"
"56015003","1","6016","0","2030/04/01 14:59:59","100","109","0","フレンドバトルで100回戦おう","905","2019/10/31 12:00:00","504001","0","56015003"
"57004001","1","7004","0","2030/04/01 14:59:59","1","305","0","「ランドソルクイズコネクト！」でアーカイブを30%解放しよう","0","2029/04/01 15:00:00","903001","0","0"
"57004002","1","7004","0","2030/04/01 14:59:59","1","305","0","「ランドソルクイズコネクト！」でアーカイブを60%解放しよう","0","2029/04/01 15:00:00","903001","0","0"
"57004003","1","7004","0","2030/04/01 14:59:59","1","305","0","「ランドソルクイズコネクト！」でアーカイブを100%解放しよう","0","2029/04/01 15:00:00","903001","0","0"
"58002001","1","8002","0","2030/04/01 14:59:59","50","101","0","プレイヤーLvを50にしよう","0","2015/04/01 15:00:00","101001","0","58002001"
"58002002","1","8002","0","2030/04/01 14:59:59","90","101","0","プレイヤーLvを90にしよう","0","2015/04/01 15:00:00","101001","0","58002002"
"58002003","1","8002","0","2030/04/01 14:59:59","120","101","0","プレイヤーLvを120にしよう","0","2015/04/01 15:00:00","101001","0","58002003"
"58008001","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2000002","0"
"58008002","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2001006","0"
"58008003","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2002006","0"
"58008004","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2003010","0"
"58008005","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2004010","0"
"58008006","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2005010","0"
"58008007","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2006099","0"
"58008008","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2007099","0"
"58008009","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2008099","0"
"58008010","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2009099","0"
"58008011","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2010099","0"
"58008012","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2011099","0"
"58008013","0","8008","0","2030/04/01 14:59:59","1","602","0","","801","2015/04/01 15:00:00","301001","2012099","0"
"58008015","1","8008","0","2030/04/01 14:59:59","1","602","0","メインストーリー第15章第8話を読もう","801","2015/04/01 15:00:00","301001","2015008","58008015"
