350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053
"30031","-127","215","","300311","31","300311","","1","1300310009","1"
"30031","","","","0","91","0","","","1300310010",""
"30031","","0","0","travel_topdrama_r_3001_idle_B","3","1000001","","0","1300310011",""
"30031","","0","0","travel_topdrama_r_3001_idle_B","3","12","","0","1300310012",""
"30031","","0","0","travel_topdrama_r_3001_idle_A","3","1000002","","0","1300310013",""
"30031","","0","0","travel_topdrama_r_3001_idle_A","3","11","","0","1300310014",""
"30031","","","","0","93","1.7","","","1300310015",""
"30031","","","","0","101","1300310011","","","1300310016",""
"30031","","0","","none","3","0","","0","1300310017",""
"30031","","","","0","91","0","","","1300310018",""
"30032","-110","260","","300306","31","300306","","0","1300320001","1"
"30032","-110","260","","300308","31","300308","","0","1300320002","1"
"30032","92.6","17.3","","300300","31","300300","","0","1300320003","0.4"
"30032","92.6","0","","300304","31","300304","","0","1300320004","0.4"
"30032","","","","","91","0","","","1300320005",""
"30032","","1","","travel_topdrama_r_3001_idle_A","3","1000002","","0.5","1300320006",""
"30032","","1","","travel_topdrama_r_3001_idle_A","3","11","","0.5","1300320007",""
"30032","","1","","travel_topdrama_r_3001_idle_B","3","1000001","","0.5","1300320008",""
"30032","","1","","travel_topdrama_r_3001_idle_B","3","12","","0.5","1300320009",""
"30032","","","","0","93","0.2","","","1300320010",""
"30032","","","","1","32","300300","","","1300320011",""
"30032","","","","0","93","2","","","1300320012",""
"30032","","","","0","32","300303","","","1300320013",""
"30032","","","","1","32","300308","","","1300320014",""
"30032","","","","1","32","300306","","","1300320015",""
"30032","","0","","se_travel_top_fishing_hit","23","se_travel_top","","","1300320016",""
"30032","","0","","travel_topdrama_r_3001_1_01_A","3","1000002","","0","1300320017",""
"30032","","0","","travel_topdrama_r_3001_1_01_A","3","11","","0","1300320018",""
"30032","","0","","travel_topdrama_r_3001_1_01_B","3","1000001","","0.5","1300320019",""
"30032","","0","","travel_topdrama_r_3001_1_01_B","3","12","","0.5","1300320020",""
"30032","","","","","91","0","","","1300320021",""
"30032","","","","0","32","300308","","","1300320022",""
"30032","","0","","travel_topdrama_r_3001_1_02_A","3","1000002","","0","1300320023",""
"30032","","0","","travel_topdrama_r_3001_1_02_A","3","11","","0","1300320024",""
"30032","","0","","travel_topdrama_r_3001_1_02_B","3","1000001","","0.2","1300320025",""
"30032","","0","","travel_topdrama_r_3001_1_02_B","3","12","","0.2","1300320026",""
"30032","","","","0","93","1","","","1300320027",""
"30032","","","","0","32","300300","","","1300320028",""
"30032","","","","","91","0","","","1300320029",""
"30032","-43.7","-30.3","","300305","31","300305","","1","1300320030","0.5"
"30032","86","27","","300314","31","300314","","1","1300320031","0.5"
"30032","-100","260","","300313","31","300313","","1","1300320032","1"
"30032","","0","","se_travel_top_fishing_question","23","se_travel_top","","","1300320033",""
"30032","","0","","se_travel_top_fishing_pull","23","se_travel_top","","","1300320034",""
"30032","","","","0","93","0.01","","","1300320035",""
"30032","","","","0","32","300301","","","1300320036",""
"30032","","0","","travel_topdrama_r_3001_3_01_A","3","1000002","","0","1300320037",""
"30032","","0","","travel_topdrama_r_3001_3_01_A","3","11","","0","1300320038",""
"30032","","0","","travel_topdrama_r_3001_3_01_B","3","1000001","","0.2","1300320039",""
"30032","","0","","travel_topdrama_r_3001_3_01_B","3","12","","0.2","1300320040",""
"30032","","","","","91","0","","","1300320041",""
"30032","","0","","travel_topdrama_r_3001_3_02_A","3","1000002","","0","1300320042",""
"30032","","0","","travel_topdrama_r_3001_3_02_A","3","11","","0","1300320043",""
"30032","","0","","travel_topdrama_r_3001_3_02_B","3","1000001","","0","1300320044",""
"30032","","0","","travel_topdrama_r_3001_3_02_B","3","12","","0","1300320045",""
"30032","","","","","91","0","","","1300320046",""
"30032","","","","0","32","300313","","","1300320047",""
"30032","0","100","","300315","31","300315","","1","1300320048","1"
"30032","-153","318","","300312","31","300312","","1","1300320049","2"
"30032","75","-61","","300302","31","300302","","1","1300320050","0.6"
"30032","-88","214","","300317","31","300317","","1","1300320051","0.7"
"30032","","1","","30","122","30","","","1300320052",""
"30032","","0","","se_travel_top_fishing_appear_nepterion","23","se_travel_top","","","1300320053",""
"30032","","0","","travel_topdrama_r_3001_3_03","3","15","","0","1300320054",""
"30032","","0","","travel_topdrama_r_3001_3_03_A","3","1000002","","0","1300320055",""
"30032","","0","","travel_topdrama_r_3001_3_03_A","3","11","","0","1300320056",""
"30032","","0","","travel_topdrama_r_3001_3_03_B","3","1000001","","0","1300320057",""
"30032","","0","","travel_topdrama_r_3001_3_03_B","3","12","","0","1300320058",""
"30032","","","","0","93","2.3","","","1300320059",""
"30032","","","","","111","","","","1300320060",""
"30032","","","","","91","0","","","1300320061",""
"30041","0","53","0","1000001","1","2","travel_topdrama_b_3000_empty","0.5","1300410001","-70"
"30041","0","51","0","300411","5","11","scare_loop","0.35","1300410002","-70"
"30041","-270","52","1","300412","5","12","empty","0.425","1300410003","-70"
"30041","-3","110","0","0","5","0","rare","1","1300410004","-94"
"30041","","","","0","91","0","","","1300410005",""
"30041","","1","","empty","3","300412","","0.2","1300410006",""
"30041","","","","0","91","0","","","1300410007",""
"30041","","","","","101","1300410005","","","1300410008",""
"30041","idle","1","0.2","idle_fadeIN","3","300412","","0.2","1300410009","1"
"30041","","0","","none","3","0","","","1300410010",""
"30041","","","","","91","0","","","1300410011",""
"30042","","0","","se_travel_top_noble_creature","23","se_travel_top","","","1300420001",""
"30042","0","-70","","-920","2","1000001","","","1300420002","0"
"30042","idle","0","0.1","attack","3","300412","","0.2","1300420003","1"
"30042","","","","0","93","0.66","","","1300420004",""
"30042","","0","","se_travel_top_noble_creature_axe","23","se_travel_top","","","1300420005",""
"30042","","","","0","93","0.09","","","1300420006",""
"30042","scare_loop","0","0.2","backward","3","300411","","0","1300420007","1"
"30042","0.3","-70","","100","2","300411","","","1300420008","2"
"30042","","","","0","93","1","","","1300420009",""
"30042","","1","","walk","3","300412","","0.2","1300420010",""
"30042","2","-70","","-100","2","300412","","","1300420011","0"
"30042","","","","","91","1300420008","","","1300420012",""
"30042","70","100","","300401","31","300401","","1","1300420013","0.5"
"30042","","","","0","93","0.1","","","1300420014",""
"30042","","0","","se_travel_top_noble_emote_sweat","23","se_travel_top","","","1300420015",""
"30042","","","","0","93","0.4","","","1300420016",""
"30042","","1","","<weapon>_run","3","1000001","","0.2","1300420017","0"
"30042","1.75","-70","","-300","2","1000001","","","1300420018","0"
"30042","-70","-920","","300400","31","300400","","1","1300420019","0.5"
"30042","1.75","-70","","-300","33","300400","","","1300420020","0"
"30042","","0.15","","12","122","0","","","1300420021",""
"30042","","","","0","93","0.65","","","1300420022",""
"30042","","0","","se_travel_top_noble_foot","23","se_travel_top","","","1300420023",""
"30042","","","","0","93","0.15","","","1300420024",""
"30042","","0.15","","12","122","0","","","1300420025",""
"30042","","","","0","93","0.2","","","1300420026",""
"30042","0","0.5","110","4","12","1000001","0","10","1300420027","0"
"30042","","","","0","93","0.25","","","1300420028",""
"30042","","0","","se_travel_top_noble_emote_notice","23","se_travel_top","","","1300420029",""
"30042","","","","","91","1300420011","","","1300420030",""
"30042","","1","","idle","3","300412","","0.1","1300420031","1"
"30042","","0","","12","122","0","","","1300420032",""
"30042","","","","","91","1300420018","","","1300420033",""
"30042","","1","","<weapon>_idle","3","1000001","","0","1300420034","0"
"30042","","","","0","32","300400","","","1300420035",""
"30042","","","","0","4","300412","","","1300420036",""
"30042","","","","","93","0.5","","","1300420037",""
"30042","<weapon>_idle","0","0","<weapon>_attack_skipQuest","3","1000001","","0","1300420038","1"
"30042","","","","0","93","0.25","","","1300420039",""
"30042","-20","-100","","300402","31","300402","","1","1300420040","0.75"
"30042","","0","","die","3","300412","","0","1300420041",""
"30042","","0","","se_travel_top_noble_attack","23","se_travel_top","","","1300420042",""
"30042","","","","0","93","0.6","","","1300420043",""
"30042","","0","","se_travel_top_noble_creature_fadeout","23","se_travel_top","","","1300420044",""
"30042","","","","0","93","0.5","","","1300420045",""
"30042","","0.15","","12","122","0","","","1300420046",""
"30042","","","","","91","1300420041","","","1300420047",""
"30042","1","1","","1","6","300412","","0.5","1300420048","0"
"30042","idle","0","0.1","walk_idle","3","300411","","0.2","1300420049","1"
"30042","","","","0","32","300401","","","1300420050",""
"30042","1","-70","","0","2","300411","","","1300420051","0"
"30042","","","","0","91","0","","","1300420052",""
"30042","-13","-160","","300403","31","300403","","1","1300420053","0.3"
"30042","","0","","se_travel_top_noble_appear_goldenbox","23","se_travel_top","","","1300420054",""
"30042","","","","0","93","0.33","","","1300420055",""
"30042","","0","","<weapon>_joy_short","3","1000001","","0","1300420056",""
"30042","","","","0","93","0.13","","","1300420057",""
"30042","","0","","se_travel_top_noble_drop_goldenbox","23","se_travel_top","","","1300420058",""
"30042","","","","","91","1300420056","","","1300420059",""
"30042","","","","","111","","","","1300420060",""
"30042","","","","","91","0","","","1300420061",""
"30051","0","55","0","1000001","1","1","travel_topdrama_r_3000_empty","0.73","1300510001","-35"
"30051","1","1","0","1","6","1000001","","0","1300510002","0"
"30051","0","56","0","300514","5","14","empty","0.73","1300510003","-35"
"30051","1","1","0","1","6","300514","","0","1300510004","0"
"30051","-30","51","0","300513","5","13","idle","0.425","1300510005","-70"
"30051","75","50","0","300515","5","15","travel_topdrama_r_3005_idle","1","1300510006","-65"
"30051","16","110","0","0","5","0","normal","1","1300510007","-78"
"30051","","1","","idle","3","300513","","0.2","1300510008",""
"30051","","","","0","91","0","","","1300510009",""
"30051","","0","","travel_topdrama_r_3005_idle","3","300515","","0.2","1300510010",""
"30051","","","","0","91","0","","","1300510011",""
"30051","","","","","101","1300510009","","","1300510012",""
"30051","","0","","none","3","0","","","1300510013",""
"30051","","","","","91","0","","","1300510014",""
"30052","0","-95","","-605","2","1000001","","","1300520001","0"
"30052","1","1","0","1","6","1000001","","0","1300520002","1"
"30052","0","-105","","-605","2","300514","","","1300520003","0"
"30052","1","1","0","1","6","300514","","0","1300520004","1"
"30052","-60","370","","300502","31","300502","","1","1300520005","1"
"30052","","","","","91","0","","","1300520006",""
"30052","","0","","se_travel_top_disguise_foot1","23","se_travel_top","","","1300520007",""
"30052","","1","","travel_topdrama_r_3005_walk","3","1000001","","0","1300520008",""
"30052","3","-95","","-180","2","1000001","","","1300520009","0"
"30052","","1","","walk","3","300514","","0.2","1300520010",""
"30052","3","-95","","-180","2","300514","","","1300520011","0"
"30052","","","","","91","1300520009","","","1300520012",""
"30052","","0","","se_travel_top_disguise_notice","23","se_travel_top","","","1300520013",""
"30052","0","0","120","10","12","300513","0","-20","1300520014","0"
"30052","","0","","travel_topdrama_r_3005_suprise","3","1000001","","0","1300520015",""
"30052","","0","","suprise","3","300514","","0.2","1300520016",""
"30052","","","","0","91","0","","","1300520017",""
"30052","","0","","se_travel_top_disguise_foot2","23","se_travel_top","","","1300520018",""
"30052","","0","","se_travel_top_disguise_sweat","23","se_travel_top","","","1300520019",""
"30052","","1","","travel_topdrama_r_3005_run","3","1000001","","0","1300520020",""
"30052","2","-95","","230","2","1000001","","","1300520021","0"
"30052","","1","","run","3","300514","","0.2","1300520022",""
"30052","2","-105","","230","2","300514","","","1300520023","0"
"30052","-95","-180","","300500","31","300500","","1","1300520024","0.5"
"30052","2","-95","","230","33","300500","","","1300520025","0"
"30052","25","-230","","300501","31","300501","","1","1300520026","0.5"
"30052","2","25","","180","33","300501","","","1300520027","0"
"30052","1","1","","0","121","-300","","easeInOutCubic","1300520028","3"
"30052","","","","0","93","0.5","","","1300520029",""
"30052","","","","1","4","300513","","","1300520030",""
"30052","","","","0","93","1","","","1300520031",""
"30052","","0","","se_travel_top_disguise_question","23","se_travel_top","","","1300520032",""
"30052","idle","0","0.1","question","3","300513","","0.2","1300520033","1"
"30052","0","0","130","5","12","300513","0","20","1300520034","0"
"30052","","","","0","93","0.5","","","1300520035",""
"30052","","","","0","32","300500","","","1300520036",""
"30052","","","","0","32","300501","","","1300520037",""
"30052","","0","","se_travel_top_disguise_jump","23","se_travel_top","","","1300520038",""
"30052","","0","","travel_topdrama_r_3005_jump","3","1000001","","0","1300520039",""
"30052","","0","","jump","3","300514","","0.2","1300520040",""
"30052","0","0.01","20","7","12","1000001","0","0","1300520041","0"
"30052","","","","0","93","1","","","1300520042",""
"30052","","","","","111","","","","1300520043",""
"30052","","","","","91","0","","","1300520044",""
"30061","0","55","0","1000001","1","1","travel_topdrama_r_3000_empty","0.73","1300610001","-35"
"30061","1","1","0","1","6","1000001","","0","1300610002","0"
"30061","0","56","0","300614","5","14","empty","0.73","1300610003","-35"
"30061","1","1","0","1","6","300614","","0","1300610004","0"
"30061","-30","51","0","300613","5","13","idle","0.425","1300610005","-70"
"30061","75","50","0","300615","5","15","travel_topdrama_r_3005_idle","1","1300610006","-65"
"30061","16","110","0","0","5","0","normal","1","1300610007","-78"
"30061","","1","","idle","3","300613","","0.2","1300610008",""
"30061","","","","0","91","0","","","1300610009",""
"30061","","0","","travel_topdrama_r_3005_idle","3","300615","","0.2","1300610010",""
"30061","","","","0","91","0","","","1300610011",""
"30061","","","","","101","1300610009","","","1300610012",""
"30061","","0","","none","3","0","","","1300610013",""
"30061","","","","","91","0","","","1300610014",""
"30062","0","-95","","-605","2","1000001","","","1300620001","0"
"30062","1","1","0","1","6","1000001","","0","1300620002","1"
"30062","0","-105","","-605","2","300614","","","1300620003","0"
"30062","1","1","0","1","6","300614","","0","1300620004","1"
"30062","-60","370","","300503","31","300602","","1","1300620005","1"
"30062","","","","","91","0","","","1300620006",""
"30062","","0","","se_travel_top_disguise_foot1","23","se_travel_top","","","1300620007",""
"30062","","1","","travel_topdrama_r_3005_walk","3","1000001","","0","1300620008",""
