90baf839ea7f2d28ff0180cbb884fbf2f23375e3e6b88c3d86db0a6bb83a8308,bc78ea7ceec5bd5f98f719654a9ae84dc09597d6998f5276af44a239431d375d,3c2f895b91ddf1eb764aac8ec7e15259b6a45a73726427403e991fafb96f994a,8c647849a034a05e663e315c02aa64c7f5b21dddd0764a2de6aca893d5440c25,b3be469eb47a2235f901be8dbff455fb96ea22230905835d81e1fd03b40ba848,3e64a095cdab0bec4d7ce207d29a8dea02301472c67c11c2523ea309856a9a7c,594978b6100caca630bad17a5c931071ee9a36a3dbf8b70c22c6e4b4d7fd8fdd,2e8d1b14614c7ca6c83c1d3f9bcf89dd1844e591d8f908e741579c8c93039c3f
"111901","8","103583","104581","104491","104163","104162","104432"
"111901","9","104581","104582","104342","104164","104163","104343"
"111901","10","104582","104583","104343","105161","104164","104433"
"111901","11","104583","105581","104433","105162","105161","105401"
"111901","12","105581","105582","105401","105163","105162","105342"
"111901","13","105582","105583","105431","105164","105163","105283"
"111901","14","105583","105584","105491","105165","105164","105432"
"111901","15","105584","105585","105344","105166","105165","105402"
"111901","16","105585","105586","105402","105167","105166","105346"
"111901","17","105586","105587","105346","106161","105167","105347"
"111901","18","105587","106581","105347","106162","106161","106401"
"111901","19","106581","106582","106401","106163","106162","106431"
"111901","20","106582","106583","106431","107161","106163","106491"
"111901","21","106583","107581","106491","107162","107161","107341"
"111901","22","107581","107582","107341","107163","107162","107342"
"111901","23","107582","107583","107342","108161","107163","107343"
"111901","24","107583","108581","107343","108162","108161","108281"
"111901","25","108581","108582","108281","108163","108162","108282"
"111901","26","108582","108583","108282","108164","108163","108283"
"111901","27","108583","108584","108283","109161","108164","108314"
"111901","28","108584","109581","108314","109162","109161","109311"
"111901","29","109581","109582","109311","109163","109162","109312"
"111901","30","109582","109583","109312","109164","109163","109313"
"111901","31","109583","109584","109313","10016032","109164","109314"
"111901","32","109584","10058032","109314","10016033","10016032","10031032"
"111901","33","10058032","10058033","10031032","10016034","10016033","10031033"
"111901","34","10058033","10058034","10031033","10016035","10016034","10031034"
"111901","35","10058034","999999","10031034","999999","10016035","999999"
"112001","1","101611","101611","101521","101251","101251","101371"
"112001","2","101611","101611","102461","102222","102221","102371"
"112001","3","102611","102611","102521","103221","102222","102372"
"112001","4","102613","102613","103521","103252","103221","103521"
"112001","5","103611","103611","103522","103222","103252","103371"
"112001","6","103613","103371","103522","104221","103222","103372"
"112001","7","103613","103222","103614","104222","104221","104371"
"112001","8","103614","104611","104221","104223","104222","104522"
"112001","9","104611","104612","104222","104224","104223","104462"
"112001","10","104612","104613","104223","105221","104224","104463"
"112001","11","104613","105611","104224","105222","105221","105521"
"112001","12","105611","105612","105221","105223","105222","105372"
"112001","13","105612","105613","105222","105224","105223","105373"
"112001","14","105613","105614","105223","105225","105224","105523"
"112001","15","105614","105615","105224","105226","105225","105375"
"112001","16","105615","105616","105225","105227","105226","105376"
"112001","17","105616","105617","105226","106221","105227","105377"
"112001","18","105617","106611","105227","106222","106221","106371"
"112001","19","106611","106612","106221","106223","106222","106372"
"112001","20","106612","106613","106222","107221","106223","106373"
"112001","21","106613","107611","106223","107222","107221","107371"
"112001","22","107611","107612","107221","107223","107222","107372"
"112001","23","107612","107613","107222","108221","107223","107373"
"112001","24","107613","108611","107223","108222","108221","108521"
"112001","25","108611","108612","108221","108223","108222","108462"
"112001","26","108612","108613","108222","108224","108223","108523"
"112001","27","108613","108614","108223","109221","108224","108524"
"112001","28","108614","109611","108224","109222","109221","109461"
"112001","29","109611","109612","109221","109223","109222","109522"
"112001","30","109612","109613","109222","109224","109223","109463"
"112001","31","109613","109614","109223","10022032","109224","109524"
"112001","32","109614","10061032","109224","10022033","10022032","10046032"
"112001","33","10061032","10061033","10022032","10022034","10022033","10046033"
"112001","34","10061033","10061034","10022033","10022035","10022034","10052034"
"112001","35","10061034","999999","10022034","999999","10022035","999999"
"112101","1","101581","101611","101521","101251","101251","101371"
"112101","2","101611","101611","102461","102252","102251","102371"
"112101","3","102581","102612","102521","103251","102252","102372"
"112101","4","102614","102613","103521","103252","103251","103521"
"112101","5","103581","103612","103461","103222","103252","103371"
"112101","6","103613","103613","103522","104251","103222","103372"
"112101","7","103461","103614","103614","104252","104251","104371"
"112101","8","103614","104611","104461","104253","104252","104372"
"112101","9","104611","104612","104522","104254","104253","104523"
"112101","10","104612","104613","104523","105251","104254","104373"
"112101","11","104613","105581","104463","105252","105251","105371"
"112101","12","105611","105582","105521","105253","105252","105522"
"112101","13","105612","105583","105522","105254","105253","105462"
"112101","14","105613","105584","105462","105255","105254","105374"
"112101","15","105614","105585","105374","105256","105255","105375"
"112101","16","105615","105586","105375","105257","105256","105524"
"112101","17","105616","105587","105524","106251","105257","105464"
"112101","18","105617","106581","105464","106252","106251","106461"
"112101","19","106611","106582","106461","106253","106252","106521"
"112101","20","106612","106583","106521","107251","106253","106462"
"112101","21","106613","107581","106462","107252","107251","107461"
"112101","22","107611","107582","107461","107253","107252","107462"
"112101","23","107612","107583","107462","108251","107253","107463"
"112101","24","107613","108581","107463","108252","108251","108371"
"112101","25","108611","108582","108371","108253","108252","108372"
"112101","26","108612","108583","108372","108254","108253","108373"
"112101","27","108613","108584","108373","109251","108254","108374"
"112101","28","108614","109581","108374","109252","109251","109371"
"112101","29","109611","109582","109371","109253","109252","109372"
"112101","30","109612","109583","109372","109254","109253","109373"
"112101","31","109613","109584","109373","10025032","109254","109374"
"112101","32","109614","10058032","109374","10025033","10025032","10037032"
"112101","33","10061032","10058033","10037032","10025034","10025033","10037033"
"112101","34","10061033","10058034","10037033","10025035","10025034","10037034"
"112101","35","10061034","999999","10037034","999999","10025035","999999"
"112201","1","101581","101611","101521","101251","101251","101371"
"112201","2","101581","101611","102461","102252","102251","102371"
"112201","3","102581","102612","102521","103251","102252","102372"
"112201","4","102582","102614","103521","103252","103251","103521"
"112201","5","103581","103612","103461","103222","103252","103371"
"112201","6","103582","103613","103522","104251","103222","103372"
"112201","7","103613","103583","103614","104252","104521","104371"
"112201","8","103614","104581","104461","104253","104252","104372"
"112201","9","104581","104612","104372","104254","104253","104523"
"112201","10","104582","104613","104523","105251","104254","104373"
"112201","11","104583","105611","104463","105252","105251","105371"
"112201","12","105581","105612","105521","105253","105252","105372"
"112201","13","105582","105613","105522","105254","105253","105373"
"112201","14","105583","105614","105462","105255","105254","105374"
"112201","15","105584","105615","105374","105256","105255","105463"
"112201","16","105585","105616","105463","105257","105256","105524"
"112201","17","105586","105617","105524","106251","105257","105464"
"112201","18","105587","106611","105464","106252","106251","106461"
"112201","19","106581","106612","106461","106253","106252","106521"
"112201","20","106582","106613","106372","107251","106253","106462"
"112201","21","106583","107611","106462","107252","107251","107461"
"112201","22","107581","107612","107461","107253","107252","107462"
"112201","23","107582","107613","107462","108251","107253","107463"
