01249f03b60143454504bc2d2e0ab8ad98b86fef99f95c4a77a150efc800ca1a,586055fded41bc57637d3bfad61a721cd2a49bc8373f862b860c03bc455d29c5,828fa61cf227f9321d8fc1cf380f512b0a9f4c4bd7ea51feaa5b3e0a2db3c9fa,763615f4746b2a9c62b69c9033c0d10add43327f35ba3bf7e016565eeac0307d,fdb802396d09dfce7a7f5ba6d22fa4e963d053b62c4ff8c80a05c4c6bda246b3,2ab936efaa648be3bdcf12563ba574a49ae2e00b41b4a1fb7e9f66f0bdd94a29,9d915239609bd6c9a7da01d05cb48710b7eda82bb6820fb8bc5eff29fe00ef47,6e6efd99475e6de1669e74ce53c16e985685c8095d1a35e79dac15772fd9186e,879f30083dda6e411d491ffe4da010c6ee219ceb816d7cca2bf21f3d9c0032e1,bb7c3e549ecd62f5c02705b06da0b16081487d5bca582998c5335fe31cf036ad,e233f2008d99a00f7307cfbf30c5dcf7f3594ecb46f75654be21c963a15ff4be
"","514046","","","","","","","91","514042","514"
"","514047","0.2","","1","nop_idle_normal","","","3","106831","514"
"0","514048","","","0","vo_drama_10082014_006","","","21","vo_drama_10082014","514"
"1","514049","0","0","8","弟くん！\nはいこれ、美味しいよ。\nあーん！","0.5","0","11","104931","514"
"","514050","0.2","","1","nop_14_shizuru_talk_joy","","","3","104931","514"
"","514051","","","","","","","93","1","514"
"nop_14_shizuru_feed_loop","514052","0.2","0","0","nop_14_shizuru_feed_in","","1","3","104931","514"
"nop_14_shizuru_feed_loop","514053","0","0","0","nop_14_shizuru_feed_in","","1","3","2","514"
"","514054","","","","","","","91","514049","514"
"0","514055","","","0","vo_drama_10082014_007","","","21","vo_drama_10082014","514"
"1","514056","0","0","8","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","0.5","0","11","101131","514"
"","514057","0.2","","1","nop_talk_anger2","","","3","101131","514"
"","514058","","","","1","","","93","1","514"
"","514059","0.2","","1","nop_14_rino_look_talk_joy4","","","3","101131","514"
"","514060","","","","1","","","93","1","514"
"nop_14_rino_feed_loop","514061","0.2","0","0","nop_14_rino_feed_in","","1","3","101131","514"
"nop_14_rino_feed_loop","514062","0","0","0","nop_14_rino_feed_in","","1","3","1","514"
"","514063","","","","","","","91","514056","514"
"0","514064","","","0","vo_drama_10082014_008","","","21","vo_drama_10082014","514"
"1","514065","0","0","8","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","0.5","0","11","106831","514"
"","514066","0.2","","1","nop_talk_bitter","","","3","106831","514"
"","514067","","","","1","","","93","4","514"
"nop_talk_arm_crossed_loop_joy","514068","0.2","0","0","nop_talk_arm_crossed_joy","","1","3","106831","514"
"","514069","","","","","","","91","514065","514"
"","514070","","","","0","","","93","0.5","514"
"150","515001","1.95","1","105","102931","nop_idle_joy1","-270","1","1","515"
"-150","515002","1.95","0","103","104211","nop_idle_wish","-255","1","1","515"
"-300","515003","1.95","0","104","105411","nop_15_tsumugi_idle_arm_crossed","-275","1","1","515"
"","515004","","","","0","","","93","0.5","515"
"0","515005","","","0","vo_drama_10082015_001","","","21","vo_drama_10082015","515"
"1","515006","0","0","6","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","0.5","0","11","102931","515"
"","515007","0.2","","1","nop_15_nozomi_talk_joy","","","3","102931","515"
"","515008","","","","1","","","93","2.5","515"
"nop_15_nozomi_start_loop","515009","0.2","0.2","0","nop_15_nozomi_start","","1","3","102931","515"
"","515010","","","","1","","","93","3","515"
"","515011","0.2","","1","nop_talk_bitter","","","3","102931","515"
"","515012","","","","","","","91","515006","515"
"","515013","","","","1","","","93","0.2","515"
"","515014","0.2","","1","nop_idle_bitter","","","3","102931","515"
"0","515015","","","0","vo_drama_10082015_002","","","21","vo_drama_10082015","515"
"1","515016","0","0","5","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","0.5","0","11","104211","515"
"","515017","0.2","","1","nop_talk_worry","","","3","104211","515"
"","515018","","","","1","","","93","3","515"
"","515019","0.2","","1","nop_talk_wish4","","","3","104211","515"
"","515020","","","","1","","","93","5","515"
"","515021","0.2","","1","nop_talk_joy3","","","3","104211","515"
"","515022","","","","1","","","93","1.5","515"
"nop_idle_normal","515023","0.2","0.2","0","nop_bow2","","1","3","104211","515"
"","515024","","","","","","","91","515016","515"
"0","515025","","","0","vo_drama_10082015_003","","","21","vo_drama_10082015","515"
"1","515026","0","0","7","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","0.5","0","11","105411","515"
"","515027","0.2","","1","nop_talk_sad2","","","3","105411","515"
"","515028","","","","1","","","93","4.5","515"
"","515029","0.2","","1","nop_talk_anger","","","3","105411","515"
"","515030","","","","","","","91","515026","515"
"","515031","0.2","","1","nop_idle_anger","","","3","105411","515"
"0","515032","","","0","vo_drama_10082015_004","","","21","vo_drama_10082015","515"
"1","515033","0","0","8","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","0.5","0","11","102931","515"
"","515034","0.2","","1","nop_talk_bitter","","","3","102931","515"
"","515035","","","","1","","","93","1.5","515"
"","515036","0.2","","1","nop_talk_thinking","","","3","102931","515"
"","515037","","","","","","","91","515033","515"
"","515038","0.2","","1","nop_idle_thinking","","","3","102931","515"
"0","515039","","","0","vo_drama_10082015_005","","","21","vo_drama_10082015","515"
"1","515040","0","0","6","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","0.5","0","11","105411","515"
"","515041","0.2","","1","nop_talk_surprise2","","","3","105411","515"
"","515042","","","","1","","","93","1.75","515"
"","515043","0.2","","1","nop_talk_anger2","","","3","105411","515"
"","515044","","","","","","","91","515040","515"
"","515045","0.2","","1","nop_idle_anger2","","","3","105411","515"
"0","515046","","","0","vo_drama_10082015_006","","","21","vo_drama_10082015","515"
"1","515047","0","0","7","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","0.5","0","11","104211","515"
"","515048","0.2","","1","nop_talk_wish","","","3","104211","515"
"","515049","","","","","","","91","515047","515"
"","515050","0.2","","1","nop_idle_wish","","","3","104211","515"
"0","515051","","","0","vo_drama_10082015_007","","","21","vo_drama_10082015","515"
"1","515052","0","0","6","こんなに人が集まったのも\nきっとキミの人望だね。","0.5","0","11","102931","515"
"","515053","0.2","","1","nop_15_nozomi_talk_joy","","","3","102931","515"
"","515054","","","","","","","91","515052","515"
"","515055","0.2","","1","nop_idle_joy1","","","3","102931","515"
"0","515056","","","0","vo_drama_10082015_008","","","21","vo_drama_10082015","515"
"1","515057","0","0","7","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","0.5","0","11","105411","515"
"","515058","0.2","","1","nop_talk_surprise1","","","3","105411","515"
"","515059","","","","1","","","93","2","515"
"","515060","0.5","","1","nop_talk_thinking","","","3","105411","515"
"","515061","","","","1","","","93","5","515"
"","515062","0.2","","1","nop_talk_surprise1","","","3","105411","515"
"","515063","","","","","","","91","515057","515"
"","515064","0.2","","1","nop_idle_surprise1","","","3","105411","515"
"0","515065","","","0","vo_drama_10082015_009","","","21","vo_drama_10082015","515"
"1","515066","0","0","5","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","0.5","0","11","102931","515"
"","515067","0.2","","1","nop_talk_joy2","","","3","102931","515"
"","515068","","","","1","","","93","2","515"
"","515069","0.2","","1","nop_talk_normal","","","3","102931","515"
"","515070","","","","","","","91","515066","515"
"","515071","0.2","","1","nop_idle_normal","","","3","102931","515"
"0","515072","","","0","vo_drama_10082015_010","","","21","vo_drama_10082015","515"
"1","515073","0","0","7","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","0.5","0","11","104211","515"
"","515074","0.2","","1","nop_talk_joy1","","","3","104211","515"
"","515075","","","","1","","","93","2.25","515"
"","515076","0.2","","1","nop_talk_wish","","","3","104211","515"
"","515077","","","","","","","91","515073","515"
"","515078","0.2","","1","nop_idle_wish","","","3","104211","515"
"0","515079","","","0","vo_drama_10082015_011","","","21","vo_drama_10082015","515"
"1","515080","0","0","6","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","0.5","0","11","105411","515"
"nop_talk_guts2_loop","515081","0.2","0.2","0","nop_talk_guts2","","1","3","105411","515"
"","515082","","","","1","","","93","3.5","515"
"nop_talk_doya_loop","515083","0.2","0.2","0","nop_talk_doya","","1","3","105411","515"
"","515084","","","","","","","91","515080","515"
"","515085","0.2","","1","nop_idle_doya","","","3","105411","515"
"0","515086","","","0","vo_drama_10082015_012","","","21","vo_drama_10082015","515"
"1","515087","0","0","6","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","0.5","0","11","102931","515"
"","515088","0.2","","1","nop_talk_joy2","","","3","102931","515"
"","515089","","","","1","","","93","2","515"
"","515090","0.2","","1","nop_talk_joy1","","","3","102931","515"
"","515091","","","","","","","91","515087","515"
"","515092","0.2","","1","nop_idle_joy1","","","3","102931","515"
"0","515093","","","0","vo_drama_10082015_013","","","21","vo_drama_10082015","515"
"1","515094","0","0","7","新しい年の始まりに相応しい\n素敵なライブにしてみせます。","0.5","0","11","104211","515"
"","515095","0.2","","1","nop_talk_joy3_blink","","","3","104211","515"
"","515096","","","","","","","91","515094","515"
"","515097","0.2","","1","nop_idle_joy1","","","3","104211","515"
"0","515098","","","0","vo_drama_10082015_014","","","21","vo_drama_10082015","515"
"1","515099","0","0","8","完璧なステージを\nお見せしますから。\n期待しててください。","0.5","0","11","105411","515"
"nop_15_tsumugi_talk_arm_crossed_loop","515100","0.2","0.2","0","nop_15_tsumugi_talk_arm_crossed","","1","3","105411","515"
"","515101","","","","1","","","93","2.5","515"
"","515102","0.2","","1","nop_talk_arm_crossed_loop_joy","","","3","105411","515"
"","515103","","","","","","","91","515099","515"
"","515104","0.2","","1","nop_idle_arm_crossed_joy","","","3","105411","515"
"0","515105","","","0","vo_drama_10082015_015","","","21","vo_drama_10082015","515"
"1","515106","0","0","6","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","0.5","0","11","102931","515"
"","515107","0.2","","1","nop_talk_joy2","","","3","102931","515"
"","515108","","","","","","","93","3","515"
"nop_talk_joy1_wink","515109","0.2","0.2","0","nop_15_cmn_last","","1","3","102931","515"
"","515110","","","","","","","91","515106","515"
"nop_idle_guts4","515111","0.2","0.2","0","nop_talk_guts4","","1","3","102931","515"
"","515112","","","","","","","93","0.2","515"
"nop_idle_guts2","515113","0.2","0.2","0","nop_talk_guts2","","1","3","104211","515"
"","515114","","","","","","","93","0.1","515"
"nop_idle_guts2","515115","0.2","0.2","0","nop_talk_guts2","","1","3","105411","515"
"","515116","","","","0","","","93","1","515"
"150","516001","1.95","1","105","106731","nop_idle_normal","-255","1","1","516"
"-150","516002","1.95","0","101","106631","nop_idle_joy2","-255","1","1","516"
"-300","516003","1.95","0","104","106531","nop_16_kaya_idle_normal2","-275","1","1","516"
"230","516004","1.95","1","106","2","nop_rago_idle","-255","5","1","516"
"150","516005","1.95","1","106","22","NoItem_idle","-255","5","1","516"
"150","516006","1.95","1","100","23","NoItem","-255","5","1","516"
"1","516007","0","0","1","1","","0","6","23","516"
"1","516008","0","0","1","1","","0","6","22","516"
"","516009","","","","0","","","93","0.5","516"
"","516010","0.2","","1","nop_talk_joy2","","","3","106631","516"
"0","516011","","","0","vo_drama_10082016_001","","","21","vo_drama_10082016","516"
"1","516012","0","0","8","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","0.5","0","11","106631","516"
"","516013","","","","1","","","93","2.2","516"
"nop_16_inori_talk_doya_loop","516014","0.2","0","0","nop_16_inori_talk_doya","","1","3","106631","516"
"","516015","","","","","","","91","516012","516"
"","516016","0.2","","1","nop_16_inori_idle_doya","","","3","106631","516"
"","516017","0.2","","1","nop_16_kaya_talk_normal","","","3","106531","516"
"0","516018","","","0","vo_drama_10082016_002","","","21","vo_drama_10082016","516"
"1","516019","0","0","8","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","0.5","0","11","106531","516"
"","516020","","","","1","","","93","4","516"
"nop_16_kaya_talk_normal2_loop","516021","0.2","0","0","nop_16_kaya_talk_normal2","","1","3","106531","516"
"","516022","","","","","","","91","516019","516"
"","516023","0.2","","1","nop_16_kaya_idle_normal2","","","3","106531","516"
"","516024","0.2","","1","nop_talk_joy1","","","3","106731","516"
"0","516025","","","0","vo_drama_10082016_003","","","21","vo_drama_10082016","516"
"1","516026","0","0","8","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","0.5","0","11","106731","516"
"","516027","","","","","","","91","516026","516"
"","516028","0.2","","1","nop_idle_joy1","","","3","106731","516"
"nop_16_inori_talk_nofaith_loop","516029","0.2","0","0","nop_16_inori_talk_nofaith","","1","3","106631","516"
"0","516030","","","0","vo_drama_10082016_004","","","21","vo_drama_10082016","516"
"1","516031","0","0","8","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","0.5","0","11","106631","516"
"","516032","","","","1","","","93","4","516"
"nop_16_inori_talk_guts_loop","516033","0.2","0","0","nop_16_inori_talk_guts","","1","3","106631","516"
"","516034","","","","","","","91","516031","516"
"","516035","0.2","","1","nop_16_inori_idle_guts","","","3","106631","516"
"","516036","0.2","","1","nop_talk_normal","","","3","106731","516"
"0","516037","","","0","vo_drama_10082016_005","","","21","vo_drama_10082016","516"
"1","516038","0","0","8","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","0.5","0","11","106731","516"
"","516039","","","","1","","","93","4","516"
"nop_talk_guts2_loop","516040","0.2","0","0","nop_talk_guts2","","1","3","106731","516"
"","516041","","","","","","","91","516038","516"
"","516042","0.2","","1","nop_idle_wish","","","3","106731","516"
"","516043","0.2","","1","nop_16_homare_idle_wish","","","3","22","516"
"","516044","0.2","","1","nop_talk_sad","","","3","106631","516"
"0","516045","","","0","vo_drama_10082016_006","","","21","vo_drama_10082016","516"
"1","516046","0","0","8","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","0.5","0","11","106631","516"
"","516047","","","","1","","","93","3.4","516"
"","516048","0","","1","BlackFade","","","3","23","516"
"1","516049","0.2","0","1","1","","0.5","6","23","516"
"","516050","","","","1","","","93","0.2","516"
"1","516051","0","0","1","1","","1","6","22","516"
"nop_16_homare_idle_kaigan_wish","516052","0.2","0.2","0","nop_16_homare_talk_kaigan_wish","","1","3","22","516"
"nop_16_homare_idle_kaigan_wish","516053","0.2","0.2","0","nop_16_homare_talk_kaigan_wish","","1","3","106731","516"
"nop_talk_surprise2","516054","0.2","0.2","0","nop_surprise","","1","3","106631","516"
"","516055","","","","0","","","93","1","516"
"1","516056","0.2","0","1","1","","0","6","23","516"
"","516057","","","","","","","91","516046","516"
"","516058","0.2","","1","nop_idle_surprise2","","","3","106631","516"
"nop_15_tsumugi_talk_arm_crossed_loop","516059","0.2","0","0","nop_15_tsumugi_talk_arm_crossed","","1","3","106531","516"
"0","516060","","","0","vo_drama_10082016_007","","","21","vo_drama_10082016","516"
"1","516061","0","0","8","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","0.5","0","11","106531","516"
"","516062","","","","1","","","93","4","516"
"nop_16_inori_talk_doya_loop","516063","0.2","0","0","nop_16_inori_talk_doya","","1","3","106531","516"
"","516064","","","","","","","91","516061","516"
"","516065","0.2","","1","nop_16_inori_idle_doya","","","3","106531","516"
"","516066","","","","0","","","93","0.5","516"
"150","517001","1.95","1","104","111031","nop_idle_normal","-225","1","1","517"
"-150","517002","1.95","0","103","110931","nop_idle_normal","-225","1","1","517"
"-300","517003","1.95","0","105","110831","nop_17_chloe_idle_normal2","-255","1","1","517"
"","517004","","","","0","","","93","0.5","517"
"0","517005","","","0","vo_drama_10082017_001","","","21","vo_drama_10082017","517"
"1","517006","0","0","8","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","0.5","0","11","110931","517"
"nop_idle_normal","517007","0.2","0.2","0","nop_17_chieru_swing","","1","3","110931","517"
"","517008","","","","1","","","93","1.5","517"
"nop_17_chieru_ahahaStand_loop","517009","0.2","0","0","nop_17_chieru_ahahaStand_in","","1","3","110931","517"
"","517010","","","","1","","","93","4","517"
"nop_17_chieru_huhuStand_loop","517011","0.2","0","0","nop_17_chieru_huhuStand_in","","1","3","110931","517"
"","517012","","","","","","","91","517006","517"
"0","517013","","","0","vo_drama_10082017_002","","","21","vo_drama_10082017","517"
"1","517014","0","0","8","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","0.5","0","11","110831","517"
"nop_17_chloe_talk_normal_sad_loop","517015","0.2","0","0","nop_17_chloe_talk_normal_sad","","1","3","110831","517"
"","517016","","","","1","","","93","3.5","517"
"","517017","0.2","","1","nop_talk_worry","","","3","110831","517"
"","517018","","","","","","","91","517014","517"
"","517019","0.2","","1","nop_17_chloe_idle_normal2","","","3","110831","517"
"0","517020","","","0","vo_drama_10082017_003","","","21","vo_drama_10082017","517"
"1","517021","0","0","8","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","0.5","0","11","111031","517"
"","517022","0.2","","1","nop_talk_normal_suprise1","","","3","111031","517"
"","517023","0.2","","1","nop_idle_normal_suprise1","","","3","110931","517"
"","517024","","","","1","","","93","2.2","517"
"","517025","0.2","","1","nop_talk_joy1","","","3","111031","517"
"","517026","","","","1","","","93","4.8","517"
"","517027","0.2","","1","nop_talk_joy3_blink2","","","3","111031","517"
"","517028","","","","","","","91","517021","517"
"","517029","0.2","","1","nop_idle_normal","","","3","111031","517"
"0","517030","","","0","vo_drama_10082017_004","","","21","vo_drama_10082017","517"
"1","517031","0","0","8","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","0.5","0","11","110931","517"
"","517032","0.2","","1","nop_talk_joy1_normal","","","3","110931","517"
"","517033","","","","1","","","93","4.3","517"
"nop_17_chieru_talk_doya_loop","517034","0.2","0","0","nop_17_chieru_talk_doya","","1","3","110931","517"
"","517035","","","","","","","91","517031","517"
"0","517036","","","0","vo_drama_10082017_005","","","21","vo_drama_10082017","517"
"1","517037","0","0","8","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","0.5","0","11","111031","517"
"nop_17_yuni_talk_nofaith_loop","517038","0.2","0","0","nop_17_yuni_talk_nofaith","","1","3","111031","517"
"","517039","","","","1","","","93","3","517"
"nop_talk_guts2_loop","517040","0.2","0","0","nop_talk_guts2","","1","3","111031","517"
"","517041","","","","","","","91","517037","517"
"0","517042","","","0","vo_drama_10082017_006","","","21","vo_drama_10082017","517"
"1","517043","0","0","8","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","0.5","0","11","110831","517"
"","517044","0.2","","1","nop_talk_arm_crossed_loop2","","","3","110831","517"
"","517045","","","","1","","","93","1.7","517"
"nop_17_chloe_talk_normal_joy_loop","517046","0.2","0","0","nop_17_chloe_talk_normal_joy","","1","3","110831","517"
"","517047","0.2","","1","nop_idle_joy1","","","3","110931","517"
"","517048","","","","","","","91","517043","517"
"","517049","0.2","","1","nop_17_chloe_idle_normal_joy","","","3","110831","517"
"0","517050","","","0","vo_drama_10082017_007","","","21","vo_drama_10082017","517"
"1","517051","0","0","8","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","0.5","0","11","110931","517"
"","517052","0.2","","1","nop_talk_joy2","","","3","110931","517"
"","517053","","","","1","","","93","5","517"
"","517054","0.2","","1","nop_idle_surprise_kira","","","3","111031","517"
"","517055","","","","","","","91","517051","517"
"","517056","0.2","","1","nop_idle_normal","","","3","110931","517"
"0","517057","","","0","vo_drama_10082017_008","","","21","vo_drama_10082017","517"
"1","517058","0","0","8","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","0.5","0","11","111031","517"
"nop_17_yuni_pose_loop","517059","0.2","0","0","nop_17_yuni_pose","","1","3","111031","517"
"","517060","","","","1","","","93","0.7","517"
"nop_idle_normal","517061","0.2","0.2","0","nop_17_chieru_smile","","1","3","110931","517"
"0","517062","0","0","1","10","0","0","12","110931","517"
"nop_17_chloe_idle_normal_joy","517063","0.2","0.2","0","nop_17_chloe_04","","1","3","110831","517"
"0","517064","0","0","1","6","0","0","12","110831","517"
"","517065","","","","1","","","93","1","517"
"","517066","0.2","","0","nop_17_yuni_huhuStand_in","","","3","111031","517"
"","517067","","","","1","","","93","1.5","517"
"nop_17_yuni_ahahaStand_loop","517068","0.2","0","0","nop_17_yuni_ahahaStand_in","","1","3","111031","517"
"","517069","","","","","","","91","517058","517"
"","517070","","","","0","","","4","111031","517"
"","517071","0.2","","1","nop_run","","","3","111031","517"
"3","517072","","","-225","1000","","0","2","111031","517"
"","517073","","","","0","","","93","0.3","517"
"","517074","0.2","","1","nop_run","","","3","110931","517"
"3","517075","","","-225","1000","","0","2","110931","517"
"","517076","","","","0","","","93","0.1","517"
"","517077","0.2","","1","nop_run_joy","","","3","110831","517"
"3","517078","","","-255","1000","","0","2","110831","517"
"","517079","","","","0","","","93","3","517"
"","517080","","","","0","","","93","0.5","517"
"-150","518001","1.95","0","105","115031","nop_idle_normal","-255","1","1","518"
"150","518002","1.95","1","104","114711","nop_18_muimi_idle_joy_normal","-255","1","1","518"
"-1000","518003","1.95","0","107","118511","nop_18_karin_idle_normal","-275","1","1","518"
"300","518004","1.95","1","106","118031","nop_idle_joy2","-275","1","1","518"
"","518005","","","","0","","","93","0.5","518"
"","518006","0.2","","1","nop_18_credita_talk_surprise","","","3","118031","518"
"0","518007","","","0","vo_drama_10082018_001","","","21","vo_drama_10082018","518"
"1","518008","0","0","8","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","0.5","0","11","118031","518"
"","518009","","","","1","","","93","3.5","518"
"nop_talk_doya_loop","518010","0.2","0","0","nop_talk_doya","","1","3","118031","518"
"","518011","","","","","","","91","518008","518"
"","518012","0.2","","1","nop_idle_doya","","","3","118031","518"
"","518013","0.2","","1","nop_18_muimi_hello","","","3","114711","518"
"0","518014","","","0","vo_drama_10082018_002","","","21","vo_drama_10082018","518"
"1","518015","0","0","8","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","0.5","0","11","114711","518"
"","518016","","","","1","","","93","1.5","518"
"","518017","0.2","","1","nop_talk_normal","","","3","114711","518"
"","518018","","","","","","","91","518015","518"
"","518019","0.2","","1","nop_idle_normal","","","3","114711","518"
"","518020","0.2","","1","nop_talk_sad2","","","3","115031","518"
"0","518021","","","0","vo_drama_10082018_003","","","21","vo_drama_10082018","518"
"1","518022","0","0","8","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","0.5","0","11","115031","518"
"","518023","","","","","","","91","518022","518"
"","518024","0.2","","1","nop_idle_normal","","","3","115031","518"
"","518025","0.2","","1","nop_talk_bitter","","","3","114711","518"
"0","518026","","","0","vo_drama_10082018_004","","","21","vo_drama_10082018","518"
"1","518027","0","0","8","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","0.5","0","11","114711","518"
"","518028","","","","","","","91","518027","518"
"","518029","0.2","","1","nop_18_muimi_idle_normal","","","3","114711","518"
"","518030","0.2","","1","nop_talk_thinking","","","3","115031","518"
"0","518031","","","0","vo_drama_10082018_005","","","21","vo_drama_10082018","518"
"1","518032","0","0","8","……適した服装で場に溶け込むのは\n隠密工作の一種です。","0.5","0","11","115031","518"
"","518033","","","","","","","91","518032","518"
"","518034","0.2","","1","nop_idle_thinking","","","3","115031","518"
"","518035","0.2","","1","nop_18_neneka_talk_normal","","","3","115031","518"
"0","518036","","","0","vo_drama_10082018_006","","","21","vo_drama_10082018","518"
"1","518037","0","0","8","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","0.5","0","11","115031","518"
"","518038","","","","1","","","93","3","518"
"nop_18_neneka_humu2_loop","518039","0.2","0","0","nop_18_neneka_humu2","","1","3","115031","518"
"","518040","","","","","","","91","518037","518"
"nop_talk_surprise1","518041","0.2","0","0","nop_surprise","","1","3","118031","518"
"0","518042","","","0","vo_drama_10082018_007","","","21","vo_drama_10082018","518"
"1","518043","0","0","8","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","0.5","0","11","118031","518"
"","518044","","","","1","","","93","1","518"
"","518045","0.2","","1","nop_talk_sad","","","3","118031","518"
"","518046","","","","1","","","93","2","518"
"nop_18_credita_ahahaStand_loop","518047","0.2","0","0","nop_18_credita_ahahaStand_in","","1","3","118031","518"
"","518048","","","","1","","","93","1","518"
"","518049","0.2","","1","nop_walk","","","3","118511","518"
"3","518050","","","-275","-350","","0","2","118511","518"
"","518051","","","","0","","","93","1","518"
"nop_18_credita_ohohoStand_loop","518052","0.2","0","0","nop_18_credita_ohohoStand_in","","1","3","118031","518"
"","518053","","","","0","","","93","2","518"
"","518054","0.2","","1","nop_18_karin_idle_normal","","","3","118511","518"
"","518055","","","","","","","91","518043","518"
"nop_idle_sad","518056","0.2","0.4","1","nop_18_credita_ohohoStand_out","","","3","118031","518"
"","518057","","","","0","","","93","0","518"
"","518058","","","","1","","","4","115031","518"
"","518059","0.2","","1","nop_idle_normal","","","3","115031","518"
"","518060","","","","0","","","93","0","518"
"","518061","0.2","","1","nop_idle_joy1","","","3","114711","518"
"","518062","0.2","","1","nop_idle_normal","","","3","118031","518"
"","518063","0.2","","1","nop_18_karin_talk_normal","","","3","118511","518"
"0","518064","","","0","vo_drama_10082018_008","","","21","vo_drama_10082018","518"
"1","518065","0","0","8","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","0.5","0","11","118511","518"
"","518066","","","","1","","","93","0.5","518"
"","518067","","","","1","","","93","4.5","518"
"nop_18_karin_idle_normal","518068","0.2","0","0","nop_18_karin_bow","","1","3","118511","518"
"","518069","","","","","","","91","518065","518"
"nop_idle_normal","518070","0.2","0","0","nop_18_muimi_hello","","1","3","114711","518"
"nop_idle_normal","518071","0.2","0","0","nop_bow","","1","3","115031","518"
"","518072","0.2","","1","nop_18_credita_ahahaStand_loop","","","3","118031","518"
"","518073","","","","0","","","93","1.5","518"
