77292dda7e23cbace18e3385b705014781a4df9ec0e0d0cd652c4103fa666c77,2b0b6c3a33f8705206820786d07ace794b67ee912558016c0fb440f3959bc7f3,579ea471c3a56aefc6b796c02674983f64c321c13ec851a082bb0256f9c5f093,42cd12a583479e404c58d492c018fc3d3a86afa51a4d39e08401426e143266be,6c4746bc0b6a0f36a12b86806be390e04056b3f308749158224d04a2d33f9081,caa277d8278593970799b02813f9e884741461b31a1deabd6155a0807dea104f,674d98ed73d380ddd25d33b0ef9d980902657f8938817beb0f4362f5424e08de,de593271c7489063989a8921aa56c8ccc5ffcfb5f23b4d2a35a99aebe2e8fcea,6c22a27a56c14f2c765fb47ec48e4a1fe31deaaa96ed913704d2667658d89c75,41e45cc66cfceae4b6331ef51dbc1c9c9cf53e56c046119cc66ed01c934ddd1d,d5f9c48a196ff2413421902719136b5be0d44fa17829e4392ebc51aaf4b7b098,469eb96083c5b596a363359da82b310a8cef3c4efd1b2bd9cb39247b7ad3874a,fb4e62ecf1571f9916d50aad5bb2089e3894e59a81242583348fe06371285d70,13274a8c3ad82287115383bc3048500833d1bc616da93620bde6153f5e11ae2b
"19","50","0","32020","28039","102001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"20","50","0","32021","28039","102101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"21","50","0","32022","28039","102201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"22","50","0","32023","28039","102301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"23","50","0","32025","28039","102501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"24","50","0","32026","28039","102601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"25","50","0","32027","28039","102701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"26","50","0","32028","28039","102801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"27","50","0","32029","28039","102901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"28","50","0","32030","28039","103001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"29","50","0","32031","28039","103101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"30","50","0","32032","28039","103201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"31","50","0","32033","28039","103301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"32","50","0","32034","28039","103401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"33","50","0","32036","28039","103601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"34","50","0","32037","28039","103701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"35","50","0","32038","28039","103801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"36","50","0","32040","28039","104001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"37","50","0","32042","28039","104201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"38","50","0","32043","28039","104301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"39","50","0","32044","28039","104401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"40","50","0","32045","28039","104501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"41","50","0","32046","28039","104601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"42","50","0","32047","28039","104701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"43","50","0","32048","28039","104801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"44","50","0","32049","28039","104901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"45","50","0","32050","28039","105001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"46","50","0","32051","28039","105101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"47","50","0","32052","28039","105201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"48","50","0","32053","28039","105301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"49","50","0","32054","28039","105401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"50","50","0","32055","28039","105501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"51","50","0","32056","28039","105601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"52","50","0","32057","28039","105701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"53","50","0","32058","28039","105801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"54","50","0","32059","28039","105901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"55","50","0","32060","28039","106001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"56","50","0","32061","28039","106101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"57","50","0","32063","28039","106301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"58","50","0","32064","28039","106401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"59","50","0","32065","28039","106501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"60","50","0","32066","28039","106601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"61","50","0","32071","28039","107101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"62","50","0","32075","28039","107501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"63","50","0","32076","28039","107601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"64","50","0","32078","28039","107801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"65","50","0","32087","28039","108701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"66","50","0","32088","28039","108801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"67","50","0","32089","28039","108901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"68","50","0","32223","28039","122301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"1","50","0","31001","28040","100101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"2","50","0","31002","28040","100201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"3","50","0","31003","28040","100301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"4","50","0","31004","28040","100401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"5","50","0","31005","28040","100501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"6","50","0","31006","28040","100601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"7","50","0","31007","28040","100701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"8","50","0","31008","28040","100801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"9","50","0","31009","28040","100901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"10","50","0","31010","28040","101001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"11","50","0","31011","28040","101101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"12","50","0","31012","28040","101201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"13","50","0","31013","28040","101301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"14","50","0","31014","28040","101401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"15","50","0","31015","28040","101501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"16","50","0","31016","28040","101601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"17","50","0","31017","28040","101701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"18","50","0","31018","28040","101801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"19","50","0","31020","28040","102001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"20","50","0","31021","28040","102101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"21","50","0","31022","28040","102201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"22","50","0","31023","28040","102301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"23","50","0","31025","28040","102501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"24","50","0","31026","28040","102601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"25","50","0","31027","28040","102701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"26","50","0","31028","28040","102801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"27","50","0","31029","28040","102901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"28","50","0","31031","28040","103101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"29","50","0","31032","28040","103201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"30","50","0","31033","28040","103301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"31","50","0","31034","28040","103401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"32","50","0","31036","28040","103601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"33","50","0","31037","28040","103701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"34","50","0","31038","28040","103801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"35","50","0","31040","28040","104001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"36","50","0","31042","28040","104201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"37","50","0","31043","28040","104301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"38","50","0","31045","28040","104501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"39","50","0","31046","28040","104601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"40","50","0","31048","28040","104801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"41","50","0","31049","28040","104901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"42","50","0","31050","28040","105001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"43","50","0","31051","28040","105101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"44","50","0","31052","28040","105201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"45","50","0","31054","28040","105401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"46","50","0","31055","28040","105501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"47","50","0","31058","28040","105801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"48","50","0","31059","28040","105901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"49","50","0","31060","28040","106001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"50","50","0","31064","28040","106401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"51","50","0","31030","28040","103001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"52","50","0","31053","28040","105301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"53","50","0","31057","28040","105701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"54","50","0","31047","28040","104701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"55","50","0","31063","28040","106301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"56","50","0","31044","28040","104401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"57","50","0","31056","28040","105601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"58","50","0","31092","28040","109201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"59","50","0","31094","28040","109401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"60","50","0","31095","28040","109501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"61","50","0","31096","28040","109601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"62","50","0","31107","28040","110701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"63","50","0","31108","28040","110801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"64","50","0","31113","28040","111301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"65","50","0","31114","28040","111401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"66","50","0","31065","28040","106501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"67","50","0","31117","28040","111701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"68","50","0","31122","28040","112201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"69","50","0","31110","28040","111001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"70","50","0","31109","28040","110901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"71","50","0","31127","28040","112701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"72","50","0","31128","28040","112801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"73","50","0","31129","28040","112901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"74","50","0","31066","28040","106601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"75","50","0","31133","28040","113301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"76","50","0","31136","28040","113601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"77","50","0","31137","28040","113701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"78","50","0","31138","28040","113801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"79","50","0","31140","28040","114001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"80","50","0","31142","28040","114201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"81","50","0","31143","28040","114301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"82","50","0","31145","28040","114501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"83","50","0","31157","28040","115701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"84","50","0","31159","28040","115901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"85","50","0","31160","28040","116001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"86","50","0","31163","28040","116301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"87","50","0","31162","28040","116201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"88","50","0","31165","28040","116501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"89","50","0","31166","28040","116601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"90","50","0","31167","28040","116701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"91","50","0","31169","28040","116901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"92","50","0","31171","28040","117101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"93","50","0","31173","28040","117301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"94","50","0","31175","28040","117501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"95","50","0","31176","28040","117601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"96","50","0","31179","28040","117901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"97","50","0","31190","28040","119001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"98","50","0","31191","28040","119101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"99","50","0","31193","28040","119301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"100","50","0","31164","28040","116401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"101","50","0","31213","28040","121301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"102","50","0","31214","28040","121401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"103","50","0","31216","28040","121601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"104","50","0","31220","28040","122001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"105","50","0","31219","28040","121901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"106","50","0","31222","28040","122201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"107","50","0","31223","28040","122301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"108","50","0","31226","28040","122601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"109","50","0","31227","28040","122701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"110","50","0","31231","28040","123101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"111","50","0","31232","28040","123201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"112","50","0","31237","28040","123701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"113","50","0","31239","28040","123901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"114","50","0","31242","28040","124201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"115","50","0","31251","28040","125101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"116","50","0","31252","28040","125201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"117","50","0","31254","28040","125401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"118","50","0","31258","28040","125801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"119","50","0","31263","28040","126301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"120","50","0","31268","28040","126801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"121","50","0","31273","28040","127301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"122","50","0","31276","28040","127601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"123","50","0","31260","28040","126001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"124","50","0","31261","28040","126101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"125","50","0","31280","28040","128001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"126","50","0","31294","28040","129401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"127","50","0","31299","28040","129901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"128","50","0","31308","28040","130801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"129","50","0","31309","28040","130901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"130","50","0","31311","28040","131101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"131","50","0","31318","28040","131801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"132","50","0","31277","28040","127701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"133","50","0","31278","28040","127801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"134","50","0","31061","28040","106101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"135","50","0","31071","28040","107101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"136","50","0","31075","28040","107501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"137","50","0","31077","28040","107701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"138","50","0","31078","28040","107801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"139","50","0","31079","28040","107901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"140","50","0","31081","28040","108101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"141","50","0","31083","28040","108301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"142","50","0","31084","28040","108401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"143","50","0","31086","28040","108601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"144","50","0","31087","28040","108701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"145","50","0","31088","28040","108801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"146","50","0","31091","28040","109101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"147","50","0","31100","28040","110001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"148","50","0","31103","28040","110301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"149","50","0","31104","28040","110401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"150","50","0","31106","28040","110601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"151","50","0","31111","28040","111101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"152","50","0","31115","28040","111501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"153","50","0","31120","28040","112001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"154","50","0","31119","28040","111901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"155","50","0","31131","28040","113101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"156","50","0","31134","28040","113401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"157","50","0","31139","28040","113901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"158","50","0","31144","28040","114401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"159","50","0","31118","28040","111801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"160","50","0","31150","28040","115001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"161","50","0","31155","28040","115501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"162","50","0","31170","28040","117001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"163","50","0","31172","28040","117201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"164","50","0","31180","28040","118001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"165","50","0","31177","28040","117701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"166","50","0","31199","28040","119901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"167","50","0","31207","28040","120701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"168","50","0","31209","28040","120901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"169","50","0","31210","28040","121001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"170","50","0","31211","28040","121101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"171","50","0","31215","28040","121501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"172","50","0","31225","28040","122501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"173","50","0","31229","28040","122901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"174","50","0","31233","28040","123301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"175","50","0","31236","28040","123601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"176","50","0","31238","28040","123801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"177","50","0","31240","28040","124001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"178","50","0","31246","28040","124601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"179","50","0","31245","28040","124501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"180","50","0","31248","28040","124801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"181","50","0","31250","28040","125001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"182","50","0","31200","28040","120001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"183","50","0","31253","28040","125301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"184","50","0","31255","28040","125501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"185","50","0","31256","28040","125601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"186","50","0","31262","28040","126201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"187","50","0","31266","28040","126601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"188","50","0","31269","28040","126901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"189","50","0","31271","28040","127101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"190","50","0","31272","28040","127201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"191","50","0","31275","28040","127501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"192","50","0","31279","28040","127901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"193","50","0","31284","28040","128401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"194","50","0","31285","28040","128501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
