4142006983581ded313a05e6b60a151e8cb298a43089dccebe014b69098adf4b,8ed19918ac7b777f44fd080b7104185591c143c28a2dd61cf9a8e65b180098df,036fe7a3ef38aad4cde4a4408614279d3a56d738dd6000b2e15d6c940a7a60b1,fc6a0444c815be9c415b2045354ffc18f7fb21dbb1f5bd013c94703684046046
"10003","7750","5022","502208"
"11004","8100","5022","502209"
"10003","1250","5023","502301"
"11004","1600","5023","502302"
"10004","3025","5023","502303"
"10007","3500","5023","502304"
"10005","4125","5023","502305"
"10007","5200","5023","502306"
"10002","6300","5023","502307"
"10003","7600","5023","502308"
"10004","8375","5023","502309"
"11004","750","5024","502401"
"10003","2250","5024","502402"
"10007","2600","5024","502403"
"10005","3225","5024","502404"
"10002","4600","5024","502405"
"10004","5725","5024","502406"
"10004","6675","5024","502407"
"10003","7550","5024","502408"
"10007","8000","5024","502409"
"11003","900","5025","502501"
"10010","1875","5025","502502"
"10015","2850","5025","502503"
"10004","4075","5025","502504"
"10005","4325","5025","502505"
"10007","5400","5025","502506"
"10001","6800","5025","502507"
"10003","7750","5025","502508"
"10013","8100","5025","502509"
"10013","1050","5026","502601"
"10015","2050","5026","502602"
"10007","2850","5026","502603"
"10005","3525","5026","502604"
"11003","4600","5026","502605"
"10001","6000","5026","502606"
"10010","6475","5026","502607"
"10003","7900","5026","502608"
"10004","8675","5026","502609"
"10005","925","5027","502701"
"10015","2150","5027","502702"
"10007","2900","5027","502703"
"10004","4275","5027","502704"
"10013","4650","5027","502705"
"11003","5550","5027","502706"
"10010","6525","5027","502707"
"10001","7800","5027","502708"
"10003","8800","5027","502709"
"10004","1375","5028","502801"
"10004","2275","5028","502802"
"10004","3175","5028","502803"
"10005","3425","5028","502804"
"10002","4700","5028","502805"
"10007","5400","5028","502806"
"10007","6300","5028","502807"
"10004","7675","5028","502808"
"10004","8575","5028","502809"
"10004","1275","5029","502901"
"10004","2125","5029","502902"
"10004","3025","5029","502903"
"10004","3925","5029","502904"
"10005","4125","5029","502905"
"10007","5200","5029","502906"
"10007","6150","5029","502907"
"10002","7200","5029","502908"
"10004","8475","5029","502909"
"10007","700","5030","503001"
"10004","2075","5030","503002"
"10004","2975","5030","503003"
"10004","3975","5030","503004"
"10004","4825","5030","503005"
"10007","5300","5030","503006"
"10004","6675","5030","503007"
"10002","7250","5030","503008"
"10005","7725","5030","503009"
"10010","975","5031","503101"
"11003","1800","5031","503102"
"10010","2775","5031","503103"
"10009","3900","5031","503104"
"10009","4800","5031","503105"
"10009","5700","5031","503106"
"10010","6375","5031","503107"
"11003","7200","5031","503108"
"10010","8175","5031","503109"
"10010","1075","5032","503201"
"10009","2300","5032","503202"
"10010","2875","5032","503203"
"10010","3825","5032","503204"
"11003","4600","5032","503205"
"10010","5625","5032","503206"
"10009","6750","5032","503207"
"10009","7600","5032","503208"
"11003","8300","5032","503209"
"10009","1350","5033","503301"
"10010","2025","5033","503302"
"10010","2925","5033","503303"
"10010","3775","5033","503304"
"10009","5000","5033","503305"
"10009","5800","5033","503306"
"10010","6475","5033","503307"
"11003","7350","5033","503308"
"11003","8200","5033","503309"
"11012","1400","5034","503401"
"11012","2300","5034","503402"
"11012","3200","5034","503403"
"10013","3600","5034","503404"
"10013","4500","5034","503405"
"10013","5400","5034","503406"
"10015","6450","5034","503407"
"10003","7750","5034","503408"
"11004","8100","5034","503409"
"10015","950","5035","503501"
"11012","2150","5035","503502"
"10013","2550","5035","503503"
"11012","3900","5035","503504"
"11004","4300","5035","503505"
"10013","5250","5035","503506"
"10003","6700","5035","503507"
"10013","7050","5035","503508"
"11012","8400","5035","503509"
"11004","700","5036","503601"
"11012","2100","5036","503602"
"11012","3100","5036","503603"
"10013","3500","5036","503604"
"10013","4400","5036","503605"
"10003","5750","5036","503606"
"11012","6600","5036","503607"
"10013","7100","5036","503608"
"10015","8100","5036","503609"
"10007","900","5037","503701"
"10005","1625","5037","503702"
"11001","2700","5037","503703"
"10003","4150","5037","503704"
"10003","5050","5037","503705"
"11012","5900","5037","503706"
"11003","6300","5037","503707"
"11003","7200","5037","503708"
"11004","8100","5037","503709"
"10002","9200","5037","503710"
"10003","1650","5038","503801"
"10005","1725","5038","503802"
"11012","3300","5038","503803"
"10007","3750","5038","503804"
"11003","4600","5038","503805"
"10003","6100","5038","503806"
"11003","6400","5038","503807"
"11001","7300","5038","503808"
"10002","8500","5038","503809"
"11004","9200","5038","503810"
"11001","1000","5039","503901"
"11012","2500","5039","503902"
"10005","2675","5039","503903"
"11004","3800","5039","503904"
"10003","5250","5039","503905"
"10003","6050","5039","503906"
"10002","6700","5039","503907"
"11003","7400","5039","503908"
"11003","8200","5039","503909"
"10007","9150","5039","503910"
"10010","975","5040","504001"
"10010","1875","5040","504002"
"10010","2775","5040","504003"
"10002","3800","5040","504004"
"10001","5000","5040","504005"
"11012","5900","5040","504006"
"10010","6375","5040","504007"
"11004","7200","5040","504008"
"10010","8175","5040","504009"
"10013","9000","5040","504010"
"10010","775","5041","504101"
"10013","1600","5041","504102"
"10010","2675","5041","504103"
"10001","3900","5041","504104"
"10010","4425","5041","504105"
"10002","5500","5041","504106"
"10010","6175","5041","504107"
"11012","7550","5041","504108"
"10010","8025","5041","504109"
"11004","8850","5041","504110"
"10010","875","5042","504201"
"10010","1775","5042","504202"
"10001","3000","5042","504203"
"10013","3500","5042","504204"
"10010","4475","5042","504205"
"10010","5275","5042","504206"
"11004","6150","5042","504207"
"10002","7300","5042","504208"
"10010","7975","5042","504209"
"11012","9400","5042","504210"
"10004","1375","5043","504301"
"10013","1800","5043","504302"
"10009","3000","5043","504303"
"11004","3600","5043","504304"
"11003","4500","5043","504305"
"11012","5900","5043","504306"
"10005","6125","5043","504307"
"10001","7700","5043","504308"
"10001","8600","5043","504309"
"10002","9200","5043","504310"
"10004","1575","5044","504401"
"11003","1950","5044","504402"
"10005","2725","5044","504403"
"10002","3950","5044","504404"
"10013","4600","5044","504405"
"11004","5550","5044","504406"
"11012","7000","5044","504407"
"10009","7650","5044","504408"
"10001","8700","5044","504409"
"10001","9700","5044","504410"
"11012","1500","5045","504501"
"11004","2000","5045","504502"
"10013","2800","5045","504503"
"10004","4275","5045","504504"
"10001","5150","5045","504505"
"10005","5425","5045","504506"
"10002","6650","5045","504507"
"10001","7800","5045","504508"
"11003","8250","5045","504509"
"10009","9450","5045","504510"
"10009","1200","5046","504601"
"10009","2100","5046","504602"
"10009","3000","5046","504603"
"11002","3600","5046","504604"
"11001","4500","5046","504605"
"11003","5400","5046","504606"
"11012","6800","5046","504607"
"10004","7675","5046","504608"
"11012","8600","5046","504609"
"10004","9475","5046","504610"
"10009","1100","5047","504701"
"10004","2075","5047","504702"
"10009","2850","5047","504703"
"11001","3400","5047","504704"
"11002","4300","5047","504705"
"11012","5700","5047","504706"
"11012","6650","5047","504707"
"11003","7100","5047","504708"
"10004","8425","5047","504709"
"10009","9200","5047","504710"
"10009","1000","5048","504801"
"10004","2125","5048","504802"
"11012","3000","5048","504803"
"10004","3925","5048","504804"
"10009","4650","5048","504805"
"11003","5250","5048","504806"
"11001","6100","5048","504807"
"10009","7300","5048","504808"
"11002","7900","5048","504809"
"11012","9350","5048","504810"
"10013","900","5049","504901"
"11004","1800","5049","504902"
"10013","2700","5049","504903"
"10015","3750","5049","504904"
"11003","4500","5049","504905"
"10015","5550","5049","504906"
"10004","6775","5049","504907"
"10005","7025","5049","504908"
"10004","8575","5049","504909"
"10002","9200","5049","504910"
"10013","1050","5050","505001"
"10002","2150","5050","505002"
"10004","3375","5050","505003"
"10015","3950","5050","505004"
"10015","4850","5050","505005"
"10004","6025","5050","505006"
"11004","6450","5050","505007"
"11003","7300","5050","505008"
"10013","8200","5050","505009"
"10005","9025","5050","505010"
"10013","1000","5051","505101"
"11003","2000","5051","505102"
"10005","2625","5051","505103"
"10015","3900","5051","505104"
"11004","4650","5051","505105"
"10002","5700","5051","505106"
"10013","6400","5051","505107"
"10015","7550","5051","505108"
"10004","8725","5051","505109"
"10004","9575","5051","505110"
"11012","1400","5052","505201"
"10003","2350","5052","505202"
"10003","3250","5052","505203"
"10001","4100","5052","505204"
"10003","5050","5052","505205"
"10003","5950","5052","505206"
"10015","6450","5052","505207"
"10003","7750","5052","505208"
"10003","8650","5052","505209"
"11004","9000","5052","505210"
"11012","1300","5053","505301"
"10003","2250","5053","505302"
"10003","3100","5053","505303"
"10003","3950","5053","505304"
"10003","4900","5053","505305"
"11004","5200","5053","505306"
"10003","6650","5053","505307"
"10001","7600","5053","505308"
"10003","8550","5053","505309"
"10015","9000","5053","505310"
"10003","1300","5054","505401"
"11004","1650","5054","505402"
"10003","3050","5054","505403"
"10003","4050","5054","505404"
"10003","4950","5054","505405"
"10015","5450","5054","505406"
"11012","6650","5054","505407"
"10003","7550","5054","505408"
"10003","8450","5054","505409"
"10001","9400","5054","505410"
"10003","1450","5055","505501"
"10009","2100","5055","505502"
"10003","3250","5055","505503"
"10010","3675","5055","505504"
"10015","4650","5055","505505"
"10010","5475","5055","505506"
"10015","6450","5055","505507"
"11004","7200","5055","505508"
"11004","8100","5055","505509"
"11004","9000","5055","505510"
"10003","1650","5056","505601"
"10010","2075","5056","505602"
"10003","3350","5056","505603"
"10010","3825","5056","505604"
"10015","4750","5056","505605"
"11004","5600","5056","505606"
"10015","6600","5056","505607"
"11004","7400","5056","505608"
"10009","8550","5056","505609"
"11004","9100","5056","505610"
"10010","1075","5057","505701"
"11004","1900","5057","505702"
"10015","3050","5057","505703"
"10010","3775","5057","505704"
"11004","4700","5057","505705"
"11004","5500","5057","505706"
"10003","7050","5057","505707"
"10003","7850","5057","505708"
"10009","8600","5057","505709"
"10015","9300","5057","505710"
"10003","1450","5058","505801"
"10003","2350","5058","505802"
"10003","3250","5058","505803"
"11004","3600","5058","505804"
"10002","4700","5058","505805"
"11004","5400","5058","505806"
"10005","6125","5058","505807"
"10001","7700","5058","505808"
"10001","8600","5058","505809"
"10004","9475","5058","505810"
"10004","1225","5059","505901"
"10001","2100","5059","505902"
"10003","3100","5059","505903"
"10002","3700","5059","505904"
"10005","4125","5059","505905"
"10001","5800","5059","505906"
"11004","6100","5059","505907"
"10003","7600","5059","505908"
"10003","8500","5059","505909"
"11004","8800","5059","505910"
"10004","1275","5060","506001"
"11004","1650","5060","506002"
"10005","2425","5060","506003"
"10003","3950","5060","506004"
"11004","4350","5060","506005"
"10003","5800","5060","506006"
"10001","6700","5060","506007"
"10002","7300","5060","506008"
"10001","8400","5060","506009"
"10003","9400","5060","506010"
"5","625","6001","600101"
"14","1350","6001","600102"
"19","2250","6001","600103"
"2","3400","6001","600104"
"2","4200","6001","600105"
"11","5000","6001","600106"
"3","6150","6001","600107"
"3","6950","6001","600108"
"12","7950","6001","600109"
"12","8750","6001","600110"
"5","825","6002","600201"
"19","1650","6002","600202"
"3","3150","6002","600203"
"12","4050","6002","600204"
"14","3900","6002","600205"
"2","5100","6002","600206"
"12","6550","6002","600207"
"3","7100","6002","600208"
"11","7500","6002","600209"
"2","8350","6002","600210"
"3","1450","6003","600301"
"12","2450","6003","600302"
"2","2700","6003","600303"
"14","3100","6003","600304"
"3","4650","6003","600305"
"12","5700","6003","600306"
"2","5950","6003","600307"
"11","6700","6003","600308"
"5","7225","6003","600309"
"19","8050","6003","600310"
"1012","1300","6004","600401"
"2","1800","6004","600402"
"2","2600","6004","600403"
"1","3700","6004","600404"
"11","4200","6004","600405"
"11","5000","6004","600406"
"1004","5600","6004","600407"
"1003","6400","6004","600408"
"1004","7200","6004","600409"
"11","8200","6004","600410"
"1003","700","6005","600501"
"11","1650","6005","600502"
"11","2400","6005","600503"
"11","3200","6005","600504"
"1012","4400","6005","600505"
"2","4800","6005","600506"
"1","5950","6005","600507"
"1004","6300","6005","600508"
"2","7300","6005","600509"
"1004","7800","6005","600510"
"1","1150","6006","600601"
"11","1600","6006","600602"
"1004","2250","6006","600603"
"1004","3050","6006","600604"
"2","4050","6006","600605"
"2","4900","6006","600606"
"11","5700","6006","600607"
"1012","6700","6006","600608"
"11","7250","6006","600609"
"1003","7900","6006","600610"
"12","1550","6007","600701"
"12","2350","6007","600702"
"12","3150","6007","600703"
"1013","3350","6007","600704"
"13","4000","6007","600705"
"16","4900","6007","600706"
"1","6100","6007","600707"
"1","6900","6007","600708"
"17","7700","6007","600709"
"17","8500","6007","600710"
"13","900","6008","600801"
"12","2500","6008","600802"
"12","3300","6008","600803"
"17","3800","6008","600804"
"17","4600","6008","600805"
"12","5650","6008","600806"
"16","5850","6008","600807"
"1013","6700","6008","600808"
"1","7800","6008","600809"
"1","8600","6008","600810"
"13","950","6009","600901"
"12","2550","6009","600902"
"17","3000","6009","600903"
"17","3850","6009","600904"
"1","4700","6009","600905"
"1013","5100","6009","600906"
"16","5800","6009","600907"
"1","7000","6009","600908"
"12","8100","6009","600909"
"12","8950","6009","600910"
"14","550","6010","601001"
"14","1350","6010","601002"
"14","2150","6010","601003"
"19","3050","6010","601004"
"14","3750","6010","601005"
"11","5000","6010","601006"
"1003","5600","6010","601007"
"1002","6400","6010","601008"
"1013","7350","6010","601009"
"1013","8150","6010","601010"
"14","450","6011","601101"
"1013","1600","6011","601102"
"1003","2300","6011","601103"
"1002","3050","6011","601104"
"14","3550","6011","601105"
"11","4900","6011","601106"
"19","5300","6011","601107"
"14","6000","6011","601108"
"14","6850","6011","601109"
"1013","8050","6011","601110"
"1002","650","6012","601201"
"1003","1400","6012","601202"
"1013","2400","6012","601203"
"14","2750","6012","601204"
"19","3750","6012","601205"
"1013","4800","6012","601206"
"11","5700","6012","601207"
"14","6050","6012","601208"
"14","6800","6012","601209"
"14","7600","6012","601210"
"16","900","6013","601301"
"1003","1600","6013","601302"
"1003","2400","6013","601303"
"9","3500","6013","601304"
