690436b07993a67fc0c5b159c9d2a639c38faca508369a5a39d8857eececb56f,aee233191bdedeff047030e921720b70a05142002d9076074fc94075b4ee747f,3887efa59fd6bf884e84965b95b41a9871fec51118b4537a8bb59f72146217d3,63a722897007df6bbc989537a7e570144496dd18936d060eb80ff0be8fa5b8c6,cf8e31c9a300cbac0dba05119b895abeb89880a4eb0b946b60f64943bbb1dca3,26911870ab630813d5aff5a56e8dcaa79c46ea0137f2b5be0d5ec90ff69de0c0,1e9613b1b33c66fc9c1f143bae7c299bacb758755974ec49b2ea523327904e06,eb9627aecb76f00409d905d80886261d940c6bcf2b3481f15a6d5354dddeca28,81ea617f96b343e3d51e04e6e95e3bca94639ff75a5ccdf463c2261c8fe3ef42,dca8d877c8f208118e7a7350da4a2512cbc90b591751eb843ccd4dc2616e156d,d33f5715be2b0af7810a5097c355550a61300b250339c8788c233b1df7882b47,8e948cb442114f38876eef32381a5b67ceba90e2f00bab3cd03485d4b1d91859,a87b792453224006731d4dfcb53eb79138ee92671c77104b2a5ac386eca6dc75,663edf562fdde1ed533f37b6ccab6a2e11a6b848fc3949be985135d3e93b09c4
"757","2000","30","0","0","1","1","-1","0","2021/4/14 04:59:59","2021/4/10 05:00:00","101","0","31"
"758","2000","40","0","0","1","1","-1","0","2021/4/14 04:59:59","2021/4/10 05:00:00","101","0","41"
"759","2000","30","0","0","1","1","-1","0","2021/4/17 04:59:59","2021/4/14 05:00:00","109","0","37"
"760","2000","30","0","0","1","1","-1","0","2021/4/17 04:59:59","2021/4/14 05:00:00","112","0","38"
"761","2000","30","0","0","1","1","-1","0","2021/4/17 04:59:59","2021/4/14 05:00:00","102","0","32"
"762","2000","40","0","0","1","1","-1","0","2021/4/17 04:59:59","2021/4/14 05:00:00","102","0","42"
"763","2000","30","0","0","1","1","-1","0","2021/4/17 04:59:59","2021/4/14 05:00:00","103","0","34"
"764","2000","40","0","0","1","1","-1","0","2021/4/17 04:59:59","2021/4/14 05:00:00","103","0","44"
"765","2000","40","0","0","1","1","-1","0","2021/4/25 04:59:59","2021/4/14 05:00:00","104","0","45"
"766","2000","30","0","0","1","1","-1","0","2021/4/21 04:59:59","2021/4/17 05:00:00","101","0","31"
"767","2000","40","0","0","1","1","-1","0","2021/4/21 04:59:59","2021/4/17 05:00:00","101","0","41"
"768","2000","30","0","0","1","1","-1","0","2021/4/25 04:59:59","2021/4/21 05:00:00","102","0","32"
"769","2000","40","0","0","1","1","-1","0","2021/4/25 04:59:59","2021/4/21 05:00:00","102","0","42"
"770","2000","30","0","0","1","1","-1","0","2021/4/30 04:59:59","2021/4/25 05:00:00","109","0","37"
"771","2000","30","0","0","1","1","-1","0","2021/4/30 04:59:59","2021/4/25 05:00:00","112","0","38"
"772","2000","30","0","0","1","1","-1","0","2021/4/30 04:59:59","2021/4/25 05:00:00","101","0","31"
"773","2000","40","0","0","1","1","-1","0","2021/4/30 04:59:59","2021/4/25 05:00:00","101","0","41"
"774","1500","80","0","0","1","1","-1","0","2021/4/28 04:59:59","2021/4/22 05:00:00","101","0","81"
"775","1500","80","0","0","1","1","-1","0","2021/4/28 04:59:59","2021/4/22 05:00:00","102","0","82"
"776","1500","80","0","0","1","1","-1","0","2021/4/28 04:59:59","2021/4/22 05:00:00","111","0","83"
"777","1500","80","0","0","1","1","-1","0","2021/4/28 04:59:59","2021/4/22 05:00:00","109","0","84"
"778","1500","80","0","0","1","1","-1","0","2021/4/28 04:59:59","2021/4/22 05:00:00","112","0","85"
"779","1500","80","0","0","1","1","-1","0","2021/4/28 04:59:59","2021/4/22 05:00:00","8004","0","351"
"780","1500","80","0","0","1","1","-1","0","2021/4/28 04:59:59","2021/4/22 05:00:00","8005","0","352"
"781","2000","30","0","0","1","1","-1","0","2021/5/7 04:59:59","2021/4/25 05:00:00","103","0","34"
"782","2000","40","0","0","1","1","-1","0","2021/5/7 04:59:59","2021/4/25 05:00:00","103","0","44"
"783","3000","30","0","0","1","1","-1","0","2021/5/3 04:59:59","2021/4/30 05:00:00","102","0","32"
"784","3000","40","0","0","1","1","-1","0","2021/5/3 04:59:59","2021/4/30 05:00:00","102","0","42"
"785","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","101","0","91"
"786","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","102","0","92"
"787","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","111","0","93"
"788","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","109","0","94"
"789","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","112","0","95"
"790","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","8004","0","100"
"791","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","8005","0","101"
"792","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","6004","0","96"
"793","1500","100","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/1 05:00:00","6005","0","97"
"794","3000","30","0","0","1","1","-1","0","2021/5/7 04:59:59","2021/5/3 05:00:00","101","0","31"
"795","3000","40","0","0","1","1","-1","0","2021/5/7 04:59:59","2021/5/3 05:00:00","101","0","41"
"796","3000","30","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/7 05:00:00","111","0","39"
"797","3000","40","0","0","1","1","-1","0","2021/5/10 04:59:59","2021/5/7 05:00:00","111","0","49"
"798","2000","30","0","0","1","1","-1","0","2021/5/13 04:59:59","2021/5/10 05:00:00","102","0","32"
"799","2000","40","0","0","1","1","-1","0","2021/5/13 04:59:59","2021/5/10 05:00:00","102","0","42"
"800","2000","40","0","0","1","1","-1","0","2021/5/23 04:59:59","2021/5/10 05:00:00","104","0","45"
"801","2000","30","0","0","1","1","-1","0","2021/5/15 04:59:59","2021/5/10 05:00:00","109","0","37"
"802","2000","30","0","0","1","1","-1","0","2021/5/15 04:59:59","2021/5/10 05:00:00","112","0","38"
"803","2000","30","0","0","1","1","-1","0","2021/5/18 04:59:59","2021/5/13 05:00:00","101","0","31"
"804","2000","40","0","0","1","1","-1","0","2021/5/18 04:59:59","2021/5/13 05:00:00","101","0","41"
"805","2000","30","0","0","1","1","-1","0","2021/5/23 04:59:59","2021/5/18 05:00:00","103","0","34"
"806","2000","40","0","0","1","1","-1","0","2021/5/23 04:59:59","2021/5/18 05:00:00","103","0","44"
"807","2000","30","0","0","1","1","-1","0","2021/5/22 04:59:59","2021/5/19 05:00:00","109","0","37"
"808","1500","80","0","0","1","1","-1","0","2021/5/29 04:59:59","2021/5/23 05:00:00","101","0","81"
"809","1500","80","0","0","1","1","-1","0","2021/5/29 04:59:59","2021/5/23 05:00:00","102","0","82"
"810","1500","80","0","0","1","1","-1","0","2021/5/29 04:59:59","2021/5/23 05:00:00","111","0","83"
"811","1500","80","0","0","1","1","-1","0","2021/5/29 04:59:59","2021/5/23 05:00:00","109","0","84"
"812","1500","80","0","0","1","1","-1","0","2021/5/29 04:59:59","2021/5/23 05:00:00","112","0","85"
"813","1500","80","0","0","1","1","-1","0","2021/5/29 04:59:59","2021/5/23 05:00:00","8004","0","351"
"814","1500","80","0","0","1","1","-1","0","2021/5/29 04:59:59","2021/5/23 05:00:00","8005","0","352"
"815","2000","30","0","0","1","1","-1","0","2021/5/31 04:59:59","2021/5/26 05:00:00","109","0","37"
"816","2000","30","0","0","1","1","-1","0","2021/5/31 04:59:59","2021/5/26 05:00:00","112","0","38"
"817","2000","30","0","0","1","1","-1","0","2021/5/31 04:59:59","2021/5/26 05:00:00","101","0","31"
"818","2000","40","0","0","1","1","-1","0","2021/5/31 04:59:59","2021/5/26 05:00:00","101","0","41"
"819","2000","30","0","0","1","1","-1","0","2021/6/6 04:59:59","2021/5/26 05:00:00","103","0","34"
"820","2000","40","0","0","1","1","-1","0","2021/6/6 04:59:59","2021/5/26 05:00:00","103","0","44"
"821","1500","80","0","0","1","1","-1","0","2021/07/14 20:59:59","2021/06/30 12:00:00","6004","0","151"
"822","1500","80","0","0","1","1","-1","0","2021/07/14 20:59:59","2021/06/30 12:00:00","6005","0","152"
"823","2000","30","0","0","1","1","-1","0","2021/6/9 04:59:59","2021/6/6 05:00:00","111","0","39"
"824","2000","40","0","0","1","1","-1","0","2021/6/9 04:59:59","2021/6/6 05:00:00","111","0","49"
"825","2000","30","0","0","1","1","-1","0","2021/6/13 04:59:59","2021/6/9 05:00:00","101","0","31"
"826","2000","40","0","0","1","1","-1","0","2021/6/13 04:59:59","2021/6/9 05:00:00","101","0","41"
"827","2000","30","0","0","1","1","-1","0","2021/6/16 04:59:59","2021/6/13 05:00:00","109","0","37"
"828","2000","30","0","0","1","1","-1","0","2021/6/16 04:59:59","2021/6/13 05:00:00","112","0","38"
"829","2000","30","0","0","1","1","-1","0","2021/6/16 04:59:59","2021/6/13 05:00:00","102","0","32"
"830","2000","40","0","0","1","1","-1","0","2021/6/16 04:59:59","2021/6/13 05:00:00","102","0","42"
"831","2000","30","0","0","1","1","-1","0","2021/6/16 04:59:59","2021/6/13 05:00:00","103","0","34"
"832","2000","40","0","0","1","1","-1","0","2021/6/16 04:59:59","2021/6/13 05:00:00","103","0","44"
"833","2000","40","0","0","1","1","-1","0","2021/6/25 04:59:59","2021/6/13 05:00:00","104","0","45"
"834","2000","30","0","0","1","1","-1","0","2021/6/21 04:59:59","2021/6/16 05:00:00","101","0","31"
"835","2000","40","0","0","1","1","-1","0","2021/6/21 04:59:59","2021/6/16 05:00:00","101","0","41"
"836","2000","30","0","0","1","1","-1","0","2021/6/25 04:59:59","2021/6/21 05:00:00","102","0","32"
"837","2000","40","0","0","1","1","-1","0","2021/6/25 04:59:59","2021/6/21 05:00:00","102","0","42"
"838","1500","80","0","0","1","1","-1","0","2021/6/29 04:59:59","2021/6/23 05:00:00","101","0","81"
"839","1500","80","0","0","1","1","-1","0","2021/6/29 04:59:59","2021/6/23 05:00:00","102","0","82"
"840","1500","80","0","0","1","1","-1","0","2021/6/29 04:59:59","2021/6/23 05:00:00","111","0","83"
"841","1500","80","0","0","1","1","-1","0","2021/6/29 04:59:59","2021/6/23 05:00:00","109","0","84"
"842","1500","80","0","0","1","1","-1","0","2021/6/29 04:59:59","2021/6/23 05:00:00","112","0","85"
"843","1500","80","0","0","1","1","-1","0","2021/6/29 04:59:59","2021/6/23 05:00:00","8004","0","351"
"844","1500","80","0","0","1","1","-1","0","2021/6/29 04:59:59","2021/6/23 05:00:00","8005","0","352"
"845","2000","30","0","0","1","1","-1","0","2021/6/30 04:59:59","2021/6/25 05:00:00","109","0","37"
"846","2000","30","0","0","1","1","-1","0","2021/6/30 04:59:59","2021/6/25 05:00:00","112","0","38"
"847","2000","30","0","0","1","1","-1","0","2021/6/30 04:59:59","2021/6/25 05:00:00","101","0","31"
"848","2000","40","0","0","1","1","-1","0","2021/6/30 04:59:59","2021/6/25 05:00:00","101","0","41"
"849","2000","30","0","0","1","1","-1","0","2021/7/6 04:59:59","2021/6/25 05:00:00","103","0","34"
"850","2000","40","0","0","1","1","-1","0","2021/7/6 04:59:59","2021/6/25 05:00:00","103","0","44"
"851","1500","80","0","0","1","1","-1","0","2021/06/25 20:59:59","2021/06/18 12:00:00","7004","0","251"
"852","1500","80","0","0","1","1","-1","0","2021/06/25 20:59:59","2021/06/18 12:00:00","7005","0","252"
"853","1500","80","0","0","1","1","-1","0","2021/07/25 20:59:59","2021/07/18 12:00:00","7004","0","251"
"854","1500","80","0","0","1","1","-1","0","2021/07/25 20:59:59","2021/07/18 12:00:00","7005","0","252"
"855","1500","80","0","0","1","1","-1","0","2021/08/14 20:59:59","2021/07/31 12:00:00","6004","0","151"
"856","1500","80","0","0","1","1","-1","0","2021/08/14 20:59:59","2021/07/31 12:00:00","6005","0","152"
"857","2000","30","0","0","1","1","-1","0","2021/6/22 04:59:59","2021/6/19 05:00:00","109","0","37"
"858","2000","30","0","0","1","1","-1","0","2021/7/9 04:59:59","2021/7/6 05:00:00","102","0","32"
"859","2000","40","0","0","1","1","-1","0","2021/7/9 04:59:59","2021/7/6 05:00:00","102","0","42"
"860","3000","30","0","0","1","1","-1","0","2021/07/17 4:59:59","2021/07/09 5:00:00","101","0","31"
"861","3000","40","0","0","1","1","-1","0","2021/07/17 4:59:59","2021/07/09 5:00:00","101","0","41"
"862","2000","40","0","0","1","1","-1","0","2021/7/25 04:59:59","2021/7/13 05:00:00","104","0","45"
"863","2000","30","0","0","1","1","-1","0","2021/7/16 04:59:59","2021/7/13 05:00:00","109","0","37"
"864","2000","30","0","0","1","1","-1","0","2021/7/16 04:59:59","2021/7/13 05:00:00","112","0","38"
"865","2000","30","0","0","1","1","-1","0","2021/7/16 04:59:59","2021/7/13 05:00:00","103","0","34"
"866","2000","40","0","0","1","1","-1","0","2021/7/16 04:59:59","2021/7/13 05:00:00","103","0","44"
"867","2000","30","0","0","1","1","-1","0","2021/7/21 04:59:59","2021/7/17 05:00:00","111","0","39"
"868","2000","40","0","0","1","1","-1","0","2021/7/21 04:59:59","2021/7/17 05:00:00","111","0","49"
"869","2000","30","0","0","1","1","-1","0","2021/7/22 04:59:59","2021/7/19 05:00:00","109","0","37"
"870","2000","30","0","0","1","1","-1","0","2021/7/25 04:59:59","2021/7/21 05:00:00","102","0","32"
"871","2000","40","0","0","1","1","-1","0","2021/7/25 04:59:59","2021/7/21 05:00:00","102","0","42"
"872","1500","80","0","0","1","1","-1","0","2021/7/30 04:59:59","2021/7/24 05:00:00","101","0","81"
"873","1500","80","0","0","1","1","-1","0","2021/7/30 04:59:59","2021/7/24 05:00:00","102","0","82"
"874","1500","80","0","0","1","1","-1","0","2021/7/30 04:59:59","2021/7/24 05:00:00","111","0","83"
"875","1500","80","0","0","1","1","-1","0","2021/7/30 04:59:59","2021/7/24 05:00:00","109","0","84"
"876","1500","80","0","0","1","1","-1","0","2021/7/30 04:59:59","2021/7/24 05:00:00","112","0","85"
"877","1500","80","0","0","1","1","-1","0","2021/7/30 04:59:59","2021/7/24 05:00:00","8004","0","351"
"878","1500","80","0","0","1","1","-1","0","2021/7/30 04:59:59","2021/7/24 05:00:00","8005","0","352"
"879","2000","30","0","0","1","1","-1","0","2021/7/31 04:59:59","2021/7/25 05:00:00","109","0","37"
"880","2000","30","0","0","1","1","-1","0","2021/7/31 04:59:59","2021/7/25 05:00:00","112","0","38"
"881","3000","30","0","0","1","1","-1","0","2021/7/31 04:59:59","2021/7/25 05:00:00","101","0","31"
"882","3000","40","0","0","1","1","-1","0","2021/7/31 04:59:59","2021/7/25 05:00:00","101","0","41"
"883","2000","30","0","0","1","1","-1","0","2021/08/05 04:59:59","2021/7/25 05:00:00","103","0","34"
"884","2000","40","0","0","1","1","-1","0","2021/08/05 04:59:59","2021/7/25 05:00:00","103","0","44"
"885","2000","30","0","0","1","1","-1","0","2021/8/9 04:59:59","2021/8/5 05:00:00","111","0","39"
"886","2000","40","0","0","1","1","-1","0","2021/8/9 04:59:59","2021/8/5 05:00:00","111","0","49"
"887","2000","40","0","0","1","1","-1","0","2021/8/20 04:59:59","2021/8/09 05:00:00","104","0","45"
"888","2000","30","0","0","1","1","-1","0","2021/8/12 04:59:59","2021/8/9 05:00:00","101","0","31"
"889","2000","40","0","0","1","1","-1","0","2021/8/12 04:59:59","2021/8/9 05:00:00","101","0","41"
"890","2000","30","0","0","1","1","-1","0","2021/8/15 04:59:59","2021/8/12 05:00:00","102","0","32"
"891","2000","40","0","0","1","1","-1","0","2021/8/15 04:59:59","2021/8/12 05:00:00","102","0","42"
"892","4000","30","0","0","1","1","-1","0","2021/8/22 04:59:59","2021/8/15 05:00:00","101","0","31"
"893","4000","40","0","0","1","1","-1","0","2021/8/22 04:59:59","2021/8/15 05:00:00","101","0","41"
"894","3000","30","0","0","1","1","-1","0","2021/8/20 04:59:59","2021/8/15 05:00:00","103","0","34"
"895","3000","40","0","0","1","1","-1","0","2021/8/20 04:59:59","2021/8/15 05:00:00","103","0","44"
"896","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/20 05:00:00","101","0","91"
"897","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/20 05:00:00","102","0","92"
"898","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/20 05:00:00","111","0","93"
"899","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/20 05:00:00","109","0","94"
"900","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/20 05:00:00","112","0","95"
"901","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/20 05:00:00","8004","0","100"
"902","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/20 05:00:00","8005","0","101"
"903","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/31 12:00:00","6004","0","96"
"904","1500","100","0","0","1","1","-1","0","2021/9/4 04:59:59","2021/8/31 12:00:00","6005","0","97"
"905","1500","100","0","0","1","1","-1","0","2021/8/25 20:59:59","2021/8/20 05:00:00","7004","0","98"
"906","1500","100","0","0","1","1","-1","0","2021/8/25 20:59:59","2021/8/20 05:00:00","7005","0","99"
"907","3000","30","0","0","1","1","-1","0","2021/8/25 04:59:59","2021/8/20 05:00:00","109","0","37"
"908","3000","30","0","0","1","1","-1","0","2021/8/25 04:59:59","2021/8/20 05:00:00","112","0","38"
"909","3000","30","0","0","1","1","-1","0","2021/8/28 04:59:59","2021/8/22 05:00:00","102","0","32"
"910","3000","40","0","0","1","1","-1","0","2021/8/28 04:59:59","2021/8/22 05:00:00","102","0","42"
"911","3000","30","0","0","1","1","-1","0","2021/9/1 04:59:59","2021/8/28 05:00:00","111","0","39"
"912","3000","40","0","0","1","1","-1","0","2021/9/1 04:59:59","2021/8/28 05:00:00","111","0","49"
"913","2000","30","0","0","1","1","-1","0","2021/8/31 04:59:59","2021/8/28 05:00:00","101","0","31"
"914","2000","40","0","0","1","1","-1","0","2021/8/31 04:59:59","2021/8/28 05:00:00","101","0","41"
"915","2000","30","0","0","1","1","-1","0","2021/9/8 04:59:59","2021/8/28 05:00:00","103","0","34"
"916","2000","40","0","0","1","1","-1","0","2021/9/8 04:59:59","2021/8/28 05:00:00","103","0","44"
"917","1500","80","0","0","1","1","-1","0","2021/9/14 20:59:59","2021/8/31 12:00:00","6004","0","151"
"918","1500","80","0","0","1","1","-1","0","2021/9/14 20:59:59","2021/8/31 12:00:00","6005","0","152"
"919","1500","80","0","0","1","1","-1","0","2021/08/25 20:59:59","2021/08/18 12:00:00","7004","0","251"
"920","1500","80","0","0","1","1","-1","0","2021/08/25 20:59:59","2021/08/18 12:00:00","7005","0","252"
"921","1500","80","0","0","1","1","-1","0","2021/09/24 20:59:59","2021/09/17 12:00:00","7004","0","251"
"922","1500","80","0","0","1","1","-1","0","2021/09/24 20:59:59","2021/09/17 12:00:00","7005","0","252"
"923","1500","80","0","0","1","1","-1","0","2021/10/25 20:59:59","2021/10/18 12:00:00","7004","0","251"
"924","1500","80","0","0","1","1","-1","0","2021/10/25 20:59:59","2021/10/18 12:00:00","7005","0","252"
"925","1500","80","0","0","1","1","-1","0","2021/10/14 20:59:59","2021/9/30 12:00:00","6004","0","151"
"926","1500","80","0","0","1","1","-1","0","2021/10/14 20:59:59","2021/9/30 12:00:00","6005","0","152"
"927","2000","30","0","0","1","1","-1","0","2021/09/08 04:59:59","2021/09/04 05:00:00","101","0","31"
"928","2000","40","0","0","1","1","-1","0","2021/09/08 04:59:59","2021/09/04 05:00:00","101","0","41"
"929","2000","40","0","0","1","1","-1","0","2021/09/21 04:59:59","2021/09/08 05:00:00","104","0","45"
"930","2000","30","0","0","1","1","-1","0","2021/09/12 04:59:59","2021/09/08 05:00:00","111","0","39"
"931","2000","40","0","0","1","1","-1","0","2021/09/12 04:59:59","2021/09/08 05:00:00","111","0","49"
"932","2000","30","0","0","1","1","-1","0","2021/09/12 04:59:59","2021/09/08 05:00:00","109","0","37"
"933","2000","30","0","0","1","1","-1","0","2021/09/12 04:59:59","2021/09/08 05:00:00","112","0","38"
"934","2000","30","0","0","1","1","-1","0","2021/09/15 04:59:59","2021/09/12 05:00:00","102","0","32"
"935","2000","40","0","0","1","1","-1","0","2021/09/15 04:59:59","2021/09/12 05:00:00","102","0","42"
"936","2000","30","0","0","1","1","-1","0","2021/09/15 04:59:59","2021/09/12 05:00:00","103","0","34"
"937","2000","40","0","0","1","1","-1","0","2021/09/15 04:59:59","2021/09/12 05:00:00","103","0","44"
"938","3000","30","0","0","1","1","-1","0","2021/09/20 04:59:59","2021/09/15 05:00:00","101","0","31"
"939","2000","40","0","0","1","1","-1","0","2021/09/20 04:59:59","2021/09/15 05:00:00","101","0","41"
"940","2000","30","0","0","1","1","-1","0","2021/09/22 04:59:59","2021/09/19 05:00:00","109","0","37"
"941","2000","30","0","0","1","1","-1","0","2021/09/24 04:59:59","2021/09/20 05:00:00","102","0","32"
"942","2000","40","0","0","1","1","-1","0","2021/09/24 04:59:59","2021/09/20 05:00:00","102","0","42"
"943","1500","80","0","0","1","1","-1","0","2021/09/30 04:59:59","2021/09/24 05:00:00","101","0","81"
"944","1500","80","0","0","1","1","-1","0","2021/09/30 04:59:59","2021/09/24 05:00:00","102","0","82"
"945","1500","80","0","0","1","1","-1","0","2021/09/30 04:59:59","2021/09/24 05:00:00","111","0","83"
"946","1500","80","0","0","1","1","-1","0","2021/09/30 04:59:59","2021/09/24 05:00:00","109","0","84"
"947","1500","80","0","0","1","1","-1","0","2021/09/30 04:59:59","2021/09/24 05:00:00","112","0","85"
"948","1500","80","0","0","1","1","-1","0","2021/09/30 04:59:59","2021/09/24 05:00:00","8004","0","351"
"949","1500","80","0","0","1","1","-1","0","2021/09/30 04:59:59","2021/09/24 05:00:00","8005","0","352"
"950","2000","30","0","0","1","1","-1","0","2021/10/02 04:59:59","2021/09/25 05:00:00","109","0","37"
"951","2000","30","0","0","1","1","-1","0","2021/10/02 04:59:59","2021/09/25 05:00:00","112","0","38"
"952","2000","30","0","0","1","1","-1","0","2021/10/02 04:59:59","2021/09/25 05:00:00","101","0","31"
"953","2000","40","0","0","1","1","-1","0","2021/10/02 04:59:59","2021/09/25 05:00:00","101","0","41"
"954","2000","30","0","0","1","1","-1","0","2021/10/07 04:59:59","2021/09/25 05:00:00","103","0","34"
"955","2000","40","0","0","1","1","-1","0","2021/10/07 04:59:59","2021/09/25 05:00:00","103","0","44"
