e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0
"51","4","0","0","4","0","0","0","10040301","0","10040302","0","10040303"
"50","7","0","0","4","0","0","0","10040302","0","10040303","10003","10040304"
"49","14","0","0","4","0","0","0","10040303","0","10040304","4","10040305"
"48","2","0","0","4","0","0","0","10040304","0","10040305","3","10040306"
"47","7","0","0","4","0","0","0","10040305","0","10040306","10003","10040307"
"46","12","0","0","4","0","0","0","10040306","0","10040307","0","10040308"
"45","2","0","0","4","0","0","0","10040307","0","10040308","3","10040296"
"40","2","0","0","4","0","0","0","10040299","0","10040313","2","10040566"
"31","14","0","0","4","0","0","0","10040573","0","10040316","4","10040317"
"30","4","0","0","4","0","0","0","10040316","0","10040317","0","10040318"
"29","12","0","0","4","0","0","0","10040317","0","10040318","0","10040319"
"28","11","0","0","4","0","0","0","10040318","0","10040319","10001","10040320"
"27","5","0","0","4","0","0","0","10040319","0","10040320","0","10040321"
"26","7","0","0","4","0","0","0","10040320","0","10040321","10001","10040323"
"25","3","0","0","4","0","0","0","10040321","0","10040323","2","10040324"
"24","2","0","0","4","0","0","0","10040323","0","10040324","1","10040325"
"23","14","0","0","4","0","0","0","10040324","0","10040325","5","10040326"
"22","4","0","0","4","0","0","0","10040325","0","10040326","0","10040327"
"21","11","0","0","4","0","0","0","10040326","0","10040327","10001","10040328"
"20","6","0","0","4","0","0","0","10040327","0","10040328","0","10040329"
"19","2","0","0","4","0","0","0","10040328","0","10040329","1","10040330"
"18","3","0","0","4","0","0","0","10040329","0","10040330","1","10040331"
"17","5","0","0","4","0","0","10040340","10040330","0","10040331","0","10040332"
"16","4","0","0","4","0","0","0","10040331","0","10040332","0","10040333"
"15","2","0","0","4","0","0","0","10040332","0","10040333","2","10040334"
"14","2","0","0","4","0","0","0","10040333","0","10040334","1","10040335"
"13","7","0","0","4","0","0","0","10040334","0","10040335","10002","10040336"
"12","2","0","0","4","0","0","0","10040335","0","10040336","3","10040337"
"11","2","0","0","4","0","0","0","10040336","0","10040337","1","10040338"
"10","6","10040345","0","4","0","0","0","10040337","0","10040338","0","10040339"
"9","14","0","0","4","0","0","0","10040338","0","10040339","3","10040346"
"16","3","0","0","4","0","0","0","10040331","0","10040340","1","10040341"
"15","7","0","0","4","0","0","0","10040340","0","10040341","10002","10040342"
"14","11","0","0","4","0","0","0","10040341","0","10040342","10001","10040343"
"13","2","0","0","4","0","0","0","10040342","0","10040343","2","10040344"
"12","7","0","0","4","0","0","0","10040343","0","10040344","10001","10040345"
"11","3","0","0","4","0","0","0","10040344","0","10040345","3","10040338"
"8","4","0","0","4","0","0","10040354","10040339","0","10040346","0","10040347"
"7","2","0","0","4","0","0","0","10040346","0","10040347","2","10040348"
"6","7","0","0","4","0","0","0","10040347","0","10040348","10003","10040349"
"5","12","0","0","4","0","0","0","10040348","0","10040349","0","10040350"
"4","4","10040356","0","4","0","0","0","10040349","0","10040350","0","10040351"
"3","2","0","0","4","0","0","0","10040350","0","10040351","3","10040352"
"2","7","0","0","4","0","0","0","10040351","0","10040352","10001","10040353"
"1","7","0","0","4","0","0","0","10040352","0","10040353","10003","10040357"
"7","6","0","0","4","0","0","0","10040346","0","10040354","0","10040355"
"6","3","0","0","4","0","0","0","10040354","0","10040355","3","10040356"
"5","11","0","0","4","0","0","0","10040355","0","10040356","10001","10040350"
"0","13","0","0","4","0","0","0","10040353","0","10040357","0","10040358"
"66","2","0","0","4","0","0","0","10040357","0","10040358","3","10040359"
"65","6","0","0","4","0","0","0","10040358","0","10040359","0","10040360"
"64","7","0","0","4","0","0","0","10040359","0","10040360","10002","10040361"
"63","11","0","0","4","0","0","0","10040360","0","10040361","10001","10040362"
"62","6","10040363","0","4","0","0","0","10040361","0","10040362","0","10040364"
"63","1","0","0","4","0","0","0","0","0","10040363","0","10040362"
"61","2","0","0","4","0","0","0","10040362","0","10040364","1","10040365"
"60","4","0","0","4","0","0","0","10040364","0","10040365","0","10040367"
"59","7","0","0","4","0","0","0","10040365","0","10040367","10001","10040539"
"53","2","0","0","4","0","0","0","10040543","0","10040369","1","10040370"
"52","5","0","0","4","0","0","0","10040369","0","10040370","0","10040371"
"51","4","0","0","4","0","0","10040380","10040370","0","10040371","0","10040372"
"50","14","0","0","4","0","0","0","10040371","0","10040372","1","10040373"
"49","3","0","0","4","0","0","0","10040372","0","10040373","3","10040374"
"48","6","0","0","4","0","0","0","10040373","0","10040374","0","10040375"
"47","14","0","0","4","0","0","0","10040374","0","10040375","2","10040376"
"46","3","0","0","4","0","0","0","10040375","0","10040376","1","10040377"
"45","3","0","0","4","0","0","0","10040376","0","10040377","2","10040378"
"44","2","10040385","0","4","0","0","0","10040377","0","10040378","2","10040379"
"43","4","0","0","4","0","0","0","10040378","0","10040379","0","10040386"
"50","14","0","0","4","0","0","0","10040371","0","10040380","1","10040381"
"49","2","0","0","4","0","0","0","10040380","0","10040381","3","10040382"
"48","4","0","0","4","0","0","0","10040381","0","10040382","0","10040383"
"47","14","0","0","4","0","0","0","10040382","0","10040383","2","10040384"
"46","2","0","0","4","0","0","0","10040383","0","10040384","1","10040385"
"45","2","0","0","4","0","0","0","10040384","0","10040385","2","10040378"
"42","7","0","0","4","0","0","0","10040379","0","10040386","10001","10040387"
"41","2","0","0","4","0","0","0","10040386","0","10040387","1","10040388"
"40","14","0","0","4","0","0","0","10040387","0","10040388","4","10040389"
"39","5","0","0","4","0","0","0","10040388","0","10040389","0","10040390"
"38","2","0","0","4","0","0","10040395","10040389","0","10040390","1","10040391"
"37","12","0","0","4","0","0","0","10040390","0","10040391","0","10040392"
"36","7","0","0","4","0","0","0","10040391","0","10040392","10002","10040393"
"35","3","0","0","4","0","0","0","10040392","0","10040393","2","10040394"
"34","4","10040397","0","4","0","0","0","10040393","0","10040394","0","10040398"
"37","3","0","0","4","0","0","0","10040390","0","10040395","2","10040396"
"36","2","0","0","4","0","0","0","10040395","0","10040396","2","10040397"
"35","11","0","0","4","0","0","0","10040396","0","10040397","10001","10040394"
"33","6","0","0","4","0","0","0","10040394","0","10040398","0","10040399"
"32","2","0","0","4","0","0","0","10040398","0","10040399","1","10040400"
"31","11","0","0","4","0","0","0","10040399","0","10040400","10001","10040401"
"30","14","0","0","4","0","0","0","10040400","0","10040401","5","10040402"
"29","4","0","0","4","0","0","0","10040401","0","10040402","0","10040403"
"28","12","0","0","4","0","0","0","10040402","0","10040403","0","10040404"
"27","2","0","0","4","0","0","0","10040403","0","10040404","1","10040405"
"26","3","0","0","4","0","0","0","10040404","0","10040405","2","10040406"
"25","4","0","0","4","0","0","0","10040405","0","10040406","0","10040407"
"24","2","0","0","4","0","0","0","10040406","0","10040407","2","10040408"
"23","14","0","0","4","0","0","0","10040407","0","10040408","3","10040409"
"22","3","0","0","4","0","0","10040416","10040408","0","10040409","1","10040410"
"21","2","0","0","4","0","0","0","10040409","0","10040410","1","10040411"
"20","7","0","0","4","0","0","0","10040410","0","10040411","10003","10040412"
"19","3","0","0","4","0","0","0","10040411","0","10040412","2","10040413"
"18","7","0","0","4","0","0","0","10040412","0","10040413","10002","10040414"
"17","7","10040419","0","4","0","0","0","10040413","0","10040414","10001","10040415"
"16","5","0","0","4","0","0","0","10040414","0","10040415","0","10040420"
"21","3","0","0","4","0","0","0","10040409","0","10040416","2","10040417"
"20","2","0","0","4","0","0","0","10040416","0","10040417","3","10040418"
"19","11","0","0","4","0","0","0","10040417","0","10040418","10001","10040419"
"18","2","0","0","4","0","0","0","10040418","0","10040419","2","10040414"
"15","2","0","0","4","0","0","0","10040415","0","10040420","2","10040421"
"14","4","0","0","4","0","0","0","10040420","0","10040421","0","10040422"
"13","14","0","0","4","0","0","0","10040421","0","10040422","5","10040423"
"12","2","0","0","4","0","0","0","10040422","0","10040423","3","10040462"
"57","5","0","0","4","0","0","0","10040444","0","10040443","0","10040084"
"58","12","0","0","4","0","0","0","10040445","0","10040444","0","10040443"
"59","3","0","0","4","0","0","0","10040446","0","10040445","1","10040444"
"60","4","0","0","4","0","0","0","10040447","0","10040446","0","10040445"
"61","2","0","0","4","0","0","0","10040448","0","10040447","2","10040446"
"62","2","0","0","4","0","0","0","10040449","0","10040448","1","10040447"
"63","12","0","0","4","0","0","0","10040450","0","10040449","0","10040448"
"64","11","0","0","4","0","0","0","10040451","0","10040450","10001","10040449"
"65","2","0","0","4","0","0","0","10040452","0","10040451","1","10040450"
"66","3","0","0","4","0","0","0","10040453","0","10040452","1","10040451"
"0","13","0","0","4","0","0","0","10040454","0","10040453","0","10040452"
"1","7","0","0","4","0","0","0","10040455","0","10040454","10001","10040453"
"2","2","0","0","4","0","0","0","10040456","0","10040455","3","10040454"
"3","3","0","0","4","0","0","0","10040547","0","10040456","1","10040455"
"8","7","0","0","4","0","0","0","10040460","0","10040459","10002","10040544"
"9","2","0","0","4","0","0","0","10040461","0","10040460","1","10040459"
"10","6","0","0","4","0","0","0","10040462","0","10040461","0","10040460"
"11","12","0","0","4","0","0","0","10040423","0","10040462","0","10040461"
"58","12","0","0","4","0","0","0","10040367","0","10040539","0","10040540"
"57","2","0","0","4","0","0","0","10040539","0","10040540","2","10040541"
"56","14","0","0","4","0","0","0","10040540","0","10040541","2","10040542"
"55","7","0","0","4","0","0","0","10040541","0","10040542","10001","10040543"
"54","4","0","0","4","0","0","0","10040542","0","10040543","0","10040369"
"7","7","0","0","4","0","0","0","10040459","0","10040544","10003","10040545"
"6","11","0","0","4","0","0","0","10040544","0","10040545","10001","10040546"
"5","4","0","0","4","0","0","0","10040545","0","10040546","0","10040547"
"4","7","0","0","4","0","0","0","10040546","0","10040547","10001","10040456"
"12","3","0","0","4","0","0","0","10040142","0","10040548","1","10040549"
"11","12","0","0","4","0","0","0","10040548","0","10040549","0","10040551"
"9","5","0","0","4","0","0","0","10040551","0","10040550","0","10040552"
"10","4","0","0","4","0","0","0","10040549","0","10040551","0","10040550"
"8","6","0","0","4","0","0","0","10040550","0","10040552","0","10040553"
"7","7","0","0","4","0","0","0","10040552","0","10040553","10001","10040554"
"6","2","0","0","4","0","0","0","10040553","0","10040554","2","10040555"
"5","2","0","0","4","0","0","0","10040554","0","10040555","1","10040556"
"4","12","0","0","4","0","0","0","10040555","0","10040556","0","10040146"
"49","2","0","0","4","0","0","0","10040171","0","10040557","2","10040558"
"48","2","0","0","4","0","0","0","10040557","0","10040558","1","10040560"
"46","2","0","0","4","0","0","0","10040560","0","10040559","1","10040561"
"47","14","0","0","4","0","0","0","10040558","0","10040560","2","10040559"
"45","4","0","0","4","0","0","0","10040559","0","10040561","0","10040562"
"44","3","0","0","4","0","0","0","10040561","0","10040562","2","10040563"
"43","7","0","0","4","0","0","0","10040562","0","10040563","10002","10040564"
"42","6","0","0","4","0","0","0","10040563","0","10040564","0","10040565"
"41","7","0","0","4","0","0","0","10040564","0","10040565","10003","10040175"
"39","7","0","0","4","0","0","0","10040313","0","10040566","10001","10040567"
"38","11","0","0","4","0","0","0","10040566","0","10040567","10001","10040568"
"37","7","0","0","4","0","0","0","10040567","0","10040568","10002","10040569"
"36","14","0","0","4","0","0","0","10040568","0","10040569","3","10040570"
"35","4","0","0","4","0","0","0","10040569","0","10040570","0","10040571"
"34","7","0","0","4","0","0","0","10040570","0","10040571","10003","10040572"
"33","6","0","0","4","0","0","0","10040571","0","10040572","0","10040573"
"32","7","0","0","4","0","0","0","10040572","0","10040573","10001","10040316"
"71","1","0","0","5","0","0","0","0","0","10050001","0","10050002"
"70","2","10050390","0","5","0","0","0","10050001","0","10050002","1","10050003"
"69","4","0","0","5","0","0","0","10050002","0","10050003","0","10050004"
"68","6","0","0","5","0","0","0","10050003","0","10050004","0","10050005"
"67","7","0","0","5","0","0","0","10050004","0","10050005","10001","10050006"
"66","2","0","0","5","0","0","0","10050005","0","10050006","2","10050595"
"11","4","0","0","5","0","0","0","10050834","0","10050063","0","10050064"
"10","3","0","0","5","0","0","0","10050063","0","10050064","2","10050515"
"7","7","0","0","5","0","0","0","10050516","0","10050079","10002","10050404"
"3","7","0","0","5","0","0","0","10050406","0","10050083","10003","10050084"
"2","12","0","0","5","0","0","0","10050083","0","10050084","0","10050085"
"1","6","0","0","5","0","0","0","10050084","0","10050085","0","10050086"
"0","13","0","0","5","0","0","0","10050085","0","10050086","0","10050087"
"74","2","0","0","5","0","0","0","10050086","0","10050087","2","10050088"
"73","4","0","0","5","0","0","0","10050087","0","10050088","0","10050089"
"72","7","0","0","5","0","0","0","10050088","0","10050089","10001","10050090"
"71","6","0","0","5","0","0","0","10050089","0","10050090","0","10050091"
"70","12","0","0","5","0","0","0","10050090","0","10050091","0","10050092"
"69","3","0","0","5","0","0","0","10050091","0","10050092","1","10050655"
"66","4","0","0","5","0","0","0","10050656","0","10050101","0","10050491"
"46","7","0","0","5","0","0","0","10050837","0","10050127","10002","10050128"
"45","6","0","10050567","5","0","0","10050561","10050127","0","10050128","0","10050838"
"42","3","0","0","5","0","0","0","10050564","0","10050146","2","10050659"
"9","7","0","0","5","0","0","0","10050696","0","10050180","10003","10050182"
"8","3","0","0","5","0","0","0","10050180","0","10050182","3","10050183"
"7","11","0","0","5","0","0","0","10050182","0","10050183","10001","10050697"
"4","6","0","0","5","0","0","0","10050840","0","10050186","0","10050187"
"3","14","0","0","5","0","0","0","10050186","0","10050187","3","10050188"
"2","7","0","0","5","0","0","0","10050187","0","10050188","10003","10050189"
"1","2","0","0","5","0","0","0","10050188","0","10050189","1","10050190"
"0","13","0","0","5","0","0","0","10050189","0","10050190","0","10050191"
"74","6","0","0","5","0","0","0","10050190","0","10050191","0","10050192"
"73","7","0","0","5","0","0","0","10050191","0","10050192","10001","10050698"
"33","7","0","0","5","0","0","0","10050740","0","10050235","10002","10050236"
"32","2","0","0","5","0","0","0","10050235","0","10050236","1","10050237"
"31","4","0","0","5","0","0","10050549","10050236","0","10050237","0","10050741"
"29","6","0","0","5","0","0","0","10050741","0","10050253","0","10050742"
"27","3","10050742","0","5","0","0","0","10050555","0","10050255","2","10050844"
"31","4","0","0","5","0","0","10050350","10050824","0","10050349","0","10050825"
"32","3","0","0","5","0","0","0","10050349","0","10050350","3","10050352"
