a2c34b5d7e9c26dbef0a5a0cb6debfd82a8a85174f6451eab92935c76174c828,4cb2bb0932dda8fa36e83cae2b77d7eba81e0962cee512839a409472168bc24e,14780d6f93da42e75cab4253795c0d1ba012d9b5af6fb349d381f07871ba7dd6,3d3021b3e02f528119fa8a1314785c2d479c2bc9331df374c0274971c219f3cc,de244bf2fa1be8b14f2eb7fbf723838270d5fe021a29787ade68f4c335ff8bab,d047a9f87a544af2ea7a7dec2d0d0f46ed3bb43a54744dfa3dbd47e588138f7b,00544e8bf2bf0ef55f913192fa64da65aff64098497d55037b59c68ffe51bb9e,f6b29edb4ce4c2ef6691ee6efe4966f26e98e7415e30a0236f6457998a0526b8,e680c41986a064e8660e288a350c03460c40128475db51355314b3f875d633a2,2df4ed50e876711657f57d9e5906abede17e3e72186bc4578bde20bc3dd7e8d8,2f7aba1cfc18f21e6dc7a20ac7965cf8dd0c35d9c2500e8dbc4cae712d564e5c,5b658f9e5bd0ad7212d560e663d199b970d587250dc0c057a0916aa873e36823
"31284","2030/08/01 14:59:59","9999","0","31284","0","2015/12/17 15:00:00","5032132","ハツネ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ハツネ（ニューイヤー）のメモリーピース","11"
"31285","2030/08/01 14:59:59","9999","0","31285","0","2015/12/17 15:00:00","1022142","カスミ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カスミ（ニューイヤー）のメモリーピース","11"
"31287","2030/08/01 14:59:59","9999","0","31287","0","2015/12/17 15:00:00","5174142","ヒヨリ（アストラル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ヒヨリ（アストラル）のメモリーピース","11"
"31288","2030/08/01 14:59:59","9999","0","31288","0","2015/12/17 15:00:00","8301152","レイ（アストラル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","レイ（アストラル）のメモリーピース","11"
"31289","2030/08/01 14:59:59","9999","0","31289","0","2015/12/17 15:00:00","7201152","ユイ（アストラル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユイ（アストラル）のメモリーピース","11"
"31290","2030/08/01 14:59:59","9999","0","31290","0","2015/12/17 15:00:00","381212","エリスの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","エリスのメモリーピース","11"
"31293","2030/08/01 14:59:59","9999","0","31293","0","2015/12/17 15:00:00","7241132","ユニ（ウィンター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユニ（ウィンター）のメモリーピース","11"
"31294","2030/08/01 14:59:59","9999","0","31294","0","2015/12/17 15:00:00","1284132","クロエ（ウィンター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クロエ（ウィンター）のメモリーピース","11"
"31295","2030/08/01 14:59:59","9999","0","31295","0","2015/12/17 15:00:00","3103132","チエル（ウィンター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","チエル（ウィンター）のメモリーピース","11"
"31296","2030/08/01 14:59:59","9999","0","31296","0","2015/12/17 15:00:00","43112","アネモネの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アネモネのメモリーピース","11"
"31297","2030/08/01 14:59:59","9999","0","31297","0","2015/12/17 15:00:00","4352112","ネフィ＝ネラの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ネフィ＝ネラのメモリーピース","11"
"31298","2030/08/01 14:59:59","9999","0","31298","0","2015/12/17 15:00:00","6014232","マコト（コマンダー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マコト（コマンダー）のメモリーピース","11"
"31299","2030/08/01 14:59:59","9999","0","31299","0","2015/12/17 15:00:00","381142","エリコ（コマンダー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","エリコ（コマンダー）のメモリーピース","11"
"31300","2030/08/01 14:59:59","9999","0","31300","0","2015/12/17 15:00:00","7060012","ヤマトの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ヤマトのメモリーピース","11"
"31301","2030/08/01 14:59:59","9999","0","31301","0","2015/12/17 15:00:00","9010012","ワカナの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ワカナのメモリーピース","11"
"31302","2030/08/01 14:59:59","9999","0","31302","0","2015/12/17 15:00:00","5252002","フブキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","フブキのメモリーピース","11"
"31307","2030/08/01 14:59:59","9999","0","31307","0","2015/12/17 15:00:00","1174142","キョウカ（スプリング）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","キョウカ（スプリング）のメモリーピース","11"
"31308","2030/08/01 14:59:59","9999","0","31308","0","2015/12/17 15:00:00","2222242","スズメ（スプリング）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","スズメ（スプリング）のメモリーピース","11"
"31309","2030/08/01 14:59:59","9999","0","31309","0","2015/12/17 15:00:00","1282212","クルルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クルルのメモリーピース","11"
"31310","2030/08/01 14:59:59","9999","0","31310","0","2015/12/17 15:00:00","6054152","マホ（ドリームパーク）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マホ（ドリームパーク）のメモリーピース","11"
"31311","2030/08/01 14:59:59","9999","0","31311","0","2015/12/17 15:00:00","4300122","ネア（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ネア（サマー）のメモリーピース","11"
"31312","2030/08/01 14:59:59","9999","0","31312","0","2015/12/17 15:00:00","6124310","ミソラ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミソラ（サマー）のメモリーピース","11"
"31316","2030/08/01 14:59:59","9999","0","31316","0","2015/12/17 15:00:00","8181122","リリ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リリ（サマー）のメモリーピース","11"
"31317","2030/08/01 14:59:59","9999","0","31317","0","2015/12/17 15:00:00","63122","アメス（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アメス（サマー）のメモリーピース","11"
"31318","2030/08/01 14:59:59","9999","0","31318","0","2015/12/17 15:00:00","5460132","ホマレ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ホマレ（サマー）のメモリーピース","11"
"31319","2030/08/01 14:59:59","9999","0","31319","0","2015/12/17 15:00:00","361122","エミリア（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","エミリア（サマー）のメモリーピース","11"
"31320","2030/08/01 14:59:59","9999","0","31320","0","2015/12/17 15:00:00","311112","エキドナ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","エキドナ（サマー）のメモリーピース","11"
"31321","2030/08/01 14:59:59","9999","0","31321","0","2015/12/17 15:00:00","8362122","レム（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","レム（サマー）のメモリーピース","11"
"31322","2030/08/01 14:59:59","9999","0","31322","0","2015/12/17 15:00:00","4424152","ノゾミ（アルケミスト）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ノゾミ（アルケミスト）のメモリーピース","11"
"31323","2030/08/01 14:59:59","9999","0","31323","0","2015/12/17 15:00:00","8201112","ルイズマリーの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ルイズマリーのメモリーピース","11"
"31328","2030/08/01 14:59:59","9999","0","31328","0","2015/12/17 15:00:00","8001122","ライラエル（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ライラエル （クリスマス）のメモリーピース","11"
"31329","2030/08/01 14:59:59","9999","0","31329","0","2015/12/17 15:00:00","104142","イオ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イオ（クリスマス）のメモリーピース","11"
"31330","2030/08/01 14:59:59","9999","0","31330","0","2015/12/17 15:00:00","1283212","グレイスの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","グレイスのメモリーピース","11"
"31331","2030/08/01 14:59:59","9999","0","31331","0","2015/12/17 15:00:00","200112","ヴァイオレットの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ヴァイオレットのメモリーピース","11"
"31332","2030/08/01 14:59:59","9999","0","31332","0","2015/12/17 15:00:00","6441142","モニカ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","モニカ（ニューイヤー）のメモリーピース","11"
"31335","2030/08/01 14:59:59","9999","0","31335","0","2015/12/17 15:00:00","2083152","サレン（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","サレン（ニューイヤー）のメモリーピース","11"
"31336","2030/08/01 14:59:59","9999","0","31336","0","2015/12/17 15:00:00","6334002","メドゥーサの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","メドゥーサのメモリーピース","11"
"31337","2030/08/01 14:59:59","9999","0","31337","0","2015/12/17 15:00:00","8051132","ラビリスタ（アルファ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ラビリスタ（アルファ）のメモリーピース","11"
"31338","2030/08/01 14:59:59","9999","0","31338","0","2015/12/17 15:00:00","4343242","ネネカ（アルファ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ネネカ（アルファ）のメモリーピース","11"
