f314abb11c5c83f99405dc6d08f27d4c5ad52fe46ab4ababa9f7a91c37f9de0b,4b7f9741ea46ef875517f5db16b488433fb15d80f3f44f80ec2813cfbd32724d,7971014d3f7f86dd015f02feb0da4bf14280173b3034d01aff15a8dc6ac785df,9618adfee632a4fe05eecadb485056edbe9747905742368d8911126a5025c5b3,6badbc8bad2d89686d2cac7e9c92c7e2a1e387f51f8dac8a53c3535676ac567c,bd10980f474eed905ed21a65cbe39e6023a1eb75f6da5588022a308eac5fbce1,7568b68e02e84fc895e702d4b62dfcdc186a9114df03bde71a41a6ad5a696c59,2cc241f3adc5995d50a8d75626bb298b4fb32296795f89aa49396cf02e4893c4,a4a56c4de55cdbca083aa9eacacfea20baf5683dd4cd973397a7f7a083894377,fc95cf52fe53ad77bdeb415e3939e8351c9de1673c30c1dd962317a11b8d5c6d,a9ecb738ecc24420b9f510558ec755251b035a45943fd924086a19facfceb897
"0.2","0","nop_14_shizuru_feed_in","3","104931","nop_14_shizuru_feed_loop","","514","0","1","514052"
"0","0","nop_14_shizuru_feed_in","3","2","nop_14_shizuru_feed_loop","","514","0","1","514053"
"","","","91","514049","","","514","","","514054"
"","","vo_drama_10082014_007","21","vo_drama_10082014","0","","514","0","","514055"
"0","0","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！","11","101131","1","0.5","514","8","0","514056"
"0.2","","nop_talk_anger2","3","101131","","","514","1","","514057"
"","","1","93","1","","","514","","","514058"
"0.2","","nop_14_rino_look_talk_joy4","3","101131","","","514","1","","514059"
"","","1","93","1","","","514","","","514060"
"0.2","0","nop_14_rino_feed_in","3","101131","nop_14_rino_feed_loop","","514","0","1","514061"
"0","0","nop_14_rino_feed_in","3","1","nop_14_rino_feed_loop","","514","0","1","514062"
"","","","91","514056","","","514","","","514063"
"","","vo_drama_10082014_008","21","vo_drama_10082014","0","","514","0","","514064"
"0","0","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。","11","106831","1","0.5","514","8","0","514065"
"0.2","","nop_talk_bitter","3","106831","","","514","1","","514066"
"","","1","93","4","","","514","","","514067"
"0.2","0","nop_talk_arm_crossed_joy","3","106831","nop_talk_arm_crossed_loop_joy","","514","0","1","514068"
"","","","91","514065","","","514","","","514069"
"","","0","93","0.5","","","514","","","514070"
"1.95","1","102931","1","1","150","nop_idle_joy1","515","105","-270","515001"
"1.95","0","104211","1","1","-150","nop_idle_wish","515","103","-255","515002"
"1.95","0","105411","1","1","-300","nop_15_tsumugi_idle_arm_crossed","515","104","-275","515003"
"","","0","93","0.5","","","515","","","515004"
"","","vo_drama_10082015_001","21","vo_drama_10082015","0","","515","0","","515005"
"0","0","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！","11","102931","1","0.5","515","6","0","515006"
"0.2","","nop_15_nozomi_talk_joy","3","102931","","","515","1","","515007"
"","","1","93","2.5","","","515","","","515008"
"0.2","0.2","nop_15_nozomi_start","3","102931","nop_15_nozomi_start_loop","","515","0","1","515009"
"","","1","93","3","","","515","","","515010"
"0.2","","nop_talk_bitter","3","102931","","","515","1","","515011"
"","","","91","515006","","","515","","","515012"
"","","1","93","0.2","","","515","","","515013"
"0.2","","nop_idle_bitter","3","102931","","","515","1","","515014"
"","","vo_drama_10082015_002","21","vo_drama_10082015","0","","515","0","","515015"
"0","0","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。","11","104211","1","0.5","515","5","0","515016"
"0.2","","nop_talk_worry","3","104211","","","515","1","","515017"
"","","1","93","3","","","515","","","515018"
"0.2","","nop_talk_wish4","3","104211","","","515","1","","515019"
"","","1","93","5","","","515","","","515020"
"0.2","","nop_talk_joy3","3","104211","","","515","1","","515021"
"","","1","93","1.5","","","515","","","515022"
"0.2","0.2","nop_bow2","3","104211","nop_idle_normal","","515","0","1","515023"
"","","","91","515016","","","515","","","515024"
"","","vo_drama_10082015_003","21","vo_drama_10082015","0","","515","0","","515025"
"0","0","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？","11","105411","1","0.5","515","7","0","515026"
"0.2","","nop_talk_sad2","3","105411","","","515","1","","515027"
"","","1","93","4.5","","","515","","","515028"
"0.2","","nop_talk_anger","3","105411","","","515","1","","515029"
"","","","91","515026","","","515","","","515030"
"0.2","","nop_idle_anger","3","105411","","","515","1","","515031"
"","","vo_drama_10082015_004","21","vo_drama_10082015","0","","515","0","","515032"
"0","0","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。","11","102931","1","0.5","515","8","0","515033"
"0.2","","nop_talk_bitter","3","102931","","","515","1","","515034"
"","","1","93","1.5","","","515","","","515035"
"0.2","","nop_talk_thinking","3","102931","","","515","1","","515036"
"","","","91","515033","","","515","","","515037"
"0.2","","nop_idle_thinking","3","102931","","","515","1","","515038"
"","","vo_drama_10082015_005","21","vo_drama_10082015","0","","515","0","","515039"
"0","0","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！","11","105411","1","0.5","515","6","0","515040"
"0.2","","nop_talk_surprise2","3","105411","","","515","1","","515041"
"","","1","93","1.75","","","515","","","515042"
"0.2","","nop_talk_anger2","3","105411","","","515","1","","515043"
"","","","91","515040","","","515","","","515044"
"0.2","","nop_idle_anger2","3","105411","","","515","1","","515045"
"","","vo_drama_10082015_006","21","vo_drama_10082015","0","","515","0","","515046"
"0","0","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。","11","104211","1","0.5","515","7","0","515047"
"0.2","","nop_talk_wish","3","104211","","","515","1","","515048"
"","","","91","515047","","","515","","","515049"
"0.2","","nop_idle_wish","3","104211","","","515","1","","515050"
"","","vo_drama_10082015_007","21","vo_drama_10082015","0","","515","0","","515051"
"0","0","こんなに人が集まったのも\nきっとキミの人望だね。","11","102931","1","0.5","515","6","0","515052"
"0.2","","nop_15_nozomi_talk_joy","3","102931","","","515","1","","515053"
"","","","91","515052","","","515","","","515054"
"0.2","","nop_idle_joy1","3","102931","","","515","1","","515055"
"","","vo_drama_10082015_008","21","vo_drama_10082015","0","","515","0","","515056"
"0","0","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……","11","105411","1","0.5","515","7","0","515057"
"0.2","","nop_talk_surprise1","3","105411","","","515","1","","515058"
"","","1","93","2","","","515","","","515059"
"0.5","","nop_talk_thinking","3","105411","","","515","1","","515060"
"","","1","93","5","","","515","","","515061"
"0.2","","nop_talk_surprise1","3","105411","","","515","1","","515062"
"","","","91","515057","","","515","","","515063"
"0.2","","nop_idle_surprise1","3","105411","","","515","1","","515064"
"","","vo_drama_10082015_009","21","vo_drama_10082015","0","","515","0","","515065"
"0","0","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？","11","102931","1","0.5","515","5","0","515066"
"0.2","","nop_talk_joy2","3","102931","","","515","1","","515067"
"","","1","93","2","","","515","","","515068"
"0.2","","nop_talk_normal","3","102931","","","515","1","","515069"
"","","","91","515066","","","515","","","515070"
"0.2","","nop_idle_normal","3","102931","","","515","1","","515071"
"","","vo_drama_10082015_010","21","vo_drama_10082015","0","","515","0","","515072"
"0","0","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。","11","104211","1","0.5","515","7","0","515073"
"0.2","","nop_talk_joy1","3","104211","","","515","1","","515074"
"","","1","93","2.25","","","515","","","515075"
"0.2","","nop_talk_wish","3","104211","","","515","1","","515076"
"","","","91","515073","","","515","","","515077"
"0.2","","nop_idle_wish","3","104211","","","515","1","","515078"
"","","vo_drama_10082015_011","21","vo_drama_10082015","0","","515","0","","515079"
"0","0","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！","11","105411","1","0.5","515","6","0","515080"
"0.2","0.2","nop_talk_guts2","3","105411","nop_talk_guts2_loop","","515","0","1","515081"
"","","1","93","3.5","","","515","","","515082"
"0.2","0.2","nop_talk_doya","3","105411","nop_talk_doya_loop","","515","0","1","515083"
"","","","91","515080","","","515","","","515084"
"0.2","","nop_idle_doya","3","105411","","","515","1","","515085"
"","","vo_drama_10082015_012","21","vo_drama_10082015","0","","515","0","","515086"
"0","0","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！","11","102931","1","0.5","515","6","0","515087"
"0.2","","nop_talk_joy2","3","102931","","","515","1","","515088"
"","","1","93","2","","","515","","","515089"
"0.2","","nop_talk_joy1","3","102931","","","515","1","","515090"
"","","","91","515087","","","515","","","515091"
"0.2","","nop_idle_joy1","3","102931","","","515","1","","515092"
"","","vo_drama_10082015_013","21","vo_drama_10082015","0","","515","0","","515093"
"0","0","新しい年の始まりに相応しい\n素敵なライブにしてみせます。","11","104211","1","0.5","515","7","0","515094"
"0.2","","nop_talk_joy3_blink","3","104211","","","515","1","","515095"
"","","","91","515094","","","515","","","515096"
"0.2","","nop_idle_joy1","3","104211","","","515","1","","515097"
"","","vo_drama_10082015_014","21","vo_drama_10082015","0","","515","0","","515098"
"0","0","完璧なステージを\nお見せしますから。\n期待しててください。","11","105411","1","0.5","515","8","0","515099"
"0.2","0.2","nop_15_tsumugi_talk_arm_crossed","3","105411","nop_15_tsumugi_talk_arm_crossed_loop","","515","0","1","515100"
"","","1","93","2.5","","","515","","","515101"
"0.2","","nop_talk_arm_crossed_loop_joy","3","105411","","","515","1","","515102"
"","","","91","515099","","","515","","","515103"
"0.2","","nop_idle_arm_crossed_joy","3","105411","","","515","1","","515104"
"","","vo_drama_10082015_015","21","vo_drama_10082015","0","","515","0","","515105"
"0","0","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪","11","102931","1","0.5","515","6","0","515106"
"0.2","","nop_talk_joy2","3","102931","","","515","1","","515107"
"","","","93","3","","","515","","","515108"
"0.2","0.2","nop_15_cmn_last","3","102931","nop_talk_joy1_wink","","515","0","1","515109"
"","","","91","515106","","","515","","","515110"
"0.2","0.2","nop_talk_guts4","3","102931","nop_idle_guts4","","515","0","1","515111"
"","","","93","0.2","","","515","","","515112"
"0.2","0.2","nop_talk_guts2","3","104211","nop_idle_guts2","","515","0","1","515113"
"","","","93","0.1","","","515","","","515114"
"0.2","0.2","nop_talk_guts2","3","105411","nop_idle_guts2","","515","0","1","515115"
"","","0","93","1","","","515","","","515116"
"1.95","1","106731","1","1","150","nop_idle_normal","516","105","-255","516001"
"1.95","0","106631","1","1","-150","nop_idle_joy2","516","101","-255","516002"
"1.95","0","106531","1","1","-300","nop_16_kaya_idle_normal2","516","104","-275","516003"
"1.95","1","2","5","1","230","nop_rago_idle","516","106","-255","516004"
"1.95","1","22","5","1","150","NoItem_idle","516","106","-255","516005"
"1.95","1","23","5","1","150","NoItem","516","100","-255","516006"
"0","0","1","6","23","1","","516","1","0","516007"
"0","0","1","6","22","1","","516","1","0","516008"
"","","0","93","0.5","","","516","","","516009"
"0.2","","nop_talk_joy2","3","106631","","","516","1","","516010"
"","","vo_drama_10082016_001","21","vo_drama_10082016","0","","516","0","","516011"
"0","0","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！","11","106631","1","0.5","516","8","0","516012"
"","","1","93","2.2","","","516","","","516013"
"0.2","0","nop_16_inori_talk_doya","3","106631","nop_16_inori_talk_doya_loop","","516","0","1","516014"
"","","","91","516012","","","516","","","516015"
"0.2","","nop_16_inori_idle_doya","3","106631","","","516","1","","516016"
"0.2","","nop_16_kaya_talk_normal","3","106531","","","516","1","","516017"
"","","vo_drama_10082016_002","21","vo_drama_10082016","0","","516","0","","516018"
"0","0","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。","11","106531","1","0.5","516","8","0","516019"
"","","1","93","4","","","516","","","516020"
"0.2","0","nop_16_kaya_talk_normal2","3","106531","nop_16_kaya_talk_normal2_loop","","516","0","1","516021"
"","","","91","516019","","","516","","","516022"
"0.2","","nop_16_kaya_idle_normal2","3","106531","","","516","1","","516023"
"0.2","","nop_talk_joy1","3","106731","","","516","1","","516024"
"","","vo_drama_10082016_003","21","vo_drama_10082016","0","","516","0","","516025"
"0","0","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。","11","106731","1","0.5","516","8","0","516026"
"","","","91","516026","","","516","","","516027"
"0.2","","nop_idle_joy1","3","106731","","","516","1","","516028"
"0.2","0","nop_16_inori_talk_nofaith","3","106631","nop_16_inori_talk_nofaith_loop","","516","0","1","516029"
"","","vo_drama_10082016_004","21","vo_drama_10082016","0","","516","0","","516030"
"0","0","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！","11","106631","1","0.5","516","8","0","516031"
"","","1","93","4","","","516","","","516032"
"0.2","0","nop_16_inori_talk_guts","3","106631","nop_16_inori_talk_guts_loop","","516","0","1","516033"
"","","","91","516031","","","516","","","516034"
"0.2","","nop_16_inori_idle_guts","3","106631","","","516","1","","516035"
"0.2","","nop_talk_normal","3","106731","","","516","1","","516036"
"","","vo_drama_10082016_005","21","vo_drama_10082016","0","","516","0","","516037"
"0","0","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？","11","106731","1","0.5","516","8","0","516038"
"","","1","93","4","","","516","","","516039"
"0.2","0","nop_talk_guts2","3","106731","nop_talk_guts2_loop","","516","0","1","516040"
"","","","91","516038","","","516","","","516041"
"0.2","","nop_idle_wish","3","106731","","","516","1","","516042"
"0.2","","nop_16_homare_idle_wish","3","22","","","516","1","","516043"
"0.2","","nop_talk_sad","3","106631","","","516","1","","516044"
"","","vo_drama_10082016_006","21","vo_drama_10082016","0","","516","0","","516045"
"0","0","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！","11","106631","1","0.5","516","8","0","516046"
"","","1","93","3.4","","","516","","","516047"
"0","","BlackFade","3","23","","","516","1","","516048"
"0.2","0","1","6","23","1","","516","1","0.5","516049"
"","","1","93","0.2","","","516","","","516050"
"0","0","1","6","22","1","","516","1","1","516051"
"0.2","0.2","nop_16_homare_talk_kaigan_wish","3","22","nop_16_homare_idle_kaigan_wish","","516","0","1","516052"
"0.2","0.2","nop_16_homare_talk_kaigan_wish","3","106731","nop_16_homare_idle_kaigan_wish","","516","0","1","516053"
"0.2","0.2","nop_surprise","3","106631","nop_talk_surprise2","","516","0","1","516054"
"","","0","93","1","","","516","","","516055"
"0.2","0","1","6","23","1","","516","1","0","516056"
"","","","91","516046","","","516","","","516057"
"0.2","","nop_idle_surprise2","3","106631","","","516","1","","516058"
"0.2","0","nop_15_tsumugi_talk_arm_crossed","3","106531","nop_15_tsumugi_talk_arm_crossed_loop","","516","0","1","516059"
"","","vo_drama_10082016_007","21","vo_drama_10082016","0","","516","0","","516060"
"0","0","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。","11","106531","1","0.5","516","8","0","516061"
"","","1","93","4","","","516","","","516062"
"0.2","0","nop_16_inori_talk_doya","3","106531","nop_16_inori_talk_doya_loop","","516","0","1","516063"
"","","","91","516061","","","516","","","516064"
"0.2","","nop_16_inori_idle_doya","3","106531","","","516","1","","516065"
"","","0","93","0.5","","","516","","","516066"
"1.95","1","111031","1","1","150","nop_idle_normal","517","104","-225","517001"
"1.95","0","110931","1","1","-150","nop_idle_normal","517","103","-225","517002"
"1.95","0","110831","1","1","-300","nop_17_chloe_idle_normal2","517","105","-255","517003"
"","","0","93","0.5","","","517","","","517004"
"","","vo_drama_10082017_001","21","vo_drama_10082017","0","","517","0","","517005"
"0","0","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！","11","110931","1","0.5","517","8","0","517006"
"0.2","0.2","nop_17_chieru_swing","3","110931","nop_idle_normal","","517","0","1","517007"
"","","1","93","1.5","","","517","","","517008"
"0.2","0","nop_17_chieru_ahahaStand_in","3","110931","nop_17_chieru_ahahaStand_loop","","517","0","1","517009"
"","","1","93","4","","","517","","","517010"
"0.2","0","nop_17_chieru_huhuStand_in","3","110931","nop_17_chieru_huhuStand_loop","","517","0","1","517011"
"","","","91","517006","","","517","","","517012"
"","","vo_drama_10082017_002","21","vo_drama_10082017","0","","517","0","","517013"
"0","0","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。","11","110831","1","0.5","517","8","0","517014"
"0.2","0","nop_17_chloe_talk_normal_sad","3","110831","nop_17_chloe_talk_normal_sad_loop","","517","0","1","517015"
"","","1","93","3.5","","","517","","","517016"
"0.2","","nop_talk_worry","3","110831","","","517","1","","517017"
"","","","91","517014","","","517","","","517018"
"0.2","","nop_17_chloe_idle_normal2","3","110831","","","517","1","","517019"
"","","vo_drama_10082017_003","21","vo_drama_10082017","0","","517","0","","517020"
"0","0","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。","11","111031","1","0.5","517","8","0","517021"
"0.2","","nop_talk_normal_suprise1","3","111031","","","517","1","","517022"
"0.2","","nop_idle_normal_suprise1","3","110931","","","517","1","","517023"
"","","1","93","2.2","","","517","","","517024"
"0.2","","nop_talk_joy1","3","111031","","","517","1","","517025"
"","","1","93","4.8","","","517","","","517026"
"0.2","","nop_talk_joy3_blink2","3","111031","","","517","1","","517027"
"","","","91","517021","","","517","","","517028"
"0.2","","nop_idle_normal","3","111031","","","517","1","","517029"
"","","vo_drama_10082017_004","21","vo_drama_10082017","0","","517","0","","517030"
"0","0","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。","11","110931","1","0.5","517","8","0","517031"
"0.2","","nop_talk_joy1_normal","3","110931","","","517","1","","517032"
"","","1","93","4.3","","","517","","","517033"
"0.2","0","nop_17_chieru_talk_doya","3","110931","nop_17_chieru_talk_doya_loop","","517","0","1","517034"
"","","","91","517031","","","517","","","517035"
"","","vo_drama_10082017_005","21","vo_drama_10082017","0","","517","0","","517036"
"0","0","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。","11","111031","1","0.5","517","8","0","517037"
"0.2","0","nop_17_yuni_talk_nofaith","3","111031","nop_17_yuni_talk_nofaith_loop","","517","0","1","517038"
"","","1","93","3","","","517","","","517039"
"0.2","0","nop_talk_guts2","3","111031","nop_talk_guts2_loop","","517","0","1","517040"
"","","","91","517037","","","517","","","517041"
"","","vo_drama_10082017_006","21","vo_drama_10082017","0","","517","0","","517042"
"0","0","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。","11","110831","1","0.5","517","8","0","517043"
"0.2","","nop_talk_arm_crossed_loop2","3","110831","","","517","1","","517044"
"","","1","93","1.7","","","517","","","517045"
"0.2","0","nop_17_chloe_talk_normal_joy","3","110831","nop_17_chloe_talk_normal_joy_loop","","517","0","1","517046"
"0.2","","nop_idle_joy1","3","110931","","","517","1","","517047"
"","","","91","517043","","","517","","","517048"
"0.2","","nop_17_chloe_idle_normal_joy","3","110831","","","517","1","","517049"
"","","vo_drama_10082017_007","21","vo_drama_10082017","0","","517","0","","517050"
"0","0","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？","11","110931","1","0.5","517","8","0","517051"
"0.2","","nop_talk_joy2","3","110931","","","517","1","","517052"
"","","1","93","5","","","517","","","517053"
"0.2","","nop_idle_surprise_kira","3","111031","","","517","1","","517054"
"","","","91","517051","","","517","","","517055"
"0.2","","nop_idle_normal","3","110931","","","517","1","","517056"
"","","vo_drama_10082017_008","21","vo_drama_10082017","0","","517","0","","517057"
"0","0","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！","11","111031","1","0.5","517","8","0","517058"
"0.2","0","nop_17_yuni_pose","3","111031","nop_17_yuni_pose_loop","","517","0","1","517059"
"","","1","93","0.7","","","517","","","517060"
"0.2","0.2","nop_17_chieru_smile","3","110931","nop_idle_normal","","517","0","1","517061"
"0","0","10","12","110931","0","0","517","1","0","517062"
"0.2","0.2","nop_17_chloe_04","3","110831","nop_17_chloe_idle_normal_joy","","517","0","1","517063"
"0","0","6","12","110831","0","0","517","1","0","517064"
"","","1","93","1","","","517","","","517065"
"0.2","","nop_17_yuni_huhuStand_in","3","111031","","","517","0","","517066"
"","","1","93","1.5","","","517","","","517067"
"0.2","0","nop_17_yuni_ahahaStand_in","3","111031","nop_17_yuni_ahahaStand_loop","","517","0","1","517068"
"","","","91","517058","","","517","","","517069"
"","","0","4","111031","","","517","","","517070"
"0.2","","nop_run","3","111031","","","517","1","","517071"
"","","1000","2","111031","3","","517","-225","0","517072"
"","","0","93","0.3","","","517","","","517073"
"0.2","","nop_run","3","110931","","","517","1","","517074"
"","","1000","2","110931","3","","517","-225","0","517075"
"","","0","93","0.1","","","517","","","517076"
"0.2","","nop_run_joy","3","110831","","","517","1","","517077"
"","","1000","2","110831","3","","517","-255","0","517078"
"","","0","93","3","","","517","","","517079"
"","","0","93","0.5","","","517","","","517080"
"1.95","0","115031","1","1","-150","nop_idle_normal","518","105","-255","518001"
"1.95","1","114711","1","1","150","nop_18_muimi_idle_joy_normal","518","104","-255","518002"
"1.95","0","118511","1","1","-1000","nop_18_karin_idle_normal","518","107","-275","518003"
"1.95","1","118031","1","1","300","nop_idle_joy2","518","106","-275","518004"
"","","0","93","0.5","","","518","","","518005"
"0.2","","nop_18_credita_talk_surprise","3","118031","","","518","1","","518006"
"","","vo_drama_10082018_001","21","vo_drama_10082018","0","","518","0","","518007"
"0","0","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。","11","118031","1","0.5","518","8","0","518008"
"","","1","93","3.5","","","518","","","518009"
"0.2","0","nop_talk_doya","3","118031","nop_talk_doya_loop","","518","0","1","518010"
"","","","91","518008","","","518","","","518011"
"0.2","","nop_idle_doya","3","118031","","","518","1","","518012"
"0.2","","nop_18_muimi_hello","3","114711","","","518","1","","518013"
"","","vo_drama_10082018_002","21","vo_drama_10082018","0","","518","0","","518014"
"0","0","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！","11","114711","1","0.5","518","8","0","518015"
"","","1","93","1.5","","","518","","","518016"
"0.2","","nop_talk_normal","3","114711","","","518","1","","518017"
"","","","91","518015","","","518","","","518018"
"0.2","","nop_idle_normal","3","114711","","","518","1","","518019"
"0.2","","nop_talk_sad2","3","115031","","","518","1","","518020"
"","","vo_drama_10082018_003","21","vo_drama_10082018","0","","518","0","","518021"
"0","0","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。","11","115031","1","0.5","518","8","0","518022"
"","","","91","518022","","","518","","","518023"
"0.2","","nop_idle_normal","3","115031","","","518","1","","518024"
"0.2","","nop_talk_bitter","3","114711","","","518","1","","518025"
"","","vo_drama_10082018_004","21","vo_drama_10082018","0","","518","0","","518026"
"0","0","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。","11","114711","1","0.5","518","8","0","518027"
"","","","91","518027","","","518","","","518028"
"0.2","","nop_18_muimi_idle_normal","3","114711","","","518","1","","518029"
"0.2","","nop_talk_thinking","3","115031","","","518","1","","518030"
"","","vo_drama_10082018_005","21","vo_drama_10082018","0","","518","0","","518031"
"0","0","……適した服装で場に溶け込むのは\n隠密工作の一種です。","11","115031","1","0.5","518","8","0","518032"
"","","","91","518032","","","518","","","518033"
"0.2","","nop_idle_thinking","3","115031","","","518","1","","518034"
"0.2","","nop_18_neneka_talk_normal","3","115031","","","518","1","","518035"
"","","vo_drama_10082018_006","21","vo_drama_10082018","0","","518","0","","518036"
"0","0","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。","11","115031","1","0.5","518","8","0","518037"
"","","1","93","3","","","518","","","518038"
"0.2","0","nop_18_neneka_humu2","3","115031","nop_18_neneka_humu2_loop","","518","0","1","518039"
"","","","91","518037","","","518","","","518040"
"0.2","0","nop_surprise","3","118031","nop_talk_surprise1","","518","0","1","518041"
"","","vo_drama_10082018_007","21","vo_drama_10082018","0","","518","0","","518042"
"0","0","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！","11","118031","1","0.5","518","8","0","518043"
"","","1","93","1","","","518","","","518044"
"0.2","","nop_talk_sad","3","118031","","","518","1","","518045"
"","","1","93","2","","","518","","","518046"
"0.2","0","nop_18_credita_ahahaStand_in","3","118031","nop_18_credita_ahahaStand_loop","","518","0","1","518047"
"","","1","93","1","","","518","","","518048"
"0.2","","nop_walk","3","118511","","","518","1","","518049"
"","","-350","2","118511","3","","518","-275","0","518050"
"","","0","93","1","","","518","","","518051"
"0.2","0","nop_18_credita_ohohoStand_in","3","118031","nop_18_credita_ohohoStand_loop","","518","0","1","518052"
"","","0","93","2","","","518","","","518053"
"0.2","","nop_18_karin_idle_normal","3","118511","","","518","1","","518054"
"","","","91","518043","","","518","","","518055"
"0.2","0.4","nop_18_credita_ohohoStand_out","3","118031","nop_idle_sad","","518","1","","518056"
"","","0","93","0","","","518","","","518057"
"","","1","4","115031","","","518","","","518058"
"0.2","","nop_idle_normal","3","115031","","","518","1","","518059"
"","","0","93","0","","","518","","","518060"
"0.2","","nop_idle_joy1","3","114711","","","518","1","","518061"
"0.2","","nop_idle_normal","3","118031","","","518","1","","518062"
"0.2","","nop_18_karin_talk_normal","3","118511","","","518","1","","518063"
"","","vo_drama_10082018_008","21","vo_drama_10082018","0","","518","0","","518064"
"0","0","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！","11","118511","1","0.5","518","8","0","518065"
"","","1","93","0.5","","","518","","","518066"
"","","1","93","4.5","","","518","","","518067"
"0.2","0","nop_18_karin_bow","3","118511","nop_18_karin_idle_normal","","518","0","1","518068"
"","","","91","518065","","","518","","","518069"
"0.2","0","nop_18_muimi_hello","3","114711","nop_idle_normal","","518","0","1","518070"
"0.2","0","nop_bow","3","115031","nop_idle_normal","","518","0","1","518071"
"0.2","","nop_18_credita_ahahaStand_loop","3","118031","","","518","1","","518072"
"","","0","93","1.5","","","518","","","518073"
