f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10
"1","1","0","2160","1.6","0","0","1","0","0","0","1","3","0","対象が毒または猛毒状態の時、敵単体に{0}の物理ダメージ","20","110700304","1","1","物理ダメージ+{0}","20"
"1","1","110701203","2160","0","0","0","1","0","110701202","0","1","3","0","","1","110701201","512","23","","2"
"1","1","0","2160","0.8","0","0","1","8.5","0","0","1","3","300","発動時の中心の敵が毒または猛毒状態の時、毎秒{0}の物理ダメージを与えるフィールドを展開する","12","110701202","3","36","１秒当たりのダメージ量+{0}","12"
"1","1","0","2160","0.1","0","0","1","8.5","0","0","1","3","300","発動時の中心の敵が毒または猛毒状態でない時、毎秒{0}の物理ダメージを与えるフィールドを展開する","1.3","110701203","3","36","１秒当たりのダメージ量+{0}","1.3"
"1","1","0","2160","8.5","0","0","1","300","1","0","1","3","0","フィールド内の敵の物理防御力{0}ダウン","0.45","110701204","21","38","物理防御力ダウン+{0}","0.45"
"1","1","110701303","2160","0","0","0","1","0","110701302","0","1","3","0","","1","110701301","512","23","","2"
"1","1","0","2160","1","12","0","1","0","1","0","1","3","1","敵単体の物理防御力を{0}ダウン","1","110701302","21","10","物理防御力ダウン+{0}","1"
"1","1","0","2160","1","12","0","1","0","1","0","1","3","1","","1","110701303","21","10","","1"
"1","1","0","2160","2.4","0","0","1","0","0","0","1","3","0","対象が毒または猛毒状態の時、敵単体に{0}の物理ダメージ","30","110701304","1","1","物理ダメージ+{0}","30"
"1","1","0","2160","3.2","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","40","110701305","1","1","物理ダメージ+{0}","40"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","450","110701306","1","16","ＴＰ回復量+{0}","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110750101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110751101","2","90","物理攻撃力アップ+{0}","240"
"1","1","0","-1","4.8","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","60","110800101","1","1","物理ダメージ+{0}","60"
"1","1","0","2160","360","0","0","2","360","1","0","3","7","0","攻撃が当たるたびに畏縮を付与する状態になる","66","110800201","5","101","","57"
"1","1","0","0","15","12","0","2","0","1","0","3","7","1","自分の物理攻撃力を{0}アップ","1","110800202","10","10","物理攻撃力アップ+{0}","15"
"1","1","0","-1","0","0","0","1","0","3","0","1","3","0","","257","110800301","110800302","26","","0.03"
"1","1","0","-1","1.4","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","16","110800302","1","1","物理ダメージ+{0}","16"
"1","1","0","-1","0.0096","0","0","1","0","2","0","1","3","0","","257","110800303","110800304","26","","0.01"
"1","1","0","-1","0.18","12","0","1","0","1","0","1","3","0","敵単体の物理防御力を{0}ダウン","1","110800304","21","10","物理防御力ダウン+{0}","0.18"
"1","1","0","2160","360","0","0","2","360","1","0","3","7","0","攻撃が当たるたびに畏縮を付与する状態になる","99","110801201","5","101","","57"
"1","1","0","0","30","180","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110801202","10","10","物理攻撃力アップ+{0}","30"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110850101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110851101","2","90","物理攻撃力アップ+{0}","240"
"1","1","0","-1","3.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","45","110900101","1","1","物理ダメージ+{0}","45"
"1","1","0","0","20","18","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110900102","10","10","物理攻撃力アップ+{0}","20"
"1","1","0","0","0","18","0","2","0","1","0","1","7","1","自分の物理クリティカルを{0}アップ","1","110900103","60","10","物理クリティカルアップ+{0}","120"
"1","1","0","0","28","20","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110900201","10","10","物理攻撃力アップ+{0}","28"
"1","1","0","0","0","20","0","2","0","1","0","1","7","1","自分の物理クリティカルを{0}アップ","1","110900202","60","10","物理クリティカルアップ+{0}","80"
"1","1","0","0","20","0","0","2","0","0","0","1","7","1","自分の行動速度アップ","2","110900203","2","8","","0"
"1","1","1","0","180","0","0","2","180","1","0","1","7","1","クリティカルでダメージを与えるたびにちぇるを付与する状態になる","30","110900204","4","60","","76"
"1","1","0","-1","0.8","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","10","110900301","1","1","物理ダメージ+{0}","10"
"1","1","0","-1","12","12","0","1","0","1","0","1","3","1","敵単体の物理攻撃力を{0}ダウン","1","110900302","11","10","物理攻撃力ダウン+{0}","12"
"1","1","0","0","0.5","0","0","2","0","2","0","1","7","0","","276","110900303","110900304","26","","0.5"
"1","1","0","0","6","12","0","2","0","0","0","1","7","0","自分の物理攻撃力を{0}アップ","1","110900304","10","10","物理攻撃力アップ+{0}","6"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","276","110900305","110900306","26","","7"
"1","1","0","0","0","12","0","2","0","1","0","1","7","0","自分の物理クリティカルを{0}アップ","1","110900306","60","10","物理クリティカルアップ+{0}","35"
"1","1","0","0","42","180","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110901201","10","10","物理攻撃力アップ+{0}","42"
"1","1","0","0","0","180","0","2","0","1","0","1","7","1","自分の物理クリティカルを{0}アップ","1","110901202","60","10","物理クリティカルアップ+{0}","150"
"1","1","0","0","180","0","0","2","0","0","0","1","7","1","自分の行動速度アップ","2.25","110901203","2","8","","0"
"1","1","0","0","180","30","0","2","0","30","0","1","7","0","ちぇるを30追加","77","110901204","0","35","","76"
"1","1","1","0","180","0","0","2","180","1","0","1","7","1","クリティカルでダメージを与えるたびにちぇるを付与する状態になる","77","110901205","4","60","","76"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110950101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110951101","2","90","物理攻撃力アップ+{0}","240"
"1","99","0","2160","24","18","0","2","0","1","0","3","3","0","味方全体の物理攻撃力を{0}アップ","1","111000101","10","10","物理攻撃力アップ+{0}","24"
"1","99","0","2160","0","18","0","2","0","1","0","3","3","0","味方全体の物理クリティカルを{0}アップ","1","111000102","60","10","物理クリティカルアップ+{0}","110"
"1","1","0","2160","20","12","0","2","0","1","0","2","14","0","味方単体の物理攻撃力を{0}アップ","1","111000201","10","10","物理攻撃力アップ+{0}","20"
"1","0","0","2160","0","12","0","2","0","1","0","2","1","0","味方単体の物理クリティカルを{0}アップ","1","111000202","60","10","物理クリティカルアップ+{0}","100"
"1","0","0","2160","0","0","0","2","0","1","0","2","1","0","味方単体のＴＰを{0}回復","18","111000203","1","16","ＴＰ回復量+{0}","0.6"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の物理防御力を初期値の15%ダウン","2","111000204","21","10","","15"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の魔法防御力を初期値の15%ダウン","2","111000205","41","10","","15"
"1","99","0","2160","0","0","0","2","10","2","0","3","3","0","毎秒ＴＰを5回復する","5","111000301","1","48","","0"
"1","99","0","2160","12","0","0","2","0","0","0","3","3","0","{0}ダメージ分の魔法無効バリアを展開する","12","111000302","2","6","無効ダメージ量+{0}","12"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の魔法攻撃力を初期値の70%ダウン","2","111000303","31","10","","70"
"1","1","0","2160","30","12","0","2","0","1","0","2","14","0","味方単体の物理攻撃力を{0}アップ","1","111001201","10","10","物理攻撃力アップ+{0}","30"
"1","0","0","2160","0","12","0","2","0","1","0","2","1","0","味方単体の物理クリティカルを{0}アップ","1","111001202","60","10","物理クリティカルアップ+{0}","200"
"1","0","1","2160","0","12","0","2","0","1","0","2","1","0","味方単体の物理攻撃クリティカル時のダメージを25％アップ","2","111001203","110","10","","25"
"1","0","0","2160","0","0","0","2","0","1","0","2","1","0","味方単体のＴＰを{0}回復","18","111001204","1","16","ＴＰ回復量+{0}","0.6"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の物理防御力を初期値の15%ダウン","2","111001205","21","10","","15"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の魔法防御力を初期値の15%ダウン","2","111001206","41","10","","15"
"1","1","0","2160","28","12","0","2","0","1","0","2","14","0","味方単体の物理攻撃力を{0}アップ","1","111020201","10","10","物理攻撃力アップ+{0}","-2060"
"1","0","0","2160","0","12","0","2","0","1","0","2","1","0","味方単体の物理クリティカルを{0}アップ","1","111020202","60","10","物理クリティカルアップ+{0}","100"
"1","0","0","2160","0","0","0","2","0","1","0","2","1","0","味方単体のＴＰを{0}回復","174","111020203","1","16","","0"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の物理防御力を初期値の15%ダウン","2","111020204","21","10","","15"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の魔法防御力を初期値の15%ダウン","2","111020205","41","10","","15"
"1","1","0","2160","38","12","0","2","0","1","0","2","14","0","味方単体の物理攻撃力を{0}アップ","1","111021201","10","10","物理攻撃力アップ+{0}","-2050"
"1","0","0","2160","0","12","0","2","0","1","0","2","1","0","味方単体の物理クリティカルを{0}アップ","1","111021202","60","10","物理クリティカルアップ+{0}","200"
"1","0","1","2160","0","12","0","2","0","1","0","2","1","0","味方単体の物理攻撃クリティカル時のダメージを25％アップ","2","111021203","110","10","","25"
"1","0","0","2160","0","0","0","2","0","1","0","2","1","0","味方単体のＴＰを{0}回復","174","111021204","1","16","","0"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の物理防御力を初期値の15%ダウン","2","111021205","21","10","","15"
"1","1","0","0","0","12","0","2","0","1","0","3","7","1","自分の魔法防御力を初期値の15%ダウン","2","111021206","41","10","","15"
"1","0","0","0","2","1","0","0","0","0","0","0","0","0","自分の魔法防御力を{0}アップ","1","111050101","5","90","魔法防御力アップ+{0}","2"
"1","0","0","0","2","1","0","0","0","0","0","0","0","0","自分の魔法防御力を{0}アップ","1","111051101","5","90","魔法防御力アップ+{0}","2"
"1","0","0","0","0","1","0","0","0","0","0","0","0","0","自分の物理防御力を{0}アップ","1","111051102","3","90","","30"
"1","1","0","-1","0.8","18.9","0","1","0","1","0","1","3","1","敵単体の魔法防御力を{0}ダウン","1","111100101","41","10","魔法防御力ダウン+{0}","0.8"
"1","99","0","2160","20","18.9","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","111100102","30","10","魔法攻撃力アップ+{0}","20"
"1","1","0","0","0","0","0","2","0","2","0","1","7","1","","8","111100201","111100202","26","","0.2"
"1","1","0","2160","15","12","0","2","0","1","0","3","31","1","味方単体の魔法攻撃力を{0}アップ","1","111100202","30","10","魔法攻撃力アップ+{0}","15"
"1","99","0","2160","5","180","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","111100301","30","10","魔法攻撃力アップ+{0}","5"
"1","1","0","0","0","0","0","2","0","2","0","1","7","1","","8","111101201","111101202","26","","0.45"
"1","1","0","2160","22.5","12","0","2","0","1","0","3","31","1","味方単体の魔法攻撃力を{0}アップ","1","111101202","30","10","魔法攻撃力アップ+{0}","22.5"
"1","99","0","2160","10","180","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","111101301","30","10","魔法攻撃力アップ+{0}","10"
"1","99","0","2160","0","180","0","2","0","1","0","3","3","1","味方全体の魔法クリティカルを{0}アップ","1","111101302","70","10","","60"
"1","99","0","2160","0","180","0","2","0","1","0","3","3","1","味方全体の魔法攻撃クリティカル時のダメージを{0}％アップ","1","111101303","120","10","","4"
"1","99","0","2160","18","0","0","2","0","0","0","3","3","0","味方全体の行動速度アップ","1.5","111101304","2","8","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","111150101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","111151101","4","90","魔法攻撃力アップ+{0}","240"
"1","99","0","2160","0","0","0","1","0","0","0","1","3","0","","5","111200101","111200102","57","","0"
"1","99","0","4320","1","0","0","1","0","0","0","3","3","0","敵全体に{0}の物理ダメージ","12","111200102","1","1","物理ダメージ+{0}","12"
"1","1","0","-1","0","0","0","1","0","0","0","1","3","0","","200","111200201","1","2","","0"
"1","1","0","-1","0","0","0","1","0","0","0","1","3","0","","0","111200202","1","7","","0"
"1","99","0","400","1.2","0","0","1","0","0","0","2","3","0","範囲内の敵すべてに{0}の物理ダメージ","15","111200203","1","1","物理ダメージ+{0}","15"
"1","1","0","2160","0","0","2","1","0","0","0","1","3","0","","0","111200301","1","7","","0"
"1","99","0","300","1.2","0","0","1","0","0","0","2","3","0","範囲内の敵すべてに{0}の物理ダメージ","15","111200302","1","1","物理ダメージ+{0}","15"
"1","1","0","-1","0","0","0","1","0","0","0","1","3","0","","200","111201201","1","2","","0"
"1","1","0","-1","0","0","0","1","0","0","0","1","3","0","","0","111201202","1","7","","0"
"1","99","0","400","1.2","0","0","1","0","0","1.5","2","3","0","範囲内の敵すべてに{0}の物理ダメージ","15","111201203","1","1","物理ダメージ+{0}","15"
"1","99","0","400","5.5","12","0","1","0","1","0","2","3","1","範囲内の敵すべての物理攻撃力を{0}ダウン","1","111201204","11","10","物理攻撃力ダウン+{0}","5.5"
"1","1","0","2160","30","18","0","2","0","0","0","3","7","0","自分の物理攻撃力を{0}アップ","1","111201301","10","10","物理攻撃力アップ+{0}","30"
"1","1","0","2160","0","0","2","1","0","0","0","1","3","0","","0","111201302","1","7","","0"
"1","99","0","300","5","0","0","1","0","0","0","2","3","0","範囲内の敵を一定時間行動不能にする","0","111201303","7","8","スタンの確定成功Ｌｖ+1","0"
"1","99","0","300","2.8","0","0","1","0","0","0","2","3","0","範囲内の敵すべてに{0}の物理ダメージ","35","111201304","1","1","物理ダメージ+{0}","35"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","111250101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","111251101","2","90","物理攻撃力アップ+{0}","240"
"1","99","0","880","3.6","0","0","1","0","0","0","1","3","0","範囲内の敵すべてに{0}の物理ダメージ","40","111300101","1","1","物理ダメージ+{0}","40"
"1","99","0","730","2.4","0","0","1","0","0","0","1","3","0","範囲内の敵すべてに{0}の物理ダメージ","30","111300201","1","1","物理ダメージ+{0}","30"
"1","99","0","2160","22","18","0","2","0","1","0","3","3","1","味方全体の物理攻撃力を{0}アップ","1","111300301","10","10","物理攻撃力アップ+{0}","22"
"1","99","0","2160","0","18","0","2","0","1","0","3","3","1","味方全体の物理防御力を初期値の10％ダウン","2","111300302","21","10","","10"
"1","99","0","2160","0","18","0","2","0","1","0","3","3","1","味方全体の魔法防御力を初期値の10％ダウン","2","111300303","41","10","","10"
"1","99","0","730","3","0","0","1","0","0","0","1","3","0","範囲内の敵すべてに{0}の物理ダメージ","37.5","111301201","1","1","物理ダメージ+{0}","37.5"
