8cae3639dbd8fdcf64f9cffa573b1cb2cef00b16c9ebd01f16b610b4eed936de,039d1c5ab3b2d35ab4a64c31d8afbf568e4bc6085a961bd1ba484e72ae32aaee,13979f66ede9018d619ee73d70289ffa163ba86707ae144214ff01df29e82da7,377376328ce9e7a9520bef53b0263f6761dc656de86c053d2f0c3f810d516742,b40c6db933224f33e0f4696db422a493e33599b072e070e139c45adc56ea408c,9059cebca9c06e8d7b3cc216f1ce88cc1b2b8045f3d7fab041bdcc66eb8cf105,e37804e07b3853dc913cea62a5c24a7aa9fbdbea71df831c61b872b367734051,71e67dfe0ed35440fd077b624e8afa6381a1d1930f04272288d8a3c06488b8d9,a5c8eb8b5bb3357a85e88c6fac6cf1473abce85aca20e18ff9e809c21e492825,431d6c54c396801df0c0328c021956e291e5f7d9c082aaee7ac2f939437413a9,81b99884a1cd7ee6719bbc9a3f2826ba4fcfbf3073656c884e54965ee4795670
"0","0","","514052","0.2","nop_14_shizuru_feed_loop","3","514","104931","1","nop_14_shizuru_feed_in"
"0","0","","514053","0","nop_14_shizuru_feed_loop","3","514","2","1","nop_14_shizuru_feed_in"
"","","","514054","","","91","514","514049","",""
"0","","","514055","","0","21","514","vo_drama_10082014","","vo_drama_10082014_007"
"8","0","0.5","514056","0","1","11","514","101131","0","あーー！\nお兄ちゃん！\nこっちも美味しかったですよ！\nどうぞ！"
"1","","","514057","0.2","","3","514","101131","","nop_talk_anger2"
"","","","514058","","","93","514","1","","1"
"1","","","514059","0.2","","3","514","101131","","nop_14_rino_look_talk_joy4"
"","","","514060","","","93","514","1","","1"
"0","0","","514061","0.2","nop_14_rino_feed_loop","3","514","101131","1","nop_14_rino_feed_in"
"0","0","","514062","0","nop_14_rino_feed_loop","3","514","1","1","nop_14_rino_feed_in"
"","","","514063","","","91","514","514056","",""
"0","","","514064","","0","21","514","vo_drama_10082014","","vo_drama_10082014_008"
"8","0","0.5","514065","0","1","11","514","106831","0","大丈夫かい？\nははっ、キミのまわりは\n相変わらず賑やかだね。\n少なくとも退屈はしなくてよさそうだ。"
"1","","","514066","0.2","","3","514","106831","","nop_talk_bitter"
"","","","514067","","","93","514","4","","1"
"0","0","","514068","0.2","nop_talk_arm_crossed_loop_joy","3","514","106831","1","nop_talk_arm_crossed_joy"
"","","","514069","","","91","514","514065","",""
"","","","514070","","","93","514","0.5","","0"
"105","1","nop_idle_joy1","515001","1.95","150","1","515","1","-270","102931"
"103","0","nop_idle_wish","515002","1.95","-150","1","515","1","-255","104211"
"104","0","nop_15_tsumugi_idle_arm_crossed","515003","1.95","-300","1","515","1","-275","105411"
"","","","515004","","","93","515","0.5","","0"
"0","","","515005","","0","21","515","vo_drama_10082015","","vo_drama_10082015_001"
"6","0","0.5","515006","0","1","11","515","102931","0","あけましておめでとう！\nカルミナ新年ライブにようこそ！\n……じゃなくて、呼んでもらったのは\n私たちのほうだったね。ごめん！"
"1","","","515007","0.2","","3","515","102931","","nop_15_nozomi_talk_joy"
"","","","515008","","","93","515","2.5","","1"
"0","0.2","","515009","0.2","nop_15_nozomi_start_loop","3","515","102931","1","nop_15_nozomi_start"
"","","","515010","","","93","515","3","","1"
"1","","","515011","0.2","","3","515","102931","","nop_talk_bitter"
"","","","515012","","","91","515","515006","",""
"","","","515013","","","93","515","0.2","","1"
"1","","","515014","0.2","","3","515","102931","","nop_idle_bitter"
"0","","","515015","","0","21","515","vo_drama_10082015","","vo_drama_10082015_002"
"5","0","0.5","515016","0","1","11","515","104211","0","もう、ノゾミってば。\nすみません、先ほどまで\nリハーサルをしていたので……\n今日はお招きありがとうございます。"
"1","","","515017","0.2","","3","515","104211","","nop_talk_worry"
"","","","515018","","","93","515","3","","1"
"1","","","515019","0.2","","3","515","104211","","nop_talk_wish4"
"","","","515020","","","93","515","5","","1"
"1","","","515021","0.2","","3","515","104211","","nop_talk_joy3"
"","","","515022","","","93","515","1.5","","1"
"0","0.2","","515023","0.2","nop_idle_normal","3","515","104211","1","nop_bow2"
"","","","515024","","","91","515","515016","",""
"0","","","515025","","0","21","515","vo_drama_10082015","","vo_drama_10082015_003"
"7","0","0.5","515026","0","1","11","515","105411","0","まったく、騎士さんは\n誘ってくるのが急なんですから。\nアイドルは年末年始も\nスケジュールいっぱいなんですよ？"
"1","","","515027","0.2","","3","515","105411","","nop_talk_sad2"
"","","","515028","","","93","515","4.5","","1"
"1","","","515029","0.2","","3","515","105411","","nop_talk_anger"
"","","","515030","","","91","515","515026","",""
"1","","","515031","0.2","","3","515","105411","","nop_idle_anger"
"0","","","515032","","0","21","515","vo_drama_10082015","","vo_drama_10082015_004"
"8","0","0.5","515033","0","1","11","515","102931","0","ふふっ。お誘いを受けてから\nまっさきに『行きましょう！』　\nって言ったのはツムギなのにね。"
"1","","","515034","0.2","","3","515","102931","","nop_talk_bitter"
"","","","515035","","","93","515","1.5","","1"
"1","","","515036","0.2","","3","515","102931","","nop_talk_thinking"
"","","","515037","","","91","515","515033","",""
"1","","","515038","0.2","","3","515","102931","","nop_idle_thinking"
"0","","","515039","","0","21","515","vo_drama_10082015","","vo_drama_10082015_005"
"6","0","0.5","515040","0","1","11","515","105411","0","ノ、ノゾミさん！\nそれは、レイ様も来られるんじゃないか\nって思っただけですから！"
"1","","","515041","0.2","","3","515","105411","","nop_talk_surprise2"
"","","","515042","","","93","515","1.75","","1"
"1","","","515043","0.2","","3","515","105411","","nop_talk_anger2"
"","","","515044","","","91","515","515040","",""
"1","","","515045","0.2","","3","515","105411","","nop_idle_anger2"
"0","","","515046","","0","21","515","vo_drama_10082015","","vo_drama_10082015_006"
"7","0","0.5","515047","0","1","11","515","104211","0","確かに沢山の人が来られてますね。\nプロデューサーさんも\n楽しそうにしてました。"
"1","","","515048","0.2","","3","515","104211","","nop_talk_wish"
"","","","515049","","","91","515","515047","",""
"1","","","515050","0.2","","3","515","104211","","nop_idle_wish"
"0","","","515051","","0","21","515","vo_drama_10082015","","vo_drama_10082015_007"
"6","0","0.5","515052","0","1","11","515","102931","0","こんなに人が集まったのも\nきっとキミの人望だね。"
"1","","","515053","0.2","","3","515","102931","","nop_15_nozomi_talk_joy"
"","","","515054","","","91","515","515052","",""
"1","","","515055","0.2","","3","515","102931","","nop_idle_joy1"
"0","","","515056","","0","21","515","vo_drama_10082015","","vo_drama_10082015_008"
"7","0","0.5","515057","0","1","11","515","105411","0","そういえばさっきプロデューサーが\nこの会場に来てる連中を\n今度のライブに呼んでやったらどうだ\nって言ってましたけど……"
"1","","","515058","0.2","","3","515","105411","","nop_talk_surprise1"
"","","","515059","","","93","515","2","","1"
"1","","","515060","0.5","","3","515","105411","","nop_talk_thinking"
"","","","515061","","","93","515","5","","1"
"1","","","515062","0.2","","3","515","105411","","nop_talk_surprise1"
"","","","515063","","","91","515","515057","",""
"1","","","515064","0.2","","3","515","105411","","nop_idle_surprise1"
"0","","","515065","","0","21","515","vo_drama_10082015","","vo_drama_10082015_009"
"5","0","0.5","515066","0","1","11","515","102931","0","それいいね！\n迷惑じゃないならぜひ招待したいな。\nみんなはどう？"
"1","","","515067","0.2","","3","515","102931","","nop_talk_joy2"
"","","","515068","","","93","515","2","","1"
"1","","","515069","0.2","","3","515","102931","","nop_talk_normal"
"","","","515070","","","91","515","515066","",""
"1","","","515071","0.2","","3","515","102931","","nop_idle_normal"
"0","","","515072","","0","21","515","vo_drama_10082015","","vo_drama_10082015_010"
"7","0","0.5","515073","0","1","11","515","104211","0","私もお招きしたいです。\n素敵な新年会に呼んでいただいた\nお礼がしたいですから。"
"1","","","515074","0.2","","3","515","104211","","nop_talk_joy1"
"","","","515075","","","93","515","2.25","","1"
"1","","","515076","0.2","","3","515","104211","","nop_talk_wish"
"","","","515077","","","91","515","515073","",""
"1","","","515078","0.2","","3","515","104211","","nop_idle_wish"
"0","","","515079","","0","21","515","vo_drama_10082015","","vo_drama_10082015_011"
"6","0","0.5","515080","0","1","11","515","105411","0","そうなると次のライブも\n完璧にやりますよ。\nレイ様も呼ぶんですからね！"
"0","0.2","","515081","0.2","nop_talk_guts2_loop","3","515","105411","1","nop_talk_guts2"
"","","","515082","","","93","515","3.5","","1"
"0","0.2","","515083","0.2","nop_talk_doya_loop","3","515","105411","1","nop_talk_doya"
"","","","515084","","","91","515","515080","",""
"1","","","515085","0.2","","3","515","105411","","nop_idle_doya"
"0","","","515086","","0","21","515","vo_drama_10082015","","vo_drama_10082015_012"
"6","0","0.5","515087","0","1","11","515","102931","0","やる気十分だね！\nじゃあ帰ったらさっそく\nリハーサルの続きをしよう！"
"1","","","515088","0.2","","3","515","102931","","nop_talk_joy2"
"","","","515089","","","93","515","2","","1"
"1","","","515090","0.2","","3","515","102931","","nop_talk_joy1"
"","","","515091","","","91","515","515087","",""
"1","","","515092","0.2","","3","515","102931","","nop_idle_joy1"
"0","","","515093","","0","21","515","vo_drama_10082015","","vo_drama_10082015_013"
"7","0","0.5","515094","0","1","11","515","104211","0","新しい年の始まりに相応しい\n素敵なライブにしてみせます。"
"1","","","515095","0.2","","3","515","104211","","nop_talk_joy3_blink"
"","","","515096","","","91","515","515094","",""
"1","","","515097","0.2","","3","515","104211","","nop_idle_joy1"
"0","","","515098","","0","21","515","vo_drama_10082015","","vo_drama_10082015_014"
"8","0","0.5","515099","0","1","11","515","105411","0","完璧なステージを\nお見せしますから。\n期待しててください。"
"0","0.2","","515100","0.2","nop_15_tsumugi_talk_arm_crossed_loop","3","515","105411","1","nop_15_tsumugi_talk_arm_crossed"
"","","","515101","","","93","515","2.5","","1"
"1","","","515102","0.2","","3","515","105411","","nop_talk_arm_crossed_loop_joy"
"","","","515103","","","91","515","515099","",""
"1","","","515104","0.2","","3","515","105411","","nop_idle_arm_crossed_joy"
"0","","","515105","","0","21","515","vo_drama_10082015","","vo_drama_10082015_015"
"6","0","0.5","515106","0","1","11","515","102931","0","今年も私たちカルミナは\n全力でアイドルするから！\n見逃しちゃ、だめだよ♪"
"1","","","515107","0.2","","3","515","102931","","nop_talk_joy2"
"","","","515108","","","93","515","3","",""
"0","0.2","","515109","0.2","nop_talk_joy1_wink","3","515","102931","1","nop_15_cmn_last"
"","","","515110","","","91","515","515106","",""
"0","0.2","","515111","0.2","nop_idle_guts4","3","515","102931","1","nop_talk_guts4"
"","","","515112","","","93","515","0.2","",""
"0","0.2","","515113","0.2","nop_idle_guts2","3","515","104211","1","nop_talk_guts2"
"","","","515114","","","93","515","0.1","",""
"0","0.2","","515115","0.2","nop_idle_guts2","3","515","105411","1","nop_talk_guts2"
"","","","515116","","","93","515","1","","0"
"105","1","nop_idle_normal","516001","1.95","150","1","516","1","-255","106731"
"101","0","nop_idle_joy2","516002","1.95","-150","1","516","1","-255","106631"
"104","0","nop_16_kaya_idle_normal2","516003","1.95","-300","1","516","1","-275","106531"
"106","1","nop_rago_idle","516004","1.95","230","5","516","1","-255","2"
"106","1","NoItem_idle","516005","1.95","150","5","516","1","-255","22"
"100","1","NoItem","516006","1.95","150","5","516","1","-255","23"
"1","0","","516007","0","1","6","516","23","0","1"
"1","0","","516008","0","1","6","516","22","0","1"
"","","","516009","","","93","516","0.5","","0"
"1","","","516010","0.2","","3","516","106631","","nop_talk_joy2"
"0","","","516011","","0","21","516","vo_drama_10082016","","vo_drama_10082016_001"
"8","0","0.5","516012","0","1","11","516","106631","0","さあお兄さん！　あけおめですよ！\nお年玉をよこすです！"
"","","","516013","","","93","516","2.2","","1"
"0","0","","516014","0.2","nop_16_inori_talk_doya_loop","3","516","106631","1","nop_16_inori_talk_doya"
"","","","516015","","","91","516","516012","",""
"1","","","516016","0.2","","3","516","106631","","nop_16_inori_idle_doya"
"1","","","516017","0.2","","3","516","106531","","nop_16_kaya_talk_normal"
"0","","","516018","","0","21","516","vo_drama_10082016","","vo_drama_10082016_002"
"8","0","0.5","516019","0","1","11","516","106531","0","こーら、イノリ。\nなに新年早々みっともない\n真似してんだよ。\nボスも何か言ってくれよ。"
"","","","516020","","","93","516","4","","1"
"0","0","","516021","0.2","nop_16_kaya_talk_normal2_loop","3","516","106531","1","nop_16_kaya_talk_normal2"
"","","","516022","","","91","516","516019","",""
"1","","","516023","0.2","","3","516","106531","","nop_16_kaya_idle_normal2"
"1","","","516024","0.2","","3","516","106731","","nop_talk_joy1"
"0","","","516025","","0","21","516","vo_drama_10082016","","vo_drama_10082016_003"
"8","0","0.5","516026","0","1","11","516","106731","0","それにしてもすごいよね～\nこの会場には有力ギルドのマスター\nだけじゃなくて七冠に王女まで\n来てるんだもん。"
"","","","516027","","","91","516","516026","",""
"1","","","516028","0.2","","3","516","106731","","nop_idle_joy1"
"0","0","","516029","0.2","nop_16_inori_talk_nofaith_loop","3","516","106631","1","nop_16_inori_talk_nofaith"
"0","","","516030","","0","21","516","vo_drama_10082016","","vo_drama_10082016_004"
"8","0","0.5","516031","0","1","11","516","106631","0","なんか物騒なこと考えてやがるですよ？\nあたしじゃなくてこっちを\nなんとかすべきじゃないですか？\nマツリたちに突き出してやるです！！"
"","","","516032","","","93","516","4","","1"
"0","0","","516033","0.2","nop_16_inori_talk_guts_loop","3","516","106631","1","nop_16_inori_talk_guts"
"","","","516034","","","91","516","516031","",""
"1","","","516035","0.2","","3","516","106631","","nop_16_inori_idle_guts"
"1","","","516036","0.2","","3","516","106731","","nop_talk_normal"
"0","","","516037","","0","21","516","vo_drama_10082016","","vo_drama_10082016_005"
"8","0","0.5","516038","0","1","11","516","106731","0","イノリちゃんひどいな～\nそんなみんなと力を合わせて\n世界の秘密を明かしていこ～！\nって意味だよ？"
"","","","516039","","","93","516","4","","1"
"0","0","","516040","0.2","nop_talk_guts2_loop","3","516","106731","1","nop_talk_guts2"
"","","","516041","","","91","516","516038","",""
"1","","","516042","0.2","","3","516","106731","","nop_idle_wish"
"1","","","516043","0.2","","3","516","22","","nop_16_homare_idle_wish"
"1","","","516044","0.2","","3","516","106631","","nop_talk_sad"
"0","","","516045","","0","21","516","vo_drama_10082016","","vo_drama_10082016_006"
"8","0","0.5","516046","0","1","11","516","106631","0","そんなうさんくさいこと\n信用できるわけ……\nぴゃあっ！　目ッ！\n目を開けないでほしいですっ！"
"","","","516047","","","93","516","3.4","","1"
"1","","","516048","0","","3","516","23","","BlackFade"
"1","0","","516049","0.2","1","6","516","23","0.5","1"
"","","","516050","","","93","516","0.2","","1"
"1","0","","516051","0","1","6","516","22","1","1"
"0","0.2","","516052","0.2","nop_16_homare_idle_kaigan_wish","3","516","22","1","nop_16_homare_talk_kaigan_wish"
"0","0.2","","516053","0.2","nop_16_homare_idle_kaigan_wish","3","516","106731","1","nop_16_homare_talk_kaigan_wish"
"0","0.2","","516054","0.2","nop_talk_surprise2","3","516","106631","1","nop_surprise"
"","","","516055","","","93","516","1","","0"
"1","0","","516056","0.2","1","6","516","23","0","1"
"","","","516057","","","91","516","516046","",""
"1","","","516058","0.2","","3","516","106631","","nop_idle_surprise2"
"0","0","","516059","0.2","nop_15_tsumugi_talk_arm_crossed_loop","3","516","106531","1","nop_15_tsumugi_talk_arm_crossed"
"0","","","516060","","0","21","516","vo_drama_10082016","","vo_drama_10082016_007"
"8","0","0.5","516061","0","1","11","516","106531","0","はぁ……うちは年が明けても\n相変わらず、って感じだな。\nま、今年もよろしく頼むよ。"
"","","","516062","","","93","516","4","","1"
"0","0","","516063","0.2","nop_16_inori_talk_doya_loop","3","516","106531","1","nop_16_inori_talk_doya"
"","","","516064","","","91","516","516061","",""
"1","","","516065","0.2","","3","516","106531","","nop_16_inori_idle_doya"
"","","","516066","","","93","516","0.5","","0"
"104","1","nop_idle_normal","517001","1.95","150","1","517","1","-225","111031"
"103","0","nop_idle_normal","517002","1.95","-150","1","517","1","-225","110931"
"105","0","nop_17_chloe_idle_normal2","517003","1.95","-300","1","517","1","-255","110831"
"","","","517004","","","93","517","0.5","","0"
"0","","","517005","","0","21","517","vo_drama_10082017","","vo_drama_10082017_001"
"8","0","0.5","517006","0","1","11","517","110931","0","きゃあああ～ん！\n無敵の歌姫カルミナちゃんたち筆頭に、\n右も左も美少女ざんまい！\n何なんですか、この顔の良い新年会！"
"0","0.2","","517007","0.2","nop_idle_normal","3","517","110931","1","nop_17_chieru_swing"
"","","","517008","","","93","517","1.5","","1"
"0","0","","517009","0.2","nop_17_chieru_ahahaStand_loop","3","517","110931","1","nop_17_chieru_ahahaStand_in"
"","","","517010","","","93","517","4","","1"
"0","0","","517011","0.2","nop_17_chieru_huhuStand_loop","3","517","110931","1","nop_17_chieru_huhuStand_in"
"","","","517012","","","91","517","517006","",""
"0","","","517013","","0","21","517","vo_drama_10082017","","vo_drama_10082017_002"
"8","0","0.5","517014","0","1","11","517","110831","0","てかメンツ濃いなァ……\nうちら完全にモブじゃん。\nアオイなんか柱に抱きついて\nがたがた震えちゃってるじゃん。"
"0","0","","517015","0.2","nop_17_chloe_talk_normal_sad_loop","3","517","110831","1","nop_17_chloe_talk_normal_sad"
"","","","517016","","","93","517","3.5","","1"
"1","","","517017","0.2","","3","517","110831","","nop_talk_worry"
"","","","517018","","","91","517","517014","",""
"1","","","517019","0.2","","3","517","110831","","nop_17_chloe_idle_normal2"
"0","","","517020","","0","21","517","vo_drama_10082017","","vo_drama_10082017_003"
"8","0","0.5","517021","0","1","11","517","111031","0","それに比してメ団の面々は豪胆だ、\n麦しゅわ煽って大騒ぎとは畏れ入る。\nさすが辣腕の事業家と言ったところか。\nとりわけアキノ君は貴族の出自だしな。"
"1","","","517022","0.2","","3","517","111031","","nop_talk_normal_suprise1"
"1","","","517023","0.2","","3","517","110931","","nop_idle_normal_suprise1"
"","","","517024","","","93","517","2.2","","1"
"1","","","517025","0.2","","3","517","111031","","nop_talk_joy1"
"","","","517026","","","93","517","4.8","","1"
"1","","","517027","0.2","","3","517","111031","","nop_talk_joy3_blink2"
"","","","517028","","","91","517","517021","",""
"1","","","517029","0.2","","3","517","111031","","nop_idle_normal"
"0","","","517030","","0","21","517","vo_drama_10082017","","vo_drama_10082017_004"
"8","0","0.5","517031","0","1","11","517","110931","0","あ、そういえば貴族って、\nなんか教訓みたいのありましたよね？\n家ガチャ当たったオレたち金持ちは\n貧乏庶民を助けるべし、みたいなやつ。"
"1","","","517032","0.2","","3","517","110931","","nop_talk_joy1_normal"
"","","","517033","","","93","517","4.3","","1"
"0","0","","517034","0.2","nop_17_chieru_talk_doya_loop","3","517","110931","1","nop_17_chieru_talk_doya"
"","","","517035","","","91","517","517031","",""
"0","","","517036","","0","21","517","vo_drama_10082017","","vo_drama_10082017_005"
"8","0","0.5","517037","0","1","11","517","111031","0","それだチエル君。\nノブレス・オブリージュ──\n大雑把に換言すれば、アキノ君は我々に\n金銭的援助をほどこす義務がある。"
"0","0","","517038","0.2","nop_17_yuni_talk_nofaith_loop","3","517","111031","1","nop_17_yuni_talk_nofaith"
"","","","517039","","","93","517","3","","1"
"0","0","","517040","0.2","nop_talk_guts2_loop","3","517","111031","1","nop_talk_guts2"
"","","","517041","","","91","517","517037","",""
"0","","","517042","","0","21","517","vo_drama_10082017","","vo_drama_10082017_006"
"8","0","0.5","517043","0","1","11","517","110831","0","あ？　そーなんすか？\nしたら、お年玉もらいに\n行ってあげなきゃ駄目じゃん。"
"1","","","517044","0.2","","3","517","110831","","nop_talk_arm_crossed_loop2"
"","","","517045","","","93","517","1.7","","1"
"0","0","","517046","0.2","nop_17_chloe_talk_normal_joy_loop","3","517","110831","1","nop_17_chloe_talk_normal_joy"
"1","","","517047","0.2","","3","517","110931","","nop_idle_joy1"
"","","","517048","","","91","517","517043","",""
"1","","","517049","0.2","","3","517","110831","","nop_17_chloe_idle_normal_joy"
"0","","","517050","","0","21","517","vo_drama_10082017","","vo_drama_10082017_007"
"8","0","0.5","517051","0","1","11","517","110931","0","てゆか、こんだけ集まってれば、\n貴族とか王族とか\nやんごとない系の人たち、\nもう何人かいるんじゃないです？"
"1","","","517052","0.2","","3","517","110931","","nop_talk_joy2"
"","","","517053","","","93","517","5","","1"
"1","","","517054","0.2","","3","517","111031","","nop_idle_surprise_kira"
"","","","517055","","","91","517","517051","",""
"1","","","517056","0.2","","3","517","110931","","nop_idle_normal"
"0","","","517057","","0","21","517","vo_drama_10082017","","vo_drama_10082017_008"
"8","0","0.5","517058","0","1","11","517","111031","0","よし、ゆくぞ諸君！\nふはは富裕層どもめ、\n身ぐるみ剥いでくれるわー！"
"0","0","","517059","0.2","nop_17_yuni_pose_loop","3","517","111031","1","nop_17_yuni_pose"
"","","","517060","","","93","517","0.7","","1"
"0","0.2","","517061","0.2","nop_idle_normal","3","517","110931","1","nop_17_chieru_smile"
"1","0","0","517062","0","0","12","517","110931","0","10"
"0","0.2","","517063","0.2","nop_17_chloe_idle_normal_joy","3","517","110831","1","nop_17_chloe_04"
"1","0","0","517064","0","0","12","517","110831","0","6"
"","","","517065","","","93","517","1","","1"
"0","","","517066","0.2","","3","517","111031","","nop_17_yuni_huhuStand_in"
"","","","517067","","","93","517","1.5","","1"
"0","0","","517068","0.2","nop_17_yuni_ahahaStand_loop","3","517","111031","1","nop_17_yuni_ahahaStand_in"
"","","","517069","","","91","517","517058","",""
"","","","517070","","","4","517","111031","","0"
"1","","","517071","0.2","","3","517","111031","","nop_run"
"-225","","","517072","","3","2","517","111031","0","1000"
"","","","517073","","","93","517","0.3","","0"
"1","","","517074","0.2","","3","517","110931","","nop_run"
"-225","","","517075","","3","2","517","110931","0","1000"
"","","","517076","","","93","517","0.1","","0"
"1","","","517077","0.2","","3","517","110831","","nop_run_joy"
"-255","","","517078","","3","2","517","110831","0","1000"
"","","","517079","","","93","517","3","","0"
"","","","517080","","","93","517","0.5","","0"
"105","0","nop_idle_normal","518001","1.95","-150","1","518","1","-255","115031"
"104","1","nop_18_muimi_idle_joy_normal","518002","1.95","150","1","518","1","-255","114711"
"107","0","nop_18_karin_idle_normal","518003","1.95","-1000","1","518","1","-275","118511"
"106","1","nop_idle_joy2","518004","1.95","300","1","518","1","-275","118031"
"","","","518005","","","93","518","0.5","","0"
"1","","","518006","0.2","","3","518","118031","","nop_18_credita_talk_surprise"
"0","","","518007","","0","21","518","vo_drama_10082018","","vo_drama_10082018_001"
"8","0","0.5","518008","0","1","11","518","118031","0","あらあらまあまあ！\nなかなかの新年会ではありませんの！\n我が【リッチモンド商工会】主催の\n新年会にも引けを取りませんわね。"
"","","","518009","","","93","518","3.5","","1"
"0","0","","518010","0.2","nop_talk_doya_loop","3","518","118031","1","nop_talk_doya"
"","","","518011","","","91","518","518008","",""
"1","","","518012","0.2","","3","518","118031","","nop_idle_doya"
"1","","","518013","0.2","","3","518","114711","","nop_18_muimi_hello"
"0","","","518014","","0","21","518","vo_drama_10082018","","vo_drama_10082018_002"
"8","0","0.5","518015","0","1","11","518","114711","0","あけましておめでとう！\nおせちも美味しいし\n最高の正月だな！"
"","","","518016","","","93","518","1.5","","1"
"1","","","518017","0.2","","3","518","114711","","nop_talk_normal"
"","","","518018","","","91","518","518015","",""
"1","","","518019","0.2","","3","518","114711","","nop_idle_normal"
"1","","","518020","0.2","","3","518","115031","","nop_talk_sad2"
"0","","","518021","","0","21","518","vo_drama_10082018","","vo_drama_10082018_003"
"8","0","0.5","518022","0","1","11","518","115031","0","かなりの人数が集まっていますね。\n緊張感がないのは困りものですが\nまあ正月くらいはいいでしょう。"
"","","","518023","","","91","518","518022","",""
"1","","","518024","0.2","","3","518","115031","","nop_idle_normal"
"1","","","518025","0.2","","3","518","114711","","nop_talk_bitter"
"0","","","518026","","0","21","518","vo_drama_10082018","","vo_drama_10082018_004"
"8","0","0.5","518027","0","1","11","518","114711","0","そんなこと言いながらネネカも\nバッチリ晴れ着姿なんだな。"
"","","","518028","","","91","518","518027","",""
"1","","","518029","0.2","","3","518","114711","","nop_18_muimi_idle_normal"
"1","","","518030","0.2","","3","518","115031","","nop_talk_thinking"
"0","","","518031","","0","21","518","vo_drama_10082018","","vo_drama_10082018_005"
"8","0","0.5","518032","0","1","11","518","115031","0","……適した服装で場に溶け込むのは\n隠密工作の一種です。"
"","","","518033","","","91","518","518032","",""
"1","","","518034","0.2","","3","518","115031","","nop_idle_thinking"
"1","","","518035","0.2","","3","518","115031","","nop_18_neneka_talk_normal"
"0","","","518036","","0","21","518","vo_drama_10082018","","vo_drama_10082018_006"
"8","0","0.5","518037","0","1","11","518","115031","0","別に浮かれているわけでは\nありませんよ。\n不穏分子がいないかの\n確認は大切ですから……ふむ。"
"","","","518038","","","93","518","3","","1"
"0","0","","518039","0.2","nop_18_neneka_humu2_loop","3","518","115031","1","nop_18_neneka_humu2"
"","","","518040","","","91","518","518037","",""
"0","0","","518041","0.2","nop_talk_surprise1","3","518","118031","1","nop_surprise"
"0","","","518042","","0","21","518","vo_drama_10082018","","vo_drama_10082018_007"
"8","0","0.5","518043","0","1","11","518","118031","0","！？\n……な、なにやら視線を感じますわね。\nわたくしは陛下の忠実なるしもべ！\n不穏分子などではありませんわよ～っ！"
"","","","518044","","","93","518","1","","1"
"1","","","518045","0.2","","3","518","118031","","nop_talk_sad"
"","","","518046","","","93","518","2","","1"
"0","0","","518047","0.2","nop_18_credita_ahahaStand_loop","3","518","118031","1","nop_18_credita_ahahaStand_in"
"","","","518048","","","93","518","1","","1"
"1","","","518049","0.2","","3","518","118511","","nop_walk"
"-275","","","518050","","3","2","518","118511","0","-350"
"","","","518051","","","93","518","1","","0"
"0","0","","518052","0.2","nop_18_credita_ohohoStand_loop","3","518","118031","1","nop_18_credita_ohohoStand_in"
"","","","518053","","","93","518","2","","0"
"1","","","518054","0.2","","3","518","118511","","nop_18_karin_idle_normal"
"","","","518055","","","91","518","518043","",""
"1","0.4","","518056","0.2","nop_idle_sad","3","518","118031","","nop_18_credita_ohohoStand_out"
"","","","518057","","","93","518","0","","0"
"","","","518058","","","4","518","115031","","1"
"1","","","518059","0.2","","3","518","115031","","nop_idle_normal"
"","","","518060","","","93","518","0","","0"
"1","","","518061","0.2","","3","518","114711","","nop_idle_joy1"
"1","","","518062","0.2","","3","518","118031","","nop_idle_normal"
"1","","","518063","0.2","","3","518","118511","","nop_18_karin_talk_normal"
"0","","","518064","","0","21","518","vo_drama_10082018","","vo_drama_10082018_008"
"8","0","0.5","518065","0","1","11","518","118511","0","御来賓の皆さまも\n楽しんでいただけているようですね。\n本年もギルド管理協会ともども\nよろしくお願いいたします！"
"","","","518066","","","93","518","0.5","","1"
"","","","518067","","","93","518","4.5","","1"
"0","0","","518068","0.2","nop_18_karin_idle_normal","3","518","118511","1","nop_18_karin_bow"
"","","","518069","","","91","518","518065","",""
"0","0","","518070","0.2","nop_idle_normal","3","518","114711","1","nop_18_muimi_hello"
"0","0","","518071","0.2","nop_idle_normal","3","518","115031","1","nop_bow"
"1","","","518072","0.2","","3","518","118031","","nop_18_credita_ahahaStand_loop"
"","","","518073","","","93","518","1.5","","0"
