3e618317d29730e348fe970fe442d8f7c8154960a1a736d1cc18d95a3ccac9e6,bf126f7e747a7747db67aa0daf7f7c968c15afc8909eb675bce98e363e1704a9,17012daa76bf75ac0afa10e9a98dbf07556c6d92c15ba0bed61655dd600ab24f,7c2c6c1a12489e0a21eaae91f81b9bd83df8750c1e7ff48fc165744b445c6c69,5d73efa9b74c0052495672dffe6f1df285ef8f1e6277b3b2e7fbad005aa76ea2,cfca54b52d8a0cde0730bb846a74a6b6e912a5224edb9a6b283ac11bcf695685,d82659a8f677d35b80d7e59a1b5c208bc40681397c5e8b0713c23283c32d83e7,7eea9a7c6202f00df647742f9501f309f9ee5da275b13ab90ef20bae6fdb99f7,c79a11098003bdb60ff8714cce42671e0d048a98bf69d3c45b4a9a8a386fa94e,1370dc6c19116905ed75a72e16c428c853a4b879b66515fddc5a8fb257a00941,fd27acc447961dca22757911fd3cb80a018960ae3e5e8841f364e9252756ec41,e36ea8a418cbef623176da217cf79d0d9cc3b4572bddecc62cc610dd9c81deaa,192ca3f5d1969b4cf76f1507f61f44e1608ddf0737c3c7388c0db642137bf153,a5063b736d43fb0ba760026c452aa99738819d876a744cece6f6715770270dcd,ea039e6a836b97ed734a922e2eee4ace29abe2dfdf6cd1dadb2abfe7b35c3fc6,dd176c00bb849714778cb3e33eeaeff645b8a82779b2d70fd5965dbacf499efc,1b7a3dc686db3af61e5d1a503a74b6920c042589f6caac18c08c8dbe90d68a95,f874559ba70e3408fecaf73958e1effda7b5304f7b4387495ecdfd9711078170,5d675eaf04cf871bc9327514010ff30b4eb955a3d134e54535c8a7d5b3a772c5,2fbbb528a60f33f78443f0e75cb89daf0ef91555a3b57b1794f7bd4a8d811203
"1325","1","0","0","0","1325004","132531","0","0","0","0","0","1325004","1","0","0","0","0","0","132500401"
"1325","1","0","0","0","1325004","132531","0","0","0","0","0","1325004","1","0","0","0","0","0","132500402"
"1328","1","0","0","0","1328003","132812","0","0","0","0","0","1328003","1","0","0","0","0","0","132800301"
"1328","1","0","0","0","1328003","132812","0","0","0","0","0","1328003","1","0","0","0","0","0","132800302"
"1328","1","0","0","0","1328004","126533","0","0","0","0","0","1328004","1","0","0","0","0","0","132800401"
"1328","1","0","0","0","1328004","126533","0","0","0","0","0","1328004","1","0","0","0","0","0","132800402"
"1329","1","0","0","0","1329002","132912","0","0","0","0","0","0","1","0","0","0","0","0","132900201"
"1329","1","0","0","0","1329004","131","0","0","0","101832","231","0","1","0","0","0","0","0","132900401"
"1330","1","0","0","0","1330001","133012","0","0","0","0","0","1330001","1","0","0","0","0","0","133000101"
"1330","1","0","0","0","1330001","133012","0","0","0","0","0","1330001","1","0","0","0","0","0","133000102"
"1330","1","0","0","0","1330004","133031","0","0","0","0","0","1330004","1","0","0","0","0","0","133000401"
"1330","1","0","0","0","1330004","133032","0","0","0","0","0","1330004","1","0","0","0","0","0","133000402"
"1331","1","0","0","0","1331003","133111","0","0","0","0","0","0","1","0","0","0","0","0","133100301"
"1331","1","0","0","0","1331004","133131","0","0","0","0","0","0","1","0","0","0","0","0","133100401"
"1332","1","0","0","0","1332003","133212","0","0","0","0","0","0","1","0","0","0","0","0","133200301"
"1332","1","0","0","0","1332004","105331","0","0","0","0","0","1332004","1","0","0","0","0","0","133200401"
"1332","1","0","0","0","1332004","105331","0","0","0","0","0","1332004","1","0","0","0","0","0","133200402"
"1332","1","0","0","0","1332004","105331","0","0","0","0","0","1332004","1","0","0","0","0","0","133200403"
"1335","1","0","0","0","1335003","133512","0","0","0","0","0","1335003","1","0","0","0","0","0","133500301"
"1335","1","0","0","0","1335003","133512","0","0","0","0","0","1335003","1","0","0","0","0","0","133500302"
"1335","1","0","0","0","1335003","133512","0","0","0","0","0","1335003","1","0","0","0","0","0","133500303"
"1335","1","0","0","0","1335004","102832","0","0","0","0","0","1335004","1","0","0","0","0","0","133500401"
"1335","1","0","0","0","1335004","102832","0","0","0","0","0","1335004","1","0","0","0","0","0","133500402"
"1335","1","0","0","0","1335004","102832","0","0","0","0","0","1335004","1","0","0","0","0","0","133500403"
"1336","1","0","0","0","1336002","133611","0","0","0","0","0","0","1","0","0","0","0","0","133600201"
"1336","1","0","0","0","1336004","133631","0","0","0","0","0","0","1","0","0","0","0","0","133600401"
"1337","1","0","0","0","1337002","0","0","0","0","0","0","0","1","0","0","0","0","0","133700201"
"1337","1","0","0","0","1337002","0","0","0","0","0","0","0","1","0","0","0","0","0","133700202"
"1337","1","0","0","0","1337002","0","0","0","0","0","0","0","1","0","0","0","0","0","133700203"
"1337","1","0","0","0","1337003","133711","0","0","0","0","0","1337003","1","0","0","0","0","0","133700301"
"1337","1","0","0","0","1337003","133711","0","0","0","0","0","1337003","1","0","0","0","0","0","133700302"
"1337","1","0","0","0","1337003","133711","0","0","0","0","0","1337003","1","0","0","0","0","0","133700303"
"1337","1","0","0","0","1337003","0","0","0","0","0","0","0","1","0","0","0","0","0","133700304"
"1338","1","0","0","0","1338001","107031","0","0","0","0","0","0","1","0","0","0","0","0","133800101"
"1338","1","0","0","0","1338003","107011","0","0","0","126611","115011","0","1","0","0","133811","0","0","133800301"
"1339","1","0","0","0","1339002","107131","0","0","0","0","8031","0","1","0","0","0","0","0","133900201"
"1339","1","0","0","0","1339004","133912","0","0","0","0","0","1339004","1","0","0","0","0","0","133900401"
"1339","1","0","0","0","1339004","133912","0","0","0","0","0","1339004","1","0","0","0","0","0","133900402"
"1340","1","0","0","0","1340003","134031","0","0","0","0","0","0","1","0","0","0","0","0","134000301"
"1340","1","0","0","0","1340004","134011","0","0","0","0","0","0","1","0","0","0","0","0","134000401"
"1343","1","0","0","0","1343002","134311","0","0","0","0","0","1343002","1","0","0","0","0","0","134300201"
"1343","1","0","0","0","1343002","134311","0","0","0","0","0","1343002","1","0","0","0","0","0","134300202"
"1343","1","0","0","0","1343004","118131","0","0","0","0","0","1343004","1","0","0","0","0","0","134300401"
"1343","1","0","0","0","1343004","118131","0","0","0","0","0","1343004","1","0","0","0","0","0","134300402"
"1343","1","0","0","0","1343004","118131","0","0","0","0","0","1343004","1","0","0","0","0","0","134300403"
"1344","1","0","0","0","1344003","611","0","0","0","0","134411","1344003","1","0","0","0","0","0","134400301"
"1344","1","0","0","0","1344003","611","0","0","0","0","134411","1344003","1","0","0","0","0","0","134400302"
"1344","1","0","0","0","1344004","104232","0","0","0","0","0","1344004","1","0","0","0","0","0","134400401"
"1344","1","0","0","0","1344004","104232","0","0","0","0","0","1344004","1","0","0","0","0","0","134400402"
"1345","1","0","0","0","1345001","9212","0","0","0","0","134511","1345001","1","0","0","0","0","0","134500101"
"1345","1","0","0","0","1345001","9212","0","0","0","0","134513","1345001","1","0","0","0","0","0","134500102"
"1345","1","0","0","0","1345004","126431","0","0","0","0","0","1345004","1","0","0","0","0","0","134500401"
"1345","1","0","0","0","1345004","126431","0","0","0","0","0","1345004","1","0","0","0","0","0","134500402"
"1346","1","0","0","0","1346003","134511","0","0","0","0","134612","1346003","1","0","0","0","0","0","134600301"
"1346","1","0","0","0","1346003","134511","0","0","0","0","134612","1346003","1","0","0","0","0","0","134600302"
"1346","1","0","0","0","1346004","100011","0","0","0","0","104031","1346004","1","0","0","0","0","0","134600401"
"1346","1","0","0","0","1346004","100011","0","0","0","0","104031","1346004","1","0","0","0","0","0","134600402"
"1347","1","0","0","0","1347002","134712","0","0","0","0","0","1347002","1","0","0","0","0","0","134700201"
"1347","1","0","0","0","1347002","134712","0","0","0","0","0","1347002","1","0","0","0","0","0","134700202"
"1347","1","0","0","0","1347002","134712","0","0","0","0","0","1347002","1","0","0","0","0","0","134700203"
"1347","1","0","0","0","1347002","134712","0","0","0","0","0","1347002","1","0","0","0","0","0","134700204"
"1347","1","0","0","0","1347004","134731","0","0","0","0","0","1347004","1","0","0","0","0","0","134700401"
"1347","1","0","0","0","1347004","134731","0","0","0","0","0","1347004","1","0","0","0","0","0","134700402"
"1348","1","0","0","0","1348003","50611","0","0","0","105412","50711","1348003","1","0","0","0","0","0","134800301"
"1348","1","0","0","0","1348003","50611","0","0","0","117411","50711","1348003","1","0","0","0","0","0","134800302"
"1348","1","0","0","0","1348003","50611","0","0","0","134812","50711","1348003","1","0","0","0","0","0","134800303"
"1348","1","0","0","0","1348004","105432","0","0","0","0","0","0","1","0","0","0","0","0","134800401"
"1349","1","0","0","0","1349003","134912","0","0","0","0","0","1349003","1","0","0","0","0","0","134900301"
"1349","1","0","0","0","1349003","134912","0","0","0","0","0","1349003","1","0","0","0","0","0","134900302"
"1349","1","0","0","0","1349003","134912","0","0","0","0","0","1349003","1","0","0","0","0","0","134900303"
"1349","1","0","0","0","1349004","134931","0","0","0","0","0","1349004","1","0","0","0","0","0","134900401"
"1349","1","0","0","0","1349004","134931","0","0","0","0","0","1349004","1","0","0","0","0","0","134900402"
"1350","1","0","0","0","1350001","0","0","0","0","0","0","0","1","0","0","0","0","0","135000101"
"1350","1","0","0","0","1350001","0","0","0","0","0","0","0","1","0","0","0","0","0","135000102"
"1350","1","0","0","0","1350003","135012","0","0","0","0","0","1350003","1","0","0","0","0","0","135000301"
"1350","1","0","0","0","1350003","135012","0","0","0","0","0","1350003","1","0","0","0","0","0","135000302"
"1350","1","0","0","0","1350003","135012","0","0","0","0","0","1350003","1","0","0","0","0","0","135000303"
"1350","1","0","0","0","1350004","0","0","0","0","0","0","1350004","1","0","0","0","0","0","135000401"
"1350","1","0","0","0","1350004","129031","0","0","0","0","0","1350004","1","0","0","0","0","0","135000402"
"1350","1","0","0","0","1350004","129031","0","0","0","0","0","1350004","1","0","0","0","0","0","135000403"
"1350","1","0","0","0","1350004","129031","0","0","0","0","0","1350004","1","0","0","0","0","0","135000404"
"1350","1","0","0","0","1350004","129031","0","0","0","0","0","1350004","1","0","0","0","0","0","135000405"
"1350","1","0","0","0","1350004","129031","0","0","0","0","0","1350004","1","0","0","0","0","0","135000406"
"1351","1","0","0","0","1351003","135111","0","0","0","0","0","1351003","1","0","0","0","0","0","135100301"
"1351","1","0","0","0","1351003","135111","0","0","0","0","0","1351003","1","0","0","0","0","0","135100302"
"1351","1","0","0","0","1351004","106432","0","0","0","0","0","1351004","1","0","0","0","0","0","135100401"
"1351","1","0","0","0","1351004","106432","0","0","0","0","0","1351004","1","0","0","0","0","0","135100402"
"1352","1","0","0","0","1352002","9514","0","0","0","0","135211","1352002","1","0","0","0","0","0","135200201"
"1352","1","0","0","0","1352002","9514","0","0","0","0","135211","1352002","1","0","0","0","0","0","135200202"
"1352","1","0","0","0","1352004","126131","0","0","0","0","0","0","1","0","0","0","0","0","135200401"
"1353","1","0","0","0","1353003","135311","0","0","0","0","0","0","1","0","0","0","0","0","135300301"
"1353","1","0","0","0","1353004","126031","0","0","0","0","0","0","1","0","0","0","0","0","135300401"
"1354","1","0","0","0","1354003","135411","0","0","0","0","0","1354003","1","0","0","0","0","0","135400301"
"1354","1","0","0","0","1354003","135411","0","0","0","0","0","1354003","1","0","0","0","0","0","135400302"
"1354","1","0","0","0","1354003","135411","0","0","0","0","0","1354003","1","0","0","0","0","0","135400303"
"1354","1","0","0","0","1354003","135411","0","0","0","0","0","1354003","1","0","0","0","0","0","135400304"
"1354","0","0","0","0","1354004","0","0","0","0","0","0","0","1","0","0","0","1","0","135400401"
"1354","0","0","0","0","1354004","0","0","0","0","0","0","0","1","0","0","0","1","0","135400402"
"1354","1","0","0","0","1354004","129631","0","0","0","0","0","1354004","1","0","0","0","0","0","135400403"
"1354","1","0","0","0","1354004","129631","0","0","0","0","0","1354004","1","0","0","0","0","0","135400404"
"1355","1","0","0","0","1355003","135511","0","0","0","0","1411","1355003","1","0","0","0","0","0","135500301"
"1355","1","0","0","0","1355003","135511","0","0","0","0","1411","1355003","1","0","0","0","0","0","135500302"
"1355","1","0","0","0","1355003","135511","0","0","0","0","1411","1355003","1","0","0","0","0","0","135500303"
"1355","1","0","0","0","1355004","135531","0","0","0","0","0","1355004","1","0","0","0","0","0","135500401"
"1355","1","0","0","0","1355004","135531","0","0","0","0","0","1355004","1","0","0","0","0","0","135500402"
"1355","1","0","0","0","1355004","135531","0","0","0","0","0","1355004","1","0","0","0","0","0","135500403"
"1356","1","0","0","0","1356001","135611","0","0","0","0","0","1356001","1","0","0","0","0","0","135600101"
"1356","1","0","0","0","1356001","135611","0","0","0","0","0","1356001","1","0","0","0","0","0","135600102"
"1356","1","0","0","0","1356004","135631","0","0","0","0","0","1356004","1","0","0","0","0","0","135600401"
"1356","1","0","0","0","1356004","135631","0","0","0","0","0","1356004","1","0","0","0","0","0","135600402"
"1357","1","0","0","0","1357003","135712","0","0","0","0","0","1357003","1","0","0","0","0","0","135700301"
"1357","1","0","0","0","1357003","135712","0","0","0","0","0","1357003","1","0","0","0","0","0","135700302"
"1357","1","0","0","0","1357004","100132","0","0","0","0","0","0","1","0","0","0","0","0","135700401"
"1358","1","0","0","0","1358002","135812","0","0","0","0","0","1358002","1","0","0","0","0","0","135800201"
"1358","1","0","0","0","1358002","135812","0","0","0","0","0","1358002","1","0","0","0","0","0","135800202"
"1358","1","0","0","0","1358004","135831","0","0","0","0","0","1358004","1","0","0","0","0","0","135800401"
"1358","1","0","0","0","1358004","135831","0","0","0","0","0","1358004","1","0","0","0","0","0","135800402"
"1358","1","0","0","0","1358004","135831","0","0","0","0","0","1358004","1","0","0","0","0","0","135800403"
"1358","1","0","0","0","1358004","135831","0","0","0","0","0","1358004","1","0","0","0","0","0","135800404"
"1359","1","0","0","0","1359003","135911","0","0","0","0","0","1359003","1","0","0","0","0","0","135900301"
"1359","1","0","0","0","1359003","135911","0","0","0","0","0","1359003","1","0","0","0","0","0","135900302"
"1359","1","0","0","0","1359004","135931","0","0","0","0","0","1359004","1","0","0","0","0","0","135900401"
"1359","1","0","0","0","1359004","135931","0","0","0","0","0","1359004","1","0","0","0","0","0","135900402"
"1359","1","0","0","0","1359004","135931","0","0","0","0","0","1359004","1","0","0","0","0","0","135900403"
"1360","1","0","0","0","1360002","136011","0","0","0","0","0","1360002","1","0","0","0","0","0","136000201"
"1360","1","0","0","0","1360002","136011","0","0","0","0","0","1360002","1","0","0","0","0","0","136000202"
"1360","1","0","0","0","1360002","136011","0","0","0","0","0","1360002","1","0","0","0","0","0","136000203"
"1360","1","0","0","0","1360004","0","0","0","0","0","0","1360004","1","0","0","0","0","0","136000401"
"1360","1","0","0","0","1360004","136031","0","0","0","0","0","1360004","1","0","0","0","0","0","136000402"
"1360","1","0","0","0","1360004","136031","0","0","0","0","0","1360004","1","0","0","0","0","0","136000403"
"1361","1","0","0","0","1361002","0","0","0","0","0","0","1361002","1","0","0","0","0","0","136100201"
"1361","1","0","0","0","1361002","133111","0","0","0","0","136111","1361002","1","0","0","0","0","0","136100202"
"1361","1","0","0","0","1361002","133111","0","0","0","0","136111","1361002","1","0","0","0","0","0","136100203"
"1361","1","0","0","0","1361004","136131","0","0","0","0","0","1361004","1","0","0","0","0","0","136100401"
"1361","1","0","0","0","1361004","136131","0","0","0","0","0","1361004","1","0","0","0","0","0","136100402"
"1362","1","0","0","0","1362003","130912","0","0","0","0","136212","1362003","1","0","0","0","0","0","136200301"
"1362","1","0","0","0","1362003","130912","0","0","0","0","136212","1362003","1","0","0","0","0","0","136200302"
"1362","1","0","0","0","1362003","130912","0","0","0","0","136212","1362003","1","0","0","0","0","0","136200303"
"1362","1","0","0","0","1362004","136231","0","0","0","0","0","1362004","1","0","0","0","0","0","136200401"
"1362","1","0","0","0","1362004","136231","0","0","0","0","0","1362004","1","0","0","0","0","0","136200402"
"1362","1","0","0","0","1362004","136231","0","0","0","0","0","1362004","1","0","0","0","0","0","136200403"
"1363","1","0","0","0","1363002","118111","0","0","0","0","136312","1363002","1","0","0","0","0","0","136300201"
"1363","1","0","0","0","1363002","118111","0","0","0","0","136312","1363002","1","0","0","0","0","0","136300202"
"1363","1","0","0","0","1363004","118231","0","0","0","0","0","1363004","1","0","0","0","0","0","136300401"
"1363","1","0","0","0","1363004","118231","0","0","0","0","0","1363004","1","0","0","0","0","0","136300402"
"1363","1","0","0","0","1363004","118231","0","0","0","0","0","1363004","1","0","0","0","0","0","136300403"
"1363","1","0","0","0","1363004","0","0","0","0","0","0","1363004","1","0","0","0","0","0","136300404"
"1364","1","0","0","0","1364002","136412","0","0","0","0","0","1364002","1","0","0","0","0","0","136400201"
"1364","1","0","0","0","1364002","101211","0","0","0","136412","104311","1364002","1","0","0","192011","0","0","136400202"
"1364","1","0","0","0","1364002","136412","0","0","0","0","0","1364002","1","0","0","0","0","0","136400203"
"1364","1","0","0","0","1364002","101211","0","0","0","136412","104311","1364002","1","0","0","192011","0","0","136400204"
"1364","1","0","0","0","1364004","100231","0","0","0","0","0","1364004","1","0","0","0","0","0","136400401"
"1364","1","0","0","0","1364004","100231","0","0","0","0","0","1364004","1","0","0","0","0","0","136400402"
"1365","1","0","0","0","1365004","104932","0","0","0","0","0","1365004","1","0","0","0","0","0","136500401"
