622b1cd40501eba8b499c18935c0c35f6449ca370b567dcaccef6064c3a12a1c,9b6fcb12afbf83fb59fa14802e4396c1bfb3c2492ee694a0764726357fc823bd,0fed7fab86ae59e62ee635bbf60d72f8b87320aab0109a4e2cb2b48c41c79762,38689e2110ace16a8be4c9f797b42924f3e897693116b7c7873bf65fb6a937a1,a3eb9bf9160077528ad794156e31f4cabdd68073d836494c0117289406f04e44,62343828c50003abe884b064e3c5f35bbd5910b3291f2c5bcb8b459a5dc87cf5,b4c833f8af23fc56df41e62c7f3f20cb5eb21a80c6a5994fa83617ef1d9f2f38,21876b93ad60fa9bf516e5d3b0046bacb682ceddfe4fd95120a980382928b330,731556bc4e3b1f89fd2ae3a6419fddfa89ba319adbaf2027bc73310acaa7892f,b59c7df4fc1a4a1aaf2afab60d0c73b0baa9f83958c3686d725918f6288320d9,089471448b7765d9ddd1fa0f22941fef1d71012848800401dc1a0eb65b392dcf,3404b365ed1a39a2e95de5adf8d3b2663c3404d547036a1b6d56d6eca6cf987e,4669ba2739e272da2335aae4cf09a0cd05d66b653b6b4ea575d08cf394fe28dd,2409a587f9920948f4cfad93dd04a4cf2e3488f531f7bced38534f6c46dcc4ad,28994f8348f15e0f3acdb41a188404ed0e9888f7ce5222e4131a31d713655aec,cea9240ba1de7cad7819d946f8423066e5dbce1c6d5683690e510812ebe2d835,7a675e28db6caf8f79eeddcdd94d8766b18547327875e046ad0e359acef7d66a,17e2cb583316a4265261d5ea400b191c9262ae0e5f00fcea23fd54d1104bbded,653e9e9532e0903ebf877032e4ca2d909ba31d92589a442f6cde3f658e0832c6,7b40869b4210daa710dc635cb1570ff5804bd8e1d02d803bc415d3695cd82bae,702aa1252ab19ab22cb4c84385780d119cf28a1f066d6a0253baef5efbb93171,282c5779cfc863e331c1ddf611153f1539c984f6d5923aa708d639158c58530f,a7f5d0f5a05dfde670432dc3692a8d44863c83a9c3fb2a0149ab67accf35658d,43c904537bfa26f950def3407c07ee83497099cdee25ace48252c8099086176d,b7c9636304c42848fe608187a99b2b057cdb90eb61194a8db2c4e29c9f5419f8,f674026cb7e186be25967717e5b80ea69b3210ec8b454c87686adda16b112b54,ea96d7fe642aa0f98da36a4f51d6a04ce29bb28d3ede12fa6a11e55df9b10418,5018898dfaafcec81ea7f654fbe810ff7843ef01ab023be8c25bb7157603f6f9,47839ac76f00d86aa302e06913c732d3e6d2d312e1d66c5632b74af653012249,a7812198f6ab87a5ce059aa3df1beea0792c6e7e1b35706a4fb011ebd0417b8a,289ad2a5fa23424663cbe20b19440543451bdf18df25c01a52719d15e3d3b031,8c5988489d685e37bae89ab45b57f452455878c84380f9e37bf3a44c1143edf0,6f8d3ddc0ceefd0a25866b22a77b513bcf634a6f9a74d007b8bd6189772d4d1a,f79190ec8d2a8ae13a1b8b8cd7ccc40a85ff5d8b8fb79cdd8ff359f275053d41,2bbef26f00dc8812b96ab5599973cbf7f2e64603ee30586bbe48122ee0c59b2e,cbad5e9bb5057b33dec26088a6a5617bc71d0155671dee2697d16b66d3beca4b,4ef1f5609c8725f92665e9581b9afb13cb27217093551039d65d02476ad6a618,d5a324f747c9f1cf7cbc216142e81e890e524c41e0e377df5eff0fd05d6d124d,0be305dd494c4c1cc360414301f8894e3970918b819c03f4240f7f60d3a325dd,0e3e6923363e89e515e74df7d4ad4b20d2152df0bc77df11fe512f8b7f82c30e
"200000006","46","0","50","50","50","0","50","2045","1","50","0","50","0","10","50","1","200700","50","50","50","30","0","50","50","0","50","50","620070050","1","50","10","0","50","50","0","0","0","45","18106"
"200000006","48","0","51","51","51","0","51","2047","1","51","0","51","0","10","51","1","200700","51","51","51","30","0","51","51","0","51","51","620070051","1","51","10","0","51","51","0","0","0","46","18716"
"200000006","49","0","52","52","52","0","52","2049","1","52","0","52","0","10","52","1","200700","52","52","52","30","0","52","52","0","52","52","620070052","1","52","10","0","52","52","0","0","0","47","19325"
"200000006","51","0","53","53","53","0","53","2052","1","53","0","53","0","10","53","1","200700","53","53","53","30","0","53","53","0","53","53","620070053","1","53","10","0","53","53","0","0","0","48","19934"
"200000006","52","0","54","54","54","0","54","2054","1","54","0","54","0","10","54","1","200700","54","54","54","30","0","54","54","0","54","54","620070054","1","54","10","0","54","54","0","0","0","49","20544"
"200000006","54","0","55","55","55","0","55","2056","1","55","0","55","0","10","55","1","200700","55","55","55","30","0","55","55","0","55","55","620070055","1","55","10","0","55","55","0","0","0","50","21153"
"200000006","55","0","56","56","56","0","56","2058","1","56","0","56","0","10","56","1","200700","56","56","56","30","0","56","56","0","56","56","620070056","1","56","10","0","56","56","0","0","0","51","21762"
"200000006","56","0","57","57","57","0","57","2060","1","57","0","57","0","10","57","1","200700","57","57","57","30","0","57","57","0","57","57","620070057","1","57","10","0","57","57","0","0","0","53","22408"
"200000006","57","0","58","58","58","0","58","2062","1","58","0","58","0","10","58","1","200700","58","58","58","30","0","58","58","0","58","58","620070058","1","58","10","0","58","58","0","0","0","54","23053"
"200000006","59","0","59","59","59","0","59","2064","1","59","0","59","0","10","59","1","200700","59","59","59","30","0","59","59","0","59","59","620070059","1","59","10","0","59","59","0","0","0","55","23737"
"200000006","60","0","60","60","60","0","60","2067","1","60","0","60","0","10","60","1","200700","60","60","60","30","0","60","60","0","60","60","620070060","1","60","10","0","60","60","0","0","0","56","24421"
"200000006","62","0","61","61","61","0","61","2069","1","61","0","61","0","10","61","1","200700","61","61","61","30","0","61","61","0","61","61","620070061","1","61","10","0","61","61","0","0","0","58","25145"
"200000006","63","0","62","62","62","0","62","2119","1","62","0","62","0","10","62","1","200700","62","62","62","30","0","62","62","0","62","62","620070062","1","62","10","0","62","62","0","0","0","59","25485"
"200000006","64","0","63","63","63","0","63","2170","1","63","0","63","0","10","63","1","200700","63","63","63","30","0","63","63","0","63","63","620070063","1","63","10","0","63","63","0","0","0","61","25825"
"200000006","65","0","64","64","64","0","64","2220","1","64","0","64","0","10","64","1","200700","64","64","64","30","0","64","64","0","64","64","620070064","1","64","10","0","64","64","0","0","0","62","26166"
"200000006","67","0","65","65","65","0","65","2270","1","65","0","65","0","10","65","1","200700","65","65","65","30","0","65","65","0","65","65","620070065","1","65","10","0","65","65","0","0","0","63","26506"
"200000006","68","0","66","66","66","0","66","2321","1","66","0","66","0","10","66","1","200700","66","66","66","30","0","66","66","0","66","66","620070066","1","66","10","0","66","66","0","0","0","64","26846"
"200000006","69","0","67","67","67","0","67","2371","1","67","0","67","0","10","67","1","200700","67","67","67","30","0","67","67","0","67","67","620070067","1","67","10","0","67","67","0","0","0","66","27186"
"200000006","70","0","68","68","68","0","68","2421","1","68","0","68","0","10","68","1","200700","68","68","68","30","0","68","68","0","68","68","620070068","1","68","10","0","68","68","0","0","0","67","27526"
"200000006","71","0","69","69","69","0","69","2472","1","69","0","69","0","10","69","1","200700","69","69","69","30","0","69","69","0","69","69","620070069","1","69","10","0","69","69","0","0","0","68","27866"
"200000006","72","0","70","70","70","0","70","2522","1","70","0","70","0","10","70","1","200700","70","70","70","30","0","70","70","0","70","70","620070070","1","70","10","0","70","70","0","0","0","69","28207"
"200000006","74","0","71","71","71","0","71","2572","1","71","0","71","0","10","71","1","200700","71","71","71","30","0","71","71","0","71","71","620070071","1","71","10","0","71","71","0","0","0","71","28547"
"200000008","4","0","1","1","1","0","1","15","1","1","0","1","0","10","1","1","200701","1","1","1","30","0","1","1","0","1","1","620070101","1","1","10","0","1","1","0","0","0","12","325"
"200000008","6","0","2","2","2","0","2","17","1","2","0","2","0","10","2","1","200701","2","2","2","30","0","2","2","0","2","2","620070102","1","2","10","0","2","2","0","0","0","8","331"
"200000008","6","0","3","3","3","0","3","19","1","3","0","3","0","10","3","1","200701","3","3","3","30","0","3","3","0","3","3","620070103","1","3","10","0","3","3","0","0","0","8","363"
"200000008","9","0","4","4","4","0","4","24","1","4","0","4","0","10","4","1","200701","4","4","4","30","0","4","4","0","4","4","620070104","1","4","10","0","4","4","0","0","0","11","461"
"200000008","10","0","5","5","5","0","5","53","1","5","0","5","0","10","5","1","200701","5","5","5","30","0","5","5","0","5","5","620070105","1","5","10","0","5","5","0","0","0","11","556"
"200000008","10","0","6","6","6","0","6","67","1","6","0","6","0","10","6","1","200701","6","6","6","30","0","6","6","0","6","6","620070106","1","6","10","0","6","6","0","0","0","11","598"
"200000008","11","0","7","7","7","0","7","81","1","7","0","7","0","10","7","1","200701","7","7","7","30","0","7","7","0","7","7","620070107","1","7","10","0","7","7","0","0","0","12","639"
"200000008","11","0","8","8","8","0","8","95","1","8","0","8","0","10","8","1","200701","8","8","8","30","0","8","8","0","8","8","620070108","1","8","10","0","8","8","0","0","0","12","681"
"200000008","11","0","9","9","9","0","9","109","1","9","0","9","0","10","9","1","200701","9","9","9","30","0","9","9","0","9","9","620070109","1","9","10","0","9","9","0","0","0","12","723"
"200000008","12","0","10","10","10","0","10","122","1","10","0","10","0","10","10","1","200701","10","10","10","30","0","10","10","0","10","10","620070110","1","10","10","0","10","10","0","0","0","13","847"
"200000008","12","0","11","11","11","0","11","135","1","11","0","11","0","10","11","1","200701","11","11","11","30","0","11","11","0","11","11","620070111","1","11","10","0","11","11","0","0","0","13","972"
"200000008","18","0","12","12","12","0","12","155","1","12","0","12","0","10","12","1","200701","12","12","12","30","0","12","12","0","12","12","620070112","1","12","10","0","12","12","0","0","0","18","1097"
"200000008","18","0","13","13","13","0","13","164","1","13","0","13","0","10","13","1","200701","13","13","13","30","0","13","13","0","13","13","620070113","1","13","10","0","13","13","0","0","0","19","1181"
"200000008","18","0","14","14","14","0","14","173","1","14","0","14","0","10","14","1","200701","14","14","14","30","0","14","14","0","14","14","620070114","1","14","10","0","14","14","0","0","0","19","1266"
"200000008","19","0","15","15","15","0","15","182","1","15","0","15","0","10","15","1","200701","15","15","15","30","0","15","15","0","15","15","620070115","1","15","10","0","15","15","0","0","0","19","1350"
"200000008","19","0","16","16","16","0","16","191","1","16","0","16","0","10","16","1","200701","16","16","16","30","0","16","16","0","16","16","620070116","1","16","10","0","16","16","0","0","0","20","1435"
"200000008","20","0","17","17","17","0","17","200","1","17","0","17","0","10","17","1","200701","17","17","17","30","0","17","17","0","17","17","620070117","1","17","10","0","17","17","0","0","0","20","1519"
"200000008","20","0","18","18","18","0","18","209","1","18","0","18","0","10","18","1","200701","18","18","18","30","0","18","18","0","18","18","620070118","1","18","10","0","18","18","0","0","0","20","1604"
"200000008","21","0","19","19","19","0","19","218","1","19","0","19","0","10","19","1","200701","19","19","19","30","0","19","19","0","19","19","620070119","1","19","10","0","19","19","0","0","0","21","1688"
"200000008","21","0","20","20","20","0","20","227","1","20","0","20","0","10","20","1","200701","20","20","20","30","0","20","20","0","20","20","620070120","1","20","10","0","20","20","0","0","0","21","1772"
"200000008","21","0","21","21","21","0","21","236","1","21","0","21","0","10","21","1","200701","21","21","21","30","0","21","21","0","21","21","620070121","1","21","10","0","21","21","0","0","0","21","1857"
"200000008","23","0","22","22","22","0","22","255","1","22","0","22","0","10","22","1","200701","22","22","22","30","0","22","22","0","22","22","620070122","1","22","10","0","22","22","0","0","0","23","2033"
"200000008","25","0","23","23","23","0","23","273","1","23","0","23","0","10","23","1","200701","23","23","23","30","0","23","23","0","23","23","620070123","1","23","10","0","23","23","0","0","0","25","2208"
"200000008","27","0","24","24","24","0","24","292","1","24","0","24","0","10","24","1","200701","24","24","24","30","0","24","24","0","24","24","620070124","1","24","10","0","24","24","0","0","0","27","2384"
"200000008","29","0","25","25","25","0","25","311","1","25","0","25","0","10","25","1","200701","25","25","25","30","0","25","25","0","25","25","620070125","1","25","10","0","25","25","0","0","0","29","2560"
"200000008","31","0","26","26","26","0","26","329","1","26","0","26","0","10","26","1","200701","26","26","26","30","0","26","26","0","26","26","620070126","1","26","10","0","26","26","0","0","0","31","2735"
"200000008","33","0","27","27","27","0","27","348","1","27","0","27","0","10","27","1","200701","27","27","27","30","0","27","27","0","27","27","620070127","1","27","10","0","27","27","0","0","0","33","2911"
"200000008","35","0","28","28","28","0","28","367","1","28","0","28","0","10","28","1","200701","28","28","28","30","0","28","28","0","28","28","620070128","1","28","10","0","28","28","0","0","0","35","3087"
"200000008","36","0","29","29","29","0","29","398","1","29","0","29","0","10","29","1","200701","29","29","29","30","0","29","29","0","29","29","620070129","1","29","10","0","29","29","0","0","0","37","3453"
"200000008","37","0","30","30","30","0","30","429","1","30","0","30","0","10","30","1","200701","30","30","30","30","0","30","30","0","30","30","620070130","1","30","10","0","30","30","0","0","0","39","3819"
"200000008","38","0","31","31","31","0","31","460","1","31","0","31","0","10","31","1","200701","31","31","31","30","0","31","31","0","31","31","620070131","1","31","10","0","31","31","0","0","0","40","4185"
"200000008","38","0","32","32","32","0","32","491","1","32","0","32","0","10","32","1","200701","32","32","32","30","0","32","32","0","32","32","620070132","1","32","10","0","32","32","0","0","0","42","4551"
"200000008","39","0","33","33","33","0","33","522","1","33","0","33","0","10","33","1","200701","33","33","33","30","0","33","33","0","33","33","620070133","1","33","10","0","33","33","0","0","0","44","4917"
"200000008","40","0","34","34","34","0","34","553","1","34","0","34","0","10","34","1","200701","34","34","34","30","0","34","34","0","34","34","620070134","1","34","10","0","34","34","0","0","0","45","5284"
"200000008","41","0","35","35","35","0","35","584","1","35","0","35","0","10","35","1","200701","35","35","35","30","0","35","35","0","35","35","620070135","1","35","10","0","35","35","0","0","0","47","5650"
"200000008","42","0","36","36","36","0","36","615","1","36","0","36","0","10","36","1","200701","36","36","36","30","0","36","36","0","36","36","620070136","1","36","10","0","36","36","0","0","0","48","6016"
"200000008","42","0","37","37","37","0","37","646","1","37","0","37","0","10","37","1","200701","37","37","37","30","0","37","37","0","37","37","620070137","1","37","10","0","37","37","0","0","0","50","6382"
"200000008","43","0","38","38","38","0","38","677","1","38","0","38","0","10","38","1","200701","38","38","38","30","0","38","38","0","38","38","620070138","1","38","10","0","38","38","0","0","0","52","6748"
"200000008","44","0","39","39","39","0","39","708","1","39","0","39","0","10","39","1","200701","39","39","39","30","0","39","39","0","39","39","620070139","1","39","10","0","39","39","0","0","0","53","7115"
"200000008","45","0","40","40","40","0","40","738","1","40","0","40","0","10","40","1","200701","40","40","40","30","0","40","40","0","40","40","620070140","1","40","10","0","40","40","0","0","0","55","7481"
"200000008","46","0","41","41","41","0","41","769","1","41","0","41","0","10","41","1","200701","41","41","41","30","0","41","41","0","41","41","620070141","1","41","10","0","41","41","0","0","0","57","7847"
"200000008","46","0","42","42","42","0","42","800","1","42","0","42","0","10","42","1","200701","42","42","42","30","0","42","42","0","42","42","620070142","1","42","10","0","42","42","0","0","0","58","8213"
"200000008","49","0","43","43","43","0","43","826","1","43","0","43","0","10","43","1","200701","43","43","43","30","0","43","43","0","43","43","620070143","1","43","10","0","43","43","0","0","0","61","8917"
"200000008","52","0","44","44","44","0","44","852","1","44","0","44","0","10","44","1","200701","44","44","44","30","0","44","44","0","44","44","620070144","1","44","10","0","44","44","0","0","0","63","9622"
"200000008","54","0","45","45","45","0","45","878","1","45","0","45","0","10","45","1","200701","45","45","45","30","0","45","45","0","45","45","620070145","1","45","10","0","45","45","0","0","0","66","10326"
"200000008","55","0","46","46","46","0","46","932","1","46","0","46","0","10","46","1","200701","46","46","46","30","0","46","46","0","46","46","620070146","1","46","10","0","46","46","0","0","0","66","10326"
"200000008","56","0","47","47","47","0","47","989","1","47","0","47","0","10","47","1","200701","47","47","47","30","0","47","47","0","47","47","620070147","1","47","10","0","47","47","0","0","0","66","10326"
"200000008","58","0","48","48","48","0","48","1428","1","48","0","48","0","10","48","1","200701","48","48","48","30","0","48","48","0","48","48","620070148","1","48","10","0","48","48","0","0","0","69","14821"
"200000008","56","0","49","49","49","0","49","1483","1","49","0","49","0","10","49","1","200701","49","49","49","30","0","49","49","0","49","49","620070149","1","49","10","0","49","49","0","0","0","67","15613"
"200000008","59","0","50","50","50","0","50","1431","1","50","0","50","0","10","50","1","200701","50","50","50","30","0","50","50","0","50","50","620070150","1","50","10","0","50","50","0","0","0","69","16157"
"200000008","61","0","51","51","51","0","51","1433","1","51","0","51","0","10","51","1","200701","51","51","51","30","0","51","51","0","51","51","620070151","1","51","10","0","51","51","0","0","0","70","16700"
"200000008","63","0","52","52","52","0","52","1434","1","52","0","52","0","10","52","1","200701","52","52","52","30","0","52","52","0","52","52","620070152","1","52","10","0","52","52","0","0","0","72","17244"
"200000008","65","0","53","53","53","0","53","1436","1","53","0","53","0","10","53","1","200701","53","53","53","30","0","53","53","0","53","53","620070153","1","53","10","0","53","53","0","0","0","74","17788"
"200000008","67","0","54","54","54","0","54","1437","1","54","0","54","0","10","54","1","200701","54","54","54","30","0","54","54","0","54","54","620070154","1","54","10","0","54","54","0","0","0","76","18332"
"200000008","69","0","55","55","55","0","55","1439","1","55","0","55","0","10","55","1","200701","55","55","55","30","0","55","55","0","55","55","620070155","1","55","10","0","55","55","0","0","0","77","18875"
"200000008","70","0","56","56","56","0","56","1440","1","56","0","56","0","10","56","1","200701","56","56","56","30","0","56","56","0","56","56","620070156","1","56","10","0","56","56","0","0","0","79","19419"
"200000008","72","0","57","57","57","0","57","1442","1","57","0","57","0","10","57","1","200701","57","57","57","30","0","57","57","0","57","57","620070157","1","57","10","0","57","57","0","0","0","81","19995"
"200000008","73","0","58","58","58","0","58","1443","1","58","0","58","0","10","58","1","200701","58","58","58","30","0","58","58","0","58","58","620070158","1","58","10","0","58","58","0","0","0","83","20571"
