d98df469d77a2ae4bb295f13e2579dbbc4a51a691788bf39ba6e5455883d22a7,bd9c8acf152193e7b8a27a15ed499c350a7324d53188d31975b84264b100592e,dcfbb93211a888f100d2549be64640efaa88ac03a10cfdad7f4f7b304e4ba0af,17c327117043b4df26a8bd7c8aff48fb518274a3351e44fcfe5459d71401cb55,3898e90078ce8037b09dced558691f4b891ca76ee032c916eae3a6b5c2f26380,4d8c8ff92d2ba4271d3f839ae77cc01e322b9b4c7703d9ae00bef9c2b39667a9,c9084b9459f5e23c60154603232cad1647e7ec4749d7a1cb008916eb8ae48ec4,ce8676148d31d309870baa096a4a1121f16b9ea0b0731a7a0f574c6db6b1bc17,3982931f659928e652dc036a2622bb7b1a5d258c2efc2513bbe39e0980879b2b,8399f2fb0fa6e0cfb87e2e5af5381387753f82df35fff1d77ae705d502498722,c8a2bbe30ec718bcef570c1e0c7cf454b4754e95e31a921b7906e8ae638e7fb3,ba54e9ec150fe85580cc1a20c46b4c21bd5fbad56c8f1fc2eb23cbc7665dba10,118938e947957b3367868d6689117d54d5adc59d785c99c0aef48fbbe8a48d2d,eb2a1c857f6d1931b791ef692a2add07bb7f947d5c3ef211f4d456e17f7e6cf4,2fbb9bc14c84ac44a688ca28b6326b307a92449641e03ef04d99578f835f6d21,36ed123888bf7291ca3653c783d6eb8791111b8b0e4920170c18c669013a7103,a0d76e6f37ec5255d11a2a57ef0be3183b576fcfdd510bdcd85bc1ad2b460c11,c883bee899b2874a950ee6c56fe5f4258d68cdcc25306aef983c1cb9df7f466b,5e2ade782bf6d1bff8975be48f9cc72eca97d7e3de0608a96c15938652a5ba54,2c71f015b95d56704298aac20c7b927a5183f4a294747cc30fe7f442e6cfd956,7e47a94b8ff739eae73b06ce627b5bdfd330f6468c693ad147a4addd8b25c476
"1","2","7.5","2","味方単体のＨＰを{0}回復","1","0","0","1","0","300","1","1","0","ＨＰ回復量+{0}","0","5","0","7.5","104700201","4"
"1","1","0.6","2","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","8","1","0","物理ダメージ+{0}","0","3","0","8","104700301","1"
"1","1","0.6","2","敵単体の物理防御力を{0}ダウン","1","0","0","12","0","-1","1","21","0","物理防御力ダウン+{0}","0","1","0","0.6","104700302","10"
"1","2","18","3","{0}ダメージ分の物理魔法吸収バリアを展開する","1","0","0","0","0","0","72","6","0","吸収ダメージ量+{0}","0","7","0","72","104701101","6"
"1","2","18","1","物理攻撃力を{0}アップさせるフィールドを展開する","1","0","300","0","0","0","30","10","1","物理攻撃力アップ+{0}","0","7","1","30","104701102","38"
"1","2","18","1","行動速度をアップさせるフィールドを展開する","1","0","300","0","0","0","1.55","2","1","","0","7","0","0","104701103","99"
"1","2","10","2","味方単体のＨＰを{0}回復","1","0","0","1","0","300","1","1","0","ＨＰ回復量+{0}","0","5","0","10","104701201","4"
"1","2","11","2","味方単体の物理攻撃力を{0}アップ","1","1","0","12","0","300","1","10","1","物理攻撃力アップ+{0}","0","5","0","11","104701202","10"
"1","2","12","2","味方単体の行動速度アップ","1","0","0","0","0","300","1.2","2","0","","0","5","0","0","104701203","8"
"0","0","2","0","自分の魔法防御力を{0}アップ","1","0","0","1","0","0","1","5","0","魔法防御力アップ+{0}","0","0","0","2","104750101","90"
"0","0","2","0","自分の魔法防御力を{0}アップ","1","0","0","1","0","0","1","5","0","魔法防御力アップ+{0}","0","0","0","32","104751101","90"
"1","1","1","1","","1","0","0","0","0","-1","50","1","0","","0","3","0","0","104800101","2"
"1","1","4","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","50","1","0","物理ダメージ+{0}","0","3","0","50","104800102","1"
"1","1","1.5","1","敵単体を一定時間行動不能にする","1","0","0","0","0","-1","0","7","0","スタンの確定成功Ｌｖ+1","0","1","0","0","104800103","8"
"1","2","10","3","自分のＨＰを{0}回復","1","0","0","1","0","0","1","1","0","ＨＰ回復量+{0}","0","7","0","10","104800201","4"
"1","1","0.8","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","10","1","0","物理ダメージ+{0}","0","3","0","10","104800301","1"
"1","1","1.5","1","敵単体を一定時間行動不能にする","1","0","0","0","0","-1","0","7","0","スタンの確定成功Ｌｖ+1","0","1","0","0","104800302","8"
"1","1","9","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","112","1","0","物理ダメージ+{0}","0","3","0","112","104801101","1"
"1","1","4","1","敵単体を一定時間行動不能にする","1","0","0","0","0","-1","0","7","0","スタンの確定成功Ｌｖ+1","0","1","0","0","104801102","8"
"1","1","0","1","","1","0","0","0","0","-1","1","100","104801104","","0","3","0","0","104801103","28"
"99","1","4.5","2","敵全体に{0}の物理ダメージ","1","0","0","0","0","2160","56","1","0","物理ダメージ+{0}","0","3","0","56","104801104","1"
"99","1","4","2","敵全体を一定時間行動不能にする","1","0","0","0","0","2160","0","7","0","スタンの確定成功Ｌｖ+1","0","3","0","0","104801105","8"
"1","2","12","3","自分のＨＰを{0}回復","1","0","0","1.2","0","0","1","1","0","ＨＰ回復量+{0}","0","7","0","12","104801201","4"
"1","2","1.2","3","自分の物理防御力を{0}アップ","1","1","0","12","0","0","1","20","1","物理防御力アップ+{0}","0","7","0","1.2","104801202","10"
"1","2","1.2","3","自分の魔法防御力を{0}アップ","1","1","0","12","0","0","1","40","1","魔法防御力アップ+{0}","0","7","0","1.2","104801203","10"
"1","2","0.07","3","毎秒ＨＰを{0}回復するフィールドを展開する","1","150","8.5","0","0","0","0.5","3","1","１秒当たりのＨＰ回復量+{0}","0","7","1","0.5","104801204","37"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","15","104850101","90"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","15","104851101","90"
"0","0","0","0","自分の物理防御力を{0}アップ","1","0","0","1","0","0","1","3","0","","0","0","0","30","104851102","90"
"1","1","3.6","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","45","1","0","物理ダメージ+{0}","0","3","0","45","104900101","1"
"1","2","18","3","{0}ダメージ分の物理吸収バリアを展開する","1","0","0","0","0","0","10","3","0","吸収ダメージ量+{0}","0","7","0","10","104900102","6"
"1","2","7.5","2","味方単体のＨＰを{0}回復","1","0","0","1","0","2160","1","1","0","ＨＰ回復量+{0}","0","5","0","7.5","104900201","4"
"99","2","12","2","{0}ダメージ分の物理無効バリアを展開する","1","0","0","0","0","150","6","1","0","無効ダメージ量+{0}","0","3","0","6","104900301","6"
"1","1","7.2","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","90","1","0","物理ダメージ+{0}","0","3","0","90","104901101","1"
"99","2","2","2","範囲内の味方の物理防御力を{0}アップ","1","1","0","18","0","300","1","20","1","物理防御力アップ+{0}","0","3","0","2","104901102","10"
"99","2","18","2","{0}ダメージ分の物理吸収バリアを展開する","1","0","0","0","0","300","15","3","0","吸収ダメージ量+{0}","0","3","0","15","104901103","6"
"99","2","0.15","2","毎秒ＨＰを{0}回復する","1","0","8.5","0","0","300","2","1","1","回復量+{0}","0","3","0","2","104901104","48"
"1","2","7.5","2","味方単体のＨＰを{0}回復","1","0","0","1","0","2160","1","1","0","ＨＰ回復量+{0}","0","5","0","7.5","104901201","4"
"1","2","0.8","2","味方単体の物理防御力を{0}アップ","1","1","0","12","0","2160","1","20","1","物理防御力アップ+{0}","0","5","0","0.8","104901202","10"
"99","2","12","2","{0}ダメージ分の物理無効バリアを展開する","1","0","0","0","0","300","15","1","0","無効ダメージ量+{0}","0","3","0","15","104901301","6"
"99","2","30","2","範囲内の味方の物理攻撃力を{0}アップ","1","0","0","12","0","300","1","10","1","物理攻撃力アップ+{0}","0","3","0","30","104901302","10"
"99","2","0","2","範囲内の味方の物理クリティカルを{0}アップ","1","0","0","12","0","300","1","60","1","","0","3","0","100","104901303","10"
"1","2","7.5","2","自分のＨＰを{0}回復","1","0","0","1","0","2160","1","1","0","ＨＰ回復量+{0}","0","7","0","7.5","104901304","4"
"1","2","0","2","自分のＴＰを{0}回復","1","0","0","0","0","2160","350","1","0","","0","7","0","0","104901305","16"
"0","0","2","0","自分の物理防御力を{0}アップ","1","0","0","1","0","0","1","3","0","物理防御力アップ+{0}","0","0","0","2","104950101","90"
"0","0","2","0","自分の物理防御力を{0}アップ","1","0","0","1","0","0","1","3","0","物理防御力アップ+{0}","0","0","0","2","104951101","90"
"0","0","0","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","","0","0","0","225","104951102","90"
"99","1","1.08","3","敵全体に{0}の魔法ダメージ","1","0","0","0","0","2160","12","2","0","魔法ダメージ+{0}","0","3","0","12","105000101","1"
"1","1","0.8","1","敵単体に{0}の魔法ダメージ","1","0","0","0","0","-1","10","2","0","魔法ダメージ+{0}","0","3","0","10","105000201","1"
"1","1","8","1","敵単体の行動速度を一定時間低下させる","1","0","0","0","0","-1","0.8","1","0","行動速度低下の確定成功Ｌｖ+1","0","1","0","0","105000202","8"
"1","1","0","1","","1","0","0","0","0","2160","0","1","0","","0","3","0","0","105000301","7"
"0","1","0.24","2","範囲内の敵にそれぞれ{0}の魔法ダメージ","1","0","0","0","0","100","3","2","0","魔法ダメージ+{0}","0","1","0","3","105000302","1"
"1","1","0","1","","1","0","0","0","1","2160","0","1","0","","0","3","0","0","105000303","7"
"0","1","0.24","2","","1","0","0","0","0","100","3","2","0","","0","1","0","3","105000304","1"
"1","1","0","1","","1","0","0","0","2","2160","0","1","0","","0","3","0","0","105000305","7"
"0","1","0.24","2","","1","0","0","0","0","100","3","2","0","","0","1","0","3","105000306","1"
"99","1","0","3","","1","0","0","0","0","2160","1","511","105001103","","0","3","105001102","2","105001101","23"
"99","1","1.08","3","呪いまたは呪詛状態ではない敵に{0}の魔法ダメージ","1","0","0","0","0","2160","13.5","2","0","魔法ダメージ+{0}","0","3","0","13.5","105001102","1"
"99","1","2.4","3","呪いまたは呪詛状態の敵に{0}の魔法ダメージ","1","0","0","0","0","2160","30","2","0","魔法ダメージ+{0}","0","3","0","30","105001103","1"
"99","1","100","3","敵が呪いまたは呪詛状態の場合、誘惑する","1","0","0","0","0","2160","5","0","0","誘惑の確定成功Ｌｖ+1","0","3","0","0","105001104","11"
"99","1","0","3","","1","0","0","0","0","2160","1","504","105001107","","0","3","105001106","2","105001105","23"
"99","1","18.5","3","毎秒ダメージが初期値{0}の30％ずつアップするダメージを与える呪詛状態にする","1","0","30","0","0","2160","6","5","0","呪詛の初期ダメージ量+{0}","0","3","0","6","105001106","9"
"99","1","18.5","3","{0}ダメージを与える呪い状態にする","1","0","0","0","0","2160","8","3","0","呪いの1秒当たりのダメージ量+{0}","0","3","0","8","105001107","9"
"1","1","0","2","","1","0","0","0","0","2160","0","1","0","","0","3","0","0","105001201","7"
"99","1","1.6","2","範囲内の敵に{0}の魔法ダメージ","1","0","0","0","0","200","22","2","0","魔法ダメージ+{0}","0","1","0","22","105001202","1"
"99","1","10","2","範囲内の敵の行動速度を一定時間低下させる","1","0","0","0","0","200","0.65","1","0","行動速度低下の確定成功Ｌｖ+1","0","1","0","0","105001203","8"
"0","0","15","0","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","0","1","4","0","魔法攻撃力アップ+{0}","0","0","0","15","105050101","90"
"0","0","15","0","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","0","1","4","0","魔法攻撃力アップ+{0}","0","0","0","240","105051101","90"
"99","1","1.62","1","範囲内の敵に{0}の物理ダメージ","1","0","0","0","0","750","20.4","1","0","物理ダメージ+{0}","0","3","0","20.4","105100101","1"
"1","0","0","0","","1","0","0","0","0","0","2","105100103","2","","0","0","0","1","105100102","27"
"1","2","0","1","敵を倒した数×20%のＨＰを回復","1","0","0","0","0","0","2","1","0","","0","7","0","20","105100103","4"
"99","1","12","1","{0}ダメージを与える呪い状態にする","1","0","0","0","0","620","2.4","3","0","呪いの1秒当たりのダメージ量+{0}","0","3","0","2.4","105100201","9"
"1","2","0","1","","1","0","0","0","0","2160","1000","3","0","","0","11","0","0","105100301","7"
"0","1","8","1","フィールド内の敵の物理防御力{0}ダウン","1","0","250","0","0","2160","1.2","21","1","物理防御力ダウン+{0}","0","11","2","1.2","105100302","38"
"99","1","1","1","範囲内の敵の物理防御力を{0}ダウン","1","0","0","18","0","2160","1","21","1","物理防御力ダウン+{0}","0","3","0","1","105101101","10"
"99","1","3.2","1","範囲内の敵に{0}の物理ダメージ","1","0","0","0","0","2160","40","1","0","物理ダメージ+{0}","0","3","0","40","105101102","1"
"1","0","0","0","","1","0","0","0","0","0","2","105101104","2","","0","0","0","1","105101103","27"
"1","2","0","1","敵を倒した数×20%のＨＰを回復","1","0","0","0","0","0","2","1","0","","0","7","0","20","105101104","4"
"99","1","12","1","{0}ダメージを与える呪い状態にする","1","0","0","0","0","620","3.6","3","0","呪いの1秒当たりのダメージ量+{0}","0","3","0","3.6","105101201","9"
"99","1","12","1","範囲内の敵の行動速度を一定時間低下させる","1","0","0","0","0","620","0.95","1","0","行動速度低下の確定成功Ｌｖ+1","0","3","0","0","105101202","8"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","15","105150101","90"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","240","105151101","90"
"99","1","1.08","1","範囲内の敵に{0}の物理ダメージ","1","0","0","0","0","400","13.5","1","0","物理ダメージ+{0}","0","3","0","13.5","105200101","1"
"1","1","250","1","","1","0","0","0","0","-1","50","3","0","","0","1","0","0","105200102","3"
"1","2","2.4","3","自分の物理防御力を{0}アップ","1","0","0","18","0","0","1","20","0","物理防御力アップ+{0}","0","7","0","2.4","105200103","10"
"1","2","0","3","","1","1","0","0","0","0","1","0","0","","0","7","0","0","105200201","44"
"1","1","0","1","","1","0","0","0","0","4000","100","5","105200203","","0","3","0","800","105200202","2"
"1","1","1.6","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","2160","20","1","0","物理ダメージ+{0}","0","3","0","20","105200203","1"
"1","2","0","3","","1","0","0","0","0","0","1","1","0","","0","7","0","0","105200204","21"
"1","2","0.8","3","自分の物理防御力を{0}アップ","1","0","0","16","0","0","1","20","0","物理防御力アップ+{0}","0","7","0","0.8","105200205","10"
"1","1","0.8","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","10","1","0","物理ダメージ+{0}","0","1","0","10","105200301","1"
"1","1","1.5","1","敵単体を一定時間行動不能にする","1","0","0","0","0","-1","0","7","0","スタンの確定成功Ｌｖ+1","0","1","0","0","105200302","8"
"99","1","2.16","1","範囲内の敵に{0}の物理ダメージ","1","0","0","0","0","400","27","1","0","物理ダメージ+{0}","0","3","0","27","105201101","1"
"99","1","1250","1","","1","0","0","0","0","400","250","3","0","","0","3","0","0","105201102","3"
"1","2","3.2","3","自分の物理防御力を{0}アップ","1","0","0","18","0","0","1","20","0","物理防御力アップ+{0}","0","7","0","3.2","105201103","10"
"99","2","18","3","{0}ダメージ分の物理無効バリアを展開する","1","0","0","0","0","2160","15","1","0","無効ダメージ量+{0}","0","3","0","15","105201104","6"
"1","2","0","3","","1","1","0","0","0","0","1","0","0","","0","7","0","0","105201201","44"
"1","1","0","1","","1","0","0","0","0","4000","100","5","105201203","","0","3","0","800","105201202","2"
"1","1","1.6","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","2160","20","1","0","物理ダメージ+{0}","0","3","0","20","105201203","1"
"1","2","0","3","","1","0","0","0","0","0","1","1","0","","0","7","0","0","105201204","21"
"1","2","1","3","自分の物理防御力を{0}アップ","1","0","0","16","0","0","1","20","0","物理防御力アップ+{0}","0","7","0","1","105201205","10"
"99","2","16","3","{0}ダメージ分の物理無効バリアを展開する","1","0","0","0","0","2160","36","1","0","無効ダメージ量+{0}","0","3","0","36","105201206","6"
"0","0","2","0","自分の物理防御力を{0}アップ","1","0","0","1","0","0","1","3","0","物理防御力アップ+{0}","0","0","0","2","105250101","90"
"0","0","2","0","自分の物理防御力を{0}アップ","1","0","0","1","0","0","1","3","0","物理防御力アップ+{0}","0","0","0","32","105251101","90"
"99","1","1.44","1","範囲内の敵に{0}の物理ダメージ","1","0","0","0","0","720","18","1","0","物理ダメージ+{0}","0","3","0","18","105300101","1"
"99","2","1.5","3","味方全体の物理攻撃力を{0}アップ","1","1","0","20","0","2160","1","10","1","物理攻撃力アップ+{0}","0","3","0","1.5","105300201","10"
"99","2","1.5","3","味方全体の魔法攻撃力を{0}アップ","1","1","0","20","0","2160","1","30","1","魔法攻撃力アップ+{0}","0","3","0","1.5","105300202","10"
"99","2","20","3","味方全体の行動速度アップ","1","0","0","0","0","2160","1.5","2","0","","0","3","0","0","105300203","8"
"1","1","0.8","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","0","10","1","0","物理ダメージ+{0}","0","3","0","10","105300301","1"
"1","1","1.5","1","敵単体を一定時間行動不能にする","1","0","0","0","0","-1","0","7","0","スタンの確定成功Ｌｖ+1","0","1","0","0","105300302","8"
"99","1","2.4","1","範囲内の敵に{0}の物理ダメージ","1","0","0","0","0","820","30","1","0","物理ダメージ+{0}","0","3","0","30","105301101","1"
"99","1","2.5","1","範囲内の敵を一定時間行動不能にする","1","0","0","0","0","820","0","7","0","スタンの確定成功Ｌｖ+1","0","3","0","0","105301102","8"
"99","2","12","3","味方全体の物理攻撃力を{0}アップ","1","1","0","30","0","2160","1","10","1","物理攻撃力アップ+{0}","0","3","0","12","105301103","10"
"99","2","12","3","味方全体の魔法攻撃力を{0}アップ","1","1","0","30","0","2160","1","30","1","魔法攻撃力アップ+{0}","0","3","0","12","105301104","10"
"99","2","30","3","味方全体の行動速度アップ","1","0","0","0","0","2160","2","2","0","","0","3","0","0","105301105","8"
