3bbb0ef125bbe23b84040b66cdcd6b5307a615f4f2ec2c60202e5bda98bcbf45,69bf2bbbf0d5733f4f120ea36cfa7f98790c83787b922450f5fc6d7e4c02bace,37c05769ff3e3d9eac2cd3ff893dd9050d4a2a6dcdab708e51e4a5e80192b0a2,c38b3126be781f04f146ff3a1db27e197518a4c00638c79723e195f2f429bab7,21b5efbb59ea58f706e2cb747da94f1c743edf1f530d41d58d1c4c1376da1f89,d3f1dd94463a10e68c117031e327354f26ec642e53f441b82cceaa8c6c4c132a,65e0130c0717d94447a4a0c4938ba9fc91bcd481693ef427c5c98bb43f622dfd,edc03e9d2ccb44dddd20030a27abe561dbba57e4a1b2adb63daca6303bf25f91,f320c72636bac51f483ebf4fde2db9339134697228e25dfed9cf868748c9f676,1a8fc92f7b1170a13a5b96f5450ffbde43e3e534cc7db76e38ef502500a8a5ff,e07ad4bb9fe1db91e0f8fd6266cdb1726d63b768743e7d107a4b45f6550f5a63,491b976798437e6adfacb81093f9270e1afa06785e6fcba6996d449a4db83eec,f64ef529c8305831143a7d3ed5c6425e1a4006eb8adb47723016b8ff54675b15,d550f82d01d7fec13d4caeb620508da9be6b3eb88939c6be184995a29adc4d6c,400308a260c98012e4fcef0680d907066805521f749e3f80cbb5dba98edb3ab0,0b8604842e0b3eb1a503d507ce6c0bc9265db734949694c94010cfb28c47139e,0b6d6a309ccad89d0a8aa3505301ef5a3700354301e1c7d3699336de3d0f83f5,d2b3741cd5c2a7f66e3e4e7c2a31c0d4da9d4959dc2bf703fb9981bb8c1aea58,fdf61a47e0c094ff4f30d1e008ecb6a3cf56a59f299f63562bff3eefbebbd1e1,278c67e3932b14d5043bf37602adcac7c114237fed2a375401f680f43c145722,26e1257804cd97e536403a8bba1121903276874ee5ffdc69e75758d6a8e4f906
"1000","0","1","0","0","7.5","0","0","2","109900302","1","0.6","1","0","1","0","2","魔法ダメージ+{0}","1","7.5","敵単体に{0}の魔法ダメージ"
"1000","0","1","0","0","7.5","0","0","2","109900303","1","0.6","1","0","1","0","2","魔法ダメージ+{0}","1","7.5","敵単体に{0}の魔法ダメージ"
"1000","0","1","0","0","7.5","0","0","2","109900304","1","0.6","1","0","1","0","2","魔法ダメージ+{0}","1","7.5","敵単体に{0}の魔法ダメージ"
"2160","0","4","0","0","15","0","0","25","109901101","1","15","2","1.5","1","0","2","ＨＰ回復量+{0}","2","1","味方単体のＨＰを{0}回復"
"2160","0","10","0","0","1.1","0","0","3","109901102","1","1.1","3","18","99","1","20","物理防御力アップ+{0}","2","1","味方全体の物理・魔法防御力を{0}アップ"
"2160","0","10","0","0","1.1","0","0","3","109901103","1","1.1","3","18","99","1","40","魔法防御力アップ+{0}","2","1",""
"2160","0","10","0","0","50","0","0","3","109901104","1","50","3","18","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","48","0","0","1.6","18.5","0","3","109901105","1","0.08","3","0","99","1","2","回復量+{0}","2","1.6","毎秒ＨＰを{0}回復する"
"2160","0","6","0","0","45","0","0","3","109901106","1","18","3","0","99","0","5","無効ダメージ量+{0}","2","45","{0}ダメージ分の物魔無効バリアを展開する"
"2160","0","35","0","0","188","0","0","7","109901107","1","180","3","1","1","0","0","","2","1","自分に情熱の花束を付与する"
"0","0","45","0","0","0","0","0","7","109901108","1","0","1","0","1","0","1","","2","1",""
"0","109901110","28","0","0","0","0","0","7","109901109","1","0","1","0","1","0","1211","","2","0",""
"2160","0","22","0","0","0","0","0","7","109901110","1","0","3","0","1","10990102","1","","2","-1",""
"-1","0","1","0","0","45","0","0","3","109901201","1","3.6","1","0","1","0","2","魔法ダメージ+{0}","1","45","敵単体に{0}の魔法ダメージ"
"0","0","10","0","1","42","0","0","7","109901202","1","42","3","12","1","1","30","魔法攻撃力アップ+{0}","2","1","自分の魔法攻撃力を{0}アップ"
"2160","109910103","28","0","0","2","0","0","7","109910101","1","1","3","0","1","109910102","6188","","2","1",""
"-1","0","1","0","0","45","0","0","3","109910102","1","3.6","1","0","1","0","2","魔法ダメージ+{0}","1","45","敵単体に{0}の魔法ダメージ"
"-1","0","1","0","0","0","0","0","3","109910103","1","1","1","0","1","0","2","魔法ダメージ+{0}","1","0","敵単体に{0}の魔法ダメージ"
"0","0","90","0","0","15","0","0","0","109950101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","109951101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","110000102","28","0","0","2","0","0","7","110000101","1","0","3","0","1","110000103","1211","","2","1",""
"-1","0","1","0","0","60","0","0","3","110000102","1","4.8","1","0","1","0","1","物理ダメージ+{0}","1","60","敵単体に{0}の物理ダメージ"
"-1","0","1","0","0","60","1","0","3","110000103","1","4.8","1","0","1","0","1","","1","60",""
"-1","0","1","0","0","8","0","0","3","110000201","1","0.6","1","0","1","0","1","物理ダメージ+{0}","1","8","敵単体に{0}の物理ダメージを３回与える"
"-1","0","1","0","0","8","0","0","3","110000202","1","0.6","1","0","1","0","1","","1","8",""
"-1","0","1","0","0","8","0","0","3","110000203","1","0.6","1","0","1","0","1","","1","8",""
"0","0","10","0","1","32","0","0","7","110000301","1","32","3","180","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","45","0","0","0","0","0","7","110000302","1","0","3","0","1","0","1","","2","1",""
"0","0","16","0","1","0","0","0","7","110000303","1","0","3","0","1","0","1","","2","1000","自分のＴＰを全回復"
"-1","0","1","0","0","10","1","0","3","110001201","1","0.75","1","0","1","0","1","物理ダメージ+{0}","1","10","敵単体に{0}の物理ダメージを３回与える"
"-1","0","1","0","0","10","1","0","3","110001202","1","0.75","1","0","1","0","1","","1","10",""
"-1","0","1","0","0","10","1","0","3","110001203","1","0.75","1","0","1","0","1","","1","10",""
"0","1","10","0","1","12.5","0","0","7","110001204","1","12.5","1","12","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","10","0","1","96","0","0","7","110001301","1","96","3","180","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","10","0","1","28","0","0","7","110001302","1","0","3","180","1","1","110","","2","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ"
"0","0","16","0","1","0","0","0","7","110001303","1","0","3","0","1","0","1","","2","1000","自分のＴＰを全回復"
"0","0","45","0","0","0","0","0","7","110001304","1","0","3","0","1","0","1","","2","1",""
"2160","0","22","0","0","0","0","0","7","110001305","1","0","2","0","1","11000102","1","","2","-1",""
"0","0","90","0","0","15","0","0","0","110050101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","110051101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"2160","0","1","0","0","12","0","0","3","110100101","1","1.08","3","0","99","0","2","全体魔法ダメージ+{0}","1","12","敵全体に{0}の魔法ダメージ"
"2160","0","4","0","0","6","0","0","3","110100102","1","6","3","0.45","99","0","2","ＨＰ回復量+{0}","2","1","味方全体のＨＰを{0}回復"
"900","0","1","0","0","8","0","0","3","110100201","1","0.6","1","0","99","0","2","魔法ダメージ+{0}","1","8","範囲内の敵すべてに{0}の魔法ダメージ"
"900","0","26","0","0","0.18","0","0","3","110100202","1","0","1","0","99","4","110100203","","1","4",""
"2160","0","4","0","0","4","0","0","5","110100203","1","4","2","0.25","1","0","2","ＨＰ回復量+{0}","2","1","味方単体のＨＰを{0}回復"
"900","0","1","0","0","4.5","0","0","3","110100301","1","0.36","1","0","99","0","2","魔法ダメージ+{0}","1","4.5","範囲内の敵に{0}の魔法ダメージ"
"900","0","10","0","1","0.375","0","0","3","110100302","1","0.375","1","12","99","1","41","魔法防御力ダウン+{0}","1","1","範囲内の敵の魔法防御力を{0}ダウン"
"1100","0","1","0","0","12","0","0","3","110101201","1","1","1","0","99","0","2","魔法ダメージ+{0}","1","12","範囲内の敵すべてに{0}の魔法ダメージ"
"1100","0","26","0","0","0.18","0","0","3","110101202","1","0","1","0","99","4","110101203","","1","4",""
"2160","0","4","0","0","5","0","0","5","110101203","1","5","2","0.3","1","0","2","ＨＰ回復量+{0}","2","1","味方単体のＨＰを{0}回復"
"1100","0","1","0","0","22.5","0","0","3","110101301","1","1.8","1","0","99","0","2","魔法ダメージ+{0}","1","22.5","範囲内の敵に{0}の魔法ダメージ"
"1100","0","10","0","1","0.6","0","0","3","110101302","1","0.6","1","18","99","1","41","魔法防御力ダウン+{0}","1","1","範囲内の敵の魔法防御力を{0}ダウン"
"1100","0","26","0","0","0.18","0","0","3","110101303","1","0","1","0","99","3","110101301","","1","4",""
"1100","0","26","0","0","0.06","0","0","3","110101304","1","0.06","1","0","99","2","110101302","","1","4",""
"0","0","10","0","1","25","0","0","7","110101305","1","25","3","180","1","1","30","魔法攻撃力アップ+{0}","2","1","自分の魔法攻撃力を{0}アップ"
"0","0","10","0","1","150","0","0","7","110101306","1","0","3","180","1","1","70","","2","1","自分の魔法クリティカルを{0}アップ"
"0","0","90","0","0","15","0","0","0","110150101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","110151101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"2160","0","10","0","1","10.5","0","0","3","110300101","1","10.5","3","12","99","1","10","物理攻撃力アップ+{0}","2","1","味方全体の物理攻撃力を{0}アップ"
"2160","0","10","0","1","10.5","0","0","3","110300102","1","10.5","3","12","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","8","0","0","0","0","0","3","110300103","1","12","3","0","99","0","2","","2","1.5","味方全体の行動速度50％アップ"
"2160","0","16","0","0","1.25","0","0","3","110300201","1","0","3","0","99","0","1","ＴＰ回復量+{0}","2","175","味方全体のＴＰを{0}回復"
"2160","0","10","0","1","2.5","0","0","3","110300301","1","2.5","3","12","99","1","10","物理攻撃力アップ+{0}","2","1","味方全体の物理攻撃力を{0}アップ"
"2160","0","10","0","1","2.5","0","0","3","110300302","1","2.5","3","12","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","10","0","1","20","0","0","3","110300303","1","0","3","12","99","1","60","物理クリティカルアップ+{0}","2","1","味方全体の物理クリティカルを{0}アップ"
"2160","0","10","0","1","20","0","0","3","110300304","1","0","3","12","99","1","70","魔法クリティカルアップ+{0}","2","1","味方全体の魔法クリティカルを{0}アップ"
"2160","0","16","0","0","1.35","0","0","3","110301201","1","0","3","0","99","0","1","ＴＰ回復量+{0}","2","200","味方全体のＴＰを{0}回復"
"2160","0","10","0","1","18","0","0","3","110301202","1","18","3","20","99","1","10","物理攻撃力アップ+{0}","2","1","味方全体の物理攻撃力を{0}アップ"
"2160","0","10","0","1","18","0","0","3","110301203","1","18","3","20","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","10","0","1","25","0","0","3","110301301","1","25","3","12","99","1","10","物理攻撃力アップ+{0}","2","1","味方全体の物理攻撃力を{0}アップ"
"2160","0","10","0","1","25","0","0","3","110301302","1","25","3","12","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","10","0","1","100","0","0","3","110301303","1","0","3","12","99","1","60","","2","1","味方全体の物理クリティカルを{0}アップ"
"2160","0","10","0","1","100","0","0","3","110301304","1","0","3","12","99","1","70","","2","1","味方全体の魔法クリティカルを{0}アップ"
"2160","0","10","0","1","0.6","0","0","3","110301305","1","0.6","3","12","99","1","20","物理防御力アップ+{0}","2","1","味方全体の物理防御力を{0}アップ"
"2160","0","10","0","1","0.6","0","0","3","110301306","1","0.6","3","12","99","1","40","魔法防御力アップ+{0}","2","1","味方全体の魔法防御力を{0}アップ"
"2160","0","16","0","0","0","0","0","3","110320201","1","0","3","0","99","0","1","","2","500","味方全体のＴＰを{0}回復"
"2160","0","10","0","1","-1040","0","0","3","110320202","1","4","3","20","99","1","10","物理攻撃力アップ+{0}","2","1","味方全体の物理攻撃力を{0}アップ"
"2160","0","10","0","1","-1040","0","0","3","110320203","1","4","3","20","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","16","0","0","0","0","0","3","110321201","1","0","3","0","99","0","1","","2","551","味方全体のＴＰを{0}回復"
"2160","0","10","0","1","-1022","0","0","3","110321202","1","22","3","20","99","1","10","物理攻撃力アップ+{0}","2","1","味方全体の物理攻撃力を{0}アップ"
"2160","0","10","0","1","-1022","0","0","3","110321203","1","22","3","20","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"0","0","90","0","0","15","0","0","0","110350101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","0","90","0","0","15","0","0","0","110351101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","0","90","0","0","30","0","0","0","110351102","1","0","0","1","0","0","5","","0","1","自分の魔法防御力を{0}アップ"
"-1","110400103","23","0","0","2","0","0","3","110400101","1","0","1","0","1","110400102","700","","1","1",""
"-1","0","1","0","0","60","0","0","3","110400102","1","5","1","0","1","0","1","物理ダメージ+{0}","1","60","残りの攻撃対象が１つの場合、敵単体に{0}の物理ダメージ"
"-1","0","1","0","0","40","0","0","3","110400103","1","3.6","1","0","1","0","1","物理ダメージ+{0}","1","40","残りの攻撃対象が２つ以上の場合、敵単体に{0}の物理ダメージ"
"-1","0","10","0","1","1.1","0","0","3","110400104","1","1.1","1","18","1","1","21","物理防御力ダウン+{0}","1","1","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン"
"-1","0","1","0","0","20","0","0","3","110400201","1","1.6","1","0","1","0","1","物理ダメージ+{0}","1","20","敵単体に{0}の物理ダメージ"
"-1","0","23","0","0","0","0","0","3","110400202","1","0","1","0","1","110400203","700","","1","1",""
"-1","0","1","0","0","10","0","0","3","110400203","1","0.8","1","0","1","0","1","物理ダメージ+{0}","1","10","残りの攻撃対象が１つの場合、敵単体に{0}の追加物理ダメージ"
"-1","0","10","0","0","0.3","0","0","3","110400204","1","0.3","1","12","1","1","21","物理防御力ダウン+{0}","1","1","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン"
"-1","110400303","28","0","0","0","0","0","3","110400301","1","0","1","0","1","110400302","700","","1","1",""
"0","0","10","0","1","10","0","0","7","110400302","1","10","1","180","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","10","0","1","10","0","0","7","110400303","1","10","1","12","1","1","10","","2","1",""
"-1","0","1","0","0","20","0","0","3","110401201","1","1.6","1","0","1","0","1","物理ダメージ+{0}","1","20","敵単体に{0}の物理ダメージ"
"-1","0","23","0","0","0","0","0","3","110401202","1","0","1","0","1","110401203","700","","1","1",""
"-1","0","1","0","0","20","0","0","3","110401203","1","1.6","1","0","1","0","1","物理ダメージ+{0}","1","20","残りの攻撃対象が１つの場合、敵単体に{0}の追加物理ダメージ"
"-1","0","10","0","0","0.5","0","0","3","110401204","1","0.5","1","12","1","1","21","物理防御力ダウン+{0}","1","1","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン"
"-1","0","28","0","0","0","0","0","3","110401205","1","0","1","0","1","110401206","700","","1","1",""
"0","0","10","0","0","5","0","0","7","110401206","1","5","1","180","1","1","10","物理攻撃力アップ+{0}","2","1","残りの攻撃対象が１つの場合、自分の物理攻撃力を{0}アップ"
"-1","110401303","28","0","0","0","0","0","3","110401301","1","0","1","0","1","110401302","700","","1","1",""
"0","0","10","0","1","40","0","0","7","110401302","1","40","1","180","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","10","0","1","40","0","0","7","110401303","1","40","1","12","1","1","10","","2","1",""
"-1","110401306","28","0","0","0","0","0","3","110401304","1","0","1","0","1","110401305","700","","1","1",""
"0","0","10","0","1","9","0","0","7","110401305","1","0","1","180","1","1","110","","2","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ"
"0","0","10","0","1","9","0","0","7","110401306","1","0","1","12","1","1","110","","2","1",""
"0","0","16","0","0","0","0","0","7","110401307","1","0","1","0","1","0","1","","2","150","自分のＴＰを{0}回復"
"0","0","90","0","0","15","0","0","0","110450101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","110451101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"790","0","26","0","0","0.5","0","0","3","110500101","1","0","1","0","99","3","110500102","","1","4",""
"790","0","1","0","0","30","0","0","3","110500102","1","1.42","1","0","99","0","1","物理ダメージ+{0}","1","30","範囲内の敵に{0}の物理ダメージ"
"790","0","1","0","0","10","0","0","3","110500201","1","0.8","1","0","99","0","1","物理ダメージ+{0}","1","10","範囲内の敵に{0}の物理ダメージ"
"790","0","3","0","0","0","0","0","3","110500202","1","500","1","0","1","0","3","","1","200",""
"0","0","10","0","1","20","0","0","7","110500301","1","20","1","12","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
