e481cfd87426479cd75d9a59211c37dd7aea0b6b2a46f7aeaa3848e36ef29ca1,5b0a45d667cbaa487e8997a8e6924780677ae2f63f8e55cb5a99050b7fe4b47d,77b88a4ec6823f30ff5c39a8e0cc29dbe99d63efd1bcb5af1962842e2f53f19c,09b0433d2970ec290c8672393bed662960d442f7ee09623ef7fc7a1d344e043f,2956842b61c2e007c7aa41c35e66c9822cd8fe281d1c9ed93142b8feeabf8ad7,9938a7261e059cd12a4d824f64a393a2d4dcb6bce6a000d693ef5c2568f0a66c,19c484ce500a1240214df946652fa3c2f651df7a92ead555a4964604c0df0128,486b37b9aa9a77ac33e41e24affddeb316a5de3583e5758872c2217f4d22fb2f,8e113cf074c1ab2169cdab05c5e04bc8db1fdccd6f242d98ea4476df70d55e8e,b69129c8732e56cc0bb8d8d9315f29a7e23f348fd7003400da43e4493774449f,ea479ff9a77d17db412c2bb15c2afc48bd93d6e7ece859f32e468cb9d270917e,fc50b376250d38f42d47ebd27a95ef03ed6cb600474755b65fda7cc364ab2ae7
"10077007","100301","3","10077","0","2021/10/18 12:00:00","0","0","1003","0","2021/10/27 20:59:59","5050427"
"10077008","100501","4","10077","0","2021/10/18 12:00:00","0","0","1003","0","2021/10/27 20:59:59","5050428"
"10077009","105401","5","10077","0","2021/10/18 12:00:00","0","0","1003","0","2021/10/27 20:59:59","5050429"
"10077010","100301","6","10077","0","2021/10/18 12:00:00","0","0","1003","0","2021/10/27 20:59:59","5050430"
"10077011","105401","8","10077","0","2021/10/18 12:00:00","0","0","1003","0","2021/10/27 20:59:59","5050431"
"10077012","114101","1007703","10077","1","2021/10/18 12:00:00","1","5050001","1002","0","2021/10/27 20:59:59","5050402"
"10077013","114101","10","10077","1","2021/10/18 12:00:00","0","5050001","1001","0","2021/10/27 20:59:59","5050403"
"10077014","113901","20","10077","1","2021/10/18 12:00:00","0","5050001","1001","0","2021/10/27 20:59:59","5050404"
"10077015","114001","30","10077","1","2021/10/18 12:00:00","0","5050001","1001","0","2021/10/27 20:59:59","5050405"
"10077016","113901","2","10077","1","2021/10/18 12:00:00","0","5050001","1003","0","2021/10/27 20:59:59","5050406"
"10077017","114001","3","10077","1","2021/10/18 12:00:00","0","5050001","1003","0","2021/10/27 20:59:59","5050407"
"10077018","114101","4","10077","1","2021/10/18 12:00:00","0","5050001","1003","0","2021/10/27 20:59:59","5050408"
"10077019","113901","5","10077","1","2021/10/18 12:00:00","0","5050001","1003","0","2021/10/27 20:59:59","5050409"
"10077020","114001","6","10077","1","2021/10/18 12:00:00","0","5050001","1003","0","2021/10/27 20:59:59","5050410"
"10077021","113901","8","10077","1","2021/10/18 12:00:00","0","5050001","1003","0","2021/10/27 20:59:59","5050411"
"10078001","120101","10","10078","0","2021/10/31 12:00:00","0","0","1001","0","2021/11/14 20:59:59","5078403"
"10078002","120201","20","10078","0","2021/10/31 12:00:00","0","0","1001","0","2021/11/14 20:59:59","5078404"
"10078004","120101","2","10078","0","2021/10/31 12:00:00","0","0","1003","0","2021/11/14 20:59:59","5078406"
"10078005","120201","4","10078","0","2021/10/31 12:00:00","0","5078002","1003","0","2021/11/14 20:59:59","5078407"
"10078006","120101","10","10078","1","2021/10/31 12:00:00","0","5078004","1001","0","2021/11/14 20:59:59","5078423"
"10078007","120201","20","10078","1","2021/10/31 12:00:00","0","5078004","1001","0","2021/11/14 20:59:59","5078424"
"10078008","120301","30","10078","0","2021/10/31 12:00:00","0","0","1001","0","2021/11/14 20:59:59","5078425"
"10078009","120101","2","10078","1","2021/10/31 12:00:00","0","5078004","1003","0","2021/11/14 20:59:59","5078426"
"10078010","120201","4","10078","1","2021/10/31 12:00:00","0","5078004","1003","0","2021/11/14 20:59:59","5078427"
"10078011","120301","7","10078","1","2021/10/31 12:00:00","0","5078004","1003","0","2021/11/14 20:59:59","5078428"
"10078012","119001","1007803","10078","0","2021/10/31 12:00:00","1","0","1002","0","2021/11/14 20:59:59","5078442"
"10078013","119001","10","10078","1","2021/10/31 12:00:00","0","5078006","1001","0","2021/11/14 20:59:59","5078443"
"10078014","119101","20","10078","1","2021/10/31 12:00:00","0","5078006","1001","0","2021/11/14 20:59:59","5078444"
"10078015","120001","30","10078","1","2021/10/31 12:00:00","0","5078006","1001","0","2021/11/14 20:59:59","5078445"
"10078016","119001","2","10078","1","2021/10/31 12:00:00","0","5078006","1003","0","2021/11/14 20:59:59","5078446"
"10078017","119101","4","10078","1","2021/10/31 12:00:00","0","5078006","1003","0","2021/11/14 20:59:59","5078447"
"10078018","120001","7","10078","1","2021/10/31 12:00:00","0","5078006","1003","0","2021/11/14 20:59:59","5078448"
"10078019","119001","10","10078","1","2021/10/31 12:00:00","0","5078006","1003","0","2021/11/14 20:59:59","5078449"
"10078020","119101","13","10078","1","2021/10/31 12:00:00","0","5078006","1003","0","2021/11/14 20:59:59","5078450"
"10078021","119001","15","10078","1","2021/10/31 12:00:00","0","5078006","1003","0","2021/11/14 20:59:59","5078451"
"10079001","114201","1007903","10079","0","2021/11/18 12:00:00","1","0","1002","0","2021/11/25 20:59:59","5052422"
"10079002","114201","10","10079","0","2021/11/18 12:00:00","0","0","1001","0","2021/11/25 20:59:59","5052403"
"10079003","103701","20","10079","0","2021/11/18 12:00:00","0","0","1001","0","2021/11/25 20:59:59","5052424"
"10079004","114201","30","10079","0","2021/11/18 12:00:00","0","0","1001","0","2021/11/25 20:59:59","5052405"
"10079005","114201","2","10079","0","2021/11/18 12:00:00","0","0","1003","0","2021/11/25 20:59:59","5052406"
"10079006","103701","3","10079","0","2021/11/18 12:00:00","0","0","1003","0","2021/11/25 20:59:59","5052427"
"10079007","114201","4","10079","0","2021/11/18 12:00:00","0","0","1003","0","2021/11/25 20:59:59","5052408"
"10079008","103701","5","10079","0","2021/11/18 12:00:00","0","0","1003","0","2021/11/25 20:59:59","5052429"
"10079009","114201","6","10079","0","2021/11/18 12:00:00","0","0","1003","0","2021/11/25 20:59:59","5052410"
"10079010","114201","8","10079","0","2021/11/18 12:00:00","0","0","1003","0","2021/11/25 20:59:59","5052431"
"10079011","114201","1007903","10079","1","2021/11/18 12:00:00","1","5052002","1002","0","2021/11/25 20:59:59","5052402"
"10079012","114301","20","10079","1","2021/11/18 12:00:00","0","5052002","1001","0","2021/11/25 20:59:59","5052404"
"10079013","114301","3","10079","1","2021/11/18 12:00:00","0","5052002","1003","0","2021/11/25 20:59:59","5052407"
"10079014","114301","5","10079","1","2021/11/18 12:00:00","0","5052002","1003","0","2021/11/25 20:59:59","5052409"
"10079015","114201","8","10079","1","2021/11/18 12:00:00","0","5052002","1003","0","2021/11/25 20:59:59","5052411"
"10080001","119201","119201","10080","0","2021/11/30 12:00:00","0","0","1004","0","2021/12/14 20:59:59","5080401"
"10080002","103301","1008003","10080","0","2021/11/30 12:00:00","1","0","1002","0","2021/12/14 20:59:59","5080402"
"10080003","103301","10","10080","0","2021/11/30 12:00:00","0","0","1001","0","2021/12/14 20:59:59","5080403"
"10080004","101101","20","10080","0","2021/11/30 12:00:00","0","0","1001","0","2021/12/14 20:59:59","5080404"
"10080005","100701","30","10080","0","2021/11/30 12:00:00","0","0","1001","0","2021/12/14 20:59:59","5080405"
"10080006","100701","2","10080","0","2021/11/30 12:00:00","0","0","1003","0","2021/12/14 20:59:59","5080406"
"10080007","103301","7","10080","0","2021/11/30 12:00:00","0","0","1003","0","2021/12/14 20:59:59","5080408"
"10080008","100701","13","10080","0","2021/11/30 12:00:00","0","0","1003","0","2021/12/14 20:59:59","5080410"
"10080009","100701","15","10080","0","2021/11/30 12:00:00","0","0","1003","0","2021/12/14 20:59:59","5080411"
"10080010","101101","4","10080","1","2021/11/30 12:00:00","0","5080001","1003","0","2021/12/14 20:59:59","5080407"
"10080011","101101","10","10080","1","2021/11/30 12:00:00","0","5080001","1003","0","2021/12/14 20:59:59","5080409"
"10080012","119201","1008003","10080","1","2021/11/30 12:00:00","1","5080002","1002","0","2021/12/14 20:59:59","5080422"
"10080013","119201","10","10080","1","2021/11/30 12:00:00","0","5080002","1001","0","2021/12/14 20:59:59","5080423"
"10080014","119301","20","10080","1","2021/11/30 12:00:00","0","5080002","1001","0","2021/12/14 20:59:59","5080424"
"10080015","119901","30","10080","1","2021/11/30 12:00:00","0","5080002","1001","0","2021/12/14 20:59:59","5080425"
"10080016","119901","2","10080","1","2021/11/30 12:00:00","0","5080002","1003","0","2021/12/14 20:59:59","5080426"
"10080017","119301","4","10080","1","2021/11/30 12:00:00","0","5080002","1003","0","2021/12/14 20:59:59","5080427"
"10080018","119201","7","10080","1","2021/11/30 12:00:00","0","5080002","1003","0","2021/12/14 20:59:59","5080428"
"10080019","119301","10","10080","1","2021/11/30 12:00:00","0","5080002","1003","0","2021/12/14 20:59:59","5080429"
"10080020","119901","13","10080","1","2021/11/30 12:00:00","0","5080002","1003","0","2021/12/14 20:59:59","5080430"
"10080021","119901","15","10080","1","2021/11/30 12:00:00","0","5080002","1003","0","2021/12/14 20:59:59","5080431"
"10080022","119201","119201","10080","1","2021/11/30 12:00:00","0","5080005","1004","0","2021/12/14 20:59:59","5080421"
"10080023","119201","1008003","10080","1","2021/11/30 12:00:00","1","5080005","1002","0","2021/12/14 20:59:59","5080442"
"10080024","119201","10","10080","1","2021/11/30 12:00:00","0","5080005","1001","0","2021/12/14 20:59:59","5080443"
"10080025","119301","20","10080","1","2021/11/30 12:00:00","0","5080005","1001","0","2021/12/14 20:59:59","5080444"
"10080026","119901","30","10080","1","2021/11/30 12:00:00","0","5080005","1001","0","2021/12/14 20:59:59","5080445"
"10080027","119901","2","10080","1","2021/11/30 12:00:00","0","5080005","1003","0","2021/12/14 20:59:59","5080446"
"10080028","119301","4","10080","1","2021/11/30 12:00:00","0","5080005","1003","0","2021/12/14 20:59:59","5080447"
"10080029","119201","7","10080","1","2021/11/30 12:00:00","0","5080005","1003","0","2021/12/14 20:59:59","5080448"
"10080030","119301","10","10080","1","2021/11/30 12:00:00","0","5080005","1003","0","2021/12/14 20:59:59","5080449"
"10080031","119901","13","10080","1","2021/11/30 12:00:00","0","5080005","1003","0","2021/12/14 20:59:59","5080450"
"10080032","119901","15","10080","1","2021/11/30 12:00:00","0","5080005","1003","0","2021/12/14 20:59:59","5080451"
"10081001","114601","114601","10081","0","2021/12/17 12:00:00","0","0","1004","0","2021/12/24 20:59:59","5054401"
"10081002","114501","1008103","10081","0","2021/12/17 12:00:00","1","0","1002","0","2021/12/24 20:59:59","5054402"
"10081003","114401","10","10081","0","2021/12/17 12:00:00","0","0","1001","0","2021/12/24 20:59:59","5054403"
"10081004","114501","20","10081","0","2021/12/17 12:00:00","0","0","1001","0","2021/12/24 20:59:59","5054404"
"10081005","114501","30","10081","0","2021/12/17 12:00:00","0","0","1001","0","2021/12/24 20:59:59","5054405"
"10081006","114501","2","10081","0","2021/12/17 12:00:00","0","0","1003","0","2021/12/24 20:59:59","5054406"
"10081007","114401","3","10081","0","2021/12/17 12:00:00","0","0","1003","0","2021/12/24 20:59:59","5054407"
"10081008","114501","4","10081","0","2021/12/17 12:00:00","0","0","1003","0","2021/12/24 20:59:59","5054408"
"10081009","114401","5","10081","0","2021/12/17 12:00:00","0","0","1003","0","2021/12/24 20:59:59","5054409"
"10081010","114401","6","10081","0","2021/12/17 12:00:00","0","0","1003","0","2021/12/24 20:59:59","5054410"
"10081011","114401","8","10081","0","2021/12/17 12:00:00","0","0","1003","0","2021/12/24 20:59:59","5054411"
"10082001","120801","120801","10082","0","2021/12/31 12:00:00","0","0","1004","0","2022/01/14 20:59:59","5082401"
"10082002","120701","1008203","10082","0","2021/12/31 12:00:00","1","0","1002","0","2022/01/14 20:59:59","5082402"
"10082003","120701","1008203","10082","1","2021/12/31 12:00:00","1","5082002","1002","0","2022/01/14 20:59:59","5082422"
"10082004","120701","1008203","10082","1","2021/12/31 12:00:00","1","5082004","1002","0","2022/01/14 20:59:59","5082442"
"10082005","120701","1008203","10082","1","2021/12/31 12:00:00","1","5082005","1002","0","2022/01/14 20:59:59","5082402"
"10082006","120801","10","10082","0","2021/12/31 12:00:00","0","0","1001","0","2022/01/14 20:59:59","5082403"
"10082007","120801","10","10082","1","2021/12/31 12:00:00","0","5082002","1001","0","2022/01/14 20:59:59","5082423"
"10082008","120801","10","10082","1","2021/12/31 12:00:00","0","5082004","1001","0","2022/01/14 20:59:59","5082443"
"10082009","120801","10","10082","1","2021/12/31 12:00:00","0","5082005","1001","0","2022/01/14 20:59:59","5082403"
"10082010","120902","20","10082","0","2021/12/31 12:00:00","0","0","1001","0","2022/01/14 20:59:59","5082404"
"10082011","120902","20","10082","1","2021/12/31 12:00:00","0","5082002","1001","0","2022/01/14 20:59:59","5082424"
"10082012","120902","20","10082","1","2021/12/31 12:00:00","0","5082004","1001","0","2022/01/14 20:59:59","5082444"
"10082013","120902","20","10082","1","2021/12/31 12:00:00","0","5082005","1001","0","2022/01/14 20:59:59","5082404"
"10082014","120701","30","10082","0","2021/12/31 12:00:00","0","0","1001","0","2022/01/14 20:59:59","5082405"
"10082015","120701","30","10082","1","2021/12/31 12:00:00","0","5082002","1001","0","2022/01/14 20:59:59","5082425"
"10082016","120701","30","10082","1","2021/12/31 12:00:00","0","5082004","1001","0","2022/01/14 20:59:59","5082445"
"10082017","120701","30","10082","1","2021/12/31 12:00:00","0","5082005","1001","0","2022/01/14 20:59:59","5082405"
"10082018","120701","2","10082","0","2021/12/31 12:00:00","0","0","1003","0","2022/01/14 20:59:59","5082406"
"10082019","120701","2","10082","1","2021/12/31 12:00:00","0","5082002","1003","0","2022/01/14 20:59:59","5082426"
"10082020","120701","2","10082","1","2021/12/31 12:00:00","0","5082004","1003","0","2022/01/14 20:59:59","5082446"
"10082021","120701","2","10082","1","2021/12/31 12:00:00","0","5082005","1003","0","2022/01/14 20:59:59","5082406"
"10082022","120801","4","10082","0","2021/12/31 12:00:00","0","0","1003","0","2022/01/14 20:59:59","5082407"
"10082023","120801","4","10082","1","2021/12/31 12:00:00","0","5082002","1003","0","2022/01/14 20:59:59","5082427"
"10082024","120801","4","10082","1","2021/12/31 12:00:00","0","5082004","1003","0","2022/01/14 20:59:59","5082447"
"10082025","120801","4","10082","1","2021/12/31 12:00:00","0","5082005","1003","0","2022/01/14 20:59:59","5082407"
"10082026","120902","7","10082","0","2021/12/31 12:00:00","0","0","1003","0","2022/01/14 20:59:59","5082408"
"10082027","120902","7","10082","1","2021/12/31 12:00:00","0","5082002","1003","0","2022/01/14 20:59:59","5082428"
"10082028","120902","7","10082","1","2021/12/31 12:00:00","0","5082004","1003","0","2022/01/14 20:59:59","5082448"
"10082029","120902","7","10082","1","2021/12/31 12:00:00","0","5082005","1003","0","2022/01/14 20:59:59","5082408"
"10082030","120701","10","10082","0","2021/12/31 12:00:00","0","0","1003","0","2022/01/14 20:59:59","5082409"
"10082031","120701","10","10082","1","2021/12/31 12:00:00","0","5082002","1003","0","2022/01/14 20:59:59","5082429"
"10082032","120701","10","10082","1","2021/12/31 12:00:00","0","5082004","1003","0","2022/01/14 20:59:59","5082449"
"10082033","120701","10","10082","1","2021/12/31 12:00:00","0","5082005","1003","0","2022/01/14 20:59:59","5082409"
"10082034","120801","13","10082","0","2021/12/31 12:00:00","0","0","1003","0","2022/01/14 20:59:59","5082410"
"10082035","120801","13","10082","1","2021/12/31 12:00:00","0","5082002","1003","0","2022/01/14 20:59:59","5082430"
"10082036","120801","13","10082","1","2021/12/31 12:00:00","0","5082004","1003","0","2022/01/14 20:59:59","5082450"
"10082037","120801","13","10082","1","2021/12/31 12:00:00","0","5082005","1003","0","2022/01/14 20:59:59","5082410"
"10082038","120801","15","10082","0","2021/12/31 12:00:00","0","0","1003","0","2022/01/14 20:59:59","5082411"
"10082039","120801","15","10082","1","2021/12/31 12:00:00","0","5082002","1003","0","2022/01/14 20:59:59","5082431"
"10082040","120801","15","10082","1","2021/12/31 12:00:00","0","5082004","1003","0","2022/01/14 20:59:59","5082451"
"10082041","120801","15","10082","1","2021/12/31 12:00:00","0","5082005","1003","0","2022/01/14 20:59:59","5082411"
"10083001","114701","114701","10083","0","2022/01/18 12:00:00","0","0","1004","0","2022/01/25 20:59:59","5056401"
"10083002","105801","1008303","10083","0","2022/01/18 12:00:00","1","0","1002","0","2022/01/25 20:59:59","5056402"
"10083003","111801","1008303","10083","1","2022/01/18 12:00:00","1","5056001","1002","0","2022/01/25 20:59:59","5056422"
"10083004","106001","10","10083","0","2022/01/18 12:00:00","0","0","1001","0","2022/01/25 20:59:59","5056403"
"10083005","112001","10","10083","1","2022/01/18 12:00:00","0","5056001","1001","0","2022/01/25 20:59:59","5056423"
"10083006","105901","20","10083","0","2022/01/18 12:00:00","0","0","1001","0","2022/01/25 20:59:59","5056404"
"10083007","111901","20","10083","1","2022/01/18 12:00:00","0","5056001","1001","0","2022/01/25 20:59:59","5056424"
"10083008","105801","30","10083","0","2022/01/18 12:00:00","0","0","1001","0","2022/01/25 20:59:59","5056405"
"10083009","111801","30","10083","1","2022/01/18 12:00:00","0","5056001","1001","0","2022/01/25 20:59:59","5056425"
"10083010","105801","2","10083","0","2022/01/18 12:00:00","0","0","1003","0","2022/01/25 20:59:59","5056406"
"10083011","111801","2","10083","1","2022/01/18 12:00:00","0","5056001","1003","0","2022/01/25 20:59:59","5056426"
"10083012","106001","3","10083","0","2022/01/18 12:00:00","0","0","1003","0","2022/01/25 20:59:59","5056407"
"10083013","112001","3","10083","1","2022/01/18 12:00:00","0","5056001","1003","0","2022/01/25 20:59:59","5056427"
"10083014","105901","4","10083","0","2022/01/18 12:00:00","0","0","1003","0","2022/01/25 20:59:59","5056408"
"10083015","111901","4","10083","1","2022/01/18 12:00:00","0","5056001","1003","0","2022/01/25 20:59:59","5056428"
"10083016","106101","5","10083","0","2022/01/18 12:00:00","0","0","1003","0","2022/01/25 20:59:59","5056409"
"10083017","114701","5","10083","1","2022/01/18 12:00:00","0","5056001","1003","0","2022/01/25 20:59:59","5056429"
"10083018","107001","6","10083","0","2022/01/18 12:00:00","0","0","1003","0","2022/01/25 20:59:59","5056410"
"10083019","115001","6","10083","1","2022/01/18 12:00:00","0","5056001","1003","0","2022/01/25 20:59:59","5056430"
"10083020","105801","8","10083","0","2022/01/18 12:00:00","0","0","1003","0","2022/01/25 20:59:59","5056411"
"10083021","111801","8","10083","1","2022/01/18 12:00:00","0","5056001","1003","0","2022/01/25 20:59:59","5056431"
"10084001","106401","1008403","10084","0","2022/01/31 12:00:00","1","0","1002","0","2022/02/20 20:59:59","5084402"
"10084002","106401","10","10084","0","2022/01/31 12:00:00","0","0","1001","0","2022/02/20 20:59:59","5084403"
"10084003","106001","20","10084","0","2022/01/31 12:00:00","0","0","1001","0","2022/02/20 20:59:59","5084404"
