9cd256b0b99395643d55f4f19705b2ded701ca411ec6cbb1598b06cfed6da569,fb7653fef9f04ed1a35f5f3f75af29e1a99adab6dac5dc78315f3b60da02fe38,5f3f4e7bf7212ef5e3e727834ff9842bbd46c79736741b806cc1360c70b40ad2,37d310c16d7bc28eda72f2d1a9e21c904b6cd016e84bb14f53a448ac68eaedd7,67dab64f76479c7bd273291b32426c067f057a034c808b3cb665a15e2d3dce6e,e6df12bdb4b73fb05f0a3c536b3e1753029225b8db2bef9e0f4d4c226e081e14,30553e21e900d9d7000b218f406f0c0dd856e04e6379d87c1be11ef2b1f4c277,fe97e51b22d167491fc5433867ebcf791bdc4f3c57279567678698f2426469d9,5c1bd09663c8029a2790589f36bedbd7451f5f6f71f3dca55627fe06545b032c,04c08c555115964b1ad8f26da7ee9c3bf6ab50ba18d4048a56f5ea0794301639,054853adb2bac518c4164b6c74cc68e7cd8e61c4a5faea2d6498ad4278cd5e18,28617257a486dd1f7726c8f1083672acb8e1a38ef31b42b919a077a5a7e042f8,ac8ece9244be14e3db3113d467e8dab6c39e7ec48882f3aeab7d01412e4180c4,67391ebcc850a56a54f1e636887fcc0ce9e9c0f097810cbe3cb53676ed48a694,8e1d6fde569976a64731d6db9492aeb03134628cf364ec9d1d6f4530c7a5b311,c0bce68fc2975ec65d968026aee92f6d3e7358afb02e4a8367c6e192d77685a3,35390e6664fd238c3e562856b82e6aac8da759a4e280dfee745060227d48f739,a46a77946d9b44a2755388d367c2baec303e9792b0b217ab3280a62cb7e5628c,e2137a3841fafa754567da134cb0dd55e4dd613dd2ec971c153a9a03c6e74a6c,cd136d5ca1d14defbabc7de9dbbba01a405beadc45403947f54f40fd40ec41e1,871c920c94d024bfe764c5cfc6eb92bdfa8fcdccf7586fce8621d4195996d2cd,f953993c3ad1029c63f04bf070a1bc2c063e3c43f8f87fab35ad215b296d8c9b,5c51b64ab0cf24753548641d6ab6744cb1c8ad0e25a49175ea599a50fd2c82aa,fa9cc4fc4b13e64b9e6eb2d87559d7091661c2ab284b44e6b23a364f00631e4e,cfdf7c87ff7005c5b5361e078bbc8ab6058b2a909bd78f0e4b2ff84da055f983,3da15a16945985b1b6b2553092e420fe1600c7f186dcd70b4a9386f00639d0d9,d7100b1b59cf9a7bb97f7e9dc471e8570bf7c7f63da135d0432dbfd09f3784bb,2afb85aee18babd1be0ac044fe143e40e4b061cf6e71c774b6d4191bc52aad60,eeaf20916141b519ccde34e68abf580a1c3485b947d9973ac8230fef6393299d,1a2a461208d28ef49abcc78c6bcca173b7f70f9ed28f471a18a508f79284b11e,0423e7dd037cf2732f0dae2241da07ae4fc2ad63020d1297b6dcba95d8f37677,00868dd6bfd6a5f5efb772f3967fe0049a0b966eceafcd20af669af23427855f,eaeb3078537c84464c76ecef568d585296cb017e63765eaa954155441ccfb240,9be685af93cdab9eafc9bfb5ff701d3026387ce84cf9393f2e3869720eabf147,ff7bd47262985525878be72a51947eb6dea7c4cdd612ed229eeb2fa96347ba7f,fcd134b462269cbee36af32202a0ff8340f58e1d4fc657511bedb9d1df15d143,b091a995abf42c8d6e9826b256b6e1d558a8d360375d7d3ffbf434ce30059c7d,023941a1145dac974a7de30d021d061d687c9d4d6598afa5cd8c4352e1271e22,cd8d520999fa235df114e73b5376fd3df22dc530126c94bf8995c3aa68f37ea2,d8d2a588fcbe9debba6ff93732aa9c2b96f5dea9a04a30cc80aeaba5e8e6cefb
"0","0","38","38","10","0","0","38","38","38","38","200701","38","38","10","0","620070138","0","1","43","30","52","0","1","38","38","38","0","1","6748","38","0","0","200000008","38","677","38","38","38","38"
"0","0","39","39","10","0","0","39","39","39","39","200701","39","39","10","0","620070139","0","1","44","30","53","0","1","39","39","39","0","1","7115","39","0","0","200000008","39","708","39","39","39","39"
"0","0","40","40","10","0","0","40","40","40","40","200701","40","40","10","0","620070140","0","1","45","30","55","0","1","40","40","40","0","1","7481","40","0","0","200000008","40","738","40","40","40","40"
"0","0","41","41","10","0","0","41","41","41","41","200701","41","41","10","0","620070141","0","1","46","30","57","0","1","41","41","41","0","1","7847","41","0","0","200000008","41","769","41","41","41","41"
"0","0","42","42","10","0","0","42","42","42","42","200701","42","42","10","0","620070142","0","1","46","30","58","0","1","42","42","42","0","1","8213","42","0","0","200000008","42","800","42","42","42","42"
"0","0","43","43","10","0","0","43","43","43","43","200701","43","43","10","0","620070143","0","1","49","30","61","0","1","43","43","43","0","1","8917","43","0","0","200000008","43","826","43","43","43","43"
"0","0","44","44","10","0","0","44","44","44","44","200701","44","44","10","0","620070144","0","1","52","30","63","0","1","44","44","44","0","1","9622","44","0","0","200000008","44","852","44","44","44","44"
"0","0","45","45","10","0","0","45","45","45","45","200701","45","45","10","0","620070145","0","1","54","30","66","0","1","45","45","45","0","1","10326","45","0","0","200000008","45","878","45","45","45","45"
"0","0","46","46","10","0","0","46","46","46","46","200701","46","46","10","0","620070146","0","1","55","30","66","0","1","46","46","46","0","1","10326","46","0","0","200000008","46","932","46","46","46","46"
"0","0","47","47","10","0","0","47","47","47","47","200701","47","47","10","0","620070147","0","1","56","30","66","0","1","47","47","47","0","1","10326","47","0","0","200000008","47","989","47","47","47","47"
"0","0","48","48","10","0","0","48","48","48","48","200701","48","48","10","0","620070148","0","1","58","30","69","0","1","48","48","48","0","1","14821","48","0","0","200000008","48","1428","48","48","48","48"
"0","0","49","49","10","0","0","49","49","49","49","200701","49","49","10","0","620070149","0","1","56","30","67","0","1","49","49","49","0","1","15613","49","0","0","200000008","49","1483","49","49","49","49"
"0","0","50","50","10","0","0","50","50","50","50","200701","50","50","10","0","620070150","0","1","59","30","69","0","1","50","50","50","0","1","16157","50","0","0","200000008","50","1431","50","50","50","50"
"0","0","51","51","10","0","0","51","51","51","51","200701","51","51","10","0","620070151","0","1","61","30","70","0","1","51","51","51","0","1","16700","51","0","0","200000008","51","1433","51","51","51","51"
"0","0","52","52","10","0","0","52","52","52","52","200701","52","52","10","0","620070152","0","1","63","30","72","0","1","52","52","52","0","1","17244","52","0","0","200000008","52","1434","52","52","52","52"
"0","0","53","53","10","0","0","53","53","53","53","200701","53","53","10","0","620070153","0","1","65","30","74","0","1","53","53","53","0","1","17788","53","0","0","200000008","53","1436","53","53","53","53"
"0","0","54","54","10","0","0","54","54","54","54","200701","54","54","10","0","620070154","0","1","67","30","76","0","1","54","54","54","0","1","18332","54","0","0","200000008","54","1437","54","54","54","54"
"0","0","55","55","10","0","0","55","55","55","55","200701","55","55","10","0","620070155","0","1","69","30","77","0","1","55","55","55","0","1","18875","55","0","0","200000008","55","1439","55","55","55","55"
"0","0","56","56","10","0","0","56","56","56","56","200701","56","56","10","0","620070156","0","1","70","30","79","0","1","56","56","56","0","1","19419","56","0","0","200000008","56","1440","56","56","56","56"
"0","0","57","57","10","0","0","57","57","57","57","200701","57","57","10","0","620070157","0","1","72","30","81","0","1","57","57","57","0","1","19995","57","0","0","200000008","57","1442","57","57","57","57"
"0","0","58","58","10","0","0","58","58","58","58","200701","58","58","10","0","620070158","0","1","73","30","83","0","1","58","58","58","0","1","20571","58","0","0","200000008","58","1443","58","58","58","58"
"0","0","59","59","10","0","0","59","59","59","59","200701","59","59","10","0","620070159","0","1","75","30","84","0","1","59","59","59","0","1","21181","59","0","0","200000008","59","1445","59","59","59","59"
"0","0","60","60","10","0","0","60","60","60","60","200701","60","60","10","0","620070160","0","1","76","30","86","0","1","60","60","60","0","1","21791","60","0","0","200000008","60","1446","60","60","60","60"
"0","0","61","61","10","0","0","61","61","61","61","200701","61","61","10","0","620070161","0","1","79","30","88","0","1","61","61","61","0","1","22438","61","0","0","200000008","61","1448","61","61","61","61"
"0","0","62","62","10","0","0","62","62","62","62","200701","62","62","10","0","620070162","0","1","81","30","90","0","1","62","62","62","0","1","22976","62","0","0","200000008","62","1524","62","62","62","62"
"0","0","63","63","10","0","0","63","63","63","63","200701","63","63","10","0","620070163","0","1","83","30","92","0","1","63","63","63","0","1","23514","63","0","0","200000008","63","1600","63","63","63","63"
"0","0","64","64","10","0","0","64","64","64","64","200701","64","64","10","0","620070164","0","1","85","30","94","0","1","64","64","64","0","1","24052","64","0","0","200000008","64","1676","64","64","64","64"
"0","0","65","65","10","0","0","65","65","65","65","200701","65","65","10","0","620070165","0","1","87","30","96","0","1","65","65","65","0","1","24590","65","0","0","200000008","65","1752","65","65","65","65"
"0","0","66","66","10","0","0","66","66","66","66","200701","66","66","10","0","620070166","0","1","89","30","98","0","1","66","66","66","0","1","25128","66","0","0","200000008","66","1828","66","66","66","66"
"0","0","67","67","10","0","0","67","67","67","67","200701","67","67","10","0","620070167","0","1","91","30","100","0","1","67","67","67","0","1","25666","67","0","0","200000008","67","1904","67","67","67","67"
"0","0","68","68","10","0","0","68","68","68","68","200701","68","68","10","0","620070168","0","1","93","30","102","0","1","68","68","68","0","1","26204","68","0","0","200000008","68","1980","68","68","68","68"
"0","0","69","69","10","0","0","69","69","69","69","200701","69","69","10","0","620070169","0","1","95","30","104","0","1","69","69","69","0","1","26742","69","0","0","200000008","69","2056","69","69","69","69"
"0","0","70","70","10","0","0","70","70","70","70","200701","70","70","10","0","620070170","0","1","97","30","106","0","1","70","70","70","0","1","27280","70","0","0","200000008","70","2132","70","70","70","70"
"0","0","71","71","10","0","0","71","71","71","71","200701","71","71","10","0","620070171","0","1","99","30","108","0","1","71","71","71","0","1","27818","71","0","0","200000008","71","2208","71","71","71","71"
"0","0","1","1","10","0","32","1","1","1","1","200800","1","1","10","0","620080001","0","1","3","30","5","0","1","1","1","1","0","1","388","1","0","0","200000006","1","0","1","1","1","1"
"0","0","2","2","10","0","37","2","2","2","2","200800","2","2","10","0","620080002","0","1","3","30","11","0","1","2","2","2","0","1","399","2","0","0","200000006","2","0","2","2","2","2"
"0","0","3","3","10","0","43","3","3","3","3","200800","3","3","10","0","620080003","0","1","4","30","6","0","1","3","3","3","0","1","409","3","0","0","200000006","3","0","3","3","3","3"
"0","0","4","4","10","0","43","4","4","4","4","200800","4","4","10","0","620080004","0","1","4","30","6","0","1","4","4","4","0","1","409","4","0","0","200000006","4","0","4","4","4","4"
"0","0","5","5","10","0","47","5","5","5","5","200800","5","5","10","0","620080005","0","1","4","30","6","0","1","5","5","5","0","1","412","5","0","0","200000006","5","0","5","5","5","5"
"0","0","6","6","10","0","64","6","6","6","6","200800","6","6","10","0","620080006","0","1","6","30","9","0","1","6","6","6","0","1","433","6","0","0","200000006","6","0","6","6","6","6"
"0","0","7","7","10","0","73","7","7","7","7","200800","7","7","10","0","620080007","0","1","7","30","10","0","1","7","7","7","0","1","487","7","0","0","200000006","7","0","7","7","7","7"
"0","0","8","8","10","0","82","8","8","8","8","200800","8","8","10","0","620080008","0","1","7","30","10","0","1","8","8","8","0","1","542","8","0","0","200000006","8","0","8","8","8","8"
"0","0","9","9","10","0","91","9","9","9","9","200800","9","9","10","0","620080009","0","1","8","30","11","0","1","9","9","9","0","1","596","9","0","0","200000006","9","0","9","9","9","9"
"0","0","10","10","10","0","100","10","10","10","10","200800","10","10","10","0","620080010","0","1","9","30","12","0","1","10","10","10","0","1","650","10","0","0","200000006","10","0","10","10","10","10"
"0","0","11","11","10","0","109","11","11","11","11","200800","11","11","10","0","620080011","0","1","9","30","13","0","1","11","11","11","0","1","705","11","0","0","200000006","11","0","11","11","11","11"
"0","0","12","12","10","0","119","12","12","12","12","200800","12","12","10","0","620080012","0","1","10","30","15","0","1","12","12","12","0","1","760","12","0","0","200000006","12","0","12","12","12","12"
"0","0","13","13","10","0","127","13","13","13","13","200800","13","13","10","0","620080013","0","1","11","30","15","0","1","13","13","13","0","1","814","13","0","0","200000006","13","0","13","13","13","13"
"0","0","14","14","10","0","136","14","14","14","14","200800","14","14","10","0","620080014","0","1","11","30","16","0","1","14","14","14","0","1","868","14","0","0","200000006","14","0","14","14","14","14"
"0","0","15","15","10","0","145","15","15","15","15","200800","15","15","10","0","620080015","0","1","12","30","17","0","1","15","15","15","0","1","922","15","0","0","200000006","15","0","15","15","15","15"
"0","0","16","16","10","0","163","16","16","16","16","200800","16","16","10","0","620080016","0","1","12","30","18","0","1","16","16","16","0","1","1003","16","0","0","200000006","16","0","16","16","16","16"
"0","0","17","17","10","0","181","17","17","17","17","200800","17","17","10","0","620080017","0","1","12","30","18","0","1","17","17","17","0","1","1084","17","0","0","200000006","17","0","17","17","17","17"
"0","0","18","18","10","0","219","18","18","18","18","200800","18","18","10","0","620080018","0","1","13","30","18","0","1","18","18","18","0","1","1529","18","0","0","200000006","18","0","18","18","18","18"
"0","0","19","19","10","0","236","19","19","19","19","200800","19","19","10","0","620080019","0","1","13","30","18","0","1","19","19","19","0","1","1748","19","0","0","200000006","19","0","19","19","19","19"
"0","0","20","20","10","0","248","20","20","20","20","200800","20","20","10","0","620080020","0","1","13","30","20","0","1","20","20","20","0","1","1844","20","0","0","200000006","20","0","20","20","20","20"
"0","0","21","21","10","0","275","21","21","21","21","200800","21","21","10","0","620080021","0","1","15","30","22","0","1","21","21","21","0","1","2104","21","0","0","200000006","21","0","21","21","21","21"
"0","0","22","22","10","0","300","22","22","22","22","200800","22","22","10","0","620080022","0","1","17","30","24","0","1","22","22","22","0","1","2364","22","0","0","200000006","22","0","22","22","22","22"
"0","0","23","23","10","0","326","23","23","23","23","200800","23","23","10","0","620080023","0","1","18","30","26","0","1","23","23","23","0","1","2625","23","0","0","200000006","23","0","23","23","23","23"
"0","0","24","24","10","0","352","24","24","24","24","200800","24","24","10","0","620080024","0","1","20","30","28","0","1","24","24","24","0","1","2885","24","0","0","200000006","24","0","24","24","24","24"
"0","0","25","25","10","0","355","25","25","25","25","200800","25","25","10","0","620080025","0","1","21","30","29","0","1","25","25","25","0","1","3186","25","0","0","200000006","25","0","25","25","25","25"
"0","0","26","26","10","0","359","26","26","26","26","200800","26","26","10","0","620080026","0","1","21","30","29","0","1","26","26","26","0","1","3487","26","0","0","200000006","26","0","26","26","26","26"
"0","0","27","27","10","0","386","27","27","27","27","200800","27","27","10","0","620080027","0","1","21","30","30","0","1","27","27","27","0","1","3788","27","0","0","200000006","27","0","27","27","27","27"
"0","0","28","28","10","0","413","28","28","28","28","200800","28","28","10","0","620080028","0","1","21","30","30","0","1","28","28","28","0","1","4089","28","0","0","200000006","28","0","28","28","28","28"
"0","0","29","29","10","0","439","29","29","29","29","200800","29","29","10","0","620080029","0","1","22","30","31","0","1","29","29","29","0","1","4390","29","0","0","200000006","29","0","29","29","29","29"
"0","0","30","30","10","0","466","30","30","30","30","200800","30","30","10","0","620080030","0","1","22","30","31","0","1","30","30","30","0","1","4691","30","0","0","200000006","30","0","30","30","30","30"
"0","0","31","31","10","0","493","31","31","31","31","200800","31","31","10","0","620080031","0","1","22","30","31","0","1","31","31","31","0","1","4991","31","0","0","200000006","31","0","31","31","31","31"
"0","0","32","32","10","0","520","32","32","32","32","200800","32","32","10","0","620080032","0","1","22","30","32","0","1","32","32","32","0","1","5292","32","0","0","200000006","32","0","32","32","32","32"
"0","0","33","33","10","0","547","33","33","33","33","200800","33","33","10","0","620080033","0","1","22","30","32","0","1","33","33","33","0","1","5594","33","0","0","200000006","33","0","33","33","33","33"
"0","0","34","34","10","0","574","34","34","34","34","200800","34","34","10","0","620080034","0","1","23","30","32","0","1","34","34","34","0","1","5894","34","0","0","200000006","34","0","34","34","34","34"
"0","0","35","35","10","0","601","35","35","35","35","200800","35","35","10","0","620080035","0","1","23","30","33","0","1","35","35","35","0","1","6195","35","0","0","200000006","35","0","35","35","35","35"
"0","0","36","36","10","0","628","36","36","36","36","200800","36","36","10","0","620080036","0","1","23","30","33","0","1","36","36","36","0","1","6496","36","0","0","200000006","36","0","36","36","36","36"
"0","0","37","37","10","0","688","37","37","37","37","200800","37","37","10","0","620080037","0","1","27","30","38","0","1","37","37","37","0","1","6685","37","0","0","200000006","37","0","37","37","37","37"
"0","0","38","38","10","0","749","38","38","38","38","200800","38","38","10","0","620080038","0","1","31","30","43","0","1","38","38","38","0","1","6873","38","0","0","200000006","38","0","38","38","38","38"
"0","0","39","39","10","0","809","39","39","39","39","200800","39","39","10","0","620080039","0","1","35","30","48","0","1","39","39","39","0","1","7061","39","0","0","200000006","39","0","39","39","39","39"
"0","0","40","40","10","0","949","40","40","40","40","200800","40","40","10","0","620080040","0","1","36","30","48","0","1","40","40","40","0","1","8772","40","0","0","200000006","40","0","40","40","40","40"
"0","0","41","41","10","0","1088","41","41","41","41","200800","41","41","10","0","620080041","0","1","36","30","49","0","1","41","41","41","0","1","10484","41","0","0","200000006","41","0","41","41","41","41"
"0","0","42","42","10","0","1049","42","42","42","42","200800","42","42","10","0","620080042","0","1","36","30","50","0","1","42","42","42","0","1","10730","42","0","0","200000006","42","0","42","42","42","42"
"0","0","43","43","10","0","1063","43","43","43","43","200800","43","43","10","0","620080043","0","1","37","30","52","0","1","43","43","43","0","1","11327","43","0","0","200000006","43","0","43","43","43","43"
"0","0","44","44","10","0","1077","44","44","44","44","200800","44","44","10","0","620080044","0","1","38","30","53","0","1","44","44","44","0","1","11923","44","0","0","200000006","44","0","44","44","44","44"
"0","0","45","45","10","0","1091","45","45","45","45","200800","45","45","10","0","620080045","0","1","38","30","53","0","1","45","45","45","0","1","11969","45","0","0","200000006","45","0","45","45","45","45"
"0","0","46","46","10","0","1115","46","46","46","46","200800","46","46","10","0","620080046","0","1","43","30","57","0","1","46","46","46","0","1","12851","46","0","0","200000006","46","0","46","46","46","46"
"0","0","47","47","10","0","1138","47","47","47","47","200800","47","47","10","0","620080047","0","1","52","30","62","0","1","47","47","47","0","1","15043","47","0","0","200000006","47","0","47","47","47","47"
