4d39914288e0a1a2e63efa51b2a2835717f8bd45caff23e1632a2460a3b6a3c4,79a79405817cdbd31a2f04c13b8c9b8ed2a1072cf23342f62c405b83164acd5b,8215dc52e11f1c352c17f0aa136fc3a8c7ad5c1782fdcd688cf372de9342acdf,5f3fcd71532ae4fee012072ca95b7e124fbc2e74ca86b63d1a36c19ef5fe027d,80fbb56a28d0cb854076f0a1d148ad88a1ec0c6fd2f9dd80c70af7577a4de3d5,7db8b19c3e49f6a34138584a588b867579135ed14360bd9abcc1752a3a54b492,ead0f6999a64663d27eea81ec5b43cee6b177daad9795c2f2815d5a421a64bbe,f51465341dbf02b59b4f21553ea5bf9a0b451ec45eadc2538d16f66ca182fcf5,f5be549b4755ccdaedf33772bee660864762ca20b06ebed6c2165357bb18c5c2,69aec0c591b78dfacc136d5475fc06ce2cca2e7fcdd5c0402b6606be89e403ab,f9f2509ca184ea8a7fba0da140a9d1ac09151e5bb38ab4d53202d7fd44732a66,2a15a94924b769e629b2888d0f1106d05d4c18f2c1a82f97bba24633208843e9,efef0dbd150bc7e3203f81287e37a51555a2907d8602e0ecabb4d18160831ab4,fa0a2feec9fad3afbde371dd853fe9c7a7a3929a75c3b1b3891b6236902b03ab,95c13a72ec45884b36324f0199ec901b3217e99e49a4513967dcad978b818981,6023ab2ba89b8d4c47456401a52d9a14bc45c82831eaf5f815e887b412f2e027,d9f1fa505426349883d71ec4c3c9787aada6a54afec0b1a7c883b8a05742d993,8df1fd54929d1a47f03b859d5561e9e023463997942afb8abe82c04d2c89c8a2,58dc2fe0fe01c4becbb4a2492af1646c4b20961a640ebab8f6644289e8a57073
"193","0","4880","0","42","1523","9","0","0","6025","22","53","16","0","131","109601","11027","40","90"
"193","0","4880","0","42","1702","9","0","0","6180","23","53","16","0","142","109601","12437","40","99"
"193","0","4880","0","42","1859","9","0","0","6270","24","53","16","0","152","109601","13966","40","112"
"193","0","4880","0","42","1977","9","0","0","6270","25","53","16","0","158","109601","15722","40","121"
"193","0","4880","0","42","2056","9","0","0","6590","26","53","16","0","164","109601","17611","40","130"
"193","0","4880","0","42","2104","9","0","0","6910","27","53","16","0","169","109601","19642","40","137"
"193","0","4880","0","42","2137","9","0","0","6910","28","53","16","0","174","109601","21856","40","142"
"193","0","4880","0","42","2171","9","0","0","7230","29","53","16","0","179","109601","24199","40","147"
"193","0","4880","0","42","2206","9","0","0","7230","30","53","16","0","184","109601","26727","40","152"
"193","0","4880","0","42","2241","9","0","0","7755","31","53","16","0","184","109601","29355","40","152"
"193","0","4880","0","42","2276","9","0","0","8280","32","53","16","0","184","109601","32094","40","152"
"193","0","4880","0","42","2310","9","0","0","8650","33","53","16","0","190","109601","34937","40","158"
"193","0","4880","0","42","2343","9","0","0","8650","34","53","16","0","196","109601","37972","40","164"
"193","0","4880","0","42","2376","9","0","0","9020","35","53","16","0","202","109601","41114","40","170"
"193","0","4880","0","42","2409","9","0","0","9020","36","53","16","0","209","109601","44399","40","177"
"193","0","4880","0","42","2442","9","0","0","9440","37","53","16","0","216","109601","47748","40","184"
"0","0","50","0","0","0","0","0","0","15","2","0","0","0","3","109701","32","0","0"
"0","0","100","0","0","0","0","0","0","105","3","0","0","0","5","109701","109","0","0"
"10","0","160","0","0","0","0","0","0","255","4","0","0","0","6","109701","256","0","1"
"30","0","160","0","0","0","0","0","0","500","5","0","0","0","9","109701","473","10","2"
"30","0","340","0","0","0","0","0","0","825","6","0","0","0","17","109701","763","10","4"
"30","0","810","0","0","0","0","0","0","1205","7","0","0","0","23","109701","1102","10","6"
"30","0","1045","0","0","0","0","0","0","1725","8","0","0","0","31","109701","1485","10","8"
"55","0","1045","0","0","10","0","0","0","2045","9","0","5","0","40","109701","1932","10","10"
"55","0","1045","0","0","50","0","0","0","2195","10","0","10","0","47","109701","2434","20","16"
"55","0","1045","0","2","88","2","0","0","2355","11","11","10","0","51","109701","2956","30","21"
"55","0","1045","0","2","130","4","0","0","2725","12","22","16","0","57","109701","3486","30","25"
"80","0","1045","0","2","185","6","0","0","2915","13","33","19","0","65","109701","4034","30","31"
"105","0","1145","0","2","266","6","0","0","2975","14","33","22","0","70","109701","4675","30","35"
"117","0","1245","0","2","342","6","0","0","3035","15","33","22","0","76","109701","5350","30","42"
"117","0","1345","0","2","411","6","0","0","3035","16","41","22","0","82","109701","6081","30","45"
"117","0","1495","0","2","489","6","0","0","3285","17","44","22","0","89","109701","6817","30","51"
"117","0","1495","0","4","588","6","0","0","3535","18","44","22","0","95","109701","7639","30","56"
"117","0","1495","0","4","696","6","0","0","3830","19","44","22","0","99","109701","8590","30","60"
"126","0","1495","0","4","777","6","0","0","4025","20","44","22","0","105","109701","9657","30","66"
"135","0","1495","0","4","872","6","0","0","4215","21","44","22","0","112","109701","10813","30","72"
"144","0","1495","0","4","964","6","0","0","4560","22","44","22","0","123","109701","12107","30","80"
"144","0","1495","0","4","1052","6","0","0","5145","23","44","22","0","134","109701","13514","30","89"
"144","0","1495","0","4","1128","6","0","0","5800","24","44","22","0","144","109701","15020","30","102"
"144","0","1495","0","4","1186","6","0","0","6180","25","44","22","0","150","109701","16763","30","111"
"144","0","1495","0","4","1219","6","0","0","6420","26","44","22","0","158","109701","18653","30","124"
"144","0","1495","0","4","1237","6","0","0","7010","27","44","22","0","163","109701","20668","30","131"
"144","0","1495","0","4","1258","6","0","0","7310","28","44","22","0","168","109701","22853","30","136"
"144","0","1495","0","4","1283","6","0","0","7930","29","44","22","0","173","109701","25166","30","141"
"144","0","1495","0","4","1312","6","0","0","8230","30","44","22","0","178","109701","27663","30","146"
"144","0","1495","0","4","1341","6","0","0","9055","31","44","22","0","178","109701","30261","30","146"
"144","0","1495","0","4","1370","6","0","0","9980","32","44","22","0","178","109701","32959","30","146"
"144","0","1495","0","4","1398","6","0","0","10850","33","44","22","0","184","109701","35749","30","152"
"144","0","1495","0","4","1425","6","0","0","11450","34","44","22","0","190","109701","38719","30","158"
"144","0","1495","0","4","1452","6","0","0","12420","35","44","22","0","196","109701","41795","30","164"
"144","0","1495","0","4","1479","6","0","0","13020","36","44","22","0","203","109701","45014","30","171"
"144","0","1495","0","4","1506","6","0","0","14040","37","44","22","0","210","109701","48298","30","178"
"0","0","50","0","0","0","0","0","26","55","2","0","0","0","0","109801","0","0","3"
"0","0","100","0","0","0","0","0","94","150","3","0","0","0","0","109801","0","0","7"
"0","0","100","0","0","0","0","0","214","270","4","0","0","0","2","109801","0","10","14"
"0","0","100","0","0","0","0","0","405","450","5","0","0","0","2","109801","0","10","29"
"50","0","100","0","0","0","0","0","634","800","6","0","0","0","4","109801","0","10","42"
"85","0","100","0","0","0","0","0","894","1395","7","0","0","0","8","109801","0","15","56"
"120","0","100","0","0","0","1","0","1286","1560","8","0","4","0","10","109801","0","30","63"
"155","0","100","0","0","0","2","16","1710","1700","9","0","9","0","10","109801","0","45","70"
"170","0","320","0","0","0","4","45","2175","1970","10","0","14","0","13","109801","0","45","75"
"186","5","540","0","0","0","5","90","2687","2130","11","0","14","0","13","109801","0","45","80"
"222","11","640","0","0","0","6","143","3211","2230","12","0","14","0","16","109801","0","45","85"
"242","17","640","0","0","0","6","205","3744","2370","13","0","16","0","21","109801","0","45","92"
"272","17","760","0","0","0","6","281","4324","2510","14","0","18","0","25","109801","0","45","99"
"282","17","880","0","0","0","6","351","4929","2540","15","0","22","0","33","109801","0","45","108"
"312","17","880","0","0","0","6","413","5582","2640","16","0","22","0","40","109801","0","45","119"
"357","17","880","0","0","0","6","470","6294","2640","17","0","22","0","47","109801","0","45","129"
"387","17","880","0","0","0","6","551","7046","2640","18","0","22","0","56","109801","0","45","143"
"387","17","880","0","0","0","6","674","7890","2765","19","0","22","0","64","109801","0","45","155"
"387","17","880","0","0","0","6","843","8884","2765","20","0","22","0","68","109801","0","45","158"
"387","17","980","0","0","0","6","1035","9853","2940","21","0","22","0","77","109801","0","45","171"
"387","17","1080","0","0","0","6","1236","10963","3285","22","0","22","0","89","109801","0","45","184"
"387","17","1080","0","0","0","6","1400","12199","3660","23","0","22","0","102","109801","0","45","206"
"387","17","1080","0","0","0","6","1525","13575","4120","24","0","22","0","115","109801","0","45","229"
"387","17","1080","0","0","0","6","1634","15285","4120","25","0","22","0","121","109801","0","45","237"
"387","17","1080","0","0","0","6","1706","17125","4580","26","0","22","0","127","109801","0","45","246"
"387","17","1080","0","0","0","6","1751","19160","4580","27","0","22","0","133","109801","0","45","254"
"387","17","1080","0","0","0","6","1783","21358","4580","28","0","22","0","138","109801","0","45","259"
"387","17","1080","0","0","0","6","1816","23680","5040","29","0","22","0","142","109801","0","45","263"
"387","17","1080","0","0","0","6","1850","26201","5040","30","0","22","0","146","109801","0","45","267"
"387","17","1080","0","0","0","6","1884","28780","5500","31","0","22","0","150","109801","0","45","271"
"387","17","1080","0","0","0","6","1918","31522","5500","32","0","22","0","154","109801","0","45","275"
"387","17","1080","0","0","0","6","1951","34355","6000","33","0","22","0","158","109801","0","45","279"
"387","17","1080","0","0","0","6","1983","37337","6500","34","0","22","0","162","109801","0","45","283"
"387","17","1080","0","0","0","6","2015","40524","6500","35","0","22","0","166","109801","0","45","287"
"387","17","1080","0","0","0","6","2047","43823","6500","36","0","22","0","170","109801","0","45","291"
"387","17","1080","0","0","0","6","2079","47167","7000","37","0","22","0","175","109801","0","45","296"
"0","0","75","0","0","0","0","0","23","55","2","0","0","0","1","109901","0","0","2"
"0","0","125","0","0","0","0","0","91","150","3","0","0","0","1","109901","0","0","6"
"5","0","175","0","0","0","0","0","199","325","4","0","0","0","4","109901","0","10","12"
"15","0","175","0","0","0","0","0","386","505","5","0","0","0","4","109901","0","10","26"
"15","0","175","0","0","0","0","0","559","1035","6","0","0","0","12","109901","0","25","45"
"85","0","175","0","0","0","0","0","845","1395","7","0","0","0","14","109901","0","30","55"
"85","0","175","0","0","0","0","0","1162","1675","8","0","4","0","19","109901","0","75","73"
"100","0","175","0","0","0","0","11","1489","2130","9","0","9","0","25","109901","0","110","90"
"115","0","395","0","0","0","0","35","1877","2640","10","0","14","0","30","109901","0","120","103"
"131","0","735","0","0","0","0","58","2278","3060","11","0","14","0","37","109901","0","134","122"
"167","0","955","0","0","0","0","80","2608","3580","12","0","17","0","56","109901","0","143","145"
"199","3","955","0","0","0","0","132","3068","3820","13","0","19","0","65","109901","0","143","160"
"221","3","1075","0","0","0","0","186","3536","4020","14","0","21","0","77","109901","0","147","179"
"231","3","1195","0","0","0","0","242","4047","4110","15","0","23","0","91","109901","0","151","197"
"251","3","1195","0","0","0","0","301","4615","4140","16","0","25","0","104","109901","0","151","214"
"281","3","1195","0","0","0","0","376","5243","4140","17","0","25","0","113","109901","0","151","231"
"291","3","1195","0","0","0","0","480","5925","4140","18","0","25","0","123","109901","0","151","249"
"291","3","1195","0","0","0","0","609","6701","4140","19","0","25","0","134","109901","0","151","265"
"291","3","1195","0","0","0","0","747","7519","4140","20","0","25","0","149","109901","0","151","286"
"291","3","1295","0","0","0","0","928","8458","4140","21","0","25","0","159","109901","0","151","297"
"291","3","1395","0","0","0","0","1120","9541","4140","22","0","25","0","170","109901","0","151","312"
"291","3","1395","0","0","0","0","1269","10802","4140","23","0","25","0","181","109901","0","151","335"
"291","3","1395","0","0","0","0","1385","12194","4140","24","0","25","0","193","109901","0","151","360"
"291","3","1395","0","0","0","0","1458","13752","4410","25","0","25","0","209","109901","0","151","382"
"291","3","1395","0","0","0","0","1477","15402","5410","26","0","25","0","227","109901","0","151","407"
"291","3","1395","0","0","0","0","1491","17189","6440","27","0","25","0","243","109901","0","151","429"
"291","3","1395","0","0","0","0","1505","19183","7040","28","0","25","0","258","109901","0","151","446"
"291","3","1395","0","0","0","0","1512","20940","8875","29","0","25","0","301","109901","0","151","489"
"291","3","1395","0","0","0","0","1520","22834","10790","30","0","25","0","344","109901","0","151","532"
"291","3","1395","0","0","0","0","1528","24817","12785","31","0","25","0","388","109901","0","151","576"
"291","3","1395","0","0","0","0","1536","26890","14855","32","0","25","0","433","109901","0","151","621"
"291","3","1395","0","0","0","0","1551","29540","15955","33","0","25","0","445","109901","0","151","633"
"291","3","1395","0","0","0","0","1565","32298","17555","34","0","25","0","457","109901","0","151","645"
"291","3","1395","0","0","0","0","1579","35241","18655","35","0","25","0","469","109901","0","151","657"
"291","3","1395","0","0","0","0","1593","38351","19255","36","0","25","0","481","109901","0","151","669"
"291","3","1395","0","0","0","0","1607","41505","20355","37","0","25","0","494","109901","0","151","682"
"0","0","50","0","0","0","0","0","0","50","2","0","0","0","2","110001","17","0","3"
"10","0","105","0","0","0","0","0","0","140","3","0","0","0","3","110001","80","0","5"
"45","0","245","0","0","0","0","0","0","260","4","0","0","0","5","110001","198","5","7"
"70","0","495","0","0","0","0","0","0","440","5","0","0","0","10","110001","381","10","12"
"85","0","1030","0","0","0","0","0","0","675","6","0","0","0","17","110001","625","10","19"
"85","0","1870","0","0","0","0","0","0","880","7","0","0","0","23","110001","915","10","31"
"85","0","2315","0","0","0","0","0","0","1380","8","0","4","0","38","110001","1207","10","45"
"85","0","2435","0","1","25","0","0","0","1630","9","0","13","0","49","110001","1585","10","62"
"85","0","2615","0","1","70","0","0","0","1830","10","5","22","0","54","110001","1996","20","80"
"85","0","2925","0","3","107","0","0","0","2030","11","20","24","0","61","110001","2405","30","96"
"85","0","2985","0","3","140","2","0","0","2400","12","35","29","0","67","110001","2865","30","111"
"110","0","2985","0","3","189","4","0","0","2550","13","48","31","0","73","110001","3391","30","124"
"135","0","2985","0","3","258","6","0","0","2550","14","51","31","0","80","110001","4010","30","133"
"135","0","2985","0","3","337","6","0","0","2550","15","54","31","0","90","110001","4677","30","140"
"135","0","2985","0","3","394","6","0","0","2550","16","62","31","0","105","110001","5355","30","147"
"135","0","3135","0","3","474","6","0","0","2600","17","65","31","0","119","110001","6056","30","157"
"135","0","3135","0","5","575","6","0","0","2650","18","65","31","0","134","110001","6782","30","176"
"135","0","3135","0","5","685","6","0","0","2745","19","65","31","0","143","110001","7628","30","200"
"135","0","3135","0","5","774","6","0","0","2940","20","65","31","0","154","110001","8533","30","234"
"135","0","3135","0","5","877","6","0","0","3130","21","65","31","0","166","110001","9552","30","263"
"135","0","3135","0","5","974","6","0","0","3220","22","65","31","0","180","110001","10759","30","292"
"135","0","3135","0","5","1047","6","0","0","3310","23","65","31","0","192","110001","12139","30","318"
"135","0","3135","0","5","1122","6","0","0","3720","24","65","31","0","202","110001","13603","30","345"
"135","0","3135","0","5","1196","6","0","0","3720","25","65","31","0","210","110001","15306","30","367"
"135","0","3135","0","5","1246","6","0","0","4040","26","65","31","0","216","110001","17165","30","385"
