19d613b12c88574229e3e52e86a74fd47b2465c6e12622245ed39a40d2001026,eeaff8240e9bb561c85840813acc014c35a12f0ef29024f993a959bb2dee8348,9b45c8302194d0c17f327d11585d2ed871c63d6a34800015d116bcfadd567ff2,a478f63532bd531f1adc0765392c0539d3a5b80fef77ff0e8748e3a2af7b2073,f7259a0e3651370c5a724a4ae4e94ef1ef941f8dda0a9e6facd5a4df50858f3e,5ba4309552ca049faf52878396d35bab2c743b70cf5ed9d4d51d24295438d1d8,0df7966450dc24e2869b4803d17c7743e7d71a75c9a51d7c391c30310ebce171,5839013aacc80c360c3a8b1ddc526f8a130cc69afb21ce0234c37ecafb155268,eb190f4c6da853f9c6130a374fdb1b6d4dc217c92b79d205e476ab6b49f49570,6325a6b6feaf133eeb08f668f43dc256b2ba43f482c29da879dc85ab7136ab6a,dc7c9287f1b1a79bfa7a61924d0fb45abc1e92cb3e27938993b2b6b3483d5bd8
"30032","","","","0","travel_topdrama_r_3001_1_02_B","12","3","","1300320026","0.2"
"30032","","","","","0","1","93","","1300320027",""
"30032","","","","","0","300300","32","","1300320028",""
"30032","","","","","","0","91","","1300320029",""
"30032","","-43.7","0.5","-30.3","300305","300305","31","","1300320030","1"
"30032","","86","0.5","27","300314","300314","31","","1300320031","1"
"30032","","-100","1","260","300313","300313","31","","1300320032","1"
"30032","","","","0","se_travel_top_fishing_question","se_travel_top","23","","1300320033",""
"30032","","","","0","se_travel_top_fishing_pull","se_travel_top","23","","1300320034",""
"30032","","","","","0","0.01","93","","1300320035",""
"30032","","","","","0","300301","32","","1300320036",""
"30032","","","","0","travel_topdrama_r_3001_3_01_A","1000002","3","","1300320037","0"
"30032","","","","0","travel_topdrama_r_3001_3_01_A","11","3","","1300320038","0"
"30032","","","","0","travel_topdrama_r_3001_3_01_B","1000001","3","","1300320039","0.2"
"30032","","","","0","travel_topdrama_r_3001_3_01_B","12","3","","1300320040","0.2"
"30032","","","","","","0","91","","1300320041",""
"30032","","","","0","travel_topdrama_r_3001_3_02_A","1000002","3","","1300320042","0"
"30032","","","","0","travel_topdrama_r_3001_3_02_A","11","3","","1300320043","0"
"30032","","","","0","travel_topdrama_r_3001_3_02_B","1000001","3","","1300320044","0"
"30032","","","","0","travel_topdrama_r_3001_3_02_B","12","3","","1300320045","0"
"30032","","","","","","0","91","","1300320046",""
"30032","","","","","0","300313","32","","1300320047",""
"30032","","0","1","100","300315","300315","31","","1300320048","1"
"30032","","-153","2","318","300312","300312","31","","1300320049","1"
"30032","","75","0.6","-61","300302","300302","31","","1300320050","1"
"30032","","-88","0.7","214","300317","300317","31","","1300320051","1"
"30032","","","","1","30","30","122","","1300320052",""
"30032","","","","0","se_travel_top_fishing_appear_nepterion","se_travel_top","23","","1300320053",""
"30032","","","","0","travel_topdrama_r_3001_3_03","15","3","","1300320054","0"
"30032","","","","0","travel_topdrama_r_3001_3_03_A","1000002","3","","1300320055","0"
"30032","","","","0","travel_topdrama_r_3001_3_03_A","11","3","","1300320056","0"
"30032","","","","0","travel_topdrama_r_3001_3_03_B","1000001","3","","1300320057","0"
"30032","","","","0","travel_topdrama_r_3001_3_03_B","12","3","","1300320058","0"
"30032","","","","","0","2.3","93","","1300320059",""
"30032","","","","","","","111","","1300320060",""
"30032","","","","","","0","91","","1300320061",""
"30041","travel_topdrama_b_3000_empty","0","-70","53","1000001","2","1","0","1300410001","0.5"
"30041","scare_loop","0","-70","51","300411","11","5","0","1300410002","0.35"
"30041","empty","-270","-70","52","300412","12","5","1","1300410003","0.425"
"30041","rare","-3","-94","110","0","0","5","0","1300410004","1"
"30041","","","","","0","0","91","","1300410005",""
"30041","","","","1","empty","300412","3","","1300410006","0.2"
"30041","","","","","0","0","91","","1300410007",""
"30041","","","","","","1300410005","101","","1300410008",""
"30041","","idle","1","1","idle_fadeIN","300412","3","0.2","1300410009","0.2"
"30041","","","","0","none","0","3","","1300410010",""
"30041","","","","","","0","91","","1300410011",""
"30042","","","","0","se_travel_top_noble_creature","se_travel_top","23","","1300420001",""
"30042","","0","0","-70","-920","1000001","2","","1300420002",""
"30042","","idle","1","0","attack","300412","3","0.1","1300420003","0.2"
"30042","","","","","0","0.66","93","","1300420004",""
"30042","","","","0","se_travel_top_noble_creature_axe","se_travel_top","23","","1300420005",""
"30042","","","","","0","0.09","93","","1300420006",""
"30042","","scare_loop","1","0","backward","300411","3","0.2","1300420007","0"
"30042","","0.3","2","-70","100","300411","2","","1300420008",""
"30042","","","","","0","1","93","","1300420009",""
"30042","","","","1","walk","300412","3","","1300420010","0.2"
"30042","","2","0","-70","-100","300412","2","","1300420011",""
"30042","","","","","","1300420008","91","","1300420012",""
"30042","","70","0.5","100","300401","300401","31","","1300420013","1"
"30042","","","","","0","0.1","93","","1300420014",""
"30042","","","","0","se_travel_top_noble_emote_sweat","se_travel_top","23","","1300420015",""
"30042","","","","","0","0.4","93","","1300420016",""
"30042","","","0","1","<weapon>_run","1000001","3","","1300420017","0.2"
"30042","","1.75","0","-70","-300","1000001","2","","1300420018",""
"30042","","-70","0.5","-920","300400","300400","31","","1300420019","1"
"30042","","1.75","0","-70","-300","300400","33","","1300420020",""
"30042","","","","0.15","12","0","122","","1300420021",""
"30042","","","","","0","0.65","93","","1300420022",""
"30042","","","","0","se_travel_top_noble_foot","se_travel_top","23","","1300420023",""
"30042","","","","","0","0.15","93","","1300420024",""
"30042","","","","0.15","12","0","122","","1300420025",""
"30042","","","","","0","0.2","93","","1300420026",""
"30042","0","0","0","0.5","4","1000001","12","110","1300420027","10"
"30042","","","","","0","0.25","93","","1300420028",""
"30042","","","","0","se_travel_top_noble_emote_notice","se_travel_top","23","","1300420029",""
"30042","","","","","","1300420011","91","","1300420030",""
"30042","","","1","1","idle","300412","3","","1300420031","0.1"
"30042","","","","0","12","0","122","","1300420032",""
"30042","","","","","","1300420018","91","","1300420033",""
"30042","","","0","1","<weapon>_idle","1000001","3","","1300420034","0"
"30042","","","","","0","300400","32","","1300420035",""
"30042","","","","","0","300412","4","","1300420036",""
"30042","","","","","","0.5","93","","1300420037",""
"30042","","<weapon>_idle","1","0","<weapon>_attack_skipQuest","1000001","3","0","1300420038","0"
"30042","","","","","0","0.25","93","","1300420039",""
"30042","","-20","0.75","-100","300402","300402","31","","1300420040","1"
"30042","","","","0","die","300412","3","","1300420041","0"
"30042","","","","0","se_travel_top_noble_attack","se_travel_top","23","","1300420042",""
"30042","","","","","0","0.6","93","","1300420043",""
"30042","","","","0","se_travel_top_noble_creature_fadeout","se_travel_top","23","","1300420044",""
"30042","","","","","0","0.5","93","","1300420045",""
"30042","","","","0.15","12","0","122","","1300420046",""
"30042","","","","","","1300420041","91","","1300420047",""
"30042","","1","0","1","1","300412","6","","1300420048","0.5"
"30042","","idle","1","0","walk_idle","300411","3","0.1","1300420049","0.2"
"30042","","","","","0","300401","32","","1300420050",""
"30042","","1","0","-70","0","300411","2","","1300420051",""
"30042","","","","","0","0","91","","1300420052",""
"30042","","-13","0.3","-160","300403","300403","31","","1300420053","1"
"30042","","","","0","se_travel_top_noble_appear_goldenbox","se_travel_top","23","","1300420054",""
"30042","","","","","0","0.33","93","","1300420055",""
"30042","","","","0","<weapon>_joy_short","1000001","3","","1300420056","0"
"30042","","","","","0","0.13","93","","1300420057",""
"30042","","","","0","se_travel_top_noble_drop_goldenbox","se_travel_top","23","","1300420058",""
"30042","","","","","","1300420056","91","","1300420059",""
"30042","","","","","","","111","","1300420060",""
"30042","","","","","","0","91","","1300420061",""
"30051","travel_topdrama_r_3000_empty","0","-35","55","1000001","1","1","0","1300510001","0.73"
"30051","","1","0","1","1","1000001","6","0","1300510002","0"
"30051","empty","0","-35","56","300514","14","5","0","1300510003","0.73"
"30051","","1","0","1","1","300514","6","0","1300510004","0"
"30051","idle","-30","-70","51","300513","13","5","0","1300510005","0.425"
"30051","travel_topdrama_r_3005_idle","75","-65","50","300515","15","5","0","1300510006","1"
"30051","normal","16","-78","110","0","0","5","0","1300510007","1"
"30051","","","","1","idle","300513","3","","1300510008","0.2"
"30051","","","","","0","0","91","","1300510009",""
"30051","","","","0","travel_topdrama_r_3005_idle","300515","3","","1300510010","0.2"
"30051","","","","","0","0","91","","1300510011",""
"30051","","","","","","1300510009","101","","1300510012",""
"30051","","","","0","none","0","3","","1300510013",""
"30051","","","","","","0","91","","1300510014",""
"30052","","0","0","-95","-605","1000001","2","","1300520001",""
"30052","","1","1","1","1","1000001","6","0","1300520002","0"
"30052","","0","0","-105","-605","300514","2","","1300520003",""
"30052","","1","1","1","1","300514","6","0","1300520004","0"
"30052","","-60","1","370","300502","300502","31","","1300520005","1"
"30052","","","","","","0","91","","1300520006",""
"30052","","","","0","se_travel_top_disguise_foot1","se_travel_top","23","","1300520007",""
"30052","","","","1","travel_topdrama_r_3005_walk","1000001","3","","1300520008","0"
"30052","","3","0","-95","-180","1000001","2","","1300520009",""
"30052","","","","1","walk","300514","3","","1300520010","0.2"
"30052","","3","0","-95","-180","300514","2","","1300520011",""
"30052","","","","","","1300520009","91","","1300520012",""
"30052","","","","0","se_travel_top_disguise_notice","se_travel_top","23","","1300520013",""
"30052","0","0","0","0","10","300513","12","120","1300520014","-20"
"30052","","","","0","travel_topdrama_r_3005_suprise","1000001","3","","1300520015","0"
"30052","","","","0","suprise","300514","3","","1300520016","0.2"
"30052","","","","","0","0","91","","1300520017",""
"30052","","","","0","se_travel_top_disguise_foot2","se_travel_top","23","","1300520018",""
"30052","","","","0","se_travel_top_disguise_sweat","se_travel_top","23","","1300520019",""
"30052","","","","1","travel_topdrama_r_3005_run","1000001","3","","1300520020","0"
"30052","","2","0","-95","230","1000001","2","","1300520021",""
"30052","","","","1","run","300514","3","","1300520022","0.2"
"30052","","2","0","-105","230","300514","2","","1300520023",""
"30052","","-95","0.5","-180","300500","300500","31","","1300520024","1"
"30052","","2","0","-95","230","300500","33","","1300520025",""
"30052","","25","0.5","-230","300501","300501","31","","1300520026","1"
"30052","","2","0","25","180","300501","33","","1300520027",""
"30052","","1","3","1","0","-300","121","","1300520028","easeInOutCubic"
"30052","","","","","0","0.5","93","","1300520029",""
"30052","","","","","1","300513","4","","1300520030",""
"30052","","","","","0","1","93","","1300520031",""
"30052","","","","0","se_travel_top_disguise_question","se_travel_top","23","","1300520032",""
"30052","","idle","1","0","question","300513","3","0.1","1300520033","0.2"
"30052","0","0","0","0","5","300513","12","130","1300520034","20"
"30052","","","","","0","0.5","93","","1300520035",""
"30052","","","","","0","300500","32","","1300520036",""
"30052","","","","","0","300501","32","","1300520037",""
"30052","","","","0","se_travel_top_disguise_jump","se_travel_top","23","","1300520038",""
"30052","","","","0","travel_topdrama_r_3005_jump","1000001","3","","1300520039","0"
"30052","","","","0","jump","300514","3","","1300520040","0.2"
"30052","0","0","0","0.01","7","1000001","12","20","1300520041","0"
"30052","","","","","0","1","93","","1300520042",""
"30052","","","","","","","111","","1300520043",""
"30052","","","","","","0","91","","1300520044",""
"30061","travel_topdrama_r_3000_empty","0","-35","55","1000001","1","1","0","1300610001","0.73"
"30061","","1","0","1","1","1000001","6","0","1300610002","0"
"30061","empty","0","-35","56","300614","14","5","0","1300610003","0.73"
"30061","","1","0","1","1","300614","6","0","1300610004","0"
"30061","idle","-30","-70","51","300613","13","5","0","1300610005","0.425"
"30061","travel_topdrama_r_3005_idle","75","-65","50","300615","15","5","0","1300610006","1"
"30061","normal","16","-78","110","0","0","5","0","1300610007","1"
"30061","","","","1","idle","300613","3","","1300610008","0.2"
"30061","","","","","0","0","91","","1300610009",""
"30061","","","","0","travel_topdrama_r_3005_idle","300615","3","","1300610010","0.2"
"30061","","","","","0","0","91","","1300610011",""
"30061","","","","","","1300610009","101","","1300610012",""
"30061","","","","0","none","0","3","","1300610013",""
"30061","","","","","","0","91","","1300610014",""
"30062","","0","0","-95","-605","1000001","2","","1300620001",""
"30062","","1","1","1","1","1000001","6","0","1300620002","0"
"30062","","0","0","-105","-605","300614","2","","1300620003",""
"30062","","1","1","1","1","300614","6","0","1300620004","0"
"30062","","-60","1","370","300503","300602","31","","1300620005","1"
"30062","","","","","","0","91","","1300620006",""
"30062","","","","0","se_travel_top_disguise_foot1","se_travel_top","23","","1300620007",""
"30062","","","","1","travel_topdrama_r_3005_walk","1000001","3","","1300620008","0"
"30062","","3","0","-95","-180","1000001","2","","1300620009",""
"30062","","","","1","walk","300614","3","","1300620010","0.2"
"30062","","3","0","-95","-180","300614","2","","1300620011",""
"30062","","","","","","1300620009","91","","1300620012",""
"30062","","","","0","se_travel_top_disguise_notice","se_travel_top","23","","1300620013",""
"30062","0","0","0","0","10","300613","12","120","1300620014","-20"
"30062","","","","0","travel_topdrama_r_3005_suprise","1000001","3","","1300620015","0"
"30062","","","","0","suprise","300614","3","","1300620016","0.2"
"30062","","","","","0","0","91","","1300620017",""
"30062","","","","0","se_travel_top_disguise_foot2","se_travel_top","23","","1300620018",""
"30062","","","","0","se_travel_top_disguise_sweat","se_travel_top","23","","1300620019",""
"30062","","","","1","travel_topdrama_r_3005_run","1000001","3","","1300620020","0"
"30062","","2","0","-95","230","1000001","2","","1300620021",""
"30062","","","","1","run","300614","3","","1300620022","0.2"
"30062","","2","0","-105","230","300614","2","","1300620023",""
"30062","","-95","0.5","-180","300600","300600","31","","1300620024","1"
"30062","","2","0","-95","230","300600","33","","1300620025",""
"30062","","25","0.5","-230","300601","300601","31","","1300620026","1"
"30062","","2","0","25","180","300601","33","","1300620027",""
"30062","","1","3","1","0","-300","121","","1300620028","easeInOutCubic"
"30062","","","","","0","0.5","93","","1300620029",""
"30062","","","","","1","300613","4","","1300620030",""
"30062","","","","","0","1","93","","1300620031",""
"30062","","","","0","se_travel_top_disguise_question","se_travel_top","23","","1300620032",""
"30062","","idle","1","0","question","300613","3","0.1","1300620033","0.2"
"30062","0","0","0","0","5","300613","12","130","1300620034","20"
"30062","","","","","0","0.5","93","","1300620035",""
"30062","","","","","0","300600","32","","1300620036",""
"30062","","","","","0","300601","32","","1300620037",""
"30062","","","","0","se_travel_top_disguise_jump","se_travel_top","23","","1300620038",""
"30062","","","","0","travel_topdrama_r_3005_jump","1000001","3","","1300620039","0"
"30062","","","","0","jump","300614","3","","1300620040","0.2"
"30062","0","0","0","0.01","7","1000001","12","20","1300620041","0"
"30062","","","","","0","1","93","","1300620042",""
"30062","","","","","","","111","","1300620043",""
"30062","","","","","","0","91","","1300620044",""
"30071","travel_topdrama_r_3007_idle_A","-70","-50","50","1000001","1","1","0","1300710001","0.8"
