50160bcb2c94148df7d2c27b07504d075c7fee35d6c97eebe95e9dfa50007d6a,139fbc86f80ea9fd933da87a6373d9874ada79ba86b55d4068fdb26785d3bf57,c57a3141ff8bbb48b10643ede65356127756c31c48b250d9056c04d9542a8c2b,af7bb691d5d6211d9119bbc9eeb3728dc51b6d4cc79a36e02f1cc9a5d0be47fd,24609f845b4013585cb5a7f931b026379522e181556a77f7d0dd47f39d24ffe2,12fb7c6148dc8cdb4a4adbf877a985fc58ca67fbbad0a1d5058fa9cbe36134b3,71f5c78dd6e1ae3588958940afa34baa92ede718c95c80b84396bccf1853f019,4498f4968f5ed0ff9fde7b54aa500f8a1b4d5d879b094f4d938fda1ceb0d8a2c,6bb5bed54808c85a02112dff6dd7907bedf6ae6f21642f54b3025639aa5ab2e8,58ea8aa981350975842ab4d5454c37c5e8583ef608ff82e167e4f658eb608f22
"30821","2","30802","0","590000","0","0","25021","0","690"
"30831","2","30803","0","590000","0","0","25021","0","690"
"30841","2","30804","0","590000","0","0","25021","0","690"
"30851","2","30805","0","590000","0","0","25021","0","690"
"30911","2","30901","0","590000","0","0","25021","0","690"
"30921","2","30902","0","590000","0","0","25021","0","690"
"30931","2","30903","0","590000","0","0","25021","0","690"
"30941","2","30904","0","590000","0","0","25021","0","690"
"30951","2","30905","0","590000","0","0","25021","0","690"
"31011","2","31001","0","590000","0","0","25021","0","690"
"31021","2","31002","0","590000","0","0","25021","0","690"
"31031","2","31003","0","590000","0","0","25021","0","690"
"31041","2","31004","0","590000","0","0","25021","0","690"
"31051","2","31005","0","590000","0","0","25021","0","690"
"31111","2","31101","0","590000","0","0","25021","0","690"
"31121","2","31102","0","590000","0","0","25021","0","690"
"31131","2","31103","0","590000","0","0","25021","0","690"
"31141","2","31104","0","590000","0","0","25021","0","690"
"31151","2","31105","0","590000","0","0","25021","0","690"
"31211","2","31201","0","590000","0","0","25021","0","3450"
"31311","2","31301","0","590000","0","0","25021","0","690"
"31321","2","31302","0","590000","0","0","25021","0","690"
"31331","2","31303","0","590000","0","0","25021","0","690"
"31341","2","31304","0","590000","0","0","25021","0","690"
"31351","2","31305","0","590000","0","0","25021","0","690"
"31411","2","31401","0","590000","0","0","25021","0","690"
"31421","2","31402","0","590000","0","0","25021","0","690"
"31431","2","31403","0","590000","0","0","25021","0","690"
"31441","2","31404","0","590000","0","0","25021","0","690"
"31451","2","31405","0","590000","0","0","25021","0","690"
"31511","2","31501","0","590000","0","0","25021","0","690"
"31521","2","31502","0","590000","0","0","25021","0","690"
"31531","2","31503","0","590000","0","0","25021","0","690"
"31541","2","31504","0","590000","0","0","25021","0","690"
"31551","2","31505","0","590000","0","0","25021","0","690"
"31611","2","31601","0","590000","0","0","25021","0","3450"
"31711","2","31701","0","590000","0","0","25021","0","690"
"31721","2","31702","0","590000","0","0","25021","0","690"
"31731","2","31703","0","590000","0","0","25021","0","690"
"31741","2","31704","0","590000","0","0","25021","0","690"
"31751","2","31705","0","590000","0","0","25021","0","690"
"31811","2","31801","0","590000","0","0","25021","0","690"
"31821","2","31802","0","590000","0","0","25021","0","690"
"31831","2","31803","0","590000","0","0","25021","0","690"
"31841","2","31804","0","590000","0","0","25021","0","690"
"31851","2","31805","0","590000","0","0","25021","0","690"
"31911","2","31901","0","590000","0","0","25021","0","3450"
"32011","2","32001","0","590000","0","0","25021","0","690"
"32021","2","32002","0","590000","0","0","25021","0","690"
"32031","2","32003","0","590000","0","0","25021","0","690"
"32041","2","32004","0","590000","0","0","25021","0","690"
"32051","2","32005","0","590000","0","0","25021","0","690"
"32111","2","32101","0","590000","0","0","25021","0","690"
"32121","2","32102","0","590000","0","0","25021","0","690"
"32131","2","32103","0","590000","0","0","25021","0","690"
"32141","2","32104","0","590000","0","0","25021","0","690"
"32151","2","32105","0","590000","0","0","25021","0","690"
"32211","2","32201","0","590000","0","0","25021","0","690"
"32221","2","32202","0","590000","0","0","25021","0","690"
"32231","2","32203","0","590000","0","0","25021","0","690"
"32241","2","32204","0","590000","0","0","25021","0","690"
"32251","2","32205","0","590000","0","0","25021","0","690"
"32311","2","32301","0","590000","0","0","25021","0","3450"
"32411","2","32401","0","590000","0","0","25021","0","690"
"32421","2","32402","0","590000","0","0","25021","0","690"
"32431","2","32403","0","590000","0","0","25021","0","690"
"32441","2","32404","0","590000","0","0","25021","0","690"
"32451","2","32405","0","590000","0","0","25021","0","690"
"32511","2","32501","0","590000","0","0","25021","0","690"
"32521","2","32502","0","590000","0","0","25021","0","690"
"32531","2","32503","0","590000","0","0","25021","0","690"
"32541","2","32504","0","590000","0","0","25021","0","690"
"32551","2","32505","0","590000","0","0","25021","0","690"
"32611","2","32601","0","590000","0","0","25021","0","690"
"32621","2","32602","0","590000","0","0","25021","0","690"
"32631","2","32603","0","590000","0","0","25021","0","690"
"32641","2","32604","0","590000","0","0","25021","0","690"
"32651","2","32605","0","590000","0","0","25021","0","690"
"32711","2","32701","0","600000","0","0","25021","0","3500"
"32811","2","32801","0","600000","0","0","25021","0","700"
"32821","2","32802","0","600000","0","0","25021","0","700"
"32831","2","32803","0","600000","0","0","25021","0","700"
"32841","2","32804","0","600000","0","0","25021","0","700"
"32851","2","32805","0","600000","0","0","25021","0","700"
"32911","2","32901","0","600000","0","0","25021","0","3500"
"33011","2","33001","0","600000","0","0","25021","0","700"
"33021","2","33002","0","600000","0","0","25021","0","700"
"33031","2","33003","0","600000","0","0","25021","0","700"
"33041","2","33004","0","600000","0","0","25021","0","700"
"33051","2","33005","0","600000","0","0","25021","0","700"
"33111","2","33101","0","600000","0","0","25021","0","700"
"33121","2","33102","0","600000","0","0","25021","0","700"
"33131","2","33103","0","600000","0","0","25021","0","700"
"33141","2","33104","0","600000","0","0","25021","0","700"
"33151","2","33105","0","600000","0","0","25021","0","700"
"33211","2","33201","0","600000","0","0","25021","0","3500"
"33311","2","33301","0","600000","0","0","25021","0","700"
"33321","2","33302","0","600000","0","0","25021","0","700"
"33331","2","33303","0","600000","0","0","25021","0","700"
"33341","2","33304","0","600000","0","0","25021","0","700"
"33351","2","33305","0","600000","0","0","25021","0","700"
"33411","2","33401","0","600000","0","0","25021","0","700"
"33421","2","33402","0","600000","0","0","25021","0","700"
"33431","2","33403","0","600000","0","0","25021","0","700"
"33441","2","33404","0","600000","0","0","25021","0","700"
"33451","2","33405","0","600000","0","0","25021","0","700"
"33511","2","33501","0","600000","0","0","25021","0","700"
"33521","2","33502","0","600000","0","0","25021","0","700"
"33531","2","33503","0","600000","0","0","25021","0","700"
"33541","2","33504","0","600000","0","0","25021","0","700"
"33551","2","33505","0","600000","0","0","25021","0","700"
"33611","2","33601","0","600000","0","0","25021","0","700"
"33621","2","33602","0","600000","0","0","25021","0","700"
"33631","2","33603","0","600000","0","0","25021","0","700"
"33641","2","33604","0","600000","0","0","25021","0","700"
"33651","2","33605","0","600000","0","0","25021","0","700"
"33711","2","33701","0","600000","0","0","25021","0","700"
"33721","2","33702","0","600000","0","0","25021","0","700"
"33731","2","33703","0","600000","0","0","25021","0","700"
"33741","2","33704","0","600000","0","0","25021","0","700"
"33751","2","33705","0","600000","0","0","25021","0","700"
"33811","2","33801","0","600000","0","0","25021","0","3500"
"33911","2","33901","0","600000","0","0","25021","0","700"
"33921","2","33902","0","600000","0","0","25021","0","700"
"33931","2","33903","0","600000","0","0","25021","0","700"
"33941","2","33904","0","600000","0","0","25021","0","700"
"33951","2","33905","0","600000","0","0","25021","0","700"
"34011","2","34001","0","600000","0","0","25021","0","700"
"34021","2","34002","0","600000","0","0","25021","0","700"
"34031","2","34003","0","600000","0","0","25021","0","700"
"34041","2","34004","0","600000","0","0","25021","0","700"
"34051","2","34005","0","600000","0","0","25021","0","700"
"34111","2","34101","0","600000","0","0","25021","0","700"
"34121","2","34102","0","600000","0","0","25021","0","700"
"34131","2","34103","0","600000","0","0","25021","0","700"
"34141","2","34104","0","600000","0","0","25021","0","700"
"34151","2","34105","0","600000","0","0","25021","0","700"
"34211","2","34201","0","600000","0","0","25021","0","700"
"34221","2","34202","0","600000","0","0","25021","0","700"
"34231","2","34203","0","600000","0","0","25021","0","700"
"34241","2","34204","0","600000","0","0","25021","0","700"
"34251","2","34205","0","600000","0","0","25021","0","700"
"34311","2","34301","0","600000","0","0","25021","0","3500"
"34411","2","34401","0","600000","0","0","25021","0","700"
"34421","2","34402","0","600000","0","0","25021","0","700"
"34431","2","34403","0","600000","0","0","25021","0","700"
"34441","2","34404","0","600000","0","0","25021","0","700"
"34451","2","34405","0","600000","0","0","25021","0","700"
"34511","2","34501","0","600000","0","0","25021","0","3500"
"34611","2","34601","0","600000","0","0","25021","0","700"
"34621","2","34602","0","600000","0","0","25021","0","700"
"34631","2","34603","0","600000","0","0","25021","0","700"
"34641","2","34604","0","600000","0","0","25021","0","700"
"34651","2","34605","0","600000","0","0","25021","0","700"
"34711","2","34701","0","600000","0","0","25021","0","3500"
"34811","2","34801","0","600000","0","0","25021","0","700"
"34821","2","34802","0","600000","0","0","25021","0","700"
"34831","2","34803","0","600000","0","0","25021","0","700"
"34841","2","34804","0","600000","0","0","25021","0","700"
"34851","2","34805","0","600000","0","0","25021","0","700"
"34911","2","34901","0","600000","0","0","25021","0","700"
"34921","2","34902","0","600000","0","0","25021","0","700"
"34931","2","34903","0","600000","0","0","25021","0","700"
"34941","2","34904","0","600000","0","0","25021","0","700"
"34951","2","34905","0","600000","0","0","25021","0","700"
"35011","2","35001","0","600000","0","0","25021","0","700"
"35021","2","35002","0","600000","0","0","25021","0","700"
"35031","2","35003","0","600000","0","0","25021","0","700"
"35041","2","35004","0","600000","0","0","25021","0","700"
"35051","2","35005","0","600000","0","0","25021","0","700"
"35111","2","35101","0","600000","0","0","25021","0","700"
"35121","2","35102","0","600000","0","0","25021","0","700"
"35131","2","35103","0","600000","0","0","25021","0","700"
"35141","2","35104","0","600000","0","0","25021","0","700"
"35151","2","35105","0","600000","0","0","25021","0","700"
"35211","2","35201","0","600000","0","0","25021","0","700"
"35221","2","35202","0","600000","0","0","25021","0","700"
"35231","2","35203","0","600000","0","0","25021","0","700"
"35241","2","35204","0","600000","0","0","25021","0","700"
"35251","2","35205","0","600000","0","0","25021","0","700"
"35311","2","35301","0","600000","0","0","25021","0","700"
"35321","2","35302","0","600000","0","0","25021","0","700"
"35331","2","35303","0","600000","0","0","25021","0","700"
"35341","2","35304","0","600000","0","0","25021","0","700"
"35351","2","35305","0","600000","0","0","25021","0","700"
"35411","2","35401","0","600000","0","0","25021","0","3500"
"35511","2","35501","0","600000","0","0","25021","0","700"
"35521","2","35502","0","600000","0","0","25021","0","700"
"35531","2","35503","0","600000","0","0","25021","0","700"
"35541","2","35504","0","600000","0","0","25021","0","700"
"35551","2","35505","0","600000","0","0","25021","0","700"
"35611","2","35601","0","600000","0","0","25021","0","700"
"35621","2","35602","0","600000","0","0","25021","0","700"
"35631","2","35603","0","600000","0","0","25021","0","700"
"35641","2","35604","0","600000","0","0","25021","0","700"
"35651","2","35605","0","600000","0","0","25021","0","700"
"35711","2","35701","0","600000","0","0","25021","0","700"
"35721","2","35702","0","600000","0","0","25021","0","700"
"35731","2","35703","0","600000","0","0","25021","0","700"
"35741","2","35704","0","600000","0","0","25021","0","700"
"35751","2","35705","0","600000","0","0","25021","0","700"
"35811","2","35801","0","600000","0","0","25021","0","700"
"35821","2","35802","0","600000","0","0","25021","0","700"
"35831","2","35803","0","600000","0","0","25021","0","700"
"35841","2","35804","0","600000","0","0","25021","0","700"
"35851","2","35805","0","600000","0","0","25021","0","700"
"35911","2","35901","0","600000","0","0","25021","0","700"
"35921","2","35902","0","600000","0","0","25021","0","700"
"35931","2","35903","0","600000","0","0","25021","0","700"
"35941","2","35904","0","600000","0","0","25021","0","700"
"35951","2","35905","0","600000","0","0","25021","0","700"
"36011","2","36001","0","600000","0","0","25021","0","700"
"36021","2","36002","0","600000","0","0","25021","0","700"
"36031","2","36003","0","600000","0","0","25021","0","700"
"36041","2","36004","0","600000","0","0","25021","0","700"
"36051","2","36005","0","600000","0","0","25021","0","700"
"36111","2","36101","0","600000","0","0","25021","0","700"
"36121","2","36102","0","600000","0","0","25021","0","700"
"36131","2","36103","0","600000","0","0","25021","0","700"
"36141","2","36104","0","600000","0","0","25021","0","700"
"36151","2","36105","0","600000","0","0","25021","0","700"
"36211","2","36201","0","600000","0","0","25021","0","3500"
"36311","2","36301","0","600000","0","0","25021","0","700"
"36321","2","36302","0","600000","0","0","25021","0","700"
"36331","2","36303","0","600000","0","0","25021","0","700"
"36341","2","36304","0","600000","0","0","25021","0","700"
"36351","2","36305","0","600000","0","0","25021","0","700"
"36411","2","36401","0","600000","0","0","25021","0","700"
"36421","2","36402","0","600000","0","0","25021","0","700"
"36431","2","36403","0","600000","0","0","25021","0","700"
"36441","2","36404","0","600000","0","0","25021","0","700"
"36451","2","36405","0","600000","0","0","25021","0","700"
"36511","2","36501","0","600000","0","0","25021","0","700"
"36521","2","36502","0","600000","0","0","25021","0","700"
"36531","2","36503","0","600000","0","0","25021","0","700"
"36541","2","36504","0","600000","0","0","25021","0","700"
"36551","2","36505","0","600000","0","0","25021","0","700"
"36611","2","36601","0","600000","0","0","25021","0","700"
"36621","2","36602","0","600000","0","0","25021","0","700"
"36631","2","36603","0","600000","0","0","25021","0","700"
"36641","2","36604","0","600000","0","0","25021","0","700"
"36651","2","36605","0","600000","0","0","25021","0","700"
"36711","2","36701","0","600000","0","0","25021","0","3500"
